Date,Close,HAR
26/01/2011,44.36,-0.001126507
25/01/2011,44.41,-0.015417577
24/01/2011,45.1,0.019252889
21/01/2011,44.24,-0.012132254
20/01/2011,44.78,-0.007563996
19/01/2011,45.12,-0.018880912
18/01/2011,45.98,-0.000434877
14/01/2011,46,0.001522898
13/01/2011,45.93,-0.020472647
12/01/2011,46.88,0.028780522
11/01/2011,45.55,-0.000438982
10/01/2011,45.57,0.036879808
07/01/2011,43.92,-0.02295847
06/01/2011,44.94,-0.029597688
05/01/2011,46.29,0.007154502
04/01/2011,45.96,-0.03674057
03/01/2011,47.68,0.029370062
31/12/2010,46.3,-0.00710215
30/12/2010,46.63,-0.006839095
29/12/2010,46.95,0.007911941
28/12/2010,46.58,-0.008763549
27/12/2010,46.99,0.004479052
23/12/2010,46.78,-0.024285852
22/12/2010,47.93,-0.001667709
21/12/2010,48.01,0.010679612
20/12/2010,47.5,-0.006295928
17/12/2010,47.8,0.004192878
16/12/2010,47.6,0.02510236
15/12/2010,46.42,-0.005371159
14/12/2010,46.67,-0.012562712
13/12/2010,47.26,-0.023215515
10/12/2010,48.37,0.009555536
09/12/2010,47.91,0.019176649
08/12/2010,47,0.000212789
07/12/2010,46.99,-0.008687416
06/12/2010,47.4,-0.004420595
03/12/2010,47.61,0.019298659
02/12/2010,46.7,0.010764367
01/12/2010,46.2,0.058152032
30/11/2010,43.59,-0.003892392
29/11/2010,43.76,-0.009778361
26/11/2010,44.19,0.001358696
24/11/2010,44.13,0.038812911
23/11/2010,42.45,-0.000706464
22/11/2010,42.48,0.011363759
19/11/2010,42,0.015597197
18/11/2010,41.35,0.015353049
17/11/2010,40.72,0.011360952
16/11/2010,40.26,-0.002480775
15/11/2010,40.36,-0.010842886
12/11/2010,40.8,-0.006839304
11/11/2010,41.08,-0.004372123
10/11/2010,41.26,0.048160212
09/11/2010,39.32,-0.016395877
08/11/2010,39.97,0.002254228
05/11/2010,39.88,0.001756808
04/11/2010,39.81,0.06512481
03/11/2010,37.3,-0.007478667
02/11/2010,37.58,0.115523748
01/11/2010,33.48,-0.002088618
29/10/2010,33.55,-0.001489204
28/10/2010,33.6,-0.010951715
27/10/2010,33.97,-0.024139605
26/10/2010,34.8,-0.011144565
25/10/2010,35.19,0.024742344
22/10/2010,34.33,-0.004359838
21/10/2010,34.48,-0.026332374
20/10/2010,35.4,0.007656354
19/10/2010,35.13,-0.026406029
18/10/2010,36.07,-0.001385234
15/10/2010,36.12,0.01928781
14/10/2010,35.43,0.000282287
13/10/2010,35.42,0.01651048
12/10/2010,34.84,0.006623494
11/10/2010,34.61,0.001156404
08/10/2010,34.57,0.033532554
07/10/2010,33.43,-0.000299088
06/10/2010,33.44,-0.023641763
05/10/2010,34.24,0.031447267
04/10/2010,33.18,0.001809955
01/10/2010,33.12,-0.008717927
30/09/2010,33.41,0.001797484
29/09/2010,33.35,-0.007170631
28/09/2010,33.59,0.012582551
27/09/2010,33.17,-0.015258336
24/09/2010,33.68,0.007749666
23/09/2010,33.42,0.015985863
22/09/2010,32.89,-0.01628504
21/09/2010,33.43,-0.022479503
20/09/2010,34.19,0.037852828
17/09/2010,32.92,0.014688147
16/09/2010,32.44,-0.016205828
15/09/2010,32.97,0.014973542
14/09/2010,32.48,-0.01557997
13/09/2010,32.99,0.029843778
10/09/2010,32.02,-0.000312256
09/09/2010,32.03,-0.038884433
08/09/2010,33.3,-0.009861129
07/09/2010,33.63,-0.042782605
03/09/2010,35.1,0.030077455
02/09/2010,34.06,0.03769516
01/09/2010,32.8,0.050972422
31/08/2010,31.17,-0.00989633
30/08/2010,31.48,-0.022614029
27/08/2010,32.2,0.025795705
26/08/2010,31.38,-0.014866635
25/08/2010,31.85,0.053857929
24/08/2010,30.18,-0.012839683
23/08/2010,30.57,-0.004569199
20/08/2010,30.71,0.006861651
19/08/2010,30.5,0.001640689
18/08/2010,30.45,0.001972387
17/08/2010,30.39,0.010253108
16/08/2010,30.08,0.015748357
13/08/2010,29.61,-0.007067167
12/08/2010,29.82,0.023067509
11/08/2010,29.14,-0.034736252
10/08/2010,30.17,0.002987554
09/08/2010,30.08,0.006671139
06/08/2010,29.88,-0.123271442
05/08/2010,33.8,0.034615947
04/08/2010,32.65,0.024179727
03/08/2010,31.87,-0.009680013
02/08/2010,32.18,0.05657364
30/07/2010,30.41,-0.001314492
29/07/2010,30.45,-0.000984737
28/07/2010,30.48,-0.033551534
27/07/2010,31.52,-0.009158441
26/07/2010,31.81,0.014885469
23/07/2010,31.34,0.002555912
22/07/2010,31.26,0.049510193
21/07/2010,29.75,-0.002685467
20/07/2010,29.83,0.007740237
19/07/2010,29.6,0.016349138
16/07/2010,29.12,-0.06803087
15/07/2010,31.17,-0.008624874
14/07/2010,31.44,-0.013584161
13/07/2010,31.87,0.016450861
12/07/2010,31.35,-0.024264622
09/07/2010,32.12,0.013162208
08/07/2010,31.7,0.013018123
07/07/2010,31.29,0.060604648
06/07/2010,29.45,-0.016835414
02/07/2010,29.95,-0.004995847
01/07/2010,30.1,0.007001195
30/06/2010,29.89,-0.015272541
29/06/2010,30.35,-0.055124496
28/06/2010,32.07,-0.027980303
25/06/2010,32.98,-0.003027553
24/06/2010,33.08,-0.030954852
23/06/2010,34.12,0.010014811
22/06/2010,33.78,-0.035764824
21/06/2010,35.01,0.023408091
18/06/2010,34.2,0.003808412
17/06/2010,34.07,0.016274956
16/06/2010,33.52,-0.018034487
15/06/2010,34.13,0.03792065
14/06/2010,32.86,0.01409769
11/06/2010,32.4,0.010237409
10/06/2010,32.07,0.052163481
09/06/2010,30.44,0.01522704
08/06/2010,29.98,0.039460902
07/06/2010,28.82,-0.052714907
04/06/2010,30.38,-0.068070788
03/06/2010,32.52,-0.012528812
02/06/2010,32.93,0.035861648
01/06/2010,31.77,-0.016544782
28/05/2010,32.3,-0.012613611
27/05/2010,32.71,0.061140652
26/05/2010,30.77,-0.030091899
25/05/2010,31.71,-0.016575829
24/05/2010,32.24,-0.035647339
21/05/2010,33.41,0.089163292
20/05/2010,30.56,-0.037570641
19/05/2010,31.73,-0.079921485
18/05/2010,34.37,-0.026415547
17/05/2010,35.29,-0.063936186
14/05/2010,37.62,-0.036025822
13/05/2010,39,-0.034525289
12/05/2010,40.37,0.03786419
11/05/2010,38.87,-0.0256522
10/05/2010,39.88,0.028228193
07/05/2010,38.77,-0.04931817
06/05/2010,40.73,-0.015349309
05/05/2010,41.36,0.012162641
04/05/2010,40.86,0.003186668
03/05/2010,40.73,0.031170707
30/04/2010,39.48,-0.012585115
29/04/2010,39.98,-0.249701211
28/04/2010,51.32,0.008414099
27/04/2010,50.89,-0.031337187
26/04/2010,52.51,0.01072191
23/04/2010,51.95,0.024947698
22/04/2010,50.67,0.011911993
21/04/2010,50.07,0.024462961
20/04/2010,48.86,0.012148816
19/04/2010,48.27,-0.017659597
16/04/2010,49.13,-0.017553159
15/04/2010,50,-0.00059982
14/04/2010,50.03,0.045178863
13/04/2010,47.82,-0.016385309
12/04/2010,48.61,-0.011657766
09/04/2010,49.18,0.014748321
08/04/2010,48.46,-0.001649485
07/04/2010,48.54,-0.022005778
06/04/2010,49.62,0.014821102
05/04/2010,48.89,0.034120223
01/04/2010,47.25,0.009996893
31/03/2010,46.78,-0.009996893
30/03/2010,47.25,-0.000211618
29/03/2010,47.26,0.001058537
26/03/2010,47.21,0.01343447
25/03/2010,46.58,-0.006419881
24/03/2010,46.88,-0.007649846
23/03/2010,47.24,0.03401835
22/03/2010,45.66,0.037715058
19/03/2010,43.97,-0.004538242
18/03/2010,44.17,0.013218059
17/03/2010,43.59,0.015722867
16/03/2010,42.91,-0.003257332
15/03/2010,43.05,-0.010628566
12/03/2010,43.51,-0.002295685
11/03/2010,43.61,-0.008221101
10/03/2010,43.97,-0.001136493
09/03/2010,44.02,0.024840284
08/03/2010,42.94,-0.002093754
05/03/2010,43.03,0.018766678
04/03/2010,42.23,-0.016440013
03/03/2010,42.93,-0.005343258
02/03/2010,43.16,-0.007386922
01/03/2010,43.48,0.007850421
26/02/2010,43.14,-0.00185271
25/02/2010,43.22,0.003244499
24/02/2010,43.08,0.001161305
23/02/2010,43.03,-0.025468854
22/02/2010,44.14,0.004086271
19/02/2010,43.96,-0.007930256
18/02/2010,44.31,0.00997967
17/02/2010,43.87,-0.012008754
16/02/2010,44.4,0.00451468
12/02/2010,44.2,0.004989804
11/02/2010,43.98,0.041077825
10/02/2010,42.21,0.024461651
09/02/2010,41.19,0.148662812
08/02/2010,35.5,0.016186638
05/02/2010,34.93,-0.029895063
04/02/2010,35.99,-0.038964199
03/02/2010,37.42,-0.025591688
02/02/2010,38.39,0.059014171
01/02/2010,36.19,0.017842681
29/01/2010,35.55,-0.062426588
28/01/2010,37.84,0.014909754
27/01/2010,37.28,0.008350217
26/01/2010,36.97,-0.007276679
25/01/2010,37.24,0.006195306
22/01/2010,37.01,0.0013519
21/01/2010,36.96,-0.025906109
20/01/2010,37.93,-0.01361634
19/01/2010,38.45,0.014935428
15/01/2010,37.88,-0.018829008
14/01/2010,38.6,0.022001935
13/01/2010,37.76,0.022226112
12/01/2010,36.93,-0.010773064
11/01/2010,37.33,0.006449901
08/01/2010,37.09,-0.001347164
07/01/2010,37.14,-0.005638356
06/01/2010,37.35,0.003218024
05/01/2010,37.23,0.037213596
04/01/2010,35.87,0.01658506
31/12/2009,35.28,-0.00508907
30/12/2009,35.46,-0.006465237
29/12/2009,35.69,0.018380271
28/12/2009,35.04,-0.027028672
24/12/2009,36,-0.000555401
23/12/2009,36.02,0.000277662
22/12/2009,36.01,-0.002773158
21/12/2009,36.11,0
18/12/2009,36.11,-0.00414537
17/12/2009,36.26,0.002485159
16/12/2009,36.17,0.006100962
15/12/2009,35.95,-0.022009141
14/12/2009,36.75,0.001906578
11/12/2009,36.68,0.012620195
10/12/2009,36.22,0.007760571
09/12/2009,35.94,0.00194959
08/12/2009,35.87,0.008679881
07/12/2009,35.56,-0.021972793
04/12/2009,36.35,0.005517255
03/12/2009,36.15,-0.026209526
02/12/2009,37.11,0.00215808
01/12/2009,37.03,-0.015541578
30/11/2009,37.61,0.037934649
27/11/2009,36.21,-0.022122983
25/11/2009,37.02,0.00568876
24/11/2009,36.81,0.00272035
23/11/2009,36.71,0.014819152
20/11/2009,36.17,0.002768551
19/11/2009,36.07,-0.025456418
18/11/2009,37,-0.011287408
17/11/2009,37.42,0.008857929
16/11/2009,37.09,-0.018697126
13/11/2009,37.79,-0.012360447
12/11/2009,38.26,-0.021717503
11/11/2009,39.1,0.005642487
10/11/2009,38.88,-0.0053867
09/11/2009,39.09,0.025914899
06/11/2009,38.09,-0.014594995
05/11/2009,38.65,0.046064258
04/11/2009,36.91,0.012815445
03/11/2009,36.44,-0.006837166
02/11/2009,36.69,-0.024765734
30/10/2009,37.61,0.130762411
29/10/2009,33,0.030459207
28/10/2009,32.01,-0.060606245
27/10/2009,34.01,-0.037228365
26/10/2009,35.3,-0.007057192
23/10/2009,35.55,-0.025824009
22/10/2009,36.48,0.01019433
21/10/2009,36.11,0
20/10/2009,36.11,-0.010742425
19/10/2009,36.5,-0.00273598
16/10/2009,36.6,-0.020552373
15/10/2009,37.36,0.007792596
14/10/2009,37.07,0.039620038
13/10/2009,35.63,0.006758685
12/10/2009,35.39,0.000282606
09/10/2009,35.38,0.007945558
08/10/2009,35.1,0.035671464
07/10/2009,33.87,-0.004712822
06/10/2009,34.03,0.031947783
05/10/2009,32.96,0.042137584
02/10/2009,31.6,-0.031155168
01/10/2009,32.6,-0.038512581
30/09/2009,33.88,-0.002947246
29/09/2009,33.98,0.071349973
28/09/2009,31.64,0.04923274
25/09/2009,30.12,-0.012865096
24/09/2009,30.51,-0.047056209
23/09/2009,31.98,-0.01981489
22/09/2009,32.62,0.017628414
21/09/2009,32.05,-0.013019403
18/09/2009,32.47,0.069168874
17/09/2009,30.3,0.042473523
16/09/2009,29.04,0.002413378
15/09/2009,28.97,0.019871667
14/09/2009,28.4,-0.025379426
11/09/2009,29.13,-0.007183202
10/09/2009,29.34,0.002730377
09/09/2009,29.26,0.035836153
08/09/2009,28.23,0.016428941
04/09/2009,27.77,0.008316808
03/09/2009,27.54,-0.000725953
02/09/2009,27.56,-0.033889457
01/09/2009,28.51,-0.05060909
31/08/2009,29.99,-0.030539231
28/08/2009,30.92,-0.007089943
27/08/2009,31.14,0.04869383
26/08/2009,29.66,-0.003029795
25/08/2009,29.75,0.093295404
24/08/2009,27.1,-0.056317552
21/08/2009,28.67,0.032975865
20/08/2009,27.74,0.024449311
19/08/2009,27.07,0.007043588
18/08/2009,26.88,0.054273923
17/08/2009,25.46,-0.041167575
14/08/2009,26.53,-0.03917722
13/08/2009,27.59,-0.005422027
12/08/2009,27.74,0.017821894
11/08/2009,27.25,0.004413394
10/08/2009,27.13,0.019353042
07/08/2009,26.61,0.048508355
06/08/2009,25.35,0.010708014
05/08/2009,25.08,-0.015430573
04/08/2009,25.47,0.008675133
03/08/2009,25.25,0.022832957
31/07/2009,24.68,0.031696418
30/07/2009,23.91,0.033166305
29/07/2009,23.13,-0.009466508
28/07/2009,23.35,-0.022025456
27/07/2009,23.87,0.008414017
24/07/2009,23.67,0.021350085
23/07/2009,23.17,0.047733321
22/07/2009,22.09,0.064508342
21/07/2009,20.71,-0.007216774
20/07/2009,20.86,-0.188216579
17/07/2009,25.18,0.040524183
16/07/2009,24.18,0.035357218
15/07/2009,23.34,0.0339902
14/07/2009,22.56,0.066905386
13/07/2009,21.1,0.025439337
10/07/2009,20.57,0.081502207
09/07/2009,18.96,0.038166417
08/07/2009,18.25,0.019923183
07/07/2009,17.89,-0.00612986
06/07/2009,18,-0.015435808
02/07/2009,18.28,-0.037051218
01/07/2009,18.97,0.009001914
30/06/2009,18.8,-0.010582109
29/06/2009,19,0.019665795
26/06/2009,18.63,-0.003750339
25/06/2009,18.7,0.036486487
24/06/2009,18.03,0.043066145
23/06/2009,17.27,-0.014372193
22/06/2009,17.52,-0.044104273
19/06/2009,18.31,0.002186988
18/06/2009,18.27,-0.05225069
17/06/2009,19.25,-0.05802384
16/06/2009,20.4,-0.133347552
15/06/2009,23.31,0.011650617
12/06/2009,23.04,0.02951106
11/06/2009,22.37,0.018953636
10/06/2009,21.95,0.070295379
09/06/2009,20.46,0.022239612
08/06/2009,20.01,-0.023216652
05/06/2009,20.48,0.026721036
04/06/2009,19.94,0.013633132
03/06/2009,19.67,-0.028072019
02/06/2009,20.23,0.009436375
01/06/2009,20.04,0.072420467
29/05/2009,18.64,0.055707813
28/05/2009,17.63,-0.025757303
27/05/2009,18.09,-0.002208725
26/05/2009,18.13,0.070846294
22/05/2009,16.89,-0.011186458
21/05/2009,17.08,-0.033394007
20/05/2009,17.66,0.009101314
19/05/2009,17.5,0.020785968
18/05/2009,17.14,0.037448655
15/05/2009,16.51,-0.005436437
14/05/2009,16.6,-0.01018888
13/05/2009,16.77,-0.112135368
12/05/2009,18.76,-0.073460489
11/05/2009,20.19,-0.027358814
08/05/2009,20.75,0.04434224
07/05/2009,19.85,-0.045305631
06/05/2009,20.77,-0.022847257
05/05/2009,21.25,-0.014482851
04/05/2009,21.56,0.098888001
01/05/2009,19.53,0.071079752
30/04/2009,18.19,-0.053517317
29/04/2009,19.19,-0.005197517
28/04/2009,19.29,0.013570146
27/04/2009,19.03,-0.03510944
24/04/2009,19.71,0.106996669
23/04/2009,17.71,0.018234123
22/04/2009,17.39,0.020918834
21/04/2009,17.03,0.051818821
20/04/2009,16.17,-0.103875183
17/04/2009,17.94,0.038641171
16/04/2009,17.26,0.01930449
15/04/2009,16.93,0.026939672
14/04/2009,16.48,-0.062906425
13/04/2009,17.55,0.009158622
09/04/2009,17.39,0.104785638
08/04/2009,15.66,0.057834775
07/04/2009,14.78,-0.014775286
06/04/2009,15,-0.040501943
03/04/2009,15.62,0.023317119
02/04/2009,15.26,0.08261263
01/04/2009,14.05,0.037712954
31/03/2009,13.53,0.021666892
30/03/2009,13.24,-0.06576511
27/03/2009,14.14,-0.029270382
26/03/2009,14.56,0.077070937
25/03/2009,13.48,0.027069322
24/03/2009,13.12,0.046810418
23/03/2009,12.52,0.092837202
20/03/2009,11.41,-0.033609368
19/03/2009,11.8,-0.008438869
18/03/2009,11.9,0.034191365
17/03/2009,11.5,0.038108289
16/03/2009,11.07,-0.051067433
13/03/2009,11.65,-0.008547061
12/03/2009,11.75,0.071427444
11/03/2009,10.94,0.038197471
10/03/2009,10.53,0.112455373
09/03/2009,9.41,-0.006355954
06/03/2009,9.47,-0.001055409
05/03/2009,9.48,-0.072222531
04/03/2009,10.19,0.022829776
03/03/2009,9.96,-0.038409448
02/03/2009,10.35,-0.025752496
27/02/2009,10.62,0.00851069
26/02/2009,10.53,-0.01881523
25/02/2009,10.73,-0.006502577
24/02/2009,10.8,0.046431836
23/02/2009,10.31,-0.021114028
20/02/2009,10.53,0.01242252
19/02/2009,10.4,-0.039590467
18/02/2009,10.82,-0.038971855
17/02/2009,11.25,-0.064538521
13/02/2009,12,-0.05984
12/02/2009,12.74,0.029472464
11/02/2009,12.37,-0.031824484
10/02/2009,12.77,-0.079018148
09/02/2009,13.82,-0.002890175
06/02/2009,13.86,0.068683705
05/02/2009,12.94,-0.147060023
04/02/2009,14.99,-0.043087605
03/02/2009,15.65,-0.048638015
02/02/2009,16.43,0.020910971
30/01/2009,16.09,-0.077122159
29/01/2009,17.38,-0.019373825
28/01/2009,17.72,0.035030857
27/01/2009,17.11,0.000584624
26/01/2009,17.1,-0.001752849
23/01/2009,17.13,0.023030247
22/01/2009,16.74,-0.036943515
21/01/2009,17.37,0.000575871
20/01/2009,17.36,-0.071677437
16/01/2009,18.65,-0.037879331
15/01/2009,19.37,0.037343282
14/01/2009,18.66,-0.068349578
13/01/2009,19.98,-0.003497381
12/01/2009,20.05,-0.022683418
09/01/2009,20.51,-0.025512816
08/01/2009,21.04,0.027953627
07/01/2009,20.46,-0.003415471
06/01/2009,20.53,0.070106845
05/01/2009,19.14,
