Date,Close,ACE
27/01/2011,63.19,0.011779824
26/01/2011,62.45,0.005137272
25/01/2011,62.13,0.023285266
24/01/2011,60.7,0.003135057
21/01/2011,60.51,-0.003299789
20/01/2011,60.71,0.002308708
19/01/2011,60.57,-0.001484781
18/01/2011,60.66,-0.0021408
14/01/2011,60.79,-0.001315141
13/01/2011,60.87,0.000328623
12/01/2011,60.85,0.00180936
11/01/2011,60.74,0.00462047
10/01/2011,60.46,-0.013145112
07/01/2011,61.26,-0.007480926
06/01/2011,61.72,-0.004365054
05/01/2011,61.99,-0.003381918
04/01/2011,62.2,-0.00064288
03/01/2011,62.24,-0.000160655
31/12/2010,62.25,-0.001925855
30/12/2010,62.37,0.001444044
29/12/2010,62.28,-0.000160552
28/12/2010,62.29,0.00369924
27/12/2010,62.06,-0.001127305
23/12/2010,62.13,-0.00016094
22/12/2010,62.14,0.00548654
21/12/2010,61.8,0.013685453
20/12/2010,60.96,-0.001475289
17/12/2010,61.05,-0.007181359
16/12/2010,61.49,0.011613772
15/12/2010,60.78,0.001646633
14/12/2010,60.68,-0.004439701
13/12/2010,60.95,0.011053482
10/12/2010,60.28,0.013024061
09/12/2010,59.5,0.001682086
08/12/2010,59.4,0.002697237
07/12/2010,59.24,0.003043113
06/12/2010,59.06,-0.006245273
03/12/2010,59.43,-0.006875184
02/12/2010,59.84,0.006034212
01/12/2010,59.48,0.016271545
30/11/2010,58.52,-0.0127347
29/11/2010,59.27,0.00609242
26/11/2010,58.91,-0.0129861
24/11/2010,59.68,0.015365435
23/11/2010,58.77,-0.023043657
22/11/2010,60.14,-0.0051414
19/11/2010,60.45,0.00298211
18/11/2010,60.27,0.021466529
17/11/2010,58.99,0.001696641
16/11/2010,58.89,-0.019839252
15/11/2010,60.07,0.004504888
12/11/2010,59.8,-0.006002019
11/11/2010,60.16,-0.015176801
10/11/2010,61.08,0.013847897
09/11/2010,60.24,-0.014338935
08/11/2010,61.11,-0.012521507
05/11/2010,61.88,-0.006122139
04/11/2010,62.26,0.028014861
03/11/2010,60.54,-0.000495417
02/11/2010,60.57,0.004467617
01/11/2010,60.3,0.014701234
29/10/2010,59.42,-0.004533632
28/10/2010,59.69,-0.012652075
27/10/2010,60.45,-0.013310524
26/10/2010,61.26,0.008853968
25/10/2010,60.72,0.005615209
22/10/2010,60.38,-0.000827746
21/10/2010,60.43,-0.002314051
20/10/2010,60.57,0.019337159
19/10/2010,59.41,-0.016526543
18/10/2010,60.4,0.012159723
15/10/2010,59.67,-0.001172431
14/10/2010,59.74,0.000837311
13/10/2010,59.69,0
12/10/2010,59.69,0.008580855
11/10/2010,59.18,0.004572791
08/10/2010,58.91,-0.001696066
07/10/2010,59.01,-0.001524003
06/10/2010,59.1,-0.006745388
05/10/2010,59.5,0.023810649
04/10/2010,58.1,-0.001547855
01/10/2010,58.19,-0.001030574
30/09/2010,58.25,0.008793918
29/09/2010,57.74,-0.011708123
28/09/2010,58.42,0.014656698
27/09/2010,57.57,-0.008303109
24/09/2010,58.05,0.020888488
23/09/2010,56.85,-0.013627045
22/09/2010,57.63,-0.018566805
21/09/2010,58.71,-0.001531785
20/09/2010,58.8,0.01542447
17/09/2010,57.9,0.001901634
16/09/2010,57.79,0.001385282
15/09/2010,57.71,0.006083272
14/09/2010,57.36,0.011925781
13/09/2010,56.68,0.020137899
10/09/2010,55.55,-0.001439108
09/09/2010,55.63,0.010844133
08/09/2010,55.03,0.015197583
07/09/2010,54.2,-0.01900642
03/09/2010,55.24,0.01293632
02/09/2010,54.53,-0.001649107
01/09/2010,54.62,0.021279367
31/08/2010,53.47,0.000748363
30/08/2010,53.43,-0.016888218
27/08/2010,54.34,0.016701075
26/08/2010,53.44,0.000936067
25/08/2010,53.39,0.009598267
24/08/2010,52.88,-0.011282557
23/08/2010,53.48,-0.0005608
20/08/2010,53.51,0.003557057
19/08/2010,53.32,-0.020052659
18/08/2010,54.4,-0.002753558
17/08/2010,54.55,0.019062296
16/08/2010,53.52,0.001870208
13/08/2010,53.42,0.008459492
12/08/2010,52.97,0.010246769
11/08/2010,52.43,-0.032463682
10/08/2010,54.16,-0.00073828
09/08/2010,54.2,0.011878388
06/08/2010,53.56,-0.003355082
05/08/2010,53.74,-0.009445389
04/08/2010,54.25,0.017291497
03/08/2010,53.32,0.001125915
02/08/2010,53.26,0.003385371
30/07/2010,53.08,0.002074494
29/07/2010,52.97,0
28/07/2010,52.97,-0.009395033
27/07/2010,53.47,0.012230842
26/07/2010,52.82,0.001326135
23/07/2010,52.75,-0.003028585
22/07/2010,52.91,0.008350779
21/07/2010,52.47,-0.019440076
20/07/2010,53.5,0.003370159
19/07/2010,53.32,-0.007101506
16/07/2010,53.7,-0.023920184
15/07/2010,55,-0.003629768
14/07/2010,55.2,-0.012243581
13/07/2010,55.88,0.015509779
12/07/2010,55.02,0.006015878
09/07/2010,54.69,0.046215314
08/07/2010,52.22,0.00633947
07/07/2010,51.89,0.020049333
06/07/2010,50.86,0.000590029
02/07/2010,50.83,-0.007252801
01/07/2010,51.2,-0.005453851
30/06/2010,51.48,-0.005617448
29/06/2010,51.77,-0.030625313
28/06/2010,53.38,0.003377748
25/06/2010,53.2,0.007736618
24/06/2010,52.79,-0.001703417
23/06/2010,52.88,-0.011656458
22/06/2010,53.5,0.002620252
21/06/2010,53.36,0.005261192
18/06/2010,53.08,0.010035112
17/06/2010,52.55,0.008408228
16/06/2010,52.11,-0.004021838
15/06/2010,52.32,0.017935106
14/06/2010,51.39,0.00253288
11/06/2010,51.26,0.012366435
10/06/2010,50.63,0.023986759
09/06/2010,49.43,0.001214575
08/06/2010,49.37,0.017985361
07/06/2010,48.49,0.001031672
04/06/2010,48.44,-0.033495469
03/06/2010,50.09,0.015288972
02/06/2010,49.33,0.015732268
01/06/2010,48.56,-0.012280138
28/05/2010,49.16,-0.013135482
27/05/2010,49.81,0.028096311
26/05/2010,48.43,-0.005764891
25/05/2010,48.71,-0.008992499
24/05/2010,49.15,-0.015945438
21/05/2010,49.94,-0.0004004
20/05/2010,49.96,-0.055856526
19/05/2010,52.83,0.001515439
18/05/2010,52.75,-0.010560158
17/05/2010,53.31,0.00526614
14/05/2010,53.03,-0.012927581
13/05/2010,53.72,-0.001302205
12/05/2010,53.79,0.040984677
11/05/2010,51.63,0.001744694
10/05/2010,51.54,0.019593103
07/05/2010,50.54,-0.001581653
06/05/2010,50.62,-0.031884505
05/05/2010,52.26,0.003450262
04/05/2010,52.08,-0.015055072
03/05/2010,52.87,-0.006034339
30/04/2010,53.19,0.000940468
29/04/2010,53.14,-0.009551529
28/04/2010,53.65,0.023574878
27/04/2010,52.4,-0.004759647
26/04/2010,52.65,-0.009075502
23/04/2010,53.13,0.017659246
22/04/2010,52.2,-0.00477784
21/04/2010,52.45,-0.004944856
20/04/2010,52.71,0.005516993
19/04/2010,52.42,-0.003808078
16/04/2010,52.62,-0.013777702
15/04/2010,53.35,-0.010070954
14/04/2010,53.89,0.009134186
13/04/2010,53.4,0.006575881
12/04/2010,53.05,-0.007324664
09/04/2010,53.44,0.002623198
08/04/2010,53.3,-0.00486619
07/04/2010,53.56,0.015617967
06/04/2010,52.73,0.003229179
05/04/2010,52.56,-0.004934533
01/04/2010,52.82,0.009893536
31/03/2010,52.3,-0.005909845
30/03/2010,52.61,-0.001519468
29/03/2010,52.69,-0.001327644
26/03/2010,52.76,0.001707294
25/03/2010,52.67,-0.003979162
24/03/2010,52.88,0.001703417
23/03/2010,52.79,0.006842832
22/03/2010,52.43,-0.005136509
19/03/2010,52.7,0.022645374
18/03/2010,51.52,0.000388274
17/03/2010,51.5,0.004671087
16/03/2010,51.26,0.008817535
15/03/2010,50.81,0.012078159
12/03/2010,50.2,-0.000796495
11/03/2010,50.24,0.005989237
10/03/2010,49.94,-0.009763951
09/03/2010,50.43,-0.027189939
08/03/2010,51.82,0.006388561
05/03/2010,51.49,0.012507492
04/03/2010,50.85,0.005917177
03/03/2010,50.55,0.003964326
02/03/2010,50.35,-0.001587617
01/03/2010,50.43,0.008763251
26/02/2010,49.99,-0.007572774
25/02/2010,50.37,0.000794439
24/02/2010,50.33,0.000795071
23/02/2010,50.29,-0.00811966
22/02/2010,50.7,0.006133168
19/02/2010,50.39,0.00139013
18/02/2010,50.32,0.011392149
17/02/2010,49.75,0.005239835
16/02/2010,49.49,0.013835419
12/02/2010,48.81,0.000614817
11/02/2010,48.78,-0.000204981
10/02/2010,48.79,0.001846344
09/02/2010,48.7,0.008040452
08/02/2010,48.31,-0.000413907
05/02/2010,48.33,0.004146803
04/02/2010,48.13,-0.031294097
03/02/2010,49.66,0.002015723
02/02/2010,49.56,0.010955679
01/02/2010,49.02,-0.005086998
29/01/2010,49.27,0.008970498
28/01/2010,48.83,-0.00265876
27/01/2010,48.96,0.008409443
26/01/2010,48.55,0.002268276
25/01/2010,48.44,0.011419204
22/01/2010,47.89,-0.01079969
21/01/2010,48.41,-0.006793644
20/01/2010,48.74,-0.001640017
19/01/2010,48.82,0.012573597
15/01/2010,48.21,-0.010728388
14/01/2010,48.73,0.009484607
13/01/2010,48.27,0.003320194
12/01/2010,48.11,0.002080733
11/01/2010,48.01,0.010679612
08/01/2010,47.5,-0.005668116
07/01/2010,47.77,0.005668116
06/01/2010,47.5,-0.01379909
05/01/2010,48.16,-0.022786576
04/01/2010,49.27,-0.022675799
31/12/2009,50.4,-0.002378122
30/12/2009,50.52,0.003767977
29/12/2009,50.33,-0.001389854
28/12/2009,50.4,0.006968669
24/12/2009,50.05,0.002000001
23/12/2009,49.95,0.006225545
22/12/2009,49.64,0.017476568
21/12/2009,48.78,-0.001433986
18/12/2009,48.85,0.005542455
17/12/2009,48.58,-0.0126817
16/12/2009,49.2,-0.002841488
15/12/2009,49.34,-0.019269966
14/12/2009,50.3,0.001790867
11/12/2009,50.21,0.002392823
10/12/2009,50.09,0.007816454
09/12/2009,49.7,0.012145898
08/12/2009,49.1,-0.00244101
07/12/2009,49.22,0.008364835
04/12/2009,48.81,0.007609291
03/12/2009,48.44,-0.030095805
02/12/2009,49.92,0.002005214
01/12/2009,49.82,0.022532162
30/11/2009,48.71,0.010940351
27/11/2009,48.18,-0.034074499
25/11/2009,49.85,0.000601987
24/11/2009,49.82,0.001205061
23/11/2009,49.76,0.000603076
20/11/2009,49.73,-0.010999011
19/11/2009,50.28,-0.013629841
18/11/2009,50.97,-0.008400948
17/11/2009,51.4,0.00487568
16/11/2009,51.15,-0.006819315
13/11/2009,51.5,-0.001552193
12/11/2009,51.58,-0.01309726
11/11/2009,52.26,-0.001147447
10/11/2009,52.32,-0.010457363
09/11/2009,52.87,0.030535258
06/11/2009,51.28,0.005279121
05/11/2009,51.01,-0.010336513
04/11/2009,51.54,0.005057393
03/11/2009,51.28,-0.003115267
02/11/2009,51.44,0.001556421
30/10/2009,51.36,-0.02840882
29/10/2009,52.84,0.01775703
28/10/2009,51.91,-0.025861871
27/10/2009,53.27,-0.002999065
26/10/2009,53.43,-0.017624053
23/10/2009,54.38,-0.007328725
22/10/2009,54.78,0.016937076
21/10/2009,53.86,-0.017119608
20/10/2009,54.79,-0.00636771
19/10/2009,55.14,0.005273219
16/10/2009,54.85,0.003287074
15/10/2009,54.67,-0.001096892
14/10/2009,54.73,0.018626634
13/10/2009,53.72,-0.009264472
12/10/2009,54.22,-0.005334327
09/10/2009,54.51,-0.005306023
08/10/2009,54.8,-0.003824793
07/10/2009,55.01,0.006382806
06/10/2009,54.66,0.015487035
05/10/2009,53.82,0.001115449
02/10/2009,53.76,0.000186029
01/10/2009,53.75,0.005409956
30/09/2009,53.46,0.000935716
29/09/2009,53.41,0.008272279
28/09/2009,52.97,0.028920909
25/09/2009,51.46,0.031184686
24/09/2009,49.88,0.000802246
23/09/2009,49.84,0.007653612
22/09/2009,49.46,-0.015846285
21/09/2009,50.25,0.004387721
18/09/2009,50.03,-0.016257297
17/09/2009,50.85,-0.020053237
16/09/2009,51.88,0.024784174
15/09/2009,50.61,-0.014905159
14/09/2009,51.37,0.002533867
11/09/2009,51.24,-0.006807378
10/09/2009,51.59,0.002717393
09/09/2009,51.45,-0.000388651
08/09/2009,51.47,-0.001747064
04/09/2009,51.56,-0.014823642
03/09/2009,52.33,0.037380252
02/09/2009,50.41,-0.005539084
01/09/2009,50.69,-0.028970627
31/08/2009,52.18,-0.003825559
28/08/2009,52.38,0.000381898
27/08/2009,52.36,0.026121249
26/08/2009,51.01,0.003928506
25/08/2009,50.81,0.017871802
24/08/2009,49.91,-0.012147914
21/08/2009,50.52,-0.005133279
20/08/2009,50.78,0.017281193
19/08/2009,49.91,0.023516186
18/08/2009,48.75,0.017380947
17/08/2009,47.91,-0.02839697
14/08/2009,49.29,-0.015501065
13/08/2009,50.06,-0.002792741
12/08/2009,50.2,0.019714982
11/08/2009,49.22,-0.007892381
10/08/2009,49.61,-0.018572676
07/08/2009,50.54,0.00555557
06/08/2009,50.26,0.004986547
05/08/2009,50.01,-0.009552311
04/08/2009,50.49,0.008752791
03/08/2009,50.05,0.019978467
31/07/2009,49.06,0.03484384
30/07/2009,47.38,-0.012375617
29/07/2009,47.97,-0.017359394
28/07/2009,48.81,0.016317619
27/07/2009,48.02,-0.007882223
24/07/2009,48.4,0.021510697
23/07/2009,47.37,0.021120785
22/07/2009,46.38,0.026878052
21/07/2009,45.15,0.027392822
20/07/2009,43.93,-0.011542507
17/07/2009,44.44,-0.020931515
16/07/2009,45.38,0.018010492
15/07/2009,44.57,0.025220012
14/07/2009,43.46,-0.003904012
13/07/2009,43.63,0.042848648
10/07/2009,41.8,-0.003343686
09/07/2009,41.94,0.004301082
08/07/2009,41.76,-0.020853836
07/07/2009,42.64,-0.03344022
06/07/2009,44.09,0.025265469
02/07/2009,42.99,-0.043247522
01/07/2009,44.89,0.014811761
30/06/2009,44.23,0.006350668
29/06/2009,43.95,-0.000227505
26/06/2009,43.96,-0.013780857
25/06/2009,44.57,0.01469119
24/06/2009,43.92,0.021169682
23/06/2009,43,0.011460773
22/06/2009,42.51,-0.009132484
19/06/2009,42.9,0.006079046
18/06/2009,42.64,-0.007942111
17/06/2009,42.98,-0.008802466
16/06/2009,43.36,-0.008954256
15/06/2009,43.75,-0.027726334
12/06/2009,44.98,-0.012592677
11/06/2009,45.55,-0.000219515
10/06/2009,45.56,-0.00634506
09/06/2009,45.85,-0.006738423
08/06/2009,46.16,0.003254858
05/06/2009,46.01,-0.001303215
04/06/2009,46.07,0.011570918
03/06/2009,45.54,0.000878735
02/06/2009,45.5,0.022897521
01/06/2009,44.47,0.010852469
29/05/2009,43.99,0.000909711
28/05/2009,43.95,0.016055391
27/05/2009,43.25,-0.038775972
26/05/2009,44.96,0.022948139
22/05/2009,43.94,0.003419586
21/05/2009,43.79,0.026143768
20/05/2009,42.66,-0.022941569
19/05/2009,43.65,-0.039308823
18/05/2009,45.4,0.051525178
15/05/2009,43.12,-0.019293203
14/05/2009,43.96,0.04062297
13/05/2009,42.21,-0.01528183
12/05/2009,42.86,0.011262437
11/05/2009,42.38,-0.02654405
08/05/2009,43.52,-0.004813763
07/05/2009,43.73,-0.028850322
06/05/2009,45.01,-0.003548462
05/05/2009,45.17,-0.041415133
04/05/2009,47.08,0.02669121
01/05/2009,45.84,-0.010416761
30/04/2009,46.32,-0.018820059
29/04/2009,47.2,0.044403613
28/04/2009,45.15,0.004662013
27/04/2009,44.94,0.021138633
24/04/2009,44,0.000227299
23/04/2009,43.99,0.01258166
22/04/2009,43.44,-0.064193158
21/04/2009,46.32,0.059828846
20/04/2009,43.63,-0.052026466
17/04/2009,45.96,-0.0097435
16/04/2009,46.41,0.014323162
15/04/2009,45.75,0.020314234
14/04/2009,44.83,-0.058062657
13/04/2009,47.51,0.042568766
09/04/2009,45.53,0.035773991
08/04/2009,43.93,0.023725632
07/04/2009,42.9,-0.017560525
06/04/2009,43.66,-0.004798364
03/04/2009,43.87,0.041895818
02/04/2009,42.07,0.03016274
01/04/2009,40.82,0.010342372
31/03/2009,40.4,0.074488852
30/03/2009,37.5,-0.068281507
27/03/2009,40.15,0.003493018
26/03/2009,40.01,0.040291018
25/03/2009,38.43,0.004694844
24/03/2009,38.25,-0.054686225
23/03/2009,40.4,0.043507114
20/03/2009,38.68,0.02831862
19/03/2009,37.6,-0.059121616
18/03/2009,39.89,0.030286066
17/03/2009,38.7,0.059349595
16/03/2009,36.47,-0.003831422
13/03/2009,36.61,0.039275345
12/03/2009,35.2,0.042954949
11/03/2009,33.72,-0.012964236
10/03/2009,34.16,0.070332008
09/03/2009,31.84,-0.020516728
06/03/2009,32.5,0.019574961
05/03/2009,31.87,-0.092825423
04/03/2009,34.97,0.029601697
03/03/2009,33.95,-0.054175734
02/03/2009,35.84,-0.018521608
27/02/2009,36.51,-0.053331752
26/02/2009,38.51,-0.000519211
25/02/2009,38.53,-0.007240787
24/02/2009,38.81,0.065208676
23/02/2009,36.36,-0.079788804
20/02/2009,39.38,-0.034197766
19/02/2009,40.75,0.013588844
18/02/2009,40.2,-0.011377813
17/02/2009,40.66,-0.040251246
13/02/2009,42.33,-0.056042218
12/02/2009,44.77,0.02167617
11/02/2009,43.81,0.040527204
10/02/2009,42.07,-0.073530536
09/02/2009,45.28,0.018050629
06/02/2009,44.47,0.001575335
05/02/2009,44.4,0.017265308
04/02/2009,43.64,0.020137239
03/02/2009,42.77,-0.008845495
02/02/2009,43.15,-0.011749934
30/01/2009,43.66,-0.032893256
29/01/2009,45.12,-0.078814458
28/01/2009,48.82,0.073068586
27/01/2009,45.38,0.010633685
26/01/2009,44.9,0.017297971
23/01/2009,44.13,-0.018410938
22/01/2009,44.95,-0.060428306
21/01/2009,47.75,0.031485264
20/01/2009,46.27,-0.07291859
16/01/2009,49.77,0.021938723
15/01/2009,48.69,0.021171401
14/01/2009,47.67,-0.030371098
13/01/2009,49.14,0.040279475
12/01/2009,47.2,-0.052616571
09/01/2009,49.75,0.005037794
08/01/2009,49.5,0.005063302
07/01/2009,49.25,-0.041755569
06/01/2009,51.35,-0.025191218
05/01/2009,52.66,
