Date,Close,INTC
25/01/2011,21.55,0.01448962
24/01/2011,21.24,0.019972133
21/01/2011,20.82,-0.006224583
20/01/2011,20.95,-0.002859868
19/01/2011,21.01,-0.003326209
18/01/2011,21.08,0
14/01/2011,21.08,-0.009912755
13/01/2011,21.29,-0.000469594
12/01/2011,21.3,0.011806513
11/01/2011,21.05,0.017250068
10/01/2011,20.69,0.001451028
07/01/2011,20.66,-0.005310174
06/01/2011,20.77,-0.008151568
05/01/2011,20.94,-0.0099787
04/01/2011,21.15,0.014285957
03/01/2011,20.85,-0.008596041
31/12/2010,21.03,0.000475624
30/12/2010,21.02,0.00381316
29/12/2010,20.94,0.002869442
28/12/2010,20.88,0.001917546
27/12/2010,20.84,0
23/12/2010,20.84,-0.002396359
22/12/2010,20.89,-0.010002465
21/12/2010,21.1,-0.006142235
20/12/2010,21.23,-0.010775461
17/12/2010,21.46,0.007483664
16/12/2010,21.3,0.000939408
15/12/2010,21.28,-0.008888947
14/12/2010,21.47,-0.001396323
13/12/2010,21.5,-0.018890218
10/12/2010,21.91,0.004574573
09/12/2010,21.81,-0.0004584
08/12/2010,21.82,0.011060021
07/12/2010,21.58,-0.005545301
06/12/2010,21.7,0.000460936
03/12/2010,21.69,-0.000460936
02/12/2010,21.7,0.010189991
01/12/2010,21.48,0.015009663
30/11/2010,21.16,-0.008001925
29/11/2010,21.33,-0.000468713
26/11/2010,21.34,-0.002340277
24/11/2010,21.39,0.014124529
23/11/2010,21.09,-0.007557901
22/11/2010,21.25,0.005189915
19/11/2010,21.14,0.005692615
18/11/2010,21.02,-0.002850358
17/11/2010,21.08,0.000474496
16/11/2010,21.07,-0.010856845
15/11/2010,21.3,-0.010740239
12/11/2010,21.53,0.014974543
11/11/2010,21.21,0.008047381
10/11/2010,21.04,-0.005687219
09/11/2010,21.16,-0.003302669
08/11/2010,21.23,-0.000470921
05/11/2010,21.24,0.012793351
04/11/2010,20.97,0.023644045
03/11/2010,20.48,0.00685941
02/11/2010,20.34,-0.011244313
01/11/2010,20.57,0.02560455
29/10/2010,20.05,-0.020731246
28/10/2010,20.47,0.013772967
27/10/2010,20.19,0.007457156
26/10/2010,20.04,0.00851922
25/10/2010,19.87,0.001510955
22/10/2010,19.84,0.00404041
21/10/2010,19.76,0.006091389
20/10/2010,19.64,0.022137326
19/10/2010,19.21,0.001041667
18/10/2010,19.19,-0.006751519
15/10/2010,19.32,0
14/10/2010,19.32,0.004149384
13/10/2010,19.24,-0.027174192
12/10/2010,19.77,0.010678973
11/10/2010,19.56,0.002047084
08/10/2010,19.52,0.006166515
07/10/2010,19.4,0.00464997
06/10/2010,19.31,0.008320381
05/10/2010,19.15,0.014729356
04/10/2010,18.87,-0.023567469
01/10/2010,19.32,0.00623055
30/09/2010,19.2,-0.002081166
29/09/2010,19.24,-0.013935709
28/09/2010,19.51,0.013935709
27/09/2010,19.24,-0.009312018
24/09/2010,19.42,0.02291767
23/09/2010,18.98,-0.001579363
22/09/2010,19.01,-0.00681523
21/09/2010,19.14,0.011032421
20/09/2010,18.93,0.006359322
17/09/2010,18.81,-0.008470141
16/09/2010,18.97,0.013266313
15/09/2010,18.72,-0.001067806
14/09/2010,18.74,0.009651549
13/09/2010,18.56,0.032305027
10/09/2010,17.97,-0.001668057
09/09/2010,18,0.005571045
08/09/2010,17.9,-0.012215588
07/09/2010,18.12,-0.016963471
03/09/2010,18.43,0.008172206
02/09/2010,18.28,0.007688121
01/09/2010,18.14,0.026251158
31/08/2010,17.67,-0.016278777
30/08/2010,17.96,-0.022571836
27/08/2010,18.37,0.01039681
26/08/2010,18.18,-0.016366977
25/08/2010,18.48,0.003795071
24/08/2010,18.41,-0.015629529
23/08/2010,18.7,-0.011167359
20/08/2010,18.91,0.000528961
19/08/2010,18.9,-0.03585731
18/08/2010,19.59,0.003067487
17/08/2010,19.53,0.003076926
16/08/2010,19.47,0.016572104
13/08/2010,19.15,-0.015544354
12/08/2010,19.45,0.001028807
11/08/2010,19.43,-0.019873266
10/08/2010,19.82,-0.041023791
09/08/2010,20.65,0
06/08/2010,20.65,-0.000968054
05/08/2010,20.67,-0.002898553
04/08/2010,20.73,-0.006730795
03/08/2010,20.87,-0.013327184
02/08/2010,21.15,0.02634883
30/07/2010,20.6,-0.020658914
29/07/2010,21.03,-0.014164543
28/07/2010,21.33,-0.011652427
27/07/2010,21.58,-0.006006024
26/07/2010,21.71,0.000921659
23/07/2010,21.69,-0.004140793
22/07/2010,21.78,0.024164745
21/07/2010,21.26,-0.018178082
20/07/2010,21.65,0.00277521
19/07/2010,21.59,0.026755879
16/07/2010,21.02,-0.023043578
15/07/2010,21.51,0.006997929
14/07/2010,21.36,0.016521499
13/07/2010,21.01,0.021164811
12/07/2010,20.57,0.016172859
09/07/2010,20.24,0.006941029
08/07/2010,20.1,-0.001988072
07/07/2010,20.14,0.033319589
06/07/2010,19.48,0.014478019
02/07/2010,19.2,-0.002600782
01/07/2010,19.25,-0.010336009
30/06/2010,19.45,-0.01732969
29/06/2010,19.79,-0.028395432
28/06/2010,20.36,0.016341042
25/06/2010,20.03,-0.014374473
24/06/2010,20.32,-0.023828018
23/06/2010,20.81,-0.008135963
22/06/2010,20.98,-0.009959769
21/06/2010,21.19,-0.00986155
18/06/2010,21.4,-0.005591813
17/06/2010,21.52,0.001395025
16/06/2010,21.49,0.000465441
15/06/2010,21.48,0.027851694
14/06/2010,20.89,0.012039635
11/06/2010,20.64,0.00437
10/06/2010,20.55,0.030634807
09/06/2010,19.93,-0.012465881
08/06/2010,20.18,-0.006421361
07/06/2010,20.31,-0.031025271
04/06/2010,20.95,-0.04434799
03/06/2010,21.9,0.004118057
02/06/2010,21.81,0.02931124
01/06/2010,21.18,-0.011267725
28/05/2010,21.42,-0.015748357
27/05/2010,21.76,0.049939722
26/05/2010,20.7,-0.007220248
25/05/2010,20.85,0.008670575
24/05/2010,20.67,-0.01154414
21/05/2010,20.91,0.005755412
20/05/2010,20.79,-0.038221213
19/05/2010,21.6,0.007901505
18/05/2010,21.43,-0.027159322
17/05/2010,22.02,0.00592122
14/05/2010,21.89,-0.027485398
13/05/2010,22.5,-0.025884314
12/05/2010,23.09,0.035710208
11/05/2010,22.28,-0.012045651
10/05/2010,22.55,0.05655862
07/05/2010,21.31,-0.009341497
06/05/2010,21.51,-0.03022208
05/05/2010,22.17,-0.017438403
04/05/2010,22.56,-0.03055672
03/05/2010,23.26,0.018221762
30/04/2010,22.84,-0.028061414
29/04/2010,23.49,0.009839652
28/04/2010,23.26,-0.003861837
27/04/2010,23.35,-0.01992858
26/04/2010,23.82,-0.009193546
23/04/2010,24.04,0.002082033
22/04/2010,23.99,0.007951496
21/04/2010,23.8,-0.013355791
20/04/2010,24.12,0.004987542
19/04/2010,24,0.003338901
16/04/2010,23.92,-0.012463809
15/04/2010,24.22,0.029327615
14/04/2010,23.52,0.032407243
13/04/2010,22.77,0.010152371
12/04/2010,22.54,-0.000443557
09/04/2010,22.55,0.010700058
08/04/2010,22.31,-0.006255606
07/04/2010,22.45,0.002229655
06/04/2010,22.4,-0.008446372
05/04/2010,22.59,0.0088929
01/04/2010,22.39,0.004476283
31/03/2010,22.29,-0.002240646
30/03/2010,22.34,0.000447728
29/03/2010,22.33,0.004038596
26/03/2010,22.24,-0.004933852
25/03/2010,22.35,-0.003573027
24/03/2010,22.43,-0.010643116
23/03/2010,22.67,0.019149995
22/03/2010,22.24,0.011304665
19/03/2010,21.99,-0.009504484
18/03/2010,22.2,-0.001800181
17/03/2010,22.24,0.010395574
16/03/2010,22.01,0.03891181
15/03/2010,21.17,-0.004712544
12/03/2010,21.27,0.000940734
11/03/2010,21.25,0.002827523
10/03/2010,21.19,0.011868167
09/03/2010,20.94,0.008151568
08/03/2010,20.77,-0.000962464
05/03/2010,20.79,0.012584871
04/03/2010,20.53,0.000487211
03/03/2010,20.52,-0.00873368
02/03/2010,20.7,-0.008179021
01/03/2010,20.87,0.01642549
26/02/2010,20.53,-0.004859096
25/02/2010,20.63,-0.003387373
24/02/2010,20.7,0.015089116
23/02/2010,20.39,-0.023268137
22/02/2010,20.87,0.002398658
19/02/2010,20.82,-0.000960154
18/02/2010,20.84,0.008674753
17/02/2010,20.66,-0.002899954
16/02/2010,20.72,0.014095009
12/02/2010,20.43,0.018276626
11/02/2010,20.06,0.01861689
10/02/2010,19.69,0.002033554
09/02/2010,19.65,0.015384919
08/02/2010,19.35,-0.0061824
05/02/2010,19.47,0.023383762
04/02/2010,19.02,-0.034111835
03/02/2010,19.68,-0.011619226
02/02/2010,19.91,0.015182478
01/02/2010,19.61,0.010766574
29/01/2010,19.4,-0.026451186
28/01/2010,19.92,-0.015936592
27/01/2010,20.24,0.011928571
26/01/2010,20,-0.015873349
25/01/2010,20.32,0.020383505
22/01/2010,19.91,-0.045652099
21/01/2010,20.84,-0.011450507
20/01/2010,21.08,0.001424164
19/01/2010,21.05,0.011947573
15/01/2010,20.8,-0.032169283
14/01/2010,21.48,0.02450641
13/01/2010,20.96,0.016839465
12/01/2010,20.61,-0.016362251
11/01/2010,20.95,0.005744391
08/01/2010,20.83,0.011103179
07/01/2010,20.6,-0.009661911
06/01/2010,20.8,-0.003359734
05/01/2010,20.87,-0.000479042
04/01/2010,20.88,0.023256862
31/12/2009,20.4,-0.00927062
30/12/2009,20.59,0.00927062
29/12/2009,20.4,0.004914015
28/12/2009,20.3,-0.001476742
24/12/2009,20.33,0.011377813
23/12/2009,20.1,0.002989539
22/12/2009,20.04,-0.002491903
21/12/2009,20.09,0.023163171
18/12/2009,19.63,0.028942589
17/12/2009,19.07,-0.016125187
16/12/2009,19.38,-0.021440331
15/12/2009,19.8,-0.009049836
14/12/2009,19.98,0.004012041
11/12/2009,19.9,-0.012484557
10/12/2009,20.15,0.00697214
09/12/2009,20.01,0.001
08/12/2009,19.99,-0.018831082
07/12/2009,20.37,-0.00440853
04/12/2009,20.46,0.029260704
03/12/2009,19.87,0.007577707
02/12/2009,19.72,0.003047234
01/12/2009,19.66,0.023675836
30/11/2009,19.2,0.004698521
27/11/2009,19.11,-0.011963732
25/11/2009,19.34,-0.002581979
24/11/2009,19.39,-0.000515597
23/11/2009,19.4,0.008281621
20/11/2009,19.24,-0.003113651
19/11/2009,19.3,-0.041609249
18/11/2009,20.12,-0.009891277
17/11/2009,20.32,0.004438972
16/11/2009,20.23,0.020475122
13/11/2009,19.82,0.007088637
12/11/2009,19.68,-0.00809721
11/11/2009,19.84,0.017285636
10/11/2009,19.5,0.002053389
09/11/2009,19.46,0.027613112
06/11/2009,18.93,0.002115284
05/11/2009,18.89,0.01600888
04/11/2009,18.59,0.00485307
03/11/2009,18.5,-0.027194424
02/11/2009,19.01,-0.005246602
30/10/2009,19.11,-0.005739645
29/10/2009,19.22,0.009934722
28/10/2009,19.03,-0.036630353
27/10/2009,19.74,-0.004548909
26/10/2009,19.83,0.002524616
23/10/2009,19.78,-0.017043019
22/10/2009,20.12,0.013006687
21/10/2009,19.86,-0.015984356
20/10/2009,20.18,-0.011332962
19/10/2009,20.41,0.011332962
16/10/2009,20.18,-0.023991359
15/10/2009,20.67,-0.007710882
14/10/2009,20.83,0.016457293
13/10/2009,20.49,0.004402061
12/10/2009,20.4,0.011338549
09/10/2009,20.17,0.014482151
08/10/2009,19.88,0.00656071
07/10/2009,19.75,0.006094483
06/10/2009,19.63,0.027370673
05/10/2009,19.1,0.006829551
02/10/2009,18.97,0.003696862
01/10/2009,18.9,-0.034835859
30/09/2009,19.57,0.004609483
29/09/2009,19.48,-0.013258736
28/09/2009,19.74,0.018921557
25/09/2009,19.37,-0.008738169
24/09/2009,19.54,-0.017250555
23/09/2009,19.88,0.017762456
22/09/2009,19.53,-0.000511902
21/09/2009,19.54,-0.001023018
18/09/2009,19.56,0.007698267
17/09/2009,19.41,-0.012288941
16/09/2009,19.65,0.005102052
15/09/2009,19.55,0.009766205
14/09/2009,19.36,-0.007718073
11/09/2009,19.51,-0.012732538
10/09/2009,19.76,-0.008566442
09/09/2009,19.93,0.006544197
08/09/2009,19.8,0.008113635
04/09/2009,19.64,0.01126484
03/09/2009,19.42,-0.002571357
02/09/2009,19.47,-0.01275853
01/09/2009,19.72,-0.029972274
31/08/2009,20.32,0.003450829
28/08/2009,20.25,0.039279974
27/08/2009,19.47,0.002056556
26/08/2009,19.43,0.017129928
25/08/2009,19.1,0.017961391
24/08/2009,18.76,-0.006905738
21/08/2009,18.89,0.009574541
20/08/2009,18.71,-0.00479873
19/08/2009,18.8,0.001597019
18/08/2009,18.77,0.01719548
17/08/2009,18.45,-0.01719548
14/08/2009,18.77,-0.014807251
13/08/2009,19.05,0.012678458
12/08/2009,18.81,0.009078834
11/08/2009,18.64,-0.006417134
10/08/2009,18.76,0.013956211
07/08/2009,18.5,-0.010752792
06/08/2009,18.7,-0.008519753
05/08/2009,18.86,-0.024097552
04/08/2009,19.32,-0.002584649
03/08/2009,19.37,0.006214417
31/07/2009,19.25,-0.004147232
30/07/2009,19.33,-0.003614773
29/07/2009,19.4,0.001547589
28/07/2009,19.37,-0.005149342
27/07/2009,19.47,0.005665738
24/07/2009,19.36,-0.006179216
23/07/2009,19.48,0.017607912
22/07/2009,19.14,0.012618464
21/07/2009,18.9,0
20/07/2009,18.9,0.005837109
17/07/2009,18.79,0.015554081
16/07/2009,18.5,0.024625047
15/07/2009,18.05,0.069982677
14/07/2009,16.83,0.020408872
13/07/2009,16.49,0.027668534
10/07/2009,16.04,0.001247661
09/07/2009,16.02,0.005006268
08/07/2009,15.94,-0.019261235
07/07/2009,16.25,-0.017688781
06/07/2009,16.54,-0.010823918
02/07/2009,16.72,-0.018957914
01/07/2009,17.04,0.02917742
30/06/2009,16.55,0.010325023
29/06/2009,16.38,0.005509656
26/06/2009,16.29,-0.001226994
25/06/2009,16.31,0.012959145
24/06/2009,16.1,0.018176621
23/06/2009,15.81,0.008256636
22/06/2009,15.68,-0.020827512
19/06/2009,16.01,0.008782992
18/06/2009,15.87,-0.016870128
17/06/2009,16.14,0.017500447
16/06/2009,15.86,-0.007537724
15/06/2009,15.98,-0.020440476
12/06/2009,16.31,-0.002449481
11/06/2009,16.35,-0.006705298
10/06/2009,16.46,0.002433091
09/06/2009,16.42,0.030923924
08/06/2009,15.92,0
05/06/2009,15.92,-0.013104712
04/06/2009,16.13,0.011849219
03/06/2009,15.94,-0.015562094
02/06/2009,16.19,-0.018966613
01/06/2009,16.5,0.048426594
29/05/2009,15.72,0
28/05/2009,15.72,0.016677744
27/05/2009,15.46,-0.001292825
26/05/2009,15.48,0.028170877
22/05/2009,15.05,-0.008600781
21/05/2009,15.18,-0.026009268
20/05/2009,15.58,-0.004482877
19/05/2009,15.65,0.008341402
18/05/2009,15.52,0.021492198
15/05/2009,15.19,-0.022780028
14/05/2009,15.54,0.026737817
13/05/2009,15.13,-0.005273578
12/05/2009,15.21,-0.010464451
11/05/2009,15.37,0.005218538
08/05/2009,15.29,-0.030910381
07/05/2009,15.77,-0.021951336
06/05/2009,16.12,-0.002478316
05/05/2009,16.16,-0.030471584
04/05/2009,16.66,0.052367986
01/05/2009,15.81,0.001899336
30/04/2009,15.78,0.027627841
29/04/2009,15.35,0.019737483
28/04/2009,15.05,-0.015166793
27/04/2009,15.28,-0.022007361
24/04/2009,15.62,0.005778507
23/04/2009,15.53,-0.008974419
22/04/2009,15.67,0.019981329
21/04/2009,15.36,0.023716527
20/04/2009,15,-0.039220713
17/04/2009,15.6,-0.018419066
16/04/2009,15.89,0.017137836
15/04/2009,15.62,-0.024661383
14/04/2009,16.01,0.001875587
13/04/2009,15.98,0
09/04/2009,15.98,0.045447821
08/04/2009,15.27,-0.011718884
07/04/2009,15.45,-0.026191213
06/04/2009,15.86,-0.005658613
03/04/2009,15.95,0.015798117
02/04/2009,15.7,0.043612509
01/04/2009,15.03,0
31/03/2009,15.03,0.02084109
30/03/2009,14.72,-0.046458255
27/03/2009,15.42,-0.025609594
26/03/2009,15.82,0.057232783
25/03/2009,14.94,-0.004008021
24/03/2009,15,-0.034079314
23/03/2009,15.52,0.057689179
20/03/2009,14.65,-0.033560196
19/03/2009,15.15,-0.005923018
18/03/2009,15.24,0.022562337
17/03/2009,14.9,0.044604306
16/03/2009,14.25,-0.031090587
13/03/2009,14.7,0.012320484
12/03/2009,14.52,0.039330912
11/03/2009,13.96,0.002869442
10/03/2009,13.92,0.103605989
09/03/2009,12.55,0.011218066
06/03/2009,12.41,0.008090659
05/03/2009,12.31,-0.035903338
04/03/2009,12.76,0.038343355
03/03/2009,12.28,-0.002440017
02/03/2009,12.31,-0.03433471
27/02/2009,12.74,0.002357565
26/02/2009,12.71,-0.024865306
25/02/2009,13.03,0.023292979
24/02/2009,12.73,0.05241022
23/02/2009,12.08,-0.056330256
20/02/2009,12.78,0.0078555
19/02/2009,12.68,-0.052239219
18/02/2009,13.36,0.01129105
17/02/2009,13.21,-0.049474837
13/02/2009,13.88,-0.008608375
12/02/2009,14,-0.005698021
11/02/2009,14.08,0
10/02/2009,14.08,-0.057276778
09/02/2009,14.91,0.012145898
06/02/2009,14.73,0.033129324
05/02/2009,14.25,0.026307952
04/02/2009,13.88,0.010865735
03/02/2009,13.73,0.007309974
02/02/2009,13.63,0.055045934
30/01/2009,12.9,-0.03578608
29/01/2009,13.37,-0.046757969
28/01/2009,14.01,0.014378393
27/01/2009,13.81,0.031631913
26/01/2009,13.38,0.019623271
23/01/2009,13.12,0.023131332
22/01/2009,12.82,-0.033745533
21/01/2009,13.26,0.030630266
20/01/2009,12.86,-0.066189568
16/01/2009,13.74,0.033299414
15/01/2009,13.29,0.015927527
14/01/2009,13.08,-0.044119305
13/01/2009,13.67,-0.008740041
12/01/2009,13.79,-0.025770932
09/01/2009,14.15,-0.02787637
08/01/2009,14.55,0.00758886
07/01/2009,14.44,-0.062415424
06/01/2009,15.37,0.030385429
05/01/2009,14.91,
