Date,Close,CTSH
27/01/2011,73.17,-0.000683107
26/01/2011,73.22,-0.001773897
25/01/2011,73.35,-0.012464597
24/01/2011,74.27,0.016562963
21/01/2011,73.05,-0.007636748
20/01/2011,73.61,-0.012689155
19/01/2011,74.55,-0.012795057
18/01/2011,75.51,0.00664366
14/01/2011,75.01,0.005614988
13/01/2011,74.59,-0.008676554
12/01/2011,75.24,-0.003582093
11/01/2011,75.51,0.002253896
10/01/2011,75.34,0.003323808
07/01/2011,75.09,-0.005577704
06/01/2011,75.51,-0.008965123
05/01/2011,76.19,0.027005299
04/01/2011,74.16,-0.016051709
03/01/2011,75.36,0.027852456
31/12/2010,73.29,-0.007476416
30/12/2010,73.84,-0.004324331
29/12/2010,74.16,0.013712794
28/12/2010,73.15,0.000820569
27/12/2010,73.09,0.0035636
23/12/2010,72.83,0.000137315
22/12/2010,72.82,-0.00041189
21/12/2010,72.85,0.007578403
20/12/2010,72.3,-0.00138217
17/12/2010,72.4,0.027871001
16/12/2010,70.41,0.016756568
15/12/2010,69.24,-0.006334602
14/12/2010,69.68,-0.008573931
13/12/2010,70.28,-0.000426773
10/12/2010,70.31,-0.003974455
09/12/2010,70.59,0.009679791
08/12/2010,69.91,0.010496897
07/12/2010,69.18,-0.008922206
06/12/2010,69.8,0.007044814
03/12/2010,69.31,-0.000144269
02/12/2010,69.32,0.035683986
01/12/2010,66.89,0.028969949
30/11/2010,64.98,-0.009953378
29/11/2010,65.63,-0.009402556
26/11/2010,66.25,0.001964192
24/11/2010,66.12,0.011713833
23/11/2010,65.35,-0.009594226
22/11/2010,65.98,0.011278888
19/11/2010,65.24,0.008775362
18/11/2010,64.67,0.029660864
17/11/2010,62.78,0.016542576
16/11/2010,61.75,-0.026685294
15/11/2010,63.42,0.003000397
12/11/2010,63.23,-0.008817566
11/11/2010,63.79,0.003297483
10/11/2010,63.58,0.002046761
09/11/2010,63.45,0.007276211
08/11/2010,62.99,-0.005856764
05/11/2010,63.36,-0.014415793
04/11/2010,64.28,0.000311187
03/11/2010,64.26,-0.019875857
02/11/2010,65.55,0.007810745
01/11/2010,65.04,-0.002303618
29/10/2010,65.19,-0.030069501
28/10/2010,67.18,0.017569338
27/10/2010,66.01,-0.013392721
26/10/2010,66.9,-0.005366739
25/10/2010,67.26,-0.01035359
22/10/2010,67.96,0.01303336
21/10/2010,67.08,0.014263435
20/10/2010,66.13,0.0167738
19/10/2010,65.03,-0.022202859
18/10/2010,66.49,-0.000901984
15/10/2010,66.55,0.023720133
14/10/2010,64.99,-0.006288847
13/10/2010,65.4,0.008753799
12/10/2010,64.83,0.018840573
11/10/2010,63.62,-0.009075324
08/10/2010,64.2,-0.001556421
07/10/2010,64.3,-0.006046999
06/10/2010,64.69,-0.019138608
05/10/2010,65.94,0.019757132
04/10/2010,64.65,-0.017631733
01/10/2010,65.8,0.020419839
30/09/2010,64.47,-0.004488129
29/09/2010,64.76,-0.006311112
28/09/2010,65.17,0.020619287
27/09/2010,63.84,-0.005934736
24/09/2010,64.22,0.017118596
23/09/2010,63.13,0.011150163
22/09/2010,62.43,-0.016836484
21/09/2010,63.49,-0.010965022
20/09/2010,64.19,0.001247077
17/09/2010,64.11,0.009088123
16/09/2010,63.53,0.001732966
15/09/2010,63.42,-0.01253542
14/09/2010,64.22,0.005151834
13/09/2010,63.89,0.021036758
10/09/2010,62.56,0.013194077
09/09/2010,61.74,-0.024321199
08/09/2010,63.26,0.016416019
07/09/2010,62.23,-0.002247192
03/09/2010,62.37,0.023522863
02/09/2010,60.92,0.019224987
01/09/2010,59.76,0.036640377
31/08/2010,57.61,0.001911216
30/08/2010,57.5,-0.018779086
27/08/2010,58.59,0.01843132
26/08/2010,57.52,-0.01140894
25/08/2010,58.18,-0.000515508
24/08/2010,58.21,-0.014496715
23/08/2010,59.06,-0.009269469
20/08/2010,59.61,0.009100164
19/08/2010,59.07,-0.015287992
18/08/2010,59.98,0.002002671
17/08/2010,59.86,0.023152703
16/08/2010,58.49,0.003596818
13/08/2010,58.28,-0.011260996
12/08/2010,58.94,-0.00592068
11/08/2010,59.29,-0.031379681
10/08/2010,61.18,-0.001469988
09/08/2010,61.27,0.005564662
06/08/2010,60.93,-0.0011482
05/08/2010,61,-0.009300875
04/08/2010,61.57,0.015549867
03/08/2010,60.62,0.089684332
02/08/2010,55.42,0.015639526
30/07/2010,54.56,0.011428696
29/07/2010,53.94,-0.007204243
28/07/2010,54.33,-0.007335445
27/07/2010,54.73,-0.010541719
26/07/2010,55.31,-0.00054225
23/07/2010,55.34,0.022661789
22/07/2010,54.1,0.019222389
21/07/2010,53.07,-0.02585469
20/07/2010,54.46,0.011264084
19/07/2010,53.85,0.022916104
16/07/2010,52.63,-0.028656329
15/07/2010,54.16,0.006855052
14/07/2010,53.79,-0.000743356
13/07/2010,53.83,0.011020939
12/07/2010,53.24,-0.004123717
09/07/2010,53.46,0.01355953
08/07/2010,52.74,0.019916399
07/07/2010,51.7,0.042071969
06/07/2010,49.57,0.003840328
02/07/2010,49.38,-0.019055837
01/07/2010,50.33,0.005379035
30/06/2010,50.06,-0.009740659
29/06/2010,50.55,-0.044873125
28/06/2010,52.87,0.005500251
25/06/2010,52.58,0.016878038
24/06/2010,51.7,-0.009624713
23/06/2010,52.2,-0.003442344
22/06/2010,52.38,-0.01816168
21/06/2010,53.34,-0.004302691
18/06/2010,53.57,-0.002051283
17/06/2010,53.68,-0.005758352
16/06/2010,53.99,0.004083153
15/06/2010,53.77,0.030975092
14/06/2010,52.13,0.006543518
11/06/2010,51.79,0.006781001
10/06/2010,51.44,0.03199957
09/06/2010,49.82,0.000803213
08/06/2010,49.78,0.003219319
07/06/2010,49.62,-0.012417544
04/06/2010,50.24,-0.039036963
03/06/2010,52.24,0.02421895
02/06/2010,50.99,0.036956168
01/06/2010,49.14,-0.018149319
28/05/2010,50.04,-0.014285957
27/05/2010,50.76,0.037535766
26/05/2010,48.89,-0.003267309
25/05/2010,49.05,0.008805217
24/05/2010,48.62,-0.01773566
21/05/2010,49.49,0.05204865
20/05/2010,46.98,-0.032460184
19/05/2010,48.53,-0.008412895
18/05/2010,48.94,-0.009962469
17/05/2010,49.43,-0.009263055
14/05/2010,49.89,-0.036797068
13/05/2010,51.76,-0.014005025
12/05/2010,52.49,0.020595473
11/05/2010,51.42,-0.007362947
10/05/2010,51.8,0.086239474
07/05/2010,47.52,-0.025554522
06/05/2010,48.75,-0.044924338
05/05/2010,50.99,-0.015760614
04/05/2010,51.8,-0.004238111
03/05/2010,52.02,0.017648087
30/04/2010,51.11,-0.018224622
29/04/2010,52.05,0.020771396
28/04/2010,50.98,-0.009954215
27/04/2010,51.49,-0.032670782
26/04/2010,53.2,-0.002440628
23/04/2010,53.33,-0.00672774
22/04/2010,53.69,0.017283917
21/04/2010,52.77,-0.004726353
20/04/2010,53.02,0.018464406
19/04/2010,52.05,-0.013738052
16/04/2010,52.77,-0.016724998
15/04/2010,53.66,-0.005019064
14/04/2010,53.93,0.004832723
13/04/2010,53.67,0.032379994
12/04/2010,51.96,0.004629638
09/04/2010,51.72,0.016178113
08/04/2010,50.89,-0.004313732
07/04/2010,51.11,-0.022059718
06/04/2010,52.25,0.005180862
05/04/2010,51.98,0.022765844
01/04/2010,50.81,-0.003340213
31/03/2010,50.98,-0.009371408
30/03/2010,51.46,0.006237837
29/03/2010,51.14,0.000978187
26/03/2010,51.09,-0.007216024
25/03/2010,51.46,-0.008899266
24/03/2010,51.92,-0.011489977
23/03/2010,52.52,0.012453461
22/03/2010,51.87,0.01202497
19/03/2010,51.25,-0.011253514
18/03/2010,51.83,0.004059938
17/03/2010,51.62,0.006998473
16/03/2010,51.26,0.008030598
15/03/2010,50.85,0.000983768
12/03/2010,50.8,-0.004125337
11/03/2010,51.01,0.003928506
10/03/2010,50.81,0.010286935
09/03/2010,50.29,0.005383325
08/03/2010,50.02,-0.012911094
05/03/2010,50.67,0.02073853
04/03/2010,49.63,-0.004222385
03/03/2010,49.84,-0.023203817
02/03/2010,51.01,0.010444474
01/03/2010,50.48,0.047671535
26/02/2010,48.13,-0.000623118
25/02/2010,48.16,-0.00020762
24/02/2010,48.17,0.019918889
23/02/2010,47.22,-0.002326812
22/02/2010,47.33,-0.003795871
19/02/2010,47.51,0.00442992
18/02/2010,47.3,0.00232829
17/02/2010,47.19,-0.005072934
16/02/2010,47.43,0.005708864
12/02/2010,47.16,0
11/02/2010,47.16,0.017540557
10/02/2010,46.34,-0.003231717
09/02/2010,46.49,0.06097422
08/02/2010,43.74,0.001830664
05/02/2010,43.66,0.012445425
04/02/2010,43.12,-0.046446223
03/02/2010,45.17,0
02/02/2010,45.17,0.010683387
01/02/2010,44.69,0.023317412
29/01/2010,43.66,-0.020404244
28/01/2010,44.56,-0.033759411
27/01/2010,46.09,0.011346401
26/01/2010,45.57,0.006384171
25/01/2010,45.28,0.002432284
22/01/2010,45.17,-0.035450053
21/01/2010,46.8,-0.007662873
20/01/2010,47.16,-0.024092503
19/01/2010,48.31,0.008105625
15/01/2010,47.92,-0.003957102
14/01/2010,48.11,-0.013830337
13/01/2010,48.78,0.0329265
12/01/2010,47.2,0.01537178
11/01/2010,46.48,-0.008142321
08/01/2010,46.86,0.028573372
07/01/2010,45.54,-0.038553283
06/01/2010,47.33,0
05/01/2010,47.33,0.011261141
04/01/2010,46.8,0.031914138
31/12/2009,45.33,-0.003303604
30/12/2009,45.48,-0.001976936
29/12/2009,45.57,-0.014163
28/12/2009,46.22,-0.000216333
24/12/2009,46.23,-0.000432526
23/12/2009,46.25,0.010214149
22/12/2009,45.78,0.012086731
21/12/2009,45.23,0.017395622
18/12/2009,44.45,0.017703594
17/12/2009,43.67,-0.006391257
16/12/2009,43.95,0.019065698
15/12/2009,43.12,-0.017471709
14/12/2009,43.88,0.005484474
11/12/2009,43.64,-0.015461881
10/12/2009,44.32,0.005203043
09/12/2009,44.09,-0.001586403
08/12/2009,44.16,-0.002487845
07/12/2009,44.27,-0.003382572
04/12/2009,44.42,0.004512643
03/12/2009,44.22,-0.028535151
02/12/2009,45.5,0.007943555
01/12/2009,45.14,0.027171313
30/11/2009,43.93,0.010066431
27/11/2009,43.49,-0.03279724
25/11/2009,44.94,0.006473959
24/11/2009,44.65,0.000896258
23/11/2009,44.61,0.021067718
20/11/2009,43.68,-0.011155494
19/11/2009,44.17,-0.030984313
18/11/2009,45.56,-0.003286954
17/11/2009,45.71,0.003506469
16/11/2009,45.55,0.015933066
13/11/2009,44.83,0.015284631
12/11/2009,44.15,-0.000679271
11/11/2009,44.18,0.00567474
10/11/2009,43.93,-0.006127331
09/11/2009,44.2,0.027524673
06/11/2009,43,0.005129412
05/11/2009,42.78,0.021501124
04/11/2009,41.87,-0.002385497
03/11/2009,41.97,0.078534831
02/11/2009,38.8,0.003873472
30/10/2009,38.65,-0.039320221
29/10/2009,40.2,0.017313191
28/10/2009,39.51,-0.014323652
27/10/2009,40.08,-0.002491903
26/10/2009,40.18,-0.00842632
23/10/2009,40.52,-0.008600618
22/10/2009,40.87,-0.000978234
21/10/2009,40.91,-0.006092379
20/10/2009,41.16,0.018884681
19/10/2009,40.39,0.024816413
16/10/2009,39.4,-0.018856624
15/10/2009,40.15,0.012027206
14/10/2009,39.67,0.004294563
13/10/2009,39.5,0.006094483
12/10/2009,39.26,0.013333531
09/10/2009,38.74,-0.006688988
08/10/2009,39,-0.015519966
07/10/2009,39.61,0.015519966
06/10/2009,39,0.006688988
05/10/2009,38.74,0.031732045
02/10/2009,37.53,0.007220248
01/10/2009,37.26,-0.036885109
30/09/2009,38.66,-0.003357008
29/09/2009,38.79,0.003615706
28/09/2009,38.65,0.021973157
25/09/2009,37.81,-0.002905059
24/09/2009,37.92,-0.019326796
23/09/2009,38.66,-0.016927821
22/09/2009,39.32,0.013313049
21/09/2009,38.8,0.008021779
18/09/2009,38.49,0.004687509
17/09/2009,38.31,0.00339914
16/09/2009,38.18,0.028425343
15/09/2009,37.11,-0.001077296
14/09/2009,37.15,0.000538503
11/09/2009,37.13,-0.012312789
10/09/2009,37.59,0.003464361
09/09/2009,37.46,0.040588439
08/09/2009,35.97,0.016255963
04/09/2009,35.39,0.022864671
03/09/2009,34.59,0.005798799
02/09/2009,34.39,-0.004931119
01/09/2009,34.56,-0.008929917
31/08/2009,34.87,-0.011405884
28/08/2009,35.27,-0.004808381
27/08/2009,35.44,0.012493064
26/08/2009,35,-0.014184635
25/08/2009,35.5,0.02077775
24/08/2009,34.77,0.008955715
21/08/2009,34.46,0.016679245
20/08/2009,33.89,-0.009105658
19/08/2009,34.2,0.00881063
18/08/2009,33.9,0.012168128
17/08/2009,33.49,-0.027681391
14/08/2009,34.43,-0.004636346
13/08/2009,34.59,-0.006340079
12/08/2009,34.81,0.03003579
11/08/2009,33.78,-0.006785688
10/08/2009,34.01,-0.003815118
07/08/2009,34.14,0.002639685
06/08/2009,34.05,-0.01573459
05/08/2009,34.59,0.029038556
04/08/2009,33.6,0.09811172
03/08/2009,30.46,0.028977881
31/07/2009,29.59,-0.020405458
30/07/2009,30.2,0.002652521
29/07/2009,30.12,-0.004306782
28/07/2009,30.25,-0.015743192
27/07/2009,30.73,0.012113424
24/07/2009,30.36,0.008933062
23/07/2009,30.09,0.027971495
22/07/2009,29.26,0.002052686
21/07/2009,29.2,-0.012591625
20/07/2009,29.57,0.018775086
17/07/2009,29.02,0.023005546
16/07/2009,28.36,0.014562502
15/07/2009,27.95,0.027935791
14/07/2009,27.18,0.007385558
13/07/2009,26.98,0.021353124
10/07/2009,26.41,0.036241437
09/07/2009,25.47,-0.003527341
08/07/2009,25.56,-0.007405998
07/07/2009,25.75,-0.025686672
06/07/2009,26.42,-0.007165786
02/07/2009,26.61,-0.022297468
01/07/2009,27.21,0.018920987
30/06/2009,26.7,-0.018553408
29/06/2009,27.2,0.02155416
26/06/2009,26.62,0.013235209
25/06/2009,26.27,0.025444703
24/06/2009,25.61,0.028115097
23/06/2009,24.9,0
22/06/2009,24.9,-0.033178399
19/06/2009,25.74,0.004672906
18/06/2009,25.62,-0.00428433
17/06/2009,25.73,0.008587094
16/06/2009,25.51,-0.011691482
15/06/2009,25.81,-0.03726667
12/06/2009,26.79,0.007493478
11/06/2009,26.59,0.000752445
10/06/2009,26.57,-0.033675708
09/06/2009,27.48,0.014293811
08/06/2009,27.09,-0.005154651
05/06/2009,27.23,0.015544354
04/06/2009,26.81,0.033374353
03/06/2009,25.93,-0.028138739
02/06/2009,26.67,0.003380285
01/06/2009,26.58,0.053711963
29/05/2009,25.19,-0.010661503
28/05/2009,25.46,-0.012490404
27/05/2009,25.78,0.000776096
26/05/2009,25.76,0.037576104
22/05/2009,24.81,-0.003621006
21/05/2009,24.9,-0.023418415
20/05/2009,25.49,-0.005867414
19/05/2009,25.64,-0.028831518
18/05/2009,26.39,0.024162249
15/05/2009,25.76,0.031949079
14/05/2009,24.95,0.013720958
13/05/2009,24.61,-0.037484452
12/05/2009,25.55,0.001958864
11/05/2009,25.5,0.012231362
08/05/2009,25.19,-0.004357305
07/05/2009,25.3,-0.038384243
06/05/2009,26.29,-0.023680866
05/05/2009,26.92,0.038626536
04/05/2009,25.9,0.036567864
01/05/2009,24.97,0.007234758
30/04/2009,24.79,0.014628461
29/04/2009,24.43,0.043930929
28/04/2009,23.38,0.017256684
27/04/2009,22.98,-0.001304632
24/04/2009,23.01,0.013123548
23/04/2009,22.71,-0.01051258
22/04/2009,22.95,0.013158085
21/04/2009,22.65,0.005312097
20/04/2009,22.53,-0.037033202
17/04/2009,23.38,0.000427807
16/04/2009,23.37,0.038827124
15/04/2009,22.48,-0.027206593
14/04/2009,23.1,-0.018018506
13/04/2009,23.52,-0.004242688
09/04/2009,23.62,0.041933959
08/04/2009,22.65,0.016021705
07/04/2009,22.29,-0.03569447
06/04/2009,23.1,0.014828008
03/04/2009,22.76,0.026264586
02/04/2009,22.17,0.042383128
01/04/2009,21.25,0.021884794
31/03/2009,20.79,0.034747807
30/03/2009,20.08,-0.00199005
27/03/2009,20.12,-0.079736804
26/03/2009,21.79,0.047941511
25/03/2009,20.77,0.019937446
24/03/2009,20.36,-0.054480743
23/03/2009,21.5,0.046165704
20/03/2009,20.53,-0.050343013
19/03/2009,21.59,-0.010596736
18/03/2009,21.82,0.002294105
17/03/2009,21.77,0.046060773
16/03/2009,20.79,-0.008620743
13/03/2009,20.97,0.008139858
12/03/2009,20.8,0.056875648
11/03/2009,19.65,0.02786558
10/03/2009,19.11,0.05651221
09/03/2009,18.06,-0.012654914
06/03/2009,18.29,-0.007625309
05/03/2009,18.43,-0.023063506
04/03/2009,18.86,0.047783248
03/03/2009,17.98,0.033939909
02/03/2009,17.38,-0.057030545
27/02/2009,18.4,-0.007579896
26/02/2009,18.54,-0.024508419
25/02/2009,19,-0.000526177
24/02/2009,19.01,0.021803576
23/02/2009,18.6,-0.042111485
20/02/2009,19.4,-0.01534557
19/02/2009,19.7,-0.011607498
18/02/2009,19.93,0.009072643
17/02/2009,19.75,-0.069431594
13/02/2009,21.17,0.019557027
12/02/2009,20.76,0.045832116
11/02/2009,19.83,0.026572846
10/02/2009,19.31,-0.052457815
09/02/2009,20.35,0.00888456
06/02/2009,20.17,0.025610237
05/02/2009,19.66,0.020555708
04/02/2009,19.26,-0.01494488
03/02/2009,19.55,0.044451763
02/02/2009,18.7,-0.001602993
30/01/2009,18.73,-0.04284877
29/01/2009,19.55,-0.037152867
28/01/2009,20.29,0.062536256
27/01/2009,19.06,-0.018711565
26/01/2009,19.42,0.025027375
23/01/2009,18.94,0.025669859
22/01/2009,18.46,-0.047602853
21/01/2009,19.36,0.013520747
20/01/2009,19.1,-0.063883857
16/01/2009,20.36,0.012354988
15/01/2009,20.11,0.021106311
14/01/2009,19.69,-0.068213831
13/01/2009,21.08,0.067198603
12/01/2009,19.71,-0.018598174
09/01/2009,20.08,-0.027506646
08/01/2009,20.64,0.041549003
07/01/2009,19.8,0.018349139
06/01/2009,19.44,0.021316118
05/01/2009,19.03,
