Date,Close,CBS
27/01/2011,20.26,-0.015671232
26/01/2011,20.58,-0.001456664
25/01/2011,20.61,-0.008214591
24/01/2011,20.78,0.003857285
21/01/2011,20.7,0.009708814
20/01/2011,20.5,0.014247355
19/01/2011,20.21,-0.012782868
18/01/2011,20.47,0.026232635
14/01/2011,19.94,0.003516708
13/01/2011,19.87,0.00453973
12/01/2011,19.78,0.00914176
11/01/2011,19.6,-0.00914176
10/01/2011,19.78,0.027160265
07/01/2011,19.25,-0.011363759
06/01/2011,19.47,0.01396454
05/01/2011,19.2,-0.011393184
04/01/2011,19.42,0.007235174
03/01/2011,19.28,0.012001188
31/12/2010,19.05,0
30/12/2010,19.05,-0.007322208
29/12/2010,19.19,0.007322208
28/12/2010,19.05,-0.012519725
27/12/2010,19.29,-0.00465478
23/12/2010,19.38,-0.010777625
22/12/2010,19.59,0.01646975
21/12/2010,19.27,0.018329919
20/12/2010,18.92,0.007959713
17/12/2010,18.77,0.041888093
16/12/2010,18,0.011735256
15/12/2010,17.79,-0.005605396
14/12/2010,17.89,0.00504344
13/12/2010,17.8,-0.013947227
10/12/2010,18.05,0.003885656
09/12/2010,17.98,0
08/12/2010,17.98,0.002227172
07/12/2010,17.94,0.01743086
06/12/2010,17.63,0.005688297
03/12/2010,17.53,0.013785399
02/12/2010,17.29,0.006964625
01/12/2010,17.17,0.019406666
30/11/2010,16.84,0.026475674
29/11/2010,16.4,-0.003044142
26/11/2010,16.45,0
24/11/2010,16.45,0.012848142
23/11/2010,16.24,-0.01467019
22/11/2010,16.48,-0.000606612
19/11/2010,16.49,-0.003631965
18/11/2010,16.55,0.02137486
17/11/2010,16.2,-0.000617094
16/11/2010,16.21,-0.030977272
15/11/2010,16.72,0.005998818
12/11/2010,16.62,-0.02084029
11/11/2010,16.97,0.008878425
10/11/2010,16.82,0.027729323
09/11/2010,16.36,-0.027729323
08/11/2010,16.82,-0.011232752
05/11/2010,17.01,-0.037500789
04/11/2010,17.66,0.021173895
03/11/2010,17.29,-0.003464207
02/11/2010,17.35,0.016855964
01/11/2010,17.06,0.007649346
29/10/2010,16.93,0.004143244
28/10/2010,16.86,0.001780944
27/10/2010,16.83,-0.01474518
26/10/2010,17.08,-0.010483497
25/10/2010,17.26,0.004645769
22/10/2010,17.18,-0.005224976
21/10/2010,17.27,-0.013229989
20/10/2010,17.5,0.02195351
19/10/2010,17.12,-0.021381918
18/10/2010,17.49,-0.002854698
15/10/2010,17.54,0.000570288
14/10/2010,17.53,-0.018649877
13/10/2010,17.86,-0.002237137
12/10/2010,17.9,0.022028567
11/10/2010,17.51,0.016120096
08/10/2010,17.23,0.01461587
07/10/2010,16.98,-0.007042283
06/10/2010,17.1,0.026067827
05/10/2010,16.66,0.016339244
04/10/2010,16.39,0.000610314
01/10/2010,16.38,0.032260862
30/09/2010,15.86,0.002525254
29/09/2010,15.82,-0.013187004
28/09/2010,16.03,0.008142857
27/09/2010,15.9,-0.016838564
24/09/2010,16.17,0.048141024
23/09/2010,15.41,0.010437146
22/09/2010,15.25,-0.023332231
21/09/2010,15.61,-0.006385718
20/09/2010,15.71,0.038279082
17/09/2010,15.12,-0.00790518
16/09/2010,15.24,-0.022706133
15/09/2010,15.59,-0.008304104
14/09/2010,15.72,-0.00063593
13/09/2010,15.73,0.014729693
10/09/2010,15.5,0.029462033
09/09/2010,15.05,0.009345862
08/09/2010,14.91,0.011467242
07/09/2010,14.74,-0.03270228
03/09/2010,15.23,0.018555867
02/09/2010,14.95,0.024374937
01/09/2010,14.59,0.054219544
31/08/2010,13.82,0.010181906
30/08/2010,13.68,-0.017391743
27/08/2010,13.92,0.035835644
26/08/2010,13.43,-0.010370463
25/08/2010,13.57,0.023863921
24/08/2010,13.25,-0.012748579
23/08/2010,13.42,-0.014058685
20/08/2010,13.61,-0.010961016
19/08/2010,13.76,-0.031476132
18/08/2010,14.2,0.004234304
17/08/2010,14.14,0.000707464
16/08/2010,14.13,0.012820688
13/08/2010,13.95,-0.015647545
12/08/2010,14.17,-0.020950487
11/08/2010,14.47,-0.063587827
10/08/2010,15.42,-0.00839527
09/08/2010,15.55,0.012293911
06/08/2010,15.36,-0.011006909
05/08/2010,15.53,-0.007058098
04/08/2010,15.64,0.041115089
03/08/2010,15.01,-0.019136183
02/08/2010,15.3,0.034577913
30/07/2010,14.78,0.006788892
29/07/2010,14.68,0.004095569
28/07/2010,14.62,-0.017627575
27/07/2010,14.88,-0.008032172
26/07/2010,15,0.025659747
23/07/2010,14.62,0.02914849
22/07/2010,14.2,0.032930678
21/07/2010,13.74,-0.009416948
20/07/2010,13.87,0.000721241
19/07/2010,13.86,0.024097552
16/07/2010,13.53,-0.061624079
15/07/2010,14.39,0.004876359
14/07/2010,14.32,-0.019364367
13/07/2010,14.6,0.035556203
12/07/2010,14.09,0.003554927
09/07/2010,14.04,0.00643089
08/07/2010,13.95,0.045462374
07/07/2010,13.33,0.031240636
06/07/2010,12.92,0.007770047
02/07/2010,12.82,-0.00233736
01/07/2010,12.85,-0.006206381
30/06/2010,12.93,-0.02444736
29/06/2010,13.25,-0.077659609
28/06/2010,14.32,0.013356965
25/06/2010,14.13,0.025807884
24/06/2010,13.77,-0.049585228
23/06/2010,14.47,0.006934841
22/06/2010,14.37,-0.028132215
21/06/2010,14.78,-0.010097696
18/06/2010,14.93,-0.012645759
17/06/2010,15.12,-0.002642009
16/06/2010,15.16,-0.013757177
15/06/2010,15.37,0.049343343
14/06/2010,14.63,0.015151805
11/06/2010,14.41,0.000694203
10/06/2010,14.4,0.053488685
09/06/2010,13.65,0.025223889
08/06/2010,13.31,-0.007485065
07/06/2010,13.41,-0.03804409
04/06/2010,13.93,-0.057876031
03/06/2010,14.76,0.008846604
02/06/2010,14.63,0.038318864
01/06/2010,14.08,-0.033522692
28/05/2010,14.56,-0.019721822
27/05/2010,14.85,0.047578777
26/05/2010,14.16,0.019251931
25/05/2010,13.89,-0.005026941
24/05/2010,13.96,-0.025461064
21/05/2010,14.32,0.031208206
20/05/2010,13.88,-0.071583174
19/05/2010,14.91,0
18/05/2010,14.91,-0.022547374
17/05/2010,15.25,0.038774911
14/05/2010,14.67,-0.022245609
13/05/2010,15,-0.028263465
12/05/2010,15.43,0.022281394
11/05/2010,15.09,-0.016431523
10/05/2010,15.34,0.076517854
07/05/2010,14.21,-0.05143403
06/05/2010,14.96,-0.040608068
05/05/2010,15.58,-0.039023202
04/05/2010,16.2,-0.0309961
03/05/2010,16.71,0.030379007
30/04/2010,16.21,-0.01530486
29/04/2010,16.46,0.023356931
28/04/2010,16.08,0.014406763
27/04/2010,15.85,-0.029221849
26/04/2010,16.32,-0.009756175
23/04/2010,16.48,0.003038592
22/04/2010,16.43,0.02028966
21/04/2010,16.1,0.009360443
20/04/2010,15.95,0.028618805
19/04/2010,15.5,-0.000644953
16/04/2010,15.51,-0.025462865
15/04/2010,15.91,0.020318159
14/04/2010,15.59,0.005789659
13/04/2010,15.5,0.019544596
12/04/2010,15.2,0.001316656
09/04/2010,15.18,0.011928571
08/04/2010,15,0.03597266
07/04/2010,14.47,-0.008258822
06/04/2010,14.59,-0.003421146
05/04/2010,14.64,0.032630455
01/04/2010,14.17,0.016364648
31/03/2010,13.94,-0.014952219
30/03/2010,14.15,0.000706964
29/03/2010,14.14,0.014962873
26/03/2010,13.93,0.004316553
25/03/2010,13.87,-0.026326672
24/03/2010,14.24,-0.001403509
23/03/2010,14.26,0.013413544
22/03/2010,14.07,0.006417134
19/03/2010,13.98,-0.027514963
18/03/2010,14.37,-0.009005949
17/03/2010,14.5,-0.019126266
16/03/2010,14.78,0.023272782
15/03/2010,14.44,-0.011019395
12/03/2010,14.6,-0.013605652
11/03/2010,14.8,0.003384098
10/03/2010,14.75,0.021240949
09/03/2010,14.44,-0.018525401
08/03/2010,14.71,0.004087199
05/03/2010,14.65,0.029790911
04/03/2010,14.22,0.024200469
03/03/2010,13.88,0.02775927
02/03/2010,13.5,0.005198675
01/03/2010,13.43,0.03331118
26/02/2010,12.99,-0.011481182
25/02/2010,13.14,-0.004555817
24/02/2010,13.2,0.013730193
23/02/2010,13.02,-0.025778531
22/02/2010,13.36,-0.034574978
19/02/2010,13.83,0.008714652
18/02/2010,13.71,0.013955423
17/02/2010,13.52,0.018664222
16/02/2010,13.27,0.027503643
12/02/2010,12.91,0.011686927
11/02/2010,12.76,0.007078284
10/02/2010,12.67,-0.028017397
09/02/2010,13.03,0.024078833
08/02/2010,12.72,-0.01792023
05/02/2010,12.95,-0.007692346
04/02/2010,13.05,-0.05225069
03/02/2010,13.75,0.044617065
02/02/2010,13.15,-0.010590114
01/02/2010,13.29,0.02746168
29/01/2010,12.93,-0.018391323
28/01/2010,13.17,-0.009822519
27/01/2010,13.3,0.000752163
26/01/2010,13.29,-0.002254792
25/01/2010,13.32,0.00150263
22/01/2010,13.3,0.007547206
21/01/2010,13.2,-0.026907453
20/01/2010,13.56,0.009633272
19/01/2010,13.43,0.012739026
15/01/2010,13.26,-0.038466281
14/01/2010,13.78,-0.015124523
13/01/2010,13.99,0.031218506
12/01/2010,13.56,-0.038341043
11/01/2010,14.09,-0.004249298
08/01/2010,14.15,0.010657294
07/01/2010,14,0.01947411
06/01/2010,13.73,-0.032249301
05/01/2010,14.18,-0.004924386
04/01/2010,14.25,0.014134511
31/12/2009,14.05,-0.017637141
30/12/2009,14.3,-0.003490405
29/12/2009,14.35,0.03546471
28/12/2009,13.85,-0.002163722
24/12/2009,13.88,-0.005030553
23/12/2009,13.95,0.006472515
22/12/2009,13.86,-0.002881846
21/12/2009,13.9,0.002160606
18/12/2009,13.87,0.009416948
17/12/2009,13.74,-0.037848145
16/12/2009,14.27,0.015537036
15/12/2009,14.05,0
14/12/2009,14.05,-0.000711491
11/12/2009,14.06,0.017940919
10/12/2009,13.81,0.01900642
09/12/2009,13.55,-0.030525626
08/12/2009,13.97,0.005743017
07/12/2009,13.89,0.031446833
04/12/2009,13.46,0.052623654
03/12/2009,12.77,-0.019387967
02/12/2009,13.02,-0.009935122
01/12/2009,13.15,0.026195643
30/11/2009,12.81,-0.0277154
27/11/2009,13.17,-0.028445032
25/11/2009,13.55,0.031486859
24/11/2009,13.13,0.023893237
23/11/2009,12.82,-0.001558847
20/11/2009,12.84,-0.035950334
19/11/2009,13.31,-0.031067587
18/11/2009,13.73,-0.008702013
17/11/2009,13.85,0.007973946
16/11/2009,13.74,0.054592994
13/11/2009,13.01,0.015492177
12/11/2009,12.81,-0.030748003
11/11/2009,13.21,0.012185985
10/11/2009,13.05,-0.018223739
09/11/2009,13.29,0.043836315
06/11/2009,12.72,-0.005488058
05/11/2009,12.79,0.072125215
04/11/2009,11.9,-0.005865119
03/11/2009,11.97,-0.012453461
02/11/2009,12.12,0.029303059
30/10/2009,11.77,-0.068142893
29/10/2009,12.6,0.070695
28/10/2009,11.74,-0.057915273
27/10/2009,12.44,-0.026181583
26/10/2009,12.77,-0.020922886
23/10/2009,13.04,-0.042048236
22/10/2009,13.6,0.026827242
21/10/2009,13.24,-0.042874268
20/10/2009,13.82,0.007991325
19/10/2009,13.71,0.046276914
16/10/2009,13.09,-0.010638398
15/10/2009,13.23,0.055159612
14/10/2009,12.52,0.029998196
13/10/2009,12.15,0.001647447
12/10/2009,12.13,-0.018783729
09/10/2009,12.36,-0.016847571
08/10/2009,12.57,0.037281465
07/10/2009,12.11,-0.004120319
06/10/2009,12.16,0.028358865
05/10/2009,11.82,0.02831592
02/10/2009,11.49,-0.006938449
01/10/2009,11.57,-0.040649119
30/09/2009,12.05,-0.029437939
29/09/2009,12.41,0.010530676
28/09/2009,12.28,0.055244171
25/09/2009,11.62,0.001722653
24/09/2009,11.6,-0.041373567
23/09/2009,12.09,-0.045278551
22/09/2009,12.65,0.021574948
21/09/2009,12.38,-0.017614547
18/09/2009,12.6,0.012779727
17/09/2009,12.44,-0.023829563
16/09/2009,12.74,0.024633745
15/09/2009,12.43,0.046941512
14/09/2009,11.86,0.008467451
11/09/2009,11.76,-0.016027336
10/09/2009,11.95,0.081019475
09/09/2009,11.02,0.017391743
08/09/2009,10.83,0.02146606
04/09/2009,10.6,0.031626977
03/09/2009,10.27,0.023646422
02/09/2009,10.03,0.01506809
01/09/2009,9.88,-0.046474008
31/08/2009,10.35,-0.040706046
28/08/2009,10.78,-0.019293203
27/08/2009,10.99,0.010059527
26/08/2009,10.88,-0.024513256
25/08/2009,11.15,0.012635547
24/08/2009,11.01,0.024828862
21/08/2009,10.74,0.017849229
20/08/2009,10.55,0.018173623
19/08/2009,10.36,0.048452383
18/08/2009,9.87,-0.002024292
17/08/2009,9.89,-0.033800434
14/08/2009,10.23,-0.00584797
13/08/2009,10.29,-0.040938606
12/08/2009,10.72,0.012200996
11/08/2009,10.59,-0.049734006
10/08/2009,11.13,0.029172534
07/08/2009,10.81,0.235710624
06/08/2009,8.54,-0.036785757
05/08/2009,8.86,-0.00786963
04/08/2009,8.93,0.002242153
03/08/2009,8.91,0.084260344
31/07/2009,8.19,0.023472356
30/07/2009,8,0.035627178
29/07/2009,7.72,-0.034376396
28/07/2009,7.99,-0.007481332
27/07/2009,8.05,0.027709581
24/07/2009,7.83,0.003838776
23/07/2009,7.8,0.067620188
22/07/2009,7.29,0.00826451
21/07/2009,7.23,-0.027286823
20/07/2009,7.43,0.095983354
17/07/2009,6.75,0
16/07/2009,6.75,0.028551902
15/07/2009,6.56,0.05161427
14/07/2009,6.23,0.040955765
13/07/2009,5.98,0.001673641
10/07/2009,5.97,0.001676446
09/07/2009,5.96,0.030666798
08/07/2009,5.78,-0.003454235
07/07/2009,5.8,-0.052068856
06/07/2009,6.11,-0.075626575
02/07/2009,6.59,-0.051748426
01/07/2009,6.94,0.002886005
30/06/2009,6.92,-0.042439183
29/06/2009,7.22,0.020994473
26/06/2009,7.07,-0.019608471
25/06/2009,7.21,0.026705733
24/06/2009,7.02,0.033312276
23/06/2009,6.79,-0.00733679
22/06/2009,6.84,-0.070551111
19/06/2009,7.34,-0.005434796
18/06/2009,7.38,0.004073325
17/06/2009,7.35,-0.005427422
16/06/2009,7.39,-0.055277229
15/06/2009,7.81,-0.041385216
12/06/2009,8.14,-0.002453989
11/06/2009,8.16,-0.020619287
10/06/2009,8.33,-0.041158072
09/06/2009,8.68,0
08/06/2009,8.68,-0.011454879
05/06/2009,8.78,-0.015819539
04/06/2009,8.92,0.01695914
03/06/2009,8.77,0.013777485
02/06/2009,8.65,-0.010350869
01/06/2009,8.74,0.169136551
29/05/2009,7.38,0.054293082
28/05/2009,6.99,0.001431639
27/05/2009,6.98,-0.029642255
26/05/2009,7.19,0.025353471
22/05/2009,7.01,0.012921931
21/05/2009,6.92,-0.050715093
20/05/2009,7.28,0.008275909
19/05/2009,7.22,-0.013755375
18/05/2009,7.32,0.088502802
15/05/2009,6.7,-0.020680205
14/05/2009,6.84,0.047913356
13/05/2009,6.52,-0.078153241
12/05/2009,7.05,-0.077748753
11/05/2009,7.62,-0.115154913
08/05/2009,8.55,0.059017726
07/05/2009,8.06,0.009975145
06/05/2009,7.98,0.084962896
05/05/2009,7.33,0.01789449
04/05/2009,7.2,0.001389854
01/05/2009,7.19,0.021083002
30/04/2009,7.04,0.103153357
29/04/2009,6.35,0.080305209
28/04/2009,5.86,-0.025275145
27/04/2009,6.01,-0.034345158
24/04/2009,6.22,0.069911989
23/04/2009,5.8,-0.020478531
22/04/2009,5.92,-0.042981823
21/04/2009,6.18,0.072118417
20/04/2009,5.75,-0.152907672
17/04/2009,6.7,0.181128239
16/04/2009,5.59,0.045753634
15/04/2009,5.34,0.032352964
14/04/2009,5.17,-0.056405928
13/04/2009,5.47,0.020314641
09/04/2009,5.36,0.063543991
08/04/2009,5.03,0.036441279
07/04/2009,4.85,-0.008213599
06/04/2009,4.89,0.008213599
03/04/2009,4.85,0.035680595
02/04/2009,4.68,0.187462956
01/04/2009,3.88,0.010362787
31/03/2009,3.84,0.013106348
30/03/2009,3.79,-0.195861838
27/03/2009,4.61,-0.021460051
26/03/2009,4.71,0.070358681
25/03/2009,4.39,-0.018059182
24/03/2009,4.47,0.011248713
23/03/2009,4.42,0.087422815
20/03/2009,4.05,-0.064538521
19/03/2009,4.32,-0.004618946
18/03/2009,4.34,0.044766014
17/03/2009,4.15,0.080243531
16/03/2009,3.83,-0.01297035
13/03/2009,3.88,-0.035446749
12/03/2009,4.02,0.069526063
11/03/2009,3.75,0.051995295
10/03/2009,3.56,0.141589454
09/03/2009,3.09,-0.083769883
06/03/2009,3.36,-0.020619287
05/03/2009,3.43,-0.115512887
04/03/2009,3.85,0.067139303
03/03/2009,3.6,-0.102857385
02/03/2009,3.99,-0.067822596
27/02/2009,4.27,-0.063513406
26/02/2009,4.55,-0.090302658
25/02/2009,4.98,-0.043228735
24/02/2009,5.2,0.05942342
23/02/2009,4.9,0.002042902
20/02/2009,4.89,-0.016227537
19/02/2009,4.97,-0.031685819
18/02/2009,5.13,-0.023122417
17/02/2009,5.25,-0.101352494
13/02/2009,5.81,-0.00686109
12/02/2009,5.85,-0.005115101
11/02/2009,5.88,0.036367644
10/02/2009,5.67,-0.092580789
09/02/2009,6.22,-0.028528084
06/02/2009,6.4,0.066206578
05/02/2009,5.99,0.039153937
04/02/2009,5.76,-0.015504187
03/02/2009,5.85,0.008583744
02/02/2009,5.8,0.013889112
30/01/2009,5.72,-0.051118454
29/01/2009,6.02,-0.078252197
28/01/2009,6.51,0.060144706
27/01/2009,6.13,0.001632653
26/01/2009,6.12,-0.06024008
23/01/2009,6.5,0.009273637
22/01/2009,6.44,-0.103184236
21/01/2009,7.14,0.096992266
20/01/2009,6.48,-0.105360516
16/01/2009,7.2,0.013986242
15/01/2009,7.1,-0.016760169
14/01/2009,7.22,-0.049976639
13/01/2009,7.59,-0.029852963
12/01/2009,7.82,-0.071547151
09/01/2009,8.4,-0.036240085
08/01/2009,8.71,0.023229848
07/01/2009,8.51,-0.047054004
06/01/2009,8.92,0.024972921
05/01/2009,8.7,
