Date,Close,MAT
24/01/2011,23.65,0.005937252
21/01/2011,23.51,-0.010577632
20/01/2011,23.76,-0.002941797
19/01/2011,23.83,-0.000838926
18/01/2011,23.85,-0.004184107
14/01/2011,23.95,-0.004166673
13/01/2011,24.05,0.004166673
12/01/2011,23.95,-0.003750786
11/01/2011,24.04,0.005840651
10/01/2011,23.9,-0.011647386
07/01/2011,24.18,-0.027331907
06/01/2011,24.85,-0.024643536
05/01/2011,25.47,0.00748772
04/01/2011,25.28,-0.019585428
03/01/2011,25.78,0.013669418
31/12/2010,25.43,-0.005881217
30/12/2010,25.58,-0.005069225
29/12/2010,25.71,0.000389029
28/12/2010,25.7,-0.007365802
27/12/2010,25.89,0.000386324
23/12/2010,25.88,-0.013433324
22/12/2010,26.23,0.013819798
21/12/2010,25.87,0.008150637
20/12/2010,25.66,0
17/12/2010,25.66,0.01176023
16/12/2010,25.36,0.00315956
15/12/2010,25.28,-0.007095024
14/12/2010,25.46,0.002359419
13/12/2010,25.4,-0.003144657
10/12/2010,25.48,0.000392542
09/12/2010,25.47,-0.003527341
08/12/2010,25.56,-0.003514942
07/12/2010,25.65,-0.003502631
06/12/2010,25.74,-0.010819271
03/12/2010,26.02,0.017445684
02/12/2010,25.57,-0.001953507
01/12/2010,25.62,-0.008550382
30/11/2010,25.84,0.0062112
29/11/2010,25.68,-0.001945147
26/11/2010,25.73,0.010941883
24/11/2010,25.45,0.007493626
23/11/2010,25.26,0.003172088
22/11/2010,25.18,0.003182182
19/11/2010,25.1,-0.000398327
18/11/2010,25.11,0.007595479
17/11/2010,24.92,0.023960537
16/11/2010,24.33,0.032584336
15/11/2010,23.55,-0.005927198
12/11/2010,23.69,-0.010497682
11/11/2010,23.94,0.00544504
10/11/2010,23.81,0.007165468
09/11/2010,23.64,-0.011356589
08/11/2010,23.91,-0.001253919
05/11/2010,23.94,-0.00790518
04/11/2010,24.13,0.01629449
03/11/2010,23.74,-0.013389321
02/11/2010,24.06,0.027814688
01/11/2010,23.4,0.002995936
29/10/2010,23.33,0.005587807
28/10/2010,23.2,-0.009438079
27/10/2010,23.42,0.00213721
26/10/2010,23.37,-0.010640662
25/10/2010,23.62,0.015788679
22/10/2010,23.25,0.022619494
21/10/2010,22.73,0.017754572
20/10/2010,22.33,-0.015552413
19/10/2010,22.68,0.005748413
18/10/2010,22.55,0.004444452
15/10/2010,22.45,-0.066763216
14/10/2010,24,-0.012010913
13/10/2010,24.29,0.014931841
12/10/2010,23.93,-0.002504175
11/10/2010,23.99,0.001668753
08/10/2010,23.95,0.012182465
07/10/2010,23.66,0.00721106
06/10/2010,23.49,-0.024391453
05/10/2010,24.07,0.03466112
04/10/2010,23.25,-0.015365219
01/10/2010,23.61,0.006373508
30/09/2010,23.46,-0.003828977
29/09/2010,23.55,-0.004660038
28/09/2010,23.66,0.015332498
27/09/2010,23.3,-0.019550134
24/09/2010,23.76,0.022989518
23/09/2010,23.22,0.008650573
22/09/2010,23.02,0.003045467
21/09/2010,22.95,-0.006514681
20/09/2010,23.1,0.022325287
17/09/2010,22.59,0.009339628
16/09/2010,22.38,0.010781776
15/09/2010,22.14,0.013185006
14/09/2010,21.85,-0.00911168
13/09/2010,22.05,0.000453618
10/09/2010,22.04,0.000907853
09/09/2010,22.02,0.015099806
08/09/2010,21.69,0.003232513
07/09/2010,21.62,-0.014692643
03/09/2010,21.94,0.012844213
02/09/2010,21.66,0.020994473
01/09/2010,21.21,0.010426635
31/08/2010,20.99,0.005733413
30/08/2010,20.87,-0.018984908
27/08/2010,21.27,0.004240289
26/08/2010,21.18,-0.017782406
25/08/2010,21.56,0.015895613
24/08/2010,21.22,-0.015431683
23/08/2010,21.55,-0.008317978
20/08/2010,21.73,-0.001379628
19/08/2010,21.76,-0.024513256
18/08/2010,22.3,0.004944942
17/08/2010,22.19,0.021868753
16/08/2010,21.71,-0.001380898
13/08/2010,21.74,-0.001378994
12/08/2010,21.77,-0.001377095
11/08/2010,21.8,-0.024468824
10/08/2010,22.34,0
09/08/2010,22.34,0.013066192
06/08/2010,22.05,0.000907441
05/08/2010,22.03,0.012331739
04/08/2010,21.76,0.027488337
03/08/2010,21.17,-0.01546785
02/08/2010,21.5,0.015940328
30/07/2010,21.16,-0.007063839
29/07/2010,21.31,-0.005148619
28/07/2010,21.42,-0.005586607
27/07/2010,21.54,-0.011539477
26/07/2010,21.79,0.025564953
23/07/2010,21.24,0.008985636
22/07/2010,21.05,0.018701096
21/07/2010,20.66,-0.023440442
20/07/2010,21.15,-0.005657724
19/07/2010,21.27,0.021863989
16/07/2010,20.81,-0.100060576
15/07/2010,23,0.014451751
14/07/2010,22.67,-0.015320939
13/07/2010,23.02,0.011358794
12/07/2010,22.76,0.008383018
09/07/2010,22.57,0.03287844
08/07/2010,21.84,0.004589269
07/07/2010,21.74,0.031778375
06/07/2010,21.06,0.00523686
02/07/2010,20.95,-0.014218249
01/07/2010,21.25,0.004244288
30/06/2010,21.16,-0.012212458
29/06/2010,21.42,-0.024442075
28/06/2010,21.95,-0.001820665
25/06/2010,21.99,-0.018919483
24/06/2010,22.41,0.003128494
23/06/2010,22.34,0.013973633
22/06/2010,22.03,-0.013525905
21/06/2010,22.33,-0.007584243
18/06/2010,22.5,-0.006644543
17/06/2010,22.65,0.002652521
16/06/2010,22.59,0.014715985
15/06/2010,22.26,0.025940021
14/06/2010,21.69,0.006475508
11/06/2010,21.55,0.000464145
10/06/2010,21.54,0.039777971
09/06/2010,20.7,0
08/06/2010,20.7,0.014598799
07/06/2010,20.4,-0.021819047
04/06/2010,20.85,-0.040879547
03/06/2010,21.72,0.00230468
02/06/2010,21.67,0.019101443
01/06/2010,21.26,-0.018639869
28/05/2010,21.66,-0.001845019
27/05/2010,21.7,0.019544596
26/05/2010,21.28,-0.004220405
25/05/2010,21.37,-0.004202668
24/05/2010,21.46,0.000466092
21/05/2010,21.45,0.004204631
20/05/2010,21.36,-0.034509981
19/05/2010,22.11,-0.009901071
18/05/2010,22.33,-0.00625002
17/05/2010,22.47,0.0225032
14/05/2010,21.97,-0.007256268
13/05/2010,22.13,-0.045060626
12/05/2010,23.15,0.014357436
11/05/2010,22.82,0.014566578
10/05/2010,22.49,0.047346121
07/05/2010,21.45,-0.029852963
06/05/2010,22.1,-0.034685558
05/05/2010,22.88,-0.004796172
04/05/2010,22.99,-0.041326434
03/05/2010,23.96,0.04002237
30/04/2010,23.02,-0.026999712
29/04/2010,23.65,0.017488183
28/04/2010,23.24,-0.001719691
27/04/2010,23.28,-0.024608794
26/04/2010,23.86,0.013502315
23/04/2010,23.54,0.004683849
22/04/2010,23.43,-0.00722946
21/04/2010,23.6,-0.001270379
20/04/2010,23.63,0.004665968
19/04/2010,23.52,-0.013513719
16/04/2010,23.84,0.003782312
15/04/2010,23.75,0.018271169
14/04/2010,23.32,-0.005985482
13/04/2010,23.46,0.00770222
12/04/2010,23.28,0.004304785
09/04/2010,23.18,-0.013284961
08/04/2010,23.49,0.015012077
07/04/2010,23.14,-0.007319731
06/04/2010,23.31,-0.00896867
05/04/2010,23.52,0.039458837
01/04/2010,22.61,-0.005733202
31/03/2010,22.74,-0.016572555
30/03/2010,23.12,0.00129842
29/03/2010,23.09,0.011324163
26/03/2010,22.83,0.001753617
25/03/2010,22.79,-0.006560268
24/03/2010,22.94,-0.012131865
23/03/2010,23.22,-0.002151001
22/03/2010,23.27,0.003443826
19/03/2010,23.19,0.00215843
18/03/2010,23.14,-0.003020499
17/03/2010,23.21,0.003020499
16/03/2010,23.14,0.00868061
15/03/2010,22.94,0.007877502
12/03/2010,22.76,-0.002632735
11/03/2010,22.82,-0.00306279
10/03/2010,22.89,0.012750228
09/03/2010,22.6,0.000442576
08/03/2010,22.59,0.003992021
05/03/2010,22.5,0.019749295
04/03/2010,22.06,0.005454559
03/03/2010,21.94,-0.015826693
02/03/2010,22.29,0.009918927
01/03/2010,22.07,0.003631416
26/02/2010,21.99,-0.004084417
25/02/2010,22.08,0.003629768
24/02/2010,22,0.009132484
23/02/2010,21.8,0.01014301
22/02/2010,21.58,-0.009225158
19/02/2010,21.78,-0.005494519
18/02/2010,21.9,0.015646891
17/02/2010,21.56,0.014482851
16/02/2010,21.25,0.012310762
12/02/2010,20.99,0.018269739
11/02/2010,20.61,0.016634434
10/02/2010,20.27,-0.011770612
09/02/2010,20.51,0.02218479
08/02/2010,20.06,-0.001992033
05/02/2010,20.1,0.003488665
04/02/2010,20.03,-0.04347449
03/02/2010,20.92,0.005271999
02/02/2010,20.81,0.02629168
01/02/2010,20.27,0.027508611
29/01/2010,19.72,-0.016096927
28/01/2010,20.04,0.004000005
27/01/2010,19.96,0.005526264
26/01/2010,19.85,-0.005526264
25/01/2010,19.96,0.000501128
22/01/2010,19.95,-0.031090587
21/01/2010,20.58,0
20/01/2010,20.58,-0.009671255
19/01/2010,20.78,0.024355807
15/01/2010,20.28,-0.009813621
14/01/2010,20.48,0.024216652
13/01/2010,19.99,0.032539729
12/01/2010,19.35,-0.028027312
11/01/2010,19.9,0.006554095
08/01/2010,19.77,-0.011566636
07/01/2010,20,0.025317808
06/01/2010,19.5,-0.004094172
05/01/2010,19.58,-0.020723511
04/01/2010,19.99,0.000500375
31/12/2009,19.98,-0.01342302
30/12/2009,20.25,0.001977262
29/12/2009,20.21,-0.000494682
28/12/2009,20.22,0.007944431
24/12/2009,20.06,-0.002986563
23/12/2009,20.12,0.006482197
22/12/2009,19.99,0.002504384
21/12/2009,19.94,0.001003512
18/12/2009,19.92,0.002010051
17/12/2009,19.88,-0.008016075
16/12/2009,20.04,0.006508158
15/12/2009,19.91,-0.003009029
14/12/2009,19.97,0.004516946
11/12/2009,19.88,0.002014099
10/12/2009,19.84,0.009622764
09/12/2009,19.65,-0.01314478
08/12/2009,19.91,-0.006009032
07/12/2009,20.03,0.007014057
04/12/2009,19.89,0.01112246
03/12/2009,19.67,-0.009109375
02/12/2009,19.85,-0.007528266
01/12/2009,20,0.027371197
30/11/2009,19.46,-0.005636705
27/11/2009,19.57,-0.017224337
25/11/2009,19.91,-0.025782291
24/11/2009,20.43,-0.001467352
23/11/2009,20.46,0.022239612
20/11/2009,20.01,-0.010934503
19/11/2009,20.23,-0.01569429
18/11/2009,20.55,-0.005822433
17/11/2009,20.67,0.003877853
16/11/2009,20.59,0.005845121
13/11/2009,20.47,0.002445587
12/11/2009,20.42,0.001960785
11/11/2009,20.38,-0.004406372
10/11/2009,20.47,0.006862772
09/11/2009,20.33,0.029450594
06/11/2009,19.74,0.010183387
05/11/2009,19.54,0.025396545
04/11/2009,19.05,-0.000524797
03/11/2009,19.06,-0.007839079
02/11/2009,19.21,0.014683012
30/10/2009,18.93,-0.010509818
29/10/2009,19.13,0.037278012
28/10/2009,18.43,-0.039888298
27/10/2009,19.18,-0.024718045
26/10/2009,19.66,0.007146534
23/10/2009,19.52,-0.029280234
22/10/2009,20.1,0.016554178
21/10/2009,19.77,-0.005548564
20/10/2009,19.88,-0.008514953
19/10/2009,20.05,-0.020242607
16/10/2009,20.46,0.043963123
15/10/2009,19.58,0.009751168
14/10/2009,19.39,0.02718411
13/10/2009,18.87,0.004780886
12/10/2009,18.78,0.007482665
09/10/2009,18.64,0.005918769
08/10/2009,18.53,0.029574992
07/10/2009,17.99,-0.005543251
06/10/2009,18.09,0.001106195
05/10/2009,18.07,0.00666299
02/10/2009,17.95,-0.006109433
01/10/2009,18.06,-0.021906681
30/09/2009,18.46,0.004343112
29/09/2009,18.38,0.016456762
28/09/2009,18.08,0.006659292
25/09/2009,17.96,-0.000556638
24/09/2009,17.97,-0.001668057
23/09/2009,18,-0.003881347
22/09/2009,18.07,-0.012647955
21/09/2009,18.3,-0.01248998
18/09/2009,18.53,-0.030820718
17/09/2009,19.11,0.019018006
16/09/2009,18.75,0.008569951
15/09/2009,18.59,0.015722742
14/09/2009,18.3,0.005479466
11/09/2009,18.2,-0.004932868
10/09/2009,18.29,-0.01141627
09/09/2009,18.5,0.002164503
08/09/2009,18.46,0.001626457
04/09/2009,18.43,0.012008878
03/09/2009,18.21,0.014380779
02/09/2009,17.95,0.019123192
01/09/2009,17.61,-0.021349125
31/08/2009,17.99,-0.018177311
28/08/2009,18.32,-0.001636215
27/08/2009,18.35,0.003822008
26/08/2009,18.28,-0.0108815
25/08/2009,18.48,0.018018506
24/08/2009,18.15,-0.001651528
21/08/2009,18.18,0.020561991
20/08/2009,17.81,0.009024314
19/08/2009,17.65,0.009106494
18/08/2009,17.49,-0.001713796
17/08/2009,17.52,-0.027028672
14/08/2009,18,-0.006092514
13/08/2009,18.11,0.018390042
12/08/2009,17.78,0.003944778
11/08/2009,17.71,0.013072082
10/08/2009,17.48,-0.0226254
07/08/2009,17.88,0.03935495
06/08/2009,17.19,-0.007534084
05/08/2009,17.32,-0.016036999
04/08/2009,17.6,0
03/08/2009,17.6,0.00113701
31/07/2009,17.58,-0.006237616
30/07/2009,17.69,0.018254928
29/07/2009,17.37,-0.00057554
28/07/2009,17.38,-0.001724634
27/07/2009,17.41,-0.015954754
24/07/2009,17.69,-0.003386008
23/07/2009,17.75,0.008486614
22/07/2009,17.6,-0.022472856
21/07/2009,18,-0.006092514
20/07/2009,18.11,0.0388453
17/07/2009,17.42,0.073225204
16/07/2009,16.19,-0.005543593
15/07/2009,16.28,0.03182796
14/07/2009,15.77,0.022444033
13/07/2009,15.42,0.015028052
10/07/2009,15.19,-0.016971687
09/07/2009,15.45,0.014341836
08/07/2009,15.23,-0.007848307
07/07/2009,15.35,-0.01743667
06/07/2009,15.62,0.00128123
02/07/2009,15.6,-0.047568417
01/07/2009,16.36,0.019130482
30/06/2009,16.05,-0.003731348
29/06/2009,16.11,0.010608524
26/06/2009,15.94,-0.009987599
25/06/2009,16.1,0.020075957
24/06/2009,15.78,0.003809528
23/06/2009,15.72,-0.01702974
22/06/2009,15.99,-0.025317808
19/06/2009,16.4,0.002442004
18/06/2009,16.36,0.035462503
17/06/2009,15.79,0.008267138
16/06/2009,15.66,-0.008900249
15/06/2009,15.8,-0.029927421
12/06/2009,16.28,-0.014634408
11/06/2009,16.52,0.011567861
10/06/2009,16.33,0.004295803
09/06/2009,16.26,0.006169051
08/06/2009,16.16,-0.011688844
05/06/2009,16.35,-0.006705298
04/06/2009,16.46,-0.001820941
03/06/2009,16.49,0.011589029
02/06/2009,16.3,-0.001226242
01/06/2009,16.32,0.044479615
29/05/2009,15.61,0.053960458
28/05/2009,14.79,0.009510941
27/05/2009,14.65,-0.01355953
26/05/2009,14.85,0.061803768
22/05/2009,13.96,-0.017749845
21/05/2009,14.21,-0.024332101
20/05/2009,14.56,-0.017024586
19/05/2009,14.81,0.014966266
18/05/2009,14.59,0.045573957
15/05/2009,13.94,-0.009992945
14/05/2009,14.08,-0.002128415
13/05/2009,14.11,-0.050442472
12/05/2009,14.84,-0.012721966
11/05/2009,15.03,-0.032081311
08/05/2009,15.52,0.018862348
07/05/2009,15.23,-0.023362516
06/05/2009,15.59,-0.010845401
05/05/2009,15.76,0.019219041
04/05/2009,15.46,0.028873397
01/05/2009,15.02,0.004002674
30/04/2009,14.96,-0.019199531
29/04/2009,15.25,0.026579638
28/04/2009,14.85,0.011513842
27/04/2009,14.68,-0.02754625
24/04/2009,15.09,0.020080996
23/04/2009,14.79,-0.001351352
22/04/2009,14.81,0.008135638
21/04/2009,14.69,-0.011506049
20/04/2009,14.86,-0.010043606
17/04/2009,15.01,0.141462255
16/04/2009,13.03,0.033557577
15/04/2009,12.6,0.005571045
14/04/2009,12.53,-0.049056157
13/04/2009,13.16,-0.014334459
09/04/2009,13.35,0.045201107
08/04/2009,12.76,0.017391743
07/04/2009,12.54,-0.025198184
06/04/2009,12.86,-0.006974069
03/04/2009,12.95,0.017134376
02/04/2009,12.73,0.065743751
01/04/2009,11.92,0.033265327
31/03/2009,11.53,-0.002598529
30/03/2009,11.56,-0.044827801
27/03/2009,12.09,-0.029341958
26/03/2009,12.45,0.050236993
25/03/2009,11.84,0.001690617
24/03/2009,11.82,0.014486832
23/03/2009,11.65,0.056502229
20/03/2009,11.01,-0.024227295
19/03/2009,11.28,-0.036557596
18/03/2009,11.7,0.01811175
17/03/2009,11.49,0.038142096
16/03/2009,11.06,-0.042484265
13/03/2009,11.54,0.008703275
12/03/2009,11.44,0.048353197
11/03/2009,10.9,-0.025363678
10/03/2009,11.18,0.054216308
09/03/2009,10.59,-0.021486114
06/03/2009,10.82,0.034794295
05/03/2009,10.45,-0.043993992
04/03/2009,10.92,0.018484815
03/03/2009,10.72,-0.051806223
02/03/2009,11.29,-0.047566251
27/02/2009,11.84,0.004231915
26/02/2009,11.79,-0.018487922
25/02/2009,12.01,-0.011589534
24/02/2009,12.15,0.02584554
23/02/2009,11.84,-0.01758103
20/02/2009,12.05,0.00415801
19/02/2009,12,-0.000832986
18/02/2009,12.01,-0.008291921
17/02/2009,12.11,-0.008223731
13/02/2009,12.21,-0.023473356
12/02/2009,12.5,-0.008761506
11/02/2009,12.61,0.005566615
10/02/2009,12.54,-0.044451763
09/02/2009,13.11,0.015373093
06/02/2009,12.91,0.017976256
05/02/2009,12.68,0.044344226
04/02/2009,12.13,-0.02684179
03/02/2009,12.46,0.045985113
02/02/2009,11.9,-0.175999091
30/01/2009,14.19,-0.040737424
29/01/2009,14.78,-0.040443032
28/01/2009,15.39,0.023004629
27/01/2009,15.04,0.000665115
26/01/2009,15.03,-0.010589113
23/01/2009,15.19,-0.013730193
22/01/2009,15.4,-0.004535155
21/01/2009,15.47,0.028854461
20/01/2009,15.03,-0.039143941
16/01/2009,15.63,0.004488626
15/01/2009,15.56,0.027363271
14/01/2009,15.14,-0.011165962
13/01/2009,15.31,0.007868893
12/01/2009,15.19,-0.010478157
09/01/2009,15.35,-0.028261354
08/01/2009,15.79,-0.014461113
07/01/2009,16.02,-0.017327166
06/01/2009,16.3,-0.00306279
05/01/2009,16.35,
