Date,Close,BMY
25/01/2011,26.03,0.001153181
24/01/2011,26,-0.002305034
21/01/2011,26.06,0.008864965
20/01/2011,25.83,0.008553707
19/01/2011,25.61,-0.005840001
18/01/2011,25.76,-0.003100778
14/01/2011,25.84,-0.00231929
13/01/2011,25.9,-0.001928641
12/01/2011,25.95,0.013188709
11/01/2011,25.61,-0.005063302
10/01/2011,25.74,-0.00232829
07/01/2011,25.8,-0.001549187
06/01/2011,25.84,-0.008477893
05/01/2011,26.06,-0.016743161
04/01/2011,26.5,-0.00301432
03/01/2011,26.58,0.003769322
31/12/2010,26.48,0.001133573
30/12/2010,26.45,-0.003773589
29/12/2010,26.55,-0.001505458
28/12/2010,26.59,0.003390472
27/12/2010,26.5,0.006815627
23/12/2010,26.32,-0.00075959
22/12/2010,26.34,-0.000759013
21/12/2010,26.36,-0.005674311
20/12/2010,26.51,0.000754717
17/12/2010,26.49,-0.008645045
16/12/2010,26.72,0.002623198
15/12/2010,26.65,0.003759403
14/12/2010,26.55,0.010982879
13/12/2010,26.26,0.008413052
10/12/2010,26.04,0.005390849
09/12/2010,25.9,0
08/12/2010,25.9,0.002706362
07/12/2010,25.83,-0.002320187
06/12/2010,25.89,-0.000772201
03/12/2010,25.91,0.002705316
02/12/2010,25.84,0.010895049
01/12/2010,25.56,0.012598592
30/11/2010,25.24,-0.007106228
29/11/2010,25.42,-0.005101051
26/11/2010,25.55,-0.003906255
24/11/2010,25.65,0.003514942
23/11/2010,25.56,-0.013214339
22/11/2010,25.9,-0.001928641
19/11/2010,25.95,-0.014157497
18/11/2010,26.32,0.013772215
17/11/2010,25.96,-0.003076926
16/11/2010,26.04,-0.010695289
15/11/2010,26.32,0.011463633
12/11/2010,26.02,-0.009562131
11/11/2010,26.27,-0.001521491
10/11/2010,26.31,0.002283106
09/11/2010,26.25,-0.008346027
08/11/2010,26.47,-0.008276947
05/11/2010,26.69,-0.005231701
04/11/2010,26.83,0.006731514
03/11/2010,26.65,-0.009337136
02/11/2010,26.9,-0.006299817
01/11/2010,27.07,0.006299817
29/10/2010,26.9,-0.00334014
28/10/2010,26.99,0.004456004
27/10/2010,26.87,0.000372232
26/10/2010,26.86,-0.011107112
25/10/2010,27.16,0.007391017
22/10/2010,26.96,-0.005548377
21/10/2010,27.11,0.008148193
20/10/2010,26.89,0.001861158
19/10/2010,26.84,-0.018091688
18/10/2010,27.33,0.004768027
15/10/2010,27.2,-0.011332602
14/10/2010,27.51,0.006198744
13/10/2010,27.34,0.004031525
12/10/2010,27.23,-0.004762786
11/10/2010,27.36,0.00733679
08/10/2010,27.16,-0.0051414
07/10/2010,27.3,0.004037444
06/10/2010,27.19,0.001840604
05/10/2010,27.14,0.015222124
04/10/2010,26.73,-0.020367303
01/10/2010,27.28,0.006251169
30/09/2010,27.11,-0.00954486
29/09/2010,27.37,-0.020253857
28/09/2010,27.93,0.011885607
27/09/2010,27.6,-0.000724375
24/09/2010,27.62,-0.002169983
23/09/2010,27.68,-0.005045056
22/09/2010,27.82,0.001078943
21/09/2010,27.79,-0.000719424
20/09/2010,27.81,0.018142733
17/09/2010,27.31,0.013269638
16/09/2010,26.95,-0.00222387
15/09/2010,27.01,0.001852882
14/09/2010,26.96,-0.007391017
13/09/2010,27.16,0.004058297
10/09/2010,27.05,0.006676583
09/09/2010,26.87,0.004475949
08/09/2010,26.75,0.005247388
07/09/2010,26.61,0.001128032
03/09/2010,26.58,0.005659325
02/09/2010,26.43,0.000757002
01/09/2010,26.41,0.012573989
31/08/2010,26.08,0.008858136
30/08/2010,25.85,-0.010390703
27/08/2010,26.12,0.010390703
26/08/2010,25.85,-0.008858136
25/08/2010,26.08,0.002303264
24/08/2010,26.02,-0.017524258
23/08/2010,26.48,0.001511716
20/08/2010,26.44,0.014476443
19/08/2010,26.06,-0.008406622
18/08/2010,26.28,-0.011727012
17/08/2010,26.59,0.011727012
16/08/2010,26.28,-0.001520913
13/08/2010,26.32,-0.000379867
12/08/2010,26.33,0.003042984
11/08/2010,26.25,-0.015498326
10/08/2010,26.66,0.005642294
09/08/2010,26.51,0.00529502
06/08/2010,26.37,-0.000379147
05/08/2010,26.38,0.013356428
04/08/2010,26.03,0.01353724
03/08/2010,25.68,0.005858248
02/08/2010,25.53,0.024183537
30/07/2010,24.92,-0.006400022
29/07/2010,25.08,-0.001593626
28/07/2010,25.12,-0.007930256
27/07/2010,25.32,0.013919493
26/07/2010,24.97,0.012898204
23/07/2010,24.65,-0.011294997
22/07/2010,24.93,0.007246409
21/07/2010,24.75,-0.010850016
20/07/2010,25.02,0.007220248
19/07/2010,24.84,-0.013197552
16/07/2010,25.17,-0.013025643
15/07/2010,25.5,0.016209092
14/07/2010,25.09,-0.008730214
13/07/2010,25.31,0.001977458
12/07/2010,25.26,-0.013370235
09/07/2010,25.6,0.000781555
08/07/2010,25.58,-0.008563696
07/07/2010,25.8,0.021944454
06/07/2010,25.24,0.022031734
02/07/2010,24.69,-0.002831144
01/07/2010,24.76,-0.007243492
30/06/2010,24.94,-0.01393612
29/06/2010,25.29,-0.011010729
28/06/2010,25.57,0
25/06/2010,25.57,0.008641059
24/06/2010,25.35,0.004348692
23/06/2010,25.24,-0.007892701
22/06/2010,25.44,0
21/06/2010,25.44,-0.013276259
18/06/2010,25.78,-0.003098376
17/06/2010,25.86,-0.000773096
16/06/2010,25.88,0.009706929
15/06/2010,25.63,0.01335448
14/06/2010,25.29,0.008338345
11/06/2010,25.08,0.017699577
10/06/2010,24.64,0.020500923
09/06/2010,24.14,-0.006606135
08/06/2010,24.3,0.018272934
07/06/2010,23.86,0.061358336
04/06/2010,22.44,-0.019418086
03/06/2010,22.88,-0.005231049
02/06/2010,23,-0.000869187
01/06/2010,23.02,-0.008219817
28/05/2010,23.21,-0.005585407
27/05/2010,23.34,0.026923033
26/05/2010,22.72,-0.006143065
25/05/2010,22.86,-0.00567068
24/05/2010,22.99,0.001305767
21/05/2010,22.96,-0.005646052
20/05/2010,23.09,-0.026497277
19/05/2010,23.71,0.00677108
18/05/2010,23.55,-0.006349228
17/05/2010,23.7,0.005924689
14/05/2010,23.56,-0.018503472
13/05/2010,24,-0.018167304
12/05/2010,24.44,0.002868267
11/05/2010,24.37,0.009482652
10/05/2010,24.14,-0.008250872
07/05/2010,24.34,0.002468121
06/05/2010,24.28,-0.031619983
05/05/2010,25.06,-0.008344972
04/05/2010,25.27,0.00555557
03/05/2010,25.13,-0.007137223
30/04/2010,25.31,-0.002367799
29/04/2010,25.37,0.041446286
28/04/2010,24.34,0.005355317
27/04/2010,24.21,-0.011907347
26/04/2010,24.5,-0.009748249
23/04/2010,24.74,0.012200233
22/04/2010,24.44,-0.026646712
21/04/2010,25.1,-0.013061733
20/04/2010,25.43,-0.014832434
19/04/2010,25.81,0.012868183
16/04/2010,25.48,0.005509656
15/04/2010,25.34,-0.014106817
14/04/2010,25.7,-0.010836019
13/04/2010,25.98,-0.011861627
12/04/2010,26.29,0.00152265
09/04/2010,26.25,0.003052272
08/04/2010,26.17,-0.014416031
07/04/2010,26.55,0.0064236
06/04/2010,26.38,-0.01467571
05/04/2010,26.77,-0.00670144
01/04/2010,26.95,0.009319732
31/03/2010,26.7,-0.00224467
30/03/2010,26.76,-0.008928631
29/03/2010,27,0.011547903
26/03/2010,26.69,-0.003366377
25/03/2010,26.78,0.003366377
24/03/2010,26.69,-0.00373972
23/03/2010,26.79,0.011638952
22/03/2010,26.48,0.017908652
19/03/2010,26.01,-0.002304148
18/03/2010,26.07,0.003458217
17/03/2010,25.98,-0.000384837
16/03/2010,25.99,0.001540239
15/03/2010,25.95,0.002314816
12/03/2010,25.89,-0.002700098
11/03/2010,25.96,0.01201332
10/03/2010,25.65,0.017699577
09/03/2010,25.2,-0.00435558
08/03/2010,25.31,0.001186005
05/03/2010,25.28,0.032565692
04/03/2010,24.47,0.005737721
03/03/2010,24.33,-0.015902476
02/03/2010,24.72,0.01343942
01/03/2010,24.39,-0.004907985
26/02/2010,24.51,0.00122474
25/02/2010,24.48,-0.009351562
24/02/2010,24.71,0.010986886
23/02/2010,24.44,-0.009772065
22/02/2010,24.68,-0.010880623
19/02/2010,24.95,0.004418565
18/02/2010,24.84,0.01337406
17/02/2010,24.51,0.012315427
16/02/2010,24.21,0.012468989
12/02/2010,23.91,0.00083682
11/02/2010,23.89,-0.001254968
10/02/2010,23.92,-0.013701688
09/02/2010,24.25,0.012030844
08/02/2010,23.96,-0.000417275
05/02/2010,23.97,-0.000834028
04/02/2010,23.99,-0.021036041
03/02/2010,24.5,-0.011363759
02/02/2010,24.78,0.016273752
01/02/2010,24.38,0.000820681
29/01/2010,24.36,0.010730602
28/01/2010,24.1,-0.00826451
27/01/2010,24.3,0
26/01/2010,24.3,-0.001233806
25/01/2010,24.33,-0.011036286
22/01/2010,24.6,-0.014127379
21/01/2010,24.95,-0.020234771
20/01/2010,25.46,-0.007434978
19/01/2010,25.65,0.022871659
15/01/2010,25.07,0.000798085
14/01/2010,25.05,0.002398083
13/01/2010,24.99,0.007228947
12/01/2010,24.81,-0.010823918
11/01/2010,25.08,0.010420936
08/01/2010,24.82,-0.016780258
07/01/2010,25.24,0.000792707
06/01/2010,25.22,-0.000396432
05/01/2010,25.23,-0.015729778
04/01/2010,25.63,0.014937385
31/12/2009,25.25,-0.014156744
30/12/2009,25.61,-0.009327701
29/12/2009,25.85,-0.003861009
28/12/2009,25.95,0.007348708
24/12/2009,25.76,0.002331909
23/12/2009,25.7,0.004289342
22/12/2009,25.59,-0.010882346
21/12/2009,25.87,0.003484999
18/12/2009,25.78,0.000387973
17/12/2009,25.77,-0.001550989
16/12/2009,25.81,0.002715812
15/12/2009,25.74,-0.00851069
14/12/2009,25.96,0.0061824
11/12/2009,25.8,0.010128641
10/12/2009,25.54,0.016979677
09/12/2009,25.11,0.00839837
08/12/2009,24.9,-0.015145766
07/12/2009,25.28,0.005553366
04/12/2009,25.14,-0.000795229
03/12/2009,25.16,0.015622188
02/12/2009,24.77,0.004856343
01/12/2009,24.65,-0.026422674
30/11/2009,25.31,-0.002761888
27/11/2009,25.38,-0.010582109
25/11/2009,25.65,0.01928814
24/11/2009,25.16,0.004381604
23/11/2009,25.05,0.023834697
20/11/2009,24.46,0.017736081
19/11/2009,24.03,-0.020186061
18/11/2009,24.52,0.011897576
17/11/2009,24.23,-0.002884816
16/11/2009,24.3,0.047186512
13/11/2009,23.18,0.002591794
12/11/2009,23.12,-0.005607088
11/11/2009,23.25,-0.003863495
10/11/2009,23.34,0.012502857
09/11/2009,23.05,0.017947516
06/11/2009,22.64,0.006202944
05/11/2009,22.5,0.014324327
04/11/2009,22.18,0.014532499
03/11/2009,21.86,0.004125608
02/11/2009,21.77,-0.001377095
30/10/2009,21.8,-0.018182319
29/10/2009,22.2,0.001803427
28/10/2009,22.16,0.001806685
27/10/2009,22.12,0.009082715
26/10/2009,21.92,-0.014493007
23/10/2009,22.24,-0.00984348
22/10/2009,22.46,-0.010188349
21/10/2009,22.69,-0.015307537
20/10/2009,23.04,0.003042819
19/10/2009,22.97,0.00392585
16/10/2009,22.88,-0.014320054
15/10/2009,23.21,0.011701109
14/10/2009,22.94,0.014932205
13/10/2009,22.6,-0.004415018
12/10/2009,22.7,0.010183838
09/10/2009,22.47,0.005802293
08/10/2009,22.34,0.000895656
07/10/2009,22.32,-0.006252812
06/10/2009,22.46,0.01164366
05/10/2009,22.2,-0.002699057
02/10/2009,22.26,0.007213737
01/10/2009,22.1,-0.018826195
30/09/2009,22.52,-0.015859363
29/09/2009,22.88,0.008338868
28/09/2009,22.69,0.011970881
25/09/2009,22.42,-0.000445931
24/09/2009,22.43,0.008506879
23/09/2009,22.24,-0.001348012
22/09/2009,22.27,-0.01338111
21/09/2009,22.57,0.002217788
18/09/2009,22.52,0.00802501
17/09/2009,22.34,-0.005357156
16/09/2009,22.46,0.009393941
15/09/2009,22.25,-0.006272422
14/09/2009,22.39,0.004027752
11/09/2009,22.3,0.001795333
10/09/2009,22.26,-0.000898069
09/09/2009,22.28,0.011284254
08/09/2009,22.03,0.001362707
04/09/2009,22,0.010509578
03/09/2009,21.77,0.001839081
02/09/2009,21.73,0.001842469
01/09/2009,21.69,-0.020082829
31/08/2009,22.13,0.000451977
28/08/2009,22.12,-0.029400781
27/08/2009,22.78,-0.005690538
26/08/2009,22.91,-0.00174444
25/08/2009,22.95,0.016253378
24/08/2009,22.58,0.000442968
21/08/2009,22.57,0.014279582
20/08/2009,22.25,0.002700272
19/08/2009,22.19,0.019108862
18/08/2009,21.77,0.00460406
17/08/2009,21.67,-0.006439765
14/08/2009,21.81,-0.002289903
13/08/2009,21.86,-0.001371429
12/08/2009,21.89,-0.003647975
11/08/2009,21.97,0.004104909
10/08/2009,21.88,-0.000913659
07/08/2009,21.9,0.007792843
06/08/2009,21.73,-0.000919963
05/08/2009,21.75,-0.007785705
04/08/2009,21.92,0.004114292
03/08/2009,21.83,0.004131289
31/07/2009,21.74,0.008314136
30/07/2009,21.56,-0.001390498
29/07/2009,21.59,0.019172904
28/07/2009,21.18,-0.009398565
27/07/2009,21.38,-0.000935016
24/07/2009,21.4,0.025557472
23/07/2009,20.86,0.027705296
22/07/2009,20.29,0.00891095
21/07/2009,20.11,0.011503003
20/07/2009,19.88,-0.006018072
17/07/2009,20,-0.006478966
16/07/2009,20.13,0.013503581
15/07/2009,19.86,0.019832839
14/07/2009,19.47,-0.000513479
13/07/2009,19.48,0.005662821
10/07/2009,19.37,-0.006688988
09/07/2009,19.5,-0.009188426
08/07/2009,19.68,0
07/07/2009,19.68,-0.001015744
06/07/2009,19.7,-0.003547001
02/07/2009,19.77,-0.023495207
01/07/2009,20.24,-0.003452531
30/06/2009,20.31,-0.012720328
29/06/2009,20.57,-0.018782156
26/06/2009,20.96,0.003345284
25/06/2009,20.89,0.034083143
24/06/2009,20.19,0.001983144
23/06/2009,20.15,-0.007416598
22/06/2009,20.3,-0.013698844
19/06/2009,20.58,0.006825965
18/06/2009,20.44,0.025769513
17/06/2009,19.92,0.027482646
16/06/2009,19.38,-0.002061856
15/06/2009,19.42,-0.019883398
12/06/2009,19.81,-0.009545413
11/06/2009,20,0.029943876
10/06/2009,19.41,-0.002058673
09/06/2009,19.45,-0.015812622
08/06/2009,19.76,-0.008566442
05/06/2009,19.93,-0.002505639
04/06/2009,19.98,-0.000500375
03/06/2009,19.99,-0.020302752
02/06/2009,20.4,0.014317697
01/06/2009,20.11,0.009492952
29/05/2009,19.92,0.017726471
28/05/2009,19.57,0.0025582
27/05/2009,19.52,-0.019280151
26/05/2009,19.9,-0.006012042
22/05/2009,20.02,-0.018312811
21/05/2009,20.39,-0.00732962
20/05/2009,20.54,0.008802013
19/05/2009,20.36,-0.004899569
18/05/2009,20.46,0.022239612
15/05/2009,20.01,-0.022239612
14/05/2009,20.46,0.005390849
13/05/2009,20.35,-0.006367888
12/05/2009,20.48,0.009320646
11/05/2009,20.29,-0.005406747
08/05/2009,20.4,0.023810649
07/05/2009,19.92,0.005537391
06/05/2009,19.81,0.006583969
05/05/2009,19.68,0.007651147
04/05/2009,19.53,0.012364918
01/05/2009,19.29,0.004676548
30/04/2009,19.2,0.002607563
29/04/2009,19.15,-0.025774623
28/04/2009,19.65,-0.044296866
27/04/2009,20.54,0.021654389
24/04/2009,20.1,-0.003476537
23/04/2009,20.17,0.018009491
22/04/2009,19.81,-0.009545413
21/04/2009,20,-0.007472015
20/04/2009,20.15,-0.025479085
17/04/2009,20.67,0.015602462
16/04/2009,20.35,0.001475289
15/04/2009,20.32,0.023905521
14/04/2009,19.84,-0.015007785
13/04/2009,20.14,-0.001984128
09/04/2009,20.18,-0.011332962
08/04/2009,20.41,0.005896823
07/04/2009,20.29,-0.010784418
06/04/2009,20.51,0.01671622
03/04/2009,20.17,-0.055918181
02/04/2009,21.33,-0.029563354
01/04/2009,21.97,0.002278424
31/03/2009,21.92,0.041925097
30/03/2009,21.02,0.017274902
27/03/2009,20.66,-0.020599531
26/03/2009,21.09,0.001423488
25/03/2009,21.06,0.011461444
24/03/2009,20.82,-0.01903007
23/03/2009,21.22,0.035007171
20/03/2009,20.49,-0.016457293
19/03/2009,20.83,-0.016663085
18/03/2009,21.18,0.005681833
17/03/2009,21.06,0.025975486
16/03/2009,20.52,-0.020738626
13/03/2009,20.95,0.008147661
12/03/2009,20.78,0.064602687
11/03/2009,19.48,-0.037778353
10/03/2009,20.23,0.062201495
09/03/2009,19.01,0.035335582
06/03/2009,18.35,0.036630066
05/03/2009,17.69,-0.044230537
04/03/2009,18.49,0.054457899
03/03/2009,17.51,-0.013049831
02/03/2009,17.74,-0.037072018
27/02/2009,18.41,-0.052379071
26/02/2009,19.4,-0.053687334
25/02/2009,20.47,0.005388208
24/02/2009,20.36,0.02385799
23/02/2009,19.88,-0.024349029
20/02/2009,20.37,-0.006849342
19/02/2009,20.51,-0.019793067
18/02/2009,20.92,-0.015651256
17/02/2009,21.25,-0.023256862
13/02/2009,21.75,-0.034790046
12/02/2009,22.52,-0.004872656
11/02/2009,22.63,0.016035978
10/02/2009,22.27,-0.03572596
09/02/2009,23.08,0.000433369
06/02/2009,23.07,0.013528463
05/02/2009,22.76,0.001318971
04/02/2009,22.73,-0.007451273
03/02/2009,22.9,0.040549106
02/02/2009,21.99,0.026729702
30/01/2009,21.41,-0.018968878
29/01/2009,21.82,-0.024893795
28/01/2009,22.37,-0.033409701
27/01/2009,23.13,0.038788468
26/01/2009,22.25,-0.006272422
23/01/2009,22.39,0.00178811
22/01/2009,22.35,-0.005354765
21/01/2009,22.47,0.033027205
20/01/2009,21.74,-0.015065339
16/01/2009,22.07,-0.000905797
15/01/2009,22.09,-0.00541762
14/01/2009,22.21,0.009045742
13/01/2009,22.01,-0.006340601
12/01/2009,22.15,-0.008988825
09/01/2009,22.35,-0.007133334
08/01/2009,22.51,0.014768673
07/01/2009,22.18,-0.007635339
06/01/2009,22.35,-0.038618226
05/01/2009,23.23,
