Date,Close,TSS
24/01/2011,17.38,0.017997583
21/01/2011,17.07,0
20/01/2011,17.07,-0.008748962
19/01/2011,17.22,-0.01326815
18/01/2011,17.45,0.061448744
14/01/2011,16.41,0.037248254
13/01/2011,15.81,-0.020038241
12/01/2011,16.13,0.00559529
11/01/2011,16.04,0.001247661
10/01/2011,16.02,0.004379112
07/01/2011,15.95,-0.000626763
06/01/2011,15.96,0.006285376
05/01/2011,15.86,0.01845423
04/01/2011,15.57,-0.010859257
03/01/2011,15.74,0.023137279
31/12/2010,15.38,-0.000649984
30/12/2010,15.39,-0.006476707
29/12/2010,15.49,0.00712669
28/12/2010,15.38,0.005868944
27/12/2010,15.29,0.005903592
23/12/2010,15.2,-0.006557401
22/12/2010,15.3,0.008533035
21/12/2010,15.17,-0.00722499
20/12/2010,15.28,0
17/12/2010,15.28,-0.003266909
16/12/2010,15.33,0.004576667
15/12/2010,15.26,0.003939598
14/12/2010,15.2,-0.009168368
13/12/2010,15.34,0
10/12/2010,15.34,0.00522877
09/12/2010,15.26,-0.009781623
08/12/2010,15.41,-0.001297017
07/12/2010,15.43,0.000648298
06/12/2010,15.42,-0.009038151
03/12/2010,15.56,0.008389852
02/12/2010,15.43,0.009768883
01/12/2010,15.28,0.012512511
30/11/2010,15.09,-0.006605044
29/11/2010,15.19,-0.01567635
26/11/2010,15.43,-0.000647878
24/11/2010,15.44,-0.00194112
23/11/2010,15.47,-0.011568252
22/11/2010,15.65,0.001918773
19/11/2010,15.62,0.003848626
18/11/2010,15.56,0.013588045
17/11/2010,15.35,0.01642073
16/11/2010,15.1,-0.017071984
15/11/2010,15.36,-0.010362787
12/11/2010,15.52,-0.017247314
11/11/2010,15.79,-0.004423388
10/11/2010,15.86,0.010776649
09/11/2010,15.69,-0.006986373
08/11/2010,15.8,-0.00756624
05/11/2010,15.92,0.00756624
04/11/2010,15.8,0.008261884
03/11/2010,15.67,0.001916321
02/11/2010,15.64,0.009637081
01/11/2010,15.49,-0.00771708
29/10/2010,15.61,0.007071711
28/10/2010,15.5,-0.000644953
27/10/2010,15.51,-0.01153859
26/10/2010,15.69,-0.007619084
25/10/2010,15.81,-0.010695289
22/10/2010,15.98,0.013228539
21/10/2010,15.77,-0.013228539
20/10/2010,15.98,0.017677228
19/10/2010,15.7,-0.018302814
18/10/2010,15.99,0.005015684
15/10/2010,15.91,0.009472758
14/10/2010,15.76,0.007643349
13/10/2010,15.64,0.008991711
12/10/2010,15.5,0.008422466
11/10/2010,15.37,0.001302084
08/10/2010,15.35,0.00457069
07/10/2010,15.28,0
06/10/2010,15.28,-0.012357881
05/10/2010,15.47,0.015635498
04/10/2010,15.23,-0.002622952
01/10/2010,15.27,0.001966569
30/09/2010,15.24,0.001313198
29/09/2010,15.22,-0.003279767
28/09/2010,15.27,0.003937013
27/09/2010,15.21,-0.00328192
24/09/2010,15.26,0.026561987
23/09/2010,14.86,-0.008710273
22/09/2010,14.99,-0.00465891
21/09/2010,15.06,-0.013847897
20/09/2010,15.27,0.018506807
17/09/2010,14.99,0.016140229
16/09/2010,14.75,0.006802747
15/09/2010,14.65,0.013745921
14/09/2010,14.45,-0.007583628
13/09/2010,14.56,0.024332101
10/09/2010,14.21,0.009190591
09/09/2010,14.08,-0.012703064
08/09/2010,14.26,-0.006291527
07/09/2010,14.35,-0.01315353
03/09/2010,14.54,0.013850637
02/09/2010,14.34,-0.033599321
01/09/2010,14.83,0.043410192
31/08/2010,14.2,-0.007716629
30/08/2010,14.31,-0.0166324
27/08/2010,14.55,0.020132579
26/08/2010,14.26,0.000701508
25/08/2010,14.25,0.017699577
24/08/2010,14,-0.011363759
23/08/2010,14.16,-0.002116403
20/08/2010,14.19,-0.003517415
19/08/2010,14.24,-0.019472103
18/08/2010,14.52,0.000688943
17/08/2010,14.51,0.008304546
16/08/2010,14.39,0.002086957
13/08/2010,14.36,-0.000696136
12/08/2010,14.37,-0.010384309
11/08/2010,14.52,-0.036515213
10/08/2010,15.06,-0.024271444
09/08/2010,15.43,0.015018239
06/08/2010,15.2,0.008589415
05/08/2010,15.07,0.001328021
04/08/2010,15.05,0.010016778
03/08/2010,14.9,-0.014657158
02/08/2010,15.12,0.013986242
30/07/2010,14.91,0.000670916
29/07/2010,14.9,-0.010681009
28/07/2010,15.06,-0.015810606
27/07/2010,15.3,-0.012341826
26/07/2010,15.49,0.004529286
23/07/2010,15.42,0.005853675
22/07/2010,15.33,0.079390605
21/07/2010,14.16,-0.020965128
20/07/2010,14.46,0.01252626
19/07/2010,14.28,0.009145333
16/07/2010,14.15,-0.040171606
15/07/2010,14.73,0.001358696
14/07/2010,14.71,-0.002037352
13/07/2010,14.74,0.0177965
12/07/2010,14.48,0.002073972
09/07/2010,14.45,0.007641579
08/07/2010,14.34,0.009106893
07/07/2010,14.21,0.035820449
06/07/2010,13.71,0.005852248
02/07/2010,13.63,-0.011670446
01/07/2010,13.79,0.013873899
30/06/2010,13.6,-0.00293686
29/06/2010,13.64,-0.028191242
28/06/2010,14.03,-0.007102303
25/06/2010,14.13,0
24/06/2010,14.13,-0.014752638
23/06/2010,14.34,-0.007641579
22/06/2010,14.45,-0.013063094
21/06/2010,14.64,-0.014242357
18/06/2010,14.85,0.005401769
17/06/2010,14.77,0.000677277
16/06/2010,14.76,-0.004056801
15/06/2010,14.82,0.030139268
14/06/2010,14.38,-0.002084058
11/06/2010,14.41,-0.003463807
10/06/2010,14.46,0.029475818
09/06/2010,14.04,-0.007097262
08/06/2010,14.14,0.013528152
07/06/2010,13.95,-0.023380449
04/06/2010,14.28,-0.038466281
03/06/2010,14.84,0.019735244
02/06/2010,14.55,0.015933832
01/06/2010,14.32,-0.019364367
28/05/2010,14.6,-0.009543358
27/05/2010,14.74,0.028907725
26/05/2010,14.32,0.005602256
25/05/2010,14.24,-0.008391658
24/05/2010,14.36,-0.006939653
21/05/2010,14.46,0.011126679
20/05/2010,14.3,-0.049788666
19/05/2010,15.03,-0.020415592
18/05/2010,15.34,-0.005201572
17/05/2010,15.42,0.010430342
14/05/2010,15.26,-0.019468493
13/05/2010,15.56,-0.007044538
12/05/2010,15.67,0.01543439
11/05/2010,15.43,-0.005815848
10/05/2010,15.52,0.037418215
07/05/2010,14.95,-0.018555867
06/05/2010,15.23,-0.017572857
05/05/2010,15.5,-0.005148017
04/05/2010,15.58,-0.024097552
03/05/2010,15.96,-0.003127935
30/04/2010,16.01,-0.011180241
29/04/2010,16.19,0.009308165
28/04/2010,16.04,-0.00559529
27/04/2010,16.13,-0.030527401
26/04/2010,16.63,-0.008383283
23/04/2010,16.77,0.015019808
22/04/2010,16.52,0.007290433
21/04/2010,16.4,-0.006079046
20/04/2010,16.5,0.01342302
19/04/2010,16.28,0.004309025
16/04/2010,16.21,-0.017125801
15/04/2010,16.49,0.004863231
14/04/2010,16.41,0.014733232
13/04/2010,16.17,-0.004935235
12/04/2010,16.25,-0.004910998
09/04/2010,16.33,0.014184635
08/04/2010,16.1,-0.000620925
07/04/2010,16.11,0.001242236
06/04/2010,16.09,0.003735994
05/04/2010,16.03,0.012555093
01/04/2010,15.83,0.010797183
31/03/2010,15.66,-0.01646649
30/03/2010,15.92,0.012006463
29/03/2010,15.73,0.007657983
26/03/2010,15.61,0.00900907
25/03/2010,15.47,0
24/03/2010,15.47,-0.00900907
23/03/2010,15.61,0.00449439
22/03/2010,15.54,0.024756965
19/03/2010,15.16,-0.003949972
18/03/2010,15.22,-0.005242476
17/03/2010,15.3,0.011173301
16/03/2010,15.13,0.000661157
15/03/2010,15.12,-0.000661157
12/03/2010,15.13,0.002647255
11/03/2010,15.09,0.003318954
10/03/2010,15.04,0
09/03/2010,15.04,0.005333346
08/03/2010,14.96,0.004690126
05/03/2010,14.89,0.023098853
04/03/2010,14.55,0.000687522
03/03/2010,14.54,0.009675266
02/03/2010,14.4,-0.006920443
01/03/2010,14.5,0.018093743
26/02/2010,14.24,-0.014639509
25/02/2010,14.45,-0.003454235
24/02/2010,14.5,0.002071109
23/02/2010,14.47,0.004849334
22/02/2010,14.4,0.001389854
19/02/2010,14.38,0.000695652
18/02/2010,14.37,0.000696136
17/02/2010,14.36,-0.000696136
16/02/2010,14.37,0.009790288
12/02/2010,14.23,-0.007700423
11/02/2010,14.34,0
10/02/2010,14.34,-0.015225208
09/02/2010,14.56,0.010355633
08/02/2010,14.41,-0.010355633
05/02/2010,14.56,0.003439976
04/02/2010,14.51,0.00206968
03/02/2010,14.48,-0.007567976
02/02/2010,14.59,0.00343289
01/02/2010,14.54,0.015944879
29/01/2010,14.31,-0.024845999
28/01/2010,14.67,-0.010173028
27/01/2010,14.82,-0.007394992
26/01/2010,14.93,0.026469139
25/01/2010,14.54,-0.010263518
22/01/2010,14.69,-0.019548988
21/01/2010,14.98,-0.127085428
20/01/2010,17.01,-0.004106782
19/01/2010,17.08,0.03394193
15/01/2010,16.51,-0.028069923
14/01/2010,16.98,-0.005286356
13/01/2010,17.07,0.007644848
12/01/2010,16.94,-0.003535655
11/01/2010,17,-0.001175779
08/01/2010,17.02,0.014201422
07/01/2010,16.78,-0.00653403
06/01/2010,16.89,-0.018768879
05/01/2010,17.21,0
04/01/2010,17.21,-0.003480282
31/12/2009,17.27,-0.010368756
30/12/2009,17.45,0.006323677
29/12/2009,17.34,-0.003454235
28/12/2009,17.4,-0.001722653
24/12/2009,17.43,0.002297531
23/12/2009,17.39,-0.001723643
22/12/2009,17.42,-0.001720677
21/12/2009,17.45,-0.00799091
18/12/2009,17.59,0.013738052
17/12/2009,17.35,-0.008036783
16/12/2009,17.49,0.01034492
15/12/2009,17.31,-0.007482049
14/12/2009,17.44,0.008059917
11/12/2009,17.3,0.001156738
10/12/2009,17.28,0.003478264
09/12/2009,17.22,-0.01555779
08/12/2009,17.49,-0.004563613
07/12/2009,17.57,0.001138952
04/12/2009,17.55,0.01492565
03/12/2009,17.29,-0.010929071
02/12/2009,17.48,-0.00399658
01/12/2009,17.55,0.015504187
30/11/2009,17.28,0.00755159
27/11/2009,17.15,-0.020202707
25/11/2009,17.5,0.000571592
24/11/2009,17.49,-0.002854698
23/11/2009,17.54,0.02073807
20/11/2009,17.18,-0.006382383
19/11/2009,17.29,-0.006341907
18/11/2009,17.4,-0.001722653
17/11/2009,17.43,-0.003436429
16/11/2009,17.49,0.020797977
13/11/2009,17.13,0.002923124
12/11/2009,17.08,-0.004672906
11/11/2009,17.16,0.012903405
10/11/2009,16.94,-0.005885832
09/11/2009,17.04,0.017165263
06/11/2009,16.75,0.007791469
05/11/2009,16.62,0.024361741
04/11/2009,16.22,0
03/11/2009,16.22,-0.000616333
02/11/2009,16.23,0.016149419
30/10/2009,15.97,-0.000625978
29/10/2009,15.98,0.033728937
28/10/2009,15.45,-0.068777098
27/10/2009,16.55,0.004845558
26/10/2009,16.47,-0.006053287
23/10/2009,16.57,-0.009609684
22/10/2009,16.73,0.006596726
21/10/2009,16.62,-0.006596726
20/10/2009,16.73,-0.002388061
19/10/2009,16.77,0.012601427
16/10/2009,16.56,-0.001809955
15/10/2009,16.59,0
14/10/2009,16.59,0.011518769
13/10/2009,16.4,0.006116227
12/10/2009,16.3,0.001842187
09/10/2009,16.27,-0.000614439
08/10/2009,16.28,0.017348638
07/10/2009,16,0.00250313
06/10/2009,15.96,0.013245227
05/10/2009,15.75,0.019878821
02/10/2009,15.44,-0.017972242
01/10/2009,15.72,-0.02450641
30/09/2009,16.11,-0.012338219
29/09/2009,16.31,-0.003671975
28/09/2009,16.37,0.036707076
25/09/2009,15.78,-0.015094626
24/09/2009,16.02,-0.004360019
23/09/2009,16.09,0.001243781
22/09/2009,16.07,-0.003726712
21/09/2009,16.13,0.00684295
18/09/2009,16.02,0.008147961
17/09/2009,15.89,-0.003768849
16/09/2009,15.95,0.017710773
15/09/2009,15.67,0.005118373
14/09/2009,15.59,0.003856046
11/09/2009,15.53,0.007108269
10/09/2009,15.42,0.010430342
09/09/2009,15.26,0.000655523
08/09/2009,15.25,0.007899975
04/09/2009,15.13,0.007962882
03/09/2009,15.01,0.005344034
02/09/2009,14.93,-0.006675592
01/09/2009,15.03,-0.015186822
31/08/2009,15.26,-0.008482922
28/08/2009,15.39,0.005211738
27/08/2009,15.31,-0.020045935
26/08/2009,15.62,0.00964948
25/08/2009,15.47,0.006485107
24/08/2009,15.37,0.00065083
21/08/2009,15.36,0.019060715
20/08/2009,15.07,-0.005954368
19/08/2009,15.16,0.002642009
18/08/2009,15.12,0.016000341
17/08/2009,14.88,-0.015338747
14/08/2009,15.11,0.005308573
13/08/2009,15.03,-0.003984069
12/08/2009,15.09,0.021434176
11/08/2009,14.77,-0.006074943
10/08/2009,14.86,-0.003359089
07/08/2009,14.91,0.019641674
06/08/2009,14.62,0.002739728
05/08/2009,14.58,-0.004106782
04/08/2009,14.64,0
03/08/2009,14.64,-0.002728515
31/07/2009,14.68,0.004779797
30/07/2009,14.61,0.006179216
29/07/2009,14.52,0.060323359
28/07/2009,13.67,0.020695491
27/07/2009,13.39,0.005241495
24/07/2009,13.32,-0.011198325
23/07/2009,13.47,-0.006659292
22/07/2009,13.56,-0.005148963
21/07/2009,13.63,0.011808255
20/07/2009,13.47,0.012700955
17/07/2009,13.3,0.006033201
16/07/2009,13.22,0.032285663
15/07/2009,12.8,-0.01780922
14/07/2009,13.03,0.0053867
13/07/2009,12.96,0.009302393
10/07/2009,12.84,-0.0100737
09/07/2009,12.97,-0.002310359
08/07/2009,13,0
07/07/2009,13,-0.020556491
06/07/2009,13.27,-0.005261192
02/07/2009,13.34,-0.026628792
01/07/2009,13.7,0.022887673
30/06/2009,13.39,0.015807631
29/06/2009,13.18,-0.021021795
26/06/2009,13.46,0.006708933
25/06/2009,13.37,0.012796562
24/06/2009,13.2,-0.004535155
23/06/2009,13.26,0.008330226
22/06/2009,13.15,-0.011342277
19/06/2009,13.3,-0.01492565
18/06/2009,13.5,-0.008115131
17/06/2009,13.61,0
16/06/2009,13.61,-0.012413449
15/06/2009,13.78,-0.048167951
12/06/2009,14.46,0.007636275
11/06/2009,14.35,-0.000696621
10/06/2009,14.36,0.006287132
09/06/2009,14.27,0.003510007
08/06/2009,14.22,0.007765659
05/06/2009,14.11,-0.001416431
04/06/2009,14.13,0.009957408
03/06/2009,13.99,-0.004991098
02/06/2009,14.06,0.006421713
01/06/2009,13.97,0.023172652
29/05/2009,13.65,0.0051414
28/05/2009,13.58,-0.001471671
27/05/2009,13.6,0
26/05/2009,13.6,0.018553408
22/05/2009,13.35,0.00978555
21/05/2009,13.22,-0.016504501
20/05/2009,13.44,0.023335647
19/05/2009,13.13,-0.004559278
18/05/2009,13.19,0.014509609
15/05/2009,13,0.006947153
14/05/2009,12.91,0.007776089
13/05/2009,12.81,-0.026195643
12/05/2009,13.15,-0.005309076
11/05/2009,13.22,-0.036394659
08/05/2009,13.71,0.031113621
07/05/2009,13.29,0.022832042
06/05/2009,12.99,0.012393652
05/05/2009,12.83,0.007824766
04/05/2009,12.73,0.003935464
01/05/2009,12.68,0.016700189
30/04/2009,12.47,-0.029239539
29/04/2009,12.84,-0.121583351
28/04/2009,14.5,-0.005502077
27/04/2009,14.58,-0.006835297
24/04/2009,14.68,0.010959014
23/04/2009,14.52,0.003449469
22/04/2009,14.47,-0.003449469
21/04/2009,14.52,0.032193123
20/04/2009,14.06,-0.02389432
17/04/2009,14.4,-0.016529302
16/04/2009,14.64,0.024897552
15/04/2009,14.28,0.004914015
14/04/2009,14.21,-0.002810965
13/04/2009,14.25,0.007042283
09/04/2009,14.15,0.017825784
08/04/2009,13.9,0.010850016
07/04/2009,13.75,-0.038521168
06/04/2009,14.29,-0.020090735
03/04/2009,14.58,0.019391189
02/04/2009,14.3,0.0226318
01/04/2009,13.98,0.012234769
31/03/2009,13.81,0.008727328
30/03/2009,13.69,-0.005100193
27/03/2009,13.76,-0.012278955
26/03/2009,13.93,0.023239971
25/03/2009,13.61,0.025298968
24/03/2009,13.27,-0.028233673
23/03/2009,13.65,0.04648513
20/03/2009,13.03,-0.012204576
19/03/2009,13.19,-0.011308074
18/03/2009,13.34,0.021978907
17/03/2009,13.05,0.012336317
16/03/2009,12.89,-0.003871472
13/03/2009,12.94,0.041015213
12/03/2009,12.42,0.026929412
11/03/2009,12.09,0.002484473
10/03/2009,12.06,0.056280836
09/03/2009,11.4,-0.036179657
06/03/2009,11.82,-0.013445581
05/03/2009,11.98,-0.028796724
04/03/2009,12.33,0.009780029
03/03/2009,12.21,-0.001636662
02/03/2009,12.23,-0.028216302
27/02/2009,12.58,0.00159109
26/02/2009,12.56,-0.010297121
25/02/2009,12.69,-0.007067167
24/02/2009,12.78,0.039095525
23/02/2009,12.29,-0.035175489
20/02/2009,12.73,-0.002353865
19/02/2009,12.76,-0.007028533
18/02/2009,12.85,0.016477423
17/02/2009,12.64,-0.043350441
13/02/2009,13.2,-0.005289019
12/02/2009,13.27,0.012893618
11/02/2009,13.1,0.018490511
10/02/2009,12.86,-0.047085387
09/02/2009,13.48,-0.013996545
06/02/2009,13.67,0.023687266
05/02/2009,13.35,0.021962261
04/02/2009,13.06,-0.003821174
03/02/2009,13.11,0.00842594
02/02/2009,13,0.026501941
30/01/2009,12.66,-0.028806974
29/01/2009,13.03,-0.022762743
28/01/2009,13.33,-0.000749906
27/01/2009,13.34,0.033539729
26/01/2009,12.9,0.014051753
23/01/2009,12.72,-0.02714397
22/01/2009,13.07,-0.024935179
21/01/2009,13.4,0.034931418
20/01/2009,12.94,-0.065069678
16/01/2009,13.81,-0.000723851
15/01/2009,13.82,0.009451179
14/01/2009,13.69,-0.041493792
13/01/2009,14.27,-0.002799162
12/01/2009,14.31,0.008421102
09/01/2009,14.19,-0.028484038
08/01/2009,14.6,0.006872879
07/01/2009,14.5,-0.021153979
06/01/2009,14.81,-0.002697237
05/01/2009,14.85,
