Date,Close,SWY
25/01/2011,20.98,-0.005703438
24/01/2011,21.1,0.003798675
21/01/2011,21.02,-0.00616554
20/01/2011,21.15,0.019093659
19/01/2011,20.75,-0.013403743
18/01/2011,21.03,-0.000475398
14/01/2011,21.04,-0.004741593
13/01/2011,21.14,-0.001418105
12/01/2011,21.17,0.01331451
11/01/2011,20.89,-0.012842031
10/01/2011,21.16,0.001418775
07/01/2011,21.13,-0.004721444
06/01/2011,21.23,-0.010775461
05/01/2011,21.46,-0.008352717
04/01/2011,21.64,-0.038527312
03/01/2011,22.49,0
31/12/2010,22.49,-0.000888889
30/12/2010,22.51,0.008028589
29/12/2010,22.33,0.004038596
28/12/2010,22.24,0.002250732
27/12/2010,22.19,-0.005841401
23/12/2010,22.32,0.003590668
22/12/2010,22.24,0.008579867
21/12/2010,22.05,0.014618808
20/12/2010,21.73,0.007854048
17/12/2010,21.56,0.003717476
16/12/2010,21.48,0.017375408
15/12/2010,21.11,0.008563325
14/12/2010,20.93,-0.012345836
13/12/2010,21.19,-0.012195273
10/12/2010,21.45,-0.003722666
09/12/2010,21.53,-0.000928505
08/12/2010,21.55,0.022525589
07/12/2010,21.07,-0.018340509
06/12/2010,21.46,-0.015719233
03/12/2010,21.8,-0.022228178
02/12/2010,22.29,-0.045601939
01/12/2010,23.33,0.014680747
30/11/2010,22.99,0.018437748
29/11/2010,22.57,-0.00221288
26/11/2010,22.62,-0.003970885
24/11/2010,22.71,0.002645504
23/11/2010,22.65,-0.009666156
22/11/2010,22.87,0.004821399
19/11/2010,22.76,-0.003070851
18/11/2010,22.83,0.003070851
17/11/2010,22.76,-0.001317234
16/11/2010,22.79,-0.017399308
15/11/2010,23.19,0.006055382
12/11/2010,23.05,0.008714652
11/11/2010,22.85,-0.013043663
10/11/2010,23.15,0.011731614
09/11/2010,22.88,-0.01990546
08/11/2010,23.34,-0.016992762
05/11/2010,23.74,-0.00755354
04/11/2010,23.92,0.028839997
03/11/2010,23.24,0.009511529
02/11/2010,23.02,0.011798258
01/11/2010,22.75,-0.006571765
29/10/2010,22.9,0.008331554
28/10/2010,22.71,0.003087103
27/10/2010,22.64,-0.001765226
26/10/2010,22.68,0.00796817
25/10/2010,22.5,0.009377162
22/10/2010,22.29,0.024064725
21/10/2010,21.76,-0.002295158
20/10/2010,21.81,-0.003204397
19/10/2010,21.88,-0.025272103
18/10/2010,22.44,0.030771659
15/10/2010,21.76,0.00460618
14/10/2010,21.66,0.015821642
13/10/2010,21.32,0.029995108
12/10/2010,20.69,-0.012488155
11/10/2010,20.95,-0.011390726
08/10/2010,21.19,-0.002356824
07/10/2010,21.24,-0.003759403
06/10/2010,21.32,0.000938527
05/10/2010,21.3,0.017045867
04/10/2010,20.94,-0.012811563
01/10/2010,21.21,0.002360162
30/09/2010,21.16,0.005212047
29/09/2010,21.05,0.009067111
28/09/2010,20.86,-0.005736153
27/09/2010,20.98,-0.009959769
24/09/2010,21.19,0.012823733
23/09/2010,20.92,0.004791576
22/09/2010,20.82,0.001441961
21/09/2010,20.79,-0.008620743
20/09/2010,20.97,0.030011933
17/09/2010,20.35,0.001475289
16/09/2010,20.32,-0.005398786
15/09/2010,20.43,0.010826877
14/09/2010,20.21,0.002477088
13/09/2010,20.16,0.011976191
10/09/2010,19.92,0.011105616
09/09/2010,19.7,0.011743816
08/09/2010,19.47,0.003601753
07/09/2010,19.4,-0.011785942
03/09/2010,19.63,0.012301539
02/09/2010,19.39,0.015592832
01/09/2010,19.09,0.015839824
31/08/2010,18.79,-0.013742288
30/08/2010,19.05,-0.020779968
27/08/2010,19.45,-0.007172162
26/08/2010,19.59,-0.010662706
25/08/2010,19.8,0.007604599
24/08/2010,19.65,-0.011636863
23/08/2010,19.88,-0.006517947
20/08/2010,20.01,-0.000999001
19/08/2010,20.03,-0.02172925
18/08/2010,20.47,-0.046297937
17/08/2010,21.44,0.018357776
16/08/2010,21.05,-0.00615678
13/08/2010,21.18,-0.000472032
12/08/2010,21.19,-0.002827523
11/08/2010,21.25,-0.019110346
10/08/2010,21.66,-0.003226553
09/08/2010,21.73,0.019517348
06/08/2010,21.31,0.000469373
05/08/2010,21.3,0.021353124
04/08/2010,20.85,-0.005261911
03/08/2010,20.96,-0.004284701
02/08/2010,21.05,0.024526356
30/07/2010,20.54,0.004391322
29/07/2010,20.45,0.017263067
28/07/2010,20.1,-0.007434978
27/07/2010,20.25,0.008928631
26/07/2010,20.07,0.025739498
23/07/2010,19.56,-0.006116227
22/07/2010,19.68,-0.027069322
21/07/2010,20.22,-0.012776587
20/07/2010,20.48,0.026219657
19/07/2010,19.95,0.006033201
16/07/2010,19.83,-0.018981589
15/07/2010,20.21,0.002973243
14/07/2010,20.15,0.003978126
13/07/2010,20.07,0.011022156
12/07/2010,19.85,-0.010025147
09/07/2010,20.05,0.016088834
08/07/2010,19.73,-0.002025317
07/07/2010,19.77,0.026135231
06/07/2010,19.26,-0.01749916
02/07/2010,19.6,-0.010152371
01/07/2010,19.8,0.007095823
30/06/2010,19.66,0.003056548
29/06/2010,19.6,-0.015692552
28/06/2010,19.91,0.002514459
25/06/2010,19.86,-0.002012073
24/06/2010,19.9,-0.018422229
23/06/2010,20.27,-0.001478926
22/06/2010,20.3,-0.003442344
21/06/2010,20.37,-0.022331025
18/06/2010,20.83,-0.038611199
17/06/2010,21.65,0.01723779
16/06/2010,21.28,-0.002815581
15/06/2010,21.34,0.0184446
14/06/2010,20.95,0.005264429
11/06/2010,20.84,-0.002874942
10/06/2010,20.9,0.01348768
09/06/2010,20.62,-0.01348768
08/06/2010,20.9,-0.012835926
07/06/2010,21.17,-0.006121988
04/06/2010,21.3,-0.040934664
03/06/2010,22.19,-0.002700272
02/06/2010,22.25,0.004956081
01/06/2010,22.14,0
28/05/2010,22.14,-0.003606857
27/05/2010,22.22,0.016334301
26/05/2010,21.86,-0.020824655
25/05/2010,22.32,-0.003131293
24/05/2010,22.39,-0.017268527
21/05/2010,22.78,0.006606498
20/05/2010,22.63,-0.045776559
19/05/2010,23.69,0.004654123
18/05/2010,23.58,-0.003386963
17/05/2010,23.66,0.013617232
14/05/2010,23.34,-0.017834868
13/05/2010,23.76,-0.0171087
12/05/2010,24.17,0.007058364
11/05/2010,24,0.005012542
10/05/2010,23.88,0.024587928
07/05/2010,23.3,-0.013216991
06/05/2010,23.61,-0.028394392
05/05/2010,24.29,0.01367897
04/05/2010,23.96,-0.000417275
03/05/2010,23.97,0.015556336
30/04/2010,23.6,-0.013050069
29/04/2010,23.91,-0.061632798
28/04/2010,25.43,0.007499542
27/04/2010,25.24,-0.052481178
26/04/2010,26.6,-0.006370642
23/04/2010,26.77,-0.006330313
22/04/2010,26.94,0.005210283
21/04/2010,26.8,0.011634584
20/04/2010,26.49,0.010244825
19/04/2010,26.22,-0.004566218
16/04/2010,26.34,-0.003411032
15/04/2010,26.43,0.003411032
14/04/2010,26.34,0.012607617
13/04/2010,26.01,0.012379268
12/04/2010,25.69,0.007031279
09/04/2010,25.51,0.003140953
08/04/2010,25.43,-0.003140953
07/04/2010,25.51,0.00039208
06/04/2010,25.5,-0.003132344
05/04/2010,25.58,0.009426621
01/04/2010,25.34,0.019124089
31/03/2010,24.86,-0.000804182
30/03/2010,24.88,0.001609011
29/03/2010,24.84,0.016234123
26/03/2010,24.44,0.002868267
25/03/2010,24.37,0.004523964
24/03/2010,24.26,-0.007801312
23/03/2010,24.45,0.006565473
22/03/2010,24.29,0.010345633
19/03/2010,24.04,-0.025057791
18/03/2010,24.65,-0.027212564
17/03/2010,25.33,0.011914359
16/03/2010,25.03,0.005608989
15/03/2010,24.89,0.002413517
12/03/2010,24.83,0.013379482
11/03/2010,24.5,0.00081666
10/03/2010,24.48,-0.002447982
09/03/2010,24.54,-0.007712642
08/03/2010,24.73,0.002429151
05/03/2010,24.67,0.00202881
04/03/2010,24.62,0.00651999
03/03/2010,24.46,-0.017025138
02/03/2010,24.88,-0.004411477
01/03/2010,24.99,0.002805051
26/02/2010,24.92,0.007653612
25/02/2010,24.73,0.05101666
24/02/2010,23.5,0.005119465
23/02/2010,23.38,-0.017384368
22/02/2010,23.79,0
19/02/2010,23.79,0.014394829
18/02/2010,23.45,0.010718216
17/02/2010,23.2,0.018708399
16/02/2010,22.77,0.015936592
12/02/2010,22.41,-0.010210966
11/02/2010,22.64,0.016926907
10/02/2010,22.26,0.001348618
09/02/2010,22.23,0.011309779
08/02/2010,21.98,-0.003179653
05/02/2010,22.05,-0.000453412
04/02/2010,22.06,-0.026393838
03/02/2010,22.65,-0.005723106
02/02/2010,22.78,0.006606498
01/02/2010,22.63,0.007985845
29/01/2010,22.45,-0.008869238
28/01/2010,22.65,0.012439076
27/01/2010,22.37,0.003134097
26/01/2010,22.3,-0.013363228
25/01/2010,22.6,-0.006175582
22/01/2010,22.74,0.001320132
21/01/2010,22.71,-0.015727716
20/01/2010,23.07,0.052960095
19/01/2010,21.88,0.026396531
15/01/2010,21.31,-0.004681656
14/01/2010,21.41,-0.011147352
13/01/2010,21.65,0.003238495
12/01/2010,21.58,0.013059887
11/01/2010,21.3,0.008013241
08/01/2010,21.13,0.002843604
07/01/2010,21.07,-0.011795371
06/01/2010,21.32,0.000938527
05/01/2010,21.3,-0.008415197
04/01/2010,21.48,0.008884791
31/12/2009,21.29,-0.012138338
30/12/2009,21.55,0.004651171
29/12/2009,21.45,-0.006505599
28/12/2009,21.59,0
24/12/2009,21.59,0.013053798
23/12/2009,21.31,-0.001875294
22/12/2009,21.35,0.008939133
21/12/2009,21.16,0.012842031
18/12/2009,20.89,-0.010949883
17/12/2009,21.12,-0.014571351
16/12/2009,21.43,0.005615363
15/12/2009,21.31,-0.016752369
14/12/2009,21.67,-0.002764979
11/12/2009,21.73,0.015302872
10/12/2009,21.4,0.011278315
09/12/2009,21.16,0.011885094
08/12/2009,20.91,-0.070171835
07/12/2009,22.43,0.00581267
04/12/2009,22.3,0.013089783
03/12/2009,22.01,-0.020684191
02/12/2009,22.47,-0.012384059
01/12/2009,22.75,0.011049836
30/11/2009,22.5,0.002670229
27/11/2009,22.44,-0.011079218
25/11/2009,22.69,0.00485974
24/11/2009,22.58,-0.008818399
23/11/2009,22.78,0.007048487
20/11/2009,22.62,0.005319161
19/11/2009,22.5,-0.010610179
18/11/2009,22.74,-0.014407584
17/11/2009,23.07,-0.00777206
16/11/2009,23.25,0.002152853
13/11/2009,23.2,0.008223375
12/11/2009,23.01,-0.014239723
11/11/2009,23.34,0.005154651
10/11/2009,23.22,-0.003439384
09/11/2009,23.3,0.019939976
06/11/2009,22.84,0.007029906
05/11/2009,22.68,0.014657158
04/11/2009,22.35,-0.010681009
03/11/2009,22.59,0.005771381
02/11/2009,22.46,0.005804883
30/10/2009,22.33,-0.019073543
29/10/2009,22.76,0.019521472
28/10/2009,22.32,-0.008920666
27/10/2009,22.52,-0.00531445
26/10/2009,22.64,0.010657294
23/10/2009,22.4,-0.016382921
22/10/2009,22.77,0.023101871
21/10/2009,22.25,-0.042241212
20/10/2009,23.21,-0.00772536
19/10/2009,23.39,0.003426128
16/10/2009,23.31,0.020806993
15/10/2009,22.83,0.063283651
14/10/2009,21.43,0.020745676
13/10/2009,20.99,-0.014660939
12/10/2009,21.3,-0.000938527
09/10/2009,21.32,0.022291651
08/10/2009,20.85,0.014006508
07/10/2009,20.56,0.011741818
06/10/2009,20.32,0.020885891
05/10/2009,19.9,0.006554095
02/10/2009,19.77,0.012213892
01/10/2009,19.53,-0.009681604
30/09/2009,19.72,-0.004553512
29/09/2009,19.81,0.002527168
28/09/2009,19.76,0.013758179
25/09/2009,19.49,0.014991234
24/09/2009,19.2,0.000520969
23/09/2009,19.19,-0.014485509
22/09/2009,19.47,0.003086422
21/09/2009,19.41,-0.005138757
18/09/2009,19.51,0.016016876
17/09/2009,19.2,-0.005194817
16/09/2009,19.3,-0.009283202
15/09/2009,19.48,-0.036294306
14/09/2009,20.2,0.009450456
11/09/2009,20.01,0.005512417
10/09/2009,19.9,0.006554095
09/09/2009,19.77,0.010167856
08/09/2009,19.57,0.001534135
04/09/2009,19.54,0.017553368
03/09/2009,19.2,0.007318381
02/09/2009,19.06,0.004206105
01/09/2009,18.98,-0.003681308
31/08/2009,19.05,-0.021807718
28/08/2009,19.47,-0.005122962
27/08/2009,19.57,0.0025582
26/08/2009,19.52,0.01392852
25/08/2009,19.25,0.018349139
24/08/2009,18.9,-0.016269055
21/08/2009,19.21,0.018918063
20/08/2009,18.85,0.00478597
19/08/2009,18.76,0.005344748
18/08/2009,18.66,-0.007474674
17/08/2009,18.8,0.001064396
14/08/2009,18.78,-0.011646505
13/08/2009,19,-0.009950331
12/08/2009,19.19,0.00627289
11/08/2009,19.07,0.01213415
10/08/2009,18.84,0.016591229
07/08/2009,18.53,-0.004845232
06/08/2009,18.62,0.000537201
05/08/2009,18.61,-0.001610739
04/08/2009,18.64,-0.020706872
03/08/2009,19.03,0.005268716
31/07/2009,18.93,-0.008416673
30/07/2009,19.09,0.010531956
29/07/2009,18.89,0.001589404
28/07/2009,18.86,0.007450806
27/07/2009,18.72,0.004282662
24/07/2009,18.64,0.015680235
23/07/2009,18.35,-0.08309819
22/07/2009,19.94,0.011601643
21/07/2009,19.71,-0.004555817
20/07/2009,19.8,0.005063302
17/07/2009,19.7,-0.015613513
16/07/2009,20.01,-0.000499625
15/07/2009,20.02,0.011555014
14/07/2009,19.79,0.004558124
13/07/2009,19.7,0.017409554
10/07/2009,19.36,-0.004637988
09/07/2009,19.45,-0.006661567
08/07/2009,19.58,0.004607124
07/07/2009,19.49,-0.018302494
06/07/2009,19.85,0.016764426
02/07/2009,19.52,-0.038688573
01/07/2009,20.29,-0.003935076
30/06/2009,20.37,-0.008310974
29/06/2009,20.54,0.005859392
26/06/2009,20.42,-0.017957289
25/06/2009,20.79,-0.005755412
24/06/2009,20.91,0
23/06/2009,20.91,0.003833258
22/06/2009,20.83,-0.004789281
19/06/2009,20.93,-0.004290829
18/06/2009,21.02,0.023587134
17/06/2009,20.53,-0.006796143
16/06/2009,20.67,0.005822433
15/06/2009,20.55,-0.033966432
12/06/2009,21.26,0.01325777
11/06/2009,20.98,-0.003330957
10/06/2009,21.05,-0.009926813
09/06/2009,21.26,0.039333608
08/06/2009,20.44,-0.00779731
05/06/2009,20.6,-0.006290851
04/06/2009,20.73,0.004350986
03/06/2009,20.64,-0.007722046
02/06/2009,20.8,-0.013846008
01/06/2009,21.09,0.040150496
29/05/2009,20.26,0.008924204
28/05/2009,20.08,0.022155992
27/05/2009,19.64,-0.016662845
26/05/2009,19.97,-0.003499129
22/05/2009,20.04,0.007513183
21/05/2009,19.89,0.019289938
20/05/2009,19.51,-0.000512426
19/05/2009,19.52,-0.006128722
18/05/2009,19.64,0.021096743
15/05/2009,19.23,-0.018037078
14/05/2009,19.58,0.011816218
13/05/2009,19.35,0.00778214
12/05/2009,19.2,-0.00415801
11/05/2009,19.28,-0.008778781
08/05/2009,19.45,-0.009211938
07/05/2009,19.63,-0.015668756
06/05/2009,19.94,-0.016414196
05/05/2009,20.27,0.006930721
04/05/2009,20.13,0.031796774
01/05/2009,19.5,-0.012739026
30/04/2009,19.75,-0.074614173
29/04/2009,21.28,0.032476589
28/04/2009,20.6,-0.002908388
27/04/2009,20.66,0.024995175
24/04/2009,20.15,0.003978126
23/04/2009,20.07,-0.019734237
22/04/2009,20.47,0.009325221
21/04/2009,20.28,0.004943164
20/04/2009,20.18,-0.020599061
17/04/2009,20.6,0.00779731
16/04/2009,20.44,0.023763494
15/04/2009,19.96,0.012096922
14/04/2009,19.72,-0.02057789
13/04/2009,20.13,-0.003471365
09/04/2009,20.2,-0.028308381
08/04/2009,20.78,0.035761832
07/04/2009,20.05,-0.032387522
06/04/2009,20.71,-0.022440665
03/04/2009,21.18,0.016183123
02/04/2009,20.84,0.008674753
01/04/2009,20.66,0.023012031
31/03/2009,20.19,0.00099108
30/03/2009,20.17,-0.027385574
27/03/2009,20.73,-0.029469813
26/03/2009,21.35,0.028505493
25/03/2009,20.75,0.010659016
24/03/2009,20.53,-0.002432499
23/03/2009,20.58,0.051344444
20/03/2009,19.55,-0.005102052
19/03/2009,19.65,-0.005076153
18/03/2009,19.75,0
17/03/2009,19.75,0.010689845
16/03/2009,19.54,0.015472201
13/03/2009,19.24,0.008875026
12/03/2009,19.07,0.036309381
11/03/2009,18.39,0.005452576
10/03/2009,18.29,0.059122197
09/03/2009,17.24,-0.016681434
06/03/2009,17.53,-0.017529428
05/03/2009,17.84,-0.02764134
04/03/2009,18.34,0.018712709
03/03/2009,18,-0.015435808
02/03/2009,18.28,-0.011963166
27/02/2009,18.5,0.007051833
26/02/2009,18.37,-0.13950156
25/02/2009,21.12,0.029307887
24/02/2009,20.51,0.020690393
23/02/2009,20.09,-0.03952698
20/02/2009,20.9,0.027159768
19/02/2009,20.34,0.014360237
18/02/2009,20.05,0.007007036
17/02/2009,19.91,-0.041324129
13/02/2009,20.75,0.002895755
12/02/2009,20.69,-0.003859146
11/02/2009,20.77,0.013084752
10/02/2009,20.5,-0.066518267
09/02/2009,21.91,0.027766707
06/02/2009,21.31,0.028559771
05/02/2009,20.71,-0.006737273
04/02/2009,20.85,-0.038574867
03/02/2009,21.67,0.009272204
02/02/2009,21.47,0.001864802
30/01/2009,21.43,-0.068526127
29/01/2009,22.95,-0.028352415
28/01/2009,23.61,0.005095552
27/01/2009,23.49,-0.004248095
26/01/2009,23.59,0.020557469
23/01/2009,23.11,-0.003024414
22/01/2009,23.18,-0.008591118
21/01/2009,23.38,0.020744045
20/01/2009,22.9,-0.026288952
16/01/2009,23.51,0.028474745
15/01/2009,22.85,-0.000874891
14/01/2009,22.87,-0.006537395
13/01/2009,23.02,-0.005199318
12/01/2009,23.14,-0.002589557
09/01/2009,23.2,-0.014973542
08/01/2009,23.55,0.000849618
07/01/2009,23.53,0.025394091
06/01/2009,22.94,-0.047668599
05/01/2009,24.06,
