Date,Close,POM
20/01/2011,18.51,0.009772065
19/01/2011,18.33,-0.003267977
18/01/2011,18.39,0.007641959
14/01/2011,18.25,0
13/01/2011,18.25,0.008805781
12/01/2011,18.09,0
11/01/2011,18.09,0.000552944
10/01/2011,18.08,-0.011001211
07/01/2011,18.28,0.005485477
06/01/2011,18.18,-0.002197803
05/01/2011,18.22,-0.007109683
04/01/2011,18.35,0.000545108
03/01/2011,18.34,0.004919387
31/12/2010,18.25,-0.00273598
30/12/2010,18.3,-0.009246734
29/12/2010,18.47,-0.001082251
28/12/2010,18.49,0.005966928
27/12/2010,18.38,-0.003801254
23/12/2010,18.45,0.004345471
22/12/2010,18.37,0.008199007
21/12/2010,18.22,-0.00601917
20/12/2010,18.33,0.001091703
17/12/2010,18.31,-0.001091703
16/12/2010,18.33,0.008216973
15/12/2010,18.18,-0.004938282
14/12/2010,18.27,0.001643386
13/12/2010,18.24,0.002195391
10/12/2010,18.2,0.002751033
09/12/2010,18.15,0
08/12/2010,18.15,-0.019640566
07/12/2010,18.51,-0.006462058
06/12/2010,18.63,0.001611604
03/12/2010,18.6,-0.002148229
02/12/2010,18.64,0.00484002
01/12/2010,18.55,0.010840215
30/11/2010,18.35,0.006560986
29/11/2010,18.23,-0.002191782
26/11/2010,18.27,-0.012510362
24/11/2010,18.5,0.002164503
23/11/2010,18.46,-0.008630043
22/11/2010,18.62,-0.002681686
19/11/2010,18.67,-0.001605566
18/11/2010,18.7,0.003750339
17/11/2010,18.63,0.004842624
16/11/2010,18.54,-0.016582354
15/11/2010,18.85,0.00372044
12/11/2010,18.78,-0.00742709
11/11/2010,18.92,-0.000528402
10/11/2010,18.93,0
09/11/2010,18.93,-0.007892701
08/11/2010,19.08,-0.009908816
05/11/2010,19.27,-0.005175995
04/11/2010,19.37,0.007774074
03/11/2010,19.22,-0.004671693
02/11/2010,19.31,0.007798324
01/11/2010,19.16,-0.005205634
29/10/2010,19.26,0.014117882
28/10/2010,18.99,0.001053741
27/10/2010,18.97,-0.006829551
26/10/2010,19.1,-0.009379954
25/10/2010,19.28,-0.006720108
22/10/2010,19.41,-0.003599901
21/10/2010,19.48,-0.008180005
20/10/2010,19.64,0.007666789
19/10/2010,19.49,-0.009193119
18/10/2010,19.67,0.012276369
15/10/2010,19.43,0.009826818
14/10/2010,19.24,0.005211059
13/10/2010,19.14,0.001568628
12/10/2010,19.11,-0.002613014
11/10/2010,19.16,0.002613014
08/10/2010,19.11,0.003669729
07/10/2010,19.04,0.001576873
06/10/2010,19.01,-0.003151263
05/10/2010,19.07,0.01425955
04/10/2010,18.8,0.002129926
01/10/2010,18.76,0.008565363
30/09/2010,18.6,-0.008032172
29/09/2010,18.75,0
28/09/2010,18.75,0.011263192
27/09/2010,18.54,0.001619434
24/09/2010,18.51,0.016889533
23/09/2010,18.2,-0.010929071
22/09/2010,18.4,-0.001629107
21/09/2010,18.43,-0.002168023
20/09/2010,18.47,0.019131494
17/09/2010,18.12,0.006644543
16/09/2010,18,-0.009400125
15/09/2010,18.17,-0.005488488
14/09/2010,18.27,-0.000547196
13/09/2010,18.28,0.004935573
10/09/2010,18.19,0.000549904
09/09/2010,18.18,0.007730574
08/09/2010,18.04,-0.01975915
07/09/2010,18.4,-0.004879381
03/09/2010,18.49,0.007600471
02/09/2010,18.35,0
01/09/2010,18.35,0.02203946
31/08/2010,17.95,0.008391658
30/08/2010,17.8,-0.014501091
27/08/2010,18.06,0.019570096
26/08/2010,17.71,-0.007874056
25/08/2010,17.85,-0.003355708
24/08/2010,17.91,0.001676446
23/08/2010,17.88,0.001679262
20/08/2010,17.85,0.004491866
19/08/2010,17.77,-0.006171128
18/08/2010,17.88,-0.006133278
17/08/2010,17.99,0.018513853
16/08/2010,17.66,0.00795911
13/08/2010,17.52,0.0149514
12/08/2010,17.26,0.002320187
11/08/2010,17.22,-0.027493141
10/08/2010,17.7,0.007941051
09/08/2010,17.56,0.013184484
06/08/2010,17.33,0.005787053
05/08/2010,17.23,-0.002897713
04/08/2010,17.28,0.006386088
03/08/2010,17.17,-0.000582242
02/08/2010,17.18,0.015840754
30/07/2010,16.91,-0.007658358
29/07/2010,17.04,-0.016875582
28/07/2010,17.33,-0.005179868
27/07/2010,17.42,0.020296435
26/07/2010,17.07,0.004109193
23/07/2010,17,0.013621768
22/07/2010,16.77,0.025363678
21/07/2010,16.35,-0.007919627
20/07/2010,16.48,0.002430135
19/07/2010,16.44,0.015941478
16/07/2010,16.18,-0.028634305
15/07/2010,16.65,0.011477021
14/07/2010,16.46,-0.01087624
13/07/2010,16.64,0.003612286
12/07/2010,16.58,-0.006013247
09/07/2010,16.68,0.0005997
08/07/2010,16.67,0.015719792
07/07/2010,16.41,0.030943063
06/07/2010,15.91,0.015838152
02/07/2010,15.66,0.002557546
01/07/2010,15.62,-0.003833871
30/06/2010,15.68,-0.006990813
29/06/2010,15.79,-0.025016939
28/06/2010,16.19,0.006817504
25/06/2010,16.08,0.006864302
24/06/2010,15.97,0.001253133
23/06/2010,15.95,-0.011841834
22/06/2010,16.14,-0.022059718
21/06/2010,16.5,-0.014440684
18/06/2010,16.74,0.010810916
17/06/2010,16.56,0.016438726
16/06/2010,16.29,0.014219714
15/06/2010,16.06,0.013162208
14/06/2010,15.85,0.006329135
11/06/2010,15.75,0.001906578
10/06/2010,15.72,0.017972242
09/06/2010,15.44,-0.000647459
08/06/2010,15.45,-0.005808342
07/06/2010,15.54,0.008400696
04/06/2010,15.41,-0.03444218
03/06/2010,15.95,0.008183867
02/06/2010,15.82,0.010804045
01/06/2010,15.65,-0.030209975
28/05/2010,16.13,-0.008642029
27/05/2010,16.27,0.024262465
26/05/2010,15.88,0.007585371
25/05/2010,15.76,-0.009472758
24/05/2010,15.91,0.001257862
21/05/2010,15.89,0.013941924
20/05/2010,15.67,-0.036960048
19/05/2010,16.26,-0.016468808
18/05/2010,16.53,-0.004225784
17/05/2010,16.6,-0.00240674
14/05/2010,16.64,-0.016095728
13/05/2010,16.91,-0.007658358
12/05/2010,17.04,0.006476325
11/05/2010,16.93,0.007113249
10/05/2010,16.81,0.031422525
07/05/2010,16.29,0.013597243
06/05/2010,16.07,-0.034254113
05/05/2010,16.63,-0.006592772
04/05/2010,16.74,-0.017762456
03/05/2010,17.04,0.017762456
30/04/2010,16.74,0.006592772
29/04/2010,16.63,0.010882816
28/04/2010,16.45,0.003654084
27/04/2010,16.39,-0.003654084
26/04/2010,16.45,-0.006664672
23/04/2010,16.56,-0.004218144
22/04/2010,16.63,-0.017288061
21/04/2010,16.92,0.040403445
20/04/2010,16.25,-0.035070099
19/04/2010,16.83,0.009552311
16/04/2010,16.67,-0.014294466
15/04/2010,16.91,-0.005308181
14/04/2010,17,0.000588408
13/04/2010,16.99,-0.000588408
12/04/2010,17,-0.000588062
09/04/2010,17.01,-0.024391453
08/04/2010,17.43,-0.011976191
07/04/2010,17.64,-0.001699236
06/04/2010,17.67,0.00909614
05/04/2010,17.51,0.012643847
01/04/2010,17.29,0.008130126
31/03/2010,17.15,-0.00058292
30/03/2010,17.16,0.014675931
29/03/2010,16.91,0.014894526
26/03/2010,16.66,0.003005713
25/03/2010,16.61,-0.017308698
24/03/2010,16.9,-0.012349466
23/03/2010,17.11,0.005861681
22/03/2010,17.01,-0.00994451
19/03/2010,17.18,-0.004066227
18/03/2010,17.25,-0.00173762
17/03/2010,17.28,-0.00288934
16/03/2010,17.33,0.00985801
15/03/2010,17.16,-0.002909516
12/03/2010,17.21,0.008754068
11/03/2010,17.06,0.005289463
10/03/2010,16.97,0.002950725
09/03/2010,16.92,0.004739345
08/03/2010,16.84,-0.012393195
05/03/2010,17.05,0.009428473
04/03/2010,16.89,0.004747783
03/03/2010,16.81,-0.005339675
02/03/2010,16.9,0.009512557
01/03/2010,16.74,-0.004767589
26/02/2010,16.82,-0.004744967
25/02/2010,16.9,-0.00942292
24/02/2010,17.06,0.004111606
23/02/2010,16.99,-0.006453528
22/02/2010,17.1,-0.001168907
19/02/2010,17.12,0.021849112
18/02/2010,16.75,0.007791469
17/02/2010,16.62,-0.0155227
16/02/2010,16.88,0.022769108
12/02/2010,16.5,-0.000605877
11/02/2010,16.51,0.012187841
10/02/2010,16.31,0.013580456
09/02/2010,16.09,0.011250119
08/02/2010,15.91,-0.008761007
05/02/2010,16.05,0.001246883
04/02/2010,16.03,-0.027078578
03/02/2010,16.47,-0.008464379
02/02/2010,16.61,0.000602228
01/02/2010,16.6,0.010902591
29/01/2010,16.42,-0.006071664
28/01/2010,16.52,-0.003022063
27/01/2010,16.57,0.000603682
26/01/2010,16.56,0.005449605
25/01/2010,16.47,0.005479466
22/01/2010,16.38,-0.033026118
21/01/2010,16.93,-0.029105663
20/01/2010,17.43,-0.008000043
19/01/2010,17.57,0.021865083
15/01/2010,17.19,-0.004643073
14/01/2010,17.27,0.000579207
13/01/2010,17.26,0.019895331
12/01/2010,16.92,-0.001181335
11/01/2010,16.94,0.020274994
08/01/2010,16.6,-0.01018888
07/01/2010,16.77,-0.005352377
06/01/2010,16.86,0.00893661
05/01/2010,16.71,-0.011306279
04/01/2010,16.9,0.002962965
31/12/2009,16.85,-0.026933712
30/12/2009,17.31,0
29/12/2009,17.31,0
28/12/2009,17.31,0.002313477
24/12/2009,17.27,0.015169486
23/12/2009,17.01,-0.000587717
22/12/2009,17.02,-0.014581769
21/12/2009,17.27,0.015169486
18/12/2009,17.01,0
17/12/2009,17.01,-0.008196767
16/12/2009,17.15,-0.00755159
15/12/2009,17.28,-0.005770356
14/12/2009,17.38,-0.001150086
11/12/2009,17.4,0.019147669
10/12/2009,17.07,0.011193048
09/12/2009,16.88,0.000592593
08/12/2009,16.87,-0.01820902
07/12/2009,17.18,0.015249562
04/12/2009,16.92,-0.002950725
03/12/2009,16.97,0.002359883
02/12/2009,16.93,0.010688938
01/12/2009,16.75,0.02723315
30/11/2009,16.3,0.017327166
27/11/2009,16.02,-0.008701111
25/11/2009,16.16,0.006830204
24/11/2009,16.05,0.012539349
23/11/2009,15.85,0.019752155
20/11/2009,15.54,0.00128783
19/11/2009,15.52,-0.008341402
18/11/2009,15.65,-0.005734326
17/11/2009,15.74,-0.002538072
16/11/2009,15.78,0.018548661
13/11/2009,15.49,0.010382962
12/11/2009,15.33,-0.021297998
11/11/2009,15.66,-0.003824096
10/11/2009,15.72,0.007022052
09/11/2009,15.61,0.022676709
06/11/2009,15.26,-0.005880448
05/11/2009,15.35,0.022398828
04/11/2009,15.01,0.007355433
03/11/2009,14.9,0.012833678
02/11/2009,14.71,-0.014845077
30/10/2009,14.93,0.027157134
29/10/2009,14.53,0.010377125
28/10/2009,14.38,-0.006239188
27/10/2009,14.47,0.000691324
26/10/2009,14.46,-0.019856866
23/10/2009,14.75,-0.024775288
22/10/2009,15.12,0
21/10/2009,15.12,-0.007248796
20/10/2009,15.23,-0.016927488
19/10/2009,15.49,0.013649871
16/10/2009,15.28,0.005249356
15/10/2009,15.2,0.020605581
14/10/2009,14.89,-0.001342282
13/10/2009,14.91,-0.014647399
12/10/2009,15.13,0.003310165
09/10/2009,15.08,0.00798939
08/10/2009,14.96,0.004690126
07/10/2009,14.89,0.007414931
06/10/2009,14.78,0.019816159
05/10/2009,14.49,0.010405921
02/10/2009,14.34,-0.010405921
01/10/2009,14.49,-0.026559273
30/09/2009,14.88,-0.010030174
29/09/2009,15.03,-0.003321159
28/09/2009,15.08,0.009996751
25/09/2009,14.93,-0.002675587
24/09/2009,14.97,-0.007984074
23/09/2009,15.09,-0.002647255
22/09/2009,15.13,-0.007899975
21/09/2009,15.25,0.003942186
18/09/2009,15.19,0.001317523
17/09/2009,15.17,-0.001975634
16/09/2009,15.2,0.028020512
15/09/2009,14.78,0.047100118
14/09/2009,14.1,0.015005641
11/09/2009,13.89,-0.007173632
10/09/2009,13.99,0.007173632
09/09/2009,13.89,-0.002875631
08/09/2009,13.93,-0.017082266
04/09/2009,14.17,0.004952256
03/09/2009,14.1,0.005689916
02/09/2009,14.02,-0.011347639
01/09/2009,14.18,-0.010522721
31/08/2009,14.33,-0.016609378
28/08/2009,14.57,0.000686577
27/08/2009,14.56,0.001374571
26/08/2009,14.54,0.001376463
25/08/2009,14.52,-0.002063984
24/08/2009,14.55,-0.002745369
21/08/2009,14.59,0.024281457
20/08/2009,14.24,0.008462674
19/08/2009,14.12,0.010680059
18/08/2009,13.97,0.000716076
17/08/2009,13.96,-0.010687669
14/08/2009,14.11,0.002838895
13/08/2009,14.07,-0.00071048
12/08/2009,14.08,0.002844952
11/08/2009,14.04,0.015070253
10/08/2009,13.83,-0.00576786
07/08/2009,13.91,-0.0234469
06/08/2009,14.24,0.008462674
05/08/2009,14.12,-0.009164675
04/08/2009,14.25,-0.019458571
03/08/2009,14.53,0.010377125
31/07/2009,14.38,-0.008310297
30/07/2009,14.5,0.023021596
29/07/2009,14.17,-0.010530108
28/07/2009,14.32,-0.015933832
27/07/2009,14.55,0.00758886
24/07/2009,14.44,0.045333541
23/07/2009,13.8,0.032403424
22/07/2009,13.36,-0.017804625
21/07/2009,13.6,-0.001469508
20/07/2009,13.62,-0.006586193
17/07/2009,13.71,-0.0108815
16/07/2009,13.86,0.001444044
15/07/2009,13.84,0.021914683
14/07/2009,13.54,-0.001476015
13/07/2009,13.56,0.014110891
10/07/2009,13.37,0.002996257
09/07/2009,13.33,0.021229
08/07/2009,13.05,0.013112413
07/07/2009,12.88,-0.029830128
06/07/2009,13.27,0.029054031
02/07/2009,12.89,-0.058020037
01/07/2009,13.66,0.016236519
30/06/2009,13.44,-0.009626139
29/06/2009,13.57,0.013353314
26/06/2009,13.39,-0.002237972
25/06/2009,13.42,0.018045602
24/06/2009,13.18,-0.001516301
23/06/2009,13.2,-0.018018506
22/06/2009,13.44,0.017261217
19/06/2009,13.21,-0.014280588
18/06/2009,13.4,0.023406127
17/06/2009,13.09,-0.003812433
16/06/2009,13.14,-0.003039516
15/06/2009,13.18,-0.026208913
12/06/2009,13.53,0.017145407
11/06/2009,13.3,0.025896344
10/06/2009,12.96,0.022630697
09/06/2009,12.67,-0.016438726
08/06/2009,12.88,-0.038085334
05/06/2009,13.38,0.006749182
04/06/2009,13.29,0.014399643
03/06/2009,13.1,-0.018904155
02/06/2009,13.35,-0.013393057
01/06/2009,13.53,0.041499731
29/05/2009,12.98,0.023383762
28/05/2009,12.68,0.012698583
27/05/2009,12.52,-0.02289875
26/05/2009,12.81,0.030918039
22/05/2009,12.42,0.016234123
21/05/2009,12.22,-0.000817996
20/05/2009,12.23,-0.010573502
19/05/2009,12.36,0.017136282
18/05/2009,12.15,0.021631459
15/05/2009,11.89,-0.024918233
14/05/2009,12.19,-0.01304012
13/05/2009,12.35,-0.018452188
12/05/2009,12.58,0.006379607
11/05/2009,12.5,-0.012718772
08/05/2009,12.66,-0.028806974
07/05/2009,13.03,0.024078833
06/05/2009,12.72,0.007892701
05/05/2009,12.62,0.003969835
04/05/2009,12.57,0.025787086
01/05/2009,12.25,0.024794659
30/04/2009,11.95,-0.005008358
29/04/2009,12.01,0.027005861
28/04/2009,11.69,0.000855798
27/04/2009,11.68,0.006011182
24/04/2009,11.61,0
23/04/2009,11.61,0.006914461
22/04/2009,11.53,-0.026531295
21/04/2009,11.84,-0.01258934
20/04/2009,11.99,-0.022268961
17/04/2009,12.26,0.004086642
16/04/2009,12.21,0.003281381
15/04/2009,12.17,0.014067257
14/04/2009,12,-0.022250609
13/04/2009,12.27,-0.01134534
09/04/2009,12.41,0.01134534
08/04/2009,12.27,0
07/04/2009,12.27,-0.008116928
06/04/2009,12.37,-0.013649349
03/04/2009,12.54,-0.006359322
02/04/2009,12.62,0.007157088
01/04/2009,12.53,0.003998406
31/03/2009,12.48,0.018601426
30/03/2009,12.25,-0.0609607
27/03/2009,13.02,0.002306806
26/03/2009,12.99,0.011614532
25/03/2009,12.84,0.022048137
24/03/2009,12.56,-0.00159109
23/03/2009,12.58,0.041385216
20/03/2009,12.07,-0.026973438
19/03/2009,12.4,0.015441184
18/03/2009,12.21,0.03585211
17/03/2009,11.78,0.008525201
16/03/2009,11.68,0.029541679
13/03/2009,11.34,0.016000341
12/03/2009,11.16,0.000896459
11/03/2009,11.15,0.038395941
10/03/2009,10.73,0.038959797
09/03/2009,10.32,-0.003868477
06/03/2009,10.36,-0.072589998
05/03/2009,11.14,-0.093349715
04/03/2009,12.23,-0.043989499
03/03/2009,12.78,-0.109576966
02/03/2009,14.26,-0.050591786
27/02/2009,15,-0.005982072
26/02/2009,15.09,-0.046610378
25/02/2009,15.81,-0.005047329
24/02/2009,15.89,0.037183771
23/02/2009,15.31,-0.041579382
20/02/2009,15.96,-0.024753739
19/02/2009,16.36,-0.005486146
18/02/2009,16.45,-0.015681865
17/02/2009,16.71,-0.054161708
13/02/2009,17.64,0.001702128
12/02/2009,17.61,-0.023570115
11/02/2009,18.03,0.00779514
10/02/2009,17.89,-0.038381904
09/02/2009,18.59,0.000538068
06/02/2009,18.58,0.014638375
05/02/2009,18.31,-0.001637108
04/02/2009,18.34,0.023167059
03/02/2009,17.92,0.00671895
02/02/2009,17.8,-0.00056164
30/01/2009,17.81,-0.019461276
29/01/2009,18.16,0.000550812
28/01/2009,18.15,0.00165426
27/01/2009,18.12,0.018379799
26/01/2009,17.79,0.014152515
23/01/2009,17.54,-0.010209958
22/01/2009,17.72,0.009639995
21/01/2009,17.55,0.027731413
20/01/2009,17.07,-0.013383965
16/01/2009,17.3,0.01514298
15/01/2009,17.04,0.001174398
14/01/2009,17.02,-0.020930997
13/01/2009,17.38,-0.017113937
12/01/2009,17.68,0.003967135
09/01/2009,17.61,-0.005097717
08/01/2009,17.7,0.006234081
07/01/2009,17.59,-0.016352211
06/01/2009,17.88,-0.029754261
05/01/2009,18.42,
