Date,Close,XLNX
26/01/2011,32.17,0.005923634
25/01/2011,31.98,0.006273546
24/01/2011,31.78,0.015858245
21/01/2011,31.28,0.000639591
20/01/2011,31.26,0.007707167
19/01/2011,31.02,-0.023890291
18/01/2011,31.77,0.002521275
14/01/2011,31.69,0.025568667
13/01/2011,30.89,-0.003232065
12/01/2011,30.99,0.015610073
11/01/2011,30.51,0.009881503
10/01/2011,30.21,0.007976114
07/01/2011,29.97,-0.005656312
06/01/2011,30.14,0.016728393
05/01/2011,29.64,0.003379523
04/01/2011,29.54,0.004070562
03/01/2011,29.42,0.015068778
31/12/2010,28.98,-0.002756721
30/12/2010,29.06,0.002066828
29/12/2010,29,-0.001033948
28/12/2010,29.03,0.001378835
27/12/2010,28.99,0.005534431
23/12/2010,28.83,0.006961393
22/12/2010,28.63,0.008418149
21/12/2010,28.39,0.009911586
20/12/2010,28.11,-0.00355114
17/12/2010,28.21,-0.015825897
16/12/2010,28.66,0.01511718
15/12/2010,28.23,-0.010570923
14/12/2010,28.53,0.000701262
13/12/2010,28.51,-0.00489854
10/12/2010,28.65,0.005249356
09/12/2010,28.5,-0.012205906
08/12/2010,28.85,0.009052987
07/12/2010,28.59,-0.000699301
06/12/2010,28.61,-0.009046687
03/12/2010,28.87,0.011846828
02/12/2010,28.53,0.019108862
01/12/2010,27.99,0.031207177
30/11/2010,27.13,-0.010997178
29/11/2010,27.43,-0.003275708
26/11/2010,27.52,-0.005797118
24/11/2010,27.68,0.014556298
23/11/2010,27.28,0.000366636
22/11/2010,27.27,0.003305788
19/11/2010,27.18,0.005904076
18/11/2010,27.02,0.011913767
17/11/2010,26.7,0.015094626
16/11/2010,26.3,-0.005687219
15/11/2010,26.45,-0.007157687
12/11/2010,26.64,0.005269113
11/11/2010,26.5,-0.034127941
10/11/2010,27.42,0.001825151
09/11/2010,27.37,-0.016307663
08/11/2010,27.82,0.003240327
05/11/2010,27.73,-0.004318107
04/11/2010,27.85,0.022146485
03/11/2010,27.24,0.003309435
02/11/2010,27.15,0.011856382
01/11/2010,26.83,0.001118777
29/10/2010,26.8,0.021879409
28/10/2010,26.22,0.003821174
27/10/2010,26.12,0.03150173
26/10/2010,25.31,-0.005516168
25/10/2010,25.45,0.009871748
22/10/2010,25.2,0.001191185
21/10/2010,25.17,-0.03282827
20/10/2010,26.01,-0.012607617
19/10/2010,26.34,0
18/10/2010,26.34,-0.005301035
15/10/2010,26.48,0
14/10/2010,26.48,-0.003393029
13/10/2010,26.57,-0.009737905
12/10/2010,26.83,0.008233579
11/10/2010,26.61,0.020118348
08/10/2010,26.08,0.005768138
07/10/2010,25.93,0.008520578
06/10/2010,25.71,-0.024588254
05/10/2010,26.35,0.023033648
04/10/2010,25.75,-0.023033648
01/10/2010,26.35,-0.010945571
30/09/2010,26.64,-0.01527316
29/09/2010,27.05,0.008912053
28/09/2010,26.81,0.023779192
27/09/2010,26.18,-0.013657268
24/09/2010,26.54,0.046268854
23/09/2010,25.34,0.000394711
22/09/2010,25.33,-0.026876009
21/09/2010,26.02,-0.006130287
20/09/2010,26.18,-0.010260398
17/09/2010,26.45,0.006828555
16/09/2010,26.27,0.008026032
15/09/2010,26.06,-0.002682508
14/09/2010,26.13,0.03307051
13/09/2010,25.28,0.024425639
10/09/2010,24.67,-0.003641517
09/09/2010,24.76,-0.014832904
08/09/2010,25.13,0.006387247
07/09/2010,24.97,-0.016680291
03/09/2010,25.39,0.008305367
02/09/2010,25.18,0.020462098
01/09/2010,24.67,0.021717715
31/08/2010,24.14,-0.007017573
30/08/2010,24.31,-0.025184109
27/08/2010,24.93,0.01821544
26/08/2010,24.48,-0.019017365
25/08/2010,24.95,0.002407706
24/08/2010,24.89,-0.006407711
23/08/2010,25.05,-0.015841915
20/08/2010,25.45,0.005911347
19/08/2010,25.3,-0.013349236
18/08/2010,25.64,0.009010835
17/08/2010,25.41,0.011876624
16/08/2010,25.11,0.002791627
13/08/2010,25.04,-0.018203906
12/08/2010,25.5,-0.051587369
11/08/2010,26.85,-0.026099625
10/08/2010,27.56,-0.006149413
09/08/2010,27.73,-0.006470188
06/08/2010,27.91,0.001434206
05/08/2010,27.87,-0.006081221
04/08/2010,28.04,0.006081221
03/08/2010,27.87,-0.006794233
02/08/2010,28.06,0.005001797
30/07/2010,27.92,0.00394761
29/07/2010,27.81,-0.024508419
28/07/2010,28.5,-0.014975032
27/07/2010,28.93,-0.01202557
26/07/2010,29.28,0.00273598
23/07/2010,29.2,0.014488008
22/07/2010,28.78,0.034644681
21/07/2010,27.8,-0.02311214
20/07/2010,28.45,-0.009097334
19/07/2010,28.71,0.039792106
16/07/2010,27.59,-0.033853224
15/07/2010,28.54,0.012694106
14/07/2010,28.18,-0.016191836
13/07/2010,28.64,0.028330507
12/07/2010,27.84,0.007933687
09/07/2010,27.62,0.021962815
08/07/2010,27.02,0.004079368
07/07/2010,26.91,0.058142569
06/07/2010,25.39,0.002365932
02/07/2010,25.33,-0.008256387
01/07/2010,25.54,0.011023734
30/06/2010,25.26,-0.000791452
29/06/2010,25.28,-0.030004199
28/06/2010,26.05,0.005774799
25/06/2010,25.9,-0.000386026
24/06/2010,25.91,-0.013417874
23/06/2010,26.26,0.009181396
22/06/2010,26.02,-0.011083622
21/06/2010,26.31,-0.018452792
18/06/2010,26.8,0.005237573
17/06/2010,26.66,0
16/06/2010,26.66,0.011316605
15/06/2010,26.36,0.058989957
14/06/2010,24.85,-0.00881416
11/06/2010,25.07,0.019332056
10/06/2010,24.59,0.033074532
09/06/2010,23.79,-0.015019056
08/06/2010,24.15,-0.005780363
07/06/2010,24.29,-0.0272098
04/06/2010,24.96,-0.011155494
03/06/2010,25.24,0.02324754
02/06/2010,24.66,0.031304039
01/06/2010,23.9,-0.022751757
28/05/2010,24.45,-0.017434052
27/05/2010,24.88,0.045219377
26/05/2010,23.78,0.001683502
25/05/2010,23.74,0.002530579
24/05/2010,23.68,-0.027490278
21/05/2010,24.34,0.017824306
20/05/2010,23.91,-0.014119836
19/05/2010,24.25,0.007865907
18/05/2010,24.06,-0.029486166
17/05/2010,24.78,0.02990188
14/05/2010,24.05,-0.024641904
13/05/2010,24.65,-0.041324911
12/05/2010,25.69,0.024828862
11/05/2010,25.06,-0.006760813
10/05/2010,25.23,0.031812628
07/05/2010,24.44,-0.011391498
06/05/2010,24.72,-0.023981965
05/05/2010,25.32,-0.006299233
04/05/2010,25.48,-0.033574444
03/05/2010,26.35,0.021481455
30/04/2010,25.79,-0.038041864
29/04/2010,26.79,0.005990284
28/04/2010,26.63,0.012469461
27/04/2010,26.3,-0.034750368
26/04/2010,27.23,-0.002567396
23/04/2010,27.3,-0.008026311
22/04/2010,27.52,0.01132846
21/04/2010,27.21,-0.014955595
20/04/2010,27.62,0.013119722
19/04/2010,27.26,-0.008401876
16/04/2010,27.49,-0.008692557
15/04/2010,27.73,0.002889132
14/04/2010,27.65,0.029732416
13/04/2010,26.84,0.007854912
12/04/2010,26.63,0.009432253
09/04/2010,26.38,0.006083669
08/04/2010,26.22,-0.013636575
07/04/2010,26.58,0.001882885
06/04/2010,26.53,0.007187472
05/04/2010,26.34,0.025376217
01/04/2010,25.68,0.007034027
31/03/2010,25.5,-0.008590447
30/03/2010,25.72,0.000388878
29/03/2010,25.71,0.012130847
26/03/2010,25.4,-0.001966569
25/03/2010,25.45,-0.014046271
24/03/2010,25.81,-0.056857021
23/03/2010,27.32,0.009192931
22/03/2010,27.07,0.017514888
19/03/2010,26.6,-0.017145407
18/03/2010,27.06,-0.009196313
17/03/2010,27.31,0.014012029
16/03/2010,26.93,0.021772632
15/03/2010,26.35,-0.00981881
12/03/2010,26.61,0.004142352
11/03/2010,26.5,-0.014981554
10/03/2010,26.9,0.010463474
09/03/2010,26.62,-0.000375587
08/03/2010,26.63,-0.002999627
05/03/2010,26.71,0.018515549
04/03/2010,26.22,0.000763068
03/03/2010,26.2,-0.006846737
02/03/2010,26.38,-0.000757863
01/03/2010,26.4,0.021827403
26/02/2010,25.83,-0.005790404
25/02/2010,25.98,0.002698017
24/02/2010,25.91,0.029771098
23/02/2010,25.15,-0.013820556
22/02/2010,25.5,-0.008201569
19/02/2010,25.71,0.007417563
18/02/2010,25.52,0.016594612
17/02/2010,25.1,0.0023933
16/02/2010,25.04,0.019355443
12/02/2010,24.56,0.004079973
11/02/2010,24.46,0.021070806
10/02/2010,23.95,0.005862663
09/02/2010,23.81,0.014808817
08/02/2010,23.46,-0.006796968
05/02/2010,23.62,0.014499188
04/02/2010,23.28,-0.051486575
03/02/2010,24.51,0.009840178
02/02/2010,24.27,0.01202087
01/02/2010,23.98,0.016821254
29/01/2010,23.58,-0.018071515
28/01/2010,24.01,-0.019386047
27/01/2010,24.48,0.01067772
26/01/2010,24.22,-0.006584386
25/01/2010,24.38,0.022398282
22/01/2010,23.84,-0.057461314
21/01/2010,25.25,0.053275456
20/01/2010,23.94,0.002509412
19/01/2010,23.88,0.015190165
15/01/2010,23.52,-0.024775569
14/01/2010,24.11,-0.006202211
13/01/2010,24.26,0.008693907
12/01/2010,24.05,-0.02828637
11/01/2010,24.74,-0.010454458
08/01/2010,25,0.014504686
07/01/2010,24.64,-0.010094978
06/01/2010,24.89,-0.006806833
05/01/2010,25.06,-0.012688513
04/01/2010,25.38,0.012688513
31/12/2009,25.06,-0.011505781
30/12/2009,25.35,0.013103225
29/12/2009,25.02,-0.008358258
28/12/2009,25.23,-0.005139367
24/12/2009,25.36,0.01190018
23/12/2009,25.06,0
22/12/2009,25.06,0.002397125
21/12/2009,25,0.014098924
18/12/2009,24.65,0.010603688
17/12/2009,24.39,-0.015460031
16/12/2009,24.77,0.035754785
15/12/2009,23.9,-0.002089865
14/12/2009,23.95,0.010493276
11/12/2009,23.7,-0.011745101
10/12/2009,23.98,-0.000833681
09/12/2009,24,0.009629549
08/12/2009,23.77,0.022549349
07/12/2009,23.24,-0.005578217
04/12/2009,23.37,0.006869928
03/12/2009,23.21,-0.010287275
02/12/2009,23.45,0.001280137
01/12/2009,23.42,0.033872105
30/11/2009,22.64,0.000441794
27/11/2009,22.63,-0.015782879
25/11/2009,22.99,0.012694414
24/11/2009,22.7,0.007961121
23/11/2009,22.52,0.010714388
20/11/2009,22.28,-0.014702871
19/11/2009,22.61,-0.026190934
18/11/2009,23.21,-0.011565775
17/11/2009,23.48,0.003840414
16/11/2009,23.39,0.019426469
13/11/2009,22.94,0.005244767
12/11/2009,22.82,-0.005680592
11/11/2009,22.95,0.01492565
10/11/2009,22.61,0.004876977
09/11/2009,22.5,0.027485398
06/11/2009,21.89,-0.00728269
05/11/2009,22.05,0.015079107
04/11/2009,21.72,0.007857679
03/11/2009,21.55,-0.009237941
02/11/2009,21.75,0
30/10/2009,21.75,-0.02989353
29/10/2009,22.41,0.013929679
28/10/2009,22.1,-0.021043982
27/10/2009,22.57,-0.018437748
26/10/2009,22.99,0.003485842
23/10/2009,22.91,-0.021589785
22/10/2009,23.41,0.01419684
21/10/2009,23.08,-0.01803398
20/10/2009,23.5,-0.007208002
19/10/2009,23.67,0.015755063
16/10/2009,23.3,-0.017021688
15/10/2009,23.7,-0.012578782
14/10/2009,24,0.002920928
13/10/2009,23.93,0.010079884
12/10/2009,23.69,0.020900739
09/10/2009,23.2,0.027530688
08/10/2009,22.57,-0.008383018
07/10/2009,22.76,-0.016990171
06/10/2009,23.15,0.015234245
05/10/2009,22.8,0.028471674
02/10/2009,22.16,-0.010325569
01/10/2009,22.39,-0.044975928
30/09/2009,23.42,0.009438079
29/09/2009,23.2,-0.01539808
28/09/2009,23.56,0.01669202
25/09/2009,23.17,-0.010304943
24/09/2009,23.41,-0.01778201
23/09/2009,23.83,0.047699697
22/09/2009,22.72,-0.007891317
21/09/2009,22.9,0.003937874
18/09/2009,22.81,0.025756308
17/09/2009,22.23,-0.02444023
16/09/2009,22.78,-0.025570191
15/09/2009,23.37,0.001284522
14/09/2009,23.34,0.003863495
11/09/2009,23.25,-0.014517761
10/09/2009,23.59,0.007659612
09/09/2009,23.41,0.010736629
08/09/2009,23.16,0.041884015
04/09/2009,22.21,0.034817993
03/09/2009,21.45,0.0051414
02/09/2009,21.34,-0.014422209
01/09/2009,21.65,-0.026887015
31/08/2009,22.24,-0.018267383
28/08/2009,22.65,0.025487631
27/08/2009,22.08,-0.004067802
26/08/2009,22.17,0.000902527
25/08/2009,22.15,-0.006749182
24/08/2009,22.3,-0.004027752
21/08/2009,22.39,0.023498596
20/08/2009,21.87,0.016597891
19/08/2009,21.51,0.007934697
18/08/2009,21.34,0.014633256
17/08/2009,21.03,-0.021637721
14/08/2009,21.49,-0.027989898
13/08/2009,22.1,0.013209028
12/08/2009,21.81,0.023192134
11/08/2009,21.31,-0.009341497
10/08/2009,21.51,0.003259607
07/08/2009,21.44,-0.008360476
06/08/2009,21.62,-0.01378065
05/08/2009,21.92,-0.012242275
04/08/2009,22.19,0.002707583
03/08/2009,22.13,0.020082829
31/07/2009,21.69,0.002307871
30/07/2009,21.64,0.006490519
29/07/2009,21.5,-0.011100947
28/07/2009,21.74,0.013429236
27/07/2009,21.45,-0.000931967
24/07/2009,21.47,0.01596278
23/07/2009,21.13,0.027832891
22/07/2009,20.55,0.019160498
21/07/2009,20.16,0.009469296
20/07/2009,19.97,-0.014417351
17/07/2009,20.26,0
16/07/2009,20.26,-0.019550965
15/07/2009,20.66,0.041003521
14/07/2009,19.83,0.00708505
13/07/2009,19.69,0.015869286
10/07/2009,19.38,-0.00411947
09/07/2009,19.46,0.016058361
08/07/2009,19.15,-0.010389704
07/07/2009,19.35,-0.036035363
06/07/2009,20.06,-0.026563293
02/07/2009,20.6,0.001457372
01/07/2009,20.57,0.005361943
30/06/2009,20.46,0.00588237
29/06/2009,20.34,0.007401958
26/06/2009,20.19,-0.005433454
25/06/2009,20.3,0.008409646
24/06/2009,20.13,0.025661786
23/06/2009,19.62,-0.005083895
22/06/2009,19.72,-0.017592814
19/06/2009,20.07,0.009511962
18/06/2009,19.88,-0.023366711
17/06/2009,20.35,0.014851758
16/06/2009,20.05,-0.017305747
15/06/2009,20.4,-0.024692613
12/06/2009,20.91,-0.024564296
11/06/2009,21.43,-0.016659339
10/06/2009,21.79,-0.002749773
09/06/2009,21.85,0.03350709
08/06/2009,21.13,0.009988192
05/06/2009,20.92,-0.011406968
04/06/2009,21.16,0.008066473
03/06/2009,20.99,-0.000952381
02/06/2009,21.01,-0.028157656
01/06/2009,21.61,0.041091968
29/05/2009,20.74,0.011151631
28/05/2009,20.51,0.01572514
27/05/2009,20.19,0.005463138
26/05/2009,20.08,0.041693888
22/05/2009,19.26,0.005205634
21/05/2009,19.16,-0.022704794
20/05/2009,19.6,-0.003056548
19/05/2009,19.66,0.020036632
18/05/2009,19.27,0.018329919
15/05/2009,18.92,-0.004219416
14/05/2009,19,0.033175862
13/05/2009,18.38,-0.017260407
12/05/2009,18.7,-0.01433526
11/05/2009,18.97,0.013266313
08/05/2009,18.72,-0.033099948
07/05/2009,19.35,-0.065507044
06/05/2009,20.66,0.001937985
05/05/2009,20.62,-0.022063245
04/05/2009,21.08,0.030341841
01/05/2009,20.45,0.000489117
30/04/2009,20.44,0.025267631
29/04/2009,19.93,-0.00050163
28/04/2009,19.94,-0.009483475
27/04/2009,20.13,-0.004460974
24/04/2009,20.22,0.023518722
23/04/2009,19.75,-0.058030045
22/04/2009,20.93,0.010566861
21/04/2009,20.71,0.006782972
20/04/2009,20.57,-0.047933256
17/04/2009,21.58,-0.007386922
16/04/2009,21.74,0.054348361
15/04/2009,20.59,-0.005811154
14/04/2009,20.71,0.0195033
13/04/2009,20.31,-0.004421525
09/04/2009,20.4,0.03440878
08/04/2009,19.71,0.027258052
07/04/2009,19.18,-0.030803257
06/04/2009,19.78,-0.010560822
03/04/2009,19.99,0
02/04/2009,19.99,0.030474679
01/04/2009,19.39,0.011932697
31/03/2009,19.16,-0.004686288
30/03/2009,19.25,-0.012390453
27/03/2009,19.49,-0.044652514
26/03/2009,20.38,0.021826263
25/03/2009,19.94,0.011601643
24/03/2009,19.71,-0.027522378
23/03/2009,20.26,0.048543403
20/03/2009,19.3,-0.031619156
19/03/2009,19.92,-0.009492952
18/03/2009,20.11,0.037491726
17/03/2009,19.37,0.051918439
16/03/2009,18.39,-0.044144365
13/03/2009,19.22,0.005739645
12/03/2009,19.11,0.030820718
11/03/2009,18.53,0.016871148
10/03/2009,18.22,0.051235523
09/03/2009,17.31,-0.029037053
06/03/2009,17.82,-0.01945046
05/03/2009,18.17,-0.019079347
04/03/2009,18.52,0.064106649
03/03/2009,17.37,0.038737238
02/03/2009,16.71,-0.056426715
27/02/2009,17.68,-0.005640173
26/02/2009,17.78,-0.003368897
25/02/2009,17.84,0.040611815
24/02/2009,17.13,0.057673639
23/02/2009,16.17,-0.037625798
20/02/2009,16.79,0.016211703
19/02/2009,16.52,-0.043819918
18/02/2009,17.26,0.000579542
17/02/2009,17.25,-0.065624887
13/02/2009,18.42,0.015317586
12/02/2009,18.14,0.022861325
11/02/2009,17.73,-0.00281611
10/02/2009,17.78,-0.032644669
09/02/2009,18.37,-0.017269722
06/02/2009,18.69,0.021087562
05/02/2009,18.3,0.06257324
04/02/2009,17.19,0.003496507
03/02/2009,17.13,0.022433054
02/02/2009,16.75,-0.005952399
30/01/2009,16.85,-0.025199107
29/01/2009,17.28,-0.013222383
28/01/2009,17.51,0.026035604
27/01/2009,17.06,0.046799181
26/01/2009,16.28,0.017348638
23/01/2009,16,0.033686058
22/01/2009,15.47,-0.026787316
21/01/2009,15.89,0.017778246
20/01/2009,15.61,-0.081175462
16/01/2009,16.93,0.034859299
15/01/2009,16.35,0.053387873
14/01/2009,15.5,-0.046021358
13/01/2009,16.23,0.017402552
12/01/2009,15.95,-0.022319587
09/01/2009,16.31,-0.041434927
08/01/2009,17,-0.051028553
07/01/2009,17.89,-0.039457173
06/01/2009,18.61,0.020082086
05/01/2009,18.24,
