Date,Close,AZO
25/01/2011,248.7,-0.011155877
24/01/2011,251.49,-0.0025416
21/01/2011,252.13,-0.001704017
20/01/2011,252.56,0.010227927
19/01/2011,249.99,-0.00239722
18/01/2011,250.59,-0.008068246
14/01/2011,252.62,0.002735112
13/01/2011,251.93,0.003061085
12/01/2011,251.16,-0.001432323
11/01/2011,251.52,-0.004838783
10/01/2011,252.74,0.008223959
07/01/2011,250.67,0.004478037
06/01/2011,249.55,-0.022388256
05/01/2011,255.2,-0.01230641
04/01/2011,258.36,-0.038124444
03/01/2011,268.4,-0.01549043
31/12/2010,272.59,-0.010618794
30/12/2010,275.5,0.006774255
29/12/2010,273.64,0.004284858
28/12/2010,272.47,0.005704942
27/12/2010,270.92,-0.003610777
23/12/2010,271.9,-0.000588279
22/12/2010,272.06,-0.000477722
21/12/2010,272.19,-0.002128597
20/12/2010,272.77,0.010244028
17/12/2010,269.99,0.003264703
16/12/2010,269.11,0.024678678
15/12/2010,262.55,-0.00041888
14/12/2010,262.66,-0.006980831
13/12/2010,264.5,-0.000906961
10/12/2010,264.74,0.003177969
09/12/2010,263.9,0.00505253
08/12/2010,262.57,0.009259325
07/12/2010,260.15,-0.006742546
06/12/2010,261.91,-0.012483325
03/12/2010,265.2,0.007570059
02/12/2010,263.2,0.010081038
01/12/2010,260.56,0.004423339
30/11/2010,259.41,0.006225731
29/11/2010,257.8,-0.006495538
26/11/2010,259.48,0.001311172
24/11/2010,259.14,0.016457915
23/11/2010,254.91,-0.00289878
22/11/2010,255.65,0.017559887
19/11/2010,251.2,0.000119434
18/11/2010,251.17,0.007753836
17/11/2010,249.23,0.000923268
16/11/2010,249,-0.009552622
15/11/2010,251.39,0.002828293
12/11/2010,250.68,-0.005608941
11/11/2010,252.09,0.012534094
10/11/2010,248.95,0.02419063
09/11/2010,243,0.000617475
08/11/2010,242.85,0.012346859
05/11/2010,239.87,0.002629878
04/11/2010,239.24,0.005196559
03/11/2010,238,4.20177E-05
02/11/2010,237.99,0.009923439
01/11/2010,235.64,-0.008409625
29/10/2010,237.63,0.003498939
28/10/2010,236.8,0.004019893
27/10/2010,235.85,-0.002752198
26/10/2010,236.5,0.005852186
25/10/2010,235.12,0.001702708
22/10/2010,234.72,0.014375154
21/10/2010,231.37,-0.002288084
20/10/2010,231.9,0.010533942
19/10/2010,229.47,-0.014407414
18/10/2010,232.8,-0.000687049
15/10/2010,232.96,-0.000171689
14/10/2010,233,0.001933198
13/10/2010,232.55,-0.001718583
12/10/2010,232.95,0.000515265
11/10/2010,232.83,8.59033E-05
08/10/2010,232.81,-0.000815783
07/10/2010,233,0
06/10/2010,233,-0.001415307
05/10/2010,233.33,0.011639066
04/10/2010,230.63,0.007835325
01/10/2010,228.83,-0.000349543
30/09/2010,228.91,-0.007182219
29/09/2010,230.56,0.010288695
28/09/2010,228.2,0.010838543
27/09/2010,225.74,4.42997E-05
24/09/2010,225.73,0.013783478
23/09/2010,222.64,0.002428386
22/09/2010,222.1,0.023138216
21/09/2010,217.02,-0.014274192
20/09/2010,220.14,-0.00335586
17/09/2010,220.88,0.009050247
16/09/2010,218.89,-0.001871335
15/09/2010,219.3,0.004707827
14/09/2010,218.27,0.006988213
13/09/2010,216.75,-0.005291626
10/09/2010,217.9,0.002941449
09/09/2010,217.26,-0.013623068
08/09/2010,220.24,0.00770304
07/09/2010,218.55,0.000457666
03/09/2010,218.45,0.006936338
02/09/2010,216.94,0.01322433
01/09/2010,214.09,0.020337125
31/08/2010,209.78,-0.005940941
30/08/2010,211.03,-0.017008491
27/08/2010,214.65,0.014972939
26/08/2010,211.46,0.004550202
25/08/2010,210.5,0.002949714
24/08/2010,209.88,-0.017615984
23/08/2010,213.61,0.002531172
20/08/2010,213.07,0.009762617
19/08/2010,211,-0.006613156
18/08/2010,212.4,0.011030481
17/08/2010,210.07,0.014722015
16/08/2010,207,-0.004145983
13/08/2010,207.86,0.006564364
12/08/2010,206.5,0.009439081
11/08/2010,204.56,-0.011035869
10/08/2010,206.83,-0.002125091
09/08/2010,207.27,-0.000578787
06/08/2010,207.39,0.00745333
05/08/2010,205.85,0.000437307
04/08/2010,205.76,-0.005186759
03/08/2010,206.83,-0.023981277
02/08/2010,211.85,0.001322564
30/07/2010,211.57,0.013322745
29/07/2010,208.77,-0.007634718
28/07/2010,210.37,0.001950849
27/07/2010,209.96,-0.009952217
26/07/2010,212.06,0.02415046
23/07/2010,207,0.000289897
22/07/2010,206.94,0.00314595
21/07/2010,206.29,-0.005848394
20/07/2010,207.5,0.01774691
19/07/2010,203.85,0.007879873
16/07/2010,202.25,-0.013066302
15/07/2010,204.91,-0.00024398
14/07/2010,204.96,-0.002290505
13/07/2010,205.43,0.013427625
12/07/2010,202.69,0.012760532
09/07/2010,200.12,0.010145233
08/07/2010,198.1,0.005010005
07/07/2010,197.11,0.012507502
06/07/2010,194.66,-0.001796392
02/07/2010,195.01,0.00148821
01/07/2010,194.72,0.007733193
30/06/2010,193.22,-0.011884384
29/06/2010,195.53,-0.003471694
28/06/2010,196.21,0.00040781
25/06/2010,196.13,0.002501469
24/06/2010,195.64,-0.003011205
23/06/2010,196.23,0.017374756
22/06/2010,192.85,-0.010317347
21/06/2010,194.85,-0.002358008
18/06/2010,195.31,0.000922037
17/06/2010,195.13,-0.001433912
16/06/2010,195.41,0.006056892
15/06/2010,194.23,0.018551287
14/06/2010,190.66,0.007158679
11/06/2010,189.3,0.008381567
10/06/2010,187.72,-0.004623856
09/06/2010,188.59,-0.001589489
08/06/2010,188.89,0.014934407
07/06/2010,186.09,-0.014934407
04/06/2010,188.89,-0.021162594
03/06/2010,192.93,0.001452358
02/06/2010,192.65,0.006196162
01/06/2010,191.46,0.003033951
28/05/2010,190.88,-0.005850414
27/05/2010,192,0.00952438
26/05/2010,190.18,-0.022821003
25/05/2010,194.57,0.054498464
24/05/2010,184.25,0.004242365
21/05/2010,183.47,0.020984991
20/05/2010,179.66,-0.013160267
19/05/2010,182.04,0.006834995
18/05/2010,180.8,-0.016021411
17/05/2010,183.72,0.018735268
14/05/2010,180.31,-0.003543158
13/05/2010,180.95,-0.023323558
12/05/2010,185.22,0.007369709
11/05/2010,183.86,0.003869109
10/05/2010,183.15,0.039367052
07/05/2010,176.08,-0.011575184
06/05/2010,178.13,-0.027136453
05/05/2010,183.03,-0.004361344
04/05/2010,183.83,-0.013507878
03/05/2010,186.33,0.007109418
30/04/2010,185.01,-0.003399437
29/04/2010,185.64,0.029409061
28/04/2010,180.26,-0.009771256
27/04/2010,182.03,-0.016886772
26/04/2010,185.13,0.005850821
23/04/2010,184.05,0.00988296
22/04/2010,182.24,0.006827468
21/04/2010,181,0.006874403
20/04/2010,179.76,-0.001334223
19/04/2010,180,-0.000610924
16/04/2010,180.11,-0.005205461
15/04/2010,181.05,0.006928114
14/04/2010,179.8,0.024548018
13/04/2010,175.44,0.000114006
12/04/2010,175.42,0.000741353
09/04/2010,175.29,0.001370098
08/04/2010,175.05,-0.005412348
07/04/2010,176,0.011601124
06/04/2010,173.97,0.002532375
05/04/2010,173.53,-0.007749529
01/04/2010,174.88,0.010288334
31/03/2010,173.09,-0.002826898
30/03/2010,173.58,0.002018397
29/03/2010,173.23,-0.005698677
26/03/2010,174.22,0.001665949
25/03/2010,173.93,0.002071943
24/03/2010,173.57,-0.008490671
23/03/2010,175.05,0.00492499
22/03/2010,174.19,0.011025597
19/03/2010,172.28,0.000406398
18/03/2010,172.21,0.001220186
17/03/2010,172,0.01659035
16/03/2010,169.17,0.001005412
15/03/2010,169,0.000651099
12/03/2010,168.89,0.001362761
11/03/2010,168.66,0.003385304
10/03/2010,168.09,0.001369252
09/03/2010,167.86,-0.00172614
08/03/2010,168.15,-0.003798901
05/03/2010,168.79,0.006955826
04/03/2010,167.62,0.018363501
03/03/2010,164.57,-0.001032462
02/03/2010,164.74,-0.007619315
01/03/2010,166,0.000421776
26/02/2010,165.93,-0.000903587
25/02/2010,166.08,0.00676658
24/02/2010,164.96,0.004374248
23/02/2010,164.24,0.007149216
22/02/2010,163.07,-0.003672649
19/02/2010,163.67,0.002937039
18/02/2010,163.19,-0.014780841
17/02/2010,165.62,0.004538723
16/02/2010,164.87,0.024685031
12/02/2010,160.85,0.013771736
11/02/2010,158.65,0.000945925
10/02/2010,158.5,-0.003464025
09/02/2010,159.05,0.013355051
08/02/2010,156.94,0.009989837
05/02/2010,155.38,0.006327092
04/02/2010,154.4,-0.017272252
03/02/2010,157.09,-0.003114376
02/02/2010,157.58,0.006877256
01/02/2010,156.5,0.009437363
29/01/2010,155.03,-0.002512483
28/01/2010,155.42,-0.006157813
27/01/2010,156.38,-0.012455677
26/01/2010,158.34,0.01207207
25/01/2010,156.44,0.003650223
22/01/2010,155.87,-0.009323184
21/01/2010,157.33,0.006120516
20/01/2010,156.37,-0.005802663
19/01/2010,157.28,0.014086544
15/01/2010,155.08,0.004524017
14/01/2010,154.38,-0.002393816
13/01/2010,154.75,-0.002517023
12/01/2010,155.14,-0.002189171
11/01/2010,155.48,0.001287167
08/01/2010,155.28,-0.012924871
07/01/2010,157.3,0.013182504
06/01/2010,155.24,-0.009424657
05/01/2010,156.71,-0.008387925
04/01/2010,158.03,-0.000253084
31/12/2009,158.07,-0.008817844
30/12/2009,159.47,0
29/12/2009,159.47,-0.00075221
28/12/2009,159.59,-0.002003131
24/12/2009,159.91,-0.002311129
23/12/2009,160.28,0.00475298
22/12/2009,159.52,0
21/12/2009,159.52,0.007740513
18/12/2009,158.29,0.000884844
17/12/2009,158.15,0.00101221
16/12/2009,157.99,0.006859347
15/12/2009,156.91,-0.010460678
14/12/2009,158.56,0.017688315
11/12/2009,155.78,0.002442318
10/12/2009,155.4,-0.005838777
09/12/2009,156.31,-0.003767445
08/12/2009,156.9,0.022820561
07/12/2009,153.36,0.008381401
04/12/2009,152.08,0.004481357
03/12/2009,151.4,0.006095156
02/12/2009,150.48,-0.004773279
01/12/2009,151.2,0.022269954
30/11/2009,147.87,-0.014635063
27/11/2009,150.05,-0.001598189
25/11/2009,150.29,0.020027551
24/11/2009,147.31,-0.002847074
23/11/2009,147.73,0.002100628
20/11/2009,147.42,0.010844096
19/11/2009,145.83,-0.000205698
18/11/2009,145.86,0.022463507
17/11/2009,142.62,-0.002870648
16/11/2009,143.03,-0.004464605
13/11/2009,143.67,-0.003612871
12/11/2009,144.19,-0.022764096
11/11/2009,147.51,0.028606778
10/11/2009,143.35,0.000767647
09/11/2009,143.24,0.020596017
06/11/2009,140.32,0.00078423
05/11/2009,140.21,0.006152545
04/11/2009,139.35,0.003018545
03/11/2009,138.93,0.019698983
02/11/2009,136.22,0.006702784
30/10/2009,135.31,-0.021784487
29/10/2009,138.29,0.013614567
28/10/2009,136.42,-0.00548267
27/10/2009,137.17,-0.002111933
26/10/2009,137.46,-0.001163298
23/10/2009,137.62,-0.010696835
22/10/2009,139.1,0.00801188
21/10/2009,137.99,-0.021153049
20/10/2009,140.94,-0.021479032
19/10/2009,144,-0.003604607
16/10/2009,144.52,-0.00103738
15/10/2009,144.67,0.00498927
14/10/2009,143.95,-0.005196617
13/10/2009,144.7,-0.001174155
12/10/2009,144.87,-0.007221738
09/10/2009,145.92,-0.008190054
08/10/2009,147.12,-0.000611558
07/10/2009,147.21,0.000883482
06/10/2009,147.08,0.013277863
05/10/2009,145.14,-0.006250235
02/10/2009,146.05,0.00294854
01/10/2009,145.62,-0.004111848
30/09/2009,146.22,0.001642711
29/09/2009,145.98,0.022234682
28/09/2009,142.77,-0.008370001
25/09/2009,143.97,0.010262945
24/09/2009,142.5,0.007042283
23/09/2009,141.5,-0.077615192
22/09/2009,152.92,-0.004111338
21/09/2009,153.55,0.009553796
18/09/2009,152.09,0.03152602
17/09/2009,147.37,-0.000271389
16/09/2009,147.41,0.000882283
15/09/2009,147.28,0.000543331
14/09/2009,147.2,0.005108133
11/09/2009,146.45,-0.019943199
10/09/2009,149.4,0.000535619
09/09/2009,149.32,-0.00454364
08/09/2009,150,0.012207543
04/09/2009,148.18,-0.004242573
03/09/2009,148.81,0.024213929
02/09/2009,145.25,0.002136532
01/09/2009,144.94,-0.015811959
31/08/2009,147.25,-0.008116379
28/08/2009,148.45,-0.004167793
27/08/2009,149.07,-0.007684892
26/08/2009,150.22,0.001598934
25/08/2009,149.98,-0.005452504
24/08/2009,150.8,-0.016116119
21/08/2009,153.25,0.009440836
20/08/2009,151.81,0.004357018
19/08/2009,151.15,0.008704663
18/08/2009,149.84,0.034974535
17/08/2009,144.69,0.005335933
14/08/2009,143.92,-0.008372303
13/08/2009,145.13,-0.022887723
12/08/2009,148.49,-0.001749429
11/08/2009,148.75,0.005189915
10/08/2009,147.98,-0.02231967
07/08/2009,151.32,0.026111144
06/08/2009,147.42,0.014898109
05/08/2009,145.24,-0.020917131
04/08/2009,148.31,-0.01339515
03/08/2009,150.31,-0.021456661
31/07/2009,153.57,-0.017684726
30/07/2009,156.31,0.021664766
29/07/2009,152.96,-0.004500839
28/07/2009,153.65,-0.006681178
27/07/2009,154.68,-0.016414834
24/07/2009,157.24,0.002929752
23/07/2009,156.78,-0.001211156
22/07/2009,156.97,0.006647516
21/07/2009,155.93,-0.004606829
20/07/2009,156.65,-0.002104391
17/07/2009,156.98,-0.005526806
16/07/2009,157.85,-0.000949818
15/07/2009,158,-0.004861581
14/07/2009,158.77,0.018305984
13/07/2009,155.89,0.012717643
10/07/2009,153.92,-0.00873255
09/07/2009,155.27,-0.000386349
08/07/2009,155.33,0.029995388
07/07/2009,150.74,-0.015012133
06/07/2009,153.02,0.019933338
02/07/2009,150,-0.018232768
01/07/2009,152.76,0.010860014
30/06/2009,151.11,-0.004226382
29/06/2009,151.75,0.012599636
26/06/2009,149.85,-0.014837657
25/06/2009,152.09,0.021869328
24/06/2009,148.8,-0.035712187
23/06/2009,154.21,-0.00575476
22/06/2009,155.1,-0.004053668
19/06/2009,155.73,-0.010666597
18/06/2009,157.4,0.011887403
17/06/2009,155.54,0.019869493
16/06/2009,152.48,-0.015810863
15/06/2009,154.91,-0.003801429
12/06/2009,155.5,0.009368507
11/06/2009,154.05,-0.024811351
10/06/2009,157.92,-0.014771317
09/06/2009,160.27,0.012115273
08/06/2009,158.34,-0.007738078
05/06/2009,159.57,0.007359218
04/06/2009,158.4,-0.002522069
03/06/2009,158.8,0.003027248
02/06/2009,158.32,0.009455885
01/06/2009,156.83,0.03029554
29/05/2009,152.15,0.010505201
28/05/2009,150.56,-0.029321472
27/05/2009,155.04,-0.049084975
26/05/2009,162.84,0.045158227
22/05/2009,155.65,0.007156934
21/05/2009,154.54,-0.016429583
20/05/2009,157.1,-0.02625944
19/05/2009,161.28,0.016063347
18/05/2009,158.71,0.004420315
15/05/2009,158.01,0.00851664
14/05/2009,156.67,0.014077044
13/05/2009,154.48,-0.016053771
12/05/2009,156.98,-0.012722898
11/05/2009,158.99,0.009606343
08/05/2009,157.47,-0.034637929
07/05/2009,163.02,-0.001716107
06/05/2009,163.3,0.010650515
05/05/2009,161.57,-0.01009923
04/05/2009,163.21,0.005776101
01/05/2009,162.27,-0.025072816
30/04/2009,166.39,0.014894923
29/04/2009,163.93,-0.007656819
28/04/2009,165.19,0.006254765
27/04/2009,164.16,0.015222489
24/04/2009,161.68,-0.01710911
23/04/2009,164.47,0.000182421
22/04/2009,164.44,-0.003945018
21/04/2009,165.09,-0.001634136
20/04/2009,165.36,-0.006149413
17/04/2009,166.38,0.002708316
16/04/2009,165.93,0.029602798
15/04/2009,161.09,0.013499361
14/04/2009,158.93,0.005805532
13/04/2009,158.01,-0.023208123
09/04/2009,161.72,0.015830807
08/04/2009,159.18,0.02358285
07/04/2009,155.47,-0.034205959
06/04/2009,160.88,0.003611686
03/04/2009,160.3,0.012934192
02/04/2009,158.24,-0.052802519
01/04/2009,166.82,0.025499196
31/03/2009,162.62,-0.004784992
30/03/2009,163.4,-0.004823111
27/03/2009,164.19,-0.012167589
26/03/2009,166.2,0.024423395
25/03/2009,162.19,0.025857049
24/03/2009,158.05,-0.004230205
23/03/2009,158.72,-0.008219654
20/03/2009,160.03,-0.004924429
19/03/2009,160.82,-0.00922236
18/03/2009,162.31,0.00531259
17/03/2009,161.45,0.018440904
16/03/2009,158.5,-0.012601653
13/03/2009,160.51,-0.003048119
12/03/2009,161,0.015586682
11/03/2009,158.51,0.005376867
10/03/2009,157.66,0.049805522
09/03/2009,150,-0.018232768
06/03/2009,152.76,0.002031389
05/03/2009,152.45,-0.011997275
04/03/2009,154.29,0.021951542
03/03/2009,150.94,0.075025721
02/03/2009,140.03,-0.01558878
27/02/2009,142.23,0.00811836
26/02/2009,141.08,-0.019652513
25/02/2009,143.88,-0.01202087
24/02/2009,145.62,0.026018859
23/02/2009,141.88,-0.031292663
20/02/2009,146.39,0.026371047
19/02/2009,142.58,0.068727392
18/02/2009,133.11,0.010345571
17/02/2009,131.74,-0.036958461
13/02/2009,136.7,-0.022137922
12/02/2009,139.76,0.006460435
11/02/2009,138.86,-0.004741729
10/02/2009,139.52,-0.020853298
09/02/2009,142.46,-0.010474225
06/02/2009,143.96,0.028893561
05/02/2009,139.86,0.020660996
04/02/2009,137,-0.015068381
03/02/2009,139.08,0.034973204
02/02/2009,134.3,0.010554385
30/01/2009,132.89,-0.023133167
29/01/2009,136,-0.009294904
28/01/2009,137.27,0.025005913
27/01/2009,133.88,0.009531387
26/01/2009,132.61,-0.004063823
23/01/2009,133.15,0.000525861
22/01/2009,133.08,0.000375784
21/01/2009,133.03,0.030917313
20/01/2009,128.98,-0.027755136
16/01/2009,132.61,0.010003873
15/01/2009,131.29,0.032749201
14/01/2009,127.06,-0.01639253
13/01/2009,129.16,0.003024079
12/01/2009,128.77,-0.032772287
09/01/2009,133.06,-0.020824789
08/01/2009,135.86,0.003096206
07/01/2009,135.44,-0.02738301
06/01/2009,139.2,0.010616501
05/01/2009,137.73,
