Date,Close,NOC
26/01/2011,68.81,-0.010121544
25/01/2011,69.51,0.008669322
24/01/2011,68.91,-0.008957009
21/01/2011,69.53,-0.006451173
20/01/2011,69.98,0.01511799
19/01/2011,68.93,-0.005641968
18/01/2011,69.32,0.030613888
14/01/2011,67.23,0.010616922
13/01/2011,66.52,-0.005995222
12/01/2011,66.92,0.00749966
11/01/2011,66.42,-0.007649081
10/01/2011,66.93,-0.016742372
07/01/2011,68.06,0.012716422
06/01/2011,67.2,0.022574322
05/01/2011,65.7,0.005188475
04/01/2011,65.36,0.003218147
03/01/2011,65.15,0.00569539
31/12/2010,64.78,0.005262355
30/12/2010,64.44,-0.006804851
29/12/2010,64.88,0.001079497
28/12/2010,64.81,0.002626498
27/12/2010,64.64,-0.003705996
23/12/2010,64.88,-0.003845863
22/12/2010,65.13,0.009720049
21/12/2010,64.5,0.006532921
20/12/2010,64.08,-0.000624025
17/12/2010,64.12,-0.006993579
16/12/2010,64.57,0.012780723
15/12/2010,63.75,-0.014946565
14/12/2010,64.71,0.011032666
13/12/2010,64,-0.00249688
10/12/2010,64.16,0.008609273
09/12/2010,63.61,-0.011721631
08/12/2010,64.36,-0.000310704
07/12/2010,64.38,0.010304541
06/12/2010,63.72,0.008035969
03/12/2010,63.21,-0.012889207
02/12/2010,64.03,0.010676817
01/12/2010,63.35,0.026715178
30/11/2010,61.68,0.007485796
29/11/2010,61.22,-0.008781972
26/11/2010,61.76,-0.007099094
24/11/2010,62.2,0.014738302
23/11/2010,61.29,-0.016023649
22/11/2010,62.28,-0.015612871
19/11/2010,63.26,0.003007997
18/11/2010,63.07,0.016304709
17/11/2010,62.05,0.002420332
16/11/2010,61.9,-0.017773264
15/11/2010,63.01,0.00174728
12/11/2010,62.9,-0.018430072
11/11/2010,64.07,-0.017789935
10/11/2010,65.22,-0.00091954
09/11/2010,65.28,-0.000918696
08/11/2010,65.34,0
05/11/2010,65.34,0.001071894
04/11/2010,65.27,0.015283972
03/11/2010,64.28,-0.004811059
02/11/2010,64.59,0.016862226
01/11/2010,63.51,0.004576667
29/10/2010,63.22,0.015622827
28/10/2010,62.24,0.013913831
27/10/2010,61.38,0.000488878
26/10/2010,61.35,0.007197806
25/10/2010,60.91,-0.016122815
22/10/2010,61.9,0.002912152
21/10/2010,61.72,0.009278165
20/10/2010,61.15,0.011844192
19/10/2010,60.43,-0.019500823
18/10/2010,61.62,-0.004048916
15/10/2010,61.87,0.000646726
14/10/2010,61.83,-0.005805532
13/10/2010,62.19,0.006938309
12/10/2010,61.76,-0.004039757
11/10/2010,62.01,-0.004505237
08/10/2010,62.29,0.002410995
07/10/2010,62.14,0.000966028
06/10/2010,62.08,0.000483364
05/10/2010,62.05,0.031764295
04/10/2010,60.11,-0.003653275
01/10/2010,60.33,-0.004960328
30/09/2010,60.63,0.007117468
29/09/2010,60.2,-0.005301537
28/09/2010,60.52,0.004139421
27/09/2010,60.27,-0.000995025
24/09/2010,60.33,0.02144495
23/09/2010,59.05,-0.000338639
22/09/2010,59.07,-0.008596766
21/09/2010,59.58,-0.002849244
20/09/2010,59.75,0.014158335
17/09/2010,58.91,0.019541246
16/09/2010,57.77,-0.003800972
15/09/2010,57.99,-0.006017383
14/09/2010,58.34,-0.008023944
13/09/2010,58.81,0.001361239
10/09/2010,58.73,0.0283217
09/09/2010,57.09,0.00421275
08/09/2010,56.85,0.005467868
07/09/2010,56.54,-0.022386384
03/09/2010,57.82,0.002597629
02/09/2010,57.67,0.019258298
01/09/2010,56.57,0.044275006
31/08/2010,54.12,-0.002399189
30/08/2010,54.25,-0.022419603
27/08/2010,55.48,0.015622479
26/08/2010,54.62,-0.012553608
25/08/2010,55.31,-0.00054225
24/08/2010,55.34,-0.020390619
23/08/2010,56.48,-0.015634925
20/08/2010,57.37,0.005418173
19/08/2010,57.06,-0.02029734
18/08/2010,58.23,0.012267972
17/08/2010,57.52,0.022682291
16/08/2010,56.23,-0.006028387
13/08/2010,56.57,0.000707339
12/08/2010,56.53,-0.007050972
11/08/2010,56.93,-0.038254147
10/08/2010,59.15,-0.015933251
09/08/2010,60.1,0.001498627
06/08/2010,60.01,0.008366849
05/08/2010,59.51,-0.000168025
04/08/2010,59.52,0.010131799
03/08/2010,58.92,-0.004909855
02/08/2010,59.21,0.009673389
30/07/2010,58.64,0.003416471
29/07/2010,58.44,0.000855945
28/07/2010,58.39,0.004290747
27/07/2010,58.14,-0.015361285
26/07/2010,59.04,0.014845422
23/07/2010,58.17,0.004652373
22/07/2010,57.9,0.032830123
21/07/2010,56.03,-0.00516245
20/07/2010,56.32,0.014846888
19/07/2010,55.49,0.013608121
16/07/2010,54.74,-0.033590944
15/07/2010,56.61,-0.006690166
14/07/2010,56.99,0.030826494
13/07/2010,55.26,0.012931607
12/07/2010,54.55,-0.016364002
09/07/2010,55.45,-0.012901093
08/07/2010,56.17,0.010379478
07/07/2010,55.59,0.026799526
06/07/2010,54.12,0.000369617
02/07/2010,54.1,-0.000923788
01/07/2010,54.15,-0.005341204
30/06/2010,54.44,-0.019644138
29/06/2010,55.52,-0.050914981
28/06/2010,58.42,-0.0030764
25/06/2010,58.6,-0.004766778
24/06/2010,58.88,-0.01767574
23/06/2010,59.93,-0.005325358
22/06/2010,60.25,-0.016297998
21/06/2010,61.24,-0.013623305
18/06/2010,62.08,0.009386701
17/06/2010,61.5,0.006852694
16/06/2010,61.08,0.009541115
15/06/2010,60.5,0.012641552
14/06/2010,59.74,0.000837311
11/06/2010,59.69,0.01077996
10/06/2010,59.05,0.025556661
09/06/2010,57.56,0.003132071
08/06/2010,57.38,0.005066841
07/06/2010,57.09,-0.019943434
04/06/2010,58.24,-0.04515326
03/06/2010,60.93,0.001806982
02/06/2010,60.82,0.021270327
01/06/2010,59.54,-0.015829707
28/05/2010,60.49,-0.008887484
27/05/2010,61.03,0.014025475
26/05/2010,60.18,-0.010249718
25/05/2010,60.8,0.009087217
24/05/2010,60.25,-0.014500172
21/05/2010,61.13,0.018324904
20/05/2010,60.02,-0.036801929
19/05/2010,62.27,-0.009271166
18/05/2010,62.85,-0.012962559
17/05/2010,63.67,0.005986155
14/05/2010,63.29,-0.026352191
13/05/2010,64.98,-0.011780141
12/05/2010,65.75,0.013166142
11/05/2010,64.89,0.000154119
10/05/2010,64.88,0.031947596
07/05/2010,62.84,-0.027158093
06/05/2010,64.57,-0.035150062
05/05/2010,66.88,0.003294896
04/05/2010,66.66,-0.037973657
03/05/2010,69.24,0.020574155
30/04/2010,67.83,-0.022594067
29/04/2010,69.38,0.010286219
28/04/2010,68.67,0.021936838
27/04/2010,67.18,-0.025715913
26/04/2010,68.93,-0.00087007
23/04/2010,68.99,0
22/04/2010,68.99,0.009027435
21/04/2010,68.37,0.013844109
20/04/2010,67.43,0.015091807
19/04/2010,66.42,0.006798123
16/04/2010,65.97,-0.012802344
15/04/2010,66.82,-0.000448867
14/04/2010,66.85,0.003146306
13/04/2010,66.64,0.006322466
12/04/2010,66.22,0.001057642
09/04/2010,66.15,0.016000341
08/04/2010,65.1,-0.001841621
07/04/2010,65.22,-0.007789272
06/04/2010,65.73,-0.010442774
05/04/2010,66.42,0.002562751
01/04/2010,66.25,0.010317191
31/03/2010,65.57,-0.002285019
30/03/2010,65.72,-0.000912548
29/03/2010,65.78,0.003807788
26/03/2010,65.53,0.008428523
25/03/2010,64.98,0.000615764
24/03/2010,64.94,-0.003842316
23/03/2010,65.19,0.003842316
22/03/2010,64.94,-0.009196877
19/03/2010,65.54,0.007504438
18/03/2010,65.05,0.002308581
17/03/2010,64.9,0.004168924
16/03/2010,64.63,0.004963559
15/03/2010,64.31,0.004832057
12/03/2010,64,-0.011650617
11/03/2010,64.75,0.003093583
10/03/2010,64.55,0.008557034
09/03/2010,64,-0.00249688
08/03/2010,64.16,-0.000934725
05/03/2010,64.22,0.017910927
04/03/2010,63.08,0.012121361
03/03/2010,62.32,-0.009422732
02/03/2010,62.91,-0.00158831
01/03/2010,63.01,0.028166343
26/02/2010,61.26,0.002287957
25/02/2010,61.12,-0.009282698
24/02/2010,61.69,0.007321272
23/02/2010,61.24,-0.006997018
22/02/2010,61.67,0.007487014
19/02/2010,61.21,-0.004889188
18/02/2010,61.51,0.025855701
17/02/2010,59.94,0.006359854
16/02/2010,59.56,0.011312911
12/02/2010,58.89,-0.008791265
11/02/2010,59.41,0.014752281
10/02/2010,58.54,-0.017106015
09/02/2010,59.55,0.02689066
08/02/2010,57.97,0.005361943
05/02/2010,57.66,-0.004153692
04/02/2010,57.9,-0.010480295
03/02/2010,58.51,0.005656027
02/02/2010,58.18,0.004478905
01/02/2010,57.92,0.023053763
29/01/2010,56.6,-0.000706464
28/01/2010,56.64,-0.00176398
27/01/2010,56.74,0.012592168
26/01/2010,56.03,0.005907115
25/01/2010,55.7,0.001257523
22/01/2010,55.63,-0.018698791
21/01/2010,56.68,-0.028009137
20/01/2010,58.29,-0.011089425
19/01/2010,58.94,0.005444042
15/01/2010,58.62,-0.011533371
14/01/2010,59.3,0.000168648
13/01/2010,59.29,0.029612776
12/01/2010,57.56,0.001042934
11/01/2010,57.5,0.001044023
08/01/2010,57.44,-0.00555557
07/01/2010,57.76,0.010267209
06/01/2010,57.17,0.003855595
05/01/2010,56.95,0.00175747
04/01/2010,56.85,0.017746695
31/12/2009,55.85,-0.01739483
30/12/2009,56.83,-0.000175948
29/12/2009,56.84,0.000175948
28/12/2009,56.83,0.013998634
24/12/2009,56.04,0.003038158
23/12/2009,55.87,-0.004286486
22/12/2009,56.11,-0.001780627
21/12/2009,56.21,0.008755528
18/12/2009,55.72,0.005579066
17/12/2009,55.41,-0.003962541
16/12/2009,55.63,-0.003230441
15/12/2009,55.81,-0.014585815
14/12/2009,56.63,0.026300827
11/12/2009,55.16,0.006730357
10/12/2009,54.79,0.007143542
09/12/2009,54.4,-0.011150833
08/12/2009,55.01,-0.019620826
07/12/2009,56.1,0.003750339
04/12/2009,55.89,0.017689992
03/12/2009,54.91,-0.006534785
02/12/2009,55.27,0.000180946
01/12/2009,55.26,0.008359126
30/11/2009,54.8,-0.003642991
27/11/2009,55,-0.016231195
25/11/2009,55.9,-0.000894055
24/11/2009,55.95,-0.001785715
23/11/2009,56.05,0.018910964
20/11/2009,55,0.009132484
19/11/2009,54.5,-0.018542615
18/11/2009,55.52,-0.009143945
17/11/2009,56.03,0.000357015
16/11/2009,56.01,0.01329998
13/11/2009,55.27,0.01201325
12/11/2009,54.61,-0.003838075
11/11/2009,54.82,0.01581206
10/11/2009,53.96,0.000556122
09/11/2009,53.93,0.029353001
06/11/2009,52.37,0.011909476
05/11/2009,51.75,0.024847214
04/11/2009,50.48,0.007157088
03/11/2009,50.12,-0.008542815
02/11/2009,50.55,0.008343314
30/10/2009,50.13,-0.00893661
29/10/2009,50.58,0.003763499
28/10/2009,50.39,-0.010070181
27/10/2009,50.9,0.005121146
26/10/2009,50.64,0.019541998
23/10/2009,49.66,-0.006623205
22/10/2009,49.99,0.008033785
21/10/2009,49.59,-0.00402496
20/10/2009,49.79,-0.02773004
19/10/2009,51.19,0.007647846
16/10/2009,50.8,-0.00490919
15/10/2009,51.05,-0.001956948
14/10/2009,51.15,0.005292573
13/10/2009,50.88,-0.003923112
12/10/2009,51.08,-0.003322587
09/10/2009,51.25,0.013357103
08/10/2009,50.57,0.002772279
07/10/2009,50.43,-0.009669538
06/10/2009,50.92,0.008876673
05/10/2009,50.47,0.005762559
02/10/2009,50.18,0.001994814
01/10/2009,50.08,-0.032802705
30/09/2009,51.75,-0.01913934
29/09/2009,52.75,0.018173623
28/09/2009,51.8,0.015564517
25/09/2009,51,-0.000588062
24/09/2009,51.03,-0.010138515
23/09/2009,51.55,0.004666546
22/09/2009,51.31,0.000584852
21/09/2009,51.28,-0.010475363
18/09/2009,51.82,0.02342942
17/09/2009,50.62,0.015328259
16/09/2009,49.85,0.006843827
15/09/2009,49.51,0.00465635
14/09/2009,49.28,0.005698021
11/09/2009,49,0.004499905
10/09/2009,48.78,0.003491122
09/09/2009,48.61,-0.001644399
08/09/2009,48.69,0
04/09/2009,48.69,0.015523441
03/09/2009,47.94,0.000625978
02/09/2009,47.91,-0.018610959
01/09/2009,48.81,0
31/08/2009,48.81,-0.001023856
28/08/2009,48.86,-0.009573349
27/08/2009,49.33,0.008755019
26/08/2009,48.9,-0.009362983
25/08/2009,49.36,-0.004043677
24/08/2009,49.56,-0.008038628
21/08/2009,49.96,0.046291287
20/08/2009,47.7,-0.003766483
19/08/2009,47.88,0.012399024
18/08/2009,47.29,0.01127072
17/08/2009,46.76,-0.01296098
14/08/2009,47.37,-0.011752496
13/08/2009,47.93,-0.002084203
12/08/2009,48.03,0.029581705
11/08/2009,46.63,-0.020378544
10/08/2009,47.59,-0.011906146
07/08/2009,48.16,0.024593988
06/08/2009,46.99,0.006404804
05/08/2009,46.69,-0.001498128
04/08/2009,46.76,0.01443213
03/08/2009,46.09,0.033310679
31/07/2009,44.58,-0.019107446
30/07/2009,45.44,0.010619569
29/07/2009,44.96,0.025226563
28/07/2009,43.84,0.009856813
27/07/2009,43.41,-0.010996674
24/07/2009,43.89,-0.052591153
23/07/2009,46.26,-0.018632084
22/07/2009,47.13,0.000424448
21/07/2009,47.11,-0.010137362
20/07/2009,47.59,0.013752465
17/07/2009,46.94,-0.003402811
16/07/2009,47.1,0.023196916
15/07/2009,46.02,0.017536618
14/07/2009,45.22,0.021458132
13/07/2009,44.26,0.02262178
10/07/2009,43.27,-0.002077803
09/07/2009,43.36,-0.005749125
08/07/2009,43.61,0.008751783
07/07/2009,43.23,-0.03611977
06/07/2009,44.82,0.008514504
02/07/2009,44.44,-0.036456042
01/07/2009,46.09,0.008935441
30/06/2009,45.68,-0.020797977
29/06/2009,46.64,0.014687089
26/06/2009,45.96,-0.009096879
25/06/2009,46.38,0.032653279
24/06/2009,44.89,-0.008208587
23/06/2009,45.26,-0.030034902
22/06/2009,46.64,-0.010026751
19/06/2009,47.11,-0.005503824
18/06/2009,47.37,0.005503824
17/06/2009,47.11,0.005534284
16/06/2009,46.85,-0.018818612
15/06/2009,47.74,-0.020320002
12/06/2009,48.72,0.011353203
11/06/2009,48.17,0.005620916
10/06/2009,47.9,-0.009143871
09/06/2009,48.34,-0.007419655
08/06/2009,48.7,0.006592525
05/06/2009,48.38,0.004142508
04/06/2009,48.18,0.012741687
03/06/2009,47.57,-0.014815086
02/06/2009,48.28,-0.00598866
01/06/2009,48.57,0.019753215
29/05/2009,47.62,-0.007114489
28/05/2009,47.96,-0.000625326
27/05/2009,47.99,-0.020827642
26/05/2009,49,0.019994482
22/05/2009,48.03,-0.002287617
21/05/2009,48.14,-0.021170249
20/05/2009,49.17,0.018059182
19/05/2009,48.29,0.012293102
18/05/2009,47.7,-0.008142857
15/05/2009,48.09,-0.015270623
14/05/2009,48.83,0.009258373
13/05/2009,48.38,-0.020863919
12/05/2009,49.4,0.002229203
11/05/2009,49.29,-0.025043881
08/05/2009,50.54,0.034215453
07/05/2009,48.84,-0.027664561
06/05/2009,50.21,0.005191705
05/05/2009,49.95,-0.00060042
04/05/2009,49.98,0.012887814
01/05/2009,49.34,0.020268889
30/04/2009,48.35,-0.005774403
29/04/2009,48.63,0.007430375
28/04/2009,48.27,-0.010715124
27/04/2009,48.79,-0.001433692
24/04/2009,48.86,-0.000204645
23/04/2009,48.87,0.022556569
22/04/2009,47.78,-0.002090739
21/04/2009,47.88,0.018550279
20/04/2009,47,-0.017087221
17/04/2009,47.81,0.013052817
16/04/2009,47.19,0.034274289
15/04/2009,45.6,0.014356956
14/04/2009,44.95,-0.001333926
13/04/2009,45.01,0.006016731
09/04/2009,44.74,-0.007126979
08/04/2009,45.06,-0.017162137
07/04/2009,45.84,-0.044793157
06/04/2009,47.94,0.086215244
03/04/2009,43.98,-0.037487656
02/04/2009,45.66,0.023040452
01/04/2009,44.62,0.022208028
31/03/2009,43.64,0.003443134
30/03/2009,43.49,-0.034575809
27/03/2009,45.02,-0.015647702
26/03/2009,45.73,0.051143686
25/03/2009,43.45,0.028716809
24/03/2009,42.22,0.032253097
23/03/2009,40.88,0.064668993
20/03/2009,38.32,-0.012705992
19/03/2009,38.81,-0.000257632
18/03/2009,38.82,0.011138569
17/03/2009,38.39,0.003653449
16/03/2009,38.25,0.044915328
13/03/2009,36.57,0.003286774
12/03/2009,36.45,0.042881727
11/03/2009,34.92,-0.020408872
10/03/2009,35.64,0.036866584
09/03/2009,34.35,-0.005516054
06/03/2009,34.54,-0.012944234
05/03/2009,34.99,-0.03758154
04/03/2009,36.33,0.030745854
03/03/2009,35.23,-0.006225261
02/03/2009,35.45,-0.05247736
27/02/2009,37.36,-0.053672688
26/02/2009,39.42,-0.039054833
25/02/2009,40.99,-0.049730718
24/02/2009,43.08,0.018508201
23/02/2009,42.29,-0.049364265
20/02/2009,44.43,-0.022917901
19/02/2009,45.46,-0.000659703
18/02/2009,45.49,0.011052279
17/02/2009,44.99,-0.047741763
13/02/2009,47.19,0.017744987
12/02/2009,46.36,0.028442083
11/02/2009,45.06,0.011607273
10/02/2009,44.54,-0.040911797
09/02/2009,46.4,0.004752655
06/02/2009,46.18,-0.03698615
05/02/2009,47.92,0.000208703
04/02/2009,47.91,-0.013887673
03/02/2009,48.58,0.041396813
02/02/2009,46.61,-0.031882781
30/01/2009,48.12,-0.006834447
29/01/2009,48.45,-0.025874928
28/01/2009,49.72,0.016220956
27/01/2009,48.92,0.012547732
26/01/2009,48.31,0.025153286
23/01/2009,47.11,-0.020380998
22/01/2009,48.08,0.002082033
21/01/2009,47.98,0.021488082
20/01/2009,46.96,-0.034944449
16/01/2009,48.63,0.039426369
15/01/2009,46.75,0.000855981
14/01/2009,46.71,-0.012974765
13/01/2009,47.32,-0.004217636
12/01/2009,47.52,0.002950476
09/01/2009,47.38,-0.018195629
08/01/2009,48.25,0.022849752
07/01/2009,47.16,-0.027811515
06/01/2009,48.49,-0.01656649
05/01/2009,49.3,
