Date,Close,AFL
28/01/2011,56.99,-0.025809002
27/01/2011,58.48,0.002054092
26/01/2011,58.36,-0.000856384
25/01/2011,58.41,-0.00392995
24/01/2011,58.64,0.009079291
21/01/2011,58.11,0.010900705
20/01/2011,57.48,0.011724695
19/01/2011,56.81,-0.002285715
18/01/2011,56.94,-0.012739026
14/01/2011,57.67,0.010283315
13/01/2011,57.08,-0.001225598
12/01/2011,57.15,0.026058374
11/01/2011,55.68,0.009926983
10/01/2011,55.13,-0.012975493
07/01/2011,55.85,-0.003931385
06/01/2011,56.07,-0.005513576
05/01/2011,56.38,-0.001949146
04/01/2011,56.49,-0.018416727
03/01/2011,57.54,0.019479426
31/12/2010,56.43,0.006043388
30/12/2010,56.09,-0.010816667
29/12/2010,56.7,-0.003345368
28/12/2010,56.89,-0.001405235
27/12/2010,56.97,-0.002454419
23/12/2010,57.11,-0.002099004
22/12/2010,57.23,0.011069251
21/12/2010,56.6,0.006380738
20/12/2010,56.24,0.01216473
17/12/2010,55.56,0.010494035
16/12/2010,54.98,-0.002180233
15/12/2010,55.1,-0.005068802
14/12/2010,55.38,-0.008809046
13/12/2010,55.87,-0.004464692
10/12/2010,56.12,0.008949406
09/12/2010,55.62,0.012665268
08/12/2010,54.92,0.021906076
07/12/2010,53.73,-0.009447139
06/12/2010,54.24,-0.00331309
03/12/2010,54.42,0.002575898
02/12/2010,54.28,0.023863921
01/12/2010,53,0.028710106
30/11/2010,51.5,-0.012925809
29/11/2010,52.17,0.011955407
26/11/2010,51.55,-0.046061397
24/11/2010,53.98,0.019643322
23/11/2010,52.93,-0.026658303
22/11/2010,54.36,-0.005320625
19/11/2010,54.65,-0.000365898
18/11/2010,54.67,0.019766045
17/11/2010,53.6,0.000373204
16/11/2010,53.58,-0.016290623
15/11/2010,54.46,-0.003482727
12/11/2010,54.65,-0.019030932
11/11/2010,55.7,-0.019556179
10/11/2010,56.8,0.005472694
09/11/2010,56.49,-0.012140556
08/11/2010,57.18,-0.010092308
05/11/2010,57.76,-0.001556959
04/11/2010,57.85,0.020255625
03/11/2010,56.69,0.00512867
02/11/2010,56.4,0.008547061
01/11/2010,55.92,0.000536625
29/10/2010,55.89,-0.005887092
28/10/2010,56.22,-0.003019272
27/10/2010,56.39,0.02151006
26/10/2010,55.19,-0.001086563
25/10/2010,55.25,-0.0037937
22/10/2010,55.46,0.003974712
21/10/2010,55.24,0.003808837
20/10/2010,55.03,0.006014782
19/10/2010,54.7,-0.017038658
18/10/2010,55.64,0.02033476
15/10/2010,54.52,-0.005669883
14/10/2010,54.83,0.000182399
13/10/2010,54.82,0.005854389
12/10/2010,54.5,0.002572112
11/10/2010,54.36,0.000183976
08/10/2010,54.35,0.01408213
07/10/2010,53.59,-0.00279512
06/10/2010,53.74,0.018783422
05/10/2010,52.74,0.024763719
04/10/2010,51.45,-0.011786437
01/10/2010,52.06,0.006745713
30/09/2010,51.71,0.002711078
29/09/2010,51.57,-0.01730147
28/09/2010,52.47,0.01034492
27/09/2010,51.93,-0.008055279
24/09/2010,52.35,0.036770994
23/09/2010,50.46,-0.029678086
22/09/2010,51.98,-0.022447205
21/09/2010,53.16,-0.008429384
20/09/2010,53.61,0.034731644
17/09/2010,51.78,-0.00135096
16/09/2010,51.85,-0.000771159
15/09/2010,51.89,-0.006722392
14/09/2010,52.24,0.000957579
13/09/2010,52.19,0.027585277
10/09/2010,50.77,0.003354053
09/09/2010,50.6,0.009930568
08/09/2010,50.1,0.003599284
07/09/2010,49.92,-0.020226745
03/09/2010,50.94,0.018225544
02/09/2010,50.02,0.009037113
01/09/2010,49.57,0.047933158
31/08/2010,47.25,0.016645711
30/08/2010,46.47,-0.028637019
27/08/2010,47.82,0.044033615
26/08/2010,45.76,-0.00392585
25/08/2010,45.94,0.01623911
24/08/2010,45.2,-0.022531851
23/08/2010,46.23,-0.008615173
20/08/2010,46.63,0.001502307
19/08/2010,46.56,-0.031708427
18/08/2010,48.06,-0.004360019
17/08/2010,48.27,0.014818178
16/08/2010,47.56,-0.004196397
13/08/2010,47.76,-0.018874355
12/08/2010,48.67,-0.015899234
11/08/2010,49.45,-0.028704383
10/08/2010,50.89,-0.011526942
09/08/2010,51.48,0.014281765
06/08/2010,50.75,-0.010389195
05/08/2010,51.28,0.004495268
04/08/2010,51.05,0.024589778
03/08/2010,49.81,-0.023413768
02/08/2010,50.99,0.035939184
30/07/2010,49.19,-0.012324633
29/07/2010,49.8,0.005638356
28/07/2010,49.52,-0.023746501
27/07/2010,50.71,-0.006486509
26/07/2010,51.04,0.010438303
23/07/2010,50.51,0.01315284
22/07/2010,49.85,0.061427351
21/07/2010,46.88,-0.020897858
20/07/2010,47.87,0.02882166
19/07/2010,46.51,0.005389686
16/07/2010,46.26,-0.044808848
15/07/2010,48.38,-0.000619899
14/07/2010,48.41,-0.009661911
13/07/2010,48.88,0.020044064
12/07/2010,47.91,-0.003542039
09/07/2010,48.08,0.018684284
08/07/2010,47.19,0.037129238
07/07/2010,45.47,0.04291347
06/07/2010,43.56,0.010152371
02/07/2010,43.12,-0.004396629
01/07/2010,43.31,0.014887458
30/06/2010,42.67,0.007291576
29/06/2010,42.36,-0.05555709
28/06/2010,44.78,0.026933845
25/06/2010,43.59,0.020863065
24/06/2010,42.69,-0.016725129
23/06/2010,43.41,-0.008258822
22/06/2010,43.77,-0.015416311
21/06/2010,44.45,0.001125493
18/06/2010,44.4,0.014747857
17/06/2010,43.75,-0.006152463
16/06/2010,44.02,-0.008144841
15/06/2010,44.38,0.043520163
14/06/2010,42.49,-0.007035676
11/06/2010,42.79,0.000233727
10/06/2010,42.78,0.037147128
09/06/2010,41.22,-0.013015368
08/06/2010,41.76,0.031130919
07/06/2010,40.48,-0.020780604
04/06/2010,41.33,-0.07300128
03/06/2010,44.46,-0.00404041
02/06/2010,44.64,0.034411507
01/06/2010,43.13,-0.026765866
28/05/2010,44.3,-0.033954221
27/05/2010,45.83,0.069335812
26/05/2010,42.76,0.006334332
25/05/2010,42.49,0.006374712
24/05/2010,42.22,-0.027334957
21/05/2010,43.39,0.041648179
20/05/2010,41.62,-0.063306383
19/05/2010,44.34,-0.014997483
18/05/2010,45.01,-0.021104323
17/05/2010,45.97,0.001523893
14/05/2010,45.9,-0.053447834
13/05/2010,48.42,-0.032909734
12/05/2010,50.04,0.022227628
11/05/2010,48.94,-0.016415406
10/05/2010,49.75,0.116703217
07/05/2010,44.27,-0.044402656
06/05/2010,46.28,-0.03940353
05/05/2010,48.14,-0.014026633
04/05/2010,48.82,-0.052081595
03/05/2010,51.43,0.009180649
30/04/2010,50.96,-0.026528809
29/04/2010,52.33,0.052974331
28/04/2010,49.63,-0.054501923
27/04/2010,52.41,-0.043314592
26/04/2010,54.73,-0.013430329
23/04/2010,55.47,0.015808451
22/04/2010,54.6,-0.002743486
21/04/2010,54.75,-0.010357138
20/04/2010,55.32,0.013283791
19/04/2010,54.59,0.003118982
16/04/2010,54.42,-0.019110601
15/04/2010,55.47,-0.019459688
14/04/2010,56.56,0.019459688
13/04/2010,55.47,-0.001621184
12/04/2010,55.56,-0.003593249
09/04/2010,55.76,0.006477173
08/04/2010,55.4,0.002168414
07/04/2010,55.28,-0.01222597
06/04/2010,55.96,0.007893834
05/04/2010,55.52,0.014148613
01/04/2010,54.74,0.008254656
31/03/2010,54.29,0.009252472
30/03/2010,53.79,0.002606107
29/03/2010,53.65,0.00336072
26/03/2010,53.47,0.0048744
25/03/2010,53.21,-0.00823512
24/03/2010,53.65,0.002799815
23/03/2010,53.5,-0.006706433
22/03/2010,53.86,-0.004446098
19/03/2010,54.1,-0.013220905
18/03/2010,54.82,0.003288876
17/03/2010,54.64,0.017353214
16/03/2010,53.7,0.017470154
15/03/2010,52.77,0.001517163
12/03/2010,52.69,0.001139385
11/03/2010,52.63,0.003044722
10/03/2010,52.47,0.02352596
09/03/2010,51.25,-0.008742163
08/03/2010,51.7,0.003681818
05/03/2010,51.51,0.018417448
04/03/2010,50.57,0.007941277
03/03/2010,50.17,0.004594954
02/03/2010,49.94,-0.001600641
01/03/2010,50.02,0.011460867
26/02/2010,49.45,0.005271707
25/02/2010,49.19,0.002442501
24/02/2010,49.07,0.019342167
23/02/2010,48.13,-0.020360601
22/02/2010,49.12,0.001629992
19/02/2010,49.04,0.003881913
18/02/2010,48.85,0.00225433
17/02/2010,48.74,0.01010422
16/02/2010,48.25,0.02327393
12/02/2010,47.14,-0.004656093
11/02/2010,47.36,0.005292698
10/02/2010,47.11,0.001061909
09/02/2010,47.06,0.023869534
08/02/2010,45.95,-0.036328781
05/02/2010,47.65,-0.013548931
04/02/2010,48.3,-0.053216909
03/02/2010,50.94,0.024643536
02/02/2010,49.7,0.010517896
01/02/2010,49.18,0.01536758
29/01/2010,48.43,-0.015570894
28/01/2010,49.19,-0.012525416
27/01/2010,49.81,0.0018085
26/01/2010,49.72,-0.009209274
25/01/2010,50.18,0.021757506
22/01/2010,49.1,-0.027520066
21/01/2010,50.47,-0.013383392
20/01/2010,51.15,-0.018402456
19/01/2010,52.1,0.019184776
15/01/2010,51.11,-0.01089717
14/01/2010,51.67,0.01305171
13/01/2010,51,0.010842886
12/01/2010,50.45,-0.005140383
11/01/2010,50.71,0.025970297
08/01/2010,49.41,-0.010068551
07/01/2010,49.91,0.0106759
06/01/2010,49.38,0.008746115
05/01/2010,48.95,0.028597059
04/01/2010,47.57,0.028140846
31/12/2009,46.25,-0.013529681
30/12/2009,46.88,-0.00149206
29/12/2009,46.95,0.003200003
28/12/2009,46.8,0.000213698
24/12/2009,46.79,0.004068964
23/12/2009,46.6,0.005810842
22/12/2009,46.33,0.003242896
21/12/2009,46.18,0.000433182
18/12/2009,46.16,0.002168728
17/12/2009,46.06,-0.021478489
16/12/2009,47.06,0.006609128
15/12/2009,46.75,-0.008307642
14/12/2009,47.14,0.012594894
11/12/2009,46.55,0.002581202
10/12/2009,46.43,0.016285237
09/12/2009,45.68,-0.003060112
08/12/2009,45.82,0.001966139
07/12/2009,45.73,-0.002184361
04/12/2009,45.83,0.008546124
03/12/2009,45.44,-0.027993582
02/12/2009,46.73,0.007086897
01/12/2009,46.4,0.008006101
30/11/2009,46.03,0.053090076
27/11/2009,43.65,-0.039969397
25/11/2009,45.43,0.020234153
24/11/2009,44.52,-0.008053735
23/11/2009,44.88,0.017532479
20/11/2009,44.1,0.00591314
19/11/2009,43.84,-0.024781624
18/11/2009,44.94,-0.006653384
17/11/2009,45.24,-0.002869442
16/11/2009,45.37,0.016220776
13/11/2009,44.64,0.012397319
12/11/2009,44.09,-0.019095267
11/11/2009,44.94,0.021138633
10/11/2009,44,0.001592176
09/11/2009,43.93,0.040414232
06/11/2009,42.19,-0.008966554
05/11/2009,42.57,0.028593799
04/11/2009,41.37,-0.003378382
03/11/2009,41.51,0.004587718
02/11/2009,41.32,-0.00410579
30/10/2009,41.49,-0.039693375
29/10/2009,43.17,0.061870475
28/10/2009,40.58,-0.04174813
27/10/2009,42.31,-0.013382052
26/10/2009,42.88,-0.035059153
23/10/2009,44.41,-0.028195896
22/10/2009,45.68,0.019006097
21/10/2009,44.82,-0.019881371
20/10/2009,45.72,-0.010443959
19/10/2009,46.2,0.021882711
16/10/2009,45.2,-0.008591307
15/10/2009,45.59,-0.006994564
14/10/2009,45.91,0.016692678
13/10/2009,45.15,-0.012326812
12/10/2009,45.71,0.015432405
09/10/2009,45.01,0.029536585
08/10/2009,43.7,0.011970677
07/10/2009,43.18,0.003712301
06/10/2009,43.02,0.034286371
05/10/2009,41.57,0.011370632
02/10/2009,41.1,0.009534359
01/10/2009,40.71,-0.048661487
30/09/2009,42.74,-0.002103542
29/09/2009,42.83,0.008676335
28/09/2009,42.46,0.042580094
25/09/2009,40.69,-0.012455894
24/09/2009,41.2,-0.017324784
23/09/2009,41.92,-0.02054139
22/09/2009,42.79,0.011990269
21/09/2009,42.28,-0.011055034
18/09/2009,42.75,0.001170275
17/09/2009,42.7,-0.007466204
16/09/2009,43.02,0.033324601
15/09/2009,41.61,-0.003598421
14/09/2009,41.76,0.021787354
11/09/2009,40.86,0.014296522
10/09/2009,40.28,0.009228149
09/09/2009,39.91,0.015911436
08/09/2009,39.28,0.027879968
04/09/2009,38.2,-0.017129928
03/09/2009,38.86,0.004125844
02/09/2009,38.7,0.014313842
01/09/2009,38.15,-0.062734798
31/08/2009,40.62,-0.001967536
28/08/2009,40.7,-0.007343974
27/08/2009,41,-0.009467239
26/08/2009,41.39,-0.008660146
25/08/2009,41.75,0.013261195
24/08/2009,41.2,-0.016131324
21/08/2009,41.87,0.042445396
20/08/2009,40.13,-0.01115115
19/08/2009,40.58,0.00345594
18/08/2009,40.44,0.018972112
17/08/2009,39.68,-0.058249888
14/08/2009,42.06,-0.010171584
13/08/2009,42.49,0.008746067
12/08/2009,42.12,0.045909701
11/08/2009,40.23,-0.017250305
10/08/2009,40.93,-0.018637838
07/08/2009,41.7,0.046885504
06/08/2009,39.79,-0.01199115
05/08/2009,40.27,0.01048437
04/08/2009,39.85,0.022843633
03/08/2009,38.95,0.028383627
31/07/2009,37.86,0.001321528
30/07/2009,37.81,0.064450365
29/07/2009,35.45,-0.031924987
28/07/2009,36.6,-0.006807378
27/07/2009,36.85,0.026954327
24/07/2009,35.87,0.008961135
23/07/2009,35.55,0.06088837
22/07/2009,33.45,0.005997019
21/07/2009,33.25,0.017291497
20/07/2009,32.68,0.036775724
17/07/2009,31.5,-0.002853069
16/07/2009,31.59,-0.024700333
15/07/2009,32.38,0.031370201
14/07/2009,31.38,0.023211874
13/07/2009,30.66,0.06780543
10/07/2009,28.65,-0.010416761
09/07/2009,28.95,0.005194817
08/07/2009,28.8,-0.012079526
07/07/2009,29.15,-0.027408246
06/07/2009,29.96,0.017848596
02/07/2009,29.43,-0.060644609
01/07/2009,31.27,0.005772947
30/06/2009,31.09,-0.024151158
29/06/2009,31.85,0.000942359
26/06/2009,31.82,-0.00313775
25/06/2009,31.92,0.029890938
24/06/2009,30.98,0.026825292
23/06/2009,30.16,0.030636969
22/06/2009,29.25,-0.061328246
19/06/2009,31.1,0.017188683
18/06/2009,30.57,0.027526195
17/06/2009,29.74,-0.050485975
16/06/2009,31.28,-0.010810916
15/06/2009,31.62,-0.036943515
12/06/2009,32.81,-0.03002327
11/06/2009,33.81,0.008912715
10/06/2009,33.51,-0.007432768
09/06/2009,33.76,-0.001184133
08/06/2009,33.8,0.008318527
05/06/2009,33.52,-0.022711491
04/06/2009,34.29,0.003213089
03/06/2009,34.18,-0.065671583
02/06/2009,36.5,0.006597055
01/06/2009,36.26,0.021182509
29/05/2009,35.5,-0.015928798
28/05/2009,36.07,0.072126613
27/05/2009,33.56,-0.082332191
26/05/2009,36.44,0.055287627
22/05/2009,34.48,0.010788849
21/05/2009,34.11,-0.008465968
20/05/2009,34.4,0.009345862
19/05/2009,34.08,-0.041385216
18/05/2009,35.52,0.099994558
15/05/2009,32.14,-0.048879057
14/05/2009,33.75,0.064242269
13/05/2009,31.65,-0.079240344
12/05/2009,34.26,0.01737126
11/05/2009,33.67,-0.11199129
08/05/2009,37.66,0.129669653
07/05/2009,33.08,-0.012019375
06/05/2009,33.48,0.082784416
05/05/2009,30.82,0.018998279
04/05/2009,30.24,0.030895674
01/05/2009,29.32,0.014774363
30/04/2009,28.89,-0.008273056
29/04/2009,29.13,0.054677699
28/04/2009,27.58,-0.01689776
27/04/2009,28.05,-0.020117142
24/04/2009,28.62,-0.001396648
23/04/2009,28.66,0.035515096
22/04/2009,27.66,-0.055208253
21/04/2009,29.23,0.157520475
20/04/2009,24.97,-0.139222018
17/04/2009,28.7,0.071859096
16/04/2009,26.71,0.061771854
15/04/2009,25.11,0.049387714
14/04/2009,23.9,-0.074944442
13/04/2009,25.76,0.031949079
09/04/2009,24.95,0.177603247
08/04/2009,20.89,0.035074224
07/04/2009,20.17,-0.024003112
06/04/2009,20.66,-0.018701096
03/04/2009,21.05,0.021124165
02/04/2009,20.61,0.094582642
01/04/2009,18.75,-0.032015329
31/03/2009,19.36,0.09531018
30/03/2009,17.6,-0.118287959
27/03/2009,19.81,-0.044912557
26/03/2009,20.72,0.040882325
25/03/2009,19.89,-0.082476222
24/03/2009,21.6,-0.00415801
23/03/2009,21.69,0.165588208
20/03/2009,18.38,-0.077444542
19/03/2009,19.86,-0.057717729
18/03/2009,21.04,0.264505338
17/03/2009,16.15,0.075204072
16/03/2009,14.98,0.027065252
13/03/2009,14.58,-0.023051868
12/03/2009,14.92,0.091163294
11/03/2009,13.62,0.029808466
10/03/2009,13.22,0.140253743
09/03/2009,11.49,-0.156758243
06/03/2009,13.44,-0.014037911
05/03/2009,13.63,-0.095110066
04/03/2009,14.99,0.055550791
03/03/2009,14.18,-0.121381006
02/03/2009,16.01,-0.045781568
27/02/2009,16.76,-0.123336402
26/02/2009,18.96,0.1628913
25/02/2009,16.11,-0.032369238
24/02/2009,16.64,0.051799495
23/02/2009,15.8,-0.073791466
20/02/2009,17.01,0.041410057
19/02/2009,16.32,-0.107380533
18/02/2009,18.17,0.029602832
17/02/2009,17.64,-0.150743522
13/02/2009,20.51,-0.074212445
12/02/2009,22.09,-0.011253776
11/02/2009,22.34,0.00944464
10/02/2009,22.13,-0.068118864
09/02/2009,23.69,0.083143048
06/02/2009,21.8,-0.058355454
05/02/2009,23.11,0.093364864
04/02/2009,21.05,-0.0723759
03/02/2009,22.63,-0.017521254
02/02/2009,23.03,-0.007785506
30/01/2009,23.21,-0.005585407
29/01/2009,23.34,-0.071104323
28/01/2009,25.06,0.123887022
27/01/2009,22.14,0.120836473
26/01/2009,19.62,-0.221715417
23/01/2009,24.49,0.06712796
22/01/2009,22.9,-0.459854043
21/01/2009,36.27,0.07795409
20/01/2009,33.55,-0.170830049
16/01/2009,39.8,0.029320137
15/01/2009,38.65,0.009096879
14/01/2009,38.3,-0.047670552
13/01/2009,40.17,-0.033777073
12/01/2009,41.55,-0.051365494
09/01/2009,43.74,-0.031284199
08/01/2009,45.13,0.024448902
07/01/2009,44.04,-0.035905295
06/01/2009,45.65,-0.000219034
05/01/2009,45.66,
