Date,Close,DTE
26/01/2011,46.53,-0.007707167
25/01/2011,46.89,-0.000213242
24/01/2011,46.9,0.008135348
21/01/2011,46.52,-0.004931928
20/01/2011,46.75,0.004072452
19/01/2011,46.56,-0.007489069
18/01/2011,46.91,0.001279864
14/01/2011,46.85,0.00277867
13/01/2011,46.72,0.001285072
12/01/2011,46.66,0.00472611
11/01/2011,46.44,0.006480904
10/01/2011,46.14,-0.004325266
07/01/2011,46.34,0.014563892
06/01/2011,45.67,-0.003715445
05/01/2011,45.84,0.000218174
04/01/2011,45.83,0.005689293
03/01/2011,45.57,0.005501169
31/12/2010,45.32,-0.001323043
30/12/2010,45.38,0.003532013
29/12/2010,45.22,0.001106317
28/12/2010,45.17,0.001772657
27/12/2010,45.09,-0.008612176
23/12/2010,45.48,0.001980852
22/12/2010,45.39,-0.003079633
21/12/2010,45.53,-0.001755541
20/12/2010,45.61,0.005275897
17/12/2010,45.37,-0.005275897
16/12/2010,45.61,0.004394646
15/12/2010,45.41,-0.016597891
14/12/2010,46.17,-0.000865988
13/12/2010,46.21,0.002166379
10/12/2010,46.11,0.009588219
09/12/2010,45.67,0.008797066
08/12/2010,45.27,-0.004188257
07/12/2010,45.46,0.003525786
06/12/2010,45.3,-0.006161991
03/12/2010,45.58,0.001097574
02/12/2010,45.53,0.002859344
01/12/2010,45.4,0.018899951
30/11/2010,44.55,-0.005819175
29/11/2010,44.81,-0.006450918
26/11/2010,45.1,-0.006189233
24/11/2010,45.38,0.005302708
23/11/2010,45.14,-0.016260521
22/11/2010,45.88,0.0037122
19/11/2010,45.71,0.008789334
18/11/2010,45.31,0.007532158
17/11/2010,44.97,-0.003108351
16/11/2010,45.11,-0.013431888
15/11/2010,45.72,0.000218747
12/11/2010,45.71,-0.007844887
11/11/2010,46.07,0.002172969
10/11/2010,45.97,-0.006936945
09/11/2010,46.29,-0.004096158
08/11/2010,46.48,-0.007501911
05/11/2010,46.83,-0.005748978
04/11/2010,47.1,0.016267482
03/11/2010,46.34,0.000647599
02/11/2010,46.31,0.013916293
01/11/2010,45.67,-0.023586509
29/10/2010,46.76,-0.010424517
28/10/2010,47.25,0.004029271
27/10/2010,47.06,0.000212517
26/10/2010,47.05,0.004900404
25/10/2010,46.82,-0.002346668
22/10/2010,46.93,-0.001277683
21/10/2010,46.99,-0.00615256
20/10/2010,47.28,0.008069698
19/10/2010,46.9,-0.007858169
18/10/2010,47.27,0.003390552
15/10/2010,47.11,0.004894147
14/10/2010,46.88,-0.004469519
13/10/2010,47.09,0.002338685
12/10/2010,46.98,-0.009743775
11/10/2010,47.44,0.004648223
08/10/2010,47.22,0.008293508
07/10/2010,46.83,-0.00064041
06/10/2010,46.86,-0.003195912
05/10/2010,47.01,0.014354826
04/10/2010,46.34,-0.003016594
01/10/2010,46.48,0.011903614
30/09/2010,45.93,-0.004995124
29/09/2010,46.16,0.003907103
28/09/2010,45.98,-0.000652245
27/09/2010,46.01,0.003701692
24/09/2010,45.84,0.008104305
23/09/2010,45.47,-0.014193928
22/09/2010,46.12,0.002822714
21/09/2010,45.99,-0.012103022
20/09/2010,46.55,0.005169083
17/09/2010,46.31,-0.008172088
16/09/2010,46.69,-0.031621522
15/09/2010,48.19,-0.001244297
14/09/2010,48.25,0.008533718
13/09/2010,47.84,0.007764177
10/09/2010,47.47,0.007824932
09/09/2010,47.1,0.003189795
08/09/2010,46.95,-0.004886868
07/09/2010,47.18,-0.007601388
03/09/2010,47.54,0.002316522
02/09/2010,47.43,-0.008398118
01/09/2010,47.83,0.020702049
31/08/2010,46.85,0.004921375
30/08/2010,46.62,-0.010880107
27/08/2010,47.13,0.021229488
26/08/2010,46.14,-0.000433369
25/08/2010,46.16,0.000216661
24/08/2010,46.15,-0.000216661
23/08/2010,46.16,0.005430664
20/08/2010,45.91,0.001089681
19/08/2010,45.86,-0.012567879
18/08/2010,46.44,-0.003653954
17/08/2010,46.61,0.004300157
16/08/2010,46.41,0.004318728
13/08/2010,46.21,0.000649421
12/08/2010,46.18,-0.001082134
11/08/2010,46.23,-0.022246907
10/08/2010,47.27,-0.001268499
09/08/2010,47.33,0.010620321
06/08/2010,46.83,0.000854518
05/08/2010,46.79,0.00729304
04/08/2010,46.45,0.003666563
03/08/2010,46.28,-0.005172425
02/08/2010,46.52,0.007768705
30/07/2010,46.16,-0.042415179
29/07/2010,48.16,-0.010534023
28/07/2010,48.67,-0.006145042
27/07/2010,48.97,0.011914685
26/07/2010,48.39,0.00684295
23/07/2010,48.06,0.007518832
22/07/2010,47.7,0.018407375
21/07/2010,46.83,-0.019664446
20/07/2010,47.76,0.001676446
19/07/2010,47.68,0.011602282
16/07/2010,47.13,-0.023278811
15/07/2010,48.24,0.006655599
14/07/2010,47.92,-0.003957102
13/07/2010,48.11,0.009187786
12/07/2010,47.67,-0.001257862
09/07/2010,47.73,0.006937902
08/07/2010,47.4,0.001055409
07/07/2010,47.35,0.030666068
06/07/2010,45.92,0.009847984
02/07/2010,45.47,0.008614079
01/07/2010,45.08,-0.011688302
30/06/2010,45.61,-0.000219226
29/06/2010,45.62,-0.025323288
28/06/2010,46.79,0.005572239
25/06/2010,46.53,0.000214938
24/06/2010,46.52,0.000214984
23/06/2010,46.51,-0.010693002
22/06/2010,47.01,-0.021465471
21/06/2010,48.03,-0.006640406
18/06/2010,48.35,0
17/06/2010,48.35,0.002277669
16/06/2010,48.24,0.010000083
15/06/2010,47.76,0.026736156
14/06/2010,46.5,0.008856306
11/06/2010,46.09,-0.001084246
10/06/2010,46.14,0.022354646
09/06/2010,45.12,0.00110877
08/06/2010,45.07,0.013851875
07/06/2010,44.45,0.000675143
04/06/2010,44.42,-0.032775299
03/06/2010,45.9,0.0061189
02/06/2010,45.62,0.01568573
01/06/2010,44.91,-0.013271595
28/05/2010,45.51,0.00043956
27/05/2010,45.49,0.02110486
26/05/2010,44.54,-0.004480294
25/05/2010,44.74,-0.002678573
24/05/2010,44.86,-0.011745287
21/05/2010,45.39,0.00640957
20/05/2010,45.1,-0.030354989
19/05/2010,46.49,-0.014520862
18/05/2010,47.17,-0.009074664
17/05/2010,47.6,0.006322466
14/05/2010,47.3,-0.010306117
13/05/2010,47.79,-0.003342389
12/05/2010,47.95,0.004808204
11/05/2010,47.72,0.006728369
10/05/2010,47.4,0.036742773
07/05/2010,45.69,-0.018647548
06/05/2010,46.55,-0.023145741
05/05/2010,47.64,-0.010440688
04/05/2010,48.14,-0.015868442
03/05/2010,48.91,0.015245454
30/04/2010,48.17,0.002078139
29/04/2010,48.07,-0.004566218
28/04/2010,48.29,0.029846688
27/04/2010,46.87,-0.014403977
26/04/2010,47.55,-0.007959824
23/04/2010,47.93,0.014077341
22/04/2010,47.26,0.00935381
21/04/2010,46.82,0.013114237
20/04/2010,46.21,0.006731108
19/04/2010,45.9,0.005680592
16/04/2010,45.64,-0.01046217
15/04/2010,46.12,0.002822714
14/04/2010,45.99,-0.000869376
13/04/2010,46.03,-0.004768106
12/04/2010,46.25,0.002814769
09/04/2010,46.12,0.005217403
08/04/2010,45.88,-0.005217403
07/04/2010,46.12,-0.007775417
06/04/2010,46.48,0.015830321
05/04/2010,45.75,0.008120312
01/04/2010,45.38,0.01733762
31/03/2010,44.6,-0.013363228
30/03/2010,45.2,-0.003974393
29/03/2010,45.38,0.015097978
26/03/2010,44.7,0.000223739
25/03/2010,44.69,-0.007801221
24/03/2010,45.04,-0.00531445
23/03/2010,45.28,0.007092228
22/03/2010,44.96,-0.003109041
19/03/2010,45.1,-0.000886525
18/03/2010,45.14,-0.014951906
17/03/2010,45.82,0.004593686
16/03/2010,45.61,0.012132056
15/03/2010,45.06,0.004225515
12/03/2010,44.87,-0.000891067
11/03/2010,44.91,0.002229158
10/03/2010,44.81,-0.002896938
09/03/2010,44.94,0.002227669
08/03/2010,44.84,-0.004450386
05/03/2010,45.04,0.007577482
04/03/2010,44.7,0.002463883
03/03/2010,44.59,-0.001344689
02/03/2010,44.65,0.007643922
01/03/2010,44.31,0.020290221
26/02/2010,43.42,-0.01213246
25/02/2010,43.95,-0.00702871
24/02/2010,44.26,0.006118999
23/02/2010,43.99,-0.014219854
22/02/2010,44.62,0.00044833
19/02/2010,44.6,0.022906093
18/02/2010,43.59,0.016422249
17/02/2010,42.88,-0.004421182
16/02/2010,43.07,0.026348266
12/02/2010,41.95,-0.009017622
11/02/2010,42.33,0.009017622
10/02/2010,41.95,-0.001191185
09/02/2010,42,0.011976191
08/02/2010,41.5,-0.006724329
05/02/2010,41.78,0.000718305
04/02/2010,41.75,-0.022030975
03/02/2010,42.68,-0.00816712
02/02/2010,43.03,0.009808579
01/02/2010,42.61,0.013467422
29/01/2010,42.04,-0.008526816
28/01/2010,42.4,-0.008220833
27/01/2010,42.75,-0.00676072
26/01/2010,43.04,0.008868203
25/01/2010,42.66,0.014164543
22/01/2010,42.06,-0.018608475
21/01/2010,42.85,-0.02375299
20/01/2010,43.88,-0.010203013
19/01/2010,44.33,0.009064191
15/01/2010,43.93,-0.00816146
14/01/2010,44.29,0.003845724
13/01/2010,44.12,0.008878829
12/01/2010,43.73,-0.000914286
11/01/2010,43.77,0.014034511
08/01/2010,43.16,0.007675349
07/01/2010,42.83,-0.009295907
06/01/2010,43.23,0.004172468
05/01/2010,43.05,-0.011317825
04/01/2010,43.54,-0.00114771
31/12/2009,43.59,-0.017284943
30/12/2009,44.35,-0.00562115
29/12/2009,44.6,-0.000896459
28/12/2009,44.64,0.001569331
24/12/2009,44.57,0.014463529
23/12/2009,43.93,0.0128295
22/12/2009,43.37,0.001615323
21/12/2009,43.3,0.007417744
18/12/2009,42.98,0.011701514
17/12/2009,42.48,-0.030828725
16/12/2009,43.81,-0.002962965
15/12/2009,43.94,-0.005220759
14/12/2009,44.17,0.004993201
11/12/2009,43.95,0.016980674
10/12/2009,43.21,0.010702755
09/12/2009,42.75,0.003280228
08/12/2009,42.61,-0.000703812
07/12/2009,42.64,0.011083712
04/12/2009,42.17,0.00118638
03/12/2009,42.12,0.005714301
02/12/2009,41.88,0.021236319
01/12/2009,41,0.021946387
30/11/2009,40.11,0.007005283
27/11/2009,39.83,-0.018901334
25/11/2009,40.59,0.007914956
24/11/2009,40.27,0.003233431
23/11/2009,40.14,0.011526061
20/11/2009,39.68,-0.004275123
19/11/2009,39.85,-0.01048437
18/11/2009,40.27,0.001491054
17/11/2009,40.21,0.000248725
16/11/2009,40.2,0.013019713
13/11/2009,39.68,0.005813235
12/11/2009,39.45,-0.001519757
11/11/2009,39.51,0.005583771
10/11/2009,39.29,0.002548421
09/11/2009,39.19,0.021927875
06/11/2009,38.34,-0.005202925
05/11/2009,38.54,0.021241129
04/11/2009,37.73,0.003717476
03/11/2009,37.59,0.014469706
02/11/2009,37.05,0.001891126
30/10/2009,36.98,-0.0397614
29/10/2009,38.48,0.022868653
28/10/2009,37.61,-0.008472383
27/10/2009,37.93,0.010068977
26/10/2009,37.55,-0.007957602
23/10/2009,37.85,-0.01988033
22/10/2009,38.61,0.000259034
21/10/2009,38.6,-0.001553197
20/10/2009,38.66,0.019854362
19/10/2009,37.9,0.036817271
16/10/2009,36.53,0.005489995
15/10/2009,36.33,0.010236637
14/10/2009,35.96,0.007816902
13/10/2009,35.68,0.004775961
12/10/2009,35.51,0.011043578
09/10/2009,35.12,0.00685717
08/10/2009,34.88,0.00287109
07/10/2009,34.78,0.006056255
06/10/2009,34.57,0.010175985
05/10/2009,34.22,0.005273965
02/10/2009,34.04,-0.020930997
01/10/2009,34.76,-0.010872782
30/09/2009,35.14,-0.012443599
29/09/2009,35.58,0.00450705
28/09/2009,35.42,0.011071795
25/09/2009,35.03,-0.002565932
24/09/2009,35.12,0.003994299
23/09/2009,34.98,0.008036783
22/09/2009,34.7,-0.01345376
21/09/2009,35.17,-0.002272083
18/09/2009,35.25,-0.002549938
17/09/2009,35.34,-0.029553308
16/09/2009,36.4,0.014110069
15/09/2009,35.89,0.004468033
14/09/2009,35.73,0.017219903
11/09/2009,35.12,-0.005678607
10/09/2009,35.32,0.008244539
09/09/2009,35.03,0.002286369
08/09/2009,34.95,0.00200487
04/09/2009,34.88,0.007193241
03/09/2009,34.63,0.013079681
02/09/2009,34.18,-0.0072876
01/09/2009,34.43,-0.010114232
31/08/2009,34.78,-0.007733105
28/08/2009,35.05,-0.00483849
27/08/2009,35.22,-0.005097717
26/08/2009,35.4,-0.000564812
25/08/2009,35.42,0.00197824
24/08/2009,35.35,0.000282925
21/08/2009,35.34,0.015972958
20/08/2009,34.78,0.002014679
19/08/2009,34.71,0.020667305
18/08/2009,34,0.000882742
17/08/2009,33.97,-0.004112814
14/08/2009,34.11,0.004996337
13/08/2009,33.94,-0.003529415
12/08/2009,34.06,-0.001760047
11/08/2009,34.12,-0.003510829
10/08/2009,34.24,-0.00524324
07/08/2009,34.42,0.017289808
06/08/2009,33.83,-0.002361973
05/08/2009,33.91,-0.009100312
04/08/2009,34.22,-0.000584283
03/08/2009,34.24,-0.00640468
31/07/2009,34.46,-0.017831936
30/07/2009,35.08,0.021902893
29/07/2009,34.32,-0.008992084
28/07/2009,34.63,-0.00919811
27/07/2009,34.95,0.007178782
24/07/2009,34.7,0.019497198
23/07/2009,34.03,0.029220922
22/07/2009,33.05,-0.000907304
21/07/2009,33.08,0.009110297
20/07/2009,32.78,0.005199584
17/07/2009,32.61,-0.003673099
16/07/2009,32.73,0.004593485
15/07/2009,32.58,0.022661221
14/07/2009,31.85,0.011367347
13/07/2009,31.49,0.020209188
10/07/2009,30.86,-0.012238478
09/07/2009,31.24,0.000320154
08/07/2009,31.23,-0.004154024
07/07/2009,31.36,-0.027054182
06/07/2009,32.22,0.04702264
02/07/2009,30.74,-0.056290547
01/07/2009,32.52,0.016119382
30/06/2009,32,-0.012731114
29/06/2009,32.41,0.013981896
26/06/2009,31.96,0.00219264
25/06/2009,31.89,0.023799315
24/06/2009,31.14,0.010004925
23/06/2009,30.83,-0.019274609
22/06/2009,31.43,0.004144753
19/06/2009,31.3,-0.019614675
18/06/2009,31.92,0.018018506
17/06/2009,31.35,0.005758173
16/06/2009,31.17,-0.002243231
15/06/2009,31.24,-0.022785796
12/06/2009,31.96,0.013545647
11/06/2009,31.53,0.006363369
10/06/2009,31.33,0.013819921
09/06/2009,30.9,-0.010302731
08/06/2009,31.22,-0.009246041
05/06/2009,31.51,0.00828558
04/06/2009,31.25,0.009969531
03/06/2009,30.94,-0.010929071
02/06/2009,31.28,-0.00891158
01/06/2009,31.56,0.042394312
29/05/2009,30.25,0.000330633
28/05/2009,30.24,0.030213779
27/05/2009,29.34,-0.02623763
26/05/2009,30.12,0.033420832
22/05/2009,29.13,0.003783324
21/05/2009,29.02,-0.017421448
20/05/2009,29.53,-0.017788689
19/05/2009,30.06,0.01305895
18/05/2009,29.67,0.00778214
15/05/2009,29.44,-0.016172859
14/05/2009,29.92,-0.005998019
13/05/2009,30.1,-0.032039354
12/05/2009,31.08,-0.000321699
11/05/2009,31.09,-0.017851925
08/05/2009,31.65,0.011439591
07/05/2009,31.29,0.011248713
06/05/2009,30.94,0.004535155
05/05/2009,30.8,0.012743188
04/05/2009,30.41,-0.001971091
01/05/2009,30.47,0.029982259
30/04/2009,29.57,0.033353616
29/04/2009,28.6,0.017281333
28/04/2009,28.11,-0.007089714
27/04/2009,28.31,0.0127979
24/04/2009,27.95,0.00071582
23/04/2009,27.93,-0.004643695
22/04/2009,28.06,-0.012748048
21/04/2009,28.42,-0.014323389
20/04/2009,28.83,-0.007257678
17/04/2009,29.04,0.002068253
16/04/2009,28.98,0.00623055
15/04/2009,28.8,0.017160288
14/04/2009,28.31,-0.01124002
13/04/2009,28.63,-0.008347875
09/04/2009,28.87,0.009745987
08/04/2009,28.59,0.0144445
07/04/2009,28.18,-0.017587509
06/04/2009,28.68,0.004893404
03/04/2009,28.54,0.007032378
02/04/2009,28.34,0.019597991
01/04/2009,27.79,0.003243831
31/03/2009,27.7,0.002530274
30/03/2009,27.63,-0.022899033
27/03/2009,28.27,-0.012653947
26/03/2009,28.63,0.01124002
25/03/2009,28.31,0.012082592
24/03/2009,27.97,-0.0226238
23/03/2009,28.61,0.050539334
20/03/2009,27.2,-0.003669729
19/03/2009,27.3,0.014017197
18/03/2009,26.92,0.034004032
17/03/2009,26.02,0.001153624
16/03/2009,25.99,0.017465998
13/03/2009,25.54,0.011023734
12/03/2009,25.26,-0.004345257
11/03/2009,25.37,0.036528243
10/03/2009,24.46,0.035368779
09/03/2009,23.61,-0.018464645
06/03/2009,24.05,0.017617905
05/03/2009,23.63,-0.048729707
04/03/2009,24.81,0.030280546
03/03/2009,24.07,-0.052206878
02/03/2009,25.36,-0.054108728
27/02/2009,26.77,-0.034150556
26/02/2009,27.7,-0.028471674
25/02/2009,28.5,-0.024949319
24/02/2009,29.22,0.017956284
23/02/2009,28.7,-0.023076622
20/02/2009,29.37,-0.026874308
19/02/2009,30.17,-0.012189247
18/02/2009,30.54,-0.006202076
17/02/2009,30.73,-0.059992734
13/02/2009,32.63,-0.004586463
12/02/2009,32.78,-0.012731303
11/02/2009,33.2,-0.00839837
10/02/2009,33.48,-0.040965353
09/02/2009,34.88,-0.002290952
06/02/2009,34.96,0.007464864
05/02/2009,34.7,0.005200821
04/02/2009,34.52,0.004063866
03/02/2009,34.38,-0.00493255
02/02/2009,34.55,0.001448226
30/01/2009,34.5,-0.012386735
29/01/2009,34.93,-0.016186638
28/01/2009,35.5,0.005366487
27/01/2009,35.31,0.024076829
26/01/2009,34.47,0.021998247
23/01/2009,33.72,-0.017054221
22/01/2009,34.3,0.000875018
21/01/2009,34.27,0.004679739
20/01/2009,34.11,-0.018588976
16/01/2009,34.75,0.013034218
15/01/2009,34.3,0.004089985
14/01/2009,34.16,-0.016548498
13/01/2009,34.73,-0.028946402
12/01/2009,35.75,0.004204631
09/01/2009,35.6,-0.005602256
08/01/2009,35.8,0.002797205
07/01/2009,35.7,-0.015288693
06/01/2009,36.25,-0.009062262
05/01/2009,36.58,
