Date,Close,CRM
28/01/2011,131.61,0.025939496
27/01/2011,128.24,-0.000389818
26/01/2011,128.29,0.034253725
25/01/2011,123.97,-0.030661655
24/01/2011,127.83,-0.033917197
21/01/2011,132.24,0.003408707
20/01/2011,131.79,-0.066414748
19/01/2011,140.84,-0.02447785
18/01/2011,144.33,-0.014718285
14/01/2011,146.47,0.018049539
13/01/2011,143.85,0.015482463
12/01/2011,141.64,0.003678035
11/01/2011,141.12,-0.010713381
10/01/2011,142.64,0.002948819
07/01/2011,142.22,-0.007844276
06/01/2011,143.34,0.007984913
05/01/2011,142.2,0.046861645
04/01/2011,135.69,-0.006684075
03/01/2011,136.6,0.034255025
31/12/2010,132,-0.001816531
30/12/2010,132.24,-0.005354664
29/12/2010,132.95,-0.002779136
28/12/2010,133.32,-0.005162171
27/12/2010,134.01,-0.010614314
23/12/2010,135.44,-0.00066428
22/12/2010,135.53,-0.025496719
21/12/2010,139.03,0.035284
20/12/2010,134.21,-0.016918877
17/12/2010,136.5,-0.007517461
16/12/2010,137.53,0.013248135
15/12/2010,135.72,-0.004411123
14/12/2010,136.32,-0.053974556
13/12/2010,143.88,-0.032345806
10/12/2010,148.61,0.000807809
09/12/2010,148.49,-0.013976889
08/12/2010,150.58,0.036106958
07/12/2010,145.24,6.88539E-05
06/12/2010,145.23,0.016803617
03/12/2010,142.81,-0.001469405
02/12/2010,143.02,-0.007106558
01/12/2010,144.04,0.034035623
30/11/2010,139.22,-0.032437568
29/11/2010,143.81,-0.013948576
26/11/2010,145.83,0.00453609
24/11/2010,145.17,0.01856347
23/11/2010,142.5,0.018914601
22/11/2010,139.83,0.022346087
19/11/2010,136.74,0.166475848
18/11/2010,115.77,0.049762391
17/11/2010,110.15,-0.007867292
16/11/2010,111.02,-0.023237191
15/11/2010,113.63,-0.012071525
12/11/2010,115.01,-0.014844495
11/11/2010,116.73,-0.009803582
10/11/2010,117.88,0.026737032
09/11/2010,114.77,0.002355303
08/11/2010,114.5,0.01168371
05/11/2010,113.17,-0.007570459
04/11/2010,114.03,-0.021000425
03/11/2010,116.45,0.008797711
02/11/2010,115.43,0.014661228
01/11/2010,113.75,-0.0201904
29/10/2010,116.07,0.009261329
28/10/2010,115,-0.000521603
27/10/2010,115.06,0.028205642
26/10/2010,111.86,-0.006149478
25/10/2010,112.55,0.04182205
22/10/2010,107.94,0.024762098
21/10/2010,105.3,0.008296429
20/10/2010,104.43,0.007690127
19/10/2010,103.63,-0.019115559
18/10/2010,105.63,-0.025701148
15/10/2010,108.38,0.009455897
14/10/2010,107.36,0.000465831
13/10/2010,107.31,0.01729529
12/10/2010,105.47,0.054156772
11/10/2010,99.91,-0.057942146
08/10/2010,105.87,0.009013771
07/10/2010,104.92,-0.000285891
06/10/2010,104.95,-0.081924617
05/10/2010,113.91,0.016195761
04/10/2010,112.08,0.000714031
01/10/2010,112,0.001787311
30/09/2010,111.8,-0.015795874
29/09/2010,113.58,-0.010422691
28/09/2010,114.77,-0.019585631
27/09/2010,117.04,-0.019460805
24/09/2010,119.34,0.015623339
23/09/2010,117.49,-0.010161828
22/09/2010,118.69,-0.022493451
21/09/2010,121.39,-0.014313417
20/09/2010,123.14,0.05337268
17/09/2010,116.74,-0.0015407
16/09/2010,116.92,0.000941257
15/09/2010,116.81,-0.008269794
14/09/2010,117.78,-0.006853688
13/09/2010,118.59,0.009914915
10/09/2010,117.42,-0.001956865
09/09/2010,117.65,-0.018026095
08/09/2010,119.79,0.001169395
07/09/2010,119.65,0.000167168
03/09/2010,119.63,0.004272258
02/09/2010,119.12,0.023098853
01/09/2010,116.4,0.057643674
31/08/2010,109.88,0.006482561
30/08/2010,109.17,-0.020938902
27/08/2010,111.48,0.014820441
26/08/2010,109.84,-0.021169101
25/08/2010,112.19,-0.00975704
24/08/2010,113.29,0.008955151
23/08/2010,112.28,-0.004177227
20/08/2010,112.75,0.156563048
19/08/2010,96.41,-0.02983771
18/08/2010,99.33,0
17/08/2010,99.33,0.027558388
16/08/2010,96.63,-0.006292897
13/08/2010,97.24,0.002986768
12/08/2010,96.95,-0.009853308
11/08/2010,97.91,-0.037486851
10/08/2010,101.65,-0.023432116
09/08/2010,104.06,0.016764771
06/08/2010,102.33,-0.003511856
05/08/2010,102.69,-0.008436414
04/08/2010,103.56,0.024931633
03/08/2010,101.01,-0.008870549
02/08/2010,101.91,0.029475399
30/07/2010,98.95,0.01179235
29/07/2010,97.79,-0.003266976
28/07/2010,98.11,-0.007008307
27/07/2010,98.8,-0.012772336
26/07/2010,100.07,0.003002404
23/07/2010,99.77,0.039248778
22/07/2010,95.93,0.040092562
21/07/2010,92.16,-0.010362787
20/07/2010,93.12,0.005275921
19/07/2010,92.63,0.006281156
16/07/2010,92.05,-0.041912112
15/07/2010,95.99,0.00271229
14/07/2010,95.73,0.0219673
13/07/2010,93.65,0.019407617
12/07/2010,91.85,0.000762403
09/07/2010,91.78,0.002290702
08/07/2010,91.57,0.002077071
07/07/2010,91.38,0.036440602
06/07/2010,88.11,0.011414346
02/07/2010,87.11,0.000459295
01/07/2010,87.07,0.014460313
30/06/2010,85.82,0.00478889
29/06/2010,85.41,-0.066468516
28/06/2010,91.28,-0.003717883
25/06/2010,91.62,0.006350618
24/06/2010,91.04,-0.020655153
23/06/2010,92.94,0.011253094
22/06/2010,91.9,-0.037482365
21/06/2010,95.41,-0.003243868
18/06/2010,95.72,-0.014314112
17/06/2010,97.1,0.028836097
16/06/2010,94.34,-0.007076871
15/06/2010,95.01,0.016020713
14/06/2010,93.5,-0.033031298
11/06/2010,96.64,0.044649329
10/06/2010,92.42,0.037482342
09/06/2010,89.02,0.011524249
08/06/2010,88,0.00113701
07/06/2010,87.9,-0.019601844
04/06/2010,89.64,-0.060178293
03/06/2010,95.2,0.073655586
02/06/2010,88.44,0.040968055
01/06/2010,84.89,-0.019134874
28/05/2010,86.53,-0.005416944
27/05/2010,87,0.038071948
26/05/2010,83.75,0.019532813
25/05/2010,82.13,-0.000730282
24/05/2010,82.19,-0.012694361
21/05/2010,83.24,0.051900474
20/05/2010,79.03,-0.032001735
19/05/2010,81.6,-0.030890487
18/05/2010,84.16,-0.012751058
17/05/2010,85.24,0.006119106
14/05/2010,84.72,-0.022871475
13/05/2010,86.68,-0.019648793
12/05/2010,88.4,0.025201792
11/05/2010,86.2,0.008270768
10/05/2010,85.49,0.097863442
07/05/2010,77.52,-0.042677856
06/05/2010,80.9,-0.052022324
05/05/2010,85.22,-0.015948187
04/05/2010,86.59,-0.012965588
03/05/2010,87.72,0.02446464
30/04/2010,85.6,-0.029241176
29/04/2010,88.14,0.022836496
28/04/2010,86.15,0.003954413
27/04/2010,85.81,-0.030754001
26/04/2010,88.49,0.003736206
23/04/2010,88.16,-0.006106544
22/04/2010,88.7,0.041667899
21/04/2010,85.08,0.00707717
20/04/2010,84.48,0.021899996
19/04/2010,82.65,-0.009992258
16/04/2010,83.48,-0.002990254
15/04/2010,83.73,-0.001670645
14/04/2010,83.87,0.04188074
13/04/2010,80.43,-0.000994159
12/04/2010,80.51,0.009233906
09/04/2010,79.77,0.023079898
08/04/2010,77.95,0.009927239
07/04/2010,77.18,-0.021153279
06/04/2010,78.83,0.025438165
05/04/2010,76.85,0.017193153
01/04/2010,75.54,0.014534558
31/03/2010,74.45,-0.012812133
30/03/2010,75.41,0.008523157
29/03/2010,74.77,-0.00240449
26/03/2010,74.95,-0.013517301
25/03/2010,75.97,-0.002497865
24/03/2010,76.16,-0.01226689
23/03/2010,77.1,-0.00530368
22/03/2010,77.51,0.019410497
19/03/2010,76.02,-0.011639444
18/03/2010,76.91,0.002212822
17/03/2010,76.74,0.000651763
16/03/2010,76.69,0.014315039
15/03/2010,75.6,-0.001453969
12/03/2010,75.71,0.00383776
11/03/2010,75.42,0.003054248
10/03/2010,75.19,0.020286851
09/03/2010,73.68,0.009957117
08/03/2010,72.95,0.009226809
05/03/2010,72.28,0.019418086
04/03/2010,70.89,0.004524255
03/03/2010,70.57,-0.017836299
02/03/2010,71.84,0.01317099
01/03/2010,70.9,0.042498293
26/02/2010,67.95,-0.000882613
25/02/2010,68.01,-0.020808317
24/02/2010,69.44,0.017432167
23/02/2010,68.24,-0.011655144
22/02/2010,69.04,0.001739635
19/02/2010,68.92,0.00684286
18/02/2010,68.45,0.024699917
17/02/2010,66.78,0.008723172
16/02/2010,66.2,0.016909535
12/02/2010,65.09,-0.01327757
11/02/2010,65.96,0.018823725
10/02/2010,64.73,0.001082
09/02/2010,64.66,0.040074774
08/02/2010,62.12,0.000644122
05/02/2010,62.08,-0.005622053
04/02/2010,62.43,-0.049834598
03/02/2010,65.62,0.008570606
02/02/2010,65.06,-0.001842752
01/02/2010,65.18,0.025325676
29/01/2010,63.55,-0.009552966
28/01/2010,64.16,-0.019142295
27/01/2010,65.4,-0.000152894
26/01/2010,65.41,0.019762879
25/01/2010,64.13,-0.006372913
22/01/2010,64.54,-0.035614782
21/01/2010,66.88,-0.024663437
20/01/2010,68.55,-0.013763347
19/01/2010,69.5,0.012596996
15/01/2010,68.63,-0.008126587
14/01/2010,69.19,0.010022598
13/01/2010,68.5,0.003070402
12/01/2010,68.29,-0.0755608
11/01/2010,73.65,-0.006765926
08/01/2010,74.15,0.001484581
07/01/2010,74.04,-0.004447147
06/01/2010,74.37,-0.001746491
05/01/2010,74.5,-0.004286104
04/01/2010,74.82,0.014133084
31/12/2009,73.77,-0.003383182
30/12/2009,74.02,-0.00834123
29/12/2009,74.64,0.013759829
28/12/2009,73.62,0.013125701
24/12/2009,72.66,0.000826105
23/12/2009,72.6,0.018068594
22/12/2009,71.3,0.022409107
21/12/2009,69.72,0.02674578
18/12/2009,67.88,0.045202031
17/12/2009,64.88,-0.013776431
16/12/2009,65.78,0.010852227
15/12/2009,65.07,0.002307871
14/12/2009,64.92,0.025902525
11/12/2009,63.26,-0.022353412
10/12/2009,64.69,0.01432377
09/12/2009,63.77,-0.005785334
08/12/2009,64.14,-0.026614908
07/12/2009,65.87,-0.001213777
04/12/2009,65.95,0.019290249
03/12/2009,64.69,-0.000463643
02/12/2009,64.72,0.006199648
01/12/2009,64.32,0.025828207
30/11/2009,62.68,-0.00905271
27/11/2009,63.25,-0.0286758
25/11/2009,65.09,-0.005362765
24/11/2009,65.44,0.014468468
23/11/2009,64.5,0.030539128
20/11/2009,62.56,-0.000319642
19/11/2009,62.58,-0.016324952
18/11/2009,63.61,-0.030957433
17/11/2009,65.61,-0.01872318
16/11/2009,66.85,0.010828802
13/11/2009,66.13,0.050076338
12/11/2009,62.9,-0.009966072
11/11/2009,63.53,-0.002201259
10/11/2009,63.67,0.002831081
09/11/2009,63.49,0.039844628
06/11/2009,61.01,0.006247965
05/11/2009,60.63,0.031328469
04/11/2009,58.76,0.002897318
03/11/2009,58.59,0.013402262
02/11/2009,57.81,0.018506115
30/10/2009,56.75,-0.050006123
29/10/2009,59.66,0.029599031
28/10/2009,57.92,-0.024557851
27/10/2009,59.36,-0.034114916
26/10/2009,61.42,-0.027302162
23/10/2009,63.12,0.007154812
22/10/2009,62.67,-0.012999549
21/10/2009,63.49,0.021331595
20/10/2009,62.15,-0.011518284
19/10/2009,62.87,0.008145058
16/10/2009,62.36,-0.009893171
15/10/2009,62.98,0.007810672
14/10/2009,62.49,0.0220038
13/10/2009,61.13,-0.005546507
12/10/2009,61.47,0.008167311
09/10/2009,60.97,0.010055306
08/10/2009,60.36,0.032326047
07/10/2009,58.44,-0.002222033
06/10/2009,58.57,0.037398915
05/10/2009,56.42,0.034439534
02/10/2009,54.51,-0.000733541
01/10/2009,54.55,-0.042704731
30/09/2009,56.93,-0.00403191
29/09/2009,57.16,-0.005408719
28/09/2009,57.47,0.042839573
25/09/2009,55.06,-0.018712313
24/09/2009,56.1,-0.025344546
23/09/2009,57.54,0.011712397
22/09/2009,56.87,-0.003685831
21/09/2009,57.08,-0.018915965
18/09/2009,58.17,-0.006340523
17/09/2009,58.54,0.020537438
16/09/2009,57.35,0.010869672
15/09/2009,56.73,-0.012959901
14/09/2009,57.47,-0.007799676
11/09/2009,57.92,0.026239043
10/09/2009,56.42,0.01680111
09/09/2009,55.48,0.018739746
08/09/2009,54.45,0.030771659
04/09/2009,52.8,0.008559253
03/09/2009,52.35,0.015205759
02/09/2009,51.56,0.008179208
01/09/2009,51.14,-0.014173619
31/08/2009,51.87,-0.007299302
28/08/2009,52.25,-0.008195986
27/08/2009,52.68,-0.003600193
26/08/2009,52.87,0.010839699
25/08/2009,52.3,-0.00913596
24/08/2009,52.78,-0.016721855
21/08/2009,53.67,0.150307382
20/08/2009,46.18,0.02499582
19/08/2009,45.04,0.016566307
18/08/2009,44.3,-0.01434359
17/08/2009,44.94,-0.047369273
14/08/2009,47.12,-0.018295117
13/08/2009,47.99,-0.0024974
12/08/2009,48.11,0.071505155
11/08/2009,44.79,-0.022080826
10/08/2009,45.79,-0.02032063
07/08/2009,46.73,0.029535263
06/08/2009,45.37,0.005968847
05/08/2009,45.1,-0.008610275
04/08/2009,45.49,0.018414275
03/08/2009,44.66,0.03000225
31/07/2009,43.34,-0.008958369
30/07/2009,43.73,0.012425378
29/07/2009,43.19,-0.008530311
28/07/2009,43.56,-0.022248364
27/07/2009,44.54,-0.013159552
24/07/2009,45.13,0.021501388
23/07/2009,44.17,0.039247881
22/07/2009,42.47,0.015662399
21/07/2009,41.81,0.001915251
20/07/2009,41.73,0.021558301
17/07/2009,40.84,0.018784537
16/07/2009,40.08,0.009526269
15/07/2009,39.7,0.040087588
14/07/2009,38.14,-0.002095339
13/07/2009,38.22,0.025438574
10/07/2009,37.26,0.011879189
09/07/2009,36.82,0.008728915
08/07/2009,36.5,0.025809675
07/07/2009,35.57,-0.041575155
06/07/2009,37.08,-0.028710106
02/07/2009,38.16,-0.01946344
01/07/2009,38.91,0.01920142
30/06/2009,38.17,-0.01920142
29/06/2009,38.91,0
26/06/2009,38.91,-0.022112986
25/06/2009,39.78,0.013667639
24/06/2009,39.24,0.037123017
23/06/2009,37.81,0.013580291
22/06/2009,37.3,-0.067633592
19/06/2009,39.91,-0.006244556
18/06/2009,40.16,-0.008430499
17/06/2009,40.5,0.01342302
16/06/2009,39.96,-0.016627756
15/06/2009,40.63,-0.023593457
12/06/2009,41.6,0
11/06/2009,41.6,0.039970995
10/06/2009,39.97,0.009805233
09/06/2009,39.58,0.022225976
08/06/2009,38.71,-0.010791472
05/06/2009,39.13,-0.003571432
04/06/2009,39.27,-0.000254615
03/06/2009,39.28,0.000509295
02/06/2009,39.26,-0.013158085
01/06/2009,39.78,0.04709477
29/05/2009,37.95,0.004754367
28/05/2009,37.77,0.034202876
27/05/2009,36.5,-0.027028672
26/05/2009,37.5,0.036663984
22/05/2009,36.15,-0.092413999
21/05/2009,39.65,-0.015515827
20/05/2009,40.27,-0.018452978
19/05/2009,41.02,0.015229968
18/05/2009,40.4,0.004962789
15/05/2009,40.2,0.010754136
14/05/2009,39.77,0.019294836
13/05/2009,39.01,-0.046578274
12/05/2009,40.87,-0.009739546
11/05/2009,41.27,0.005588643
08/05/2009,41.04,-0.003405501
07/05/2009,41.18,-0.063278014
06/05/2009,43.87,-0.02320708
05/05/2009,44.9,0.028692808
04/05/2009,43.63,0.05222259
01/05/2009,41.41,-0.033249323
30/04/2009,42.81,0.031801446
29/04/2009,41.47,0.02169494
28/04/2009,40.58,-0.001723502
27/04/2009,40.65,0.011878388
24/04/2009,40.17,0.022404965
23/04/2009,39.28,-0.018163971
22/04/2009,40,0.030716973
21/04/2009,38.79,0.048326235
20/04/2009,36.96,-0.036396633
17/04/2009,38.33,0.013394816
16/04/2009,37.82,0.01223745
15/04/2009,37.36,-0.014878064
14/04/2009,37.92,-0.008664883
13/04/2009,38.25,0.022472856
09/04/2009,37.4,0.000534902
08/04/2009,37.38,0.020541263
07/04/2009,36.62,0.003830374
06/04/2009,36.48,-0.021424548
03/04/2009,37.27,0.087426127
02/04/2009,34.15,0.043693365
01/04/2009,32.69,-0.001222868
31/03/2009,32.73,0.004900469
30/03/2009,32.57,-0.045319083
27/03/2009,34.08,-0.04672006
26/03/2009,35.71,0.045547039
25/03/2009,34.12,-0.023176008
24/03/2009,34.92,-0.058668664
23/03/2009,37.03,0.063261095
20/03/2009,34.76,-0.022191522
19/03/2009,35.54,0.015882353
18/03/2009,34.98,0.029593108
17/03/2009,33.96,0.051045355
16/03/2009,32.27,-0.015985585
13/03/2009,32.79,-0.032110786
12/03/2009,33.86,0.015776484
11/03/2009,33.33,0.025525543
10/03/2009,32.49,0.050499843
09/03/2009,30.89,0.02690451
06/03/2009,30.07,-0.001993356
05/03/2009,30.13,0.003657527
04/03/2009,30.02,0.063961295
03/03/2009,28.16,0.030283497
02/03/2009,27.32,-0.024585475
27/02/2009,28,-0.019452426
26/02/2009,28.55,0.01588736
25/02/2009,28.1,0.022675076
24/02/2009,27.47,0.054997962
23/02/2009,26,-0.00192123
20/02/2009,26.05,0.004617169
19/02/2009,25.93,0.006189575
18/02/2009,25.77,-0.006575154
17/02/2009,25.94,-0.034852012
13/02/2009,26.86,-0.008157257
12/02/2009,27.08,-0.005523859
11/02/2009,27.23,0.014053486
10/02/2009,26.85,-0.074267576
09/02/2009,28.92,-0.004140793
06/02/2009,29.04,-0.056239718
05/02/2009,30.72,0.046303025
04/02/2009,29.33,-0.022586499
03/02/2009,30,0.118783536
02/02/2009,26.64,0.001126761
30/01/2009,26.61,-0.036528688
29/01/2009,27.6,-0.062838708
28/01/2009,29.39,0.070111467
27/01/2009,27.4,-0.003642991
26/01/2009,27.5,0.015021349
23/01/2009,27.09,0.022774925
22/01/2009,26.48,-0.040338494
21/01/2009,27.57,0.055942997
20/01/2009,26.07,-0.076051395
16/01/2009,28.13,0.015765285
15/01/2009,27.69,-0.006120631
14/01/2009,27.86,-0.061595393
13/01/2009,29.63,-0.040349389
12/01/2009,30.85,-0.021802723
09/01/2009,31.53,-0.042837089
08/01/2009,32.91,0.02804066
07/01/2009,32,-0.078117779
06/01/2009,34.6,0.03679591
05/01/2009,33.35,
