Date,Close,FCX
28/01/2011,106.17,-0.01393653
27/01/2011,107.66,-0.02440712
26/01/2011,110.32,0.035897741
25/01/2011,106.43,-0.018986145
24/01/2011,108.47,0.000645548
21/01/2011,108.4,-0.022800805
20/01/2011,110.9,-0.037693571
19/01/2011,115.16,-0.029434021
18/01/2011,118.6,0.002110151
14/01/2011,118.35,0.002368667
13/01/2011,118.07,-0.03143104
12/01/2011,121.84,0.000328353
11/01/2011,121.8,0.023593053
10/01/2011,118.96,0.01260432
07/01/2011,117.47,0.011903373
06/01/2011,116.08,-0.019366727
05/01/2011,118.35,-0.003374107
04/01/2011,118.75,-0.006965161
03/01/2011,119.58,-0.004255858
31/12/2010,120.09,0.009538225
30/12/2010,118.95,-0.001679967
29/12/2010,119.15,0.007328509
28/12/2010,118.28,-0.002786105
27/12/2010,118.61,0.003716534
23/12/2010,118.17,0.015177645
22/12/2010,116.39,0.001633777
21/12/2010,116.2,0.01876358
20/12/2010,114.04,0.002897916
17/12/2010,113.71,0.020165018
16/12/2010,111.44,-0.005458871
15/12/2010,112.05,-0.024420484
14/12/2010,114.82,-0.006164552
13/12/2010,115.53,0.023293523
10/12/2010,112.87,0.019774276
09/12/2010,110.66,0.01879103
08/12/2010,108.6,-0.018519893
07/12/2010,110.63,0.006620439
06/12/2010,109.9,0.0086818
03/12/2010,108.95,0.012096736
02/12/2010,107.64,0.020176164
01/12/2010,105.49,0.040332337
30/11/2010,101.32,0.000197414
29/11/2010,101.3,0.033935592
26/11/2010,97.92,-0.028193571
24/11/2010,100.72,0.020259443
23/11/2010,98.7,-0.032985901
22/11/2010,102.01,0.002060744
19/11/2010,101.8,0.019341044
18/11/2010,99.85,0.030608928
17/11/2010,96.84,-0.007919815
16/11/2010,97.61,-0.043992866
15/11/2010,102,-0.018648559
12/11/2010,103.92,-0.038602443
11/11/2010,108.01,0.034664863
10/11/2010,104.33,0.016233809
09/11/2010,102.65,-0.025298324
08/11/2010,105.28,0.004188089
05/11/2010,104.84,0.009102731
04/11/2010,103.89,0.067694264
03/11/2010,97.09,-0.005853675
02/11/2010,97.66,0.014646987
01/11/2010,96.24,0.015181153
29/10/2010,94.79,-0.007357611
28/10/2010,95.49,-0.000104718
27/10/2010,95.5,-0.0286943
26/10/2010,98.28,0.022743455
25/10/2010,96.07,0.021250537
22/10/2010,94.05,-0.024990801
21/10/2010,96.43,0.011263024
20/10/2010,95.35,0.027970133
19/10/2010,92.72,-0.03788412
18/10/2010,96.3,-0.018009234
15/10/2010,98.05,-0.009541282
14/10/2010,98.99,-0.00090877
13/10/2010,99.08,0.03753461
12/10/2010,95.43,0.000524082
11/10/2010,95.38,-0.001362041
08/10/2010,95.51,0.043985476
07/10/2010,91.4,-0.023998557
06/10/2010,93.62,0.026408461
05/10/2010,91.18,0.044287266
04/10/2010,87.23,-0.02154767
01/10/2010,89.13,0.04286698
30/09/2010,85.39,-0.00944118
29/09/2010,86.2,-0.009582709
28/09/2010,87.03,0.005415072
27/09/2010,86.56,-0.000577467
24/09/2010,86.61,0.02786413
23/09/2010,84.23,-0.003318718
22/09/2010,84.51,0.018149752
21/09/2010,82.99,-0.004328491
20/09/2010,83.35,0.019749839
17/09/2010,81.72,-0.000122362
16/09/2010,81.73,0.004045859
15/09/2010,81.4,-0.00049128
14/09/2010,81.44,-0.004166162
13/09/2010,81.78,0.030668491
10/09/2010,79.31,0.014606216
09/09/2010,78.16,-0.012460428
08/09/2010,79.14,0.016306094
07/09/2010,77.86,-0.008823023
03/09/2010,78.55,0.020449558
02/09/2010,76.96,0.010055586
01/09/2010,76.19,0.056703
31/08/2010,71.99,0.022902301
30/08/2010,70.36,-0.011867899
27/08/2010,71.2,0.059159754
26/08/2010,67.11,0.006727991
25/08/2010,66.66,-0.005833537
24/08/2010,67.05,-0.04818631
23/08/2010,70.36,-0.014252693
20/08/2010,71.37,-0.010037725
19/08/2010,72.09,-0.015553269
18/08/2010,73.22,0.005340649
17/08/2010,72.83,0.030672975
16/08/2010,70.63,0.007960241
13/08/2010,70.07,-0.004556465
12/08/2010,70.39,0.0049847
11/08/2010,70.04,-0.044265516
10/08/2010,73.21,-0.020549594
09/08/2010,74.73,0.001607071
06/08/2010,74.61,0.007263954
05/08/2010,74.07,-0.012477522
04/08/2010,75,0.013017697
03/08/2010,74.03,-0.010347469
02/08/2010,74.8,0.044561151
30/07/2010,71.54,0.01124555
29/07/2010,70.74,0.005102052
28/07/2010,70.38,0.007845415
27/07/2010,69.83,-0.019990742
26/07/2010,71.24,0.002248455
23/07/2010,71.08,0.032892998
22/07/2010,68.78,0.040349585
21/07/2010,66.06,0.026692795
20/07/2010,64.32,0.05529448
19/07/2010,60.86,0.012899137
16/07/2010,60.08,-0.050152497
15/07/2010,63.17,-0.007726917
14/07/2010,63.66,-0.007199906
13/07/2010,64.12,0.014135621
12/07/2010,63.22,-0.042730959
09/07/2010,65.98,0.043680476
08/07/2010,63.16,0.003171585
07/07/2010,62.96,0.061746995
06/07/2010,59.19,0.011042327
02/07/2010,58.54,0.006168628
01/07/2010,58.18,-0.016196757
30/06/2010,59.13,-0.032282337
29/06/2010,61.07,-0.057122025
28/06/2010,64.66,-0.029111253
25/06/2010,66.57,0.048159448
24/06/2010,63.44,-0.025215344
23/06/2010,65.06,-0.001996162
22/06/2010,65.19,-0.043377401
21/06/2010,68.08,0.032545043
18/06/2010,65.9,0.001366639
17/06/2010,65.81,-0.018368478
16/06/2010,67.03,-0.000298329
15/06/2010,67.05,0.027059319
14/06/2010,65.26,0.005069525
11/06/2010,64.93,0.008817444
10/06/2010,64.36,0.05772524
09/06/2010,60.75,-0.011944836
08/06/2010,61.48,0.046953855
07/06/2010,58.66,-0.068356233
04/06/2010,62.81,-0.052112892
03/06/2010,66.17,-0.04216913
02/06/2010,69.02,0.037344757
01/06/2010,66.49,-0.052157712
28/05/2010,70.05,-0.014456034
27/05/2010,71.07,0.065110891
26/05/2010,66.59,-0.015349381
25/05/2010,67.62,0.030938043
24/05/2010,65.56,-0.021876108
21/05/2010,67.01,0.051913976
20/05/2010,63.62,-0.062010572
19/05/2010,67.69,0.005035556
18/05/2010,67.35,-0.009163529
17/05/2010,67.97,-0.025420789
14/05/2010,69.72,-0.028142987
13/05/2010,71.71,-0.017829233
12/05/2010,73,0.038541492
11/05/2010,70.24,-0.031668613
10/05/2010,72.5,0.070126519
07/05/2010,67.59,-0.02108115
06/05/2010,69.03,-0.020220091
05/05/2010,70.44,-0.000709572
04/05/2010,70.49,-0.045074537
03/05/2010,73.74,-0.023984536
30/04/2010,75.53,-0.028582696
29/04/2010,77.72,0.015952611
28/04/2010,76.49,0.004454934
27/04/2010,76.15,-0.054309097
26/04/2010,80.4,0.010502722
23/04/2010,79.56,-0.01174573
22/04/2010,80.5,0.026305714
21/04/2010,78.41,-0.030025495
20/04/2010,80.8,0
19/04/2010,80.8,-0.004691946
16/04/2010,81.18,-0.036763511
15/04/2010,84.22,-0.013445184
14/04/2010,85.36,0.0069359
13/04/2010,84.77,0.004374305
12/04/2010,84.4,-0.014935304
09/04/2010,85.67,-0.004425817
08/04/2010,86.05,0.001395511
07/04/2010,85.93,-0.016161035
06/04/2010,87.33,0
05/04/2010,87.33,0.012096225
01/04/2010,86.28,0.032272262
31/03/2010,83.54,-0.001435407
30/03/2010,83.66,0.009367188
29/03/2010,82.88,0.045796339
26/03/2010,79.17,0.016043125
25/03/2010,77.91,-0.023843869
24/03/2010,79.79,-0.016161466
23/03/2010,81.09,0.016036145
22/03/2010,79.8,0.016297499
19/03/2010,78.51,-0.022169947
18/03/2010,80.27,-0.011888685
17/03/2010,81.23,-0.011749003
16/03/2010,82.19,0.018790851
15/03/2010,80.66,0.001613004
12/03/2010,80.53,0.000372601
11/03/2010,80.5,0.005231049
10/03/2010,80.08,0.004004009
09/03/2010,79.76,-0.010724632
08/03/2010,80.62,-0.001115726
05/03/2010,80.71,0.023442001
04/03/2010,78.84,-0.00506074
03/03/2010,79.24,0.016028838
02/03/2010,77.98,0.019815451
01/03/2010,76.45,0.017017758
26/02/2010,75.16,0.014608583
25/02/2010,74.07,0.018944348
24/02/2010,72.68,-0.013122113
23/02/2010,73.64,-0.034697903
22/02/2010,76.24,-0.011994929
19/02/2010,77.16,0.007284111
18/02/2010,76.6,0.019510242
17/02/2010,75.12,-0.01085672
16/02/2010,75.94,0.030212163
12/02/2010,73.68,-0.006628364
11/02/2010,74.17,0.043257433
10/02/2010,71.03,-0.007713382
09/02/2010,71.58,0.033814843
08/02/2010,69.2,-0.014774708
05/02/2010,70.23,0.050971097
04/02/2010,66.74,-0.0542407
03/02/2010,70.46,-0.02867931
02/02/2010,72.51,0.012769084
01/02/2010,71.59,0.070900383
29/01/2010,66.69,-0.031439384
28/01/2010,68.82,-0.034700419
27/01/2010,71.25,-0.010332401
26/01/2010,71.99,-0.035613287
25/01/2010,74.6,0.004972126
22/01/2010,74.23,-0.0272424
21/01/2010,76.28,-0.090675343
20/01/2010,83.52,-0.012848142
19/01/2010,84.6,0.003552402
15/01/2010,84.3,-0.009210125
14/01/2010,85.08,-0.012497973
13/01/2010,86.15,0.016148256
12/01/2010,84.77,-0.038417313
11/01/2010,88.09,-0.000113514
08/01/2010,88.1,0.028320069
07/01/2010,85.64,-0.01931254
06/01/2010,87.31,0.039124509
05/01/2010,83.96,0.00597302
04/01/2010,83.46,0.038722395
31/12/2009,80.29,-0.007321495
30/12/2009,80.88,-0.002593074
29/12/2009,81.09,-0.008717595
28/12/2009,81.8,-0.000122242
24/12/2009,81.81,0.010814902
23/12/2009,80.93,0.031123104
22/12/2009,78.45,0.006265605
21/12/2009,77.96,0.018382395
18/12/2009,76.54,0.007606594
17/12/2009,75.96,-0.044921007
16/12/2009,79.45,0.017265885
15/12/2009,78.09,-0.009558475
14/12/2009,78.84,0.026085642
11/12/2009,76.81,-0.012035085
10/12/2009,77.74,-0.008071276
09/12/2009,78.37,0.027161525
08/12/2009,76.27,-0.031236406
07/12/2009,78.69,-0.01488423
04/12/2009,79.87,-0.048032695
03/12/2009,83.8,-0.016333657
02/12/2009,85.18,0.015021869
01/12/2009,83.91,0.013316734
30/11/2009,82.8,-0.016054017
27/11/2009,84.14,-0.037097454
25/11/2009,87.32,0.020011078
24/11/2009,85.59,0.003042361
23/11/2009,85.33,0.008946499
20/11/2009,84.57,-0.001772107
19/11/2009,84.72,0.00035417
18/11/2009,84.69,-0.007880076
17/11/2009,85.36,0.010362787
16/11/2009,84.48,0.035053273
13/11/2009,81.57,0.005039032
12/11/2009,81.16,-0.02169494
11/11/2009,82.94,0.004471036
10/11/2009,82.57,-0.007600929
09/11/2009,83.2,0.044735894
06/11/2009,79.56,0.000754432
05/11/2009,79.5,0.022901764
04/11/2009,77.7,0.011911068
03/11/2009,76.78,0.028669643
02/11/2009,74.61,0.016895719
30/10/2009,73.36,-0.063507114
29/10/2009,78.17,0.06228104
28/10/2009,73.45,-0.053027664
27/10/2009,77.45,-0.025872851
26/10/2009,79.48,-0.023255416
23/10/2009,81.35,-0.019838781
22/10/2009,82.98,0.04007912
21/10/2009,79.72,0.013767189
20/10/2009,78.63,-0.004694546
19/10/2009,79,0.042273469
16/10/2009,75.73,-0.00263748
15/10/2009,75.93,-0.003943223
14/10/2009,76.23,0.018268975
13/10/2009,74.85,0.004955478
12/10/2009,74.48,0.001881468
09/10/2009,74.34,-0.008572246
08/10/2009,74.98,0.029780219
07/10/2009,72.78,0.044532957
06/10/2009,69.61,0.033599421
05/10/2009,67.31,0.021777537
02/10/2009,65.86,0.007009018
01/10/2009,65.4,-0.047916038
30/09/2009,68.61,0.004235747
29/09/2009,68.32,-0.009324077
28/09/2009,68.96,0.03347161
25/09/2009,66.69,-0.020922197
24/09/2009,68.1,-0.042969467
23/09/2009,71.09,-0.028565448
22/09/2009,73.15,0.042874681
21/09/2009,70.08,-0.000855798
18/09/2009,70.14,-0.018784537
17/09/2009,71.47,-0.009469504
16/09/2009,72.15,0.011570492
15/09/2009,71.32,0.009863402
14/09/2009,70.62,0.003546355
11/09/2009,70.37,0.015899497
10/09/2009,69.26,0.023076824
09/09/2009,67.68,-0.00471699
08/09/2009,68,0.029852963
04/09/2009,66,0.023299644
03/09/2009,64.48,0.042451734
02/09/2009,61.8,0.019443469
01/09/2009,60.61,-0.03835732
31/08/2009,62.98,-0.038927537
28/08/2009,65.48,0.018807399
27/08/2009,64.26,0.017741261
26/08/2009,63.13,-0.015404266
25/08/2009,64.11,-0.020533334
24/08/2009,65.44,0.005823771
21/08/2009,65.06,0.044472722
20/08/2009,62.23,0.002252253
19/08/2009,62.09,0.026437571
18/08/2009,60.47,0.018526775
17/08/2009,59.36,-0.069778726
14/08/2009,63.65,-0.037315461
13/08/2009,66.07,0.04789757
12/08/2009,62.98,0.01762019
11/08/2009,61.88,-0.008047685
10/08/2009,62.38,-0.016376867
07/08/2009,63.41,-0.009105243
06/08/2009,63.99,-0.007318055
05/08/2009,64.46,0.021324107
04/08/2009,63.1,-0.03181803
03/08/2009,65.14,0.077206696
31/07/2009,60.3,0.031844996
30/07/2009,58.41,0.050923923
29/07/2009,55.51,-0.053659435
28/07/2009,58.57,-0.023288261
27/07/2009,59.95,0.002170828
24/07/2009,59.82,0.001170862
23/07/2009,59.75,0.01636753
22/07/2009,58.78,0.010431903
21/07/2009,58.17,0.02031849
20/07/2009,57,0.026668247
17/07/2009,55.5,0.030737875
16/07/2009,53.82,0.055585777
15/07/2009,50.91,0.055115371
14/07/2009,48.18,0.005619746
13/07/2009,47.91,0.026865709
10/07/2009,46.64,-0.001071467
09/07/2009,46.69,0.034647762
08/07/2009,45.1,0.002219757
07/07/2009,45,-0.020673707
06/07/2009,45.94,-0.079071069
02/07/2009,49.72,-0.016951248
01/07/2009,50.57,0.009137926
30/06/2009,50.11,-0.004380732
29/06/2009,50.33,-0.004361625
26/06/2009,50.55,-0.003948672
25/06/2009,50.75,0.039181305
24/06/2009,48.8,0.033760239
23/06/2009,47.18,0.043315563
22/06/2009,45.18,-0.11979763
19/06/2009,50.93,0.008478805
18/06/2009,50.5,0.000396118
17/06/2009,50.48,-0.037138515
16/06/2009,52.39,-0.051159672
15/06/2009,55.14,-0.059322274
12/06/2009,58.51,-0.032122496
11/06/2009,60.42,0.00881063
10/06/2009,59.89,0.015650298
09/06/2009,58.96,0.042972655
08/06/2009,56.48,-0.01196776
05/06/2009,57.16,0.0146271
04/06/2009,56.33,0.048559408
03/06/2009,53.66,-0.05827594
02/06/2009,56.88,-0.021566053
01/06/2009,58.12,0.065594366
29/05/2009,54.43,0.041832978
28/05/2009,52.2,0.048072031
27/05/2009,49.75,-0.004812522
26/05/2009,49.99,0.03356361
22/05/2009,48.34,-0.006392433
21/05/2009,48.65,-0.027371197
20/05/2009,50,0.009646377
19/05/2009,49.52,0.017313805
18/05/2009,48.67,0.074629674
15/05/2009,45.17,-0.020596697
14/05/2009,46.11,0.002171082
13/05/2009,46.01,-0.065203916
12/05/2009,49.11,-0.037370719
11/05/2009,50.98,-0.01595675
08/05/2009,51.8,0.054753858
07/05/2009,49.04,-0.055718643
06/05/2009,51.85,0.036131949
05/05/2009,50.01,0.027776748
04/05/2009,48.64,0.089406588
01/05/2009,44.48,0.042012376
30/04/2009,42.65,0.040431293
29/04/2009,40.96,0.067929681
28/04/2009,38.27,-0.036180983
27/04/2009,39.68,-0.031016008
24/04/2009,40.93,0.044207473
23/04/2009,39.16,-0.032410826
22/04/2009,40.45,-0.006898278
21/04/2009,40.73,0.040586733
20/04/2009,39.11,-0.104081252
17/04/2009,43.4,-0.007803574
16/04/2009,43.74,-0.023945124
15/04/2009,44.8,0.012126805
14/04/2009,44.26,-0.02960706
13/04/2009,45.59,0.033228612
09/04/2009,44.1,0.082199226
08/04/2009,40.62,-0.018053674
07/04/2009,41.36,-0.009385221
06/04/2009,41.75,-0.021796646
03/04/2009,42.67,0.026117344
02/04/2009,41.57,0.045775708
01/04/2009,39.71,0.04112633
31/03/2009,38.11,-0.010960444
30/03/2009,38.53,-0.089085529
27/03/2009,42.12,-0.021839544
26/03/2009,43.05,0.057117423
25/03/2009,40.66,-0.005151489
24/03/2009,40.87,-0.024173282
23/03/2009,41.87,0.071007934
20/03/2009,39,-0.026317308
19/03/2009,40.04,0.055719713
18/03/2009,37.87,0.025135013
17/03/2009,36.93,-0.008896136
16/03/2009,37.26,0.005921955
13/03/2009,37.04,0.007588112
12/03/2009,36.76,0.033188887
11/03/2009,35.56,0.039873345
10/03/2009,34.17,0.055661832
09/03/2009,32.32,-0.047138636
06/03/2009,33.88,0.068086721
05/03/2009,31.65,-0.017538815
04/03/2009,32.21,0.125535767
03/03/2009,28.41,0.069973893
02/03/2009,26.49,-0.138332984
27/02/2009,30.42,0.010907396
26/02/2009,30.09,0.025923014
25/02/2009,29.32,0.046422573
24/02/2009,27.99,0.060758607
23/02/2009,26.34,-0.088592005
20/02/2009,28.78,0.01787953
19/02/2009,28.27,-0.005995433
18/02/2009,28.44,0.047525142
17/02/2009,27.12,-0.117783036
13/02/2009,30.51,0.037059824
12/02/2009,29.4,0.051651396
11/02/2009,27.92,0.022822943
10/02/2009,27.29,-0.071749542
09/02/2009,29.32,-0.016574031
06/02/2009,29.81,0.050216878
05/02/2009,28.35,0.038473197
04/02/2009,27.28,0.080501024
03/02/2009,25.17,0.023312953
02/02/2009,24.59,-0.022120347
30/01/2009,25.14,-0.059454018
29/01/2009,26.68,-0.050787169
28/01/2009,28.07,0.09093785
27/01/2009,25.63,0.0272906
26/01/2009,24.94,0.089273904
23/01/2009,22.81,0.01102061
22/01/2009,22.56,-0.040821995
21/01/2009,23.5,0.059614494
20/01/2009,22.14,-0.097197205
16/01/2009,24.4,0.029530114
15/01/2009,23.69,0.028255304
14/01/2009,23.03,-0.113576778
13/01/2009,25.8,0.014051753
12/01/2009,25.44,-0.122315029
09/01/2009,28.75,-0.017241806
08/01/2009,29.25,0.04403227
07/01/2009,27.99,-0.095992009
06/01/2009,30.81,0.087808366
05/01/2009,28.22,
