Date,Close,EQR
17/12/2013,51.62,-0.005602256
16/12/2013,51.91,-0.005762598
13/12/2013,52.21,-0.004586287
12/12/2013,52.45,-0.013069605
11/12/2013,53.14,-0.016054106
10/12/2013,54,0.009676294
09/12/2013,53.48,0.006001518
06/12/2013,53.16,0.010209958
05/12/2013,52.62,-0.00587401
04/12/2013,52.93,0.017534278
03/12/2013,52.01,0.00675222
02/12/2013,51.66,0.002325582
29/11/2013,51.54,-0.009077803
27/11/2013,52.01,0.021769567
26/11/2013,50.89,0.005714864
25/11/2013,50.6,-0.004535155
22/11/2013,50.83,0
21/11/2013,50.83,0.003744954
20/11/2013,50.64,-0.008063767
19/11/2013,51.05,-0.003324536
18/11/2013,51.22,-0.003118911
15/11/2013,51.38,-0.013339975
14/11/2013,52.07,0.010036757
13/11/2013,51.55,0.005056409
12/11/2013,51.29,-0.006994394
11/11/2013,51.65,-0.000967586
08/11/2013,51.7,-0.014402553
07/11/2013,52.45,-0.003995819
06/11/2013,52.66,0.00190078
05/11/2013,52.56,-0.015293416
04/11/2013,53.37,0.008845451
01/11/2013,52.9,0.010260398
31/10/2013,52.36,-0.014975164
30/10/2013,53.15,-0.013084299
29/10/2013,53.85,-0.009610128
28/10/2013,54.37,-0.00988295
25/10/2013,54.91,0.020050336
24/10/2013,53.82,-0.031638371
23/10/2013,55.55,0.001441182
22/10/2013,55.47,0.007600471
21/10/2013,55.05,-0.002902233
18/10/2013,55.21,-0.007039105
17/10/2013,55.6,0.015040602
16/10/2013,54.77,0.021220466
15/10/2013,53.62,-0.00018648
14/10/2013,53.63,-0.001676759
11/10/2013,53.72,0.003356334
10/10/2013,53.54,0.024963475
09/10/2013,52.22,0.000766284
08/10/2013,52.18,-0.015592634
07/10/2013,53,0.007005614
04/10/2013,52.63,-0.00436061
03/10/2013,52.86,-0.022817523
02/10/2013,54.08,-0.00424394
01/10/2013,54.31,0.013719162
30/09/2013,53.57,-0.018128502
27/09/2013,54.55,-0.002197401
26/09/2013,54.67,0.002014099
25/09/2013,54.56,0.004960966
24/09/2013,54.29,-0.016260521
23/09/2013,55.18,-0.016535244
20/09/2013,56.1,-0.003736327
19/09/2013,56.31,-0.003191492
18/09/2013,56.49,0.034945919
17/09/2013,54.55,-0.004754947
16/09/2013,54.81,0.004021943
13/09/2013,54.59,-0.002378558
12/09/2013,54.72,-0.003466208
11/09/2013,54.91,0.009331327
10/09/2013,54.4,0.003867764
09/09/2013,54.19,0.021450044
06/09/2013,53.04,0.024815169
05/09/2013,51.74,-0.005012542
04/09/2013,52,0.014332998
03/09/2013,51.26,-0.012215372
30/08/2013,51.89,-0.004038855
29/08/2013,52.1,0
28/08/2013,52.1,-0.01561639
27/08/2013,52.92,0.000188982
26/08/2013,52.91,0.007588729
23/08/2013,52.51,0.012648693
22/08/2013,51.85,0.011054122
21/08/2013,51.28,-0.000779727
20/08/2013,51.32,0.017097793
19/08/2013,50.45,-0.004351273
16/08/2013,50.67,-0.021863061
15/08/2013,51.79,-0.014948534
14/08/2013,52.57,-0.001710539
13/08/2013,52.66,-0.015264595
12/08/2013,53.47,-0.013744644
09/08/2013,54.21,-0.000921914
08/08/2013,54.26,0.000184315
07/08/2013,54.25,-0.008991711
06/08/2013,54.74,-0.002736479
05/08/2013,54.89,-0.001092498
02/08/2013,54.95,-0.012838075
01/08/2013,55.66,-0.006089935
31/07/2013,56,-0.029212001
30/07/2013,57.66,-0.002079003
29/07/2013,57.78,-0.005350837
26/07/2013,58.09,0.006216563
25/07/2013,57.73,0.005036044
24/07/2013,57.44,-0.022550228
23/07/2013,58.75,-0.001700681
22/07/2013,58.85,0.001870908
19/07/2013,58.74,-0.00594078
18/07/2013,59.09,0.005770552
17/07/2013,58.75,0.000170227
16/07/2013,58.74,0.002215595
15/07/2013,58.61,-0.00034118
12/07/2013,58.63,-0.007645947
11/07/2013,59.08,0.020002376
10/07/2013,57.91,-0.001035554
09/07/2013,57.97,0.010752792
08/07/2013,57.35,-0.000174353
05/07/2013,57.36,-0.001393728
03/07/2013,57.44,-0.006939653
02/07/2013,57.84,0.006243517
01/07/2013,57.48,-0.010039897
28/06/2013,58.06,-0.006181338
27/06/2013,58.42,0.020230655
26/06/2013,57.25,0.014958484
25/06/2013,56.4,0.01446583
24/06/2013,55.59,0.015591324
21/06/2013,54.73,0.033819648
20/06/2013,52.91,-0.038740828
19/06/2013,55,-0.028852463
18/06/2013,56.61,0.0035392
17/06/2013,56.41,0.001241685
14/06/2013,56.34,-0.001773365
13/06/2013,56.44,0.030400758
12/06/2013,54.75,-0.006735258
11/06/2013,55.12,-0.016553095
10/06/2013,56.04,-0.011532107
07/06/2013,56.69,0.000352858
06/06/2013,56.67,-0.001058201
05/06/2013,56.73,-0.007201225
04/06/2013,57.14,-0.001748558
03/06/2013,57.24,0.012127752
31/05/2013,56.55,-0.015267472
30/05/2013,57.42,-0.019317607
29/05/2013,58.54,-0.014752281
28/05/2013,59.41,-0.014869541
24/05/2013,60.3,0.001992033
23/05/2013,60.18,0.017601661
22/05/2013,59.13,-0.027028672
21/05/2013,60.75,0.009427011
20/05/2013,60.18,0.009852296
17/05/2013,59.59,-0.00033557
16/05/2013,59.61,0.007577707
15/05/2013,59.16,-0.001013685
14/05/2013,59.22,0.008308653
13/05/2013,58.73,0.017520201
10/05/2013,57.71,0.008177514
09/05/2013,57.24,-0.005053596
08/05/2013,57.53,0.005403063
07/05/2013,57.22,0.016386588
06/05/2013,56.29,0.00480813
03/05/2013,56.02,-0.01083011
02/05/2013,56.63,-0.004756461
01/05/2013,56.9,-0.020181617
30/04/2013,58.06,0.01474825
29/04/2013,57.21,0.01054306
26/04/2013,56.61,-0.01036825
25/04/2013,57.2,-0.00852995
24/04/2013,57.69,-0.000693121
23/04/2013,57.73,0.002254401
22/04/2013,57.6,-0.006403068
19/04/2013,57.97,0.002245058
18/04/2013,57.84,0.00294347
17/04/2013,57.67,-0.014802336
16/04/2013,58.53,0.010822059
15/04/2013,57.9,-0.020344321
12/04/2013,59.09,0.001185336
11/04/2013,59.02,0.011417011
10/04/2013,58.35,0.000685753
09/04/2013,58.31,0.005158196
08/04/2013,58.01,0.002243508
05/04/2013,57.88,0.006239188
04/04/2013,57.52,0.028031805
03/04/2013,55.93,0.007177494
02/04/2013,55.53,-0.000360101
01/04/2013,55.55,0.008860016
28/03/2013,55.06,0
27/03/2013,55.06,-0.005975572
26/03/2013,55.39,0.007793424
25/03/2013,54.96,0.005473467
22/03/2013,54.66,0.004951867
21/03/2013,54.39,-0.009515168
20/03/2013,54.91,-0.002546382
19/03/2013,55.05,-0.009761466
18/03/2013,55.59,-0.008954215
15/03/2013,56.09,-0.005334294
14/03/2013,56.39,0.016629798
13/03/2013,55.46,0.00851069
12/03/2013,54.99,0.00309626
11/03/2013,54.82,-0.002004556
08/03/2013,54.93,-0.005627681
07/03/2013,55.24,-0.020072358
06/03/2013,56.36,0.003911116
05/03/2013,56.14,0.008766493
04/03/2013,55.65,0.005586103
01/03/2013,55.34,0.005435781
28/02/2013,55.04,-0.01711291
27/02/2013,55.99,-0.000178587
26/02/2013,56,0
25/02/2013,56,-0.021377018
22/02/2013,57.21,0.001749476
21/02/2013,57.11,-0.005761692
20/02/2013,57.44,-0.00243436
19/02/2013,57.58,0.001216439
15/02/2013,57.51,-0.000869036
14/02/2013,57.56,-0.001562365
13/02/2013,57.65,0.002779227
12/02/2013,57.49,0.018078597
11/02/2013,56.46,0.018231068
08/02/2013,55.44,0.011246264
07/02/2013,54.82,-0.007451193
06/02/2013,55.23,0.019563655
05/02/2013,54.16,-0.005523859
04/02/2013,54.46,-0.004945518
01/02/2013,54.73,-0.011987067
31/01/2013,55.39,-0.029879513
30/01/2013,57.07,-0.011844765
29/01/2013,57.75,-0.00690253
28/01/2013,58.15,0.001032347
25/01/2013,58.09,0.002067897
24/01/2013,57.97,-0.007219007
23/01/2013,58.39,-0.002053038
22/01/2013,58.51,0.001710572
18/01/2013,58.41,-0.001026694
17/01/2013,58.47,-0.001879539
16/01/2013,58.58,-0.002727584
15/01/2013,58.74,0.005462629
14/01/2013,58.42,0.004632418
11/01/2013,58.15,-0.00377618
10/01/2013,58.37,0.006359049
09/01/2013,58,0.002243895
08/01/2013,57.87,0.003635423
07/01/2013,57.66,0.007485456
04/01/2013,57.23,-0.000349406
03/01/2013,57.25,0.004200951
02/01/2013,57.01,0.005981721
31/12/2012,56.67,0.01368059
28/12/2012,55.9,-0.009436552
27/12/2012,56.43,0.006756782
26/12/2012,56.05,-0.011177265
24/12/2012,56.68,0.001235767
21/12/2012,56.61,0.00194501
20/12/2012,56.5,0.019841566
19/12/2012,55.39,-0.01505135
18/12/2012,56.23,0.008931821
17/12/2012,55.73,0.004315777
14/12/2012,55.49,0.006508792
13/12/2012,55.13,-0.004343898
12/12/2012,55.37,0.006704746
11/12/2012,55,-0.001635026
10/12/2012,55.09,-0.000362976
07/12/2012,55.11,-0.00813233
06/12/2012,55.56,0.020548045
05/12/2012,54.43,-0.01005401
04/12/2012,54.98,-0.004174614
03/12/2012,55.21,-0.005419088
30/11/2012,55.51,-0.004314226
29/11/2012,55.75,0.010276842
28/11/2012,55.18,-0.001267772
27/11/2012,55.25,0.014952868
26/11/2012,54.43,-0.000551015
23/11/2012,54.46,0.007371946
21/11/2012,54.06,-0.009939342
20/11/2012,54.6,-0.001829827
19/11/2012,54.7,0.007155337
16/11/2012,54.31,0.000552537
15/11/2012,54.28,-0.004228336
14/11/2012,54.51,-0.026252979
13/11/2012,55.96,-0.006057385
12/11/2012,56.3,-0.006373959
09/11/2012,56.66,-0.008260878
08/11/2012,57.13,-0.015113638
07/11/2012,58,-0.010121023
06/11/2012,58.59,0.000512164
05/11/2012,58.56,-0.009179055
02/11/2012,59.1,0.016205045
01/11/2012,58.15,0.012807375
31/10/2012,57.41,0.023795958
26/10/2012,56.06,-0.00640116
25/10/2012,56.42,0.00533145
24/10/2012,56.12,-0.003024644
23/10/2012,56.29,-0.00035524
22/10/2012,56.31,-0.014457233
19/10/2012,57.13,-0.006107688
18/10/2012,57.48,0.019145223
17/10/2012,56.39,0.000354736
16/10/2012,56.37,0.002842425
15/10/2012,56.21,0.003385907
12/10/2012,56.02,-0.003030035
11/10/2012,56.19,-0.002665957
10/10/2012,56.34,0.008914304
09/10/2012,55.84,-0.0099787
08/10/2012,56.4,-0.008474627
05/10/2012,56.88,0.007057192
04/10/2012,56.48,-0.01144278
03/10/2012,57.13,-0.006977178
