Date,Close,AAPL
27/01/2011,343.21,-0.001863011
26/01/2011,343.85,0.007150705
25/01/2011,341.4,0.011637459
24/01/2011,337.45,0.032313816
21/01/2011,326.72,-0.018077532
20/01/2011,332.68,-0.018346953
19/01/2011,338.84,-0.005327538
18/01/2011,340.65,-0.022725283
14/01/2011,348.48,0.008067348
13/01/2011,345.68,0.003651649
12/01/2011,344.42,0.008104292
11/01/2011,341.64,-0.002368111
10/01/2011,342.45,0.018657423
07/01/2011,336.12,0.007135956
06/01/2011,333.73,-0.00080871
05/01/2011,334,0.008146868
04/01/2011,331.29,0.00520535
03/01/2011,329.57,0.021499609
31/12/2010,322.56,-0.003404417
30/12/2010,323.66,-0.00502351
29/12/2010,325.29,-0.000553199
28/12/2010,325.47,0.00243021
27/12/2010,324.68,0.003331897
23/12/2010,323.6,-0.004809184
22/12/2010,325.16,0.00295676
21/12/2010,324.2,0.006157102
20/12/2010,322.21,0.004978076
17/12/2010,320.61,-0.001994205
16/12/2010,321.25,0.002774273
15/12/2010,320.36,0.000218528
14/12/2010,320.29,-0.00429934
13/12/2010,321.67,0.003456709
10/12/2010,320.56,0.002498752
09/12/2010,319.76,-0.003901561
08/12/2010,321.01,0.008760733
07/12/2010,318.21,-0.006078094
06/12/2010,320.15,0.008500812
03/12/2010,317.44,-0.002234146
02/12/2010,318.15,0.005515734
01/12/2010,316.4,0.016732125
30/11/2010,311.15,-0.018216484
29/11/2010,316.87,0.005918956
26/11/2010,315,0.000635122
24/11/2010,314.8,0.019470408
23/11/2010,308.73,-0.014885581
22/11/2010,313.36,0.021384808
19/11/2010,306.73,-0.005527031
18/11/2010,308.43,0.026047159
17/11/2010,300.5,-0.003620725
16/11/2010,301.59,-0.017909553
15/11/2010,307.04,-0.003219149
12/11/2010,308.03,-0.027599882
11/11/2010,316.65,-0.004348655
10/11/2010,318.03,0.006150372
09/11/2010,316.08,-0.008003824
08/11/2010,318.62,0.004687386
05/11/2010,317.13,-0.003588295
04/11/2010,318.27,0.01733607
03/11/2010,312.8,0.011058361
02/11/2010,309.36,0.016886016
01/11/2010,304.18,0.010575814
29/10/2010,300.98,-0.014054535
28/10/2010,305.24,-0.00844933
27/10/2010,307.83,-0.000714425
26/10/2010,308.05,-0.002561236
25/10/2010,308.84,0.004445822
22/10/2010,307.47,-0.006645189
21/10/2010,309.52,-0.003257805
20/10/2010,310.53,0.003354734
19/10/2010,309.49,-0.027125601
18/10/2010,318,0.010304482
15/10/2010,314.74,0.04029392
14/10/2010,302.31,0.007203948
13/10/2010,300.14,0.005345105
12/10/2010,298.54,0.010708976
11/10/2010,295.36,0.004377117
08/10/2010,294.07,0.01663019
07/10/2010,289.22,0.000103733
06/10/2010,289.19,0.000864857
05/10/2010,288.94,0.036298428
04/10/2010,278.64,-0.013828718
01/10/2010,282.52,-0.004344224
30/09/2010,283.75,-0.012677015
29/09/2010,287.37,0.001776292
28/09/2010,286.86,-0.014878652
27/09/2010,291.16,-0.003976148
24/09/2010,292.32,0.011699259
23/09/2010,288.92,0.004057786
22/09/2010,287.75,0.013927997
21/09/2010,283.77,0.001904762
20/09/2010,283.23,0.028143641
17/09/2010,275.37,-0.004348306
16/09/2010,276.57,0.023227511
15/09/2010,270.22,0.008025606
14/09/2010,268.06,0.003812376
13/09/2010,267.04,0.013686706
10/09/2010,263.41,0.001291597
09/09/2010,263.07,0.000570353
08/09/2010,262.92,0.019626924
07/09/2010,257.81,-0.003716757
03/09/2010,258.77,0.025836173
02/09/2010,252.17,0.007323416
01/09/2010,250.33,0.029307166
31/08/2010,243.1,0.002471171
30/08/2010,242.5,0.003635466
27/08/2010,241.62,0.005561334
26/08/2010,240.28,-0.010803756
25/08/2010,242.89,0.012261452
24/08/2010,239.93,-0.024170983
23/08/2010,245.8,-0.015501683
20/08/2010,249.64,-0.000960923
19/08/2010,249.88,-0.012685328
18/08/2010,253.07,0.004356097
17/08/2010,251.97,0.017333954
16/08/2010,247.64,-0.005878344
13/08/2010,249.1,-0.010740984
12/08/2010,251.79,0.006374778
11/08/2010,250.19,-0.036189192
10/08/2010,259.41,-0.008980028
09/08/2010,261.75,0.006362125
06/08/2010,260.09,-0.006171085
05/08/2010,261.7,-0.004879174
04/08/2010,262.98,0.004000691
03/08/2010,261.93,0.000305472
02/08/2010,261.85,0.017723446
30/07/2010,257.25,-0.003337476
29/07/2010,258.11,-0.010981288
28/07/2010,260.96,-0.011884949
27/07/2010,264.08,0.018343529
26/07/2010,259.28,-0.002542276
23/07/2010,259.94,0.003545556
22/07/2010,259.02,0.018626576
21/07/2010,254.24,0.009286219
20/07/2010,251.89,0.025369725
19/07/2010,245.58,-0.017438078
16/07/2010,249.9,-0.006183325
15/07/2010,251.45,-0.005077563
14/07/2010,252.73,0.003686604
13/07/2010,251.8,-0.021568732
12/07/2010,257.29,-0.00901517
09/07/2010,259.62,0.005910662
08/07/2010,258.09,-0.002244757
07/07/2010,258.67,0.03958727
06/07/2010,248.63,0.006820455
02/07/2010,246.94,-0.006216967
01/07/2010,248.48,-0.012199907
30/06/2010,251.53,-0.01827902
29/06/2010,256.17,-0.046264471
28/06/2010,268.3,0.005981326
25/06/2010,266.7,-0.008586948
24/06/2010,269,-0.007296734
23/06/2010,270.97,-0.010572398
22/06/2010,273.85,0.013529121
21/06/2010,270.17,-0.014332158
18/06/2010,274.07,0.008059537
17/06/2010,271.87,0.017139461
16/06/2010,267.25,0.028695938
15/06/2010,259.69,0.02105259
14/06/2010,254.28,0.003032752
11/06/2010,253.51,0.01190443
10/06/2010,250.51,0.02961469
09/06/2010,243.2,-0.02489317
08/06/2010,249.33,-0.006436546
07/06/2010,250.94,-0.019807316
04/06/2010,255.96,-0.02758902
03/06/2010,263.12,-0.003149489
02/06/2010,263.95,0.011890837
01/06/2010,260.83,0.015259804
28/05/2010,256.88,0.013837118
27/05/2010,253.35,0.037152989
26/05/2010,244.11,-0.004536823
25/05/2010,245.22,-0.006260438
24/05/2010,246.76,0.018157038
21/05/2010,242.32,0.018997405
20/05/2010,237.76,-0.043537013
19/05/2010,248.34,-0.016057865
18/05/2010,252.36,-0.007343394
17/05/2010,254.22,0.001574679
14/05/2010,253.82,-0.017728607
13/05/2010,258.36,-0.014333995
12/05/2010,262.09,0.021481322
11/05/2010,256.52,0.009911738
10/05/2010,253.99,0.074056488
07/05/2010,235.86,-0.043108871
06/05/2010,246.25,-0.038791101
05/05/2010,255.99,-0.010453395
04/05/2010,258.68,-0.029219457
03/05/2010,266.35,0.019946058
30/04/2010,261.09,-0.028507018
29/04/2010,268.64,0.026555574
28/04/2010,261.6,-0.001680544
27/04/2010,262.04,-0.028071226
26/04/2010,269.5,-0.004922927
23/04/2010,270.83,0.016229651
22/04/2010,266.47,0.027584545
21/04/2010,259.22,0.058093783
20/04/2010,244.59,-0.010088358
19/04/2010,247.07,-0.001334763
16/04/2010,247.4,-0.0061251
15/04/2010,248.92,0.013060981
14/04/2010,245.69,0.01335757
13/04/2010,242.43,0.000577653
12/04/2010,242.29,0.002065775
09/04/2010,241.79,0.007639013
08/04/2010,239.95,-0.002705235
07/04/2010,240.6,0.004415386
06/04/2010,239.54,0.004393037
05/04/2010,238.49,0.010622702
01/04/2010,235.97,0.004119164
31/03/2010,235,-0.003610496
30/03/2010,235.85,0.014779015
29/03/2010,232.39,0.006432278
26/03/2010,230.9,0.018577739
25/03/2010,226.65,-0.011929443
24/03/2010,229.37,0.004413089
23/03/2010,228.36,0.015934658
22/03/2010,224.75,0.011185799
19/03/2010,222.25,-0.010740761
18/03/2010,224.65,0.002362013
17/03/2010,224.12,-0.001471343
16/03/2010,224.45,0.002721454
15/03/2010,223.84,-0.012254838
12/03/2010,226.6,0.00486619
11/03/2010,225.5,0.002931121
10/03/2010,224.84,0.008127585
09/03/2010,223.02,0.017824494
08/03/2010,219.08,0.000593567
05/03/2010,218.95,0.038360613
04/03/2010,210.71,0.006570826
03/03/2010,209.33,0.002295663
02/03/2010,208.85,-0.000670113
01/03/2010,208.99,0.021131803
26/02/2010,204.62,0.012886903
25/02/2010,202,0.006655764
24/02/2010,200.66,0.018103683
23/02/2010,197.06,-0.016906914
22/02/2010,200.42,-0.006217534
19/02/2010,201.67,-0.006228394
18/02/2010,202.93,0.001874322
17/02/2010,202.55,-0.004187714
16/02/2010,203.4,0.01495892
12/02/2010,200.38,0.008570407
11/02/2010,198.67,0.018030403
10/02/2010,195.12,-0.005468824
09/02/2010,196.19,0.010607053
08/02/2010,194.12,-0.00687923
05/02/2010,195.46,0.0176
04/02/2010,192.05,-0.036704181
03/02/2010,199.23,0.017059818
02/02/2010,195.86,0.005786135
01/02/2010,194.73,0.013806161
29/01/2010,192.06,-0.036953227
28/01/2010,199.29,-0.04219994
27/01/2010,207.88,0.009376126
26/01/2010,205.94,0.014034117
25/01/2010,203.07,0.026547141
22/01/2010,197.75,-0.050870955
21/01/2010,208.07,-0.017437317
20/01/2010,211.73,-0.015512179
19/01/2010,215.04,0.043287752
15/01/2010,205.93,-0.016853249
14/01/2010,209.43,-0.005808434
13/01/2010,210.65,0.014006969
12/01/2010,207.72,-0.011440184
11/01/2010,210.11,-0.008860727
08/01/2010,211.98,0.006626302
07/01/2010,210.58,-0.001850315
06/01/2010,210.97,-0.016034198
05/01/2010,214.38,0.001727398
04/01/2010,214.01,0.01544505
31/12/2009,210.73,-0.004309025
30/12/2009,211.64,0.012074112
29/12/2009,209.1,-0.011932351
28/12/2009,211.61,0.012219337
24/12/2009,209.04,0.033762997
23/12/2009,202.1,0.008646876
22/12/2009,200.36,0.010687776
21/12/2009,198.23,0.014225714
18/12/2009,195.43,0.01843632
17/12/2009,191.86,-0.016387453
16/12/2009,195.03,0.004419329
15/12/2009,194.17,-0.014368137
14/12/2009,196.98,0.011796383
11/12/2009,194.67,-0.009000316
10/12/2009,196.43,-0.006950285
09/12/2009,197.8,0.040916792
08/12/2009,189.87,0.004857198
07/12/2009,188.95,-0.022864417
04/12/2009,193.32,-0.016213798
03/12/2009,196.48,0.001273204
02/12/2009,196.23,-0.003763992
01/12/2009,196.97,-0.014815832
30/11/2009,199.91,-0.003395759
27/11/2009,200.59,-0.017787909
25/11/2009,204.19,-0.001223601
24/11/2009,204.44,-0.007018941
23/11/2009,205.88,0.029376188
20/11/2009,199.92,-0.002946834
19/11/2009,200.51,-0.026817854
18/11/2009,205.96,-0.005036818
17/11/2009,207,0.001789039
16/11/2009,206.63,0.010606307
13/11/2009,204.45,0.012105256
12/11/2009,201.99,-0.006218557
11/11/2009,203.25,0.001329296
10/11/2009,202.98,0.007516602
09/11/2009,201.46,0.035981648
06/11/2009,194.34,0.001596416
05/11/2009,194.03,0.016734618
04/11/2009,190.81,0.01085478
03/11/2009,188.75,-0.002962495
02/11/2009,189.31,0.004287876
30/10/2009,188.5,-0.040800774
29/10/2009,196.35,0.020322243
28/10/2009,192.4,-0.025503602
27/10/2009,197.37,-0.025560976
26/10/2009,202.48,-0.007184717
23/10/2009,203.94,-0.00615928
22/10/2009,205.2,0.001365454
21/10/2009,204.92,0.030521592
20/10/2009,198.76,0.045811108
19/10/2009,189.86,0.009579074
16/10/2009,188.05,-0.013259221
15/10/2009,190.56,-0.003823496
14/10/2009,191.29,0.006661271
13/10/2009,190.02,-0.004148839
12/10/2009,190.81,0.001783467
09/10/2009,190.47,0.006320135
08/10/2009,189.27,-0.00516443
07/10/2009,190.25,0.001262294
06/10/2009,190.01,0.021222508
05/10/2009,186.02,0.006039056
02/10/2009,184.9,0.022091887
01/10/2009,180.86,-0.024522678
30/09/2009,185.35,-0.000161843
29/09/2009,185.38,-0.004145028
28/09/2009,186.15,0.02051521
25/09/2009,182.37,-0.007919428
24/09/2009,183.82,-0.009097864
23/09/2009,185.5,0.005513826
22/09/2009,184.48,0.002496609
21/09/2009,184.02,-0.00541948
18/09/2009,185.02,0.002543498
17/09/2009,184.55,0.014628283
16/09/2009,181.87,0.037592304
15/09/2009,175.16,0.008255034
14/09/2009,173.72,0.009020531
11/09/2009,172.16,-0.002320725
10/09/2009,172.56,0.008263067
09/09/2009,171.14,-0.010404953
08/09/2009,172.93,0.015266582
04/09/2009,170.31,0.022324741
03/09/2009,166.55,0.008259776
02/09/2009,165.18,-0.000726216
01/09/2009,165.3,-0.017451194
31/08/2009,168.21,-0.010879313
28/08/2009,170.05,0.003534613
27/08/2009,169.45,0.012112005
26/08/2009,167.41,-0.011816889
25/08/2009,169.4,0.002009101
24/08/2009,169.06,-0.000945962
21/08/2009,169.22,0.017225877
20/08/2009,166.33,0.010455479
19/08/2009,164.6,0.00365186
18/08/2009,164,0.027258401
17/08/2009,159.59,-0.044067552
14/08/2009,166.78,-0.009785281
13/08/2009,168.42,0.018638361
12/08/2009,165.31,0.015115787
11/08/2009,162.83,-0.011540351
10/08/2009,164.72,-0.004784553
07/08/2009,165.51,0.009714119
06/08/2009,163.91,-0.007294422
05/08/2009,165.11,-0.002661346
04/08/2009,165.55,-0.005301537
03/08/2009,166.43,0.01843482
31/07/2009,163.39,0.003678954
30/07/2009,162.79,0.017099729
29/07/2009,160.03,0.000187482
28/07/2009,160,-0.000624805
27/07/2009,160.1,0.000687307
24/07/2009,159.99,0.01365617
23/07/2009,157.82,0.006866761
22/07/2009,156.74,0.033936752
21/07/2009,151.51,-0.009197884
20/07/2009,152.91,0.007615083
17/07/2009,151.75,0.02827067
16/07/2009,147.52,0.004347833
15/07/2009,146.88,0.031889266
14/07/2009,142.27,-0.000491901
13/07/2009,142.34,0.027203842
10/07/2009,138.52,0.015716272
09/07/2009,136.36,-0.00628703
08/07/2009,137.22,0.013352117
07/07/2009,135.4,-0.023430874
06/07/2009,138.61,-0.010121035
02/07/2009,140.02,-0.019869842
01/07/2009,142.83,0.002804461
30/06/2009,142.43,0.003234883
29/06/2009,141.97,-0.003305091
26/06/2009,142.44,0.018278936
25/06/2009,139.86,0.026370696
24/06/2009,136.22,0.016356802
23/06/2009,134.01,-0.024763591
22/06/2009,137.37,-0.015243206
19/06/2009,139.48,0.026149079
18/06/2009,135.88,0.002210271
17/06/2009,135.58,-0.005663237
16/06/2009,136.35,0.001908678
15/06/2009,136.09,-0.006445492
12/06/2009,136.97,-0.021523292
11/06/2009,139.95,-0.002141328
10/06/2009,140.25,-0.017458124
09/06/2009,142.72,-0.007886421
08/06/2009,143.85,-0.005684197
05/06/2009,144.67,0.006449175
04/06/2009,143.74,0.019600894
03/06/2009,140.95,0.010412303
02/06/2009,139.49,0.00100416
01/06/2009,139.35,0.025731904
29/05/2009,135.81,0.005463688
28/05/2009,135.07,0.015068165
27/05/2009,133.05,0.017208475
26/05/2009,130.78,0.065405492
22/05/2009,122.5,-0.013621096
21/05/2009,124.18,-0.013517502
20/05/2009,125.87,-0.012474503
19/05/2009,127.45,0.006296754
18/05/2009,126.65,0.033969621
15/05/2009,122.42,-0.004320013
14/05/2009,122.95,0.028545083
13/05/2009,119.49,-0.040430253
12/05/2009,124.42,-0.040558337
11/05/2009,129.57,0.002937087
08/05/2009,129.19,0.001006776
07/05/2009,129.06,-0.026305233
06/05/2009,132.5,-0.001583651
05/05/2009,132.71,0.004834211
04/05/2009,132.07,0.037257018
01/05/2009,127.24,0.011143277
30/04/2009,125.83,0.005498679
29/04/2009,125.14,0.009958322
28/04/2009,123.9,-0.006676613
27/04/2009,124.73,0.006676613
24/04/2009,123.9,-0.01203384
23/04/2009,125.4,0.031512064
22/04/2009,121.51,-0.00205533
21/04/2009,121.76,0.010402141
20/04/2009,120.5,-0.02394342
17/04/2009,123.42,0.016090517
16/04/2009,121.45,0.031873542
15/04/2009,117.64,-0.005679185
14/04/2009,118.31,-0.016015099
13/04/2009,120.22,0.005421424
09/04/2009,119.57,0.02755696
08/04/2009,116.32,0.011412885
07/04/2009,115,-0.029558802
06/04/2009,118.45,0.02098695
03/04/2009,115.99,0.028685832
02/04/2009,112.71,0.036318355
01/04/2009,108.69,0.033397239
31/03/2009,105.12,0.006011182
30/03/2009,104.49,-0.022334609
27/03/2009,106.85,-0.027871867
26/03/2009,109.87,0.031246765
25/03/2009,106.49,-9.39011E-05
24/03/2009,106.5,-0.010833128
23/03/2009,107.66,0.058033008
20/03/2009,101.59,-0.000295261
19/03/2009,101.62,0.000984543
18/03/2009,101.52,0.018491431
17/03/2009,99.66,0.043476193
16/03/2009,95.42,-0.005330559
13/03/2009,95.93,-0.004368636
12/03/2009,96.35,0.038834695
11/03/2009,92.68,0.044682299
10/03/2009,88.63,0.064305369
09/03/2009,83.11,-0.026009423
06/03/2009,85.3,-0.040662545
05/03/2009,88.84,-0.025888897
04/03/2009,91.17,0.03119335
03/03/2009,88.37,0.004877782
02/03/2009,87.94,-0.0154587
27/02/2009,89.31,0.001344538
26/02/2009,89.19,-0.021847279
25/02/2009,91.16,0.010032607
24/02/2009,90.25,0.037250356
23/02/2009,86.95,-0.047721656
20/02/2009,91.2,0.00615928
19/02/2009,90.64,-0.040327609
18/02/2009,94.37,-0.001694018
17/02/2009,94.53,-0.047817463
13/02/2009,99.16,-0.001108703
12/02/2009,99.27,0.024989826
11/02/2009,96.82,-0.010377694
10/02/2009,97.83,-0.046729076
09/02/2009,102.51,0.027594096
06/02/2009,99.72,0.033237844
05/02/2009,96.46,0.030632362
04/02/2009,93.55,0.006111636
03/02/2009,92.98,0.01593616
02/02/2009,91.51,0.015195183
30/01/2009,90.13,-0.031346421
29/01/2009,93,-0.012820688
28/01/2009,94.2,0.037532118
27/01/2009,90.73,0.012086414
26/01/2009,89.64,0.01438227
23/01/2009,88.36,0
22/01/2009,88.36,0.064629064
21/01/2009,82.83,0.057520667
20/01/2009,78.2,-0.051465914
16/01/2009,82.33,-0.012672911
15/01/2009,83.38,-0.02311762
14/01/2009,85.33,-0.027509825
13/01/2009,87.71,-0.010772911
12/01/2009,88.66,-0.021424609
09/01/2009,90.58,-0.023135034
08/01/2009,92.7,0.018399082
07/01/2009,91.01,-0.021845133
06/01/2009,93.02,-0.016631513
05/01/2009,94.58,
