Date,Close,CVS
24/01/2011,34.99,-0.01193196
21/01/2011,35.41,0.002828056
20/01/2011,35.31,0.023206886
19/01/2011,34.5,-0.018380759
18/01/2011,35.14,0.001708915
14/01/2011,35.08,0.006291127
13/01/2011,34.86,0.001435338
12/01/2011,34.81,-0.01482776
11/01/2011,35.33,0.004254722
10/01/2011,35.18,0.003702126
07/01/2011,35.05,0.000570776
06/01/2011,35.03,-0.010224457
05/01/2011,35.39,0.010509967
04/01/2011,35.02,-0.000856287
03/01/2011,35.05,0.008020667
31/12/2010,34.77,-0.006593115
30/12/2010,35,0.002861232
29/12/2010,34.9,0.004307257
28/12/2010,34.75,0.002881846
27/12/2010,34.65,-0.001730104
23/12/2010,34.71,-0.006890639
22/12/2010,34.95,0.013539023
21/12/2010,34.48,0.003486349
20/12/2010,34.36,-0.001163467
17/12/2010,34.4,-0.00464038
16/12/2010,34.56,0.021053409
15/12/2010,33.84,-0.007067167
14/12/2010,34.08,0.009730285
13/12/2010,33.75,0.002967361
10/12/2010,33.65,0.001784652
09/12/2010,33.59,0.008671007
08/12/2010,33.3,0.007233305
07/12/2010,33.06,0.016468808
06/12/2010,32.52,0.003079768
03/12/2010,32.42,0.013664809
02/12/2010,31.98,0.003445579
01/12/2010,31.87,0.027677924
30/11/2010,31,-0.014093763
29/11/2010,31.44,0.009266722
26/11/2010,31.15,-0.013076251
24/11/2010,31.56,0.017903291
23/11/2010,31,0.000645369
22/11/2010,30.98,-0.001612643
19/11/2010,31.03,0.007764517
18/11/2010,30.79,0.031675363
17/11/2010,29.83,0.006052473
16/11/2010,29.65,-0.013400536
15/11/2010,30.05,-0.00630289
12/11/2010,30.24,-0.020295296
11/11/2010,30.86,-0.008711138
10/11/2010,31.13,0.003217506
09/11/2010,31.03,-0.006424693
08/11/2010,31.23,0.009329326
05/11/2010,30.94,-0.018255111
04/11/2010,31.51,0.020520117
03/11/2010,30.87,0.011075032
02/11/2010,30.53,0.020851326
01/11/2010,29.9,-0.007662873
29/10/2010,30.13,-0.01743752
28/10/2010,30.66,-0.005853675
27/10/2010,30.84,0.002272359
26/10/2010,30.77,-0.014838982
25/10/2010,31.23,-0.004154024
22/10/2010,31.36,0.003513819
21/10/2010,31.25,0.007064898
20/10/2010,31.03,0.015589793
19/10/2010,30.55,-0.022654691
18/10/2010,31.25,-0.001918159
15/10/2010,31.31,0.001918159
14/10/2010,31.25,-0.012402767
13/10/2010,31.64,0.022049144
12/10/2010,30.95,-0.003225809
11/10/2010,31.05,-0.006420568
08/10/2010,31.25,-0.023091331
07/10/2010,31.98,-0.01335631
06/10/2010,32.41,0.01085787
05/10/2010,32.06,0.019846296
04/10/2010,31.43,-0.01107431
01/10/2010,31.78,0.00980245
30/09/2010,31.47,0.005736153
29/09/2010,31.29,-0.005100425
28/09/2010,31.45,0.02707223
27/09/2010,30.61,-0.01298298
24/09/2010,31.01,0.036451253
23/09/2010,29.9,-0.00633441
22/09/2010,30.09,0.001663064
21/09/2010,30.04,-0.008617886
20/09/2010,30.3,0.015633114
17/09/2010,29.83,0.011802531
16/09/2010,29.48,0.001697505
15/09/2010,29.43,0.005451462
14/09/2010,29.27,0.001367522
13/09/2010,29.23,0.007210332
10/09/2010,29.02,0.00934748
09/09/2010,28.75,0.009084619
08/09/2010,28.49,0.010940642
07/09/2010,28.18,-0.017587509
03/09/2010,28.68,0.012984917
02/09/2010,28.31,0.01172513
01/09/2010,27.98,0.036394118
31/08/2010,26.98,-0.016176823
30/08/2010,27.42,-0.003276901
27/08/2010,27.51,-0.009046561
26/08/2010,27.76,-0.00967923
25/08/2010,28.03,0.003573985
24/08/2010,27.93,-0.019149521
23/08/2010,28.47,0.017003598
20/08/2010,27.99,-0.018758292
19/08/2010,28.52,-0.018412888
18/08/2010,29.05,0.005869169
17/08/2010,28.88,0.006252191
16/08/2010,28.7,0
13/08/2010,28.7,-0.008327598
12/08/2010,28.94,0.011118947
11/08/2010,28.62,-0.036367644
10/08/2010,29.68,-0.010723963
09/08/2010,30,0.005347606
06/08/2010,29.84,-0.009339628
05/08/2010,30.12,-0.014502561
04/08/2010,30.56,-0.009768883
03/08/2010,30.86,-0.008389852
02/08/2010,31.12,0.013913831
30/07/2010,30.69,-0.006819315
29/07/2010,30.9,-0.020500398
28/07/2010,31.54,0.030256573
27/07/2010,30.6,-0.012987196
26/07/2010,31,0.002260618
23/07/2010,30.93,0.033199434
22/07/2010,29.92,-0.001336006
21/07/2010,29.96,-0.017535602
20/07/2010,30.49,0.010882218
19/07/2010,30.16,0.003986716
16/07/2010,30.04,-0.024335302
15/07/2010,30.78,0.00358015
14/07/2010,30.67,0.003920293
13/07/2010,30.55,0.019167804
12/07/2010,29.97,0.005688488
09/07/2010,29.8,0.012493831
08/07/2010,29.43,0.010245991
07/07/2010,29.13,0.020111635
06/07/2010,28.55,-0.018393717
02/07/2010,29.08,-0.005144926
01/07/2010,29.23,-0.003074298
30/06/2010,29.32,-0.016909432
29/06/2010,29.82,-0.035253198
28/06/2010,30.89,0.009432498
25/06/2010,30.6,-0.006189953
24/06/2010,30.79,-0.020572889
23/06/2010,31.43,0.000954958
22/06/2010,31.4,-0.012029268
21/06/2010,31.78,-0.020246759
18/06/2010,32.43,0.018360559
17/06/2010,31.84,-0.001255493
16/06/2010,31.88,-0.010298109
15/06/2010,32.21,0.010611835
14/06/2010,31.87,-0.006567655
11/06/2010,32.08,0.005626773
10/06/2010,31.9,0.039321032
09/06/2010,30.67,-0.015850243
08/06/2010,31.16,0.003858526
07/06/2010,31.04,-0.084888205
04/06/2010,33.79,-0.036895979
03/06/2010,35.06,-0.003985203
02/06/2010,35.2,0.024735227
01/06/2010,34.34,-0.008409503
28/05/2010,34.63,0.001155735
27/05/2010,34.59,0.023991789
26/05/2010,33.77,-0.008844397
25/05/2010,34.07,0.003528378
24/05/2010,33.95,-0.0102565
21/05/2010,34.3,0.012910977
20/05/2010,33.86,-0.031684092
19/05/2010,34.95,-0.007127614
18/05/2010,35.2,-0.018855209
17/05/2010,35.87,0.002512213
14/05/2010,35.78,-0.019923183
13/05/2010,36.5,0.004943707
12/05/2010,36.32,0.015818285
11/05/2010,35.75,-0.011679777
10/05/2010,36.17,0.036890006
07/05/2010,34.86,-0.010841761
06/05/2010,35.24,-0.023002417
05/05/2010,36.06,-0.011579947
04/05/2010,36.48,-0.016313575
03/05/2010,37.08,0.004324331
30/04/2010,36.92,-0.009166956
29/04/2010,37.26,0.00403389
28/04/2010,37.11,0.02317127
27/04/2010,36.26,-0.016683007
26/04/2010,36.87,-0.003789934
23/04/2010,37.01,0.004875416
22/04/2010,36.83,-0.001898821
21/04/2010,36.9,-0.00809721
20/04/2010,37.2,0.004580366
19/04/2010,37.03,-0.002966161
16/04/2010,37.14,-0.006173688
15/04/2010,37.37,0.002947878
14/04/2010,37.26,0.002149383
13/04/2010,37.18,0.005393756
12/04/2010,36.98,-0.006737662
09/04/2010,37.23,0.020624883
08/04/2010,36.47,0.022460392
07/04/2010,35.66,-0.005313955
06/04/2010,35.85,-0.004453111
05/04/2010,36.01,-0.006090827
01/04/2010,36.23,-0.009067242
31/03/2010,36.56,-0.012773648
30/03/2010,37.03,-0.001079622
29/03/2010,37.07,0.007581948
26/03/2010,36.79,0.010107995
25/03/2010,36.42,0.025303727
24/03/2010,35.51,-0.011479896
23/03/2010,35.92,0.020532292
22/03/2010,35.19,0.018354401
19/03/2010,34.55,-0.015508639
18/03/2010,35.09,-0.003413944
17/03/2010,35.21,0.007984074
16/03/2010,34.93,0.005742192
15/03/2010,34.73,0.002883508
12/03/2010,34.63,-0.000865926
11/03/2010,34.66,-0.005466853
10/03/2010,34.85,0.004889985
09/03/2010,34.68,-0.004315932
08/03/2010,34.83,-0.005725753
05/03/2010,35.03,0.004577977
04/03/2010,34.87,0.0037351
03/03/2010,34.74,0.002305477
02/03/2010,34.66,0.007239064
01/03/2010,34.41,0.019366802
26/02/2010,33.75,-0.007380107
25/02/2010,34,-0.014888612
24/02/2010,34.51,0.010486551
23/02/2010,34.15,-0.002047682
22/02/2010,34.22,-0.002626588
19/02/2010,34.31,0.005553134
18/02/2010,34.12,0.003817359
17/02/2010,33.99,0.013924088
16/02/2010,33.52,0.01593779
12/02/2010,32.99,-0.00664655
11/02/2010,33.21,0.014558947
10/02/2010,32.73,0.000305577
09/02/2010,32.72,0
08/02/2010,32.72,0.051743788
05/02/2010,31.07,-0.002571522
04/02/2010,31.15,-0.039961271
03/02/2010,32.42,-0.029181402
02/02/2010,33.38,0.013876542
01/02/2010,32.92,0.016848308
29/01/2010,32.37,0.001236476
28/01/2010,32.33,-0.004320994
27/01/2010,32.47,-0.010416761
26/01/2010,32.81,-0.006985602
25/01/2010,33.04,-0.006035021
22/01/2010,33.24,0
21/01/2010,33.24,-0.018185029
20/01/2010,33.85,-0.002949855
19/01/2010,33.95,0.001178898
15/01/2010,33.91,-0.001178898
14/01/2010,33.95,-0.000588928
13/01/2010,33.97,0.012142901
12/01/2010,33.56,-0.010964697
11/01/2010,33.93,-0.002060946
08/01/2010,34,0.007083855
07/01/2010,33.76,0.036192129
06/01/2010,32.56,-0.008867204
05/01/2010,32.85,-0.003949572
04/01/2010,32.98,0.023624354
31/12/2009,32.21,-0.015403878
30/12/2009,32.71,0.001835986
29/12/2009,32.65,0.007995123
28/12/2009,32.39,0.007748373
24/12/2009,32.14,0.001556905
23/12/2009,32.09,-0.006832325
22/12/2009,32.31,0.00030955
21/12/2009,32.3,0.035290367
18/12/2009,31.18,-0.000641231
17/12/2009,31.2,0.008691508
16/12/2009,30.93,-0.02648105
15/12/2009,31.76,-0.018715456
14/12/2009,32.36,0.004335714
11/12/2009,32.22,0.022599832
10/12/2009,31.5,0.015033067
09/12/2009,31.03,0.015262514
08/12/2009,30.56,-0.009444786
07/12/2009,30.85,0.002921606
04/12/2009,30.76,-0.001299545
03/12/2009,30.8,-0.010014621
02/12/2009,31.11,-0.002247553
01/12/2009,31.18,0.005467131
30/11/2009,31.01,-0.006108362
27/11/2009,31.2,-0.010521379
25/11/2009,31.53,-0.002217647
24/11/2009,31.6,-0.00913536
23/11/2009,31.89,0.007870338
20/11/2009,31.64,0.017857617
19/11/2009,31.08,0.012627657
18/11/2009,30.69,0.008179336
17/11/2009,30.44,0.008246789
16/11/2009,30.19,-0.001985441
13/11/2009,30.25,0.01935975
12/11/2009,29.67,-0.011060947
11/11/2009,30,0.00467759
10/11/2009,29.86,-0.034236392
09/11/2009,30.9,0.036583417
06/11/2009,29.79,0.031369773
05/11/2009,28.87,-0.224873955
04/11/2009,36.15,0.02011803
03/11/2009,35.43,-0.00899135
02/11/2009,35.75,0.012667305
30/10/2009,35.3,-0.030960498
29/10/2009,36.41,0.022216965
28/10/2009,35.61,-0.011725427
27/10/2009,36.03,-0.012960336
26/10/2009,36.5,-0.017920653
23/10/2009,37.16,-0.015487626
22/10/2009,37.74,0.013337088
21/10/2009,37.24,-0.015190165
20/10/2009,37.81,-0.003959356
19/10/2009,37.96,0.006872879
16/10/2009,37.7,-0.008189189
15/10/2009,38.01,0.015911235
14/10/2009,37.41,0.018616483
13/10/2009,36.72,0.008752791
12/10/2009,36.4,-0.002195391
09/10/2009,36.48,0.007981328
08/10/2009,36.19,0.015594858
07/10/2009,35.63,0.027890254
06/10/2009,34.65,-0.003744783
05/10/2009,34.78,-0.015406867
02/10/2009,35.32,-0.015451916
01/10/2009,35.87,0.003630782
30/09/2009,35.74,-0.009190985
29/09/2009,36.07,0.033547896
28/09/2009,34.88,-0.009132484
25/09/2009,35.2,0
24/09/2009,35.2,-0.024969736
23/09/2009,36.09,0
22/09/2009,36.09,-0.002490661
21/09/2009,36.18,0.005543251
18/09/2009,35.98,-0.011330783
17/09/2009,36.39,-0.015542235
16/09/2009,36.96,0.014169174
15/09/2009,36.44,-0.002466768
14/09/2009,36.53,0
11/09/2009,36.53,-0.003825141
10/09/2009,36.67,0.000818442
09/09/2009,36.64,-0.001636215
08/09/2009,36.7,-0.013532006
04/09/2009,37.2,0.015441184
03/09/2009,36.63,0.005749502
02/09/2009,36.42,-0.014718172
01/09/2009,36.96,-0.015037877
31/08/2009,37.52,0.020191829
28/08/2009,36.77,-0.001901916
27/08/2009,36.84,-0.003793015
26/08/2009,36.98,0.002436714
25/08/2009,36.89,0.02608963
24/08/2009,35.94,0.006140125
21/08/2009,35.72,0.019791429
20/08/2009,35.02,0.017281536
19/08/2009,34.42,-0.002031636
18/08/2009,34.49,0.009028749
17/08/2009,34.18,-0.016538894
14/08/2009,34.75,-0.008881307
13/08/2009,35.06,0.00974499
12/08/2009,34.72,0.002306806
11/08/2009,34.64,-0.003170488
10/08/2009,34.75,0.008090191
07/08/2009,34.47,0.010205658
06/08/2009,34.12,-0.007882102
05/08/2009,34.39,0.011993708
04/08/2009,33.98,-0.000588408
03/08/2009,34,0.015412279
31/07/2009,33.48,-0.003280158
30/07/2009,33.59,-0.009776407
29/07/2009,33.92,-0.004705891
28/07/2009,34.08,0.000880669
27/07/2009,34.05,-0.009644967
24/07/2009,34.38,0.025929561
23/07/2009,33.5,0.012012156
22/07/2009,33.1,0.007581537
21/07/2009,32.85,-0.00273598
20/07/2009,32.94,0.006090153
17/07/2009,32.74,0.020676558
16/07/2009,32.07,0.010028288
15/07/2009,31.75,0.012040703
14/07/2009,31.37,-0.009833545
13/07/2009,31.68,0.024929383
10/07/2009,30.9,-0.005164634
09/07/2009,31.06,-0.002893428
08/07/2009,31.15,0.015203269
07/07/2009,30.68,-0.0184084
06/07/2009,31.25,0.005776653
02/07/2009,31.07,-0.021650002
01/07/2009,31.75,-0.003772403
30/06/2009,31.87,-0.008125045
29/06/2009,32.13,0.024256978
26/06/2009,31.36,0.005115101
25/06/2009,31.2,0.004175371
24/06/2009,31.07,0.005162967
23/06/2009,30.91,-0.007092228
22/06/2009,31.13,-0.020350464
19/06/2009,31.77,0.02292364
18/06/2009,31.05,0.006137961
17/06/2009,30.86,0.027597021
16/06/2009,30.02,0.001333334
15/06/2009,29.98,-0.012266025
12/06/2009,30.35,0.002639394
11/06/2009,30.27,-0.006913608
10/06/2009,30.48,-0.011093099
09/06/2009,30.82,0.001298701
08/06/2009,30.78,0.019354385
05/06/2009,30.19,-0.005285774
04/06/2009,30.35,-0.008530235
03/06/2009,30.61,-0.023568484
02/06/2009,31.34,0.023895228
01/06/2009,30.6,0.026491615
29/05/2009,29.8,0.005383593
28/05/2009,29.64,0.022173857
27/05/2009,28.99,-0.029903689
26/05/2009,29.87,0.011447936
22/05/2009,29.53,-0.003718105
21/05/2009,29.64,-0.006724975
20/05/2009,29.84,-0.03620007
19/05/2009,30.94,-0.012845392
18/05/2009,31.34,0.017380547
15/05/2009,30.8,-0.036344453
14/05/2009,31.94,-0.000313038
13/05/2009,31.95,-0.031729136
12/05/2009,32.98,0.011589029
11/05/2009,32.6,0.014833399
08/05/2009,32.12,0.010327114
07/05/2009,31.79,-0.005333346
06/05/2009,31.96,0.005018831
05/05/2009,31.8,-0.007206674
04/05/2009,32.03,-0.007155109
01/05/2009,32.26,0.014990912
30/04/2009,31.78,0.031322471
29/04/2009,30.8,0.000324728
28/04/2009,30.79,0.028662809
27/04/2009,29.92,0.006370516
24/04/2009,29.73,0.005396303
23/04/2009,29.57,-0.023727095
22/04/2009,30.28,0.002314433
21/04/2009,30.21,0.036404424
20/04/2009,29.13,-0.034084622
17/04/2009,30.14,-0.010232801
16/04/2009,30.45,0.040548359
15/04/2009,29.24,-0.008174432
14/04/2009,29.48,-0.014146413
13/04/2009,29.9,-0.00633441
09/04/2009,30.09,0.019802627
08/04/2009,29.5,0.032033047
07/04/2009,28.57,-0.014593727
06/04/2009,28.99,0.018802782
03/04/2009,28.45,-0.03250632
02/04/2009,29.39,0.044884904
01/04/2009,28.1,0.021947274
31/03/2009,27.49,0.0069356
30/03/2009,27.3,-0.034560675
27/03/2009,28.26,-0.011959341
26/03/2009,28.6,-0.021446688
25/03/2009,29.22,0.023546794
24/03/2009,28.54,0.00632691
23/03/2009,28.36,0.060690738
20/03/2009,26.69,0.001499813
19/03/2009,26.65,-0.02994125
18/03/2009,27.46,-0.007256926
17/03/2009,27.66,0.029349135
16/03/2009,26.86,0.012362023
13/03/2009,26.53,0.015574864
12/03/2009,26.12,0.035063974
11/03/2009,25.22,0.011966637
10/03/2009,24.92,0.038450544
09/03/2009,23.98,-0.019818981
06/03/2009,24.46,-0.009359173
05/03/2009,24.69,-0.035412493
04/03/2009,25.58,0.039064353
03/03/2009,24.6,-0.030426687
02/03/2009,25.36,-0.014873073
27/02/2009,25.74,-0.005037794
26/02/2009,25.87,-0.022172162
25/02/2009,26.45,-0.019098128
24/02/2009,26.96,0.000370989
23/02/2009,26.95,-0.031771889
20/02/2009,27.82,-0.031490308
19/02/2009,28.71,0.061779067
18/02/2009,26.99,-0.011420275
17/02/2009,27.3,-0.006207798
13/02/2009,27.47,-0.02160689
12/02/2009,28.07,0.015075662
11/02/2009,27.65,-0.005410293
10/02/2009,27.8,-0.031163995
09/02/2009,28.68,-0.012474174
06/02/2009,29.04,0.016667052
05/02/2009,28.56,0.03854867
04/02/2009,27.48,0.002550557
03/02/2009,27.41,0.022879227
02/02/2009,26.79,-0.003353832
30/01/2009,26.88,-0.018065007
29/01/2009,27.37,-0.025966118
28/01/2009,28.09,0.017960253
27/01/2009,27.59,-0.012247992
26/01/2009,27.93,0.00718652
23/01/2009,27.73,0.014164028
22/01/2009,27.34,0.036882556
21/01/2009,26.35,0.006090616
20/01/2009,26.19,-0.024143006
16/01/2009,26.83,0.025289138
15/01/2009,26.16,0.009988558
14/01/2009,25.9,-0.030045995
13/01/2009,26.69,0.068217066
12/01/2009,24.93,-0.030029914
09/01/2009,25.69,-0.132849962
08/01/2009,29.34,-0.001702708
07/01/2009,29.39,0.001361934
06/01/2009,29.35,-0.015215847
05/01/2009,29.8,
