Date,Close,SWN
28/01/2011,38.79,-0.012298387
27/01/2011,39.27,-0.01390843
26/01/2011,39.82,0.034230673
25/01/2011,38.48,-0.01470425
24/01/2011,39.05,0.02279301
21/01/2011,38.17,0.004463707
20/01/2011,38,-0.02443584
19/01/2011,38.94,-0.000256772
18/01/2011,38.95,-0.010979301
14/01/2011,39.38,0.003051884
13/01/2011,39.26,0.008954902
12/01/2011,38.91,0.016584988
11/01/2011,38.27,0.004714519
10/01/2011,38.09,-0.001573977
07/01/2011,38.15,0.010540282
06/01/2011,37.75,0.011188183
05/01/2011,37.33,-0.006674701
04/01/2011,37.58,-0.012954576
03/01/2011,38.07,0.016954048
31/12/2010,37.43,0.005357634
30/12/2010,37.23,0.005926741
29/12/2010,37.01,0.01250696
28/12/2010,36.55,0.009898349
27/12/2010,36.19,0
23/12/2010,36.19,0.007210236
22/12/2010,35.93,0.012039905
21/12/2010,35.5,-0.00028165
20/12/2010,35.51,-0.007295206
17/12/2010,35.77,0.002519246
16/12/2010,35.68,0.016104318
15/12/2010,35.11,-0.00568022
14/12/2010,35.31,-0.025721295
13/12/2010,36.23,0.016138358
10/12/2010,35.65,-0.012543718
09/12/2010,36.1,-0.003318587
08/12/2010,36.22,-0.019141957
07/12/2010,36.92,-0.011847204
06/12/2010,37.36,-0.014614316
03/12/2010,37.91,0.005024472
02/12/2010,37.72,0.022521059
01/12/2010,36.88,0.01861028
30/11/2010,36.2,-0.007979132
29/11/2010,36.49,0.004945065
26/11/2010,36.31,-0.01122838
24/11/2010,36.72,0.009577307
23/11/2010,36.37,-0.047519341
22/11/2010,38.14,-0.007314557
19/11/2010,38.42,0.007576783
18/11/2010,38.13,0.018261722
17/11/2010,37.44,0.006968669
16/11/2010,37.18,-0.022078301
15/11/2010,38.01,0.003162058
12/11/2010,37.89,-0.014671471
11/11/2010,38.45,0.008095096
10/11/2010,38.14,0.008689982
09/11/2010,37.81,0.015190165
08/11/2010,37.24,0.031367634
05/11/2010,36.09,-0.010474186
04/11/2010,36.47,0.026112595
03/11/2010,35.53,0.017317679
02/11/2010,34.92,0.010362787
01/11/2010,34.56,0.021053409
29/10/2010,33.84,0.0059277
28/10/2010,33.64,0.007459381
27/10/2010,33.39,0.003299838
26/10/2010,33.28,-0.020226745
25/10/2010,33.96,0.001473405
22/10/2010,33.91,-0.012309651
21/10/2010,34.33,-0.006098465
20/10/2010,34.54,0.014581769
19/10/2010,34.04,-0.024950526
18/10/2010,34.9,0.008055279
15/10/2010,34.62,0.003762123
14/10/2010,34.49,-0.005205333
13/10/2010,34.67,0.031348693
12/10/2010,33.6,-0.00297177
11/10/2010,33.7,-0.005031829
08/10/2010,33.87,0.017573051
07/10/2010,33.28,-0.01816337
06/10/2010,33.89,0.018463896
05/10/2010,33.27,0.016364002
04/10/2010,32.73,-0.022058607
01/10/2010,33.46,0.000597907
30/09/2010,33.44,-0.005963047
29/09/2010,33.64,0.026812873
28/09/2010,32.75,0.008278447
27/09/2010,32.48,-0.017397051
24/09/2010,33.05,0.023573723
23/09/2010,32.28,0.002481391
22/09/2010,32.2,0.003421997
21/09/2010,32.09,0.004685312
20/09/2010,31.94,0.015778175
17/09/2010,31.44,-0.014838473
16/09/2010,31.91,-0.018935844
15/09/2010,32.52,-0.011009286
14/09/2010,32.88,-0.005459522
13/09/2010,33.06,-0.0093332
10/09/2010,33.37,0.012969568
09/09/2010,32.94,-0.008464379
08/09/2010,33.22,0.005433156
07/09/2010,33.04,-0.030698283
03/09/2010,34.07,0.00854832
02/09/2010,33.78,0.006832048
01/09/2010,33.55,0.025050352
31/08/2010,32.72,-0.013659341
30/08/2010,33.17,-0.005411919
27/08/2010,33.35,0.028590755
26/08/2010,32.41,-0.015309546
25/08/2010,32.91,0.003043216
24/08/2010,32.81,-0.032091523
23/08/2010,33.88,0.005030341
20/08/2010,33.71,-0.017933745
19/08/2010,34.32,-0.013601715
18/08/2010,34.79,-0.004874562
17/08/2010,34.96,0.04176399
16/08/2010,33.53,-0.02764882
13/08/2010,34.47,-0.005496904
12/08/2010,34.66,-0.007759775
11/08/2010,34.93,-0.059461958
10/08/2010,37.07,-0.014727807
09/08/2010,37.62,0.004529114
06/08/2010,37.45,-0.02661203
05/08/2010,38.46,0.00835514
04/08/2010,38.14,0.02280661
03/08/2010,37.28,0.004031722
02/08/2010,37.13,0.01848381
30/07/2010,36.45,-0.007652401
29/07/2010,36.73,-0.008134535
28/07/2010,37.03,-0.008336743
27/07/2010,37.34,-0.006406856
26/07/2010,37.58,-0.004513482
23/07/2010,37.75,-0.00290967
22/07/2010,37.86,0.013026902
21/07/2010,37.37,0.013741291
20/07/2010,36.86,0.013657683
19/07/2010,36.36,-0.028468779
16/07/2010,37.41,-0.036739897
15/07/2010,38.81,0.001289158
14/07/2010,38.76,0.010373537
13/07/2010,38.36,-0.000260654
12/07/2010,38.37,-0.001041938
09/07/2010,38.41,-0.006746263
08/07/2010,38.67,0.011182017
07/07/2010,38.24,0.015283565
06/07/2010,37.66,-0.002386952
02/07/2010,37.75,-0.028207668
01/07/2010,38.83,0.004905134
30/06/2010,38.64,-0.009786326
29/06/2010,39.02,-0.050716501
28/06/2010,41.05,-0.012106685
25/06/2010,41.55,0.015522989
24/06/2010,40.91,-0.029148155
23/06/2010,42.12,0.001425517
22/06/2010,42.06,-0.039622988
21/06/2010,43.76,-0.007286007
18/06/2010,44.08,-0.011054822
17/06/2010,44.57,-0.002464987
16/06/2010,44.68,-0.006914269
15/06/2010,44.99,0.032760187
14/06/2010,43.54,-0.008462029
11/06/2010,43.91,-0.002274796
10/06/2010,44.01,0.049131054
09/06/2010,41.9,-0.003573559
08/06/2010,42.05,0.004767589
07/06/2010,41.85,0.003590668
04/06/2010,41.7,-0.01735453
03/06/2010,42.43,0.048530947
02/06/2010,40.42,0.094098643
01/06/2010,36.79,-0.022043903
28/05/2010,37.61,0.004263263
27/05/2010,37.45,0.043384242
26/05/2010,35.86,-0.013571736
25/05/2010,36.35,0.012735499
24/05/2010,35.89,-0.037730008
21/05/2010,37.27,0.02499451
20/05/2010,36.35,-0.045969658
19/05/2010,38.06,-0.008112042
18/05/2010,38.37,-0.002342836
17/05/2010,38.46,-0.015480185
14/05/2010,39.06,-0.018265348
13/05/2010,39.78,-0.007762653
12/05/2010,40.09,0.02987564
11/05/2010,38.91,-0.008445348
10/05/2010,39.24,0.054463721
07/05/2010,37.16,-0.024718867
06/05/2010,38.09,-0.038877338
05/05/2010,39.6,0.007095823
04/05/2010,39.32,-0.030555846
03/05/2010,40.54,0.021441859
30/04/2010,39.68,-0.01748733
29/04/2010,40.38,-0.020831534
28/04/2010,41.23,0.007547206
27/04/2010,40.92,-0.035765242
26/04/2010,42.41,-0.015906768
23/04/2010,43.09,0.03735659
22/04/2010,41.51,0.020689554
21/04/2010,40.66,-0.003192145
20/04/2010,40.79,0.027085766
19/04/2010,39.7,-0.019456837
16/04/2010,40.48,-0.028013036
15/04/2010,41.63,0.000961307
14/04/2010,41.59,0.000481
13/04/2010,41.57,-0.00456019
12/04/2010,41.76,0.011076444
09/04/2010,41.3,0.013652089
08/04/2010,40.74,-0.000981354
07/04/2010,40.78,-0.027809796
06/04/2010,41.93,-0.019133689
05/04/2010,42.74,0.029923867
01/04/2010,41.48,0.018492011
31/03/2010,40.72,0.012354988
30/03/2010,40.22,-0.012600537
29/03/2010,40.73,0.077304827
26/03/2010,37.7,-0.011341279
25/03/2010,38.13,-0.033271928
24/03/2010,39.42,-0.012854619
23/03/2010,39.93,-0.000500751
22/03/2010,39.95,0.008799554
19/03/2010,39.6,-0.029362647
18/03/2010,40.78,-0.052077685
17/03/2010,42.96,0.008884791
16/03/2010,42.58,-0.019535505
15/03/2010,43.42,-0.021417998
12/03/2010,44.36,-0.000450755
11/03/2010,44.38,-0.012539349
10/03/2010,44.94,0.023641763
09/03/2010,43.89,0.03808215
08/03/2010,42.25,-0.00801513
05/03/2010,42.59,0.043672967
04/03/2010,40.77,-0.041322237
03/03/2010,42.49,0.001884571
02/03/2010,42.41,-0.002825526
01/03/2010,42.53,-0.000470146
26/02/2010,42.55,-0.010287675
25/02/2010,42.99,0.005832281
24/02/2010,42.74,0.005866496
23/02/2010,42.49,-0.021881692
22/02/2010,43.43,-0.042156586
19/02/2010,45.3,-0.011195375
18/02/2010,45.81,0.00240411
17/02/2010,45.7,0.002848693
16/02/2010,45.57,0.028942359
12/02/2010,44.27,-0.001579957
11/02/2010,44.34,0.029524973
10/02/2010,43.05,0.009569451
09/02/2010,42.64,0.020853836
08/02/2010,41.76,-0.008108797
05/02/2010,42.1,0.005239355
04/02/2010,41.88,-0.057980532
03/02/2010,44.38,-0.024483751
02/02/2010,45.48,0.01484134
01/02/2010,44.81,0.044025812
29/01/2010,42.88,-0.02441955
28/01/2010,43.94,-0.01423592
27/01/2010,44.57,-0.021749637
26/01/2010,45.55,-0.01676321
25/01/2010,46.32,0.019181059
22/01/2010,45.44,-0.025851336
21/01/2010,46.63,-0.021848361
20/01/2010,47.66,-0.021791876
19/01/2010,48.71,0.001232539
15/01/2010,48.65,-0.015501024
14/01/2010,49.41,-0.007460464
13/01/2010,49.78,0.021523674
12/01/2010,48.72,-0.035487595
11/01/2010,50.48,-0.019421895
08/01/2010,51.47,0.010154354
07/01/2010,50.95,-0.008793413
06/01/2010,51.4,-0.004852023
05/01/2010,51.65,0.016003464
04/01/2010,50.83,0.05312771
31/12/2009,48.2,-0.015031684
30/12/2009,48.93,-0.008749674
29/12/2009,49.36,-0.012682606
28/12/2009,49.99,-0.01252377
24/12/2009,50.62,0.00098824
23/12/2009,50.57,0.024420749
22/12/2009,49.35,0.011412392
21/12/2009,48.79,0.027848849
18/12/2009,47.45,0.04416442
17/12/2009,45.4,0.001763669
16/12/2009,45.32,0.018933632
15/12/2009,44.47,0.000224896
14/12/2009,44.46,0.070102027
11/12/2009,41.45,-0.014133664
10/12/2009,42.04,0.031656624
09/12/2009,40.73,-0.01413968
08/12/2009,41.31,-0.038466281
07/12/2009,42.93,-0.000465766
04/12/2009,42.95,-0.003022204
03/12/2009,43.08,-0.02340093
02/12/2009,44.1,-0.010376813
01/12/2009,44.56,0.013556466
30/11/2009,43.96,0.002277387
27/11/2009,43.86,-0.028101208
25/11/2009,45.11,0.043958142
24/11/2009,43.17,0.020831649
23/11/2009,42.28,0.018861727
20/11/2009,41.49,0
19/11/2009,41.49,-0.015544974
18/11/2009,42.14,-0.004026056
17/11/2009,42.31,-0.00940962
16/11/2009,42.71,0.009882433
13/11/2009,42.29,-0.006599128
12/11/2009,42.57,-0.048823722
11/11/2009,44.7,-0.01795858
10/11/2009,45.51,-0.014614722
09/11/2009,46.18,0.031678848
06/11/2009,44.74,-0.017942668
05/11/2009,45.55,0.017049013
04/11/2009,44.78,-0.015071207
03/11/2009,45.46,0.020220665
02/11/2009,44.55,0.022013824
30/10/2009,43.58,-0.051648899
29/10/2009,45.89,0.050731468
28/10/2009,43.62,-0.06994
27/10/2009,46.78,0.013775508
26/10/2009,46.14,-0.023137279
23/10/2009,47.22,-0.029217437
22/10/2009,48.62,-0.002465079
21/10/2009,48.74,-0.014664214
20/10/2009,49.46,-0.014252976
19/10/2009,50.17,0.021150955
16/10/2009,49.12,-0.007504345
15/10/2009,49.49,0.058669069
14/10/2009,46.67,0.029573801
13/10/2009,45.31,-0.001764058
12/10/2009,45.39,0.001102171
09/10/2009,45.34,0.012874762
08/10/2009,44.76,0.040812686
07/10/2009,42.97,-0.00418022
06/10/2009,43.15,0.02772734
05/10/2009,41.97,0.029008561
02/10/2009,40.77,0.012091449
01/10/2009,40.28,-0.057875359
30/09/2009,42.68,0.008706962
29/09/2009,42.31,0.02005319
28/09/2009,41.47,0.011398208
25/09/2009,41,-0.021952395
24/09/2009,41.91,-0.021247258
23/09/2009,42.81,-0.036242499
22/09/2009,44.39,0.023938223
21/09/2009,43.34,-0.015795224
18/09/2009,44.03,-0.023567469
17/09/2009,45.08,0.00600736
16/09/2009,44.81,0.036359379
15/09/2009,43.21,0.027212564
14/09/2009,42.05,0.010999633
11/09/2009,41.59,0.02310695
10/09/2009,40.64,0.024661855
09/09/2009,39.65,0.015248072
08/09/2009,39.05,0.048265334
04/09/2009,37.21,0.037233975
03/09/2009,35.85,-0.000557724
02/09/2009,35.87,-0.011365334
01/09/2009,36.28,-0.015860327
31/08/2009,36.86,-0.041711452
28/08/2009,38.43,0.000780945
27/08/2009,38.4,-0.008040505
26/08/2009,38.71,-0.02449727
25/08/2009,39.67,-0.039055878
24/08/2009,41.25,-0.005560271
21/08/2009,41.48,0.040339951
20/08/2009,39.84,0.027998775
19/08/2009,38.74,0.027212564
18/08/2009,37.7,0.018201787
17/08/2009,37.02,-0.029018408
14/08/2009,38.11,-0.040622552
13/08/2009,39.69,0.02371048
12/08/2009,38.76,0.019013465
11/08/2009,38.03,-0.022361826
10/08/2009,38.89,-0.018596893
07/08/2009,39.62,-0.000252366
06/08/2009,39.63,-0.034473345
05/08/2009,41.02,-0.042244678
04/08/2009,42.79,-0.012079125
03/08/2009,43.31,0.044378299
31/07/2009,41.43,-0.000241342
30/07/2009,41.44,0.032122414
29/07/2009,40.13,-0.027284475
28/07/2009,41.24,-0.012051243
27/07/2009,41.74,-0.017102555
24/07/2009,42.46,0.007327772
23/07/2009,42.15,0.022311109
22/07/2009,41.22,-0.001212268
21/07/2009,41.27,0.006076091
20/07/2009,41.02,0.010291686
17/07/2009,40.6,0.020655207
16/07/2009,39.77,0.01673467
15/07/2009,39.11,0.014681526
14/07/2009,38.54,0.025224669
13/07/2009,37.58,0.021517775
10/07/2009,36.78,-0.008393172
09/07/2009,37.09,0.046918097
08/07/2009,35.39,-0.003666624
07/07/2009,35.52,-0.030225509
06/07/2009,36.61,0.001366681
02/07/2009,36.56,-0.051443721
01/07/2009,38.49,-0.00930961
30/06/2009,38.85,-0.008458336
29/06/2009,39.18,0.006144413
26/06/2009,38.94,-0.018573235
25/06/2009,39.67,0.025014066
24/06/2009,38.69,0.014055411
23/06/2009,38.15,-0.002879206
22/06/2009,38.26,-0.068191017
19/06/2009,40.96,-0.015504187
18/06/2009,41.6,-0.011947573
17/06/2009,42.1,-0.015321455
16/06/2009,42.75,-0.026317308
15/06/2009,43.89,-0.014476616
12/06/2009,44.53,-0.014712704
11/06/2009,45.19,0.064907402
10/06/2009,42.35,-0.009868501
09/06/2009,42.77,0.004687142
08/06/2009,42.57,0.004473227
05/06/2009,42.38,-0.021707002
04/06/2009,43.31,0.027623479
03/06/2009,42.13,-0.05831817
02/06/2009,44.66,-0.021925361
01/06/2009,45.65,0.048932562
29/05/2009,43.47,-0.001149558
28/05/2009,43.52,0.037457563
27/05/2009,41.92,0.001432323
26/05/2009,41.86,0.042705037
22/05/2009,40.11,0.010022635
21/05/2009,39.71,-0.025852795
20/05/2009,40.75,0.007636446
19/05/2009,40.44,-0.002716386
18/05/2009,40.55,0.037692904
15/05/2009,39.05,-0.004853758
14/05/2009,39.24,0.001785487
13/05/2009,39.17,-0.039544692
12/05/2009,40.75,0.018076511
11/05/2009,40.02,-0.031967315
08/05/2009,41.32,0.025988224
07/05/2009,40.26,-0.036580523
06/05/2009,41.76,0.052352536
05/05/2009,39.63,-0.038609101
04/05/2009,41.19,0.067797041
01/05/2009,38.49,0.070775999
30/04/2009,35.86,-0.015220994
29/04/2009,36.41,-0.006297078
28/04/2009,36.64,0.090491025
27/04/2009,33.47,-0.028278762
24/04/2009,34.43,0.019059366
23/04/2009,33.78,0.028830826
22/04/2009,32.82,-0.002434572
21/04/2009,32.9,0.000303998
20/04/2009,32.89,-0.024625869
17/04/2009,33.71,0.044586612
16/04/2009,32.24,0.052861717
15/04/2009,30.58,-0.000326958
14/04/2009,30.59,-0.012022891
13/04/2009,30.96,-0.008042508
09/04/2009,31.21,-0.00924899
08/04/2009,31.5,0.024097552
07/04/2009,30.75,-0.034833367
06/04/2009,31.84,-0.014962873
03/04/2009,32.32,0.01968506
02/04/2009,31.69,0.054470514
01/04/2009,30.01,0.010720371
31/03/2009,29.69,-0.02264499
30/03/2009,30.37,-0.051342684
27/03/2009,31.97,-0.058026907
26/03/2009,33.88,-0.000590145
25/03/2009,33.9,0.023277685
24/03/2009,33.12,-0.030332388
23/03/2009,34.14,0.101332967
20/03/2009,30.85,-0.036911604
19/03/2009,32.01,0.035615847
18/03/2009,30.89,0.015003543
17/03/2009,30.43,0.059577684
16/03/2009,28.67,0.044213975
13/03/2009,27.43,-0.034399666
12/03/2009,28.39,0.013475381
11/03/2009,28.01,-0.014883336
10/03/2009,28.43,0.005643754
09/03/2009,28.27,-0.015792572
06/03/2009,28.72,-0.016574965
05/03/2009,29.2,0.001370802
04/03/2009,29.16,0.038809275
03/03/2009,28.05,0.036301627
02/03/2009,27.05,-0.061646172
27/02/2009,28.77,0.044056858
26/02/2009,27.53,0.004003645
25/02/2009,27.42,0.018031767
24/02/2009,26.93,0.035529058
23/02/2009,25.99,-0.06119029
20/02/2009,27.63,-0.034154867
19/02/2009,28.59,0.001049869
18/02/2009,28.56,-0.039476552
17/02/2009,29.71,-0.084511902
13/02/2009,32.33,0.022838471
12/02/2009,31.6,0.013701027
11/02/2009,31.17,-0.031889048
10/02/2009,32.18,-0.02516242
09/02/2009,33,0.008215473
06/02/2009,32.73,-0.003050643
05/02/2009,32.83,0.011026145
04/02/2009,32.47,0.006798543
03/02/2009,32.25,0.043409318
02/02/2009,30.88,-0.024629423
30/01/2009,31.65,-0.006613156
29/01/2009,31.86,-0.01340628
28/01/2009,32.29,0.03594334
27/01/2009,31.15,-0.024731761
26/01/2009,31.93,0.005968292
23/01/2009,31.74,0.073865648
22/01/2009,29.48,-0.023135986
21/01/2009,30.17,0.113978548
20/01/2009,26.92,-0.060537213
16/01/2009,28.6,0.031613359
15/01/2009,27.71,0.001083228
14/01/2009,27.68,-0.063680133
13/01/2009,29.5,0.040116029
12/01/2009,28.34,-0.064560575
09/01/2009,30.23,-0.025474924
08/01/2009,31.01,-0.025156557
07/01/2009,31.8,-0.059217787
06/01/2009,33.74,0.026123689
05/01/2009,32.87,
