Date,Close,AVB
27/01/2011,116.17,0.005437845
26/01/2011,115.54,0.007732781
25/01/2011,114.65,0.013965358
24/01/2011,113.06,0.00203639
21/01/2011,112.83,0.005331924
20/01/2011,112.23,-0.002136182
19/01/2011,112.47,-0.00708783
18/01/2011,113.27,0.006821128
14/01/2011,112.5,0.009377162
13/01/2011,111.45,0.002515499
12/01/2011,111.17,0.018245865
11/01/2011,109.16,-0.000457938
10/01/2011,109.21,-0.002743235
07/01/2011,109.51,-0.010898301
06/01/2011,110.71,-0.011495412
05/01/2011,111.99,0.002771943
04/01/2011,111.68,-0.018892752
03/01/2011,113.81,0.011132824
31/12/2010,112.55,-0.004167227
30/12/2010,113.02,0.001062323
29/12/2010,112.9,-0.000708341
28/12/2010,112.98,0.003369096
27/12/2010,112.6,0.017379278
23/12/2010,110.66,-0.003518113
22/12/2010,111.05,-0.001349831
21/12/2010,111.2,0.007673249
20/12/2010,110.35,0.012768071
17/12/2010,108.95,0.010889735
16/12/2010,107.77,-0.009144293
15/12/2010,108.76,-0.014966514
14/12/2010,110.4,-0.015905444
13/12/2010,112.17,-0.008433624
10/12/2010,113.12,0.023614693
09/12/2010,110.48,-0.011340235
08/12/2010,111.74,-0.02701674
07/12/2010,114.8,0.003490405
06/12/2010,114.4,-0.000349589
03/12/2010,114.44,0.009041097
02/12/2010,113.41,0.015192865
01/12/2010,111.7,0.012340831
30/11/2010,110.33,0.001905194
29/11/2010,110.12,0.001999819
26/11/2010,109.9,-0.004992068
24/11/2010,110.45,0.017812757
23/11/2010,108.5,-0.008717651
22/11/2010,109.45,0.003569634
19/11/2010,109.06,0.015710516
18/11/2010,107.36,0.008230499
17/11/2010,106.48,0.018291748
16/11/2010,104.55,-0.032928657
15/11/2010,108.05,-0.007192949
12/11/2010,108.83,0.001563291
11/11/2010,108.66,-0.004865743
10/11/2010,109.19,0.029178803
09/11/2010,106.05,-0.042461385
08/11/2010,110.65,-0.02393185
05/11/2010,113.33,0.002119955
04/11/2010,113.09,0.026250107
03/11/2010,110.16,0.016936369
02/11/2010,108.31,0.013197218
01/11/2010,106.89,0.005440914
29/10/2010,106.31,0.004808835
28/10/2010,105.8,-0.02427757
27/10/2010,108.4,-0.008817103
26/10/2010,109.36,-0.003377611
25/10/2010,109.73,-0.003184571
22/10/2010,110.08,-0.003627135
21/10/2010,110.48,-0.019628683
20/10/2010,112.67,0.029086738
19/10/2010,109.44,-0.026687484
18/10/2010,112.4,0.021129129
15/10/2010,110.05,0.001636959
14/10/2010,109.87,-0.008428926
13/10/2010,110.8,0.010524503
12/10/2010,109.64,0.02465385
11/10/2010,106.97,0.011376045
08/10/2010,105.76,0.011889615
07/10/2010,104.51,-0.000191351
06/10/2010,104.53,-0.019327935
05/10/2010,106.57,0.005362952
04/10/2010,106,0.008241415
01/10/2010,105.13,0.011480084
30/09/2010,103.93,-0.000673304
29/09/2010,104,-0.017632098
28/09/2010,105.85,0.008348403
27/09/2010,104.97,-0.018219223
24/09/2010,106.9,0.031549557
23/09/2010,103.58,-0.036774424
22/09/2010,107.46,-0.016611678
21/09/2010,109.26,-0.026909073
20/09/2010,112.24,0.023254766
17/09/2010,109.66,-0.007721345
16/09/2010,110.51,-0.009635808
15/09/2010,111.58,0.019182637
14/09/2010,109.46,0.004394807
13/09/2010,108.98,0.017494777
10/09/2010,107.09,0.006558015
09/09/2010,106.39,-0.01843971
08/09/2010,108.37,-0.000645727
07/09/2010,108.44,-0.017822525
03/09/2010,110.39,0.018652822
02/09/2010,108.35,-0.001383445
01/09/2010,108.5,0.030696777
31/08/2010,105.22,0.022587341
30/08/2010,102.87,-0.009481495
27/08/2010,103.85,0.002217189
26/08/2010,103.62,-0.014277059
25/08/2010,105.11,0.01872624
24/08/2010,103.16,-0.006762657
23/08/2010,103.86,-0.00566465
20/08/2010,104.45,0.00422144
19/08/2010,104.01,-0.014223905
18/08/2010,105.5,0.002657557
17/08/2010,105.22,0.028926043
16/08/2010,102.22,0.000391389
13/08/2010,102.18,0.006972776
12/08/2010,101.47,-0.009611686
11/08/2010,102.45,-0.024585475
10/08/2010,105,0.011205404
09/08/2010,103.83,0.024273746
06/08/2010,101.34,-0.010698438
05/08/2010,102.43,-0.001365854
04/08/2010,102.57,-0.025602938
03/08/2010,105.23,-0.015651838
02/08/2010,106.89,0.016983142
30/07/2010,105.09,0.004769181
29/07/2010,104.59,-0.02334148
28/07/2010,107.06,0.003930749
27/07/2010,106.64,-0.00178011
26/07/2010,106.83,0.024446925
23/07/2010,104.25,0.014687673
22/07/2010,102.73,0.038905373
21/07/2010,98.81,-0.021327467
20/07/2010,100.94,0.01617932
19/07/2010,99.32,0.029529604
16/07/2010,96.43,-0.041240864
15/07/2010,100.49,0.007190683
14/07/2010,99.77,-0.006692997
13/07/2010,100.44,0.010307822
12/07/2010,99.41,0.004334903
09/07/2010,98.98,0.01311861
08/07/2010,97.69,0.030874029
07/07/2010,94.72,0.054008571
06/07/2010,89.74,-0.017234187
02/07/2010,91.3,-0.01726521
01/07/2010,92.89,-0.005154097
30/06/2010,93.37,-0.011182821
29/06/2010,94.42,-0.035784971
28/06/2010,97.86,-0.028806504
25/06/2010,100.72,0.046226931
24/06/2010,96.17,-0.031020556
23/06/2010,99.2,-0.004726715
22/06/2010,99.67,-0.03422256
21/06/2010,103.14,-0.008303611
18/06/2010,104,-0.012992158
17/06/2010,105.36,0.016459702
16/06/2010,103.64,-0.008837714
15/06/2010,104.56,0.0110594
14/06/2010,103.41,0.001742161
11/06/2010,103.23,0.002813214
10/06/2010,102.94,0.058507911
09/06/2010,97.09,0.02418548
08/06/2010,94.77,0.022408108
07/06/2010,92.67,0.006495638
04/06/2010,92.07,-0.057713393
03/06/2010,97.54,0.000615322
02/06/2010,97.48,0.014257913
01/06/2010,96.1,-0.02019022
28/05/2010,98.06,-0.015984154
27/05/2010,99.64,0.050005274
26/05/2010,94.78,-0.004736602
25/05/2010,95.23,0.028437935
24/05/2010,92.56,-0.018730146
21/05/2010,94.31,0.028282976
20/05/2010,91.68,-0.064415804
19/05/2010,97.78,-0.006015822
18/05/2010,98.37,-0.025691328
17/05/2010,100.93,0.005265
14/05/2010,100.4,-0.022747276
13/05/2010,102.71,-0.022622132
12/05/2010,105.06,0.012161989
11/05/2010,103.79,0.002894637
10/05/2010,103.49,0.057164098
07/05/2010,97.74,-0.027846836
06/05/2010,100.5,-0.04256376
05/05/2010,104.87,-0.027277839
04/05/2010,107.77,-0.006658676
03/05/2010,108.49,0.041882562
30/04/2010,104.04,-0.024777004
29/04/2010,106.65,0.072716896
28/04/2010,99.17,0.005155953
27/04/2010,98.66,-0.018279107
26/04/2010,100.48,-0.007831515
23/04/2010,101.27,0.022165444
22/04/2010,99.05,0.032840304
21/04/2010,95.85,0.018745284
20/04/2010,94.07,0.023664652
19/04/2010,91.87,0.009734832
16/04/2010,90.98,-0.014187731
15/04/2010,92.28,-0.016337423
14/04/2010,93.8,0.002775704
13/04/2010,93.54,0.023362516
12/04/2010,91.38,-0.016281701
09/04/2010,92.88,0.018363095
08/04/2010,91.19,0.002085735
07/04/2010,91,-0.015483899
06/04/2010,92.42,0.03793178
05/04/2010,88.98,0.037092164
01/04/2010,85.74,-0.007089343
31/03/2010,86.35,-0.007384365
30/03/2010,86.99,0.001495542
29/03/2010,86.86,-0.010536057
26/03/2010,87.78,-0.006698861
25/03/2010,88.37,0.002719548
24/03/2010,88.13,0.006031999
23/03/2010,87.6,-0.005123837
22/03/2010,88.05,0.000908988
19/03/2010,87.97,-0.006684441
18/03/2010,88.56,-0.010670062
17/03/2010,89.51,0.016559094
16/03/2010,88.04,0.022281845
15/03/2010,86.1,-0.001624696
12/03/2010,86.24,0.00838384
11/03/2010,85.52,0.006334332
10/03/2010,84.98,0.005072859
09/03/2010,84.55,0.002012669
08/03/2010,84.38,0.014083059
05/03/2010,83.2,0.028651762
04/03/2010,80.85,0.005208345
03/03/2010,80.43,-0.010512743
02/03/2010,81.28,0.000246093
01/03/2010,81.26,-0.001967053
26/02/2010,81.42,0.002828856
25/02/2010,81.19,0.005186477
24/02/2010,80.77,0.010329256
23/02/2010,79.94,-0.000750281
22/02/2010,80,0.014859863
19/02/2010,78.82,-0.007331596
18/02/2010,79.4,0.017276852
17/02/2010,78.04,0.004494967
16/02/2010,77.69,0.028726352
12/02/2010,75.49,0.017236047
11/02/2010,74.2,0.013432127
10/02/2010,73.21,-0.004225454
09/02/2010,73.52,-0.003394667
08/02/2010,73.77,-0.024371854
05/02/2010,75.59,0.019503691
04/02/2010,74.13,-0.048706652
03/02/2010,77.83,-0.022235844
02/02/2010,79.58,0.019413158
01/02/2010,78.05,0.01862203
29/01/2010,76.61,-0.004688119
28/01/2010,76.97,-0.004924841
27/01/2010,77.35,0.00544466
26/01/2010,76.93,0.004559971
25/01/2010,76.58,0.014998308
22/01/2010,75.44,-0.024356317
21/01/2010,77.3,-0.022766043
20/01/2010,79.08,-0.022630209
19/01/2010,80.89,0.018214076
15/01/2010,79.43,-0.006400223
14/01/2010,79.94,-0.005986548
13/01/2010,80.42,0.023018437
12/01/2010,78.59,-0.023764241
11/01/2010,80.48,0.013636291
08/01/2010,79.39,-0.007529211
07/01/2010,79.99,0.002002253
06/01/2010,79.83,-0.009475199
05/01/2010,80.59,-0.007540675
04/01/2010,81.2,-0.011144565
31/12/2009,82.11,-0.020969677
30/12/2009,83.85,-0.003809075
29/12/2009,84.17,-0.023135316
28/12/2009,86.14,-0.005210456
24/12/2009,86.59,0.016182902
23/12/2009,85.2,0.027245752
22/12/2009,82.91,0.015313863
21/12/2009,81.65,0.02266772
18/12/2009,79.82,0.010326247
17/12/2009,79,-0.004294563
16/12/2009,79.34,0.015368309
15/12/2009,78.13,-0.000767656
14/12/2009,78.19,0.018718677
11/12/2009,76.74,0.010874657
10/12/2009,75.91,0.003563184
09/12/2009,75.64,0
08/12/2009,75.64,0.000264445
07/12/2009,75.62,-0.017305099
04/12/2009,76.94,0.036666142
03/12/2009,74.17,-0.008056979
02/12/2009,74.77,0.016587259
01/12/2009,73.54,0.017835567
30/11/2009,72.24,0.044149785
27/11/2009,69.12,-0.028383849
25/11/2009,71.11,-0.001124385
24/11/2009,71.19,-0.01892362
23/11/2009,72.55,0.007748759
20/11/2009,71.99,-0.004020245
19/11/2009,72.28,-0.019455333
18/11/2009,73.7,0.011737544
17/11/2009,72.84,-0.025750169
16/11/2009,74.74,0.016866082
13/11/2009,73.49,0.016048626
12/11/2009,72.32,-0.001933969
11/11/2009,72.46,0.018666094
10/11/2009,71.12,0.00281611
09/11/2009,70.92,0.048980538
06/11/2009,67.53,-0.030336292
05/11/2009,69.61,0.015198961
04/11/2009,68.56,-0.019642457
03/11/2009,69.92,0.01556676
02/11/2009,68.84,0.000871966
30/10/2009,68.78,-0.020150365
29/10/2009,70.18,0.005715934
28/10/2009,69.78,-0.041544004
27/10/2009,72.74,-0.007396281
26/10/2009,73.28,0.001912308
23/10/2009,73.14,-0.006677139
22/10/2009,73.63,0.036936213
21/10/2009,70.96,-0.018015989
20/10/2009,72.25,-0.027709409
19/10/2009,74.28,0.030481414
16/10/2009,72.05,-0.03155784
15/10/2009,74.36,-0.002954212
14/10/2009,74.58,0.025393448
13/10/2009,72.71,-0.016233901
12/10/2009,73.9,0.004611428
09/10/2009,73.56,0.003950152
08/10/2009,73.27,0.02865843
07/10/2009,71.2,0.01115752
06/10/2009,70.41,-0.001419245
05/10/2009,70.51,0.036393908
02/10/2009,67.99,-0.007327114
01/10/2009,68.49,-0.060066205
30/09/2009,72.73,-0.010259306
29/09/2009,73.48,-0.021807298
28/09/2009,75.1,0.044100777
25/09/2009,71.86,0.000974591
24/09/2009,71.79,-0.017809541
23/09/2009,73.08,-0.050300738
22/09/2009,76.85,0.027840046
21/09/2009,74.74,-0.013290998
18/09/2009,75.74,0.007820306
17/09/2009,75.15,-0.022499469
16/09/2009,76.86,0.063931541
15/09/2009,72.1,0.023150806
14/09/2009,70.45,0.030993472
11/09/2009,68.3,-0.01077628
10/09/2009,69.04,0.014296378
09/09/2009,68.06,0.022436124
08/09/2009,66.55,0.038445657
04/09/2009,64.04,0.01494561
03/09/2009,63.09,0.023089049
02/09/2009,61.65,-0.005499852
01/09/2009,61.99,-0.038606281
31/08/2009,64.43,-0.010805909
28/08/2009,65.13,0.000921659
27/08/2009,65.07,0.003849416
26/08/2009,64.82,0.004948974
25/08/2009,64.5,0.00232829
24/08/2009,64.35,-0.01250885
21/08/2009,65.16,0.011266421
20/08/2009,64.43,0.037155487
19/08/2009,62.08,-0.00128783
18/08/2009,62.16,0.008887511
17/08/2009,61.61,-0.055407527
14/08/2009,65.12,-0.019766494
13/08/2009,66.42,-0.0028565
12/08/2009,66.61,-0.00643474
11/08/2009,67.04,-0.024896329
10/08/2009,68.73,-0.027693857
07/08/2009,70.66,0.059325226
06/08/2009,66.59,-0.0103086
05/08/2009,67.28,0.052326433
04/08/2009,63.85,0.082054649
03/08/2009,58.82,0.010596578
31/07/2009,58.2,-0.013652089
30/07/2009,59,0.003225535
29/07/2009,58.81,-0.012504387
28/07/2009,59.55,0.01080544
27/07/2009,58.91,0.041239385
24/07/2009,56.53,-0.00106082
23/07/2009,56.59,0.046292843
22/07/2009,54.03,-0.01979174
21/07/2009,55.11,-0.021185712
20/07/2009,56.29,0.042088563
17/07/2009,53.97,-0.023077947
16/07/2009,55.23,-0.00198969
15/07/2009,55.34,0.025438283
14/07/2009,53.95,0.008002276
13/07/2009,53.52,0.04158524
10/07/2009,51.34,0.011164546
09/07/2009,50.77,-0.022398443
08/07/2009,51.92,-0.019455124
07/07/2009,52.94,-0.042890123
06/07/2009,55.26,0.045159413
02/07/2009,52.82,-0.058818863
01/07/2009,56.02,0.001429082
30/06/2009,55.94,0.000894214
29/06/2009,55.89,0.008986401
26/06/2009,55.39,-0.010238078
25/06/2009,55.96,-0.005702082
24/06/2009,56.28,0.008386167
23/06/2009,55.81,0.013166391
22/06/2009,55.08,-0.046643795
19/06/2009,57.71,-0.003286916
18/06/2009,57.9,0.017422043
17/06/2009,56.9,-0.005782895
16/06/2009,57.23,-0.011639148
15/06/2009,57.9,-0.055429805
12/06/2009,61.2,0.032719019
11/06/2009,59.23,-0.017240363
10/06/2009,60.26,-0.036177972
09/06/2009,62.48,-0.014144058
08/06/2009,63.37,-0.006135471
05/06/2009,63.76,-0.029363878
04/06/2009,65.66,0.032348251
03/06/2009,63.57,-0.002042902
02/06/2009,63.7,-0.011394801
01/06/2009,64.43,0.046867444
29/05/2009,61.48,0.039311804
28/05/2009,59.11,0.019301991
27/05/2009,57.98,-0.022511183
26/05/2009,59.3,0.081843091
22/05/2009,54.64,-0.019393449
21/05/2009,55.71,0.013735983
20/05/2009,54.95,-0.024626031
19/05/2009,56.32,-0.036266178
18/05/2009,58.4,0.081484957
15/05/2009,53.83,-0.026399333
14/05/2009,55.27,0.04325998
13/05/2009,52.93,-0.057273864
12/05/2009,56.05,-0.003561892
11/05/2009,56.25,-0.037338601
08/05/2009,58.39,0.066927626
07/05/2009,54.61,-0.070347017
06/05/2009,58.59,0.019823109
05/05/2009,57.44,-0.018798519
04/05/2009,58.53,0.079444902
01/05/2009,54.06,-0.049617826
30/04/2009,56.81,-0.021420061
29/04/2009,58.04,0.033283857
28/04/2009,56.14,0.003211421
27/04/2009,55.96,-0.092935539
24/04/2009,61.41,0.05609573
23/04/2009,58.06,0.054507476
22/04/2009,54.98,-0.026740041
21/04/2009,56.47,0.077095635
20/04/2009,52.28,-0.141224563
17/04/2009,60.21,0.054436368
16/04/2009,57.02,0.026478668
15/04/2009,55.53,0.090603105
14/04/2009,50.72,-0.096349215
13/04/2009,55.85,0.006286505
09/04/2009,55.5,0.142061883
08/04/2009,48.15,0.012329066
07/04/2009,47.56,-0.109054274
06/04/2009,53.04,-0.009569451
03/04/2009,53.55,0.074007424
02/04/2009,49.73,0.073628575
01/04/2009,46.2,-0.018443585
31/03/2009,47.06,0.071104869
30/03/2009,43.83,-0.081252948
27/03/2009,47.54,-0.046041835
26/03/2009,49.78,0.036620641
25/03/2009,47.99,-0.002705235
24/03/2009,48.12,-0.068078072
23/03/2009,51.51,0.143593775
20/03/2009,44.62,-0.089753021
19/03/2009,48.81,-0.031659061
18/03/2009,50.38,0.02187305
17/03/2009,49.29,0.074966683
16/03/2009,45.73,-0.068861658
13/03/2009,48.99,-0.017201679
12/03/2009,49.84,0.057607008
11/03/2009,47.05,-0.042036984
10/03/2009,49.07,0.1329784
09/03/2009,42.96,0.019272042
06/03/2009,42.14,0.048125933
05/03/2009,40.16,-0.085848683
04/03/2009,43.76,0.053267724
03/03/2009,41.49,0.033826755
02/03/2009,40.11,-0.055994269
27/02/2009,42.42,0.012095487
26/02/2009,41.91,-0.059290343
25/02/2009,44.47,-0.018271453
24/02/2009,45.29,0.105630418
23/02/2009,40.75,-0.07741538
20/02/2009,44.03,0.064977712
19/02/2009,41.26,-0.038745191
18/02/2009,42.89,0.023591564
17/02/2009,41.89,-0.0550342
13/02/2009,44.26,-0.071700454
12/02/2009,47.55,-0.021841742
11/02/2009,48.6,0.039451192
10/02/2009,46.72,-0.087849353
09/02/2009,51.01,0.009058746
06/02/2009,50.55,0.071964642
05/02/2009,47.04,-0.062623423
04/02/2009,50.08,-0.031836055
03/02/2009,51.7,-0.01344881
02/02/2009,52.4,0.011323411
30/01/2009,51.81,-0.053914831
29/01/2009,54.68,-0.069236685
28/01/2009,58.6,0.063583346
27/01/2009,54.99,0.025042738
26/01/2009,53.63,-0.013887826
23/01/2009,54.38,0.041680522
22/01/2009,52.16,-0.07833053
21/01/2009,56.41,0.114045127
20/01/2009,50.33,-0.092904963
16/01/2009,55.23,0.026604633
15/01/2009,53.78,0.031352899
14/01/2009,52.12,-0.02949174
13/01/2009,53.68,0.050234948
12/01/2009,51.05,-0.066312168
09/01/2009,54.55,-0.048484587
08/01/2009,57.26,-0.035007006
07/01/2009,59.3,-0.032191265
06/01/2009,61.24,0.054702447
05/01/2009,57.98,
