Date,Close,MTB
18/11/2013,113.75,0.00458191
15/11/2013,113.23,0.006379042
14/11/2013,112.51,0.007494013
13/11/2013,111.67,0.002510537
12/11/2013,111.39,-0.018853382
11/11/2013,113.51,-0.003166508
08/11/2013,113.87,0.024266779
07/11/2013,111.14,-0.008868245
06/11/2013,112.13,0.006262321
05/11/2013,111.43,-0.001882818
04/11/2013,111.64,-0.002326207
01/11/2013,111.9,-0.005614237
31/10/2013,112.53,-0.015694203
30/10/2013,114.31,0.01427337
29/10/2013,112.69,0.005784736
28/10/2013,112.04,-0.004541617
25/10/2013,112.55,0.00186758
24/10/2013,112.34,-0.004706727
23/10/2013,112.87,-0.003007787
22/10/2013,113.21,-0.006953947
21/10/2013,114,-0.006993035
18/10/2013,114.8,0.019172164
17/10/2013,112.62,-0.030087979
16/10/2013,116.06,0.020280081
15/10/2013,113.73,-0.010060887
14/10/2013,114.88,0.003750059
11/10/2013,114.45,0.012573252
10/10/2013,113.02,0.021373494
09/10/2013,110.63,0.006529451
08/10/2013,109.91,-0.00625824
07/10/2013,110.6,-0.019962172
04/10/2013,112.83,0.01536156
03/10/2013,111.11,-0.002875889
02/10/2013,111.43,-0.007064639
01/10/2013,112.22,0.0026769
30/09/2013,111.92,-0.001428572
27/09/2013,112.08,0.000356952
26/09/2013,112.04,0.0088754
25/09/2013,111.05,0.005055531
24/09/2013,110.49,-0.002169787
23/09/2013,110.73,-0.007198807
20/09/2013,111.53,-0.009548103
19/09/2013,112.6,-0.007696769
18/09/2013,113.47,-0.000616713
17/09/2013,113.54,0.011070387
16/09/2013,112.29,0.003211135
13/09/2013,111.93,0.001967448
12/09/2013,111.71,-0.008379439
11/09/2013,112.65,-0.004428705
10/09/2013,113.15,8.83822E-05
09/09/2013,113.14,-0.01613221
06/09/2013,114.98,-0.008055828
05/09/2013,115.91,0.003370353
04/09/2013,115.52,0.011755109
03/09/2013,114.17,0.007296415
30/08/2013,113.34,-0.004138241
29/08/2013,113.81,-0.005957092
28/08/2013,114.49,0.000698995
27/08/2013,114.41,-0.035461969
26/08/2013,118.54,0.002364866
23/08/2013,118.26,-0.004134853
22/08/2013,118.75,0.021449456
21/08/2013,116.23,-0.004121239
20/08/2013,116.71,0.005584927
19/08/2013,116.06,-0.006098889
16/08/2013,116.77,0.000256948
15/08/2013,116.74,-0.005808011
14/08/2013,117.42,0.000340716
13/08/2013,117.38,-0.003741501
12/08/2013,117.82,0.00127394
09/08/2013,117.67,-0.002800528
08/08/2013,118,0.005353286
07/08/2013,117.37,-0.007554252
06/08/2013,118.26,-0.004976603
05/08/2013,118.85,-0.002269195
02/08/2013,119.12,0
01/08/2013,119.12,0.019154751
31/07/2013,116.86,0.000599187
30/07/2013,116.79,0.005494991
29/07/2013,116.15,-0.009425948
26/07/2013,117.25,-0.004000516
25/07/2013,117.72,-0.006013145
24/07/2013,118.43,-0.002277233
23/07/2013,118.7,-0.004622828
22/07/2013,119.25,0.00859025
19/07/2013,118.23,-0.009009449
18/07/2013,119.3,0.011465309
17/07/2013,117.94,0.002972023
16/07/2013,117.59,-0.003734832
15/07/2013,118.03,0.002120352
12/07/2013,117.78,0.007927417
11/07/2013,116.85,-0.005717471
10/07/2013,117.52,-0.000425369
09/07/2013,117.57,0.005886133
08/07/2013,116.88,0.004115232
05/07/2013,116.4,0.024789267
03/07/2013,113.55,-0.00158395
02/07/2013,113.73,0.007324747
01/07/2013,112.9,0.010238238
28/06/2013,111.75,0.002239643
27/06/2013,111.5,0.01618407
26/06/2013,109.71,0.022864461
25/06/2013,107.23,0.019397972
24/06/2013,105.17,-0.010216719
21/06/2013,106.25,0.018523446
20/06/2013,104.3,0.007603136
19/06/2013,103.51,-0.005971892
18/06/2013,104.13,0.010522856
17/06/2013,103.04,0.005156908
14/06/2013,102.51,-0.0101908
13/06/2013,103.56,0.014590279
12/06/2013,102.06,-0.008196767
11/06/2013,102.9,-0.010537098
10/06/2013,103.99,0.002406972
07/06/2013,103.74,0.010270413
06/06/2013,102.68,-0.001070716
05/06/2013,102.79,-0.014487408
04/06/2013,104.29,-0.012482891
03/06/2013,105.6,0.006650856
31/05/2013,104.9,-0.010525914
30/05/2013,106.01,0.000188679
29/05/2013,105.99,-0.000848776
28/05/2013,106.08,0.012998902
24/05/2013,104.71,0.004306845
23/05/2013,104.26,-0.003924765
22/05/2013,104.67,-0.014982264
21/05/2013,106.25,0.002072735
20/05/2013,106.03,0.000849177
17/05/2013,105.94,0.011869294
16/05/2013,104.69,-0.006474363
15/05/2013,105.37,0.013183225
14/05/2013,103.99,0.006270218
13/05/2013,103.34,-0.001740308
10/05/2013,103.52,0.004356462
09/05/2013,103.07,-0.00116358
08/05/2013,103.19,0.008662276
07/05/2013,102.3,0.010514517
06/05/2013,101.23,0.004554463
03/05/2013,100.77,0.003479302
02/05/2013,100.42,0.008801817
01/05/2013,99.54,-0.006608615
30/04/2013,100.2,0.00389981
29/04/2013,99.81,-0.000100185
26/04/2013,99.82,-0.002701217
25/04/2013,100.09,0.001699915
24/04/2013,99.92,0.003609388
23/04/2013,99.56,0.008878186
22/04/2013,98.68,-0.000709112
19/04/2013,98.75,0.012021335
18/04/2013,97.57,0.01050906
17/04/2013,96.55,-0.019792473
16/04/2013,98.48,0.001219265
15/04/2013,98.36,-0.018933093
12/04/2013,100.24,-0.045630844
11/04/2013,104.92,0.004106782
10/04/2013,104.49,0.016403301
