Date,Close,BLK
25/01/2011,198.01,0.022626671
24/01/2011,193.58,0.002638046
21/01/2011,193.07,0.011460249
20/01/2011,190.87,-0.003608507
19/01/2011,191.56,-0.025563132
18/01/2011,196.52,-0.01284208
14/01/2011,199.06,0.016461486
13/01/2011,195.81,0.010111725
12/01/2011,193.84,0.002169086
11/01/2011,193.42,0.011700906
10/01/2011,191.17,0.014808059
07/01/2011,188.36,-0.008300558
06/01/2011,189.93,-0.010839789
05/01/2011,192,0.010260796
04/01/2011,190.04,-0.000788996
03/01/2011,190.19,-0.002048481
31/12/2010,190.58,0.013523714
30/12/2010,188.02,-0.014782235
29/12/2010,190.82,0.007416598
28/12/2010,189.41,0.000792247
27/12/2010,189.26,0.003122274
23/12/2010,188.67,-0.012064525
22/12/2010,190.96,-0.008084118
21/12/2010,192.51,0.021050094
20/12/2010,188.5,0.006920443
17/12/2010,187.2,0.022090499
16/12/2010,183.11,0.012142673
15/12/2010,180.9,-0.009682109
14/12/2010,182.66,0.004279372
13/12/2010,181.88,-0.006412211
10/12/2010,183.05,0.017802989
09/12/2010,179.82,0.034626677
08/12/2010,173.7,0.013388012
07/12/2010,171.39,-0.00052498
06/12/2010,171.48,-0.005060651
03/12/2010,172.35,0.00290529
02/12/2010,171.85,0.024922491
01/12/2010,167.62,0.027949312
30/11/2010,163,-0.000613309
29/11/2010,163.1,-0.009154779
26/11/2010,164.6,-0.00780663
24/11/2010,165.89,0.017390685
23/11/2010,163.03,-0.023280833
22/11/2010,166.87,-0.012565299
19/11/2010,168.98,-0.001005531
18/11/2010,169.15,0.001301467
17/11/2010,168.93,0.009815373
16/11/2010,167.28,-0.03408486
15/11/2010,173.08,5.77784E-05
12/11/2010,173.07,0.010863673
11/11/2010,171.2,0.016015415
10/11/2010,168.48,0.02384569
09/11/2010,164.51,-0.027459759
08/11/2010,169.09,-0.023727153
05/11/2010,173.15,0.024200386
04/11/2010,169.01,0.02002039
03/11/2010,165.66,-0.043585286
02/11/2010,173.04,0.006900778
01/11/2010,171.85,0.005016928
29/10/2010,170.99,0.016867586
28/10/2010,168.13,-0.00219826
27/10/2010,168.5,-0.000711913
26/10/2010,168.62,0.001364945
25/10/2010,168.39,0.004941222
22/10/2010,167.56,0.007788668
21/10/2010,166.26,-0.019359094
20/10/2010,169.51,-0.029757528
19/10/2010,174.63,-0.010651426
18/10/2010,176.5,0.004315246
15/10/2010,175.74,-0.011372439
14/10/2010,177.75,-0.008347621
13/10/2010,179.24,0.003521032
12/10/2010,178.61,0.007699912
11/10/2010,177.24,0.015580005
08/10/2010,174.5,0.020553626
07/10/2010,170.95,-0.002337132
06/10/2010,171.35,0.000233468
05/10/2010,171.31,0.002337679
04/10/2010,170.91,-0.002512784
01/10/2010,171.34,0.006381942
30/09/2010,170.25,0.008790358
29/09/2010,168.76,0.000533444
28/09/2010,168.67,0.016558946
27/09/2010,165.9,-0.007984913
24/09/2010,167.23,0.03381289
23/09/2010,161.67,-0.024863075
22/09/2010,165.74,-0.01205448
21/09/2010,167.75,-0.023157503
20/09/2010,171.68,0.039383821
17/09/2010,165.05,0.015324333
16/09/2010,162.54,-0.014415104
15/09/2010,164.9,0.032981877
14/09/2010,159.55,0.057132606
13/09/2010,150.69,-0.003114132
10/09/2010,151.16,0.00278238
09/09/2010,150.74,-0.007929208
08/09/2010,151.94,0.007663885
07/09/2010,150.78,-0.005093783
03/09/2010,151.55,0.014957899
02/09/2010,149.3,0.018454575
01/09/2010,146.57,0.032028247
31/08/2010,141.95,-0.001548642
30/08/2010,142.17,0.00720037
27/08/2010,141.15,0.012188753
26/08/2010,139.44,-0.012542924
25/08/2010,141.2,-0.001344705
24/08/2010,141.39,-0.012371002
23/08/2010,143.15,-0.015595534
20/08/2010,145.4,-0.013186404
19/08/2010,147.33,-0.021155216
18/08/2010,150.48,-0.009392225
17/08/2010,151.9,0.007135337
16/08/2010,150.82,-0.005026466
13/08/2010,151.58,0.013817146
12/08/2010,149.5,-0.022814678
11/08/2010,152.95,-0.041368429
10/08/2010,159.41,-0.00150442
09/08/2010,159.65,0.015719524
06/08/2010,157.16,-0.021154151
05/08/2010,160.52,0.000560835
04/08/2010,160.43,-0.002552372
03/08/2010,160.84,-0.01241945
02/08/2010,162.85,0.033467568
30/07/2010,157.49,-0.004750904
29/07/2010,158.24,0.007867063
28/07/2010,157,-0.00368746
27/07/2010,157.58,-0.013050653
26/07/2010,159.65,0.03285455
23/07/2010,154.49,0.02145977
22/07/2010,151.21,0.053519935
21/07/2010,143.33,-0.041209835
20/07/2010,149.36,0.008269233
19/07/2010,148.13,-0.006795196
16/07/2010,149.14,-0.032002203
15/07/2010,153.99,-0.008149056
14/07/2010,155.25,-0.010571939
13/07/2010,156.9,0.017682505
12/07/2010,154.15,-0.005305395
09/07/2010,154.97,0.017707643
08/07/2010,152.25,0.025073638
07/07/2010,148.48,0.022269298
06/07/2010,145.21,0.016805951
02/07/2010,142.79,0.017449491
01/07/2010,140.32,-0.0217124
30/06/2010,143.4,-0.015225208
29/06/2010,145.6,-0.043938014
28/06/2010,152.14,-0.001313715
25/06/2010,152.34,0.010558367
24/06/2010,150.74,-0.028191147
23/06/2010,155.05,-0.005082194
22/06/2010,155.84,-0.013258736
21/06/2010,157.92,-0.005368038
18/06/2010,158.77,-0.003771929
17/06/2010,159.37,-0.013400431
16/06/2010,161.52,-0.010837544
15/06/2010,163.28,0.028009904
14/06/2010,158.77,-0.002327704
11/06/2010,159.14,0.013665909
10/06/2010,156.98,0.013274106
09/06/2010,154.91,-0.010147807
08/06/2010,156.49,-0.006433348
07/06/2010,157.5,-0.012555766
04/06/2010,159.49,-0.026909118
03/06/2010,163.84,-0.00566022
02/06/2010,164.77,0.00957412
01/06/2010,163.2,-0.028272996
28/05/2010,167.88,-0.026509913
27/05/2010,172.39,0.049649051
26/05/2010,164.04,0.009801598
25/05/2010,162.44,0.002959312
24/05/2010,161.96,-0.027465722
21/05/2010,166.47,0.039016493
20/05/2010,160.1,-0.047867696
19/05/2010,167.95,-0.003210085
18/05/2010,168.49,-0.014787156
17/05/2010,171,0.007513536
14/05/2010,169.72,-0.015493309
13/05/2010,172.37,-0.009239541
12/05/2010,173.97,0.017277795
11/05/2010,170.99,-0.032112323
10/05/2010,176.57,0.02552549
07/05/2010,172.12,0.002909178
06/05/2010,171.62,-0.018359733
05/05/2010,174.8,-0.016341716
04/05/2010,177.68,-0.044471338
03/05/2010,185.76,0.00951976
30/04/2010,184,-0.034138842
29/04/2010,190.39,0.031750393
28/04/2010,184.44,-0.005730675
27/04/2010,185.5,-0.039376206
26/04/2010,192.95,-0.089521828
23/04/2010,211.02,0.015424961
22/04/2010,207.79,0.032228516
21/04/2010,201.2,-0.009792847
20/04/2010,203.18,0.002809337
19/04/2010,202.61,0.009222596
16/04/2010,200.75,-0.029208114
15/04/2010,206.7,-0.022388995
14/04/2010,211.38,0.021421877
13/04/2010,206.9,0.005330761
12/04/2010,205.8,-0.001505183
09/04/2010,206.11,0.007548676
08/04/2010,204.56,0.027456009
07/04/2010,199.02,0.002364365
06/04/2010,198.55,-0.036835211
05/04/2010,206,-0.024218903
01/04/2010,211.05,-0.031298467
31/03/2010,217.76,-0.006271622
30/03/2010,219.13,-0.004189632
29/03/2010,220.05,0.003550946
26/03/2010,219.27,-0.027617119
25/03/2010,225.41,0.001820564
24/03/2010,225,-0.008849615
23/03/2010,227,0.005743334
22/03/2010,225.7,0.005999351
19/03/2010,224.35,-0.005822109
18/03/2010,225.66,0.012754934
17/03/2010,222.8,0.048038651
16/03/2010,212.35,0.000848017
15/03/2010,212.17,0.010280309
12/03/2010,210,-0.001950478
11/03/2010,210.41,-0.024830545
10/03/2010,215.7,-0.005870542
09/03/2010,216.97,-0.005286275
08/03/2010,218.12,-0.00780915
05/03/2010,219.83,0.018317128
04/03/2010,215.84,-0.001111317
03/03/2010,216.08,-0.001526047
02/03/2010,216.41,-0.007320306
01/03/2010,218,-0.003663008
26/02/2010,218.8,0.002287807
25/02/2010,218.3,-0.000274813
24/02/2010,218.36,0.016111883
23/02/2010,214.87,-0.010923506
22/02/2010,217.23,0.007949388
19/02/2010,215.51,0.008293776
18/02/2010,213.73,0.002998925
17/02/2010,213.09,0.012656603
16/02/2010,210.41,0.015566567
12/02/2010,207.16,-0.000675578
11/02/2010,207.3,-0.018307038
10/02/2010,211.13,0.010714133
09/02/2010,208.88,0.020409859
08/02/2010,204.66,-0.019978896
05/02/2010,208.79,-0.011713304
04/02/2010,211.25,-0.043490148
03/02/2010,220.64,0.021254006
02/02/2010,216,-0.002635413
01/02/2010,216.57,0.012779281
29/01/2010,213.82,-0.026855303
28/01/2010,219.64,-0.031946446
27/01/2010,226.77,0.009125606
26/01/2010,224.71,-0.007757647
25/01/2010,226.46,0.006467927
22/01/2010,225,-0.023021841
21/01/2010,230.24,-0.034240271
20/01/2010,238.26,-0.007318075
19/01/2010,240.01,0.008031836
15/01/2010,238.09,0.000798336
14/01/2010,237.9,-0.006368915
13/01/2010,239.42,0.003975816
12/01/2010,238.47,-0.018035728
11/01/2010,242.81,0.016150477
08/01/2010,238.92,0.00701433
07/01/2010,237.25,0.010934166
06/01/2010,234.67,-0.02083233
05/01/2010,239.61,0.004307918
04/01/2010,238.58,0.027105615
31/12/2009,232.2,-0.021599664
30/12/2009,237.27,-0.006846321
29/12/2009,238.9,-0.001965418
28/12/2009,239.37,-0.001169054
24/12/2009,239.65,0.004055783
23/12/2009,238.68,-0.002803173
22/12/2009,239.35,-0.006039798
21/12/2009,240.8,0.008298457
18/12/2009,238.81,0.016508365
17/12/2009,234.9,0.001491107
16/12/2009,234.55,0.033071252
15/12/2009,226.92,0.003310604
14/12/2009,226.17,0.000707683
11/12/2009,226.01,-0.006702852
10/12/2009,227.53,0.00233208
09/12/2009,227,0.013884491
08/12/2009,223.87,0.010507506
07/12/2009,221.53,-0.00880865
04/12/2009,223.49,-0.006733732
03/12/2009,225,-0.011972487
02/12/2009,227.71,0.004268903
01/12/2009,226.74,-0.001498392
30/11/2009,227.08,0.026280318
27/11/2009,221.19,-0.040577831
25/11/2009,230.35,0.005048538
24/11/2009,229.19,0.00349666
23/11/2009,228.39,0.012025252
20/11/2009,225.66,-0.023907614
19/11/2009,231.12,-0.020046932
18/11/2009,235.8,-0.013521404
17/11/2009,239.01,0.000251067
16/11/2009,238.95,0.024786779
13/11/2009,233.1,0.00796817
12/11/2009,231.25,-0.008654335
11/11/2009,233.26,0.005071571
10/11/2009,232.08,-0.014628774
09/11/2009,235.5,0.03451672
06/11/2009,227.51,0.003963715
05/11/2009,226.61,0.028013287
04/11/2009,220.35,-0.003081248
03/11/2009,221.03,0.001448816
02/11/2009,220.71,0.019305266
30/10/2009,216.49,-0.039710934
29/10/2009,225.26,0.016291087
28/10/2009,221.62,-0.001262626
27/10/2009,221.9,-0.027074938
26/10/2009,227.99,-0.013981368
23/10/2009,231.2,-0.011182912
22/10/2009,233.8,-4.27707E-05
21/10/2009,233.81,-0.011862132
20/10/2009,236.6,0.026423823
19/10/2009,230.43,0.021405265
16/10/2009,225.55,-0.00270085
15/10/2009,226.16,0.000442263
14/10/2009,226.06,0.055806226
13/10/2009,213.79,-0.018261538
12/10/2009,217.73,0.005434295
09/10/2009,216.55,0.012499872
08/10/2009,213.86,0.001684763
07/10/2009,213.5,0.001828368
06/10/2009,213.11,4.69252E-05
05/10/2009,213.1,0.029380967
02/10/2009,206.93,-0.008996284
01/10/2009,208.8,-0.03769066
30/09/2009,216.82,0.012530911
29/09/2009,214.12,0.000934492
28/09/2009,213.92,0.048708361
25/09/2009,203.75,-0.012195273
24/09/2009,206.25,-0.022911278
23/09/2009,211.03,0.013501147
22/09/2009,208.2,0.018811764
21/09/2009,204.32,-0.013948854
18/09/2009,207.19,0.023242099
17/09/2009,202.43,-0.02213139
16/09/2009,206.96,0.03086377
15/09/2009,200.67,-0.002786765
14/09/2009,201.23,-0.002679902
11/09/2009,201.77,0.000446152
10/09/2009,201.68,-0.001634918
09/09/2009,202.01,0.013204966
08/09/2009,199.36,0.019807643
04/09/2009,195.45,-0.008609544
03/09/2009,197.14,0.024441554
02/09/2009,192.38,-0.009003942
01/09/2009,194.12,-0.027688527
31/08/2009,199.57,-0.009872438
28/08/2009,201.55,0.006470904
27/08/2009,200.25,0.005257241
26/08/2009,199.2,-0.015738944
25/08/2009,202.36,-0.011985604
24/08/2009,204.8,-0.013097447
21/08/2009,207.5,0.006139289
20/08/2009,206.23,0.047617405
19/08/2009,196.64,0.002393016
18/08/2009,196.17,0.037446278
17/08/2009,188.96,-0.045569387
14/08/2009,197.77,-0.004137659
13/08/2009,198.59,-0.012460441
12/08/2009,201.08,0.011604772
11/08/2009,198.76,-5.03107E-05
10/08/2009,198.77,-0.018393959
07/08/2009,202.46,0.022831015
06/08/2009,197.89,-0.013751095
05/08/2009,200.63,0.010169664
04/08/2009,198.6,0.01511875
03/08/2009,195.62,0.026311856
31/07/2009,190.54,-0.004294324
30/07/2009,191.36,0.01114042
29/07/2009,189.24,-0.004849772
28/07/2009,190.16,0.000841751
27/07/2009,190,-0.011408361
24/07/2009,192.18,-0.02932942
23/07/2009,197.9,0.064653064
22/07/2009,185.51,0.007412451
21/07/2009,184.14,-0.003686041
20/07/2009,184.82,0.027592875
17/07/2009,179.79,0.003733531
16/07/2009,179.12,-0.005289692
15/07/2009,180.07,0.041731777
14/07/2009,172.71,0.003538184
13/07/2009,172.1,0.035124524
10/07/2009,166.16,-0.000782073
09/07/2009,166.29,0.029909456
08/07/2009,161.39,-0.004821372
07/07/2009,162.17,-0.024727204
06/07/2009,166.23,-0.008506101
02/07/2009,167.65,-0.030545693
01/07/2009,172.85,-0.014758932
30/06/2009,175.42,-0.003016765
29/06/2009,175.95,-0.010909302
26/06/2009,177.88,0.014610374
25/06/2009,175.3,0.010494118
24/06/2009,173.47,0.033172287
23/06/2009,167.81,0.003103554
22/06/2009,167.29,-0.044828543
19/06/2009,174.96,0.026643531
18/06/2009,170.36,0.018424146
17/06/2009,167.25,-0.013068199
16/06/2009,169.45,-0.001120647
15/06/2009,169.64,-0.039982217
12/06/2009,176.56,-0.033637206
11/06/2009,182.6,0.022597328
10/06/2009,178.52,-0.020074982
09/06/2009,182.14,0.072748995
08/06/2009,169.36,0.033746823
05/06/2009,163.74,-0.008574348
04/06/2009,165.15,0.003761227
03/06/2009,164.53,-0.017591875
02/06/2009,167.45,0.014799933
01/06/2009,164.99,0.033840944
29/05/2009,159.5,0.039451461
28/05/2009,153.33,0.027908173
27/05/2009,149.11,-0.038289113
26/05/2009,154.93,0.047654812
22/05/2009,147.72,0.041253647
21/05/2009,141.75,0.032916815
20/05/2009,137.16,-0.018205964
19/05/2009,139.68,-0.032609671
18/05/2009,144.31,0.0245523
15/05/2009,140.81,0.005554779
14/05/2009,140.03,0.014168312
13/05/2009,138.06,-0.035366025
12/05/2009,143.03,0.00687529
11/05/2009,142.05,-0.043395238
08/05/2009,148.35,0.026433257
07/05/2009,144.48,-0.074404558
06/05/2009,155.64,-0.013085432
05/05/2009,157.69,-0.001900659
04/05/2009,157.99,0.062485647
01/05/2009,148.42,0.012884155
30/04/2009,146.52,-0.030316555
29/04/2009,151.03,0.028134934
28/04/2009,146.84,-0.01768524
27/04/2009,149.46,-0.01131008
24/04/2009,151.16,0.023020288
23/04/2009,147.72,0.08134105
22/04/2009,136.18,-0.018984459
21/04/2009,138.79,0.115992364
20/04/2009,123.59,-0.095096842
17/04/2009,135.92,-0.00499047
16/04/2009,136.6,-0.017416986
15/04/2009,139,0.050233652
14/04/2009,132.19,-0.052891986
13/04/2009,139.37,0.009588769
09/04/2009,138.04,0.067576067
08/04/2009,129.02,0.003416152
07/04/2009,128.58,-0.058820501
06/04/2009,136.37,-0.011881905
03/04/2009,138,0.011588629
02/04/2009,136.41,0.04283695
01/04/2009,130.69,0.004986011
31/03/2009,130.04,0.040408746
30/03/2009,124.89,-0.02060458
27/03/2009,127.49,-0.069677658
26/03/2009,136.69,0.030755655
25/03/2009,132.55,0.031498064
24/03/2009,128.44,-0.042079379
23/03/2009,133.96,0.161693738
20/03/2009,113.96,0.001492865
19/03/2009,113.79,-0.06958443
18/03/2009,121.99,0.106280869
17/03/2009,109.69,0.054229307
16/03/2009,103.9,-0.038702329
13/03/2009,108,-0.029199155
12/03/2009,111.2,0.054422
11/03/2009,105.31,0.046750654
10/03/2009,100.5,0.100397726
09/03/2009,90.9,-0.016366977
06/03/2009,92.4,0.010662706
05/03/2009,91.42,-0.052419328
04/03/2009,96.34,0.061760569
03/03/2009,90.57,-0.01913777
02/03/2009,92.32,-0.047489492
27/02/2009,96.81,-0.039792646
26/02/2009,100.74,-0.0468313
25/02/2009,105.57,-0.013921775
24/02/2009,107.05,0.089655948
23/02/2009,97.87,-0.051768302
20/02/2009,103.07,0.001262075
19/02/2009,102.94,-0.034468064
18/02/2009,106.55,0.010851722
17/02/2009,105.4,-0.057248016
13/02/2009,111.61,-0.021012343
12/02/2009,113.98,-0.000701631
11/02/2009,114.06,0.00096487
10/02/2009,113.95,-0.041849987
09/02/2009,118.82,-0.030419651
06/02/2009,122.49,0.052028318
05/02/2009,116.28,0.021470684
04/02/2009,113.81,0.040800028
03/02/2009,109.26,-0.010923102
02/02/2009,110.46,0.01514213
30/01/2009,108.8,0.00432921
29/01/2009,108.33,-0.098134247
28/01/2009,119.5,0.097580538
27/01/2009,108.39,0.012439819
26/01/2009,107.05,-0.043862673
23/01/2009,111.85,0.041809667
22/01/2009,107.27,-0.011401152
21/01/2009,108.5,0.047758439
20/01/2009,103.44,-0.124548787
16/01/2009,117.16,0.004191085
15/01/2009,116.67,-0.024803405
14/01/2009,119.6,-0.059955502
13/01/2009,126.99,0.027624302
12/01/2009,123.53,-0.030062464
09/01/2009,127.3,-0.044779589
08/01/2009,133.13,0.017733111
07/01/2009,130.79,-0.066905928
06/01/2009,139.84,0.007608966
05/01/2009,138.78,
