Date,Close,USB
07/02/2011,27.95,0.019144525
04/02/2011,27.42,-0.001821826
03/02/2011,27.47,0.002916517
02/02/2011,27.39,-0.009809343
01/02/2011,27.66,0.02415046
31/01/2011,27,0.007434978
28/01/2011,26.8,-0.005952399
27/01/2011,26.96,0.01344307
26/01/2011,26.6,-0.005997019
25/01/2011,26.76,-0.002985077
24/01/2011,26.84,-0.004460974
21/01/2011,26.96,0.009690721
20/01/2011,26.7,0.0067644
19/01/2011,26.52,-0.02935377
18/01/2011,27.31,-0.002194588
14/01/2011,27.37,0.02291305
13/01/2011,26.75,0.00224551
12/01/2011,26.69,0.024271195
11/01/2011,26.05,-0.007648221
10/01/2011,26.25,0.00611389
07/01/2011,26.09,-0.00763654
06/01/2011,26.29,-0.019959239
05/01/2011,26.82,0.002239643
04/01/2011,26.76,-0.006703936
03/01/2011,26.94,-0.001112966
31/12/2010,26.97,0.001112966
30/12/2010,26.94,-0.003335189
29/12/2010,27.03,-0.005534048
28/12/2010,27.18,0.002209946
27/12/2010,27.12,0.003694131
23/12/2010,27.02,0.002594035
22/12/2010,26.95,0.014576973
21/12/2010,26.56,0.015939616
20/12/2010,26.14,-0.002292703
17/12/2010,26.2,0.003824096
16/12/2010,26.1,0.011560822
15/12/2010,25.8,-0.005411687
14/12/2010,25.94,-0.009209582
13/12/2010,26.18,-0.010260398
10/12/2010,26.45,0.023332479
09/12/2010,25.84,0.02627087
08/12/2010,25.17,0.032299942
07/12/2010,24.37,-0.011424033
06/12/2010,24.65,-0.004452547
03/12/2010,24.76,0
02/12/2010,24.76,0.022463677
01/12/2010,24.21,0.01792088
30/11/2010,23.78,-0.013366949
29/11/2010,24.1,0.005408792
26/11/2010,23.97,-0.008309146
24/11/2010,24.17,0.003730574
23/11/2010,24.08,-0.02339528
22/11/2010,24.65,-0.008885357
19/11/2010,24.87,-0.005613487
18/11/2010,25.01,0.011258663
17/11/2010,24.73,0.000404449
16/11/2010,24.72,-0.008860308
15/11/2010,24.94,0.012913819
12/11/2010,24.62,-0.022490908
11/11/2010,25.18,-0.013020504
10/11/2010,25.51,0.011829791
09/11/2010,25.21,-0.019250251
08/11/2010,25.7,-0.015444322
05/11/2010,26.1,0.036679882
04/11/2010,25.16,0.045120435
03/11/2010,24.05,0.010449416
02/11/2010,23.8,-0.005447321
01/11/2010,23.93,-0.011219731
29/10/2010,24.2,0.000826788
28/10/2010,24.18,-0.006595242
27/10/2010,24.34,0.016570387
26/10/2010,23.94,0.01982769
25/10/2010,23.47,-0.005099884
22/10/2010,23.59,0.009797735
21/10/2010,23.36,0.022949697
20/10/2010,22.83,0.000876424
19/10/2010,22.81,-0.015227616
18/10/2010,23.16,0.027135144
15/10/2010,22.54,-0.001330082
14/10/2010,22.57,-0.012767068
13/10/2010,22.86,-0.000874508
12/10/2010,22.88,0.027921158
11/10/2010,22.25,-0.002693
08/10/2010,22.31,-0.00223864
07/10/2010,22.36,-0.00223364
06/10/2010,22.41,0.003128494
05/10/2010,22.34,0.032759981
04/10/2010,21.62,-0.004154172
01/10/2010,21.71,0.004154172
30/09/2010,21.62,-0.002310003
29/09/2010,21.67,-0.007356355
28/09/2010,21.83,-0.001373312
27/09/2010,21.86,-0.024848805
24/09/2010,22.41,0.026680307
23/09/2010,21.82,-0.031576823
22/09/2010,22.52,-0.015422205
21/09/2010,22.87,-0.017768615
20/09/2010,23.28,0.020395587
17/09/2010,22.81,0.004834112
16/09/2010,22.7,0.00132246
15/09/2010,22.67,-0.025692683
14/09/2010,23.26,-0.004718001
13/09/2010,23.37,0.032176689
10/09/2010,22.63,-0.000883392
09/09/2010,22.65,0.014676714
08/09/2010,22.32,0.00404041
07/09/2010,22.23,-0.019599737
03/09/2010,22.67,0.024560288
02/09/2010,22.12,0.014113596
01/09/2010,21.81,0.047415594
31/08/2010,20.8,0.004336311
30/08/2010,20.71,-0.044850566
27/08/2010,21.66,0.032374397
26/08/2010,20.97,-0.011851288
25/08/2010,21.22,-0.004232313
24/08/2010,21.31,-0.014904794
23/08/2010,21.63,-0.005072642
20/08/2010,21.74,0.000920387
19/08/2010,21.72,-0.030827464
18/08/2010,22.4,0.00402595
17/08/2010,22.31,0.008100854
16/08/2010,22.13,-0.00405863
13/08/2010,22.22,-0.009852296
12/08/2010,22.44,-0.001780944
11/08/2010,22.48,-0.04181794
10/08/2010,23.44,-0.008496228
09/08/2010,23.64,0.017926216
06/08/2010,23.22,-0.019616834
05/08/2010,23.68,-0.010502092
04/08/2010,23.93,-0.012045836
03/08/2010,24.22,-0.011902459
02/08/2010,24.51,0.025202739
30/07/2010,23.9,-0.001672241
29/07/2010,23.94,-0.001252348
28/07/2010,23.97,-0.01408474
27/07/2010,24.31,0.007846416
26/07/2010,24.12,0.017566324
23/07/2010,23.7,0.00168919
22/07/2010,23.66,0.025252786
21/07/2010,23.07,-0.003461708
20/07/2010,23.15,0.006935442
19/07/2010,22.99,-0.002172497
16/07/2010,23.04,-0.057351296
15/07/2010,24.4,0.010712917
14/07/2010,24.14,-0.01194167
13/07/2010,24.43,0.027387604
12/07/2010,23.77,-0.0058725
09/07/2010,23.91,0.028421849
08/07/2010,23.24,0.013428835
07/07/2010,22.93,0.039587113
06/07/2010,22.04,0.007286007
02/07/2010,21.88,-0.020358088
01/07/2010,22.33,-0.000895255
30/06/2010,22.35,-0.01200815
29/06/2010,22.62,-0.021430954
28/06/2010,23.11,-0.010759734
25/06/2010,23.36,0.032632872
24/06/2010,22.61,-0.02273819
23/06/2010,23.13,-0.017995344
22/06/2010,23.55,-0.005082603
21/06/2010,23.67,0.004233707
18/06/2010,23.57,0.021875202
17/06/2010,23.06,-0.002598529
16/06/2010,23.12,-0.003454235
15/06/2010,23.2,0.016514934
14/06/2010,22.82,-0.021245109
11/06/2010,23.31,-0.015748357
10/06/2010,23.68,0.048009219
09/06/2010,22.57,-0.007503897
08/06/2010,22.74,0.012389539
07/06/2010,22.46,-0.017215168
04/06/2010,22.85,-0.0310236
03/06/2010,23.57,-0.01766236
02/06/2010,23.99,0.029612993
01/06/2010,23.29,-0.028361689
28/05/2010,23.96,-0.019426112
27/05/2010,24.43,0.033294794
26/05/2010,23.63,-0.01094287
25/05/2010,23.89,0.012637068
24/05/2010,23.59,-0.016397256
21/05/2010,23.98,0.032636929
20/05/2010,23.21,-0.03970116
19/05/2010,24.15,-0.008658063
18/05/2010,24.36,-0.050040457
17/05/2010,25.61,0.003912368
14/05/2010,25.51,-0.033535615
13/05/2010,26.38,-0.018776368
12/05/2010,26.88,0.007468295
11/05/2010,26.68,0.005261192
10/05/2010,26.54,0.053795132
07/05/2010,25.15,-0.013035934
06/05/2010,25.48,-0.036227468
05/05/2010,26.42,-0.003023434
04/05/2010,26.5,-0.026807264
03/05/2010,27.22,0.01667014
30/04/2010,26.77,-0.019238477
29/04/2010,27.29,0.026737575
28/04/2010,26.57,0.012878966
27/04/2010,26.23,-0.024106629
26/04/2010,26.87,-0.01587628
23/04/2010,27.3,-0.002560821
22/04/2010,27.37,-0.020611831
21/04/2010,27.94,-0.009617171
20/04/2010,28.21,0.021498499
19/04/2010,27.61,0.005811858
16/04/2010,27.45,-0.029081209
15/04/2010,28.26,0.00035392
14/04/2010,28.25,0.025817138
13/04/2010,27.53,0.000726744
12/04/2010,27.51,0.012804272
09/04/2010,27.16,0.001105176
08/04/2010,27.13,0.015976561
07/04/2010,26.7,-0.014131883
06/04/2010,27.08,0.022783432
05/04/2010,26.47,0.008727052
01/04/2010,26.24,0.013814494
31/03/2010,25.88,0.000773096
30/03/2010,25.86,-0.003859518
29/03/2010,25.96,-0.003460876
26/03/2010,26.05,-0.004595948
25/03/2010,26.17,-0.000763942
24/03/2010,26.19,-0.002288331
23/03/2010,26.25,0.001143511
22/03/2010,26.22,0.00305577
19/03/2010,26.14,0.00575486
18/03/2010,25.99,-0.008429169
17/03/2010,26.21,0.003439713
16/03/2010,26.12,0.008458336
15/03/2010,25.9,0.008919974
12/03/2010,25.67,0.007821706
11/03/2010,25.47,0.020226745
10/03/2010,24.96,0.011686613
09/03/2010,24.67,-0.012887814
08/03/2010,24.99,-0.00836825
05/03/2010,25.2,0.018422628
04/03/2010,24.74,0.003644466
03/03/2010,24.65,-0.003644466
02/03/2010,24.74,0.009340169
01/03/2010,24.51,-0.004071667
26/02/2010,24.61,0.012676514
25/02/2010,24.3,-0.019560526
24/02/2010,24.78,0.020795856
23/02/2010,24.27,-0.011470835
22/02/2010,24.55,0.016841639
19/02/2010,24.14,0.009573434
18/02/2010,23.91,0.007556711
17/02/2010,23.73,-0.005463346
16/02/2010,23.86,0.02546827
12/02/2010,23.26,-0.009839652
11/02/2010,23.49,-0.005095552
10/02/2010,23.61,0.005095552
09/02/2010,23.49,0
08/02/2010,23.49,-0.02022825
05/02/2010,23.97,0.013439934
04/02/2010,23.65,-0.033676015
03/02/2010,24.46,-0.016623128
02/02/2010,24.87,-0.012387771
01/02/2010,25.18,0.003979313
29/01/2010,25.08,0.003594971
28/01/2010,24.99,-0.005188597
27/01/2010,25.12,0.032776553
26/01/2010,24.31,-0.020359009
25/01/2010,24.81,0.005658867
22/01/2010,24.67,-0.018872273
21/01/2010,25.14,0.005184458
20/01/2010,25.01,0.021010874
19/01/2010,24.49,-0.00529425
15/01/2010,24.62,-0.028430343
14/01/2010,25.33,0.024781444
13/01/2010,24.71,0.016320232
12/01/2010,24.31,-0.000411269
11/01/2010,24.32,0.004533286
08/01/2010,24.21,0.001653576
07/01/2010,24.17,0.019215295
06/01/2010,23.71,0.010600057
05/01/2010,23.46,0.025033677
04/01/2010,22.88,0.016303512
31/12/2009,22.51,0.002669041
30/12/2009,22.45,0.002676184
29/12/2009,22.39,-0.003566656
28/12/2009,22.47,-0.004883473
24/12/2009,22.58,0.010685765
23/12/2009,22.34,-0.01994305
22/12/2009,22.79,-0.007431728
21/12/2009,22.96,0.029166893
18/12/2009,22.3,0.023594561
17/12/2009,21.78,-0.0141329
16/12/2009,22.09,-0.013489413
15/12/2009,22.39,-0.028617405
14/12/2009,23.04,-0.000433934
11/12/2009,23.05,0.000868056
10/12/2009,23.03,0.005660803
09/12/2009,22.9,-0.003487362
08/12/2009,22.98,-0.002173441
07/12/2009,23.03,-0.020202707
04/12/2009,23.5,0.010695289
03/12/2009,23.25,-0.049506753
02/12/2009,24.43,0.003690798
01/12/2009,24.34,0.008665208
30/11/2009,24.13,0.050137943
27/11/2009,22.95,-0.02665678
25/11/2009,23.57,-0.006765353
24/11/2009,23.73,0.00761425
23/11/2009,23.55,0.011101737
20/11/2009,23.29,0.006893608
19/11/2009,23.13,-0.020539875
18/11/2009,23.61,-0.001269841
17/11/2009,23.64,0.011059236
16/11/2009,23.38,-0.004268039
13/11/2009,23.48,-0.021904835
12/11/2009,24,-0.016529302
11/11/2009,24.4,0.002872976
10/11/2009,24.33,-0.007371041
09/11/2009,24.51,0.032341127
06/11/2009,23.73,-0.010480079
05/11/2009,23.98,0.038687077
04/11/2009,23.07,-0.019318051
03/11/2009,23.52,-0.013513719
02/11/2009,23.84,0.026350866
30/10/2009,23.22,-0.041751795
29/10/2009,24.21,0.028489568
28/10/2009,23.53,-0.030140415
27/10/2009,24.25,0.004132237
26/10/2009,24.15,-0.032589442
23/10/2009,24.95,-0.015904908
22/10/2009,25.35,0.036966845
21/10/2009,24.43,0.026126305
20/10/2009,23.8,-0.00042008
19/10/2009,23.81,0.016942379
16/10/2009,23.41,-0.025307129
15/10/2009,24.01,0.00291971
14/10/2009,23.94,0.046599583
13/10/2009,22.85,-0.007412286
12/10/2009,23.02,0.003917306
09/10/2009,22.93,0.014496191
08/10/2009,22.6,0.018758924
07/10/2009,22.18,0.006331998
06/10/2009,22.04,0.01831553
05/10/2009,21.64,0.019128178
02/10/2009,21.23,0.005668414
01/10/2009,21.11,-0.034911621
30/09/2009,21.86,0.005044725
29/09/2009,21.75,-0.02182897
28/09/2009,22.23,0.007676714
25/09/2009,22.06,0.007279377
24/09/2009,21.9,-0.007732583
23/09/2009,22.07,-0.012159573
22/09/2009,22.34,-0.004020555
21/09/2009,22.43,-0.014605261
18/09/2009,22.76,0.014159529
17/09/2009,22.44,-0.016792264
16/09/2009,22.82,0.028897321
15/09/2009,22.17,0.008607075
14/09/2009,21.98,0.005474466
11/09/2009,21.86,0.006424988
10/09/2009,21.72,-0.001380262
09/09/2009,21.75,0.03509132
08/09/2009,21,-0.021202208
04/09/2009,21.45,0.023585999
03/09/2009,20.95,0.013939183
02/09/2009,20.66,-0.027686733
01/09/2009,21.24,-0.062948274
31/08/2009,22.62,0.008435122
28/08/2009,22.43,0.00805734
27/08/2009,22.25,0.006312014
26/08/2009,22.11,0.008630533
25/08/2009,21.92,0.009165967
24/08/2009,21.72,-0.02545592
21/08/2009,22.28,0.009470195
20/08/2009,22.07,0.02245226
19/08/2009,21.58,0.003249017
18/08/2009,21.51,0.005127021
17/08/2009,21.4,-0.049679844
14/08/2009,22.49,-0.0026643
13/08/2009,22.55,0.023783935
12/08/2009,22.02,-0.003626477
11/08/2009,22.1,-0.040785795
10/08/2009,23.02,-0.009941729
07/08/2009,23.25,0.037244173
06/08/2009,22.4,-0.017260884
05/08/2009,22.79,0.049009583
04/08/2009,21.7,0.038999539
03/08/2009,20.87,0.022287744
31/07/2009,20.41,-0.003423823
30/07/2009,20.48,0.039845909
29/07/2009,19.68,-0.013626252
28/07/2009,19.95,-0.005997019
27/07/2009,20.07,0.015060526
24/07/2009,19.77,0.017862174
23/07/2009,19.42,0.023971966
22/07/2009,18.96,0.037071126
21/07/2009,18.27,-0.001094092
20/07/2009,18.29,0.0182074
17/07/2009,17.96,0.002229655
16/07/2009,17.92,-0.001115449
15/07/2009,17.94,0.029413885
14/07/2009,17.42,-0.015380537
13/07/2009,17.69,0.064199404
10/07/2009,16.59,-0.001806685
09/07/2009,16.62,0.001806685
08/07/2009,16.59,-0.01969625
07/07/2009,16.92,-0.009997143
06/07/2009,17.09,0.002929976
02/07/2009,17.04,-0.031198371
01/07/2009,17.58,-0.019155515
30/06/2009,17.92,-0.014954585
29/06/2009,18.19,0.00938974
26/06/2009,18.02,0.012845751
25/06/2009,17.79,0.001687764
24/06/2009,17.76,0.018755878
23/06/2009,17.43,0.020284671
22/06/2009,17.08,-0.049681927
19/06/2009,17.95,-0.004446922
18/06/2009,18.03,0.014525395
17/06/2009,17.77,-0.005051933
16/06/2009,17.86,0.002242153
15/06/2009,17.82,-0.041764311
12/06/2009,18.58,0.011911348
11/06/2009,18.36,0.014262447
10/06/2009,18.1,-0.00441015
09/06/2009,18.18,-0.009307486
08/06/2009,18.35,0.019257817
05/06/2009,18,-0.040821995
04/06/2009,18.75,0.038048068
03/06/2009,18.05,-0.003870616
02/06/2009,18.12,-0.042145621
01/06/2009,18.9,-0.015748357
29/05/2009,19.2,0.014690715
28/05/2009,18.92,0.052072501
27/05/2009,17.96,-0.058394966
26/05/2009,19.04,0.065659597
22/05/2009,17.83,-0.01558184
21/05/2009,18.11,-0.020224794
20/05/2009,18.48,-0.020354211
19/05/2009,18.86,-0.025649142
18/05/2009,19.35,0.090824133
15/05/2009,17.67,-0.009574841
14/05/2009,17.84,0.024972921
13/05/2009,17.4,-0.027771691
12/05/2009,17.89,-0.033528835
11/05/2009,18.5,-0.104603472
08/05/2009,20.54,0.04888754
07/05/2009,19.56,-0.084750814
06/05/2009,21.29,0.056523134
05/05/2009,20.12,-0.010875045
04/05/2009,20.34,0.124442328
01/05/2009,17.96,-0.014372829
30/04/2009,18.22,-0.030804922
29/04/2009,18.79,0.060890756
28/04/2009,17.68,-0.025685387
27/04/2009,18.14,-0.044739339
24/04/2009,18.97,0.032139885
23/04/2009,18.37,0.039983116
22/04/2009,17.65,-0.087813699
21/04/2009,19.27,0.189717809
20/04/2009,15.94,-0.154329907
17/04/2009,18.6,0.029462033
16/04/2009,18.06,0.00945765
15/04/2009,17.89,0.077855796
14/04/2009,16.55,-0.084541057
13/04/2009,18.01,0.020758109
09/04/2009,17.64,0.205722487
08/04/2009,14.36,-0.004169568
07/04/2009,14.42,-0.055307418
06/04/2009,15.24,-0.046788412
03/04/2009,15.97,0.024723922
02/04/2009,15.58,0.043955912
01/04/2009,14.91,0.020325903
31/03/2009,14.61,0.05848796
30/03/2009,13.78,-0.12661347
27/03/2009,15.64,-0.063178902
26/03/2009,16.66,0.03854867
25/03/2009,16.03,0.067078655
24/03/2009,14.99,-0.064580215
23/03/2009,15.99,0.175217395
20/03/2009,13.42,-0.060712283
19/03/2009,14.26,-0.104448459
18/03/2009,15.83,0.086379864
17/03/2009,14.52,0.052308744
16/03/2009,13.78,0.015356792
13/03/2009,13.57,-0.013904359
12/03/2009,13.76,0.102457756
11/03/2009,12.42,0.085694721
10/03/2009,11.4,0.112206508
09/03/2009,10.19,0.144384977
06/03/2009,8.82,-0.021313202
05/03/2009,9.01,-0.200468879
04/03/2009,11.01,-0.133304301
03/03/2009,12.58,-0.040503979
02/03/2009,13.1,-0.088346363
27/02/2009,14.31,-0.041073535
26/02/2009,14.91,0.155716851
25/02/2009,12.76,0.017391743
24/02/2009,12.54,0.10146946
23/02/2009,11.33,0.068488649
20/02/2009,10.58,-0.027960815
19/02/2009,10.88,-0.012785562
18/02/2009,11.02,0.026668247
17/02/2009,10.73,-0.144652916
13/02/2009,12.4,-0.096775382
12/02/2009,13.66,-0.092911458
11/02/2009,14.99,0.040155106
10/02/2009,14.4,-0.148779136
09/02/2009,16.71,0.031613575
06/02/2009,16.19,0.077010456
05/02/2009,14.99,0.056256258
04/02/2009,14.17,0.004243288
03/02/2009,14.11,-0.079661018
02/02/2009,15.28,0.029218546
30/01/2009,14.84,0.008119124
29/01/2009,14.72,-0.037991907
28/01/2009,15.29,0.109803187
27/01/2009,13.7,0.05167754
26/01/2009,13.01,-0.118039216
23/01/2009,14.64,0.053308553
22/01/2009,13.88,-0.147749006
21/01/2009,16.09,0.047734165
20/01/2009,15.34,-0.177529563
16/01/2009,18.32,-0.037497698
15/01/2009,19.02,-0.102359171
14/01/2009,21.07,-0.051791509
13/01/2009,22.19,0.02325156
12/01/2009,21.68,-0.030436144
09/01/2009,22.35,-0.035600332
08/01/2009,23.16,-0.009026496
07/01/2009,23.37,-0.016129382
06/01/2009,23.75,-0.01088788
05/01/2009,24.01,
