Date,Close,CELG
25/01/2011,56.07,-0.00993797
24/01/2011,56.63,0.010651619
21/01/2011,56.03,-0.010651619
20/01/2011,56.63,0.005489168
19/01/2011,56.32,-0.010069867
18/01/2011,56.89,-0.009795426
14/01/2011,57.45,0.003487362
13/01/2011,57.25,-0.011462439
12/01/2011,57.91,-0.001552929
11/01/2011,58,0.027264884
10/01/2011,56.44,-0.047067511
07/01/2011,59.16,0.0028777
06/01/2011,58.99,-0.006757924
05/01/2011,59.39,0.011856507
04/01/2011,58.69,-0.022408485
03/01/2011,60.02,0.014770326
31/12/2010,59.14,-0.004891635
30/12/2010,59.43,-0.005035257
29/12/2010,59.73,0.004867006
28/12/2010,59.44,-0.001008912
27/12/2010,59.5,-0.00318819
23/12/2010,59.69,0.004028879
22/12/2010,59.45,0.005735508
21/12/2010,59.11,-0.002871866
20/12/2010,59.28,0.000168705
17/12/2010,59.27,0.008131503
16/12/2010,58.79,0.0164641
15/12/2010,57.83,0.000345901
14/12/2010,57.81,0.0188586
13/12/2010,56.73,-0.012785882
10/12/2010,57.46,0.007160977
09/12/2010,57.05,0.003687773
08/12/2010,56.84,0.01007877
07/12/2010,56.27,0.011259166
06/12/2010,55.64,-0.085227496
03/12/2010,60.59,0.002147874
02/12/2010,60.46,0.000827335
01/12/2010,60.41,0.017197185
30/11/2010,59.38,-0.008552077
29/11/2010,59.89,-0.021801029
26/11/2010,61.21,-0.006351296
24/11/2010,61.6,0.017687982
23/11/2010,60.52,-0.018174876
22/11/2010,61.63,0.016688869
19/11/2010,60.61,-0.002142564
18/11/2010,60.74,0.013091578
17/11/2010,59.95,0.002839725
16/11/2010,59.78,-0.013128564
15/11/2010,60.57,0.004467617
12/11/2010,60.3,-0.017914852
11/11/2010,61.39,-0.000976881
10/11/2010,61.45,0.012444896
09/11/2010,60.69,-0.004438972
08/11/2010,60.96,-0.004256022
05/11/2010,61.22,-0.017808468
04/11/2010,62.32,-0.003044142
03/11/2010,62.51,-0.007014217
02/11/2010,62.95,0.016820581
01/11/2010,61.9,-0.002097959
29/10/2010,62.03,0.013470949
28/10/2010,61.2,0.029852963
27/10/2010,59.4,0.002697237
26/10/2010,59.24,-0.005387218
25/10/2010,59.56,0.013863282
22/10/2010,58.74,0.000510856
21/10/2010,58.71,0.010100231
20/10/2010,58.12,-0.010270546
19/10/2010,58.72,-0.016551636
18/10/2010,59.7,0.025274859
15/10/2010,58.21,0.004476591
14/10/2010,57.95,-0.004820116
13/10/2010,58.23,0.006028784
12/10/2010,57.88,0.003981655
11/10/2010,57.65,-0.003117425
08/10/2010,57.83,0.005201121
07/10/2010,57.53,-0.004682225
06/10/2010,57.8,-0.015791609
05/10/2010,58.72,0.023258866
04/10/2010,57.37,-0.012644145
01/10/2010,58.1,0.0084695
30/09/2010,57.61,0.003129349
29/09/2010,57.43,-0.014692166
28/09/2010,58.28,0.01104221
27/09/2010,57.64,-0.014125989
24/09/2010,58.46,0.024765315
23/09/2010,57.03,0.001930672
22/09/2010,56.92,0.001230553
21/09/2010,56.85,0.01470745
20/09/2010,56.02,0.013840429
17/09/2010,55.25,0.007630851
16/09/2010,54.83,-0.001457992
15/09/2010,54.91,0.010802998
14/09/2010,54.32,-0.005873732
13/09/2010,54.64,-0.014715499
10/09/2010,55.45,0.028536782
09/09/2010,53.89,-0.001668676
08/09/2010,53.98,0.019643322
07/09/2010,52.93,-0.00659074
03/09/2010,53.28,0.004703235
02/09/2010,53.03,0.005673238
01/09/2010,52.73,0.02418544
31/08/2010,51.47,0.012315667
30/08/2010,50.84,-0.019478606
27/08/2010,51.84,0.023815297
26/08/2010,50.62,-0.022464076
25/08/2010,51.77,0.014005286
24/08/2010,51.05,-0.046876109
23/08/2010,53.5,-0.003172532
20/08/2010,53.67,-0.004461803
19/08/2010,53.91,-0.023103338
18/08/2010,55.17,-0.003979745
17/08/2010,55.39,-0.001803752
16/08/2010,55.49,-0.003238578
13/08/2010,55.67,-0.007159508
12/08/2010,56.07,0.010037725
11/08/2010,55.51,-0.040598586
10/08/2010,57.81,0.012182538
09/08/2010,57.11,0.007734262
06/08/2010,56.67,0.011179249
05/08/2010,56.04,-0.00976657
04/08/2010,56.59,0.005848488
03/08/2010,56.26,-0.001065909
02/08/2010,56.32,0.020992966
30/07/2010,55.15,0.026643744
29/07/2010,53.7,0.015955289
28/07/2010,52.85,-0.025223196
27/07/2010,54.2,-0.00533629
26/07/2010,54.49,0.032453426
23/07/2010,52.75,0.007802875
22/07/2010,52.34,0.024172114
21/07/2010,51.09,-0.018808116
20/07/2010,52.06,-0.01031922
19/07/2010,52.6,0.010703466
16/07/2010,52.04,-0.023736043
15/07/2010,53.29,0.022008098
14/07/2010,52.13,-0.004020298
13/07/2010,52.34,0.023780724
12/07/2010,51.11,-0.001368658
09/07/2010,51.18,0.022326325
08/07/2010,50.05,0.011453958
07/07/2010,49.48,0.009340169
06/07/2010,49.02,-0.034486176
02/07/2010,50.74,0.022320576
01/07/2010,49.62,-0.023896
30/06/2010,50.82,-0.046520016
29/06/2010,53.24,-0.04857548
28/06/2010,55.89,-0.003215437
25/06/2010,56.07,0.023093215
24/06/2010,54.79,-0.010710822
23/06/2010,55.38,0.014001502
22/06/2010,54.61,-0.004931967
21/06/2010,54.88,-0.008527676
18/06/2010,55.35,-0.000361272
17/06/2010,55.37,-0.000180587
16/06/2010,55.38,0.009798663
15/06/2010,54.84,0.034316638
14/06/2010,52.99,-0.008456313
11/06/2010,53.44,0.019652938
10/06/2010,52.4,0.017907478
09/06/2010,51.47,-0.021526874
08/06/2010,52.59,-0.023119158
07/06/2010,53.82,0.043092935
04/06/2010,51.55,-0.039556403
03/06/2010,53.63,0.00018648
02/06/2010,53.62,0.032988773
01/06/2010,51.88,-0.016819968
28/05/2010,52.76,-0.01243188
27/05/2010,53.42,0.03350142
26/05/2010,51.66,-0.033126958
25/05/2010,53.4,-0.036046565
24/05/2010,55.36,-0.01416937
21/05/2010,56.15,0.006073616
20/05/2010,55.81,-0.043477487
19/05/2010,58.29,0.004987542
18/05/2010,58,-0.02989353
17/05/2010,59.76,0.005705671
14/05/2010,59.42,0.006754501
13/05/2010,59.02,-0.014633177
12/05/2010,59.89,0.013786365
11/05/2010,59.07,0.003561439
10/05/2010,58.86,0.023550723
07/05/2010,57.49,-0.010554644
06/05/2010,58.1,-0.03617092
05/05/2010,60.24,0.007163712
04/05/2010,59.81,-0.034185745
03/05/2010,61.89,-0.001614466
30/04/2010,61.99,0.005986589
29/04/2010,61.62,0.03282769
28/04/2010,59.63,0.021014161
27/04/2010,58.39,-0.010562279
26/04/2010,59.01,-0.01346595
23/04/2010,59.81,0.019414808
22/04/2010,58.66,-0.006965118
21/04/2010,59.07,-0.033952338
20/04/2010,61.11,0.007226177
19/04/2010,60.67,-0.003455372
16/04/2010,60.88,0.004279842
15/04/2010,60.62,0.005458619
14/04/2010,60.29,-0.019545666
13/04/2010,61.48,0.01788839
12/04/2010,60.39,-0.024535087
09/04/2010,61.89,-0.019679061
08/04/2010,63.12,-0.001899336
07/04/2010,63.24,-0.002526849
06/04/2010,63.4,0.021845722
05/04/2010,62.03,-0.000805737
01/04/2010,62.08,0.00193486
31/03/2010,61.96,-0.008517528
30/03/2010,62.49,0.000160038
29/03/2010,62.48,0.005456602
26/03/2010,62.14,-0.008971544
25/03/2010,62.7,-0.010313459
24/03/2010,63.35,-0.016593994
23/03/2010,64.41,0.000155267
22/03/2010,64.4,0.001243008
19/03/2010,64.32,-0.01082429
18/03/2010,65.02,0.004779166
17/03/2010,64.71,0.029642255
16/03/2010,62.82,0.013945886
15/03/2010,61.95,0.009406492
12/03/2010,61.37,0.001141273
11/03/2010,61.3,-0.009901875
10/03/2010,61.91,0.002425812
09/03/2010,61.76,0.002756386
08/03/2010,61.59,-0.005182198
05/03/2010,61.91,0.014971801
04/03/2010,60.99,-0.003764017
03/03/2010,61.22,-0.004400626
02/03/2010,61.49,0.003094717
01/03/2010,61.3,0.029467452
26/02/2010,59.52,0.003871733
25/02/2010,59.29,-0.003367573
24/02/2010,59.49,0.005900717
23/02/2010,59.14,-0.009089441
22/02/2010,59.68,-0.006014051
19/02/2010,60.04,0.00250146
18/02/2010,59.89,0.013617089
17/02/2010,59.08,0.019657073
16/02/2010,57.93,0.018115806
12/02/2010,56.89,-0.004909707
11/02/2010,57.17,0.009667006
10/02/2010,56.62,0.019979259
09/02/2010,55.5,0.013240422
08/02/2010,54.77,-0.007095454
05/02/2010,55.16,-0.012073306
04/02/2010,55.83,-0.043462246
03/02/2010,58.31,0.009650256
02/02/2010,57.75,0.013774082
01/02/2010,56.96,0.003165116
29/01/2010,56.78,-0.000352175
28/01/2010,56.8,-0.02280144
27/01/2010,58.11,0.004311467
26/01/2010,57.86,-0.007747306
25/01/2010,58.31,-0.004449015
22/01/2010,58.57,0.01340687
21/01/2010,57.79,-0.003972028
20/01/2010,58.02,-0.012333147
19/01/2010,58.74,0.020988212
15/01/2010,57.52,-0.010549168
14/01/2010,58.13,0.007771389
13/01/2010,57.68,0.012034679
12/01/2010,56.99,-0.004901113
11/01/2010,57.27,0
08/01/2010,57.27,0.024391453
07/01/2010,55.89,-0.008906365
06/01/2010,56.39,0.023323626
05/01/2010,55.09,-0.011729811
04/01/2010,55.74,0.001077006
31/12/2009,55.68,-0.01320269
30/12/2009,56.42,0.00533145
29/12/2009,56.12,-0.010987174
28/12/2009,56.74,0.006364944
24/12/2009,56.38,-0.00742184
23/12/2009,56.8,0.009019426
22/12/2009,56.29,0.003559356
21/12/2009,56.09,0.002499109
18/12/2009,55.95,0.10011168
17/12/2009,50.62,-0.022657219
16/12/2009,51.78,-0.020832096
15/12/2009,52.87,-0.018923281
14/12/2009,53.88,0.021006024
11/12/2009,52.76,-0.011870135
10/12/2009,53.39,-0.006348042
09/12/2009,53.73,-0.010920979
08/12/2009,54.32,-0.022030932
07/12/2009,55.53,-0.007892418
04/12/2009,55.97,-0.009955638
03/12/2009,56.53,-0.013878132
02/12/2009,57.32,0.017955068
01/12/2009,56.3,0.015212821
30/11/2009,55.45,0.008694132
27/11/2009,54.97,-0.014089828
25/11/2009,55.75,0.00683948
24/11/2009,55.37,-0.005044147
23/11/2009,55.65,0.013386596
20/11/2009,54.91,0.006577769
19/11/2009,54.55,-0.013112554
18/11/2009,55.27,0.000361925
17/11/2009,55.25,0.022699126
16/11/2009,54.01,0.009861462
13/11/2009,53.48,-0.004663753
12/11/2009,53.73,-0.002416583
11/11/2009,53.86,0.003906618
10/11/2009,53.65,-0.009091815
09/11/2009,54.14,0.020338419
06/11/2009,53.05,0.023265733
05/11/2009,51.83,0.018302692
04/11/2009,50.89,0.00374053
03/11/2009,50.7,0.009711701
02/11/2009,50.21,-0.016591335
30/10/2009,51.05,-0.004300241
29/10/2009,51.27,0.016123039
28/10/2009,50.45,-0.026214334
27/10/2009,51.79,-0.015899195
26/10/2009,52.62,-0.029769118
23/10/2009,54.21,-0.030877862
22/10/2009,55.91,0.02407574
21/10/2009,54.58,-0.020492149
20/10/2009,55.71,-0.015142358
19/10/2009,56.56,0.002478316
16/10/2009,56.42,-0.000885818
15/10/2009,56.47,0.020213549
14/10/2009,55.34,0.014378262
13/10/2009,54.55,-0.010394914
12/10/2009,55.12,0.006187463
09/10/2009,54.78,0.004390786
08/10/2009,54.54,0.015707613
07/10/2009,53.69,-0.006497749
06/10/2009,54.04,0.011539305
05/10/2009,53.42,-0.010798839
02/10/2009,54,-0.018167304
01/10/2009,54.99,-0.01641303
30/09/2009,55.9,0.014233192
29/09/2009,55.11,-0.010289828
28/09/2009,55.68,0.020686639
25/09/2009,54.54,0.012360641
24/09/2009,53.87,0.005397873
23/09/2009,53.58,-0.016474227
22/09/2009,54.47,-0.013131686
21/09/2009,55.19,0.049206993
18/09/2009,52.54,-0.009283007
17/09/2009,53.03,-0.012182702
16/09/2009,53.68,0.025661786
15/09/2009,52.32,0.004981808
14/09/2009,52.06,0.00076864
11/09/2009,52.02,0.010046452
10/09/2009,51.5,-0.006580244
09/09/2009,51.84,0.003671856
08/09/2009,51.65,-0.001740981
04/09/2009,51.74,0.014601642
03/09/2009,50.99,-0.00117601
02/09/2009,51.05,0.00156832
01/09/2009,50.97,-0.023270393
31/08/2009,52.17,-0.010487273
28/08/2009,52.72,-0.015247354
27/08/2009,53.53,-0.010037259
26/08/2009,54.07,0.012656041
25/08/2009,53.39,0.007331549
24/08/2009,53,-0.002826191
21/08/2009,53.15,0.009831805
20/08/2009,52.63,-0.008137049
19/08/2009,53.06,0.020371956
18/08/2009,51.99,-0.001921599
17/08/2009,52.09,-0.012401189
14/08/2009,52.74,0
13/08/2009,52.74,-0.021941809
12/08/2009,53.91,0.010442012
11/08/2009,53.35,0.003755873
10/08/2009,53.15,-0.032759476
07/08/2009,54.92,0.002187387
06/08/2009,54.8,-0.030550444
05/08/2009,56.5,-0.022575112
04/08/2009,57.79,0.008864228
03/08/2009,57.28,0.005602256
31/07/2009,56.96,-0.012561226
30/07/2009,57.68,0.00626089
29/07/2009,57.32,0.004721527
28/07/2009,57.05,0.036776726
27/07/2009,54.99,0.006385135
24/07/2009,54.64,-0.024049618
23/07/2009,55.97,0.170845759
22/07/2009,47.18,-0.004441162
21/07/2009,47.39,0.005925943
20/07/2009,47.11,0.00596127
17/07/2009,46.83,-0.00447428
16/07/2009,47.04,0.01542447
15/07/2009,46.32,0.006497749
14/07/2009,46.02,-0.024257924
13/07/2009,47.15,0.022521059
10/07/2009,46.1,-0.008424286
09/07/2009,46.49,0.005824631
08/07/2009,46.22,-0.00043262
07/07/2009,46.24,-0.023087815
06/07/2009,47.32,0.012546682
02/07/2009,46.73,-0.02889582
01/07/2009,48.1,0.005420067
30/06/2009,47.84,-0.010190376
29/06/2009,48.33,0.00622667
26/06/2009,48.03,0.00125
25/06/2009,47.97,0.01979012
24/06/2009,47.03,0.004048157
23/06/2009,46.84,0.008145811
22/06/2009,46.46,-0.010278463
19/06/2009,46.94,0.015673966
18/06/2009,46.21,0.027867958
17/06/2009,44.94,0.04134134
16/06/2009,43.12,0.020856058
15/06/2009,42.23,-0.02340383
12/06/2009,43.23,-0.002079723
11/06/2009,43.32,0.002079723
10/06/2009,43.23,-0.023320673
09/06/2009,44.25,0.005438491
08/06/2009,44.01,-0.007695828
05/06/2009,44.35,-0.016991243
04/06/2009,45.11,-0.003761482
03/06/2009,45.28,0.022332326
02/06/2009,44.28,0.038678855
01/06/2009,42.6,0.008486614
29/05/2009,42.24,0.011189261
28/05/2009,41.77,0.020803847
27/05/2009,40.91,0.011307888
26/05/2009,40.45,0.025539696
22/05/2009,39.43,-0.005816175
21/05/2009,39.66,-0.016504501
20/05/2009,40.32,0.021560123
19/05/2009,39.46,-0.013091828
18/05/2009,39.98,0.004763705
15/05/2009,39.79,-0.022612468
14/05/2009,40.7,0.002952758
13/05/2009,40.58,-0.027465574
12/05/2009,41.71,0.002400385
11/05/2009,41.61,0.004576667
08/05/2009,41.42,-0.009132484
07/05/2009,41.8,0.066518151
06/05/2009,39.11,-0.008402341
05/05/2009,39.44,0.007635568
04/05/2009,39.14,-0.010167856
01/05/2009,39.54,-0.077354377
30/04/2009,42.72,0.007518832
29/04/2009,42.4,0.015688461
28/04/2009,41.74,0.022532752
27/04/2009,40.81,0.023553835
24/04/2009,39.86,0.010339267
23/04/2009,39.45,-0.010088358
22/04/2009,39.85,0.043858805
21/04/2009,38.14,0.003414317
20/04/2009,38.01,-0.007600613
17/04/2009,38.3,-0.000782983
16/04/2009,38.33,-0.009606721
15/04/2009,38.7,-0.007978423
14/04/2009,39.01,-0.048777957
13/04/2009,40.96,0.003913899
09/04/2009,40.8,0.00294551
08/04/2009,40.68,0.004928546
07/04/2009,40.48,-0.04421544
06/04/2009,42.31,0.00378878
03/04/2009,42.15,0.033288168
02/04/2009,40.77,0.0580678
01/04/2009,38.47,-0.143360753
31/03/2009,44.4,-0.021170707
30/03/2009,45.35,-0.015100407
27/03/2009,46.04,-0.008865881
26/03/2009,46.45,0.011257967
25/03/2009,45.93,-0.006726726
24/03/2009,46.24,-0.038188773
23/03/2009,48.04,0.053882207
20/03/2009,45.52,-0.003946508
19/03/2009,45.7,-0.031659799
18/03/2009,47.17,-0.026154854
17/03/2009,48.42,0.042397998
16/03/2009,46.41,-0.037844068
13/03/2009,48.2,0.021812945
12/03/2009,47.16,0.110415207
11/03/2009,42.23,-0.001892596
10/03/2009,42.31,0.057144511
09/03/2009,39.96,-0.029587957
06/03/2009,41.16,0.029838239
05/03/2009,39.95,-0.060462642
04/03/2009,42.44,0.002831526
03/03/2009,42.32,0.004025103
02/03/2009,42.15,-0.059409733
27/02/2009,44.73,-0.085855631
26/02/2009,48.74,-0.052359611
25/02/2009,51.36,-0.027462119
24/02/2009,52.79,0.000758006
23/02/2009,52.75,-0.023235072
20/02/2009,53.99,0.009491092
19/02/2009,53.48,0.010148555
18/02/2009,52.94,0.020418608
17/02/2009,51.87,-0.008446969
13/02/2009,52.31,-0.018748774
12/02/2009,53.3,0.015504187
11/02/2009,52.48,0
10/02/2009,52.48,-0.033907903
09/02/2009,54.29,-0.019336611
06/02/2009,55.35,0.004889985
05/02/2009,55.08,0.028918122
04/02/2009,53.51,0.006562318
03/02/2009,53.16,-0.005814515
02/02/2009,53.47,0.009772677
30/01/2009,52.95,0.015607473
29/01/2009,52.13,-0.001341896
28/01/2009,52.2,0.018366877
27/01/2009,51.25,0.017915628
26/01/2009,50.34,0.015817729
23/01/2009,49.55,0.00729191
22/01/2009,49.19,-0.012324633
21/01/2009,49.8,0.029962498
20/01/2009,48.33,-0.038958061
16/01/2009,50.25,0.006588823
15/01/2009,49.92,0.026386755
14/01/2009,48.62,-0.03516224
13/01/2009,50.36,0.01379608
12/01/2009,49.67,-0.012007349
09/01/2009,50.27,-0.016571695
08/01/2009,51.11,-0.007601635
07/01/2009,51.5,0.020202707
06/01/2009,50.47,-0.074249489
05/01/2009,54.36,
