Date,Close,AVP
07/10/2013,19.97,-0.011946384
04/10/2013,20.21,-0.014735041
03/10/2013,20.51,-0.019314941
02/10/2013,20.91,0.009128096
01/10/2013,20.72,0.005808342
30/09/2013,20.6,-0.006290851
27/09/2013,20.73,-0.004812329
26/09/2013,20.83,0.003848009
25/09/2013,20.75,-0.021926522
24/09/2013,21.21,-0.002824861
23/09/2013,21.27,-0.007027436
20/09/2013,21.42,-0.006514681
19/09/2013,21.56,-0.011528834
18/09/2013,21.81,0.023192134
17/09/2013,21.31,0.009429584
16/09/2013,21.11,0.017200615
13/09/2013,20.75,0.007255171
12/09/2013,20.6,-0.002424244
11/09/2013,20.65,0.007290433
10/09/2013,20.5,0.021697104
09/09/2013,20.06,0.012036254
06/09/2013,19.82,0.001009591
05/09/2013,19.8,-0.002018164
04/09/2013,19.84,0.004546611
03/09/2013,19.75,-0.001012146
30/08/2013,19.77,-0.008060497
29/08/2013,19.93,0.004526032
28/08/2013,19.84,0.002018164
27/08/2013,19.8,-0.017522351
26/08/2013,20.15,-0.008893339
23/08/2013,20.33,-0.000491763
22/08/2013,20.34,-0.000982801
21/08/2013,20.36,-0.013658749
20/08/2013,20.64,0.013658749
19/08/2013,20.36,-0.013174135
16/08/2013,20.63,-0.00579992
15/08/2013,20.75,-0.01956636
14/08/2013,21.16,-0.024738718
13/08/2013,21.69,-0.012371292
12/08/2013,21.96,-0.000910332
09/08/2013,21.98,-0.001363947
08/08/2013,22.01,-0.010395574
07/08/2013,22.24,0.009487309
06/08/2013,22.03,-0.012629848
05/08/2013,22.31,0.00494272
02/08/2013,22.2,0.008141158
01/08/2013,22.02,-0.037437527
31/07/2013,22.86,-0.001311476
30/07/2013,22.89,0
29/07/2013,22.89,-0.011294647
26/07/2013,23.15,0.004762945
25/07/2013,23.04,-0.001301236
24/07/2013,23.07,0
23/07/2013,23.07,-0.006050148
22/07/2013,23.21,-0.004728141
19/07/2013,23.32,0.013382457
18/07/2013,23.01,0.017094433
17/07/2013,22.62,0.004874816
16/07/2013,22.51,-0.015429003
15/07/2013,22.86,0.01409715
12/07/2013,22.54,0.005338091
11/07/2013,22.42,0.025294935
10/07/2013,21.86,-0.004564134
09/07/2013,21.96,0.029577017
08/07/2013,21.32,0.015123162
05/07/2013,21,0.002861232
03/07/2013,20.94,-0.016576273
02/07/2013,21.29,0.006597573
01/07/2013,21.15,0.005689916
28/06/2013,21.03,-0.008051192
27/06/2013,21.2,0.001888575
26/06/2013,21.16,0.012363448
25/06/2013,20.9,-0.003343686
24/06/2013,20.97,0.008139858
21/06/2013,20.8,-0.022814678
20/06/2013,21.28,-0.0632748
19/06/2013,22.67,-0.03382803
18/06/2013,23.45,0.002561914
17/06/2013,23.39,0.022919922
14/06/2013,22.86,-0.003057439
13/06/2013,22.93,0.008760459
12/06/2013,22.73,-0.026911346
11/06/2013,23.35,-0.008953375
10/06/2013,23.56,-0.005924689
07/06/2013,23.7,0.034338138
06/06/2013,22.9,0.012744624
05/06/2013,22.61,-0.026190934
04/06/2013,23.21,-0.013267903
03/06/2013,23.52,-0.002123594
31/05/2013,23.57,0
30/05/2013,23.57,0.005530752
29/05/2013,23.44,-0.010186845
28/05/2013,23.68,0.003807917
24/05/2013,23.59,-0.001694198
23/05/2013,23.63,-0.005486403
22/05/2013,23.76,-0.007964829
