Date,Close,MUR
26/01/2011,73.23,0.030362074
25/01/2011,71.04,-0.014533515
24/01/2011,72.08,-0.003324103
21/01/2011,72.32,0.000968389
20/01/2011,72.25,-0.011148694
19/01/2011,73.06,-0.016964511
18/01/2011,74.31,0.002155464
14/01/2011,74.15,0.01152946
13/01/2011,73.3,-0.016506937
12/01/2011,74.52,0.002552907
11/01/2011,74.33,0.019288835
10/01/2011,72.91,0.025841949
07/01/2011,71.05,-0.041086562
06/01/2011,74.03,-0.018204224
05/01/2011,75.39,0.006253763
04/01/2011,74.92,-0.015758785
03/01/2011,76.11,0.020709621
31/12/2010,74.55,0.000670916
30/12/2010,74.5,-0.011610192
29/12/2010,75.37,0.007725132
28/12/2010,74.79,0.010348859
27/12/2010,74.02,0.000405378
23/12/2010,73.99,-0.003238432
22/12/2010,74.23,0.010699635
21/12/2010,73.44,0.009164964
20/12/2010,72.77,0.009111051
17/12/2010,72.11,0.019181547
16/12/2010,70.74,0.014954348
15/12/2010,69.69,-0.010988337
14/12/2010,70.46,-0.009464016
13/12/2010,71.13,0.004226549
10/12/2010,70.83,0.009504292
09/12/2010,70.16,0.00142633
08/12/2010,70.06,-0.015859862
07/12/2010,71.18,0.003659399
06/12/2010,70.92,0.000141014
03/12/2010,70.91,0.002258931
02/12/2010,70.75,0.020419072
01/12/2010,69.32,0.026309615
30/11/2010,67.52,-0.000740247
29/11/2010,67.57,0.027456529
26/11/2010,65.74,-0.015845801
24/11/2010,66.79,0.022561332
23/11/2010,65.3,-0.021662591
22/11/2010,66.73,-0.002095809
19/11/2010,66.87,-0.00104626
18/11/2010,66.94,0.019306784
17/11/2010,65.66,0.003050643
16/11/2010,65.46,-0.026085158
15/11/2010,67.19,0.009570882
12/11/2010,66.55,-0.028296088
11/11/2010,68.46,0.009245058
10/11/2010,67.83,0.013805608
09/11/2010,66.9,-0.029602338
08/11/2010,68.91,0.015649314
05/11/2010,67.84,0.008586285
04/11/2010,67.26,0.023162413
03/11/2010,65.72,-0.001976135
02/11/2010,65.85,0.009000137
01/11/2010,65.26,0.001533507
29/10/2010,65.16,0.002766253
28/10/2010,64.98,0.002156833
27/10/2010,64.84,-0.005690135
26/10/2010,65.21,-0.007181634
25/10/2010,65.68,0.004425124
22/10/2010,65.39,0.002603171
21/10/2010,65.22,0.011255997
20/10/2010,64.49,0.017204053
19/10/2010,63.39,-0.028766657
18/10/2010,65.24,-0.005655346
15/10/2010,65.61,0.008571918
14/10/2010,65.05,-0.006130287
13/10/2010,65.45,0.007514797
12/10/2010,64.96,-0.003074088
11/10/2010,65.16,0.011732151
08/10/2010,64.4,0.016754483
07/10/2010,63.33,0.008244854
06/10/2010,62.81,-0.001590837
05/10/2010,62.91,0.030667348
04/10/2010,61.01,-0.018352119
01/10/2010,62.14,0.003546675
30/09/2010,61.92,0.010716128
29/09/2010,61.26,-0.004560268
28/09/2010,61.54,0.020189442
27/09/2010,60.31,-0.010063601
24/09/2010,60.92,0.02712087
23/09/2010,59.29,-0.009734887
22/09/2010,59.87,-0.005828978
21/09/2010,60.22,-0.008597937
20/09/2010,60.74,0.02855667
17/09/2010,59.03,0.003903934
16/09/2010,58.8,-0.011834458
15/09/2010,59.5,0.00404177
14/09/2010,59.26,-0.003873689
13/09/2010,59.49,0.018834866
10/09/2010,58.38,0.020769179
09/09/2010,57.18,0.002802103
08/09/2010,57.02,-0.001226886
07/09/2010,57.09,-0.009761277
03/09/2010,57.65,0.009936454
02/09/2010,57.08,0.014292259
01/09/2010,56.27,0.049359013
31/08/2010,53.56,-0.016480329
30/08/2010,54.45,-0.011685362
27/08/2010,55.09,0.021837734
26/08/2010,53.9,-0.005181359
25/08/2010,54.18,0.002032333
24/08/2010,54.07,-0.017598988
23/08/2010,55.03,0.002365143
20/08/2010,54.9,-0.009968365
19/08/2010,55.45,-0.008976721
18/08/2010,55.95,-0.011373856
17/08/2010,56.59,0.020170251
16/08/2010,55.46,0.011606949
13/08/2010,54.82,0.022692607
12/08/2010,53.59,-0.00409684
11/08/2010,53.81,-0.042923483
10/08/2010,56.17,-0.01027285
09/08/2010,56.75,0.007250894
06/08/2010,56.34,-0.015848192
05/08/2010,57.24,0.008949783
04/08/2010,56.73,0.017425761
03/08/2010,55.75,-0.009994729
02/08/2010,56.31,0.028094771
30/07/2010,54.75,0.005861896
29/07/2010,54.43,-0.008051279
28/07/2010,54.87,-0.011776565
27/07/2010,55.52,-0.004492774
26/07/2010,55.77,0.010273137
23/07/2010,55.2,0.063186778
22/07/2010,51.82,0.025604839
21/07/2010,50.51,-0.008280804
20/07/2010,50.93,0.015234245
19/07/2010,50.16,-0.000398645
16/07/2010,50.18,-0.010506589
15/07/2010,50.71,0.00296238
14/07/2010,50.56,-0.006702174
13/07/2010,50.9,0.005911347
12/07/2010,50.6,-0.005518343
09/07/2010,50.88,-0.002747794
08/07/2010,51.02,0.013219094
07/07/2010,50.35,0.033935795
06/07/2010,48.67,0.004736905
02/07/2010,48.44,-0.010064787
01/07/2010,48.93,-0.012591555
30/06/2010,49.55,-0.003223859
29/06/2010,49.71,-0.037896779
28/06/2010,51.63,-0.018613221
25/06/2010,52.6,0.004191281
24/06/2010,52.38,-0.021156815
23/06/2010,53.5,-0.005219997
22/06/2010,53.78,-0.034000716
21/06/2010,55.64,-0.00107778
18/06/2010,55.7,0.001976818
17/06/2010,55.59,-0.001258427
16/06/2010,55.66,-0.002153626
15/06/2010,55.78,0.022114369
14/06/2010,54.56,0.005513706
11/06/2010,54.26,0.000553046
10/06/2010,54.23,0.067702905
09/06/2010,50.68,-0.000986096
08/06/2010,50.73,0.014494446
07/06/2010,50,-0.004589452
04/06/2010,50.23,-0.037128141
03/06/2010,52.13,0.007702715
02/06/2010,51.73,0.012644853
01/06/2010,51.08,-0.044043113
28/05/2010,53.38,-0.001497567
27/05/2010,53.46,0.046324072
26/05/2010,51.04,-0.006639353
25/05/2010,51.38,0.015890477
24/05/2010,50.57,-0.034020192
21/05/2010,52.32,0.019493042
20/05/2010,51.31,-0.048873687
19/05/2010,53.88,-0.010707136
18/05/2010,54.46,-0.018195553
17/05/2010,55.46,-0.018047483
14/05/2010,56.47,-0.017031401
13/05/2010,57.44,-0.010391503
12/05/2010,58.04,0.039717046
11/05/2010,55.78,0.007919408
10/05/2010,55.34,0.048880519
07/05/2010,52.7,-0.024923992
06/05/2010,54.03,-0.042575038
05/05/2010,56.38,-0.03365912
04/05/2010,58.31,-0.040334824
03/05/2010,60.71,0.009266987
30/04/2010,60.15,-0.008937497
29/04/2010,60.69,-0.004274916
28/04/2010,60.95,0.018546649
27/04/2010,59.83,-0.028342645
26/04/2010,61.55,-0.004377084
23/04/2010,61.82,0.013680995
22/04/2010,60.98,0.002462853
21/04/2010,60.83,-0.013876641
20/04/2010,61.68,0.026282722
19/04/2010,60.08,-0.001995345
16/04/2010,60.2,-0.024125237
15/04/2010,61.67,-0.000648403
14/04/2010,61.71,0.011900051
13/04/2010,60.98,-0.005070756
12/04/2010,61.29,0.014627593
09/04/2010,60.4,0.010652564
08/04/2010,59.76,0.006715942
07/04/2010,59.36,-0.006213808
06/04/2010,59.73,0.004362423
05/04/2010,59.47,0.031255213
01/04/2010,57.64,0.025477966
31/03/2010,56.19,0.0188634
30/03/2010,55.14,0.002905923
29/03/2010,54.98,0.028597097
26/03/2010,53.43,-0.008572546
25/03/2010,53.89,-0.021841742
24/03/2010,55.08,-0.003443592
23/03/2010,55.27,0.004897081
22/03/2010,55,-0.000545306
19/03/2010,55.03,-0.007062048
18/03/2010,55.42,-0.003602309
17/03/2010,55.62,0.017044837
16/03/2010,54.68,0.017898808
15/03/2010,53.71,-0.005384843
12/03/2010,54,0.00389647
11/03/2010,53.79,-0.002784741
10/03/2010,53.94,0.006883108
09/03/2010,53.57,-0.002423792
08/03/2010,53.7,-0.003717476
05/03/2010,53.9,0.012884129
04/03/2010,53.21,-0.004313181
03/03/2010,53.44,-0.004108316
02/03/2010,53.66,0.00767004
01/03/2010,53.25,0.025679014
26/02/2010,51.9,0.00676658
25/02/2010,51.55,-0.00676658
24/02/2010,51.9,0.002314816
23/02/2010,51.78,-0.02611413
22/02/2010,53.15,-0.006563549
19/02/2010,53.5,0.008258305
18/02/2010,53.06,0.010991204
17/02/2010,52.48,-0.004183311
16/02/2010,52.7,0.027704735
12/02/2010,51.26,-0.005059361
11/02/2010,51.52,0.012107158
10/02/2010,50.9,-0.012107158
09/02/2010,51.52,0.027350451
08/02/2010,50.13,-0.012291987
05/02/2010,50.75,0.007317347
04/02/2010,50.38,-0.041028404
03/02/2010,52.49,-0.017562532
02/02/2010,53.42,0.017372038
01/02/2010,52.5,0.027420138
29/01/2010,51.08,0.000195791
28/01/2010,51.07,-0.015543348
27/01/2010,51.87,-0.004808164
26/01/2010,52.12,-0.012962438
25/01/2010,52.8,0.000757863
22/01/2010,52.76,-0.025080858
21/01/2010,54.1,-0.034517505
20/01/2010,56,-0.015064529
19/01/2010,56.85,0
15/01/2010,56.85,-0.015707129
14/01/2010,57.75,0.005034296
13/01/2010,57.46,-0.000174019
12/01/2010,57.47,-0.036224702
11/01/2010,59.59,-0.002011736
08/01/2010,59.71,0.023040152
07/01/2010,58.35,0.011202185
06/01/2010,57.7,0.015192818
05/01/2010,56.83,0.016142257
04/01/2010,55.92,0.031241189
31/12/2009,54.2,-0.006986607
30/12/2009,54.58,0.002935782
29/12/2009,54.42,-0.01132846
28/12/2009,55.04,-0.01711291
24/12/2009,55.99,0.01059351
23/12/2009,55.4,0.020608006
22/12/2009,54.27,0.007212237
21/12/2009,53.88,0.008948606
18/12/2009,53.4,-0.008577341
17/12/2009,53.86,-0.014561127
16/12/2009,54.65,0.014561127
15/12/2009,53.86,-0.00148423
14/12/2009,53.94,0.014189932
11/12/2009,53.18,-0.00469
10/12/2009,53.43,0.003750239
09/12/2009,53.23,-0.01065132
08/12/2009,53.8,-0.018599192
07/12/2009,54.81,-0.005095552
04/12/2009,55.09,-0.011191453
03/12/2009,55.71,-0.01690883
02/12/2009,56.66,-0.010883028
01/12/2009,57.28,0.015659685
30/11/2009,56.39,-0.005482373
27/11/2009,56.7,-0.029541679
25/11/2009,58.4,0.015357044
24/11/2009,57.51,-0.003991329
23/11/2009,57.74,0.011846828
20/11/2009,57.06,-0.009592818
19/11/2009,57.61,-0.034965615
18/11/2009,59.66,-0.014477331
17/11/2009,60.53,-0.006094065
16/11/2009,60.9,0.018729312
13/11/2009,59.77,0.003183916
12/11/2009,59.58,-0.033017195
11/11/2009,61.58,-0.002432894
10/11/2009,61.73,-0.01734426
09/11/2009,62.81,0.039125192
06/11/2009,60.4,-0.006765144
05/11/2009,60.81,-0.039657034
04/11/2009,63.27,0.000632411
03/11/2009,63.23,0.014977973
02/11/2009,62.29,0.018634583
30/10/2009,61.14,-0.037716097
29/10/2009,63.49,0.04099264
28/10/2009,60.94,-0.041779855
27/10/2009,63.54,0.02083243
26/10/2009,62.23,-0.013883571
23/10/2009,63.1,-0.013380758
22/10/2009,63.95,0.004230986
21/10/2009,63.68,-0.001725897
20/10/2009,63.79,-0.008895884
19/10/2009,64.36,0.007642555
16/10/2009,63.87,-0.012293005
15/10/2009,64.66,0.026802012
14/10/2009,62.95,0.019084855
13/10/2009,61.76,-0.004362233
12/10/2009,62.03,0.009882624
09/10/2009,61.42,0.003588325
08/10/2009,61.2,0.03018972
07/10/2009,59.38,0.006589531
06/10/2009,58.99,0.024540056
05/10/2009,57.56,0.035184395
02/10/2009,55.57,-0.005920893
01/10/2009,55.9,-0.029437219
30/09/2009,57.57,-0.009164065
29/09/2009,58.1,-0.005150226
28/09/2009,58.4,0.01344616
25/09/2009,57.62,-0.007090389
24/09/2009,58.03,-0.031048384
23/09/2009,59.86,-0.026378054
22/09/2009,61.46,0.025376217
21/09/2009,59.92,-0.008475331
18/09/2009,60.43,-0.00889627
17/09/2009,60.97,-0.013359599
16/09/2009,61.79,0.010248158
15/09/2009,61.16,0.006726299
14/09/2009,60.75,0.014424523
11/09/2009,59.88,-0.004166326
10/09/2009,60.13,0.024750822
09/09/2009,58.66,0.004442174
08/09/2009,58.4,0.023913806
04/09/2009,57.02,0.015731655
03/09/2009,56.13,-0.003024106
02/09/2009,56.3,0.00695128
01/09/2009,55.91,-0.019308013
31/08/2009,57,-0.028195243
28/08/2009,58.63,-0.001022844
27/08/2009,58.69,0.002559073
26/08/2009,58.54,-0.009689834
25/08/2009,59.11,-0.025884387
24/08/2009,60.66,0.022675196
21/08/2009,59.3,0.023201314
20/08/2009,57.94,-0.001896716
19/08/2009,58.05,0.030254996
18/08/2009,56.32,0.008201151
17/08/2009,55.86,-0.040349273
14/08/2009,58.16,-0.010603828
13/08/2009,58.78,0.016812885
12/08/2009,57.8,0.008339173
11/08/2009,57.32,-0.021231487
10/08/2009,58.55,0.017922244
07/08/2009,57.51,-0.001910884
06/08/2009,57.62,-0.035127226
05/08/2009,59.68,0.011459512
04/08/2009,59,-0.011962067
03/08/2009,59.71,0.025614156
31/07/2009,58.2,0.001719691
30/07/2009,58.1,0.022453297
29/07/2009,56.81,-0.025375015
28/07/2009,58.27,-0.009054474
27/07/2009,58.8,0.003407158
24/07/2009,58.6,-0.000341239
23/07/2009,58.62,0.03506695
22/07/2009,56.6,-0.01803428
21/07/2009,57.63,0.012572193
20/07/2009,56.91,0.024007555
17/07/2009,55.56,0.007950891
16/07/2009,55.12,0.014252023
15/07/2009,54.34,0.036544871
14/07/2009,52.39,0.012677849
13/07/2009,51.73,0.014016192
10/07/2009,51.01,-0.014789139
09/07/2009,51.77,0.02721656
08/07/2009,50.38,-0.009679088
07/07/2009,50.87,-0.004511138
06/07/2009,51.1,-0.011673284
02/07/2009,51.7,-0.055308434
01/07/2009,54.64,0.005873732
30/06/2009,54.32,-0.00733679
29/06/2009,54.72,0.01602687
26/06/2009,53.85,-0.009610128
25/06/2009,54.37,0.02873332
24/06/2009,52.83,0.025303248
23/06/2009,51.51,0.015850053
22/06/2009,50.7,-0.08049777
19/06/2009,54.95,0
18/06/2009,54.95,-0.008516859
17/06/2009,55.42,-0.022657289
16/06/2009,56.69,-0.020601287
15/06/2009,57.87,-0.039473237
12/06/2009,60.2,-0.00480571
11/06/2009,60.49,0.015493854
10/06/2009,59.56,0.005387218
09/06/2009,59.24,0.011886708
08/06/2009,58.54,-0.007827163
05/06/2009,59,0.006802747
04/06/2009,58.6,0.037202274
03/06/2009,56.46,-0.043326825
02/06/2009,58.96,-0.016317967
01/06/2009,59.93,0.015470293
29/05/2009,59.01,0.029580833
28/05/2009,57.29,0.019565267
27/05/2009,56.18,-0.008860593
26/05/2009,56.68,0.027002088
22/05/2009,55.17,0.000543922
21/05/2009,55.14,-0.036328781
20/05/2009,57.18,0.018355616
19/05/2009,56.14,0.007150549
18/05/2009,55.74,0.063128202
15/05/2009,52.33,-0.034926569
14/05/2009,54.19,0.008338786
13/05/2009,53.74,-0.035104153
12/05/2009,55.66,0.016301756
11/05/2009,54.76,-0.023284149
08/05/2009,56.05,0.045441629
07/05/2009,53.56,-0.032874138
06/05/2009,55.35,0.067638775
05/05/2009,51.73,-0.027080221
04/05/2009,53.15,0.071953843
01/05/2009,49.46,0.036023243
30/04/2009,47.71,-0.00188462
29/04/2009,47.8,0.037949555
28/04/2009,46.02,-0.007576614
27/04/2009,46.37,-0.014558168
24/04/2009,47.05,0.029988225
23/04/2009,45.66,0.021249139
22/04/2009,44.7,-0.011123585
21/04/2009,45.2,0.028499629
20/04/2009,43.93,-0.073701399
17/04/2009,47.29,-0.001901342
16/04/2009,47.38,0.008265386
15/04/2009,46.99,-0.007843177
14/04/2009,47.36,-0.003793471
13/04/2009,47.54,-0.010254354
09/04/2009,48.03,0.026797679
08/04/2009,46.76,0.022492298
07/04/2009,45.72,-0.044698984
06/04/2009,47.81,-0.022133492
03/04/2009,48.88,0.008629599
02/04/2009,48.46,0.057984178
01/04/2009,45.73,0.021216265
31/03/2009,44.77,-0.016613518
30/03/2009,45.52,-0.044470865
27/03/2009,47.59,-0.057963581
26/03/2009,50.43,0.015587846
25/03/2009,49.65,-0.015389531
24/03/2009,50.42,-0.026809159
23/03/2009,51.79,0.079125963
20/03/2009,47.85,-0.050530203
19/03/2009,50.33,0.059135566
18/03/2009,47.44,0
17/03/2009,47.44,0.010595564
16/03/2009,46.94,0.018925296
13/03/2009,46.06,0.047119827
12/03/2009,43.94,0.069253
11/03/2009,41,-0.019802627
10/03/2009,41.82,0.041749014
09/03/2009,40.11,0.000748223
06/03/2009,40.08,0.014829981
05/03/2009,39.49,-0.050127764
04/03/2009,41.52,0.076036613
03/03/2009,38.48,0.007826807
02/03/2009,38.18,-0.090823727
27/02/2009,41.81,-0.023168885
26/02/2009,42.79,0.015307022
25/02/2009,42.14,0.023044707
24/02/2009,41.18,0.044694628
23/02/2009,39.38,-0.053639448
20/02/2009,41.55,-0.033371929
19/02/2009,42.96,0.017375408
18/02/2009,42.22,-0.014578203
17/02/2009,42.84,-0.078317454
13/02/2009,46.33,0.010414501
12/02/2009,45.85,0.020714712
11/02/2009,44.91,-0.007542183
10/02/2009,45.25,-0.04557532
09/02/2009,47.36,0.048009219
06/02/2009,45.14,0.007783871
05/02/2009,44.79,0.015525118
04/02/2009,44.1,-0.012394525
03/02/2009,44.65,0.036259815
02/02/2009,43.06,-0.025677706
30/01/2009,44.18,-0.020388294
29/01/2009,45.09,-0.068149757
28/01/2009,48.27,0.004360019
27/01/2009,48.06,0.001457574
26/01/2009,47.99,0.046490248
23/01/2009,45.81,0.034195161
22/01/2009,44.27,-0.047423154
21/01/2009,46.42,0.076530285
20/01/2009,43,-0.055412705
16/01/2009,45.45,0.024500112
15/01/2009,44.35,0.003840511
14/01/2009,44.18,-0.055900141
13/01/2009,46.72,0.031306905
12/01/2009,45.28,-0.050597381
09/01/2009,47.63,-0.039922997
08/01/2009,49.57,0.036569399
07/01/2009,47.79,-0.063242955
06/01/2009,50.91,0.031324257
05/01/2009,49.34,
