Date,Close,ADS
24/01/2011,73.1,0.02017479
21/01/2011,71.64,-0.005290281
20/01/2011,72.02,0.010468377
19/01/2011,71.27,-0.010329517
18/01/2011,72.01,-0.002080877
14/01/2011,72.16,-0.00152323
13/01/2011,72.27,-0.01823592
12/01/2011,73.6,0.021701168
11/01/2011,72.02,0.003198668
10/01/2011,71.79,0.008252372
07/01/2011,71.2,-0.003924872
06/01/2011,71.48,0.011255043
05/01/2011,70.68,-0.019197675
04/01/2011,72.05,-0.006502063
03/01/2011,72.52,0.020760063
31/12/2010,71.03,-0.00407447
30/12/2010,71.32,0.004637771
29/12/2010,70.99,0.003245153
28/12/2010,70.76,-0.002399606
27/12/2010,70.93,0.003530828
23/12/2010,70.68,-0.007751431
22/12/2010,71.23,-0.001543102
21/12/2010,71.34,0.008587369
20/12/2010,70.73,0.009375069
17/12/2010,70.07,-0.003988041
16/12/2010,70.35,0.020971754
15/12/2010,68.89,-0.003043701
14/12/2010,69.1,0.001013538
13/12/2010,69.03,-0.011665719
10/12/2010,69.84,0.009350568
09/12/2010,69.19,0.01382544
08/12/2010,68.24,0.005289463
07/12/2010,67.88,-0.001177856
06/12/2010,67.96,-0.00323197
03/12/2010,68.18,0.015371275
02/12/2010,67.14,0.014703941
01/12/2010,66.16,0.047672289
30/11/2010,63.08,0.00492651
29/11/2010,62.77,-0.01470731
26/11/2010,63.7,-0.011705167
24/11/2010,64.45,0.029124451
23/11/2010,62.6,0.000479348
22/11/2010,62.57,0.013677903
19/11/2010,61.72,0.002108508
18/11/2010,61.59,0.009461735
17/11/2010,61.01,-0.009461735
16/11/2010,61.59,-0.006473562
15/11/2010,61.99,-0.003060323
12/11/2010,62.18,-0.015954391
11/11/2010,63.18,0.006510543
10/11/2010,62.77,0.011214472
09/11/2010,62.07,-0.007223725
08/11/2010,62.52,-0.006854255
05/11/2010,62.95,-0.002063002
04/11/2010,63.08,0.018560533
03/11/2010,61.92,0.01743141
02/11/2010,60.85,0.006760682
01/11/2010,60.44,-0.004621996
29/10/2010,60.72,0.028227344
28/10/2010,59.03,-0.0239362
27/10/2010,60.46,-0.027568829
26/10/2010,62.15,-0.032452393
25/10/2010,64.2,-0.000622859
22/10/2010,64.24,0.011901174
21/10/2010,63.48,0.013161214
20/10/2010,62.65,-0.048143887
19/10/2010,65.74,-0.032328466
18/10/2010,67.9,-0.006605529
15/10/2010,68.35,-0.005835173
14/10/2010,68.75,0.007299302
13/10/2010,68.25,0.030950246
12/10/2010,66.17,0.021539059
11/10/2010,64.76,0.003248012
08/10/2010,64.55,0.007307815
07/10/2010,64.08,-0.000468055
06/10/2010,64.11,-0.014402107
05/10/2010,65.04,0.025223196
04/10/2010,63.42,-0.035471852
01/10/2010,65.71,0.00687183
30/09/2010,65.26,-0.01611222
29/09/2010,66.32,-0.002710437
28/09/2010,66.5,-0.007938333
27/09/2010,67.03,0.02538284
24/09/2010,65.35,0.043791203
23/09/2010,62.55,-0.012234998
22/09/2010,63.32,-0.001735701
21/09/2010,63.43,-0.018122664
20/09/2010,64.59,0.020174271
17/09/2010,63.3,0.004115884
16/09/2010,63.04,-0.011356589
15/09/2010,63.76,0.014056932
14/09/2010,62.87,-0.016250259
13/09/2010,63.9,0.034063456
10/09/2010,61.76,0.007476063
09/09/2010,61.3,0.032664763
08/09/2010,59.33,0.000337154
07/09/2010,59.31,-0.028095938
03/09/2010,61,0.006744001
02/09/2010,60.59,0.019330714
01/09/2010,59.43,0.056060344
31/08/2010,56.19,-0.009564366
30/08/2010,56.73,-0.010520876
27/08/2010,57.33,0.046046678
26/08/2010,54.75,-0.003282279
25/08/2010,54.93,0.012641004
24/08/2010,54.24,-0.031933047
23/08/2010,56,-0.0104806
20/08/2010,56.59,-0.011420664
19/08/2010,57.24,-0.031131588
18/08/2010,59.05,-0.010109606
17/08/2010,59.65,0.044215564
16/08/2010,57.07,-0.017370595
13/08/2010,58.07,0.00362288
12/08/2010,57.86,-0.007747306
11/08/2010,58.31,-0.046574581
10/08/2010,61.09,-0.044658137
09/08/2010,63.88,0.039270808
06/08/2010,61.42,0.00489637
05/08/2010,61.12,0.003113481
04/08/2010,60.93,0.031679875
03/08/2010,59.03,-0.001185135
02/08/2010,59.1,0.027793863
30/07/2010,57.48,-0.001564537
29/07/2010,57.57,-0.011399087
28/07/2010,58.23,-0.007016372
27/07/2010,58.64,0.001023716
26/07/2010,58.58,0.033324847
23/07/2010,56.66,0.016729345
22/07/2010,55.72,-0.027263151
21/07/2010,57.26,0.001048401
20/07/2010,57.2,0.006137678
19/07/2010,56.85,0.017209686
16/07/2010,55.88,-0.051105374
15/07/2010,58.81,0.000850557
14/07/2010,58.76,0.000680967
13/07/2010,58.72,0.046179474
12/07/2010,56.07,-0.037284445
09/07/2010,58.2,0.028229789
08/07/2010,56.58,0.013702501
07/07/2010,55.81,0.021369882
06/07/2010,54.63,-0.019396965
02/07/2010,55.7,-0.066332244
01/07/2010,59.52,0
30/06/2010,59.52,-0.001343184
29/06/2010,59.6,-0.058015615
28/06/2010,63.16,-0.011648172
25/06/2010,63.9,-0.025493849
24/06/2010,65.55,-0.021431548
23/06/2010,66.97,0.00704281
22/06/2010,66.5,-0.037484099
21/06/2010,69.04,-0.020926663
18/06/2010,70.5,-0.005657724
17/06/2010,70.9,-0.002254157
16/06/2010,71.06,0.008621352
15/06/2010,70.45,0.028653605
14/06/2010,68.46,-0.013493132
11/06/2010,69.39,0.027615167
10/06/2010,67.5,0.018843088
09/06/2010,66.24,-0.005269906
08/06/2010,66.59,0.007990996
07/06/2010,66.06,-0.037874877
04/06/2010,68.61,-0.05003175
03/06/2010,72.13,0.023992733
02/06/2010,70.42,0.030128405
01/06/2010,68.33,-0.033530733
28/05/2010,70.66,-0.01697929
27/05/2010,71.87,0.034827982
26/05/2010,69.41,0.002452219
25/05/2010,69.24,-0.011916012
24/05/2010,70.07,0.003717476
21/05/2010,69.81,0.015445995
20/05/2010,68.74,-0.023151512
19/05/2010,70.35,0.010430901
18/05/2010,69.62,-0.016948351
17/05/2010,70.81,0.012505492
14/05/2010,69.93,-0.094230596
13/05/2010,76.84,-0.014727046
12/05/2010,77.98,0.019684655
11/05/2010,76.46,0.006297581
10/05/2010,75.98,0.060772698
07/05/2010,71.5,-0.008217889
06/05/2010,72.09,-0.047673211
05/05/2010,75.61,-0.011702191
04/05/2010,76.5,-0.01117911
03/05/2010,77.36,0.030182057
30/04/2010,75.06,-0.007565236
29/04/2010,75.63,0.011570047
28/04/2010,74.76,-0.003071789
27/04/2010,74.99,-0.01744922
26/04/2010,76.31,-0.005619094
23/04/2010,76.74,0.043001633
22/04/2010,73.51,0.07483027
21/04/2010,68.21,-0.000732762
20/04/2010,68.26,0.015501897
19/04/2010,67.21,0.00507161
16/04/2010,66.87,-0.006855466
15/04/2010,67.33,0.001040196
14/04/2010,67.26,0.037568793
13/04/2010,64.78,-0.001542496
12/04/2010,64.88,-0.001232286
09/04/2010,64.96,0.002311783
08/04/2010,64.81,-0.014399759
07/04/2010,65.75,-0.003340422
06/04/2010,65.97,0.014966681
05/04/2010,64.99,0.010829314
01/04/2010,64.29,0.004677277
31/03/2010,63.99,-0.000156262
30/03/2010,64,-0.006075258
29/03/2010,64.39,0.004202014
26/03/2010,64.12,-0.007148438
25/03/2010,64.58,0.004345134
24/03/2010,64.3,-0.004345134
23/03/2010,64.58,0.004656224
22/03/2010,64.28,0.003272305
19/03/2010,64.07,-0.016716068
18/03/2010,65.15,-0.015837091
17/03/2010,66.19,0.007734929
16/03/2010,65.68,0.024350101
15/03/2010,64.1,0.021285786
12/03/2010,62.75,0.00079713
11/03/2010,62.7,0.015915455
10/03/2010,61.71,0.013541279
09/03/2010,60.88,0.011232361
08/03/2010,60.2,-0.002654282
05/03/2010,60.36,0.020250043
04/03/2010,59.15,0.011220791
03/03/2010,58.49,0.024051683
02/03/2010,57.1,0.01588736
01/03/2010,56.2,0.013615402
26/02/2010,55.44,-0.011477888
25/02/2010,56.08,-0.005512595
24/02/2010,56.39,0.007297354
23/02/2010,55.98,-0.020684906
22/02/2010,57.15,0.004735605
19/02/2010,56.88,0.027628529
18/02/2010,55.33,0.024516413
17/02/2010,53.99,-0.003512992
16/02/2010,54.18,0.005923749
12/02/2010,53.86,-0.013828929
11/02/2010,54.61,0.00790518
10/02/2010,54.18,-0.014839514
09/02/2010,54.99,-0.015160009
08/02/2010,55.83,0.009538451
05/02/2010,55.3,0.041538043
04/02/2010,53.05,-0.030628844
03/02/2010,54.7,-0.116522847
02/02/2010,61.46,0.007184877
01/02/2010,61.02,0.025897862
29/01/2010,59.46,-0.008207064
28/01/2010,59.95,-0.010123728
27/01/2010,60.56,0.002314433
26/01/2010,60.42,0.002817604
25/01/2010,60.25,-0.017603482
22/01/2010,61.32,-0.040117245
21/01/2010,63.83,-0.050407739
20/01/2010,67.13,-0.001785981
19/01/2010,67.25,0.024231752
15/01/2010,65.64,-0.01586975
14/01/2010,66.69,0.001050184
13/01/2010,66.62,-0.000300165
12/01/2010,66.64,-0.016519462
11/01/2010,67.75,0.001033744
08/01/2010,67.68,0.010695289
07/01/2010,66.96,0.009151665
06/01/2010,66.35,0.004986034
05/01/2010,66.02,0.001971041
04/01/2010,65.89,0.019927085
31/12/2009,64.59,-0.007096605
30/12/2009,65.05,0.006322791
29/12/2009,64.64,-0.00061862
28/12/2009,64.68,0.003096937
24/12/2009,64.48,0.000465369
23/12/2009,64.45,0.005289371
22/12/2009,64.11,-0.004513275
21/12/2009,64.4,-0.004029139
18/12/2009,64.66,0.005116687
17/12/2009,64.33,-0.012973155
16/12/2009,65.17,0.00739261
15/12/2009,64.69,-0.003549113
14/12/2009,64.92,0.024322995
11/12/2009,63.36,0.00157953
10/12/2009,63.26,0.022702814
09/12/2009,61.84,0.016796155
08/12/2009,60.81,0.010081897
07/12/2009,60.2,-0.015821029
04/12/2009,61.16,0.008373746
03/12/2009,60.65,0.00413053
02/12/2009,60.4,-0.01804807
01/12/2009,61.5,0.008327259
30/11/2009,60.99,-0.011736076
27/11/2009,61.71,-0.015436872
25/11/2009,62.67,0.001916627
24/11/2009,62.55,0.008186899
23/11/2009,62.04,0.048548414
20/11/2009,59.1,-0.012944621
19/11/2009,59.87,-0.021971645
18/11/2009,61.2,-0.005215136
17/11/2009,61.52,-0.000487527
16/11/2009,61.55,0.016875964
13/11/2009,60.52,0.005966209
12/11/2009,60.16,-0.011732763
11/11/2009,60.87,-0.007854729
10/11/2009,61.35,0.010981017
09/11/2009,60.68,0.025875745
06/11/2009,59.13,0.004576667
05/11/2009,58.86,0.037740328
04/11/2009,56.68,-0.012622889
03/11/2009,57.4,0.032940821
02/11/2009,55.54,0.010133999
30/10/2009,54.98,-0.033446737
29/10/2009,56.85,0.009544081
28/10/2009,56.31,-0.037641663
27/10/2009,58.47,-0.018302494
26/10/2009,59.55,-0.012184078
23/10/2009,60.28,-0.04349923
22/10/2009,62.96,-0.066066102
21/10/2009,67.26,-0.004006237
20/10/2009,67.53,-0.01455373
19/10/2009,68.52,0.030224523
16/10/2009,66.48,0.024053527
15/10/2009,64.9,0.024172717
14/10/2009,63.35,0.030451071
13/10/2009,61.45,-0.009071826
12/10/2009,62.01,0.017405889
09/10/2009,60.94,-0.00311297
08/10/2009,61.13,0.018658182
07/10/2009,60,0.008200197
06/10/2009,59.51,-0.009865476
05/10/2009,60.1,0.020168751
02/10/2009,58.9,-0.0143281
01/10/2009,59.75,-0.02201529
30/09/2009,61.08,-0.010099451
29/09/2009,61.7,0.013707786
28/09/2009,60.86,0.029852963
25/09/2009,59.07,-0.027220517
24/09/2009,60.7,-0.018930069
23/09/2009,61.86,-0.02380114
22/09/2009,63.35,0.003478814
21/09/2009,63.13,-0.013061796
18/09/2009,63.96,0.003602479
17/09/2009,63.73,0.015018858
16/09/2009,62.78,0.044292489
15/09/2009,60.06,0.024438732
14/09/2009,58.61,-0.003746598
11/09/2009,58.83,-0.002885515
10/09/2009,59,0.003395589
09/09/2009,58.8,0.049504705
08/09/2009,55.96,0.004477486
04/09/2009,55.71,0.022142465
03/09/2009,54.49,0.013673532
02/09/2009,53.75,0.011413727
01/09/2009,53.14,-0.044533578
31/08/2009,55.56,-0.024885749
28/08/2009,56.96,-0.001754079
27/08/2009,57.06,0.013053634
26/08/2009,56.32,-0.002128415
25/08/2009,56.44,-0.019302231
24/08/2009,57.54,0.015411864
21/08/2009,56.66,0.01690883
20/08/2009,55.71,0.004137069
19/08/2009,55.48,-0.023337658
18/08/2009,56.79,0.00565073
17/08/2009,56.47,-0.052434842
14/08/2009,59.51,-0.004359497
13/08/2009,59.77,0.053435368
12/08/2009,56.66,0.014757135
11/08/2009,55.83,-0.011221064
10/08/2009,56.46,-0.014069877
07/08/2009,57.26,0.030138782
06/08/2009,55.56,0.02036434
05/08/2009,54.44,0.011082492
04/08/2009,53.84,0.007082975
03/08/2009,53.46,0.047108078
31/07/2009,51,0.012231362
30/07/2009,50.38,0.004177032
29/07/2009,50.17,0.006398742
28/07/2009,49.85,-0.010575775
27/07/2009,50.38,-0.001982947
24/07/2009,50.48,0.007755831
23/07/2009,50.09,0.050988626
22/07/2009,47.6,-0.00732604
21/07/2009,47.95,0.017461262
20/07/2009,47.12,0.017555578
17/07/2009,46.3,-0.009886176
16/07/2009,46.76,0.077106475
15/07/2009,43.29,0.135612559
14/07/2009,37.8,-0.021978907
13/07/2009,38.64,0.026486405
10/07/2009,37.63,-0.014772097
09/07/2009,38.19,0.01983405
08/07/2009,37.44,-0.032324454
07/07/2009,38.67,-0.03780737
06/07/2009,40.16,0.015052969
02/07/2009,39.56,-0.043286095
01/07/2009,41.31,0.002909093
30/06/2009,41.19,-0.004118722
29/06/2009,41.36,0.025962761
26/06/2009,40.3,-0.008893339
25/06/2009,40.66,0.01212436
24/06/2009,40.17,0.002492524
23/06/2009,40.07,-0.035547314
22/06/2009,41.52,-0.046125823
19/06/2009,43.48,0.009474363
18/06/2009,43.07,0.002557249
17/06/2009,42.96,-0.000465441
16/06/2009,42.98,-0.053013545
15/06/2009,45.32,-0.06326896
12/06/2009,48.28,-0.003927654
11/06/2009,48.47,0.023167059
10/06/2009,47.36,0.032620918
09/06/2009,45.84,0.03372103
08/06/2009,44.32,0.024438809
05/06/2009,43.25,0.009058243
04/06/2009,42.86,0.015518769
03/06/2009,42.2,-0.012948974
02/06/2009,42.75,0.005159486
01/06/2009,42.53,0.048907735
29/05/2009,40.5,0.027282383
28/05/2009,39.41,-0.022579986
27/05/2009,40.31,0.014493007
26/05/2009,39.73,0.028336293
22/05/2009,38.62,-0.004134373
21/05/2009,38.78,-0.044877709
20/05/2009,40.56,-0.016868753
19/05/2009,41.25,0.013668751
18/05/2009,40.69,0.047046784
15/05/2009,38.82,-0.039646652
14/05/2009,40.39,0.018491281
13/05/2009,39.65,-0.058054747
12/05/2009,42.02,-0.008294869
11/05/2009,42.37,-0.012431261
08/05/2009,42.9,0.023347364
07/05/2009,41.91,-0.011152091
06/05/2009,42.38,0.006628812
05/05/2009,42.1,0.002378122
04/05/2009,42,0.010531452
01/05/2009,41.56,-0.007431414
30/04/2009,41.87,0.003349285
29/04/2009,41.73,0.007456439
28/04/2009,41.42,-0.011760606
27/04/2009,41.91,-0.0116239
24/04/2009,42.4,0.062527965
23/04/2009,39.83,-0.021116174
22/04/2009,40.68,-0.02596288
21/04/2009,41.75,0.013989616
20/04/2009,41.17,-0.07146734
17/04/2009,44.22,-0.004737742
16/04/2009,44.43,0.039715997
15/04/2009,42.7,0.015577374
14/04/2009,42.04,-0.040783935
13/04/2009,43.79,-0.000684853
09/04/2009,43.82,0.133857455
08/04/2009,38.33,-0.021422938
07/04/2009,39.16,-0.004840157
06/04/2009,39.35,0.024438515
03/04/2009,38.4,0.01733692
02/04/2009,37.74,0.043596995
01/04/2009,36.13,-0.022442102
31/03/2009,36.95,0.083499284
30/03/2009,33.99,-0.066852699
27/03/2009,36.34,0.004689017
26/03/2009,36.17,0.025197302
25/03/2009,35.27,-0.00085022
24/03/2009,35.3,-0.010146648
23/03/2009,35.66,0.125948645
20/03/2009,31.44,-0.016091213
19/03/2009,31.95,-0.033546768
18/03/2009,33.04,0.00942686
17/03/2009,32.73,0.052049365
16/03/2009,31.07,0.009377595
13/03/2009,30.78,-0.054374961
12/03/2009,32.5,0.071413381
11/03/2009,30.26,0.046331194
10/03/2009,28.89,0.103093943
09/03/2009,26.06,0.09155668
06/03/2009,23.78,-0.090404828
05/03/2009,26.03,-0.027658516
04/03/2009,26.76,0.005997019
03/03/2009,26.6,-0.037628932
02/03/2009,27.62,-0.069234213
27/02/2009,29.6,-0.040713881
26/02/2009,30.83,0.003899907
25/02/2009,30.71,0.035126209
24/02/2009,29.65,0.067307951
23/02/2009,27.72,-0.065620187
20/02/2009,29.6,0.005759799
19/02/2009,29.43,-0.085282621
18/02/2009,32.05,-0.017934927
17/02/2009,32.63,-0.097453147
13/02/2009,35.97,-0.065372202
12/02/2009,38.4,-0.011650617
11/02/2009,38.85,-0.014818871
10/02/2009,39.43,-0.048753933
09/02/2009,41.4,-0.002412546
06/02/2009,41.5,-0.003607941
05/02/2009,41.65,0.020129211
04/02/2009,40.82,0.036676183
03/02/2009,39.35,-0.049334579
02/02/2009,41.34,-0.0060292
30/01/2009,41.59,-0.0239945
29/01/2009,42.6,-0.012828164
28/01/2009,43.15,0.025109849
27/01/2009,42.08,0.040742783
26/01/2009,40.4,0.016219944
23/01/2009,39.75,-0.025336676
22/01/2009,40.77,-0.026861869
21/01/2009,41.88,0.036969191
20/01/2009,40.36,-0.04789307
16/01/2009,42.34,0.001654651
15/01/2009,42.27,-0.003778045
14/01/2009,42.43,-0.04425705
13/01/2009,44.35,-0.000225454
12/01/2009,44.36,-0.004947165
09/01/2009,44.58,-0.042811938
08/01/2009,46.53,-0.019157674
07/01/2009,47.43,-0.007561473
06/01/2009,47.79,0.000837346
05/01/2009,47.75,
