Date,Close,MCK
26/01/2011,75.35,0.010405644
25/01/2011,74.57,0.004300504
24/01/2011,74.25,0.014105754
21/01/2011,73.21,-0.007484556
20/01/2011,73.76,-0.006486509
19/01/2011,74.24,-0.009518136
18/01/2011,74.95,0.010461469
14/01/2011,74.17,-0.003096186
13/01/2011,74.4,0.005525993
12/01/2011,73.99,-0.006466411
11/01/2011,74.47,0.011751334
10/01/2011,73.6,-0.005420067
07/01/2011,74,-0.011554609
06/01/2011,74.86,0.034380722
05/01/2011,72.33,0.007075992
04/01/2011,71.82,0.008529731
03/01/2011,71.21,0.011724126
31/12/2010,70.38,-0.002412546
30/12/2010,70.55,-0.000708466
29/12/2010,70.6,-0.000424839
28/12/2010,70.63,-0.00254525
27/12/2010,70.81,-0.000705866
23/12/2010,70.86,-0.001551153
22/12/2010,70.97,0.014476551
21/12/2010,69.95,0.007749752
20/12/2010,69.41,0.008681866
17/12/2010,68.81,0.002619326
16/12/2010,68.63,0.004966414
15/12/2010,68.29,-0.00336233
14/12/2010,68.52,0.017222771
13/12/2010,67.35,-0.010927457
10/12/2010,68.09,0.010927457
09/12/2010,67.35,0.01330264
08/12/2010,66.46,-0.005851041
07/12/2010,66.85,0.004347507
06/12/2010,66.56,-0.006738065
03/12/2010,67.01,0.00268978
02/12/2010,66.83,0.017509881
01/12/2010,65.67,0.027322839
30/11/2010,63.9,-0.005617992
29/11/2010,64.26,-0.003882897
26/11/2010,64.51,-0.004485353
24/11/2010,64.8,0.009458168
23/11/2010,64.19,-0.014384286
22/11/2010,65.12,-0.01342302
19/11/2010,66,0.0092854
18/11/2010,65.39,0.01060814
17/11/2010,64.7,0.009004874
16/11/2010,64.12,-0.007303272
15/11/2010,64.59,-0.007711328
12/11/2010,65.09,-0.009632366
11/11/2010,65.72,0.00825062
10/11/2010,65.18,0.002919262
09/11/2010,64.99,-0.009647116
08/11/2010,65.62,-0.01030937
05/11/2010,66.3,-0.011248713
04/11/2010,67.05,-0.005058029
03/11/2010,67.39,0.006550567
02/11/2010,66.95,-0.013795368
01/11/2010,67.88,0.028389775
29/10/2010,65.98,0.014502964
28/10/2010,65.03,-0.005673557
27/10/2010,65.4,0.054840541
26/10/2010,61.91,0.003721988
25/10/2010,61.68,0.009775249
22/10/2010,61.08,-0.003758481
21/10/2010,61.31,0.003758481
20/10/2010,61.08,-0.001962709
19/10/2010,61.2,-0.02277782
18/10/2010,62.61,0.003680299
15/10/2010,62.38,0.006271629
14/10/2010,61.99,-0.007072847
13/10/2010,62.43,0.018918828
12/10/2010,61.26,0.005729737
11/10/2010,60.91,0.002136577
08/10/2010,60.78,0.004286899
07/10/2010,60.52,0.003310165
06/10/2010,60.32,-0.01481021
05/10/2010,61.22,0.022131374
04/10/2010,59.88,-0.013601139
01/10/2010,60.7,-0.017635989
30/09/2010,61.78,-0.002909328
29/09/2010,61.96,-0.008197426
28/09/2010,62.47,0.016462605
27/09/2010,61.45,-0.007457882
24/09/2010,61.91,0.018585471
23/09/2010,60.77,-0.02261546
22/09/2010,62.16,-0.012311291
21/09/2010,62.93,-0.000952986
20/09/2010,62.99,0.010212312
17/09/2010,62.35,-0.001122065
16/09/2010,62.42,-0.008931479
15/09/2010,62.98,0.052815403
14/09/2010,59.74,0.017562086
13/09/2010,58.7,-0.011012394
10/09/2010,59.35,-0.005042027
09/09/2010,59.65,0.019467394
08/09/2010,58.5,-0.008341184
07/09/2010,58.99,-0.016142943
03/09/2010,59.95,0.007534569
02/09/2010,59.5,0.01200454
01/09/2010,58.79,0.012667064
31/08/2010,58.05,-0.017079834
30/08/2010,59.05,-0.021942091
27/08/2010,60.36,0.009822771
26/08/2010,59.77,-0.011478127
25/08/2010,60.46,0.002318266
24/08/2010,60.32,-0.016279238
23/08/2010,61.31,-0.005854627
20/08/2010,61.67,0.003573753
19/08/2010,61.45,-0.013255933
18/08/2010,62.27,0.010817898
17/08/2010,61.6,0.012250051
16/08/2010,60.85,0.003292184
13/08/2010,60.65,-0.004934221
12/08/2010,60.95,0.005758963
11/08/2010,60.6,-0.016529302
10/08/2010,61.61,-0.011297732
09/08/2010,62.31,-0.00799237
06/08/2010,62.81,-0.000477517
05/08/2010,62.84,-0.002066609
04/08/2010,62.97,0.013912434
03/08/2010,62.1,-0.022293917
02/08/2010,63.5,0.010766412
30/07/2010,62.82,-0.016732829
29/07/2010,63.88,-0.002189211
28/07/2010,64.02,-0.017803706
27/07/2010,65.17,-0.014018209
26/07/2010,66.09,0.006984541
23/07/2010,65.63,0.016592791
22/07/2010,64.55,-0.029009668
21/07/2010,66.45,-0.014491925
20/07/2010,67.42,0.005055773
19/07/2010,67.08,-0.013621768
16/07/2010,68,-0.020379162
15/07/2010,69.4,0.010865735
14/07/2010,68.65,0.021199086
13/07/2010,67.21,0.002085196
12/07/2010,67.07,-0.005353173
09/07/2010,67.43,-0.008270613
08/07/2010,67.99,-0.001322849
07/07/2010,68.08,0.00633613
06/07/2010,67.65,0.007269522
02/07/2010,67.16,0.00223597
01/07/2010,67.01,-0.00223597
30/06/2010,67.16,-0.00430875
29/06/2010,67.45,-0.015739091
28/06/2010,68.52,0.005267791
25/06/2010,68.16,0.006624003
24/06/2010,67.71,-0.010577445
23/06/2010,68.43,-0.000292227
22/06/2010,68.45,-0.019960165
21/06/2010,69.83,-0.003716414
18/06/2010,70.09,-0.014307206
17/06/2010,71.1,0.006207695
16/06/2010,70.66,0.00255066
15/06/2010,70.48,0.009551716
14/06/2010,69.81,0.002007457
11/06/2010,69.67,-0.000430509
10/06/2010,69.7,0.016491043
09/06/2010,68.56,0.004824923
08/06/2010,68.23,-0.010497253
07/06/2010,68.95,0.00567233
04/06/2010,68.56,-0.038906509
03/06/2010,71.28,0.014555475
02/06/2010,70.25,0.020711225
01/06/2010,68.81,-0.017146159
28/05/2010,70,-0.0009995
27/05/2010,70.07,0.031753302
26/05/2010,67.88,0.001031764
25/05/2010,67.81,-0.005001481
24/05/2010,68.15,-0.002637751
21/05/2010,68.33,0.010149385
20/05/2010,67.64,-0.032293715
19/05/2010,69.86,0.007471299
18/05/2010,69.34,0.010729406
17/05/2010,68.6,0.012910977
14/05/2010,67.72,-0.018580009
13/05/2010,68.99,-0.001014125
12/05/2010,69.06,0.043806945
11/05/2010,66.1,-0.005882814
10/05/2010,66.49,0.042396151
07/05/2010,63.73,-0.035756622
06/05/2010,66.05,-0.019045338
05/05/2010,67.32,-0.003262646
04/05/2010,67.54,0.040334748
03/05/2010,64.87,0.000925355
30/04/2010,64.81,-0.025441238
29/04/2010,66.48,0.003465686
28/04/2010,66.25,0.003629219
27/04/2010,66.01,-0.016526818
26/04/2010,67.11,-0.01361572
23/04/2010,68.03,0.018844686
22/04/2010,66.76,0.018901296
21/04/2010,65.51,-0.007148863
20/04/2010,65.98,0.023772303
19/04/2010,64.43,0.003731928
16/04/2010,64.19,-0.009149478
15/04/2010,64.78,-0.001388353
14/04/2010,64.87,-0.005687511
13/04/2010,65.24,-0.003519245
12/04/2010,65.47,-0.016511774
09/04/2010,66.56,-0.000600781
08/04/2010,66.6,0.00647739
07/04/2010,66.17,-0.006777645
06/04/2010,66.62,0.000150116
05/04/2010,66.61,0.003760251
01/04/2010,66.36,0.009691172
31/03/2010,65.72,-0.015101465
30/03/2010,66.72,0.023198675
29/03/2010,65.19,0.024378197
26/03/2010,63.62,-0.008607925
25/03/2010,64.17,0.002496491
24/03/2010,64.01,-0.014270445
23/03/2010,64.93,0.004631067
22/03/2010,64.63,0.008702464
19/03/2010,64.07,0.011932941
18/03/2010,63.31,0.00554369
17/03/2010,62.96,0.026882907
16/03/2010,61.29,0.008849615
15/03/2010,60.75,-0.005417398
12/03/2010,61.08,0.010202491
11/03/2010,60.46,-0.002147874
10/03/2010,60.59,0.002644193
09/03/2010,60.43,-0.009224246
08/03/2010,60.99,-0.01771396
05/03/2010,62.08,0.012807178
04/03/2010,61.29,0.00868502
03/03/2010,60.76,-0.015352253
02/03/2010,61.7,0.021294826
01/03/2010,60.4,0.020912515
26/02/2010,59.15,0.000169076
25/02/2010,59.14,-0.002195761
24/02/2010,59.27,0.012563832
23/02/2010,58.53,-0.023637771
22/02/2010,59.93,-0.013589868
19/02/2010,60.75,0.000658653
18/02/2010,60.71,0.007273962
17/02/2010,60.27,0.006491908
16/02/2010,59.88,0.014974622
12/02/2010,58.99,0
11/02/2010,58.99,0.006462608
10/02/2010,58.61,-0.002385823
09/02/2010,58.75,0.007517548
08/02/2010,58.31,0.000514624
05/02/2010,58.28,-0.005475715
04/02/2010,58.6,-0.026937656
03/02/2010,60.2,-0.004309637
02/02/2010,60.46,0.015501602
01/02/2010,59.53,0.011998454
29/01/2010,58.82,-0.025015994
28/01/2010,60.31,0.013185537
27/01/2010,59.52,-0.046451282
26/01/2010,62.35,0.014702583
25/01/2010,61.44,0.014261368
22/01/2010,60.57,-0.012469399
21/01/2010,61.33,-0.017296156
20/01/2010,62.4,-0.012105914
19/01/2010,63.16,0.01982796
15/01/2010,61.92,-0.001129852
14/01/2010,61.99,-0.008353462
13/01/2010,62.51,0.003044142
12/01/2010,62.32,0.013895845
11/01/2010,61.46,0.011290311
08/01/2010,60.77,-0.005906498
07/01/2010,61.13,0.00212888
06/01/2010,61,-0.041582361
05/01/2010,63.59,0.003623478
04/01/2010,63.36,0.013666191
31/12/2009,62.5,-0.014770379
30/12/2009,63.43,-0.007851799
29/12/2009,63.93,0.007536541
28/12/2009,63.45,0.0099787
24/12/2009,62.82,0.000159198
23/12/2009,62.81,-0.002544126
22/12/2009,62.97,-0.009955048
21/12/2009,63.6,0.004570176
18/12/2009,63.31,-0.005670199
17/12/2009,63.67,0.000942803
16/12/2009,63.61,-0.002041618
15/12/2009,63.74,0.011836325
14/12/2009,62.99,0.011978104
11/12/2009,62.24,-0.002407126
10/12/2009,62.39,0.024664564
09/12/2009,60.87,-0.006713083
08/12/2009,61.28,0.006220351
07/12/2009,60.9,-0.000656599
04/12/2009,60.94,-0.000820143
03/12/2009,60.99,-0.016101836
02/12/2009,61.98,-0.008034753
01/12/2009,62.48,0.007389592
30/11/2009,62.02,-0.011701664
27/11/2009,62.75,-0.012983083
25/11/2009,63.57,0.000314663
24/11/2009,63.55,0.008216194
23/11/2009,63.03,-0.001426873
20/11/2009,63.12,0.001109614
19/11/2009,63.05,-0.010099502
18/11/2009,63.69,-0.000784745
17/11/2009,63.74,-0.008747322
16/11/2009,64.3,0.000933562
13/11/2009,64.24,0.005932882
12/11/2009,63.86,0.000939997
11/11/2009,63.8,-0.007339769
10/11/2009,64.27,0.005460658
09/11/2009,63.92,0.021186563
06/11/2009,62.58,0.009795341
05/11/2009,61.97,0.020047937
04/11/2009,60.74,0.008099887
03/11/2009,60.25,0.011854217
02/11/2009,59.54,0.013697686
30/10/2009,58.73,-0.002890421
29/10/2009,58.9,0.007156275
28/10/2009,58.48,-0.019306273
27/10/2009,59.62,-0.013329088
26/10/2009,60.42,0.001822248
23/10/2009,60.31,-0.007598319
22/10/2009,60.77,-0.001644196
21/10/2009,60.87,-0.016941275
20/10/2009,61.91,0.010554616
19/10/2009,61.26,0.003106354
16/10/2009,61.07,-0.00359595
15/10/2009,61.29,-0.004558041
14/10/2009,61.57,0.017531374
13/10/2009,60.5,-0.01019578
12/10/2009,61.12,0.010361083
09/10/2009,60.49,0.015829707
08/10/2009,59.54,0.00403905
07/10/2009,59.3,0.021476878
06/10/2009,58.04,0.008478293
05/10/2009,57.55,-0.002603038
02/10/2009,57.7,-0.011544886
01/10/2009,58.37,-0.020014237
30/09/2009,59.55,0.013014635
29/09/2009,58.78,-0.008807645
28/09/2009,59.3,0.025793556
25/09/2009,57.79,-0.004833429
24/09/2009,58.07,-0.000860659
23/09/2009,58.12,-0.004977269
22/09/2009,58.41,-0.015627972
21/09/2009,59.33,0.014772321
18/09/2009,58.46,0.005316881
17/09/2009,58.15,0.008462187
16/09/2009,57.66,-0.000520156
15/09/2009,57.69,-0.009316838
14/09/2009,58.23,0.011572804
11/09/2009,57.56,0.007498509
10/09/2009,57.13,-0.00209827
09/09/2009,57.25,0.021897396
08/09/2009,56.01,-0.002140183
04/09/2009,56.13,0.011467605
03/09/2009,55.49,-0.004136325
02/09/2009,55.72,-0.000358873
01/09/2009,55.74,-0.019894084
31/08/2009,56.86,0.011319541
28/08/2009,56.22,-0.013603248
27/08/2009,56.99,0.0084582
26/08/2009,56.51,-0.001591372
25/08/2009,56.6,0.004071883
24/08/2009,56.37,0.002308855
21/08/2009,56.24,0.014146534
20/08/2009,55.45,0.008694132
19/08/2009,54.97,0.00913749
18/08/2009,54.47,-0.00183419
17/08/2009,54.57,-0.007848904
14/08/2009,55,-0.010310302
13/08/2009,55.57,0.02311926
12/08/2009,54.3,0.00702276
11/08/2009,53.92,-0.007575094
10/08/2009,54.33,0.022711326
07/08/2009,53.11,0.01040986
06/08/2009,52.56,-0.013980957
05/08/2009,53.3,-0.019508282
04/08/2009,54.35,0.027608543
03/08/2009,52.87,0.033073578
31/07/2009,51.15,0.001369461
30/07/2009,51.08,0.001371339
29/07/2009,51.01,0.085497669
28/07/2009,46.83,0.000213561
27/07/2009,46.82,0.002352188
24/07/2009,46.71,0.009248372
23/07/2009,46.28,0.013268275
22/07/2009,45.67,-0.005676871
21/07/2009,45.93,0.006772281
20/07/2009,45.62,-0.00065739
17/07/2009,45.65,0.01634312
16/07/2009,44.91,0.012096922
15/07/2009,44.37,0.010649245
14/07/2009,43.9,0
13/07/2009,43.9,0.015379621
10/07/2009,43.23,-0.009668584
09/07/2009,43.65,-0.001373627
08/07/2009,43.71,-0.016338008
07/07/2009,44.43,0.020694314
06/07/2009,43.52,0.009233676
02/07/2009,43.12,-0.020884293
01/07/2009,44.03,0.000681586
30/06/2009,44,-0.010625171
29/06/2009,44.47,-0.004487331
26/06/2009,44.67,-0.002236137
25/06/2009,44.77,0.022132791
24/06/2009,43.79,0.009406975
23/06/2009,43.38,-0.002532521
22/06/2009,43.49,-0.025427023
19/06/2009,44.61,0.013768415
18/06/2009,44,0.020434645
17/06/2009,43.11,0.030619443
16/06/2009,41.81,0.007201183
15/06/2009,41.51,-0.034800529
12/06/2009,42.98,-0.00162734
11/06/2009,43.05,0.016866176
10/06/2009,42.33,0.022215174
09/06/2009,41.4,-0.000241517
08/06/2009,41.41,-0.005058423
05/06/2009,41.62,0.024320265
04/06/2009,40.62,0.007909087
03/06/2009,40.3,-0.024995175
02/06/2009,41.32,-0.012984073
01/06/2009,41.86,0.01710679
29/05/2009,41.15,0.016168897
28/05/2009,40.49,0.004951731
27/05/2009,40.29,-0.004210533
26/05/2009,40.46,-0.010571703
22/05/2009,40.89,0.014285957
21/05/2009,40.31,-0.012327572
20/05/2009,40.81,0.046905149
19/05/2009,38.94,-0.009202519
18/05/2009,39.3,0.021605779
15/05/2009,38.46,-0.02592215
14/05/2009,39.47,-0.011837438
13/05/2009,39.94,-0.018112392
12/05/2009,40.67,0.002954939
11/05/2009,40.55,-0.018326719
08/05/2009,41.3,0.04253856
07/05/2009,39.58,0.047073599
06/05/2009,37.76,-0.011061477
05/05/2009,38.18,-0.02406637
04/05/2009,39.11,0.030635833
01/05/2009,37.93,0.024824443
30/04/2009,37,-0.021126605
29/04/2009,37.79,0.035828748
28/04/2009,36.46,-0.011995782
27/04/2009,36.9,0.028867984
24/04/2009,35.85,0.016878038
23/04/2009,35.25,-0.011283618
22/04/2009,35.65,0.00449818
21/04/2009,35.49,-0.006739705
20/04/2009,35.73,-0.015551549
17/04/2009,36.29,0.000275596
16/04/2009,36.28,0.016115936
15/04/2009,35.7,0.001401542
14/04/2009,35.65,0.012419014
13/04/2009,35.21,-0.001702611
09/04/2009,35.27,0.032270158
08/04/2009,34.15,0.008232919
07/04/2009,33.87,-0.005006637
06/04/2009,34.04,0.004416318
03/04/2009,33.89,-0.043874281
02/04/2009,35.41,0.019966436
01/04/2009,34.71,-0.009462436
31/03/2009,35.04,-0.030356462
30/03/2009,36.12,-0.009917437
27/03/2009,36.48,-0.004376375
26/03/2009,36.64,-0.004085529
25/03/2009,36.79,0.014235116
24/03/2009,36.27,0.000827472
23/03/2009,36.24,0.033958644
20/03/2009,35.03,-0.025367764
19/03/2009,35.93,-0.001112657
18/03/2009,35.97,0.008655645
17/03/2009,35.66,0.01213162
16/03/2009,35.23,-0.018839303
13/03/2009,35.9,0.021112677
12/03/2009,35.15,0.010869672
11/03/2009,34.77,-0.187008094
10/03/2009,41.92,0.07528306
09/03/2009,38.88,-0.012778094
06/03/2009,39.38,-0.002282816
05/03/2009,39.47,-0.029457946
04/03/2009,40.65,0.026169718
03/03/2009,39.6,-0.002773927
02/03/2009,39.71,-0.032456708
27/02/2009,41.02,-0.002921132
26/02/2009,41.14,-0.060367218
25/02/2009,43.7,-0.027535028
24/02/2009,44.92,0.02982598
23/02/2009,43.6,-0.031605339
20/02/2009,45,0.002447437
19/02/2009,44.89,0.006705434
18/02/2009,44.59,0.002020429
17/02/2009,44.5,-0.01958229
13/02/2009,45.38,-0.009212612
12/02/2009,45.8,0.006132301
11/02/2009,45.52,0.016836906
10/02/2009,44.76,-0.006680052
09/02/2009,45.06,-0.01366563
06/02/2009,45.68,0.012778319
05/02/2009,45.1,-0.007950572
04/02/2009,45.46,0.011727095
03/02/2009,44.93,-0.001778964
02/02/2009,45.01,0.018159898
30/01/2009,44.2,-0.014375809
29/01/2009,44.84,-0.007775225
28/01/2009,45.19,-0.000663643
27/01/2009,45.22,0.112709682
26/01/2009,40.4,0.018991076
23/01/2009,39.64,-0.006036236
22/01/2009,39.88,-0.01171645
21/01/2009,40.35,0.004470946
20/01/2009,40.17,-0.025560497
16/01/2009,41.21,0.001214034
15/01/2009,41.16,0.001945526
14/01/2009,41.08,-0.023575785
13/01/2009,42.06,0.057242331
12/01/2009,39.72,-0.012260882
09/01/2009,40.21,-0.015301384
08/01/2009,40.83,0.001961266
07/01/2009,40.75,0.030395962
06/01/2009,39.53,-0.009567042
05/01/2009,39.91,
