Date,Close,ORCL
25/01/2011,32.29,-0.003400838
24/01/2011,32.4,-0.003389312
21/01/2011,32.51,0.006170954
20/01/2011,32.31,0.022219659
19/01/2011,31.6,0.002217647
18/01/2011,31.53,0.008920097
14/01/2011,31.25,0.002242513
13/01/2011,31.18,0.007727018
12/01/2011,30.94,-0.001614727
11/01/2011,30.99,-0.001612124
10/01/2011,31.04,0.000322217
07/01/2011,31.03,-0.004501615
06/01/2011,31.17,0.004179398
05/01/2011,31.04,-0.014075728
04/01/2011,31.48,-0.004437408
03/01/2011,31.62,0.010171734
31/12/2010,31.3,0.00031954
30/12/2010,31.29,-0.006688988
29/12/2010,31.5,-0.002219757
28/12/2010,31.57,-0.002846752
27/12/2010,31.66,0.003797473
23/12/2010,31.54,-0.003797473
22/12/2010,31.66,-0.003153582
21/12/2010,31.76,0.002837776
20/12/2010,31.67,0.006652963
17/12/2010,31.46,0.038559775
16/12/2010,30.27,-0.007241638
15/12/2010,30.49,-0.000655738
14/12/2010,30.51,0.002954212
13/12/2010,30.42,0.015904908
10/12/2010,29.94,0.022973983
09/12/2010,29.26,0.001025816
08/12/2010,29.23,0.006177096
07/12/2010,29.05,0.01107661
06/12/2010,28.73,-0.002780676
03/12/2010,28.81,0.024952973
02/12/2010,28.1,0.016143848
01/12/2010,27.65,0.021938723
30/11/2010,27.05,-0.006264992
29/11/2010,27.22,-0.009870305
26/11/2010,27.49,-0.009053113
24/11/2010,27.74,0.020026156
23/11/2010,27.19,-0.031139373
22/11/2010,28.05,-0.003558723
19/11/2010,28.15,-0.005667745
18/11/2010,28.31,0.014230052
17/11/2010,27.91,0.011894175
16/11/2010,27.58,-0.029298273
15/11/2010,28.4,0.002820876
12/11/2010,28.32,-0.008788947
11/11/2010,28.57,-0.004191414
10/11/2010,28.69,-0.001741251
09/11/2010,28.74,-0.010384309
08/11/2010,29.04,-0.007205384
05/11/2010,29.25,-0.007493223
04/11/2010,29.47,0.009204087
03/11/2010,29.2,-0.011237986
02/11/2010,29.53,0.013638125
01/11/2010,29.13,-0.0085456
29/10/2010,29.38,0.000680967
28/10/2010,29.36,0.022736081
27/10/2010,28.7,0.002442004
26/10/2010,28.63,-0.007308193
25/10/2010,28.84,-0.005187631
22/10/2010,28.99,0.005881352
21/10/2010,28.82,0.006265248
20/10/2010,28.64,-0.016964229
19/10/2010,29.13,-0.003427008
18/10/2010,29.23,0.011353984
15/10/2010,28.9,0.019920281
14/10/2010,28.33,-0.009485404
13/10/2010,28.6,0.022989518
12/10/2010,27.95,0.003584233
11/10/2010,27.85,-0.005371544
08/10/2010,28,0.011133173
07/10/2010,27.69,0.003980465
06/10/2010,27.58,0.01020417
05/10/2010,27.3,0.014760416
04/10/2010,26.9,-0.012560195
01/10/2010,27.24,0.01442066
30/09/2010,26.85,-0.011847602
29/09/2010,27.17,-0.000735835
28/09/2010,27.19,0.008865961
27/09/2010,26.95,-0.000370989
24/09/2010,26.96,-0.005917177
23/09/2010,27.12,-0.00294551
22/09/2010,27.2,0.014069095
21/09/2010,26.82,-0.024674424
20/09/2010,27.49,0.000363835
17/09/2010,27.48,0.080285338
16/09/2010,25.36,-0.014873073
15/09/2010,25.74,0.01408474
14/09/2010,25.38,0.010695289
13/09/2010,25.11,0.002392346
10/09/2010,25.05,0.029163671
09/09/2010,24.33,0.007839941
08/09/2010,24.14,-0.004958688
07/09/2010,24.26,0.056819012
03/09/2010,22.92,0.019383867
02/09/2010,22.48,-0.006208446
01/09/2010,22.62,0.03509132
31/08/2010,21.84,-0.00820798
30/08/2010,22.02,-0.022008524
27/08/2010,22.51,0.011617646
26/08/2010,22.25,-0.007611409
25/08/2010,22.42,0.00044613
24/08/2010,22.41,-0.019006097
23/08/2010,22.84,-0.007850019
20/08/2010,23.02,0.000869187
19/08/2010,23,-0.003905407
18/08/2010,23.09,0.001733854
17/08/2010,23.05,0.014420176
16/08/2010,22.72,0.002644338
13/08/2010,22.66,-0.012280856
12/08/2010,22.94,-0.030903747
11/08/2010,23.66,-0.026278884
10/08/2010,24.29,0.001235839
09/08/2010,24.26,-0.004934221
06/08/2010,24.38,0.003698381
05/08/2010,24.29,-0.008200128
04/08/2010,24.49,0.0114991
03/08/2010,24.21,-0.003298972
02/08/2010,24.29,0.02712455
30/07/2010,23.64,-0.002534856
29/07/2010,23.7,-0.024177918
28/07/2010,24.28,-0.01187322
27/07/2010,24.57,-0.002844952
26/07/2010,24.64,0.005698021
23/07/2010,24.5,0.007785329
22/07/2010,24.31,0.03133743
21/07/2010,23.56,-0.01516457
20/07/2010,23.92,0.013892036
19/07/2010,23.59,0.013657916
16/07/2010,23.27,-0.023780314
15/07/2010,23.83,-0.004605409
14/07/2010,23.94,0.0096538
13/07/2010,23.71,0.014015944
12/07/2010,23.38,0.000427807
09/07/2010,23.37,0.006439172
08/07/2010,23.22,0.005614353
07/07/2010,23.09,0.033916486
06/07/2010,22.32,0.022197967
02/07/2010,21.83,0.012909354
01/07/2010,21.55,0.004185079
30/06/2010,21.46,-0.01342302
29/06/2010,21.75,-0.031676857
28/06/2010,22.45,-0.009310641
25/06/2010,22.66,0.019608471
24/06/2010,22.22,-0.020490695
23/06/2010,22.68,-0.009216655
22/06/2010,22.89,-0.008699489
21/06/2010,23.09,-0.004752655
18/06/2010,23.2,0.005619206
17/06/2010,23.07,-0.004756766
16/06/2010,23.18,-0.000862441
15/06/2010,23.2,0.02222798
14/06/2010,22.69,0
11/06/2010,22.69,0.02183201
10/06/2010,22.2,0.030180617
09/06/2010,21.54,-0.01016175
08/06/2010,21.76,0.002761161
07/06/2010,21.7,-0.019621894
04/06/2010,22.13,-0.031579231
03/06/2010,22.84,0.008795131
02/06/2010,22.64,0.019625964
01/06/2010,22.2,-0.016529302
28/05/2010,22.57,-0.000442968
27/05/2010,22.58,0.030121405
26/05/2010,21.91,-0.013149135
25/05/2010,22.2,-0.003597126
24/05/2010,22.28,0.005400553
21/05/2010,22.16,-0.008537459
20/05/2010,22.35,-0.03689483
19/05/2010,23.19,-0.010296101
18/05/2010,23.43,-0.013144137
17/05/2010,23.74,-0.001683502
14/05/2010,23.78,-0.01915927
13/05/2010,24.24,-0.014742282
12/05/2010,24.6,0.016807118
11/05/2010,24.19,-0.008233888
10/05/2010,24.39,0.041009931
07/05/2010,23.41,-0.0211335
06/05/2010,23.91,-0.042176159
05/05/2010,24.94,-0.001202164
04/05/2010,24.97,-0.040805975
03/05/2010,26.01,0.005397083
30/04/2010,25.87,-0.003858029
29/04/2010,25.97,0.004244652
28/04/2010,25.86,-0.004629638
27/04/2010,25.98,-0.018685005
26/04/2010,26.47,-0.000377715
23/04/2010,26.48,0.009104767
22/04/2010,26.24,-0.001903675
21/04/2010,26.29,0.005339448
20/04/2010,26.15,-0.001528468
19/04/2010,26.19,0.009206049
16/04/2010,25.95,-0.009587801
15/04/2010,26.2,-0.006846737
14/04/2010,26.38,0.001137872
13/04/2010,26.35,0.005708864
12/04/2010,26.2,0.002675331
09/04/2010,26.13,0.011547472
08/04/2010,25.83,-0.003092387
07/04/2010,25.91,0.003092387
06/04/2010,25.83,0.009725811
05/04/2010,25.58,0.004702203
01/04/2010,25.46,-0.009771428
31/03/2010,25.71,0.006634171
30/03/2010,25.54,-0.001173939
29/03/2010,25.57,-0.004682022
26/03/2010,25.69,-0.013532006
25/03/2010,26.04,0.010810916
24/03/2010,25.76,-0.008888947
23/03/2010,25.99,0.016683219
22/03/2010,25.56,0.014581539
19/03/2010,25.19,-0.007514372
18/03/2010,25.38,-0.003539827
17/03/2010,25.47,0.010260548
16/03/2010,25.21,-0.002772828
15/03/2010,25.28,0.009139742
12/03/2010,25.05,-0.003586376
11/03/2010,25.14,0.010797945
10/03/2010,24.87,-0.00040201
09/03/2010,24.88,0.007261024
08/03/2010,24.7,-0.010070579
05/03/2010,24.95,0.007644374
04/03/2010,24.76,0.01055633
03/03/2010,24.5,-0.003259987
02/03/2010,24.58,-0.006488263
01/03/2010,24.74,0.003644466
26/02/2010,24.65,-0.008885357
25/02/2010,24.87,0.004029014
24/02/2010,24.77,0.011776786
23/02/2010,24.48,-0.01339034
22/02/2010,24.81,0.019947741
19/02/2010,24.32,-0.008190054
18/02/2010,24.52,0.013963266
17/02/2010,24.18,0.015420185
16/02/2010,23.81,0.016942379
12/02/2010,23.41,0.002566297
11/02/2010,23.35,0.01033156
10/02/2010,23.11,-0.017160438
09/02/2010,23.51,0.016727819
08/02/2010,23.12,-0.018427777
05/02/2010,23.55,0.018860396
04/02/2010,23.11,-0.027317106
03/02/2010,23.75,-0.000420964
02/02/2010,23.76,0.022989518
01/02/2010,23.22,0.006914461
29/01/2010,23.06,-0.017623495
28/01/2010,23.47,-0.016480407
27/01/2010,23.86,-0.000837872
26/01/2010,23.88,-0.006261761
25/01/2010,24.03,-0.00498133
22/01/2010,24.15,-0.027768219
21/01/2010,24.83,-0.00922035
20/01/2010,25.06,-0.010716515
19/01/2010,25.33,0.003559426
15/01/2010,25.24,-0.003954137
14/01/2010,25.34,0.021540522
13/01/2010,24.8,0.00972455
12/01/2010,24.56,-0.0052792
11/01/2010,24.69,0.000405104
08/01/2010,24.68,0.012230075
07/01/2010,24.38,-0.003276006
06/01/2010,24.46,-0.01461065
05/01/2010,24.82,-0.001207973
04/01/2010,24.85,0.012960894
31/12/2009,24.53,-0.016175039
30/12/2009,24.93,-0.003203847
29/12/2009,25.01,0.001600641
28/12/2009,24.97,0.000801282
24/12/2009,24.95,0.008856741
23/12/2009,24.73,0.010977951
22/12/2009,24.46,0.001227245
21/12/2009,24.43,0.003690798
18/12/2009,24.34,0.061857921
17/12/2009,22.88,-0.010434877
16/12/2009,23.12,-0.001728609
15/12/2009,23.16,-0.0064558
14/12/2009,23.31,0.022999495
11/12/2009,22.78,0.008375628
10/12/2009,22.59,0.028740191
09/12/2009,21.95,0.001823986
08/12/2009,21.91,-0.025682871
07/12/2009,22.48,-0.015449436
04/12/2009,22.83,0.008357207
03/12/2009,22.64,-0.000883002
02/12/2009,22.66,0.009756175
01/12/2009,22.44,0.016172859
30/11/2009,22.08,-0.000452796
27/11/2009,22.09,-0.022824889
25/11/2009,22.6,0.020563979
24/11/2009,22.14,-0.020563979
23/11/2009,22.6,0.011571113
20/11/2009,22.34,-0.002235637
19/11/2009,22.39,-0.018146105
18/11/2009,22.8,0
17/11/2009,22.8,-0.001314925
16/11/2009,22.83,0.021696667
13/11/2009,22.34,0.013519809
12/11/2009,22.04,0.006372347
11/11/2009,21.9,0.004576667
10/11/2009,21.8,-0.001375201
09/11/2009,21.83,0.018960106
06/11/2009,21.42,0.004679466
05/11/2009,21.32,0.01989644
04/11/2009,20.9,0.000478583
03/11/2009,20.89,-0.009528419
02/11/2009,21.09,-0.000474046
30/10/2009,21.1,-0.016451605
29/10/2009,21.45,0.007017573
28/10/2009,21.3,-0.026408762
27/10/2009,21.87,-0.00547197
26/10/2009,21.99,-0.002724797
23/10/2009,22.05,-0.006329135
22/10/2009,22.19,0.007236576
21/10/2009,22.03,-0.007236576
20/10/2009,22.19,-0.010311681
19/10/2009,22.42,0.027584837
16/10/2009,21.81,0.022722981
15/10/2009,21.32,0.006116227
14/10/2009,21.19,0.013301859
13/10/2009,20.91,0.009128096
12/10/2009,20.72,-0.000964785
09/10/2009,20.74,-0.002888784
08/10/2009,20.8,0.011119283
07/10/2009,20.57,0.001459499
06/10/2009,20.54,0.00732962
05/10/2009,20.39,0.002455194
02/10/2009,20.34,-0.000982801
01/10/2009,20.36,-0.023302025
30/09/2009,20.84,-0.013346242
29/09/2009,21.12,-0.002364626
28/09/2009,21.17,0.014751636
25/09/2009,20.86,-0.014751636
24/09/2009,21.17,0.001891254
23/09/2009,21.13,-0.013164271
22/09/2009,21.41,-0.007445358
21/09/2009,21.57,-0.002315352
18/09/2009,21.62,0.004636077
17/09/2009,21.52,-0.027951419
16/09/2009,22.13,-0.023667102
15/09/2009,22.66,-0.002644338
14/09/2009,22.72,-0.006143065
11/09/2009,22.86,0.004384049
10/09/2009,22.76,0.010600806
09/09/2009,22.52,0.028830826
08/09/2009,21.88,-0.004104909
04/09/2009,21.97,0.01883814
03/09/2009,21.56,-0.009693129
02/09/2009,21.77,-0.00777858
01/09/2009,21.94,0.002738477
31/08/2009,21.88,-0.012715884
28/08/2009,22.16,0
27/08/2009,22.16,-0.001803427
26/08/2009,22.2,-0.001350439
25/08/2009,22.23,-0.00404041
24/08/2009,22.32,0.009453143
21/08/2009,22.11,0.00771854
20/08/2009,21.94,0.007319337
19/08/2009,21.78,0.009225158
18/08/2009,21.58,0.008376038
17/08/2009,21.4,-0.025831695
14/08/2009,21.96,-0.001365188
13/08/2009,21.99,0.005014827
12/08/2009,21.88,0.027805313
11/08/2009,21.28,0.001410769
10/08/2009,21.25,-0.008434914
07/08/2009,21.43,0.010319041
06/08/2009,21.21,-0.010785568
05/08/2009,21.44,-0.020771575
04/08/2009,21.89,-0.018556767
03/08/2009,22.3,0.007652524
31/07/2009,22.13,-0.000451773
30/07/2009,22.14,0.005889032
29/07/2009,22.01,-0.010395574
28/07/2009,22.24,0.01175952
27/07/2009,21.98,-0.015798117
24/07/2009,22.33,0.005838777
23/07/2009,22.2,0.020478531
22/07/2009,21.75,-0.008241805
21/07/2009,21.93,0.019337619
20/07/2009,21.51,-0.010635938
17/07/2009,21.74,0.004610428
16/07/2009,21.64,0.006025511
15/07/2009,21.51,0.041771616
14/07/2009,20.63,-0.00435309
13/07/2009,20.72,0.011162455
10/07/2009,20.49,0.00833134
09/07/2009,20.32,-0.012228081
08/07/2009,20.57,0.019141689
07/07/2009,20.18,-0.023991359
06/07/2009,20.67,-0.017742014
02/07/2009,21.04,-0.032728494
01/07/2009,21.74,0.014828817
30/06/2009,21.42,-0.00372787
29/06/2009,21.5,0.012166739
26/06/2009,21.24,-0.018195044
25/06/2009,21.63,0.017253867
24/06/2009,21.26,0.067616316
23/06/2009,19.87,-0.005020091
22/06/2009,19.97,-0.033968316
19/06/2009,20.66,0.02004467
18/06/2009,20.25,0.015427029
17/06/2009,19.94,0.012616872
16/06/2009,19.69,-0.026561321
15/06/2009,20.22,-0.030681735
12/06/2009,20.85,-0.004307257
11/06/2009,20.94,0.009597003
10/06/2009,20.74,-0.011981931
09/06/2009,20.99,0.005733413
08/06/2009,20.87,0.007696046
05/06/2009,20.71,0.004840281
04/06/2009,20.61,0.013187004
03/06/2009,20.34,-0.000491521
02/06/2009,20.35,0.02135666
01/06/2009,19.92,0.01670502
29/05/2009,19.59,0.019588255
28/05/2009,19.21,0.011518452
27/05/2009,18.99,-0.004203895
26/05/2009,19.07,0.022270274
22/05/2009,18.65,0.004298771
21/05/2009,18.57,-0.019728712
20/05/2009,18.94,-0.001582696
19/05/2009,18.97,0.00263922
18/05/2009,18.92,0.026782533
15/05/2009,18.42,-0.002169198
14/05/2009,18.46,0.021353124
13/05/2009,18.07,-0.017010012
12/05/2009,18.38,-0.00974561
11/05/2009,18.56,0.013015368
08/05/2009,18.32,-0.005443672
07/05/2009,18.42,-0.034154867
06/05/2009,19.06,0.002626742
05/05/2009,19.01,0.002106373
04/05/2009,18.97,-0.019316706
01/05/2009,19.34,0
30/04/2009,19.34,-0.013354076
29/04/2009,19.6,-0.007117468
28/04/2009,19.74,-0.001518603
27/04/2009,19.77,-0.001011122
24/04/2009,19.79,0.005573868
23/04/2009,19.68,0.016910472
22/04/2009,19.35,-0.009259325
21/04/2009,19.53,0.037031611
20/04/2009,18.82,-0.012671764
17/04/2009,19.06,-0.006276171
16/04/2009,19.18,0.031244268
15/04/2009,18.59,-0.014949558
14/04/2009,18.87,-0.010018539
13/04/2009,19.06,-0.00261986
09/04/2009,19.11,0.028664383
08/04/2009,18.57,0.001616815
07/04/2009,18.54,-0.030281198
06/04/2009,19.11,-0.009375069
03/04/2009,19.29,0.024666693
02/04/2009,18.82,0.012834401
01/04/2009,18.58,0.027832629
31/03/2009,18.07,0.022950909
30/03/2009,17.66,-0.019624964
27/03/2009,18.01,-0.036526274
26/03/2009,18.68,0.032094133
25/03/2009,18.09,0.010000083
24/03/2009,17.91,-0.018805864
23/03/2009,18.25,0.065086617
20/03/2009,17.1,-0.015666117
19/03/2009,17.37,0.092837706
18/03/2009,15.83,0.027539364
17/03/2009,15.4,0.033006296
16/03/2009,14.9,-0.043342306
13/03/2009,15.56,-0.004488626
12/03/2009,15.63,0.018728348
11/03/2009,15.34,0.016431523
10/03/2009,15.09,0.08574704
09/03/2009,13.85,-0.043792308
06/03/2009,14.47,-0.004137937
05/03/2009,14.53,-0.029164495
04/03/2009,14.96,-0.003336673
03/03/2009,15.01,-0.012578782
02/03/2009,15.2,-0.022121917
27/02/2009,15.54,-0.01532597
26/02/2009,15.78,-0.028734019
25/02/2009,16.24,-0.012240055
24/02/2009,16.44,0.035917173
23/02/2009,15.86,-0.043189933
20/02/2009,16.56,-0.016172859
19/02/2009,16.83,-0.024069257
18/02/2009,17.24,0.016374635
17/02/2009,16.96,-0.043836315
13/02/2009,17.72,0.009639995
12/02/2009,17.55,-0.014144507
11/02/2009,17.8,0.012436565
10/02/2009,17.58,-0.026383793
09/02/2009,18.05,0.004441984
06/02/2009,17.97,0.01966908
05/02/2009,17.62,0.02354401
04/02/2009,17.21,0.009340406
03/02/2009,17.05,0.008836582
02/02/2009,16.9,0.004150614
30/01/2009,16.83,-0.044167551
29/01/2009,17.59,-0.014112568
28/01/2009,17.84,0.031893364
27/01/2009,17.28,0.018692133
26/01/2009,16.96,0.010669929
23/01/2009,16.78,0.007777485
22/01/2009,16.65,-0.014311514
21/01/2009,16.89,0.047902459
20/01/2009,16.1,-0.049085891
16/01/2009,16.91,0.022728251
15/01/2009,16.53,0.010337581
14/01/2009,16.36,-0.046575582
13/01/2009,17.14,0.005264709
12/01/2009,17.05,-0.018018506
09/01/2009,17.36,-0.014865911
08/01/2009,17.62,-0.001701163
07/01/2009,17.65,-0.041071255
06/01/2009,18.39,0.016447739
05/01/2009,18.09,
