Date,Close,ESRX
28/01/2011,56.16,-0.029302912
27/01/2011,57.83,0.003464407
26/01/2011,57.63,0.005044805
25/01/2011,57.34,-0.017460898
24/01/2011,58.35,0.00567158
21/01/2011,58.02,-0.00017234
20/01/2011,58.03,-0.006355772
19/01/2011,58.4,-0.005805036
18/01/2011,58.74,0.019771984
14/01/2011,57.59,-0.000694324
13/01/2011,57.63,0.015387609
12/01/2011,56.75,-0.00193645
11/01/2011,56.86,0.009364853
10/01/2011,56.33,0.001421212
07/01/2011,56.25,-0.01342065
06/01/2011,57.01,0.020020157
05/01/2011,55.88,-0.004285721
04/01/2011,56.12,-0.00320228
03/01/2011,56.3,0.040784991
31/12/2010,54.05,-0.000554888
30/12/2010,54.08,-0.00055458
29/12/2010,54.11,-0.000554273
28/12/2010,54.14,0.00277444
27/12/2010,53.99,-0.004988463
23/12/2010,54.26,-0.008990061
22/12/2010,54.75,0.000548095
21/12/2010,54.72,-0.009458055
20/12/2010,55.24,0.005991847
17/12/2010,54.91,0.005478465
16/12/2010,54.61,0.006982755
15/12/2010,54.23,-0.011550225
14/12/2010,54.86,0.009892002
13/12/2010,54.32,-0.008067517
10/12/2010,54.76,0.010832751
09/12/2010,54.17,-0.004236904
08/12/2010,54.4,0.003129893
07/12/2010,54.23,0.004435417
06/12/2010,53.99,-0.003882064
03/12/2010,54.2,0.002216477
02/12/2010,54.08,-0.005532007
01/12/2010,54.38,0.043023447
30/11/2010,52.09,-0.013538199
29/11/2010,52.8,0.005507563
26/11/2010,52.51,-0.008155569
24/11/2010,52.94,0.003785016
23/11/2010,52.74,-0.015988303
22/11/2010,53.59,0.00392634
19/11/2010,53.38,0.007332927
18/11/2010,52.99,0.03027051
17/11/2010,51.41,0.013512396
16/11/2010,50.72,-0.018557032
15/11/2010,51.67,-0.010588221
12/11/2010,52.22,-0.015769302
11/11/2010,53.05,0.008518745
10/11/2010,52.6,0.000190132
09/11/2010,52.59,-0.008520358
08/11/2010,53.04,0.005103498
05/11/2010,52.77,0.00818195
04/11/2010,52.34,0.020850176
03/11/2010,51.26,0.003321938
02/11/2010,51.09,0.061138553
01/11/2010,48.06,-0.009525854
29/10/2010,48.52,-0.002881253
28/10/2010,48.66,-0.012255055
27/10/2010,49.26,-0.004860277
26/10/2010,49.5,0.008113635
25/10/2010,49.1,0.002038737
22/10/2010,49,0.015010048
21/10/2010,48.27,-0.009074098
20/10/2010,48.71,0.017604265
19/10/2010,47.86,-0.009979293
18/10/2010,48.34,-0.000620412
15/10/2010,48.37,0.02004661
14/10/2010,47.41,-0.013408959
13/10/2010,48.05,0.005844308
12/10/2010,47.77,-0.008753703
11/10/2010,48.19,-0.00228003
08/10/2010,48.3,-0.002274843
07/10/2010,48.41,0.010382153
06/10/2010,47.91,-0.021883615
05/10/2010,48.97,0.022092361
04/10/2010,47.9,-0.019229374
01/10/2010,48.83,0.002665848
30/09/2010,48.7,-0.005733021
29/09/2010,48.98,-0.00122424
28/09/2010,49.04,0.003063415
27/09/2010,48.89,-0.014417957
24/09/2010,49.6,0.014213437
23/09/2010,48.9,0.017951581
22/09/2010,48.03,0.010044027
21/09/2010,47.55,-0.00252048
20/09/2010,47.67,0.027649571
17/09/2010,46.37,0.007359341
16/09/2010,46.03,-0.016376147
15/09/2010,46.79,0.013772544
14/09/2010,46.15,-0.003245
13/09/2010,46.3,0.013481396
10/09/2010,45.68,0.016554842
09/09/2010,44.93,0.013444074
08/09/2010,44.33,0.007472015
07/09/2010,44,-0.001816531
03/09/2010,44.08,0.006600684
02/09/2010,43.79,-0.001369238
01/09/2010,43.85,0.028920466
31/08/2010,42.6,-0.024807114
30/08/2010,43.67,-0.023759461
27/08/2010,44.72,-0.002679769
26/08/2010,44.84,-0.01395217
25/08/2010,45.47,0.009945932
24/08/2010,45.02,-0.01367769
23/08/2010,45.64,0.006153866
20/08/2010,45.36,-0.001982161
19/08/2010,45.45,-0.019392698
18/08/2010,46.34,-0.002801424
17/08/2010,46.47,0.009296359
16/08/2010,46.04,0.002392086
13/08/2010,45.93,0.010505678
12/08/2010,45.45,0.014181492
11/08/2010,44.81,-0.028598517
10/08/2010,46.11,0.006527438
09/08/2010,45.81,-0.011718884
06/08/2010,46.35,0.014341836
05/08/2010,45.69,0.012997209
04/08/2010,45.1,-0.026691587
03/08/2010,46.32,-0.001078865
02/08/2010,46.37,0.025998187
30/07/2010,45.18,0.011576265
29/07/2010,44.66,0.056658025
28/07/2010,42.2,-0.027808779
27/07/2010,43.39,-0.005974282
26/07/2010,43.65,0.013376583
23/07/2010,43.07,0.022304012
22/07/2010,42.12,-0.0705744
21/07/2010,45.2,-0.016021411
20/07/2010,45.93,-0.00996542
19/07/2010,46.39,-0.011786272
16/07/2010,46.94,-0.017318279
15/07/2010,47.76,-0.011036031
14/07/2010,48.29,0.002072969
13/07/2010,48.19,0.00645365
12/07/2010,47.88,0.019614675
09/07/2010,46.95,0.004055069
08/07/2010,46.76,0.017039127
07/07/2010,45.97,0.007204485
06/07/2010,45.64,0.000876808
02/07/2010,45.6,-0.005249356
01/07/2010,45.84,-0.025415971
30/06/2010,47.02,-0.004032691
29/06/2010,47.21,-0.038438304
28/06/2010,49.06,-0.011551451
25/06/2010,49.63,0.006265811
24/06/2010,49.32,-0.020072934
23/06/2010,50.32,0.002387586
22/06/2010,50.2,-0.02963616
21/06/2010,51.71,-0.005977074
18/06/2010,52.02,-0.013745921
17/06/2010,52.74,-0.007743924
16/06/2010,53.15,-0.002255216
15/06/2010,53.27,0.000187741
14/06/2010,53.26,0.011139547
11/06/2010,52.67,0.000569746
10/06/2010,52.64,0.035383101
09/06/2010,50.81,-0.002162588
08/06/2010,50.92,-0.708059011
07/06/2010,103.37,0.041882665
04/06/2010,99.13,-0.040042916
03/06/2010,103.18,-0.007050104
02/06/2010,103.91,0.033267915
01/06/2010,100.51,-0.000895033
28/05/2010,100.6,-0.012152499
27/05/2010,101.83,0.023649751
26/05/2010,99.45,0.003222885
25/05/2010,99.13,-0.011932957
24/05/2010,100.32,-0.002687772
21/05/2010,100.59,0.010794708
20/05/2010,99.51,-0.04191877
19/05/2010,103.77,-0.003463207
18/05/2010,104.13,0.00974676
17/05/2010,103.12,0.013964389
14/05/2010,101.69,-0.019187343
13/05/2010,103.66,-0.004523806
12/05/2010,104.13,0.009262005
11/05/2010,103.17,-0.011564165
10/05/2010,104.37,0.071686102
07/05/2010,97.15,-0.024905989
06/05/2010,99.6,-0.028603068
05/05/2010,102.49,0.025195227
04/05/2010,99.94,-0.005189632
03/05/2010,100.46,0.003290297
30/04/2010,100.13,-0.027191115
29/04/2010,102.89,0.01182983
28/04/2010,101.68,-0.006079046
27/04/2010,102.3,-0.00438918
26/04/2010,102.75,-0.013917302
23/04/2010,104.19,0.010516764
22/04/2010,103.1,-0.005513386
21/04/2010,103.67,-0.011890062
20/04/2010,104.91,0.020414768
19/04/2010,102.79,0.019748149
16/04/2010,100.78,0.018931802
15/04/2010,98.89,-0.016547537
14/04/2010,100.54,-0.023590636
13/04/2010,102.94,0.004966656
12/04/2010,102.43,-0.008554538
09/04/2010,103.31,0.002422834
08/04/2010,103.06,0.013480716
07/04/2010,101.68,-0.003730249
06/04/2010,102.06,-0.003325837
05/04/2010,102.4,9.7661E-05
01/04/2010,102.39,0.006171952
31/03/2010,101.76,0.001573564
30/03/2010,101.6,-0.006279455
29/03/2010,102.24,0.015971946
26/03/2010,100.62,0.000397614
25/03/2010,100.58,-0.0024825
24/03/2010,100.83,-0.011536883
23/03/2010,102,-0.001763151
22/03/2010,102.18,0.014292294
19/03/2010,100.73,0.01087998
18/03/2010,99.64,0.006342835
17/03/2010,99.01,-0.006643874
16/03/2010,99.67,-0.002304957
15/03/2010,99.9,0.00965608
12/03/2010,98.94,-0.003128314
11/03/2010,99.25,0.006672083
10/03/2010,98.59,0.002640668
09/03/2010,98.33,0.000406876
08/03/2010,98.29,-0.011732713
05/03/2010,99.45,0.004333155
04/03/2010,99.02,0.000303015
03/03/2010,98.99,0.003237886
02/03/2010,98.67,0.022859896
01/03/2010,96.44,0.004468701
26/02/2010,96.01,0.008157335
25/02/2010,95.23,0.081803156
24/02/2010,87.75,-0.002731309
23/02/2010,87.99,-0.015561884
22/02/2010,89.37,-0.00835706
19/02/2010,90.12,0.004114088
18/02/2010,89.75,0.010641377
17/02/2010,88.8,0.017036187
16/02/2010,87.3,0.010015625
12/02/2010,86.43,-0.003810848
11/02/2010,86.76,0.020847433
10/02/2010,84.97,-0.003172554
09/02/2010,85.24,0.008719273
08/02/2010,84.5,-0.00377983
05/02/2010,84.82,0.005912279
04/02/2010,84.32,-0.024831447
03/02/2010,86.44,-0.006802355
02/02/2010,87.03,0.017035003
01/02/2010,85.56,0.020069142
29/01/2010,83.86,-0.012325352
28/01/2010,84.9,-0.00821119
27/01/2010,85.6,0.004683849
26/01/2010,85.2,-0.007134116
25/01/2010,85.81,0.007134116
22/01/2010,85.2,-0.013175728
21/01/2010,86.33,-0.028547269
20/01/2010,88.83,-0.024135076
19/01/2010,91,0.01060549
15/01/2010,90.04,-0.010055889
14/01/2010,90.95,0.00938974
13/01/2010,90.1,0.010375504
12/01/2010,89.17,-0.011817306
11/01/2010,90.23,-0.015615008
08/01/2010,91.65,0.033055361
07/01/2010,88.67,0.023044597
06/01/2010,86.65,-0.003111139
05/01/2010,86.92,-0.018353322
04/01/2010,88.53,0.024122347
31/12/2009,86.42,-0.016411684
30/12/2009,87.85,-0.001478701
29/12/2009,87.98,-0.005101763
28/12/2009,88.43,0.014351044
24/12/2009,87.17,-0.00526317
23/12/2009,87.63,-0.005462629
22/12/2009,88.11,0.010381703
21/12/2009,87.2,0.032873924
18/12/2009,84.38,-0.009788391
17/12/2009,85.21,0.014897414
16/12/2009,83.95,-0.05526396
15/12/2009,88.72,0.007921282
14/12/2009,88.02,0.010851669
11/12/2009,87.07,-0.007551523
10/12/2009,87.73,0.01573931
09/12/2009,86.36,-0.008761873
08/12/2009,87.12,-0.001032525
07/12/2009,87.21,0.002181026
04/12/2009,87.02,0.006918847
03/12/2009,86.42,-0.010016778
02/12/2009,87.29,-0.001259374
01/12/2009,87.4,0.018476276
30/11/2009,85.8,0.000699545
27/11/2009,85.74,-0.014473708
25/11/2009,86.99,-0.013700408
24/11/2009,88.19,0.002725107
23/11/2009,87.95,0.033058951
20/11/2009,85.09,0.012416644
19/11/2009,84.04,-0.024564907
18/11/2009,86.13,0.000464522
17/11/2009,86.09,-0.000812772
16/11/2009,86.16,0.014143185
13/11/2009,84.95,0.004719773
12/11/2009,84.55,-0.015840754
11/11/2009,85.9,-0.006382383
10/11/2009,86.45,0.001620746
09/11/2009,86.31,0.011771012
06/11/2009,85.3,0.017622122
05/11/2009,83.81,-0.005117536
04/11/2009,84.24,0.00356761
03/11/2009,83.94,0.011864241
02/11/2009,82.95,0.037211882
30/10/2009,79.92,-0.017242876
29/10/2009,81.31,0.051869553
28/10/2009,77.2,-0.032873389
27/10/2009,79.78,0.011345136
26/10/2009,78.88,-0.022810865
23/10/2009,80.7,-0.009619016
22/10/2009,81.48,0.010610834
21/10/2009,80.62,-0.008645231
20/10/2009,81.32,-0.011736076
19/10/2009,82.28,0.011367231
16/10/2009,81.35,-0.003925904
15/10/2009,81.67,-0.015430717
14/10/2009,82.94,0.023174595
13/10/2009,81.04,0.001481848
12/10/2009,80.92,0.018458993
09/10/2009,79.44,0.015732372
08/10/2009,78.2,-0.001405661
07/10/2009,78.31,0.003453793
06/10/2009,78.04,0.015105832
05/10/2009,76.87,0.012435529
02/10/2009,75.92,-0.002499508
01/10/2009,76.11,-0.01913
30/09/2009,77.58,-0.004372997
29/09/2009,77.92,0.000256706
28/09/2009,77.9,0.011230997
25/09/2009,77.03,-0.012129181
24/09/2009,77.97,-0.000769231
23/09/2009,78.03,-0.016018649
22/09/2009,79.29,0.00037843
21/09/2009,79.26,0.004172204
18/09/2009,78.93,-0.004298363
17/09/2009,79.27,0.01653561
16/09/2009,77.97,0.010961487
15/09/2009,77.12,-0.024464877
14/09/2009,79.03,0.007493526
11/09/2009,78.44,0.016841691
10/09/2009,77.13,0.031343098
09/09/2009,74.75,0.010895259
08/09/2009,73.94,-0.002970968
04/09/2009,74.16,0.019883537
03/09/2009,72.7,-0.001237199
02/09/2009,72.79,0.014948375
01/09/2009,71.71,-0.007086808
31/08/2009,72.22,-0.005247906
28/08/2009,72.6,-0.001789032
27/08/2009,72.73,0.001375895
26/08/2009,72.63,-0.003847744
25/08/2009,72.91,0.009508788
24/08/2009,72.22,0.019010916
21/08/2009,70.86,0.015932058
20/08/2009,69.74,0.032202098
19/08/2009,67.53,0.008625871
18/08/2009,66.95,-0.00402475
17/08/2009,67.22,0.002532213
14/08/2009,67.05,-0.009056554
13/08/2009,67.66,0.001627099
12/08/2009,67.55,-0.001627099
11/08/2009,67.66,-0.00853574
10/08/2009,68.24,0.01968247
07/08/2009,66.91,0.004043435
06/08/2009,66.64,-0.015042357
05/08/2009,67.65,-0.021930703
04/08/2009,69.15,-0.004760883
03/08/2009,69.48,-0.008027566
31/07/2009,70.04,-0.025792424
30/07/2009,71.87,0.001531714
29/07/2009,71.76,0.009099244
28/07/2009,71.11,0.002816507
27/07/2009,70.91,0.004948056
24/07/2009,70.56,0.012837147
23/07/2009,69.66,0.032684555
22/07/2009,67.42,-0.003109962
21/07/2009,67.63,0.02758382
20/07/2009,65.79,-0.00394418
17/07/2009,66.05,-0.017707546
16/07/2009,67.23,0.016194686
15/07/2009,66.15,0.012779727
14/07/2009,65.31,0.002606364
13/07/2009,65.14,0.006468527
10/07/2009,64.72,-0.014267328
09/07/2009,65.65,-0.015267472
08/07/2009,66.66,-0.004938282
07/07/2009,66.99,0.005088308
06/07/2009,66.65,0.006019582
02/07/2009,66.25,-0.027101123
01/07/2009,68.07,-0.009940149
30/06/2009,68.75,0.002184202
29/06/2009,68.6,0.011877843
26/06/2009,67.79,-0.011877843
25/06/2009,68.6,0.024047777
24/06/2009,66.97,0.033865509
23/06/2009,64.74,-0.002468375
22/06/2009,64.9,-0.022698819
19/06/2009,66.39,0.004377696
18/06/2009,66.1,0.038398056
17/06/2009,63.61,0.030000654
16/06/2009,61.73,0.008949698
15/06/2009,61.18,-0.028043739
12/06/2009,62.92,0.014568416
11/06/2009,62.01,-0.016949558
10/06/2009,63.07,-0.008996983
09/06/2009,63.64,-0.011716138
08/06/2009,64.39,0.0164413
05/06/2009,63.34,0.016716142
04/06/2009,62.29,-0.017505221
03/06/2009,63.39,-0.014097978
02/06/2009,64.29,-0.002485631
01/06/2009,64.45,0.006225701
29/05/2009,64.05,0.000312305
28/05/2009,64.03,0.037716301
27/05/2009,61.66,0.007651645
26/05/2009,61.19,0.02750339
22/05/2009,59.53,-0.007530786
21/05/2009,59.98,-0.007805404
20/05/2009,60.45,0.01114542
19/05/2009,59.78,-0.006502732
18/05/2009,60.17,0.025245366
15/05/2009,58.67,-0.023249026
14/05/2009,60.05,0.009033183
13/05/2009,59.51,-0.028656205
12/05/2009,61.24,0.006881889
11/05/2009,60.82,-0.007698015
08/05/2009,61.29,-0.009580328
07/05/2009,61.88,0.004535155
06/05/2009,61.6,-0.028013036
05/05/2009,63.35,-0.008800937
04/05/2009,63.91,0.00848528
01/05/2009,63.37,-0.00942366
30/04/2009,63.97,0.056597646
29/04/2009,60.45,-0.008237279
28/04/2009,60.95,0.015709294
27/04/2009,60,0.026172874
24/04/2009,58.45,-0.013256482
23/04/2009,59.23,-0.005052217
22/04/2009,59.53,-0.001510701
21/04/2009,59.62,0.020332791
20/04/2009,58.42,-0.022510894
17/04/2009,59.75,-0.008831183
16/04/2009,60.28,0.016391068
15/04/2009,59.3,-0.01489692
14/04/2009,60.19,0.057793859
13/04/2009,56.81,0.144428685
09/04/2009,49.17,-0.000203355
08/04/2009,49.18,0.023661221
07/04/2009,48.03,-0.020810476
06/04/2009,49.04,0.008395667
03/04/2009,48.63,-0.017530005
02/04/2009,49.49,0.045894784
01/04/2009,47.27,0.023545608
31/03/2009,46.17,0.025001302
30/03/2009,45.03,0.025642431
27/03/2009,43.89,-0.051509721
26/03/2009,46.21,-0.006686103
25/03/2009,46.52,0.011458346
24/03/2009,45.99,-0.043818154
23/03/2009,48.05,0.032789823
20/03/2009,46.5,0.0004302
19/03/2009,46.48,-0.035299026
18/03/2009,48.15,-0.021978907
17/03/2009,49.22,0.020941024
16/03/2009,48.2,-0.001451229
13/03/2009,48.27,0.025174394
12/03/2009,47.07,0.050544411
11/03/2009,44.75,-0.05984877
10/03/2009,47.51,0.043887447
09/03/2009,45.47,-0.015710557
06/03/2009,46.19,0.034581135
05/03/2009,44.62,-0.061072751
04/03/2009,47.43,0.01059781
03/03/2009,46.93,0.025683941
02/03/2009,45.74,-0.095031889
27/02/2009,50.3,-0.048316702
26/02/2009,52.79,-0.084767275
25/02/2009,57.46,0.00104475
24/02/2009,57.4,0.037271395
23/02/2009,55.3,-0.017388625
20/02/2009,56.27,-0.001243229
19/02/2009,56.34,0.00106553
18/02/2009,56.28,0.002134473
17/02/2009,56.16,-0.030167142
13/02/2009,57.88,0.019187751
12/02/2009,56.78,0.015798678
11/02/2009,55.89,0.018783287
10/02/2009,54.85,-0.051347988
09/02/2009,57.74,-0.006731707
06/02/2009,58.13,0.001204923
05/02/2009,58.06,0.024938078
04/02/2009,56.63,-0.023386755
03/02/2009,57.97,0.030119594
02/02/2009,56.25,0.045276345
30/01/2009,53.76,-0.029327615
29/01/2009,55.36,-0.026382992
28/01/2009,56.84,0.03509132
27/01/2009,54.88,0.018389632
26/01/2009,53.88,0.011573771
23/01/2009,53.26,0.006593223
22/01/2009,52.91,0.016387562
21/01/2009,52.05,0.027660509
20/01/2009,50.63,-0.050453519
16/01/2009,53.25,0.026450024
15/01/2009,51.86,0.000192845
14/01/2009,51.85,-0.015880942
13/01/2009,52.68,0.007813284
12/01/2009,52.27,-0.008572297
09/01/2009,52.72,-0.051388131
08/01/2009,55.5,-0.003237995
07/01/2009,55.68,-0.029203031
06/01/2009,57.33,0.003669729
05/01/2009,57.12,
