Date,Close,MRO
27/01/2011,44.66,-0.015993233
26/01/2011,45.38,0.041161776
25/01/2011,43.55,0.032675019
24/01/2011,42.15,0.002613138
21/01/2011,42.04,0.004529749
20/01/2011,41.85,-0.004767589
19/01/2011,42.05,-0.009938558
18/01/2011,42.47,-0.00282154
14/01/2011,42.59,-0.009115407
13/01/2011,42.98,0.058692451
12/01/2011,40.53,0.020187601
11/01/2011,39.72,0.014454417
10/01/2011,39.15,0.013371246
07/01/2011,38.63,0.027025126
06/01/2011,37.6,0.006938912
05/01/2011,37.34,-0.001070664
04/01/2011,37.38,-0.005602256
03/01/2011,37.59,0.015009663
31/12/2010,37.03,0.005144184
30/12/2010,36.84,-0.002169198
29/12/2010,36.92,0.011715159
28/12/2010,36.49,-0.000547945
27/12/2010,36.51,0.002742733
23/12/2010,36.41,-0.003290379
22/12/2010,36.53,0.009351003
21/12/2010,36.19,0.007767029
20/12/2010,35.91,0.019685675
17/12/2010,35.21,0.001136687
16/12/2010,35.17,0.008853406
15/12/2010,34.86,-0.003150511
14/12/2010,34.97,0
13/12/2010,34.97,-0.005134067
10/12/2010,35.15,0.009145534
09/12/2010,34.83,-0.009714362
08/12/2010,35.17,0.004845385
07/12/2010,35,0.006305553
06/12/2010,34.78,-0.009443481
03/12/2010,35.11,0.001995724
02/12/2010,35.04,0.02572768
01/12/2010,34.15,0.020113071
30/11/2010,33.47,-0.006551542
29/11/2010,33.69,0.006252812
26/11/2010,33.48,-0.009216655
24/11/2010,33.79,0.014007083
23/11/2010,33.32,-0.028987537
22/11/2010,34.3,0.000875018
19/11/2010,34.27,0.003214967
18/11/2010,34.16,0.027602287
17/11/2010,33.23,-0.00240457
16/11/2010,33.31,-0.010749581
15/11/2010,33.67,-0.002076844
12/11/2010,33.74,-0.01178564
11/11/2010,34.14,0.003227229
10/11/2010,34.03,0.012418847
09/11/2010,33.61,-0.009475937
08/11/2010,33.93,0.000294768
05/11/2010,33.92,0.002656828
04/11/2010,33.83,0.022721456
03/11/2010,33.07,-0.016197115
02/11/2010,33.61,-0.054427325
01/11/2010,35.49,-0.002251619
29/10/2010,35.57,0.008469842
28/10/2010,35.27,-0.000566893
27/10/2010,35.29,-0.008746
26/10/2010,35.6,-0.008113067
25/10/2010,35.89,0.007832208
22/10/2010,35.61,0.001686341
21/10/2010,35.55,-0.003650151
20/10/2010,35.68,0.016389177
19/10/2010,35.1,-0.021700161
18/10/2010,35.87,0.003351022
15/10/2010,35.75,0.006735922
14/10/2010,35.51,-0.005056191
13/10/2010,35.69,0.011554306
12/10/2010,35.28,0.000567054
11/10/2010,35.26,-0.00621998
08/10/2010,35.48,0.01791602
07/10/2010,34.85,-0.007147993
06/10/2010,35.1,0.022472856
05/10/2010,34.32,0.028070982
04/10/2010,33.37,-0.013099324
01/10/2010,33.81,0.021223334
30/09/2010,33.1,0.002722737
29/09/2010,33.01,0.015878196
28/09/2010,32.49,0.009276504
27/09/2010,32.19,-0.000621118
24/09/2010,32.21,0.023560066
23/09/2010,31.46,-0.016706456
22/09/2010,31.99,-0.008404719
21/09/2010,32.26,-0.002476781
20/09/2010,32.34,0.022831328
17/09/2010,31.61,-0.012262377
16/09/2010,32,-0.003431605
15/09/2010,32.11,0.002182386
14/09/2010,32.04,-0.006532921
13/09/2010,32.25,-0.00216819
10/09/2010,32.32,0.017163785
09/09/2010,31.77,0.000944733
08/09/2010,31.74,0
07/09/2010,31.74,-0.013145729
03/09/2010,32.16,0.009058316
02/09/2010,31.87,0.010091539
01/09/2010,31.55,0.034174828
31/08/2010,30.49,-0.001965925
30/08/2010,30.55,-0.01268516
27/08/2010,30.94,0.02387685
26/08/2010,30.21,-0.018367194
25/08/2010,30.77,-0.014838982
24/08/2010,31.23,-0.013674883
23/08/2010,31.66,0.004431789
20/08/2010,31.52,-0.015113638
19/08/2010,32,-0.016734199
18/08/2010,32.54,-0.002762009
17/08/2010,32.63,0.00306937
16/08/2010,32.53,-0.007045518
13/08/2010,32.76,-0.006389798
12/08/2010,32.97,-0.00845671
11/08/2010,33.25,-0.027585911
10/08/2010,34.18,-0.008738768
09/08/2010,34.48,0.002613621
06/08/2010,34.39,-0.017010645
05/08/2010,34.98,0.008036783
04/08/2010,34.7,0.015977101
03/08/2010,34.15,-0.003799508
02/08/2010,34.28,0.024510307
30/07/2010,33.45,0.002694209
29/07/2010,33.36,0.005410293
28/07/2010,33.18,-0.001505798
27/07/2010,33.23,-0.00420421
26/07/2010,33.37,0.014792723
23/07/2010,32.88,0.005489492
22/07/2010,32.7,0.0147877
21/07/2010,32.22,-0.014175892
20/07/2010,32.68,0.027611495
19/07/2010,31.79,0.002835094
16/07/2010,31.7,-0.025538604
15/07/2010,32.52,-0.000614817
14/07/2010,32.54,-0.013127955
13/07/2010,32.97,0.026742027
12/07/2010,32.1,0.000623247
09/07/2010,32.08,0
08/07/2010,32.08,0.001247661
07/07/2010,32.04,0.032675389
06/07/2010,31.01,0.005821491
02/07/2010,30.83,-0.000648508
01/07/2010,30.85,-0.007749474
30/06/2010,31.09,-0.008965798
29/06/2010,31.37,-0.028905563
28/06/2010,32.29,-0.014145377
25/06/2010,32.75,-0.003048783
24/06/2010,32.85,-0.012103022
23/06/2010,33.25,0.004219416
22/06/2010,33.11,-0.029755245
21/06/2010,34.11,0.009425696
18/06/2010,33.79,0.011908447
17/06/2010,33.39,0.00510435
16/06/2010,33.22,-0.005403796
15/06/2010,33.4,0.025471359
14/06/2010,32.56,0.005852473
11/06/2010,32.37,0.005576223
10/06/2010,32.19,0.040252622
09/06/2010,30.92,-0.018901732
08/06/2010,31.51,0.01502826
07/06/2010,31.04,0.011014041
04/06/2010,30.7,-0.033315061
03/06/2010,31.74,0.01300161
02/06/2010,31.33,0.037065361
01/06/2010,30.19,-0.02937548
28/05/2010,31.09,-0.017535919
27/05/2010,31.64,0.040966864
26/05/2010,30.37,-0.008198111
25/05/2010,30.62,-0.03150373
24/05/2010,31.6,0.005712488
21/05/2010,31.42,0.000318319
20/05/2010,31.41,-0.035036427
19/05/2010,32.53,0.008644697
18/05/2010,32.25,0.020044517
17/05/2010,31.61,0.010174969
14/05/2010,31.29,-0.012387009
13/05/2010,31.68,-0.000946522
12/05/2010,31.71,0.020389365
11/05/2010,31.07,-0.016281285
10/05/2010,31.58,0.036766476
07/05/2010,30.44,-0.00720134
06/05/2010,30.66,-0.035563575
05/05/2010,31.77,-0.011890002
04/05/2010,32.15,-0.003725555
03/05/2010,32.27,0.003725555
30/04/2010,32.15,-0.007745972
29/04/2010,32.4,0.005881459
28/04/2010,32.21,0.007166256
27/04/2010,31.98,-0.032608241
26/04/2010,33.04,-0.001209922
23/04/2010,33.08,0.018304355
22/04/2010,32.48,-0.001845586
21/04/2010,32.54,-0.001842187
20/04/2010,32.6,0.017015105
19/04/2010,32.05,0.000936476
16/04/2010,32.02,-0.02101437
15/04/2010,32.7,-0.003663008
14/04/2010,32.82,0.018761122
13/04/2010,32.21,0.000310511
12/04/2010,32.2,0.000310607
09/04/2010,32.19,0.009990717
08/04/2010,31.87,-0.002507052
07/04/2010,31.95,-0.019526422
06/04/2010,32.58,0.004923087
05/04/2010,32.42,0.010231061
01/04/2010,32.09,0.014122312
31/03/2010,31.64,0.00761425
30/03/2010,31.4,-0.001909005
29/03/2010,31.46,0.019904349
26/03/2010,30.84,-0.00839527
25/03/2010,31.1,-0.008962928
24/03/2010,31.38,-0.011406968
23/03/2010,31.74,0.002523661
22/03/2010,31.66,-0.010056653
19/03/2010,31.98,-0.003745323
18/03/2010,32.1,-0.007139562
17/03/2010,32.33,0.019363503
16/03/2010,31.71,0.015252917
15/03/2010,31.23,-0.007973252
12/03/2010,31.48,-0.006017437
11/03/2010,31.67,0.005699825
10/03/2010,31.49,0.01956131
09/03/2010,30.88,0.002594035
08/03/2010,30.8,0.006187937
05/03/2010,30.61,0.034228296
04/03/2010,29.58,0.003725661
03/03/2010,29.47,0.003739593
02/03/2010,29.36,0.006835297
01/03/2010,29.16,0.007227703
26/02/2010,28.95,0.000345483
25/02/2010,28.94,-0.007916063
24/02/2010,29.17,0.01033779
23/02/2010,28.87,-0.021926195
22/02/2010,29.51,-0.015467692
19/02/2010,29.97,0.000667557
18/02/2010,29.95,0.010741963
17/02/2010,29.63,-0.002022927
16/02/2010,29.69,0.037053982
12/02/2010,28.61,-0.007660205
11/02/2010,28.83,0.015379541
10/02/2010,28.39,-0.008068804
09/02/2010,28.62,0.020473712
08/02/2010,28.04,-0.01486753
05/02/2010,28.46,-0.013956961
04/02/2010,28.86,-0.050998726
03/02/2010,30.37,-0.017300905
02/02/2010,30.9,0.008123522
01/02/2010,30.65,0.027788755
29/01/2010,29.81,-0.012004145
28/01/2010,30.17,-0.006607226
27/01/2010,30.37,-0.000987329
26/01/2010,30.4,-0.010145726
25/01/2010,30.71,0.004242134
22/01/2010,30.58,-0.029641345
21/01/2010,31.5,-0.021668299
20/01/2010,32.19,0.001865672
19/01/2010,32.13,0.01536803
15/01/2010,31.64,-0.01037582
14/01/2010,31.97,-0.005303397
13/01/2010,32.14,-0.003416683
12/01/2010,32.25,-0.013857035
11/01/2010,32.7,0
08/01/2010,32.7,0.001530222
07/01/2010,32.65,-0.006106889
06/01/2010,32.85,0.021850385
05/01/2010,32.14,0.000933852
04/01/2010,32.11,0.028108593
31/12/2009,31.22,-0.007975796
30/12/2009,31.47,0.005097176
29/12/2009,31.31,-0.004779362
28/12/2009,31.46,-0.006021251
24/12/2009,31.65,0.004433193
23/12/2009,31.51,-0.000951626
22/12/2009,31.54,0.007958024
21/12/2009,31.29,0.012218802
18/12/2009,30.91,0
17/12/2009,30.91,-0.017954955
16/12/2009,31.47,0.007015335
15/12/2009,31.25,-0.006379607
14/12/2009,31.45,0.004780886
11/12/2009,31.3,0.005124931
10/12/2009,31.14,0.002894358
09/12/2009,31.05,0.003548963
08/12/2009,30.94,-0.028673516
07/12/2009,31.84,0.006617324
04/12/2009,31.63,-0.016306413
03/12/2009,32.15,-0.007128498
02/12/2009,32.38,-0.014715164
01/12/2009,32.86,0.007330515
30/11/2009,32.62,-0.000306513
27/11/2009,32.63,-0.02720845
25/11/2009,33.53,0.015932999
24/11/2009,33,-0.00272356
23/11/2009,33.09,0.002117683
20/11/2009,33.02,-0.009344454
19/11/2009,33.33,-0.040281795
18/11/2009,34.7,-0.005747142
17/11/2009,34.9,-0.007706617
16/11/2009,35.17,0.014895721
13/11/2009,34.65,0.007822726
12/11/2009,34.38,-0.016729551
11/11/2009,34.96,0.000572246
10/11/2009,34.94,0.010067682
09/11/2009,34.59,0.026660434
06/11/2009,33.68,0.001485664
05/11/2009,33.63,0.026515564
04/11/2009,32.75,0.011053229
03/11/2009,32.39,0.01305177
02/11/2009,31.97,0
30/10/2009,31.97,-0.043757937
29/10/2009,33.4,0.029780384
28/10/2009,32.42,-0.036345612
27/10/2009,33.62,0.004172882
26/10/2009,33.48,-0.015706353
23/10/2009,34.01,-0.016620881
22/10/2009,34.58,-0.004328387
21/10/2009,34.73,-0.005169454
20/10/2009,34.91,-0.010259423
19/10/2009,35.27,0.011119145
16/10/2009,34.88,-0.004862014
15/10/2009,35.05,0.033655628
14/10/2009,33.89,0.023586703
13/10/2009,33.1,0.011852441
12/10/2009,32.71,0.011994608
09/10/2009,32.32,-0.007398307
08/10/2009,32.56,0.018286578
07/10/2009,31.97,0.00156519
06/10/2009,31.92,0.031506186
05/10/2009,30.93,0.014655856
02/10/2009,30.48,-0.016271104
01/10/2009,30.98,-0.029264175
30/09/2009,31.9,-0.00625002
29/09/2009,32.1,-0.009919486
28/09/2009,32.42,0.024353373
25/09/2009,31.64,-0.012250821
24/09/2009,32.03,-0.020090306
23/09/2009,32.68,-0.024483617
22/09/2009,33.49,0.01020417
21/09/2009,33.15,-0.011397844
18/09/2009,33.53,-0.010384309
17/09/2009,33.88,0.00088587
16/09/2009,33.85,0.027251275
15/09/2009,32.94,0.007618504
14/09/2009,32.69,0.013551177
11/09/2009,32.25,-0.001239542
10/09/2009,32.29,0.018756411
09/09/2009,31.69,0.005696218
08/09/2009,31.51,0.024740218
04/09/2009,30.74,0.01112213
03/09/2009,30.4,0.003624983
02/09/2009,30.29,-0.001319697
01/09/2009,30.33,-0.017647517
31/08/2009,30.87,-0.020520117
28/08/2009,31.51,-0.00316857
27/08/2009,31.61,-0.005678249
26/08/2009,31.79,0.009799351
25/08/2009,31.48,-0.013567017
24/08/2009,31.91,0.002196079
21/08/2009,31.84,0.030290854
20/08/2009,30.89,0.007799845
19/08/2009,30.65,0.018439772
18/08/2009,30.09,0.014393554
17/08/2009,29.66,-0.044832821
14/08/2009,31.02,-0.016307316
13/08/2009,31.53,0.030593273
12/08/2009,30.58,0.021484879
11/08/2009,29.93,-0.023445023
10/08/2009,30.64,-0.000326318
07/08/2009,30.65,-0.011677071
06/08/2009,31.01,-0.016312532
05/08/2009,31.52,-0.029694321
04/08/2009,32.47,-0.005221944
03/08/2009,32.64,0.012020487
31/07/2009,32.25,0.0096589
30/07/2009,31.94,0.022800228
29/07/2009,31.22,-0.034627319
28/07/2009,32.32,-0.005861501
27/07/2009,32.51,0.011135284
24/07/2009,32.15,0.011260676
23/07/2009,31.79,0.033912399
22/07/2009,30.73,-0.010359432
21/07/2009,31.05,0.007759496
20/07/2009,30.81,0.018012604
17/07/2009,30.26,0.003973515
16/07/2009,30.14,-0.003973515
15/07/2009,30.26,0.028151993
14/07/2009,29.42,0.015068778
13/07/2009,28.98,0.022684623
10/07/2009,28.33,-0.011929966
09/07/2009,28.67,0.022575915
08/07/2009,28.03,-0.007109877
07/07/2009,28.23,-0.018600291
06/07/2009,28.76,-0.008310297
02/07/2009,29,-0.043851883
01/07/2009,30.3,0.005626359
30/06/2009,30.13,0.010677445
29/06/2009,29.81,0.009775908
26/06/2009,29.52,0.00237409
25/06/2009,29.45,0.009553126
24/06/2009,29.17,0.01033779
23/06/2009,28.87,0.003469816
22/06/2009,28.77,-0.062973167
19/06/2009,30.64,-0.007154502
18/06/2009,30.86,-0.001295337
17/06/2009,30.9,-0.016051709
16/06/2009,31.4,-0.005716116
15/06/2009,31.58,-0.026251507
12/06/2009,32.42,-0.012871768
11/06/2009,32.84,0.004578064
10/06/2009,32.69,-0.001222868
09/06/2009,32.73,0.008591645
08/06/2009,32.45,0.023383762
05/06/2009,31.7,0.003792672
04/06/2009,31.58,0.018859437
03/06/2009,30.99,-0.075190685
02/06/2009,33.41,0.002697439
01/06/2009,33.32,0.044178963
29/05/2009,31.88,0.027669121
28/05/2009,31.01,0.058772098
27/05/2009,29.24,-0.024659246
26/05/2009,29.97,0.018182319
22/05/2009,29.43,0.00067981
21/05/2009,29.41,-0.032449745
20/05/2009,30.38,0.022637451
19/05/2009,29.7,-0.003025721
18/05/2009,29.79,0.039717648
15/05/2009,28.63,-0.015939353
14/05/2009,29.09,0.001720283
13/05/2009,29.04,-0.062405566
12/05/2009,30.91,-0.001939238
11/05/2009,30.97,-0.050065547
08/05/2009,32.56,0.028030487
07/05/2009,31.66,-0.033848908
06/05/2009,32.75,0.053948484
05/05/2009,31.03,-0.009621627
04/05/2009,31.33,0.015763556
01/05/2009,30.84,0.037665503
30/04/2009,29.7,-0.026907453
29/04/2009,30.51,0.040125744
28/04/2009,29.31,-0.010858607
27/04/2009,29.63,-0.047777164
24/04/2009,31.08,0.050480782
23/04/2009,29.55,0.02293443
22/04/2009,28.88,-0.014438202
21/04/2009,29.3,0.02593058
20/04/2009,28.55,-0.05020689
17/04/2009,30.02,0.017473563
16/04/2009,29.5,0.036242103
15/04/2009,28.45,0.001759015
14/04/2009,28.4,-0.015720848
13/04/2009,28.85,-0.014453108
09/04/2009,29.27,0.030878429
08/04/2009,28.38,0.022809257
07/04/2009,27.74,-0.025624178
06/04/2009,28.46,-0.021207122
03/04/2009,29.07,0.010721182
02/04/2009,28.76,0.060190085
01/04/2009,27.08,0.029606809
31/03/2009,26.29,0.032080046
30/03/2009,25.46,-0.070144342
27/03/2009,27.31,-0.01092509
26/03/2009,27.61,0.026423556
25/03/2009,26.89,0.002979518
24/03/2009,26.81,0.004111387
23/03/2009,26.7,0.095010599
20/03/2009,24.28,-0.049025486
19/03/2009,25.5,0.023007758
18/03/2009,24.92,-0.001203128
17/03/2009,24.95,0.020652688
16/03/2009,24.44,0.033704043
13/03/2009,23.63,0.002542374
12/03/2009,23.57,0.042467386
11/03/2009,22.59,-0.002652521
10/03/2009,22.65,0.065215719
09/03/2009,21.22,0.014238494
06/03/2009,20.92,-0.015651256
05/03/2009,21.25,-0.032865721
04/03/2009,21.96,0.045176483
03/03/2009,20.99,0.003340495
02/03/2009,20.92,-0.106459338
27/02/2009,23.27,-0.037119403
26/02/2009,24.15,0.013758816
25/02/2009,23.82,-0.014586631
24/02/2009,24.17,0.069820686
23/02/2009,22.54,-0.052291022
20/02/2009,23.75,-0.041646917
19/02/2009,24.76,0.01178157
18/02/2009,24.47,-0.012185366
17/02/2009,24.77,-0.086203623
13/02/2009,27,0.007434978
12/02/2009,26.8,0.012767729
11/02/2009,26.46,0.004545462
10/02/2009,26.34,-0.059686221
09/02/2009,27.96,0.029397871
06/02/2009,27.15,0.015964698
05/02/2009,26.72,-0.004480963
04/02/2009,26.84,0
03/02/2009,26.84,-0.001489204
02/02/2009,26.88,-0.012936791
30/01/2009,27.23,-0.039248962
29/01/2009,28.32,-0.040482954
28/01/2009,29.49,0.030294916
27/01/2009,28.61,-0.034355835
26/01/2009,29.61,0.019782364
23/01/2009,29.03,0.028653253
22/01/2009,28.21,-0.012330612
21/01/2009,28.56,0.075239834
20/01/2009,26.49,-0.071732289
16/01/2009,28.46,0.028512266
15/01/2009,27.66,0.007985523
14/01/2009,27.44,-0.042802539
13/01/2009,28.64,0.031208206
12/01/2009,27.76,-0.038860418
09/01/2009,28.86,-0.029027136
08/01/2009,29.71,0.034238195
07/01/2009,28.71,-0.039609138
06/01/2009,29.87,0.01790286
05/01/2009,29.34,
