Date,Close,WAG
28/01/2011,40.36,-0.017438732
27/01/2011,41.07,-0.005342412
26/01/2011,41.29,0.001211681
25/01/2011,41.24,-0.006043775
24/01/2011,41.49,-0.004808858
21/01/2011,41.69,0.001920769
20/01/2011,41.61,0.007962402
19/01/2011,41.28,-0.016576956
18/01/2011,41.97,0.012708479
14/01/2011,41.44,-0.004814646
13/01/2011,41.64,0.010622987
12/01/2011,41.2,0.009021151
11/01/2011,40.83,-0.002934705
10/01/2011,40.95,0.021474354
07/01/2011,40.08,-0.005970167
06/01/2011,40.32,0.002980628
05/01/2011,40.2,0.013776048
04/01/2011,39.65,0.008357653
03/01/2011,39.32,0.009197817
31/12/2010,38.96,-0.007161156
30/12/2010,39.24,-0.00609758
29/12/2010,39.48,0.000253325
28/12/2010,39.47,0.013005411
27/12/2010,38.96,-0.005886133
23/12/2010,39.19,0.008713535
22/12/2010,38.85,0.053395346
21/12/2010,36.83,-0.012144259
20/12/2010,37.28,-0.008015004
17/12/2010,37.58,-0.003718464
16/12/2010,37.72,0.01576519
15/12/2010,37.13,0.010287043
14/12/2010,36.75,0.008471153
13/12/2010,36.44,0.000274461
10/12/2010,36.43,0.001648352
09/12/2010,36.37,-0.002745746
08/12/2010,36.47,0.006878552
07/12/2010,36.22,-0.003582752
06/12/2010,36.35,-0.013932748
03/12/2010,36.86,0.020557117
02/12/2010,36.11,0.012259836
01/12/2010,35.67,0.023256862
30/11/2010,34.85,0.00143575
29/11/2010,34.8,0.032713197
26/11/2010,33.68,-0.018532667
24/11/2010,34.31,0.009664741
23/11/2010,33.98,-0.026428139
22/11/2010,34.89,0.003732955
19/11/2010,34.76,0.00982951
18/11/2010,34.42,0.011983192
17/11/2010,34.01,0
16/11/2010,34.01,-0.014594538
15/11/2010,34.51,-0.009229947
12/11/2010,34.83,-0.010851049
11/11/2010,35.21,0.002844143
10/11/2010,35.11,-0.003695811
09/11/2010,35.24,0.004265611
08/11/2010,35.09,-0.001423893
05/11/2010,35.14,-0.022789001
04/11/2010,35.95,0.021651345
03/11/2010,35.18,0.019808312
02/11/2010,34.49,0.012839394
01/11/2010,34.05,0.005005163
29/10/2010,33.88,-0.007644848
28/10/2010,34.14,0.005580863
27/10/2010,33.95,-0.005580863
26/10/2010,34.14,-0.008748962
25/10/2010,34.44,0.010801448
22/10/2010,34.07,-0.000880153
21/10/2010,34.1,0.002054896
20/10/2010,34.03,0.011823963
19/10/2010,33.63,-0.022928694
18/10/2010,34.41,-0.00492826
15/10/2010,34.58,0.002606053
14/10/2010,34.49,-0.00894796
13/10/2010,34.8,0.022081083
12/10/2010,34.04,0.008555886
11/10/2010,33.75,-0.006791699
08/10/2010,33.98,0.003242449
07/10/2010,33.87,-0.005594008
06/10/2010,34.06,0.002351559
05/10/2010,33.98,0.025936765
04/10/2010,33.11,-0.017068838
01/10/2010,33.68,0.005358751
30/09/2010,33.5,-0.003873087
29/09/2010,33.63,-0.005338091
28/09/2010,33.81,0.107960099
27/09/2010,30.35,-0.000329435
24/09/2010,30.36,0.028396764
23/09/2010,29.51,-0.009443578
22/09/2010,29.79,0.002352547
21/09/2010,29.72,0.016282585
20/09/2010,29.24,0.001026518
17/09/2010,29.21,0.003085893
16/09/2010,29.12,-0.003085893
15/09/2010,29.21,-0.00034229
14/09/2010,29.22,0.005490748
13/09/2010,29.06,0.003447091
10/09/2010,28.96,0.008321823
09/09/2010,28.72,0.001742464
08/09/2010,28.67,0.006298131
07/09/2010,28.49,0.006691344
03/09/2010,28.3,0
02/09/2010,28.3,0.021790467
01/09/2010,27.69,0.029688822
31/08/2010,26.88,-0.011466743
30/08/2010,27.19,-0.004769776
27/08/2010,27.32,0.00661038
26/08/2010,27.14,-0.01317735
25/08/2010,27.5,-0.016231195
24/08/2010,27.95,-0.018784887
23/08/2010,28.48,0.001053926
20/08/2010,28.45,0.010245629
19/08/2010,28.16,-0.001773994
18/08/2010,28.21,-0.000354421
17/08/2010,28.22,0.001063641
16/08/2010,28.19,0.000709723
13/08/2010,28.17,0.004982217
12/08/2010,28.03,0.010760506
11/08/2010,27.73,-0.017516087
10/08/2010,28.22,-0.004596084
09/08/2010,28.35,0.01242252
06/08/2010,28,-0.006762795
05/08/2010,28.19,-0.010936782
04/08/2010,28.5,-0.011165503
03/08/2010,28.82,-0.01069898
02/08/2010,29.13,0.020111635
30/07/2010,28.55,0.008088667
29/07/2010,28.32,-0.020965128
28/07/2010,28.92,-0.005861075
27/07/2010,29.09,-0.026794888
26/07/2010,29.88,-0.008663833
23/07/2010,30.14,0.024518441
22/07/2010,29.41,0.018878199
21/07/2010,28.86,-0.022611446
20/07/2010,29.52,0.009872421
19/07/2010,29.23,0.000684463
16/07/2010,29.21,-0.017309103
15/07/2010,29.72,0.003370411
14/07/2010,29.62,0.017368051
13/07/2010,29.11,0.033889706
12/07/2010,28.14,-0.009197093
09/07/2010,28.4,0.009908078
08/07/2010,28.12,0.035104021
07/07/2010,27.15,0.019714233
06/07/2010,26.62,0.009815103
02/07/2010,26.36,-0.007558615
01/07/2010,26.56,-0.005257241
30/06/2010,26.7,0.007896262
29/06/2010,26.49,-0.015358983
28/06/2010,26.9,-0.00111462
25/06/2010,26.93,-0.024212481
24/06/2010,27.59,-0.019383234
23/06/2010,28.13,-0.001420959
22/06/2010,28.17,-0.067595611
21/06/2010,30.14,0.001660303
18/06/2010,30.09,0.02762979
17/06/2010,29.27,0.001025466
16/06/2010,29.24,-0.031641818
15/06/2010,30.18,0.021434176
14/06/2010,29.54,0.00203321
11/06/2010,29.48,-0.016151091
10/06/2010,29.96,0.00434856
09/06/2010,29.83,-0.025812154
08/06/2010,30.61,0.020129371
07/06/2010,30,-0.027615167
04/06/2010,30.84,-0.047801472
03/06/2010,32.35,-0.014424065
02/06/2010,32.82,0.024677378
01/06/2010,32.02,-0.000624415
28/05/2010,32.04,-0.009319732
27/05/2010,32.34,0.013072082
26/05/2010,31.92,-0.03054379
25/05/2010,32.91,0.005178991
24/05/2010,32.74,-0.01093571
21/05/2010,33.1,0.011852441
20/05/2010,32.71,-0.06222386
19/05/2010,34.81,-0.011141381
18/05/2010,35.2,-0.014384679
17/05/2010,35.71,0.009284073
14/05/2010,35.38,-0.013475779
13/05/2010,35.86,-0.019605764
12/05/2010,36.57,0.010998186
11/05/2010,36.17,0.01672746
10/05/2010,35.57,0.019875725
07/05/2010,34.87,0.006040576
06/05/2010,34.66,-0.030404388
05/05/2010,35.73,0.016935206
04/05/2010,35.13,-0.013851812
03/05/2010,35.62,0.01328266
30/04/2010,35.15,-0.020276673
29/04/2010,35.87,0.018855209
28/04/2010,35.2,0.008559253
27/04/2010,34.9,-0.022383708
26/04/2010,35.69,-0.004751931
23/04/2010,35.86,-0.00556175
22/04/2010,36.06,0.005282926
21/04/2010,35.87,-0.005282926
20/04/2010,36.06,-0.001939327
19/04/2010,36.13,0.007501077
16/04/2010,35.86,-0.017963727
15/04/2010,36.51,-0.007368024
14/04/2010,36.78,-0.000815328
13/04/2010,36.81,-0.000271628
12/04/2010,36.82,-0.006766841
09/04/2010,37.07,0.005952399
08/04/2010,36.85,0.00162955
07/04/2010,36.79,-0.016444635
06/04/2010,37.4,-0.011431734
05/04/2010,37.83,0.002116963
01/04/2010,37.75,0.017638084
31/03/2010,37.09,-0.008857929
30/03/2010,37.42,-0.00186891
29/03/2010,37.49,0.018848162
26/03/2010,36.79,0.012582223
25/03/2010,36.33,0.025932026
24/03/2010,35.4,-0.014303988
23/03/2010,35.91,0.016283347
22/03/2010,35.33,0.02290395
19/03/2010,34.53,-0.008363423
18/03/2010,34.82,0.009812489
17/03/2010,34.48,-0.000869691
16/03/2010,34.51,0.009901071
15/03/2010,34.17,0.007048487
12/03/2010,33.93,-0.000294681
11/03/2010,33.94,-0.009676076
10/03/2010,34.27,-0.003495489
09/03/2010,34.39,-0.010125936
08/03/2010,34.74,-0.007170546
05/03/2010,34.99,-0.000285755
04/03/2010,35,-0.010233176
03/03/2010,35.36,0.003399437
02/03/2010,35.24,-0.005094831
01/03/2010,35.42,0.005094831
26/02/2010,35.24,-0.021892539
25/02/2010,36.02,0.014541643
24/02/2010,35.5,0.021065396
23/02/2010,34.76,0.000287728
22/02/2010,34.75,-0.003160468
19/02/2010,34.86,0.004888579
18/02/2010,34.69,0.014518257
17/02/2010,34.19,0.003222502
16/02/2010,34.08,0.017463815
12/02/2010,33.49,-0.00327918
11/02/2010,33.6,0.00896867
10/02/2010,33.3,-0.009266245
09/02/2010,33.61,0.00956659
08/02/2010,33.29,-0.000600601
05/02/2010,33.31,-0.004194134
04/02/2010,33.45,-0.034379763
03/02/2010,34.62,-0.060522669
02/02/2010,36.78,0.010935046
01/02/2010,36.38,0.009112309
29/01/2010,36.05,-0.009661911
28/01/2010,36.4,-0.00820798
27/01/2010,36.7,0.014546709
26/01/2010,36.17,-0.013728936
25/01/2010,36.67,0.01871786
22/01/2010,35.99,-0.012700336
21/01/2010,36.45,-0.013624189
20/01/2010,36.95,0.005699568
19/01/2010,36.74,0.003817839
15/01/2010,36.6,-0.013838235
14/01/2010,37.11,0.000808734
13/01/2010,37.08,0.009211661
12/01/2010,36.74,-0.008402272
11/01/2010,37.05,0.001620746
08/01/2010,36.99,0.001352631
07/01/2010,36.94,0.005973409
06/01/2010,36.72,-0.007596347
05/01/2010,37,-0.008075414
04/01/2010,37.3,0.015671761
31/12/2009,36.72,-0.011103702
30/12/2009,37.13,-0.00268962
29/12/2009,37.23,-0.001878439
28/12/2009,37.3,-0.004814131
24/12/2009,37.48,0.001067806
23/12/2009,37.44,0.012632879
22/12/2009,36.97,0.009785346
21/12/2009,36.61,-0.000819113
18/12/2009,36.64,-0.018120847
17/12/2009,37.31,-0.024620701
16/12/2009,38.24,0.009986942
15/12/2009,37.86,-0.009202116
14/12/2009,38.21,-0.015580684
11/12/2009,38.81,0.012184208
10/12/2009,38.34,0.00287319
09/12/2009,38.23,0.030542807
08/12/2009,37.08,-0.016051709
07/12/2009,37.68,-0.004765696
04/12/2009,37.86,0.001586043
03/12/2009,37.8,-0.010526413
02/12/2009,38.2,-0.030168589
01/12/2009,39.37,0.012266957
30/11/2009,38.89,-0.003080875
27/11/2009,39.01,-0.005623737
25/11/2009,39.23,-0.004324056
24/11/2009,39.4,-0.000507485
23/11/2009,39.42,0.011481182
20/11/2009,38.97,-0.001538462
19/11/2009,39.03,-0.000768344
18/11/2009,39.06,-0.007397049
17/11/2009,39.35,-0.001269841
16/11/2009,39.4,0.000507743
13/11/2009,39.38,0.006624228
12/11/2009,39.12,-0.006116227
11/11/2009,39.36,-0.006079046
10/11/2009,39.6,-0.011049836
09/11/2009,40.04,0.011807699
06/11/2009,39.57,-0.012556669
05/11/2009,40.07,0.01483371
04/11/2009,39.48,0.02669563
03/11/2009,38.44,-0.00699938
02/11/2009,38.71,0.022995526
30/10/2009,37.83,-0.014955021
29/10/2009,38.4,0.034710068
28/10/2009,37.09,-0.016312703
27/10/2009,37.7,-0.031334156
26/10/2009,38.9,-0.003848626
23/10/2009,39.05,-0.011204599
22/10/2009,39.49,0.001520527
21/10/2009,39.43,-0.015851382
20/10/2009,40.06,-0.007708605
19/10/2009,40.37,0
16/10/2009,40.37,0.013466538
15/10/2009,39.83,0.027489641
14/10/2009,38.75,0.012464456
13/10/2009,38.27,-0.01812582
12/10/2009,38.97,-0.012241928
09/10/2009,39.45,-0.004804662
08/10/2009,39.64,0.013204864
07/10/2009,39.12,0.020922886
06/10/2009,38.31,0.002613697
05/10/2009,38.21,0.004196177
02/10/2009,38.05,-0.003672617
01/10/2009,38.19,0.019033088
30/09/2009,37.47,0.003207701
29/09/2009,37.35,0.088399708
28/09/2009,34.19,0.015029014
25/09/2009,33.68,0.000891133
24/09/2009,33.65,-0.017381495
23/09/2009,34.24,-0.011325807
22/09/2009,34.63,0.002602286
21/09/2009,34.54,0.001158749
18/09/2009,34.5,0.005231049
17/09/2009,34.32,-0.008414383
16/09/2009,34.61,0.016018982
15/09/2009,34.06,-0.005270876
14/09/2009,34.24,0.004683849
11/09/2009,34.08,-0.003222502
10/09/2009,34.19,0.008518189
09/09/2009,33.9,-0.002357102
08/09/2009,33.98,0.004128582
04/09/2009,33.84,0.008606671
03/09/2009,33.55,-0.007719753
02/09/2009,33.81,-0.006779687
01/09/2009,34.04,0.004711434
31/08/2009,33.88,0.00592068
28/08/2009,33.68,0.000891133
27/08/2009,33.65,0.0071578
26/08/2009,33.41,0.026385155
25/08/2009,32.54,0.035343788
24/08/2009,31.41,-0.006979724
21/08/2009,31.63,0.02367353
20/08/2009,30.89,-0.001940492
19/08/2009,30.95,0.004209169
18/08/2009,30.82,0.008144694
17/08/2009,30.57,-0.033770696
14/08/2009,31.62,-0.00724755
13/08/2009,31.85,0.016780511
12/08/2009,31.32,0.018692133
11/08/2009,30.74,0.00065083
10/08/2009,30.72,0
07/08/2009,30.72,0.006204102
06/08/2009,30.53,0.008883098
05/08/2009,30.26,-0.004286899
04/08/2009,30.39,-0.022772617
03/08/2009,31.09,0.001287416
31/07/2009,31.05,0.001289075
30/07/2009,31.01,0.008419739
29/07/2009,30.75,0.01639381
28/07/2009,30.25,-0.003959095
27/07/2009,30.37,-0.001645008
24/07/2009,30.42,0.022607346
23/07/2009,29.74,-0.002015452
22/07/2009,29.8,-0.005354765
21/07/2009,29.96,-0.003664838
20/07/2009,30.07,0.008348688
17/07/2009,29.82,0.014524829
16/07/2009,29.39,-0.020209512
15/07/2009,29.99,0.019869318
14/07/2009,29.4,0.002724797
13/07/2009,29.32,0.016506565
10/07/2009,28.84,-0.018550858
09/07/2009,29.38,-0.012851039
08/07/2009,29.76,0.030708657
07/07/2009,28.86,-0.022272636
06/07/2009,29.51,0.027832066
02/07/2009,28.7,-0.02205465
01/07/2009,29.34,-0.002042902
30/06/2009,29.4,-0.016529302
29/06/2009,29.89,0.003015583
26/06/2009,29.8,-0.006688988
25/06/2009,30,0
24/06/2009,30,0.011735256
23/06/2009,29.65,0.000337325
22/06/2009,29.64,-0.05863805
19/06/2009,31.43,-0.009184546
18/06/2009,31.72,0.032684742
17/06/2009,30.7,0.010149048
16/06/2009,30.39,-0.002628986
15/06/2009,30.47,-0.023034271
12/06/2009,31.18,0.008050277
11/06/2009,30.93,-0.001937985
10/06/2009,30.99,-0.003864739
09/06/2009,31.11,-0.006088787
08/06/2009,31.3,0.015129856
05/06/2009,30.83,-0.003238345
04/06/2009,30.93,-0.011252329
03/06/2009,31.28,-0.010810916
02/06/2009,31.62,0.015296665
01/06/2009,31.14,0.0443204
29/05/2009,29.79,-0.014000229
28/05/2009,30.21,0.002651642
27/05/2009,30.13,-0.020043385
26/05/2009,30.74,0.039142642
22/05/2009,29.56,-0.007079079
21/05/2009,29.77,-0.013346878
20/05/2009,30.17,-0.013171083
19/05/2009,30.57,-0.004243519
18/05/2009,30.7,0.030425627
15/05/2009,29.78,-0.012016166
14/05/2009,30.14,-0.00066335
13/05/2009,30.16,-0.041564424
12/05/2009,31.44,0.010551657
11/05/2009,31.11,-0.00896006
08/05/2009,31.39,0.028107164
07/05/2009,30.52,-0.02235635
06/05/2009,31.21,-0.006706077
05/05/2009,31.42,-0.003177632
04/05/2009,31.52,-0.000317209
01/05/2009,31.53,0.003176623
30/04/2009,31.43,0.009269684
29/04/2009,31.14,0.037295785
28/04/2009,30,0.025317808
27/04/2009,29.25,-0.011556893
24/04/2009,29.59,0.00814392
23/04/2009,29.35,-0.017227246
22/04/2009,29.86,-0.025133598
21/04/2009,30.62,0.017128218
20/04/2009,30.1,0.002661346
17/04/2009,30.02,-0.012249781
16/04/2009,30.39,0.045439417
15/04/2009,29.04,0.004832595
14/04/2009,28.9,-0.009299189
13/04/2009,29.17,0.006534847
09/04/2009,28.98,0.044451763
08/04/2009,27.72,0.011611161
07/04/2009,27.4,0.017302107
06/04/2009,26.93,0.000742942
03/04/2009,26.91,-0.017680019
02/04/2009,27.39,0.03303325
01/04/2009,26.5,0.020587841
31/03/2009,25.96,-0.001154957
30/03/2009,25.99,-0.015273302
27/03/2009,26.39,-0.006421174
26/03/2009,26.56,-0.01011434
25/03/2009,26.83,0.016914517
24/03/2009,26.38,-0.007552906
23/03/2009,26.58,0.09009431
20/03/2009,24.29,0.009929746
19/03/2009,24.05,0.00124818
18/03/2009,24.02,-0.011589534
17/03/2009,24.3,0.036032386
16/03/2009,23.44,-0.018597324
13/03/2009,23.88,0.019024036
12/03/2009,23.43,0.034298999
11/03/2009,22.64,0.001768347
10/03/2009,22.6,0.049896971
09/03/2009,21.5,-0.027072082
06/03/2009,22.09,0.011381867
05/03/2009,21.84,-0.042139807
04/03/2009,22.78,0.000439078
03/03/2009,22.77,-0.020431052
02/03/2009,23.24,-0.026328485
27/02/2009,23.86,0.023750056
26/02/2009,23.3,-0.009397762
25/02/2009,23.52,-0.035501745
24/02/2009,24.37,0.009482652
23/02/2009,24.14,-0.0382005
20/02/2009,25.08,-0.029465891
19/02/2009,25.83,0.007382975
18/02/2009,25.64,0.007045039
17/02/2009,25.46,-0.025975486
13/02/2009,26.13,-0.032382347
12/02/2009,26.99,0.003711957
11/02/2009,26.89,-0.005562781
10/02/2009,27.04,-0.034887259
09/02/2009,28,-0.005698021
06/02/2009,28.16,0.021174306
05/02/2009,27.57,0.020891359
04/02/2009,27,-0.027398974
03/02/2009,27.75,0.026658508
02/02/2009,27.02,-0.014330578
30/01/2009,27.41,-0.017360291
29/01/2009,27.89,0
28/01/2009,27.89,0.032431336
27/01/2009,27,0.007434978
26/01/2009,26.8,-0.004839019
23/01/2009,26.93,0.004839019
22/01/2009,26.8,0.017692914
21/01/2009,26.33,0.014922795
20/01/2009,25.94,-0.036711786
16/01/2009,26.91,0.000371678
15/01/2009,26.9,0.028659578
14/01/2009,26.14,0.00268148
13/01/2009,26.07,0.006542259
12/01/2009,25.9,-0.009606222
09/01/2009,26.15,-0.026044122
08/01/2009,26.84,-0.007054048
07/01/2009,27.03,0.011909333
06/01/2009,26.71,-0.004855285
05/01/2009,26.84,
