Date,Close,KMX
28/08/2013,47.72,0.007994993
27/08/2013,47.34,-0.031194045
26/08/2013,48.84,-0.000409417
23/08/2013,48.86,0.006364871
22/08/2013,48.55,0.014314112
21/08/2013,47.86,-0.008737314
20/08/2013,48.28,0.02283539
19/08/2013,47.19,-0.006126564
16/08/2013,47.48,-0.01255772
15/08/2013,48.08,-0.031326136
14/08/2013,49.61,-0.002617012
13/08/2013,49.74,0.004634769
12/08/2013,49.51,0.002629185
09/08/2013,49.38,0.002230107
08/08/2013,49.27,0.019056001
07/08/2013,48.34,-0.018446926
06/08/2013,49.24,-0.003244123
05/08/2013,49.4,-0.003435388
02/08/2013,49.57,-0.003222561
01/08/2013,49.73,0.013972081
31/07/2013,49.04,0.016033231
30/07/2013,48.26,0.012510589
29/07/2013,47.66,-0.00251467
26/07/2013,47.78,0.021792886
25/07/2013,46.75,-0.008943842
24/07/2013,47.17,-0.018484038
23/07/2013,48.05,-0.007051045
22/07/2013,48.39,0.011431071
19/07/2013,47.84,-0.003130546
18/07/2013,47.99,0.002712573
17/07/2013,47.86,0.004817268
16/07/2013,47.63,-0.002097316
15/07/2013,47.73,-0.00564088
12/07/2013,48,-0.008918446
11/07/2013,48.43,-0.002062707
10/07/2013,48.53,-0.00288066
09/07/2013,48.67,0.012196534
08/07/2013,48.08,0.015721946
05/07/2013,47.33,0.011261141
03/07/2013,46.8,0.006000875
02/07/2013,46.52,-0.003647681
01/07/2013,46.69,0.011416387
28/06/2013,46.16,-0.011630542
27/06/2013,46.7,0.017496936
26/06/2013,45.89,0.033909066
25/06/2013,44.36,0.008375827
24/06/2013,43.99,-0.013547283
21/06/2013,44.59,0.000448632
20/06/2013,44.57,-0.063036946
19/06/2013,47.47,-0.015468536
18/06/2013,48.21,0.022868929
17/06/2013,47.12,0.015182586
14/06/2013,46.41,-0.01241986
13/06/2013,46.99,0.023905521
12/06/2013,45.88,-0.015571249
11/06/2013,46.6,-0.010460123
10/06/2013,47.09,-0.002333228
07/06/2013,47.2,0.014296627
06/06/2013,46.53,0.021725817
05/06/2013,45.53,-0.012875246
04/06/2013,46.12,-0.016557738
03/06/2013,46.89,0.002562461
31/05/2013,46.77,-0.002988901
30/05/2013,46.91,0.005129312
29/05/2013,46.67,-0.00576863
28/05/2013,46.94,0.004911916
24/05/2013,46.71,-0.007252592
23/05/2013,47.05,-0.007833215
22/05/2013,47.42,-0.017973316
21/05/2013,48.28,0.009155287
20/05/2013,47.84,-0.017200714
17/05/2013,48.67,0.019712227
16/05/2013,47.72,-0.014562354
15/05/2013,48.42,0.00725467
