Date,Close,GGP
20/01/2011,14.43,-0.004839277
19/01/2011,14.5,-0.023177588
18/01/2011,14.84,-0.017368506
14/01/2011,15.1,0.019392116
13/01/2011,14.81,0.000675448
12/01/2011,14.8,0.004062294
11/01/2011,14.74,-0.016818425
10/01/2011,14.99,-0.001999334
07/01/2011,15.02,0.006010035
06/01/2011,14.93,-0.031644038
05/01/2011,15.41,0.005204956
04/01/2011,15.33,-0.025758024
03/01/2011,15.73,0.016020849
31/12/2010,15.48,-0.014111844
30/12/2010,15.7,0.013466058
29/12/2010,15.49,0.015615151
28/12/2010,15.25,-0.014969365
27/12/2010,15.48,-0.000645786
23/12/2010,15.49,-0.018548661
22/12/2010,15.78,-0.011342277
21/12/2010,15.96,0.01642488
20/12/2010,15.7,0.006389798
17/12/2010,15.6,0.031252544
16/12/2010,15.12,0.007301725
15/12/2010,15.01,-0.001331558
14/12/2010,15.03,-0.015841915
13/12/2010,15.27,0.008549871
10/12/2010,15.14,0.015308119
09/12/2010,14.91,-0.023202897
08/12/2010,15.26,-0.034141802
07/12/2010,15.79,-0.017577351
06/12/2010,16.07,0.008122506
03/12/2010,15.94,0.008821733
02/12/2010,15.8,-0.009448889
01/12/2010,15.95,-0.014934938
30/11/2010,16.19,0.005574496
29/11/2010,16.1,-0.011118089
26/11/2010,16.28,0.029927421
24/11/2010,15.8,0.022400937
23/11/2010,15.45,-0.003231021
22/11/2010,15.5,0.02614528
19/11/2010,15.1,0.028208721
18/11/2010,14.68,0.002728515
17/11/2010,14.64,0.022798915
16/11/2010,14.31,-0.073408916
15/11/2010,15.4,0
12/11/2010,15.4,-0.002594035
11/11/2010,15.44,0.047075314
10/11/2010,14.73,-0.166009098
09/11/2010,17.39,-0.023303129
08/11/2010,17.8,0.002812941
05/11/2010,17.75,0.015328146
04/11/2010,17.48,0.016729551
03/11/2010,17.19,0.006419631
02/11/2010,17.08,0.006461109
01/11/2010,16.97,0.010068193
29/10/2010,16.8,0.01862475
28/10/2010,16.49,-0.004839695
27/10/2010,16.57,-0.022083858
26/10/2010,16.94,-0.007058853
25/10/2010,17.06,0.004111606
22/10/2010,16.99,0.00353774
21/10/2010,16.93,-0.025081513
20/10/2010,17.36,0.055668605
19/10/2010,16.42,-0.00364742
18/10/2010,16.48,0.022086787
15/10/2010,16.12,-0.000620155
14/10/2010,16.13,0.014361783
13/10/2010,15.9,0.006309169
12/10/2010,15.8,0.005076153
11/10/2010,15.72,-0.005076153
08/10/2010,15.8,0.001266625
07/10/2010,15.78,-0.016965534
06/10/2010,16.05,0.000623247
05/10/2010,16.04,0.006253929
04/10/2010,15.94,0.022843633
01/10/2010,15.58,-0.001282874
30/09/2010,15.6,-0.004477142
29/09/2010,15.67,0.007044538
28/09/2010,15.56,0.003218542
27/09/2010,15.51,-0.001932368
24/09/2010,15.54,0.029385072
23/09/2010,15.09,-0.013820556
22/09/2010,15.3,-0.000653381
21/09/2010,15.31,-0.020045935
20/09/2010,15.62,0.035182782
17/09/2010,15.08,-0.001987414
16/09/2010,15.11,-0.019010733
15/09/2010,15.4,0.003252035
14/09/2010,15.35,-0.002602474
13/09/2010,15.39,0.048595251
10/09/2010,14.66,0.00547197
09/09/2010,14.58,-0.012270093
08/09/2010,14.76,0.002713706
07/09/2010,14.72,-0.001357773
03/09/2010,14.74,-0.004062294
02/09/2010,14.8,0.024625047
01/09/2010,14.44,0.025957262
31/08/2010,14.07,0.031038219
30/08/2010,13.64,-0.021038135
27/08/2010,13.93,0.013733501
26/08/2010,13.74,-0.009416948
25/08/2010,13.87,0.005784543
24/08/2010,13.79,-0.007945148
23/08/2010,13.9,-0.004307257
20/08/2010,13.96,-0.012104099
19/08/2010,14.13,-0.013356965
18/08/2010,14.32,0.01761229
17/08/2010,14.07,0.036920589
16/08/2010,13.56,0.004434597
13/08/2010,13.5,0.002224695
12/08/2010,13.47,-0.019846296
11/08/2010,13.74,-0.034338138
10/08/2010,14.22,-0.012578782
09/08/2010,14.4,0.011875794
06/08/2010,14.23,-0.00420758
05/08/2010,14.29,0.00140056
04/08/2010,14.27,0.01767455
03/08/2010,14.02,-0.013461061
02/08/2010,14.21,0.020619287
30/07/2010,13.92,0.0028777
29/07/2010,13.88,0.001441961
28/07/2010,13.86,0.002166848
27/07/2010,13.83,-0.00576786
26/07/2010,13.91,0.010842173
23/07/2010,13.76,0.00437
22/07/2010,13.7,0.022887673
21/07/2010,13.39,-0.013353314
20/07/2010,13.57,0.011115342
19/07/2010,13.42,0.014259153
16/07/2010,13.23,-0.040005335
15/07/2010,13.77,-0.022973013
14/07/2010,14.09,0.009985818
13/07/2010,13.95,0.017354015
12/07/2010,13.71,-0.002913331
09/07/2010,13.75,0.024292693
08/07/2010,13.42,0.015015297
07/07/2010,13.22,0.067265382
06/07/2010,12.36,-0.03106582
02/07/2010,12.75,-0.014018921
01/07/2010,12.93,-0.025201792
30/06/2010,13.26,-0.016455121
29/06/2010,13.48,-0.039990789
28/06/2010,14.03,-0.014857012
25/06/2010,14.24,0.00917114
24/06/2010,14.11,-0.018954586
23/06/2010,14.38,0.009783446
22/06/2010,14.24,-0.022909714
21/06/2010,14.57,-0.004109595
18/06/2010,14.63,0.001367989
17/06/2010,14.61,0.020049064
16/06/2010,14.32,0.005602256
15/06/2010,14.24,0.019142733
14/06/2010,13.97,0.023172652
11/06/2010,13.65,0.011049836
10/06/2010,13.5,0.02474817
09/06/2010,13.17,-0.004545462
08/06/2010,13.23,-0.001510574
07/06/2010,13.25,-0.03193736
04/06/2010,13.68,-0.034486176
03/06/2010,14.16,0.004246291
02/06/2010,14.1,0.008547061
01/06/2010,13.98,-0.002857145
28/05/2010,14.02,-0.005689916
27/05/2010,14.1,0.066715831
26/05/2010,13.19,0.01143741
25/05/2010,13.04,-0.010678973
24/05/2010,13.18,0.004562746
21/05/2010,13.12,0.028606512
20/05/2010,12.75,-0.05121486
19/05/2010,13.42,-0.033702824
18/05/2010,13.88,-0.026307952
17/05/2010,14.25,-0.017391743
14/05/2010,14.5,-0.033901552
13/05/2010,15,0.002670229
12/05/2010,14.96,0.002007361
11/05/2010,14.93,0.010774515
10/05/2010,14.77,0.048553225
07/05/2010,14.07,-0.118493515
06/05/2010,15.84,-0.045055445
05/05/2010,16.57,0.004233451
04/05/2010,16.5,-0.01682732
03/05/2010,16.78,0.066526989
30/04/2010,15.7,-0.015170961
29/04/2010,15.94,0.013897886
28/04/2010,15.72,0.002547772
27/04/2010,15.68,-0.001911437
26/04/2010,15.71,0.013457428
23/04/2010,15.5,0.007122076
22/04/2010,15.39,-0.00194742
21/04/2010,15.42,0.015686596
20/04/2010,15.18,0.005284028
19/04/2010,15.1,-0.01837322
16/04/2010,15.38,-0.040145563
15/04/2010,16.01,-0.022847551
14/04/2010,16.38,0.014141029
13/04/2010,16.15,0.001239158
12/04/2010,16.13,-0.036522623
09/04/2010,16.73,0.01992218
08/04/2010,16.4,0.014742282
07/04/2010,16.16,-0.006783868
06/04/2010,16.27,0.003694585
05/04/2010,16.21,0.016169507
01/04/2010,15.95,-0.008739132
31/03/2010,16.09,-0.008047088
30/03/2010,16.22,-0.030958466
29/03/2010,16.73,0.014449378
26/03/2010,16.49,0.018978225
25/03/2010,16.18,0.018715456
24/03/2010,15.88,-0.016859594
23/03/2010,16.15,-0.039458837
22/03/2010,16.8,0.002980628
19/03/2010,16.75,0.018680869
18/03/2010,16.44,0.037179003
17/03/2010,15.84,0.047843643
16/03/2010,15.1,0.023451661
15/03/2010,14.75,0
12/03/2010,14.75,0.008168868
11/03/2010,14.63,0.015846008
10/03/2010,14.4,-0.010362787
09/03/2010,14.55,0.032835643
08/03/2010,14.08,0.00498399
05/03/2010,14.01,0.023105721
04/03/2010,13.69,0.014716969
03/03/2010,13.49,0.020974552
02/03/2010,13.21,0.012185985
01/03/2010,13.05,-0.004587164
26/02/2010,13.11,0.005353741
25/02/2010,13.04,0.01156974
24/02/2010,12.89,-0.006187181
23/02/2010,12.97,0.01632372
22/02/2010,12.76,0.001568628
19/02/2010,12.74,0.003932368
18/02/2010,12.69,-0.017962217
17/02/2010,12.92,0.072204569
16/02/2010,12.02,0.24586224
12/02/2010,9.4,0.035737425
11/02/2010,9.07,-0.007688121
10/02/2010,9.14,-0.002185793
09/02/2010,9.16,0.02431059
08/02/2010,8.94,-0.006688988
05/02/2010,9,-0.008849615
04/02/2010,9.08,-0.092502879
03/02/2010,9.96,0.047285273
02/02/2010,9.5,0.060756209
01/02/2010,8.94,-0.039478811
29/01/2010,9.3,-0.036943515
28/01/2010,9.65,-0.017463207
27/01/2010,9.82,-0.008113635
26/01/2010,9.9,-0.033766862
25/01/2010,10.24,-0.005842276
22/01/2010,10.3,-0.056618894
21/01/2010,10.9,-0.009132484
20/01/2010,11,0.004555817
19/01/2010,10.95,-0.00273598
15/01/2010,10.98,0.016529302
14/01/2010,10.8,-0.014706147
13/01/2010,10.96,-0.022553956
12/01/2010,11.21,-0.074744955
11/01/2010,12.08,-0.022104871
08/01/2010,12.35,0.01304012
07/01/2010,12.19,0.012381504
06/01/2010,12.04,-0.00909473
05/01/2010,12.15,0.054982134
04/01/2010,11.5,-0.005203828
31/12/2009,11.56,0.000865426
30/12/2009,11.55,-0.071817162
29/12/2009,12.41,-0.046446758
28/12/2009,13,0.043228735
24/12/2009,12.45,0.042664387
23/12/2009,11.93,0.08571678
22/12/2009,10.95,0.179585577
21/12/2009,9.15,-0.02695581
18/12/2009,9.4,-0.018967903
17/12/2009,9.58,0.083790152
16/12/2009,8.81,-0.109551494
15/12/2009,9.83,-0.0941072
14/12/2009,10.8,0.012110069
11/12/2009,10.67,-0.081843407
10/12/2009,11.58,0.079970747
09/12/2009,10.69,0.086926339
08/12/2009,9.8,0.037426406
07/12/2009,9.44,-0.037426406
04/12/2009,9.8,0.205443974
03/12/2009,7.98,0.138196752
02/12/2009,6.95,0.007220248
01/12/2009,6.9,0.056647036
30/11/2009,6.52,0.039098021
27/11/2009,6.27,-0.025198184
25/11/2009,6.43,-0.057417582
24/11/2009,6.81,-0.005856532
23/11/2009,6.85,0.040213907
20/11/2009,6.58,-0.031416196
19/11/2009,6.79,0.15415068
18/11/2009,5.82,0.309686435
17/11/2009,4.27,-0.059108112
16/11/2009,4.53,0.092444533
13/11/2009,4.13,0.031983046
12/11/2009,4,-0.022250609
11/11/2009,4.09,0.007361996
10/11/2009,4.06,-0.026733062
09/11/2009,4.17,0.044124805
06/11/2009,3.99,-0.039317103
05/11/2009,4.15,0.012121361
04/11/2009,4.1,0.075985907
03/11/2009,3.8,-0.013072082
02/11/2009,3.85,-0.05802384
30/10/2009,4.08,-0.070951736
29/10/2009,4.38,0.034846731
28/10/2009,4.23,-0.151106537
27/10/2009,4.92,-0.030032287
26/10/2009,5.07,-0.02339288
23/10/2009,5.19,-0.009587801
22/10/2009,5.24,-0.001906578
21/10/2009,5.25,0.001906578
20/10/2009,5.24,0.017324784
19/10/2009,5.15,0.017630231
16/10/2009,5.06,0.019960743
15/10/2009,4.96,0.047480538
14/10/2009,4.73,-0.027113235
13/10/2009,4.86,-0.044272824
12/10/2009,5.08,-0.013685453
09/10/2009,5.15,0.011718884
08/10/2009,5.09,0.05036311
07/10/2009,4.84,0.016667052
06/10/2009,4.76,0.014815086
05/10/2009,4.69,0.068383858
02/10/2009,4.38,-0.059818495
01/10/2009,4.65,-0.042111485
30/09/2009,4.85,0.083829939
29/09/2009,4.46,0.048229783
28/09/2009,4.25,0.119843981
25/09/2009,3.77,-0.023592182
24/09/2009,3.86,-0.05051579
23/09/2009,4.06,-0.059754931
22/09/2009,4.31,-0.013825105
21/09/2009,4.37,0.039678484
18/09/2009,4.2,-0.004750603
17/09/2009,4.22,-0.084044896
16/09/2009,4.59,0.218253566
15/09/2009,3.69,0.05286349
14/09/2009,3.5,0.005730675
11/09/2009,3.48,0.158470341
10/09/2009,2.97,0.051825068
09/09/2009,2.82,0.043485112
08/09/2009,2.7,0.037740328
04/09/2009,2.6,0.003853569
03/09/2009,2.59,0.076189138
02/09/2009,2.4,-0.028749413
01/09/2009,2.47,-0.055132071
31/08/2009,2.61,-0.030190972
28/08/2009,2.69,-0.022059718
27/08/2009,2.75,0.033274789
26/08/2009,2.66,-0.029631798
25/08/2009,2.74,-0.028778965
24/08/2009,2.82,-0.045068285
21/08/2009,2.95,0.122454949
20/08/2009,2.61,-0.003824096
19/08/2009,2.62,-0.030077455
18/08/2009,2.7,-0.036367644
17/08/2009,2.8,-0.041964199
14/08/2009,2.92,-0.023689771
13/08/2009,2.99,-0.042559614
12/08/2009,3.12,0.108213585
11/08/2009,2.8,0.0588405
10/08/2009,2.64,0.074690893
07/08/2009,2.45,0.135282196
06/08/2009,2.14,-0.143412322
05/08/2009,2.47,0.201120639
04/08/2009,2.02,0.035268139
03/08/2009,1.95,-0.035268139
31/07/2009,2.02,-0.024451096
30/07/2009,2.07,0.024451096
29/07/2009,2.02,0.126484147
28/07/2009,1.78,0
27/07/2009,1.78,-0.043963123
24/07/2009,1.86,0.049596941
23/07/2009,1.77,0.05815592
22/07/2009,1.67,-0.017804625
21/07/2009,1.7,-0.017493157
20/07/2009,1.73,0.005797118
17/07/2009,1.72,0.017595762
16/07/2009,1.69,0.011904903
15/07/2009,1.67,0.018127385
14/07/2009,1.64,0.024692613
13/07/2009,1.6,0.133531393
10/07/2009,1.4,0.007168489
09/07/2009,1.39,-0.134430269
08/07/2009,1.59,-0.124052649
07/07/2009,1.8,-0.027398974
06/07/2009,1.85,-0.052643733
02/07/2009,1.95,0.068992871
01/07/2009,1.82,-0.005479466
30/06/2009,1.83,-0.005449605
29/06/2009,1.84,-0.103184236
26/06/2009,2.04,0.081678031
25/06/2009,1.88,0.032435276
24/06/2009,1.82,0.06820825
23/06/2009,1.7,-0.084557388
22/06/2009,1.85,-0.112362968
19/06/2009,2.07,0.014598799
18/06/2009,2.04,-0.06177736
17/06/2009,2.17,-0.083934451
16/06/2009,2.36,0.021414095
15/06/2009,2.31,0.109698917
12/06/2009,2.07,-0.114018578
11/06/2009,2.32,-0.058594164
10/06/2009,2.46,-0.093090423
09/06/2009,2.7,-0.047024939
08/06/2009,2.83,-0.024434025
05/06/2009,2.9,0.060409128
04/06/2009,2.73,0.141411654
03/06/2009,2.37,-0.020877585
02/06/2009,2.42,-0.004123717
01/06/2009,2.43,0.184793746
29/05/2009,2.02,0.115310847
28/05/2009,1.8,0.317759528
27/05/2009,1.31,0.09607383
26/05/2009,1.19,0.016949558
22/05/2009,1.17,0
21/05/2009,1.17,0.008583744
20/05/2009,1.16,0.128617378
19/05/2009,1.02,0
18/05/2009,1.02,-0.019418086
15/05/2009,1.04,-0.009569451
14/05/2009,1.05,-0.046520016
13/05/2009,1.1,-0.103540679
12/05/2009,1.22,0.016529302
11/05/2009,1.2,0.244196961
08/05/2009,0.94,0
07/05/2009,0.94,0.032435276
06/05/2009,0.91,-0.074107972
05/05/2009,0.98,0.178248231
04/05/2009,0.82,0.279584862
01/05/2009,0.62,-0.016000341
30/04/2009,0.63,-0.031252544
29/04/2009,0.65,0.015504187
28/04/2009,0.64,0.015748357
27/04/2009,0.63,0.016000341
24/04/2009,0.62,0.138150338
23/04/2009,0.54,-0.071458964
22/04/2009,0.58,0.053109825
21/04/2009,0.55,0.018349139
20/04/2009,0.54,-0.138150338
17/04/2009,0.62,-0.526825965
16/04/2009,1.05,0
15/04/2009,1.05,0.009569451
14/04/2009,1.04,-0.009569451
13/04/2009,1.05,0.100083459
09/04/2009,0.95,0.111225635
08/04/2009,0.85,-0.211309094
07/04/2009,1.05,0.079249372
06/04/2009,0.97,0.298044859
03/04/2009,0.72,0.057158414
02/04/2009,0.68,0.045120435
01/04/2009,0.65,-0.088292607
31/03/2009,0.71,0.255346692
30/03/2009,0.55,-0.182321557
27/03/2009,0.66,-0.044451763
26/03/2009,0.69,-0.014388737
25/03/2009,0.7,0.089612159
24/03/2009,0.64,-0.030771659
23/03/2009,0.66,0.405465108
20/03/2009,0.44,-0.127833372
19/03/2009,0.5,-0.21511138
18/03/2009,0.62,0.016260521
17/03/2009,0.61,0
16/03/2009,0.61,-0.048009219
13/03/2009,0.64,0.374693449
12/03/2009,0.44,0.09531018
11/03/2009,0.4,-0.072320662
10/03/2009,0.43,0.123613956
09/03/2009,0.38,0.141078598
06/03/2009,0.33,0
05/03/2009,0.33,-0.217064505
04/03/2009,0.41,0.075985907
03/03/2009,0.38,-0.191055237
02/03/2009,0.46,-0.248896047
27/02/2009,0.59,-0.141970261
26/02/2009,0.68,0.09237332
25/02/2009,0.62,0.235314087
24/02/2009,0.49,0.30830136
23/02/2009,0.36,-0.245122458
20/02/2009,0.46,0
19/02/2009,0.46,-0.122602322
18/02/2009,0.52,0.019418086
17/02/2009,0.51,-0.075507553
13/02/2009,0.55,-0.1198012
12/02/2009,0.62,-0.09237332
11/02/2009,0.68,-0.070951736
10/02/2009,0.73,-0.152191815
09/02/2009,0.85,0.048202102
06/02/2009,0.81,0.076961041
05/02/2009,0.75,-0.026317308
04/02/2009,0.77,0.026317308
03/02/2009,0.75,-0.125163143
02/02/2009,0.85,0.268263987
30/01/2009,0.65,-0.088292607
29/01/2009,0.71,-0.214656937
28/01/2009,0.88,0.034685558
27/01/2009,0.85,-0.192077732
26/01/2009,1.03,-0.038099846
23/01/2009,1.07,0.038099846
22/01/2009,1.03,-0.169292057
21/01/2009,1.22,0.094490843
20/01/2009,1.11,-0.04405999
16/01/2009,1.16,-0.017094433
15/01/2009,1.18,-0.104512699
14/01/2009,1.31,-0.108409299
13/01/2009,1.46,-0.013605652
12/01/2009,1.48,-0.212273879
09/01/2009,1.83,-0.132848099
08/01/2009,2.09,0.054067221
07/01/2009,1.98,0.213093215
06/01/2009,1.6,0.169899037
05/01/2009,1.35,
