Date,Close,GHC
20/01/2011,433.25,0.023021189
19/01/2011,423.39,-0.006779208
18/01/2011,426.27,0.005882093
14/01/2011,423.77,0.005845686
13/01/2011,421.3,0.005044747
12/01/2011,419.18,-0.025810315
11/01/2011,430.14,0.035832217
10/01/2011,415,-0.064297528
07/01/2011,442.56,0.004211677
06/01/2011,440.7,0.001589645
05/01/2011,440,-0.001929955
04/01/2011,440.85,0.001316506
03/01/2011,440.27,0.001750458
31/12/2010,439.5,0.003122047
30/12/2010,438.13,-0.005122321
29/12/2010,440.38,-0.001225463
28/12/2010,440.92,0.022059549
27/12/2010,431.3,-0.001459634
23/12/2010,431.93,0.012651171
22/12/2010,426.5,0.011057391
21/12/2010,421.81,-0.024009492
20/12/2010,432.06,0.021192288
17/12/2010,423,0.002698674
16/12/2010,421.86,0.0075666
15/12/2010,418.68,-0.018739901
14/12/2010,426.6,0.024897158
13/12/2010,416.11,0.003756054
10/12/2010,414.55,0.032260071
09/12/2010,401.39,0.013519312
08/12/2010,396,0.004555817
07/12/2010,394.2,0.011558168
06/12/2010,389.67,0.004011422
03/12/2010,388.11,0.001289125
02/12/2010,387.61,0.023677932
01/12/2010,378.54,0.004023511
30/11/2010,377.02,-0.013200903
29/11/2010,382.03,0.003671365
26/11/2010,380.63,-0.009309447
24/11/2010,384.19,0.010597616
23/11/2010,380.14,-0.013223074
22/11/2010,385.2,-0.002929247
19/11/2010,386.33,0.002306388
18/11/2010,385.44,0.001531891
17/11/2010,384.85,-0.009130594
16/11/2010,388.38,0.009832412
15/11/2010,384.58,-0.00885351
12/11/2010,388,-0.009720642
11/11/2010,391.79,0.021490669
10/11/2010,383.46,-0.018371898
09/11/2010,390.57,-0.022005623
08/11/2010,399.26,0.00220651
05/11/2010,398.38,0.037024222
04/11/2010,383.9,-0.008817485
03/11/2010,387.3,-0.040307532
02/11/2010,403.23,0.0318231
01/11/2010,390.6,-0.029141135
29/10/2010,402.15,0.052137798
28/10/2010,381.72,0.003674352
27/10/2010,380.32,0.008316989
26/10/2010,377.17,0.017653653
25/10/2010,370.57,-0.005543609
22/10/2010,372.63,0.006920816
21/10/2010,370.06,-0.006383946
20/10/2010,372.43,-0.0177773
19/10/2010,379.11,-0.009085243
18/10/2010,382.57,0.002224288
15/10/2010,381.72,-0.022100204
14/10/2010,390.25,-0.093759855
13/10/2010,428.61,0.018770054
12/10/2010,420.64,0.001260779
11/10/2010,420.11,0.020950605
08/10/2010,411.4,0.02201996
07/10/2010,402.44,-0.001985901
06/10/2010,403.24,-0.011269461
05/10/2010,407.81,0.010352314
04/10/2010,403.61,-0.000817287
01/10/2010,403.94,0.011277894
30/09/2010,399.41,0.023713522
29/09/2010,390.05,-0.001485884
28/09/2010,390.63,0.049512336
27/09/2010,371.76,-0.021922768
24/09/2010,380,0.011247224
23/09/2010,375.75,0.042209073
22/09/2010,360.22,-0.014770178
21/09/2010,365.58,-0.025760841
20/09/2010,375.12,0.02120316
17/09/2010,367.25,0.027858954
16/09/2010,357.16,-0.016246521
15/09/2010,363.01,-0.024409707
14/09/2010,371.98,-0.010429854
13/09/2010,375.88,-0.008345414
10/09/2010,379.03,0.010342725
09/09/2010,375.13,0.003872816
08/09/2010,373.68,-0.002111877
07/09/2010,374.47,-0.037836261
03/09/2010,388.91,0.007147956
02/09/2010,386.14,0.02597276
01/09/2010,376.24,0.043484521
31/08/2010,360.23,-0.028083737
30/08/2010,370.49,-0.037949239
27/08/2010,384.82,0.02654324
26/08/2010,374.74,8.00587E-05
25/08/2010,374.71,0.013731054
24/08/2010,369.6,0.002221079
23/08/2010,368.78,0.058917744
20/08/2010,347.68,0.005971545
19/08/2010,345.61,0.021939685
18/08/2010,338.11,0.031486363
17/08/2010,327.63,0.037250918
16/08/2010,315.65,-0.084494881
13/08/2010,343.48,-0.015455812
12/08/2010,348.83,-0.040506605
11/08/2010,363.25,-0.047655578
10/08/2010,380.98,-0.010106768
09/08/2010,384.85,0.019124152
06/08/2010,377.56,-0.079031659
05/08/2010,408.61,-0.019317364
04/08/2010,416.58,-0.027465148
03/08/2010,428.18,-0.013247378
02/08/2010,433.89,0.031370348
30/07/2010,420.49,-0.004176858
29/07/2010,422.25,-0.003947202
28/07/2010,423.92,-0.016029547
27/07/2010,430.77,-0.002202925
26/07/2010,431.72,0.01472382
23/07/2010,425.41,0.030841447
22/07/2010,412.49,-0.006957726
21/07/2010,415.37,-0.031867561
20/07/2010,428.82,-0.016880184
19/07/2010,436.12,0.023712858
16/07/2010,425.9,-0.03581488
15/07/2010,441.43,0.009217075
14/07/2010,437.38,0.009395133
13/07/2010,433.29,0.014904306
12/07/2010,426.88,-0.005769494
09/07/2010,429.35,0.012538982
08/07/2010,424,0.034894237
07/07/2010,409.46,0.006886354
06/07/2010,406.65,-0.003926867
02/07/2010,408.25,-0.011979399
01/07/2010,413.17,0.006531924
30/06/2010,410.48,-0.005926663
29/06/2010,412.92,-0.033436462
28/06/2010,426.96,-0.013007595
25/06/2010,432.55,-0.006567222
24/06/2010,435.4,-0.006980631
23/06/2010,438.45,-0.013546782
22/06/2010,444.43,-0.025897596
21/06/2010,456.09,-0.003960661
18/06/2010,457.9,0.001376794
17/06/2010,457.27,-0.002009919
16/06/2010,458.19,0.000807851
15/06/2010,457.82,0.029976084
14/06/2010,444.3,-0.015455016
11/06/2010,451.22,0.003507763
10/06/2010,449.64,0.022900562
09/06/2010,439.46,0.002095673
08/06/2010,438.54,-0.009441312
07/06/2010,442.7,-0.015532683
04/06/2010,449.63,-0.032385825
03/06/2010,464.43,2.1532E-05
02/06/2010,464.42,0.027748934
01/06/2010,451.71,-0.030565686
28/05/2010,465.73,-0.009126628
27/05/2010,470,-0.016940797
26/05/2010,478.03,0.018282122
25/05/2010,469.37,-0.009415027
24/05/2010,473.81,-0.020596459
21/05/2010,483.67,0.012524609
20/05/2010,477.65,-0.036870725
19/05/2010,495.59,-0.012293223
18/05/2010,501.72,-0.022701377
17/05/2010,513.24,0.022422376
14/05/2010,501.86,-0.018772202
13/05/2010,511.37,-0.00645195
12/05/2010,514.68,0.032684261
11/05/2010,498.13,-0.002726491
10/05/2010,499.49,0.047077883
07/05/2010,476.52,-0.024829777
06/05/2010,488.5,-0.024907284
05/05/2010,500.82,-0.003746816
04/05/2010,502.7,-0.024328658
03/05/2010,515.08,0.015495693
30/04/2010,507.16,-0.033962017
29/04/2010,524.68,-0.000666851
28/04/2010,525.03,0.014426555
27/04/2010,517.51,-0.028122031
26/04/2010,532.27,-0.012137884
23/04/2010,538.77,-0.001502295
22/04/2010,539.58,-0.000889185
21/04/2010,540.06,0.00281847
20/04/2010,538.54,0.012237082
19/04/2010,531.99,-0.006949611
16/04/2010,535.7,-0.010547132
15/04/2010,541.38,0.021301034
14/04/2010,529.97,0.032525063
13/04/2010,513.01,0.04161339
12/04/2010,492.1,0.000203231
09/04/2010,492,0.00683223
08/04/2010,488.65,0.007724426
07/04/2010,484.89,0.000103121
06/04/2010,484.84,0.003802286
05/04/2010,483,0.082526812
01/04/2010,444.74,0.001259956
31/03/2010,444.18,0.006618277
30/03/2010,441.25,-0.004116163
29/03/2010,443.07,0.006453169
26/03/2010,440.22,-0.012147087
25/03/2010,445.6,0.003191803
24/03/2010,444.18,-0.011572208
23/03/2010,449.35,-0.000978713
22/03/2010,449.79,0.003987575
19/03/2010,448,-0.003520581
18/03/2010,449.58,0.001691897
17/03/2010,448.82,0.004398949
16/03/2010,446.85,0.002285254
15/03/2010,445.83,-0.000717505
12/03/2010,446.15,-0.01203089
11/03/2010,451.55,-0.00428711
10/03/2010,453.49,0.007347929
09/03/2010,450.17,-0.000799378
08/03/2010,450.53,0.004672074
05/03/2010,448.43,0.025407584
04/03/2010,437.18,0.001510816
03/03/2010,436.52,0.008050277
02/03/2010,433.02,0.004675826
01/03/2010,431,0.025115556
26/02/2010,420.31,0.002501282
25/02/2010,419.26,-0.002477489
24/02/2010,420.3,0.018708294
23/02/2010,412.51,-0.006812937
22/02/2010,415.33,2.40775E-05
19/02/2010,415.32,-0.003557183
18/02/2010,416.8,0.004303874
17/02/2010,415.01,0.000578467
16/02/2010,414.77,0.015085367
12/02/2010,408.56,0.00102853
11/02/2010,408.14,-0.010310752
10/02/2010,412.37,-0.007224609
09/02/2010,415.36,-0.002644805
08/02/2010,416.46,-0.012029359
05/02/2010,421.5,-0.01005603
04/02/2010,425.76,-0.029848818
03/02/2010,438.66,-0.000660886
02/02/2010,438.95,-0.002843658
01/02/2010,440.2,0.012757083
29/01/2010,434.62,-0.014708835
28/01/2010,441.06,-0.012482419
27/01/2010,446.6,0.012187718
26/01/2010,441.19,-0.011314072
25/01/2010,446.21,-0.001366136
22/01/2010,446.82,0
21/01/2010,446.82,0.009015045
20/01/2010,442.81,-0.012990838
19/01/2010,448.6,0.003886276
15/01/2010,446.86,-0.018535472
14/01/2010,455.22,0.006346709
13/01/2010,452.34,0.006721037
12/01/2010,449.31,-0.01269423
11/01/2010,455.05,0.002222003
08/01/2010,454.04,0
07/01/2010,454.04,0.022473356
06/01/2010,443.95,0.001374973
05/01/2010,443.34,0.002891351
04/01/2010,442.06,0.005580397
31/12/2009,439.6,-0.008742383
30/12/2009,443.46,-0.00369137
29/12/2009,445.1,0.000224694
28/12/2009,445,-0.001594234
24/12/2009,445.71,0.007747961
23/12/2009,442.27,0.001017996
22/12/2009,441.82,0.002992114
21/12/2009,440.5,0.004619051
18/12/2009,438.47,0.008865327
17/12/2009,434.6,-0.013484378
16/12/2009,440.5,0.037587541
15/12/2009,424.25,-0.013043612
14/12/2009,429.82,0.023683397
11/12/2009,419.76,0.013527332
10/12/2009,414.12,0.013663873
09/12/2009,408.5,-0.002835633
08/12/2009,409.66,0.000317387
07/12/2009,409.53,-0.005406208
04/12/2009,411.75,0.001020557
03/12/2009,411.33,0.000924259
02/12/2009,410.95,0.003168416
01/12/2009,409.65,-0.009620364
30/11/2009,413.61,0.007742475
27/11/2009,410.42,-0.017726079
25/11/2009,417.76,0.018725555
24/11/2009,410.01,-0.014287341
23/11/2009,415.91,0.003878542
20/11/2009,414.3,-0.019362383
19/11/2009,422.4,-0.019668
18/11/2009,430.79,-0.011929764
17/11/2009,435.96,0.004874693
16/11/2009,433.84,0.02174024
13/11/2009,424.51,0.013303335
12/11/2009,418.9,-0.013326891
11/11/2009,424.52,0.002547291
10/11/2009,423.44,-0.016465807
09/11/2009,430.47,0.002651781
06/11/2009,429.33,-0.005481884
05/11/2009,431.69,0.006483947
04/11/2009,428.9,-0.001281529
03/11/2009,429.45,-0.009386476
02/11/2009,433.5,0.003466208
30/10/2009,432,-0.045322961
29/10/2009,452.03,0.033815354
28/10/2009,437,-0.035804393
27/10/2009,452.93,-0.015184507
26/10/2009,459.86,-0.015621272
23/10/2009,467.1,-0.019084549
22/10/2009,476.1,0.031752764
21/10/2009,461.22,-0.031542702
20/10/2009,476,-0.014805817
19/10/2009,483.1,0.017308948
16/10/2009,474.81,-0.01459361
15/10/2009,481.79,0.012531754
14/10/2009,475.79,0.012094961
13/10/2009,470.07,-0.010117345
12/10/2009,474.85,-0.010682967
09/10/2009,479.95,0.027609666
08/10/2009,466.88,0.013108156
07/10/2009,460.8,-0.000260383
06/10/2009,460.92,0.004174282
05/10/2009,459,0.03106582
02/10/2009,444.96,-0.024508419
01/10/2009,456,-0.026146412
30/09/2009,468.08,-0.006898047
29/09/2009,471.32,0.039468559
28/09/2009,453.08,0.008845397
25/09/2009,449.09,-0.003756103
24/09/2009,450.78,-0.007998452
23/09/2009,454.4,-0.015720848
22/09/2009,461.6,-0.000931109
21/09/2009,462.03,-0.001016733
18/09/2009,462.5,-0.029170377
17/09/2009,476.19,-0.011712156
16/09/2009,481.8,0.018032091
15/09/2009,473.19,0.026597996
14/09/2009,460.77,0.004262822
11/09/2009,458.81,0.039976867
10/09/2009,440.83,0.012279334
09/09/2009,435.45,0.001033948
08/09/2009,435,-0.005204822
04/09/2009,437.27,-0.00043442
03/09/2009,437.46,0.005409383
02/09/2009,435.1,0.006109177
01/09/2009,432.45,-0.004406971
31/08/2009,434.36,-0.044377688
28/08/2009,454.07,0.006850553
27/08/2009,450.97,0.002797888
26/08/2009,449.71,-0.002820062
25/08/2009,450.98,-0.003011117
24/08/2009,452.34,-0.010008552
21/08/2009,456.89,-0.015312572
20/08/2009,463.94,-0.002583202
19/08/2009,465.14,0.019670203
18/08/2009,456.08,-0.004746654
17/08/2009,458.25,-0.028079947
14/08/2009,471.3,-0.009082331
13/08/2009,475.6,-0.034632991
12/08/2009,492.36,0.023654785
11/08/2009,480.85,0.003854774
10/08/2009,479,0.007796493
07/08/2009,475.28,0.02617705
06/08/2009,463,0.004329011
05/08/2009,461,-0.014535922
04/08/2009,467.75,-0.017882969
03/08/2009,476.19,0.053241561
31/07/2009,451.5,0.074465818
30/07/2009,419.1,0.027013964
29/07/2009,407.93,-0.01790556
28/07/2009,415.3,0.011844491
27/07/2009,410.41,0.006183647
24/07/2009,407.88,0.013079179
23/07/2009,402.58,0.017793618
22/07/2009,395.48,0.026597176
21/07/2009,385.1,0.000779322
20/07/2009,384.8,0.025797693
17/07/2009,375,0.000853698
16/07/2009,374.68,-0.000853698
15/07/2009,375,0.067536789
14/07/2009,350.51,-0.00364517
13/07/2009,351.79,0.011406805
10/07/2009,347.8,-0.005533826
09/07/2009,349.73,-0.012135485
08/07/2009,354,0.008966634
07/07/2009,350.84,-0.01178751
06/07/2009,355,0.033658745
02/07/2009,343.25,-0.024774325
01/07/2009,351.86,-0.000909039
30/06/2009,352.18,0.009758402
29/06/2009,348.76,-0.00180477
26/06/2009,349.39,0.007671239
25/06/2009,346.72,0.006104195
24/06/2009,344.61,0.02179643
23/06/2009,337.18,-0.008328705
22/06/2009,340,-0.006829567
19/06/2009,342.33,0.018187947
18/06/2009,336.16,-0.001634789
17/06/2009,336.71,0.011560132
16/06/2009,332.84,-0.005034774
15/06/2009,334.52,-0.043005428
12/06/2009,349.22,0.012447576
11/06/2009,344.9,-0.001159084
10/06/2009,345.3,-0.018819765
09/06/2009,351.86,-0.004989521
08/06/2009,353.62,-0.012030728
05/06/2009,357.9,0.010533066
04/06/2009,354.15,0.024322781
03/06/2009,345.64,-0.015958091
02/06/2009,351.2,-0.039718881
01/06/2009,365.43,0.014970711
29/05/2009,360,-0.014067257
28/05/2009,365.1,0.010351945
27/05/2009,361.34,-0.003949681
26/05/2009,362.77,0.002622174
22/05/2009,361.82,0.014055534
21/05/2009,356.77,-0.03876028
20/05/2009,370.87,0.006600863
19/05/2009,368.43,-0.020843601
18/05/2009,376.19,0.047580072
15/05/2009,358.71,-0.012989893
14/05/2009,363.4,-0.005789483
13/05/2009,365.51,0.003837619
12/05/2009,364.11,-0.01531699
11/05/2009,369.73,0.002681221
08/05/2009,368.74,0.041925458
07/05/2009,353.6,0.025433837
06/05/2009,344.72,0.01452244
05/05/2009,339.75,-0.036443327
04/05/2009,352.36,-0.037652031
01/05/2009,365.88,-0.13458651
30/04/2009,418.59,0.015868571
29/04/2009,412,-0.010695031
28/04/2009,416.43,-0.005531822
27/04/2009,418.74,-0.007755112
24/04/2009,422,0.012638776
23/04/2009,416.7,-0.004310352
22/04/2009,418.5,0.027077773
21/04/2009,407.32,0.000270094
20/04/2009,407.21,-0.049303398
17/04/2009,427.79,0.027610679
16/04/2009,416.14,0.047337382
15/04/2009,396.9,0.023968511
14/04/2009,387.5,0.007564019
13/04/2009,384.58,-0.011041835
09/04/2009,388.85,0.028855179
08/04/2009,377.79,0.007759186
07/04/2009,374.87,-0.044172206
06/04/2009,391.8,0.014914136
03/04/2009,386,0.010521478
02/04/2009,381.96,0.056327136
01/04/2009,361.04,0.010972901
31/03/2009,357.1,0.010811525
30/03/2009,353.26,-0.043429699
27/03/2009,368.94,-0.040737424
26/03/2009,384.28,0.018198315
25/03/2009,377.35,0.009880372
24/03/2009,373.64,0.012496123
23/03/2009,369,0.084059345
20/03/2009,339.25,-0.027618034
19/03/2009,348.75,-0.023604513
18/03/2009,357.08,0.0091998
17/03/2009,353.81,0.013688124
16/03/2009,349,0.013442381
13/03/2009,344.34,-0.030347393
12/03/2009,354.95,0.028693421
11/03/2009,344.91,0.026142592
10/03/2009,336.01,0.088665834
09/03/2009,307.5,-0.047628049
06/03/2009,322.5,-0.010794245
05/03/2009,326,-0.050978828
04/03/2009,343.05,0.014031816
03/03/2009,338.27,-0.028501754
02/03/2009,348.05,-0.035118069
27/02/2009,360.49,-0.027740043
26/02/2009,370.63,-0.030870584
25/02/2009,382.25,-0.007142515
24/02/2009,384.99,0.028908088
23/02/2009,374.02,-0.042606402
20/02/2009,390.3,-0.003069841
19/02/2009,391.5,-0.012665305
18/02/2009,396.49,-0.009563446
17/02/2009,400.3,-0.035461663
13/02/2009,414.75,-0.00749445
12/02/2009,417.87,0.01288569
11/02/2009,412.52,0.019806021
10/02/2009,404.43,-0.034198222
09/02/2009,418.5,-0.00828103
06/02/2009,421.98,0.020735808
05/02/2009,413.32,-0.002464781
04/02/2009,414.34,-0.022267957
03/02/2009,423.67,0.073619685
02/02/2009,393.6,0.007753559
30/01/2009,390.56,-0.049306993
29/01/2009,410.3,-0.025720481
28/01/2009,420.99,0.021585731
27/01/2009,412,-0.005880733
26/01/2009,414.43,0.016347945
23/01/2009,407.71,-0.026574652
22/01/2009,418.69,-0.008632531
21/01/2009,422.32,-0.001254186
20/01/2009,422.85,0.035162269
16/01/2009,408.24,0.008981028
15/01/2009,404.59,0.01416345
14/01/2009,398.9,-0.032239772
13/01/2009,411.97,-0.003465116
12/01/2009,413.4,-0.012619601
09/01/2009,418.65,-0.004456792
08/01/2009,420.52,0.004815151
07/01/2009,418.5,-0.00828103
06/01/2009,421.98,0.019091946
05/01/2009,414,
