Date,Close,SPG
26/01/2011,100.71,0.001490535
25/01/2011,100.56,0.008087509
24/01/2011,99.75,0.00220795
21/01/2011,99.53,0.007563951
20/01/2011,98.78,0.000506303
19/01/2011,98.73,-0.010679126
18/01/2011,99.79,0.008554372
14/01/2011,98.94,0.008016685
13/01/2011,98.15,0.004493013
12/01/2011,97.71,0.001433839
11/01/2011,97.57,0.000307519
10/01/2011,97.54,0.006067169
07/01/2011,96.95,0.01664105
06/01/2011,95.35,-0.029960919
05/01/2011,98.25,0.003160204
04/01/2011,97.94,-0.030072161
03/01/2011,100.93,0.014370071
31/12/2010,99.49,-0.001707256
30/12/2010,99.66,-0.006002419
29/12/2010,100.26,0.013051084
28/12/2010,98.96,-0.005341409
27/12/2010,99.49,0.017337079
23/12/2010,97.78,-0.008756802
22/12/2010,98.64,0.000202778
21/12/2010,98.62,0.017697766
20/12/2010,96.89,0.01518332
17/12/2010,95.43,0.007573403
16/12/2010,94.71,-0.006000334
15/12/2010,95.28,-0.024774524
14/12/2010,97.67,-0.01281808
13/12/2010,98.93,-0.000202143
10/12/2010,98.95,0.005269036
09/12/2010,98.43,-0.014123104
08/12/2010,99.83,-0.016590059
07/12/2010,101.5,-0.003933142
06/12/2010,101.9,-0.001764879
03/12/2010,102.08,0.001470516
02/12/2010,101.93,0.020717399
01/12/2010,99.84,0.013512356
30/11/2010,98.5,-0.002332303
29/11/2010,98.73,-0.001113529
26/11/2010,98.84,-0.014364166
24/11/2010,100.27,0.027296478
23/11/2010,97.57,-0.010298332
22/11/2010,98.58,0.004167732
19/11/2010,98.17,0.002243525
18/11/2010,97.95,0.010364914
17/11/2010,96.94,0.008286768
16/11/2010,96.14,-0.036661072
15/11/2010,99.73,-0.006695673
12/11/2010,100.4,-0.010502425
11/11/2010,101.46,-0.016422656
10/11/2010,103.14,0.01918618
09/11/2010,101.18,-0.048893699
08/11/2010,106.25,0.004527882
05/11/2010,105.77,0.018415672
04/11/2010,103.84,0.028919561
03/11/2010,100.88,0.003077689
02/11/2010,100.57,0.019579922
01/11/2010,98.62,0.026717578
29/10/2010,96.02,-0.003949699
28/10/2010,96.4,-0.00393416
27/10/2010,96.78,-0.00402166
26/10/2010,97.17,-0.007484528
25/10/2010,97.9,0.00214735
22/10/2010,97.69,-0.00286211
21/10/2010,97.97,-0.002344906
20/10/2010,98.2,0.021408804
19/10/2010,96.12,-0.02161245
18/10/2010,98.22,0.007562632
15/10/2010,97.48,0.007620261
14/10/2010,96.74,-0.00412627
13/10/2010,97.14,0.007232184
12/10/2010,96.44,0.007389324
11/10/2010,95.73,0.001777407
08/10/2010,95.56,-0.001254968
07/10/2010,95.68,0.002301979
06/10/2010,95.46,-0.001674692
05/10/2010,95.62,0.013688747
04/10/2010,94.32,0.007769716
01/10/2010,93.59,0.009123661
30/09/2010,92.74,-0.003229629
29/09/2010,93.04,-0.008881338
28/09/2010,93.87,0.000319642
27/09/2010,93.84,-0.014808817
24/09/2010,95.24,0.026168922
23/09/2010,92.78,-0.026798711
22/09/2010,95.3,-0.010230802
21/09/2010,96.28,-0.009921537
20/09/2010,97.24,0.019942497
17/09/2010,95.32,0.00768789
16/09/2010,94.59,-0.008736438
15/09/2010,95.42,0.011382922
14/09/2010,94.34,-0.006761065
13/09/2010,94.98,0.001369647
10/09/2010,94.85,0.006664223
09/09/2010,94.22,-0.007296601
08/09/2010,94.91,0.00401183
07/09/2010,94.53,-0.020418489
03/09/2010,96.48,0.01167653
02/09/2010,95.36,0.019056262
01/09/2010,93.56,0.03380573
31/08/2010,90.45,0.007546368
30/08/2010,89.77,-0.008319977
27/08/2010,90.52,0.018058678
26/08/2010,88.9,-0.005944054
25/08/2010,89.43,0.013282501
24/08/2010,88.25,0.00249603
23/08/2010,88.03,-0.010621569
20/08/2010,88.97,-0.004709585
19/08/2010,89.39,-0.02725686
18/08/2010,91.86,0.001634254
17/08/2010,91.71,0.025510742
16/08/2010,89.4,0.001567223
13/08/2010,89.26,-0.004136626
12/08/2010,89.63,-0.011205531
11/08/2010,90.64,-0.021069498
10/08/2010,92.57,-0.011812852
09/08/2010,93.67,0.008900386
06/08/2010,92.84,-0.003118785
05/08/2010,93.13,-0.014074227
04/08/2010,94.45,0.013752149
03/08/2010,93.16,-0.003963795
02/08/2010,93.53,0.047177011
30/07/2010,89.22,0.014564186
29/07/2010,87.93,-0.013554935
28/07/2010,89.13,-0.00168152
27/07/2010,89.28,0.002354921
26/07/2010,89.07,0.019957574
23/07/2010,87.31,0.011287842
22/07/2010,86.33,0.04707728
21/07/2010,82.36,-0.024230525
20/07/2010,84.38,0.012161829
19/07/2010,83.36,0.013648379
16/07/2010,82.23,-0.031836102
15/07/2010,84.89,0.003776707
14/07/2010,84.57,-0.005894853
13/07/2010,85.07,0.025115883
12/07/2010,82.96,0.003622755
09/07/2010,82.66,0.011559416
08/07/2010,81.71,0.005768657
07/07/2010,81.24,0.049972547
06/07/2010,77.28,-0.023024808
02/07/2010,79.08,-0.02460625
01/07/2010,81.05,0.003708286
30/06/2010,80.75,-0.01316375
29/06/2010,81.82,-0.037776541
28/06/2010,84.97,-0.018077348
25/06/2010,86.52,0.029916009
24/06/2010,83.97,-0.025514287
23/06/2010,86.14,0.006405426
22/06/2010,85.59,-0.037493644
21/06/2010,88.86,-0.006170435
18/06/2010,89.41,0.004708529
17/06/2010,88.99,-0.005155806
16/06/2010,89.45,-0.011227954
15/06/2010,90.46,0.022922679
14/06/2010,88.41,0.015157849
11/06/2010,87.08,0.014575157
10/06/2010,85.82,0.043218439
09/06/2010,82.19,0.000243368
08/06/2010,82.17,0.014711556
07/06/2010,80.97,-0.006524305
04/06/2010,81.5,-0.055254763
03/06/2010,86.13,-0.005326553
02/06/2010,86.59,0.020770875
01/06/2010,84.81,-0.002590675
28/05/2010,85.03,-0.016330702
27/05/2010,86.43,0.052859523
26/05/2010,81.98,-0.008260494
25/05/2010,82.66,0.011069999
24/05/2010,81.75,-0.027627066
21/05/2010,84.04,0.035733227
20/05/2010,81.09,-0.026768845
19/05/2010,83.29,-0.010510069
18/05/2010,84.17,-0.029499974
17/05/2010,86.69,-0.000115347
14/05/2010,86.7,-0.033905396
13/05/2010,89.69,-0.01790103
12/05/2010,91.31,0.007585371
11/05/2010,90.62,0.003205308
10/05/2010,90.33,0.052850205
07/05/2010,85.68,0.009380932
06/05/2010,84.88,-0.041538043
05/05/2010,88.48,-0.018032633
04/05/2010,90.09,-0.029421929
03/05/2010,92.78,0.041370036
30/04/2010,89.02,-0.037482342
29/04/2010,92.42,0.05322
28/04/2010,87.63,0.001713209
27/04/2010,87.48,-0.034933636
26/04/2010,90.59,0.01143504
23/04/2010,89.56,0.013149951
22/04/2010,88.39,0.015965672
21/04/2010,86.99,0.027149934
20/04/2010,84.66,0.021008173
19/04/2010,82.9,0.007628541
16/04/2010,82.27,-0.032997614
15/04/2010,85.03,-0.033764336
14/04/2010,87.95,-0.002611709
13/04/2010,88.18,0.036376045
12/04/2010,85.03,-0.012389125
09/04/2010,86.09,0.01592353
08/04/2010,84.73,0.002363229
07/04/2010,84.53,-0.036929417
06/04/2010,87.71,0.018062038
05/04/2010,86.14,0.019577438
01/04/2010,84.47,0.006770828
31/03/2010,83.9,-0.014906227
30/03/2010,85.16,0.000117433
29/03/2010,85.15,0.00164551
26/03/2010,85.01,-0.006098295
25/03/2010,85.53,0.011997321
24/03/2010,84.51,0.000947082
23/03/2010,84.43,-0.006375464
22/03/2010,84.97,0.016972694
19/03/2010,83.54,-0.012135782
18/03/2010,84.56,-0.012807883
17/03/2010,85.65,0.017311861
16/03/2010,84.18,0.027702603
15/03/2010,81.88,-0.002439621
12/03/2010,82.08,0.013986242
11/03/2010,80.94,0.00210253
10/03/2010,80.77,-0.00061885
09/03/2010,80.82,0.012826276
08/03/2010,79.79,0.004522053
05/03/2010,79.43,0.023179846
04/03/2010,77.61,0.001934611
03/03/2010,77.46,-0.00707535
02/03/2010,78.01,-0.004986904
01/03/2010,78.4,0.001404046
26/02/2010,78.29,-0.002806124
25/02/2010,78.51,0.012561047
24/02/2010,77.53,-0.004889356
23/02/2010,77.91,-0.009326161
22/02/2010,78.64,0.011767851
19/02/2010,77.72,0.006454134
18/02/2010,77.22,0.017900785
17/02/2010,75.85,0.013672477
16/02/2010,74.82,0.03841911
12/02/2010,72,0.010190638
11/02/2010,71.27,0.014130516
10/02/2010,70.27,-0.004543526
09/02/2010,70.59,-0.001839927
08/02/2010,70.72,-0.03665041
05/02/2010,73.36,0.054771759
04/02/2010,69.45,-0.047108886
03/02/2010,72.8,-0.022680405
02/02/2010,74.47,0.012159026
01/02/2010,73.57,0.021571215
29/01/2010,72,-0.001110494
28/01/2010,72.08,-0.004429686
27/01/2010,72.4,0.008182557
26/01/2010,71.81,-0.004030302
25/01/2010,72.1,0.021165553
22/01/2010,70.59,-0.026835992
21/01/2010,72.51,-0.032162349
20/01/2010,74.88,-0.023493228
19/01/2010,76.66,0.02335969
15/01/2010,74.89,-0.018521498
14/01/2010,76.29,0.004466639
13/01/2010,75.95,0.010056986
12/01/2010,75.19,-0.019883465
11/01/2010,76.7,0.000913063
08/01/2010,76.63,-0.02423736
07/01/2010,78.51,0.012948069
06/01/2010,77.5,-0.011290856
05/01/2010,78.38,-0.006865888
04/01/2010,78.92,-0.011088823
31/12/2009,79.8,-0.02071135
30/12/2009,81.47,-0.006972079
29/12/2009,82.04,-0.012115486
28/12/2009,83.04,0.003619258
24/12/2009,82.74,0.019280646
23/12/2009,81.16,0.01627264
22/12/2009,79.85,0.005651506
21/12/2009,79.4,0.02061404
18/12/2009,77.78,0.013852251
17/12/2009,76.71,-0.001432945
16/12/2009,76.82,0
15/12/2009,76.82,-0.013318875
14/12/2009,77.85,0.014230512
11/12/2009,76.75,0.015891069
10/12/2009,75.54,0.006108106
09/12/2009,75.08,0.005341893
08/12/2009,74.68,0.010499491
07/12/2009,73.9,-0.025385465
04/12/2009,75.8,0.021603721
03/12/2009,74.18,-0.012592263
02/12/2009,75.12,0.017321682
01/12/2009,73.83,0.015974126
30/11/2009,72.66,0.041160386
27/11/2009,69.73,-0.035086375
25/11/2009,72.22,0.000692569
24/11/2009,72.17,-0.028682655
23/11/2009,74.27,0.023293296
20/11/2009,72.56,-0.018434331
19/11/2009,73.91,-0.022343561
18/11/2009,75.58,0.046028699
17/11/2009,72.18,-0.020432661
16/11/2009,73.67,0.018909854
13/11/2009,72.29,0.008055599
12/11/2009,71.71,-0.013160819
11/11/2009,72.66,0.028336043
10/11/2009,70.63,-0.015314665
09/11/2009,71.72,0.050031872
06/11/2009,68.22,-0.01642837
05/11/2009,69.35,0.026150055
04/11/2009,67.56,-0.022683346
03/11/2009,69.11,0.010765306
02/11/2009,68.37,0.007045384
30/10/2009,67.89,-0.004115837
29/10/2009,68.17,0.056890952
28/10/2009,64.4,-0.04478927
27/10/2009,67.35,-0.021300842
26/10/2009,68.8,-0.000581226
23/10/2009,68.84,-0.016567403
22/10/2009,69.99,0.02590781
21/10/2009,68.2,-0.004681109
20/10/2009,68.52,-0.00958613
19/10/2009,69.18,0.025176974
16/10/2009,67.46,-0.037817188
15/10/2009,70.06,-0.00469919
14/10/2009,70.39,0.044148305
13/10/2009,67.35,-0.02521758
12/10/2009,69.07,-0.004766384
09/10/2009,69.4,0.007521007
08/10/2009,68.88,0.011829273
07/10/2009,68.07,-0.002787356
06/10/2009,68.26,0.009568042
05/10/2009,67.61,0.023646717
02/10/2009,66.03,-0.000605602
01/10/2009,66.07,-0.049604265
30/09/2009,69.43,0.001585586
29/09/2009,69.32,-0.033059689
28/09/2009,71.65,0.05184437
25/09/2009,68.03,0.010937147
24/09/2009,67.29,-0.03919785
23/09/2009,69.98,-0.047850679
22/09/2009,73.41,0.022314976
21/09/2009,71.79,-0.029914415
18/09/2009,73.97,0.015257073
17/09/2009,72.85,-0.006976295
16/09/2009,73.36,0.04331852
15/09/2009,70.25,0.016216184
14/09/2009,69.12,0.026238222
11/09/2009,67.33,-0.00148412
10/09/2009,67.43,0.020829404
09/09/2009,66.04,0.023285366
08/09/2009,64.52,0.053481872
04/09/2009,61.16,0.022654958
03/09/2009,59.79,0.015336948
02/09/2009,58.88,-0.021672415
01/09/2009,60.17,-0.055753997
31/08/2009,63.62,-0.017914647
28/08/2009,64.77,0.013992766
27/08/2009,63.87,0.008174861
26/08/2009,63.35,0.018641502
25/08/2009,62.18,0.014090443
24/08/2009,61.31,-0.014572797
21/08/2009,62.21,0.018986372
20/08/2009,61.04,0.044384745
19/08/2009,58.39,-0.015464664
18/08/2009,59.3,0.020099467
17/08/2009,58.12,-0.075692107
14/08/2009,62.69,-0.008576927
13/08/2009,63.23,0.002058103
12/08/2009,63.1,0.010514674
11/08/2009,62.44,-0.032459128
10/08/2009,64.5,-0.033089853
07/08/2009,66.67,0.058208913
06/08/2009,62.9,-0.00142982
05/08/2009,62.99,0.033578619
04/08/2009,60.91,0.066346097
03/08/2009,57,0.022712119
31/07/2009,55.72,-0.00733128
30/07/2009,56.13,0.037021103
29/07/2009,54.09,-0.008834955
28/07/2009,54.57,-0.008757582
27/07/2009,55.05,0.025387677
24/07/2009,53.67,-0.005759421
23/07/2009,53.98,0.03333956
22/07/2009,52.21,0.007690867
21/07/2009,51.81,-0.002506025
20/07/2009,51.94,0.038866521
17/07/2009,49.96,-0.031911315
16/07/2009,51.58,0.01720809
15/07/2009,50.7,0.019518644
14/07/2009,49.72,0.020933596
13/07/2009,48.69,0.051628446
10/07/2009,46.24,-0.003669729
09/07/2009,46.41,-0.024687357
08/07/2009,47.57,0.000210239
07/07/2009,47.56,-0.051030434
06/07/2009,50.05,0.035176952
02/07/2009,48.32,-0.060819383
01/07/2009,51.35,-0.001556723
30/06/2009,51.43,0.000194458
29/06/2009,51.42,-0.009676871
26/06/2009,51.92,0.00753991
25/06/2009,51.53,0.018607921
24/06/2009,50.58,0.012533736
23/06/2009,49.95,0.016756221
22/06/2009,49.12,-0.074515055
19/06/2009,52.92,0.032651258
18/06/2009,51.22,0.017330091
17/06/2009,50.34,-0.019864947
16/06/2009,51.35,-0.011039136
15/06/2009,51.92,-0.041684488
12/06/2009,54.13,0.037456152
11/06/2009,52.14,-0.008783711
10/06/2009,52.6,-0.014532671
09/06/2009,53.37,-0.009324946
08/06/2009,53.87,0.006705184
05/06/2009,53.51,-0.019982163
04/06/2009,54.59,0.011051872
03/06/2009,53.99,-0.004619799
02/06/2009,54.24,-0.038873194
01/06/2009,56.39,0.053171089
29/05/2009,53.47,0.031923669
28/05/2009,51.79,0.035774255
27/05/2009,49.97,-0.026657714
26/05/2009,51.32,0.057548201
22/05/2009,48.45,-0.023458495
21/05/2009,49.6,-0.007231852
20/05/2009,49.96,-0.010552612
19/05/2009,50.49,-0.019612317
18/05/2009,51.49,0.09294359
15/05/2009,46.92,-0.064578482
14/05/2009,50.05,0.040156216
13/05/2009,48.08,-0.066966416
12/05/2009,51.41,-0.011026323
11/05/2009,51.98,-0.03682788
08/05/2009,53.93,0.035482114
07/05/2009,52.05,-0.05221506
06/05/2009,54.84,0.089999725
05/05/2009,50.12,-0.034513229
04/05/2009,51.88,0.089046108
01/05/2009,47.46,-0.083634421
30/04/2009,51.6,0.037717967
29/04/2009,49.69,0.052045608
28/04/2009,47.17,0.030784909
27/04/2009,45.74,-0.101966042
24/04/2009,50.65,0.045232827
23/04/2009,48.41,0.054113127
22/04/2009,45.86,-0.066227021
21/04/2009,49,0.120900134
20/04/2009,43.42,-0.127814947
17/04/2009,49.34,0.043282457
16/04/2009,47.25,0.07126302
15/04/2009,44,0.131714862
14/04/2009,38.57,-0.100552502
13/04/2009,42.65,-0.007940257
09/04/2009,42.99,0.151943302
08/04/2009,36.93,0.028286933
07/04/2009,35.9,-0.116110328
06/04/2009,40.32,-0.024014876
03/04/2009,41.3,0.110755727
02/04/2009,36.97,0.106052006
01/04/2009,33.25,-0.040954317
31/03/2009,34.64,0.115548237
30/03/2009,30.86,-0.086552209
27/03/2009,33.65,-0.088941163
26/03/2009,36.78,0.05103575
25/03/2009,34.95,-0.007127614
24/03/2009,35.2,-0.105076384
23/03/2009,39.1,0.175693952
20/03/2009,32.8,-0.047046485
19/03/2009,34.38,-0.028671689
18/03/2009,35.38,0.044798706
17/03/2009,33.83,0.071360437
16/03/2009,31.5,-0.097616321
13/03/2009,34.73,-0.02614528
12/03/2009,35.65,0.095590724
11/03/2009,32.4,-0.034878441
10/03/2009,33.55,0.156139741
09/03/2009,28.7,0.091519464
06/03/2009,26.19,-0.058218477
05/03/2009,27.76,-0.056037068
04/03/2009,29.36,-0.017890773
03/03/2009,29.89,-0.002339182
02/03/2009,29.96,-0.099670124
27/02/2009,33.1,-0.009621241
26/02/2009,33.42,-0.034120957
25/02/2009,34.58,-0.021739987
24/02/2009,35.34,0.076112505
23/02/2009,32.75,-0.10070849
20/02/2009,36.22,0.049232007
19/02/2009,34.48,-0.041471436
18/02/2009,35.94,0.022226263
17/02/2009,35.15,-0.079276466
13/02/2009,38.05,-0.080507575
12/02/2009,41.24,-0.041326232
11/02/2009,42.98,0.025449064
10/02/2009,41.9,-0.111878606
09/02/2009,46.86,0.021571156
06/02/2009,45.86,0.059058579
05/02/2009,43.23,0.005567168
04/02/2009,42.99,0.000465333
03/02/2009,42.97,-0.019588136
02/02/2009,43.82,0.019355443
30/01/2009,42.98,-0.033405074
29/01/2009,44.44,-0.097067901
28/01/2009,48.97,0.111574048
27/01/2009,43.8,-0.004328518
26/01/2009,43.99,-0.016905621
23/01/2009,44.74,0.035722146
22/01/2009,43.17,-0.07215365
21/01/2009,46.4,0.120561677
20/01/2009,41.13,-0.103608435
16/01/2009,45.62,0.022612358
15/01/2009,44.6,0.046114375
14/01/2009,42.59,-0.065213334
13/01/2009,45.46,0.038798453
12/01/2009,43.73,-0.070622764
09/01/2009,46.93,-0.070341489
08/01/2009,50.35,-0.016154804
07/01/2009,51.17,-0.043218963
06/01/2009,53.43,0.053235741
05/01/2009,50.66,
