Date,Close,CINF
07/01/2014,51.05,0.000979912
06/01/2014,51,-0.002545776
03/01/2014,51.13,-0.006239053
02/01/2014,51.45,-0.017723446
31/12/2013,52.37,0.002294017
30/12/2013,52.25,0.005180862
27/12/2013,51.98,-0.00766581
26/12/2013,52.38,0.003059276
24/12/2013,52.22,0.003260768
23/12/2013,52.05,0.000768787
20/12/2013,52.01,0.011797835
19/12/2013,51.4,-0.002331909
18/12/2013,51.52,0.016636062
17/12/2013,50.67,-0.003152712
16/12/2013,50.83,-0.007643349
13/12/2013,51.22,-0.002145296
12/12/2013,51.33,-0.001168224
11/12/2013,51.39,-0.012184659
10/12/2013,52.02,-0.004220225
09/12/2013,52.24,-0.000765404
06/12/2013,52.28,0.017170288
05/12/2013,51.39,-0.005627258
04/12/2013,51.68,-0.003476921
03/12/2013,51.86,-0.005576401
02/12/2013,52.15,-0.004973231
29/11/2013,52.41,-0.010250659
27/11/2013,52.95,0.004922388
26/11/2013,52.69,0.00056953
25/11/2013,52.66,0.004758741
22/11/2013,52.41,0.009585963
21/11/2013,51.91,0.01886298
20/11/2013,50.94,-0.00372294
19/11/2013,51.13,0.004508486
18/11/2013,50.9,-0.003530108
15/11/2013,51.08,0.003726591
14/11/2013,50.89,0.007297143
13/11/2013,50.52,0.007949167
12/11/2013,50.12,-0.009333798
11/11/2013,50.59,0.000395413
08/11/2013,50.57,0.018964537
07/11/2013,49.62,-0.012417544
06/11/2013,50.24,0.011410393
05/11/2013,49.67,-0.004820254
04/11/2013,49.91,-0.001801622
01/11/2013,50,-0.0009995
31/10/2013,50.05,-0.010138244
30/10/2013,50.56,-0.001383536
29/10/2013,50.63,0.006539209
28/10/2013,50.3,0.002388536
25/10/2013,50.18,-0.002786071
24/10/2013,50.32,0.003782981
23/10/2013,50.13,-0.00398169
22/10/2013,50.33,0.007578816
21/10/2013,49.95,-0.00080048
18/10/2013,49.99,0.002603907
17/10/2013,49.86,0.008054816
16/10/2013,49.46,0.016101438
15/10/2013,48.67,-0.006553372
14/10/2013,48.99,0.008816049
11/10/2013,48.56,0.002061431
10/10/2013,48.46,0.028253423
09/10/2013,47.11,-0.000424448
08/10/2013,47.13,-0.00781997
07/10/2013,47.5,-0.002733104
04/10/2013,47.63,0.012039432
03/10/2013,47.06,-0.010358406
02/10/2013,47.55,0.005271493
01/10/2013,47.3,0.00296422
30/09/2013,47.16,-0.006341175
27/09/2013,47.46,0.004434597
26/09/2013,47.25,0.002330756
25/09/2013,47.14,0.002761552
24/09/2013,47.01,-0.000212698
23/09/2013,47.02,-0.008892712
20/09/2013,47.44,0.001265556
19/09/2013,47.38,0.003806306
18/09/2013,47.2,0.009579637
17/09/2013,46.75,-0.000427716
16/09/2013,46.77,0.004500168
13/09/2013,46.56,0.005599842
12/09/2013,46.3,-0.004310352
11/09/2013,46.5,-0.002577321
10/09/2013,46.62,0.00796817
09/09/2013,46.25,0.01437307
06/09/2013,45.59,-0.00938769
05/09/2013,46.02,0.000434688
04/09/2013,46,0.004357305
03/09/2013,45.8,0.002623526
30/08/2013,45.68,-0.011319233
29/08/2013,46.2,0.004773279
28/08/2013,45.98,-0.006071137
27/08/2013,46.26,-0.013953216
26/08/2013,46.91,-0.009969326
23/08/2013,47.38,-0.003160892
22/08/2013,47.53,0.00908809
21/08/2013,47.1,-0.008246162
20/08/2013,47.49,0.006337157
19/08/2013,47.19,-0.012006463
16/08/2013,47.76,0.000209402
15/08/2013,47.75,-0.02379833
14/08/2013,48.9,0.003072199
13/08/2013,48.75,0.004523034
12/08/2013,48.53,-0.002675174
09/08/2013,48.66,-0.00143752
08/08/2013,48.73,0.003700662
07/08/2013,48.55,-0.004111003
06/08/2013,48.75,-0.007561086
05/08/2013,49.12,-0.012543155
02/08/2013,49.74,-0.003612286
01/08/2013,49.92,0.018397365
31/07/2013,49.01,0.001633654
30/07/2013,48.93,-0.003468329
29/07/2013,49.1,-0.000407249
26/07/2013,49.12,0.004693407
25/07/2013,48.89,0.004304608
24/07/2013,48.68,-0.01710836
23/07/2013,49.52,-0.009646377
22/07/2013,50,0.009040745
19/07/2013,49.55,-0.001411717
18/07/2013,49.62,0.011757687
17/07/2013,49.04,0.00122424
16/07/2013,48.98,-0.008538373
15/07/2013,49.4,0.004463387
12/07/2013,49.18,0.007142159
11/07/2013,48.83,0.006574916
10/07/2013,48.51,0.008487785
09/07/2013,48.1,0.014659948
08/07/2013,47.4,0.016163687
05/07/2013,46.64,0.006884709
03/07/2013,46.32,-0.000215866
02/07/2013,46.33,-0.004522458
01/07/2013,46.54,0.013411406
28/06/2013,45.92,-0.007376905
27/06/2013,46.26,0.013493132
26/06/2013,45.64,0.013011541
25/06/2013,45.05,0.006234712
24/06/2013,44.77,-0.013973833
21/06/2013,45.4,0.002425847
20/06/2013,45.29,-0.021407545
19/06/2013,46.27,-0.017779198
18/06/2013,47.1,0.005748978
17/06/2013,46.83,0.013977219
14/06/2013,46.18,-0.005614353
13/06/2013,46.44,0.017376632
12/06/2013,45.64,0.002852443
11/06/2013,45.51,-0.021305154
10/06/2013,46.49,0.000645508
07/06/2013,46.46,0.011037879
06/06/2013,45.95,0.007865455
05/06/2013,45.59,-0.01307493
04/06/2013,46.19,-0.020358573
03/06/2013,47.14,-0.004233707
31/05/2013,47.34,-0.014053718
30/05/2013,48.01,0.009837861
29/05/2013,47.54,-0.011502793
28/05/2013,48.09,0.003332642
24/05/2013,47.93,0.003762546
23/05/2013,47.75,-0.003136437
22/05/2013,47.9,-0.010384309
21/05/2013,48.4,-0.01639381
20/05/2013,49.2,-0.009306157
17/05/2013,49.66,0.006464669
16/05/2013,49.34,-0.020263508
15/05/2013,50.35,0.002585265
14/05/2013,50.22,0.014440684
13/05/2013,49.5,0.003845769
10/05/2013,49.31,0.00406422
09/05/2013,49.11,-0.007303745
08/05/2013,49.47,0.003239525
07/05/2013,49.31,-0.001823524
06/05/2013,49.4,0.002838032
03/05/2013,49.26,0.011022769
02/05/2013,48.72,0.007623402
01/05/2013,48.35,-0.011515653
30/04/2013,48.91,0.012757375
29/04/2013,48.29,0.003942323
26/04/2013,48.1,-0.016495219
25/04/2013,48.9,-0.000817662
24/04/2013,48.94,0.005532234
23/04/2013,48.67,0.014278566
22/04/2013,47.98,0.006272235
19/04/2013,47.68,0.018415167
18/04/2013,46.81,-0.017785775
17/04/2013,47.65,-0.02323274
16/04/2013,48.77,0.014873234
15/04/2013,48.05,-0.015488177
12/04/2013,48.8,-0.004702043
11/04/2013,49.03,0.01375933
10/04/2013,48.36,0.014580554
09/04/2013,47.66,-0.002723941
08/04/2013,47.79,0.009038422
05/04/2013,47.36,-0.004003798
04/04/2013,47.55,0.002526849
03/04/2013,47.43,-0.002106151
02/04/2013,47.53,0.008663551
01/04/2013,47.12,-0.002119992
28/03/2013,47.22,0.007013099
27/03/2013,46.89,-0.001278773
26/03/2013,46.95,0.011568252
25/03/2013,46.41,0.001077935
22/03/2013,46.36,0.00345722
21/03/2013,46.2,-0.006687545
20/03/2013,46.51,0.007120539
19/03/2013,46.18,0.000216567
18/03/2013,46.17,-0.017391743
15/03/2013,46.98,-0.003824096
14/03/2013,47.16,0.003611263
13/03/2013,46.99,0.007261886
12/03/2013,46.65,0.002575661
11/03/2013,46.53,0.004307566
08/03/2013,46.33,0.000431779
07/03/2013,46.31,0.005195942
06/03/2013,46.07,0.006096252
05/03/2013,45.79,0.012084075
04/03/2013,45.24,0.001769912
01/03/2013,45.16,0.003327052
28/02/2013,45.01,0.000444444
27/02/2013,44.99,0.008258054
26/02/2013,44.62,0.015812392
25/02/2013,43.92,-0.024292693
22/02/2013,45,0.009825894
21/02/2013,44.56,0.001122713
20/02/2013,44.51,-0.012281052
19/02/2013,45.06,0.004894337
15/02/2013,44.84,0.003350835
14/02/2013,44.69,-0.000447427
13/02/2013,44.71,0.002015001
12/02/2013,44.62,0.00044833
11/02/2013,44.6,-0.00022419
08/02/2013,44.61,0.00471858
07/02/2013,44.4,0.010186845
06/02/2013,43.95,0.009602269
05/02/2013,43.53,0.00460512
04/02/2013,43.33,-0.003915702
01/02/2013,43.5,0.024669624
31/01/2013,42.44,-0.001648029
30/01/2013,42.51,-0.004225358
29/01/2013,42.69,0.00965054
28/01/2013,42.28,-0.011756543
25/01/2013,42.78,0.00609615
24/01/2013,42.52,0.003770033
23/01/2013,42.36,-0.001415428
22/01/2013,42.42,0.019039128
18/01/2013,41.62,0.008444977
17/01/2013,41.27,0.006076091
16/01/2013,41.02,-0.000487448
15/01/2013,41.04,-0.004133744
14/01/2013,41.21,-0.001212562
11/01/2013,41.26,0.001455251
10/01/2013,41.2,0.011473335
09/01/2013,40.73,0.010861622
08/01/2013,40.29,-0.00024817
07/01/2013,40.3,-0.000992064
04/01/2013,40.34,0.011719371
03/01/2013,39.87,0
02/01/2013,39.87,0.017968344
31/12/2012,39.16,0.015440348
28/12/2012,38.56,-0.01365121
27/12/2012,39.09,-0.005103354
26/12/2012,39.29,-0.004824181
24/12/2012,39.48,-0.003287397
21/12/2012,39.61,-0.013042573
20/12/2012,40.13,0.004996263
19/12/2012,39.93,-0.004497759
18/12/2012,40.11,0.011030445
17/12/2012,39.67,0.001261193
14/12/2012,39.62,-0.00629012
13/12/2012,39.87,-0.017651173
12/12/2012,40.58,-0.001231376
11/12/2012,40.63,0.001231376
10/12/2012,40.58,0.00197336
07/12/2012,40.5,-0.002712368
06/12/2012,40.61,0.002712368
05/12/2012,40.5,0.001977262
04/12/2012,40.42,0
03/12/2012,40.42,-0.002470967
30/11/2012,40.52,0.001976285
29/11/2012,40.44,0.001732459
28/11/2012,40.37,0.00820798
27/11/2012,40.04,-0.001996009
26/11/2012,40.12,-0.004972661
23/11/2012,40.32,0.010721958
21/11/2012,39.89,0
20/11/2012,39.89,0.006539259
19/11/2012,39.63,0.012952562
16/11/2012,39.12,0.020922886
15/11/2012,38.31,0.009704994
14/11/2012,37.94,-0.013612776
13/11/2012,38.46,-0.010346704
12/11/2012,38.86,-0.006157023
09/11/2012,39.1,0.003073773
08/11/2012,38.98,-0.001794182
07/11/2012,39.05,-0.020279529
06/11/2012,39.85,0.015680645
05/11/2012,39.23,0.004342835
02/11/2012,39.06,-0.018013934
01/11/2012,39.77,-0.001758573
31/10/2012,39.84,-0.019142909
26/10/2012,40.61,0.016636014
25/10/2012,39.94,0.012090827
24/10/2012,39.46,0.000506971
23/10/2012,39.44,-0.004553512
22/10/2012,39.62,0.002274164
19/10/2012,39.53,-0.00756052
18/10/2012,39.83,0.010347095
17/10/2012,39.42,0.009174376
16/10/2012,39.06,0.01055215
15/10/2012,38.65,0.006489315
12/10/2012,38.4,-0.006748014
11/10/2012,38.66,0.004407006
10/10/2012,38.49,0.001299883
09/10/2012,38.44,-0.006741016
08/10/2012,38.7,-0.000258365
05/10/2012,38.71,0.005439723
04/10/2012,38.5,0.014125268
03/10/2012,37.96,0.00316623
02/10/2012,37.84,0
01/10/2012,37.84,-0.000792498
28/09/2012,37.87,-0.002637132
27/09/2012,37.97,0.004487272
26/09/2012,37.8,-0.01366285
25/09/2012,38.32,-0.011932697
24/09/2012,38.78,-0.007706177
21/09/2012,39.08,0.000767951
20/09/2012,39.05,-0.005872607
19/09/2012,39.28,-0.006597334
18/09/2012,39.54,-0.000252876
17/09/2012,39.55,-0.008559972
14/09/2012,39.89,0.001254233
13/09/2012,39.84,0.015684612
12/09/2012,39.22,0.002297385
11/09/2012,39.13,0.01286026
10/09/2012,38.63,-0.002068788
07/09/2012,38.71,-0.011046997
06/09/2012,39.14,0.0107887
05/09/2012,38.72,-0.002321683
04/09/2012,38.81,0.003872472
31/08/2012,38.66,0.003368315
30/08/2012,38.53,-0.000518941
29/08/2012,38.55,-0.007494543
28/08/2012,38.84,0.000772698
27/08/2012,38.81,-0.007444522
24/08/2012,39.1,0.006157023
23/08/2012,38.86,-0.005389465
22/08/2012,39.07,-0.000511771
21/08/2012,39.09,-0.012709881
20/08/2012,39.59,0.001516684
17/08/2012,39.53,0.006853688
16/08/2012,39.26,0.016694879
15/08/2012,38.61,0.004412726
14/08/2012,38.44,0.003387625
13/08/2012,38.31,0.000522193
10/08/2012,38.29,0.002876947
09/08/2012,38.18,-0.000785443
08/08/2012,38.21,0.003145481
07/08/2012,38.09,0.004209425
06/08/2012,37.93,-0.008139732
03/08/2012,38.24,0.019541155
02/08/2012,37.5,0
01/08/2012,37.5,-0.009025811
31/07/2012,37.84,-0.012866135
30/07/2012,38.33,0.007331795
27/07/2012,38.05,0.012695225
26/07/2012,37.57,0.01258889
25/07/2012,37.1,0
24/07/2012,37.1,-0.002154013
23/07/2012,37.18,-0.001343906
20/07/2012,37.23,-0.011483635
19/07/2012,37.66,-0.001326788
18/07/2012,37.71,-0.000265146
17/07/2012,37.72,0.000530363
16/07/2012,37.7,-0.011078984
13/07/2012,38.12,0.010283545
12/07/2012,37.73,-0.007393749
11/07/2012,38.01,0.000789578
10/07/2012,37.98,-0.001315617
09/07/2012,38.03,-0.002626052
06/07/2012,38.13,0.001312164
05/07/2012,38.08,-0.008888947
03/07/2012,38.42,0.00208442
02/07/2012,38.34,0.007067167
29/06/2012,38.07,0.025809601
28/06/2012,37.1,0.003239744
27/06/2012,36.98,-0.001081081
26/06/2012,37.02,0.011683328
25/06/2012,36.59,-0.008436572
22/06/2012,36.9,0.008983319
21/06/2012,36.57,-0.019496962
20/06/2012,37.29,-0.004014457
19/06/2012,37.44,0.016698476
18/06/2012,36.82,0.005173599
15/06/2012,36.63,0.005200504
14/06/2012,36.44,0.006884235
13/06/2012,36.19,-0.012084739
12/06/2012,36.63,0.012084739
11/06/2012,36.19,-0.01426636
08/06/2012,36.71,0.010680644
07/06/2012,36.32,0.003585716
06/06/2012,36.19,0.026033661
05/06/2012,35.26,0.007686871
04/06/2012,34.99,-0.004562312
01/06/2012,35.15,-0.026114077
