Date,Close,AIG
27/01/2011,41.97,0.008614554
26/01/2011,41.61,0.006026293
25/01/2011,41.36,-0.014164203
24/01/2011,41.95,-0.024721683
21/01/2011,43,-0.004177309
20/01/2011,43.18,-0.166840288
19/01/2011,51.02,-0.041276615
18/01/2011,53.17,-0.015489719
14/01/2011,54,-0.057395011
13/01/2011,57.19,-0.020936832
12/01/2011,58.4,-0.01089929
11/01/2011,59.04,0.028345108
10/01/2011,57.39,-0.063950267
07/01/2011,61.18,0.012003762
06/01/2011,60.45,-0.008237279
05/01/2011,60.95,0.070869705
04/01/2011,56.78,-0.022120557
03/01/2011,58.05,0.007434978
31/12/2010,57.62,0.001563179
30/12/2010,57.53,0.004529624
29/12/2010,57.27,-0.028573372
28/12/2010,58.93,-0.00760717
27/12/2010,59.38,0.088880909
23/12/2010,54.33,-0.025980206
22/12/2010,55.76,0.010456198
21/12/2010,55.18,0.032415361
20/12/2010,53.42,0.016229834
17/12/2010,52.56,0.008790425
16/12/2010,52.1,0.017620748
15/12/2010,51.19,-0.01126663
14/12/2010,51.77,0.064834747
13/12/2010,48.52,-0.008823285
10/12/2010,48.95,0.024192227
09/12/2010,47.78,0.123713099
08/12/2010,42.22,-0.040158582
07/12/2010,43.95,0.007995474
06/12/2010,43.6,-0.003663008
03/12/2010,43.76,0.020314641
02/12/2010,42.88,0.014091356
01/12/2010,42.28,0.023693821
30/11/2010,41.29,-0.005795718
29/11/2010,41.53,0.006764945
26/11/2010,41.25,-0.012287831
24/11/2010,41.76,0.022032122
23/11/2010,40.85,-0.031090587
22/11/2010,42.14,-0.013903841
19/11/2010,42.73,0.003986405
18/11/2010,42.56,0.018497089
17/11/2010,41.78,0.001676848
16/11/2010,41.71,-0.016879041
15/11/2010,42.42,0.014484404
12/11/2010,41.81,-0.016603797
11/11/2010,42.51,-0.011228188
10/11/2010,42.99,0.00302854
09/11/2010,42.86,-0.040467289
08/11/2010,44.63,-0.021720712
05/11/2010,45.61,0.019259035
04/11/2010,44.74,0.026499116
03/11/2010,43.57,0.033846153
02/11/2010,42.12,0.004759647
01/11/2010,41.92,-0.002144645
29/10/2010,42.01,0.000714371
28/10/2010,41.98,0.00381862
27/10/2010,41.82,-0.005008955
26/10/2010,42.03,0.022375528
25/10/2010,41.1,-0.011130045
22/10/2010,41.56,0.006760045
21/10/2010,41.28,-0.007962402
20/10/2010,41.61,0.014524584
19/10/2010,41.01,-0.030025073
18/10/2010,42.26,0.018870738
15/10/2010,41.47,-0.011269751
14/10/2010,41.94,-0.018193059
13/10/2010,42.71,0.022015329
12/10/2010,41.78,0.017870555
11/10/2010,41.04,0.003172669
08/10/2010,40.91,0.010813573
07/10/2010,40.47,-0.006649452
06/10/2010,40.74,0.019832083
05/10/2010,39.94,0.016662845
04/10/2010,39.28,0.01075004
01/10/2010,38.86,-0.006157023
30/09/2010,39.1,0.043115757
29/09/2010,37.45,0.003477334
28/09/2010,37.32,0.005104108
27/09/2010,37.13,0.017935263
24/09/2010,36.47,0.039143941
23/09/2010,35.07,-0.016963935
22/09/2010,35.67,-0.026011428
21/09/2010,36.61,0.000273187
20/09/2010,36.6,0.026579638
17/09/2010,35.64,-0.001962159
16/09/2010,35.71,-0.012522774
15/09/2010,36.16,0.00082999
14/09/2010,36.13,-0.021629864
13/09/2010,36.92,0.015559206
10/09/2010,36.35,0.001651983
09/09/2010,36.29,0.000275596
08/09/2010,36.28,0.019764039
07/09/2010,35.57,-0.031274169
03/09/2010,36.7,0.021482512
02/09/2010,35.92,0.007264631
01/09/2010,35.66,0.049730034
31/08/2010,33.93,-0.002060946
30/08/2010,34,-0.034685558
27/08/2010,35.2,0.034979719
26/08/2010,33.99,-0.011990201
25/08/2010,34.4,0.003786228
24/08/2010,34.27,-0.02221993
23/08/2010,35.04,-0.00370318
20/08/2010,35.17,-0.01074671
19/08/2010,35.55,-0.035372574
18/08/2010,36.83,0.011194656
17/08/2010,36.42,0.012710865
16/08/2010,35.96,-0.019551772
13/08/2010,36.67,-0.011657988
12/08/2010,37.1,-0.019749775
11/08/2010,37.84,-0.060251464
10/08/2010,40.19,-0.035443035
09/08/2010,41.64,0.017197953
06/08/2010,40.93,0.025486967
05/08/2010,39.9,-0.003003005
04/08/2010,40.02,0.010802768
03/08/2010,39.59,-0.011302393
02/08/2010,40.04,0.040000238
30/07/2010,38.47,-0.012913403
29/07/2010,38.97,-0.001538462
28/07/2010,39.03,-0.003069841
27/07/2010,39.15,0.011560822
26/07/2010,38.7,0.051157305
23/07/2010,36.77,0.007644045
22/07/2010,36.49,0.032872041
21/07/2010,35.31,-0.027926975
20/07/2010,36.31,0.025663891
19/07/2010,35.39,-0.007039308
16/07/2010,35.64,-0.047667199
15/07/2010,37.38,-0.004004811
14/07/2010,37.53,-0.012182354
13/07/2010,37.99,0.065820381
12/07/2010,35.57,-0.00923471
09/07/2010,35.9,0.010922949
08/07/2010,35.51,0.00479888
07/07/2010,35.34,0.047220938
06/07/2010,33.71,0.018261247
02/07/2010,33.1,-0.023291587
01/07/2010,33.88,-0.01639381
30/06/2010,34.44,-0.002320187
29/06/2010,34.52,-0.052480307
28/06/2010,36.38,-0.015546474
25/06/2010,36.95,0.004883352
24/06/2010,36.77,-0.027891323
23/06/2010,37.81,-0.012092682
22/06/2010,38.27,-0.012722488
21/06/2010,38.76,0.022173857
18/06/2010,37.91,0.003699793
17/06/2010,37.77,-0.002644105
16/06/2010,37.87,-0.000264026
15/06/2010,37.88,0.021075877
14/06/2010,37.09,0.055716224
11/06/2010,35.08,-0.006251796
10/06/2010,35.3,0.031072695
09/06/2010,34.22,-0.002626588
08/06/2010,34.31,0.006726155
07/06/2010,34.08,-0.01946887
04/06/2010,34.75,-0.012866511
03/06/2010,35.2,0.003985203
02/06/2010,35.06,0.023374315
01/06/2010,34.25,-0.032460124
28/05/2010,35.38,-0.030069081
27/05/2010,36.46,0.068385737
26/05/2010,34.05,-0.012839394
25/05/2010,34.49,-0.001159084
24/05/2010,34.53,-0.040578698
21/05/2010,35.96,0.032502508
20/05/2010,34.81,-0.069892591
19/05/2010,37.33,-0.011982569
18/05/2010,37.78,-0.031781784
17/05/2010,39,-0.018293193
14/05/2010,39.72,-0.023143997
13/05/2010,40.65,-0.018282045
12/05/2010,41.4,-0.035357818
11/05/2010,42.89,0.045554556
10/05/2010,40.98,0.057244543
07/05/2010,38.7,0.051701374
06/05/2010,36.75,-0.025521869
05/05/2010,37.7,-0.014483466
04/05/2010,38.25,-0.033169257
03/05/2010,39.54,0.016318567
30/04/2010,38.9,-0.033618735
29/04/2010,40.23,0.018059182
28/04/2010,39.51,0.055685561
27/04/2010,37.37,-0.17484564
26/04/2010,44.51,0.002924966
23/04/2010,44.38,0.025791684
22/04/2010,43.25,0.05586717
21/04/2010,40.9,-0.017690998
20/04/2010,41.63,0.062954381
19/04/2010,39.09,-0.001533743
16/04/2010,39.15,-0.020978907
15/04/2010,39.98,0.006021092
14/04/2010,39.74,-0.010264203
13/04/2010,40.15,-0.026301135
12/04/2010,41.22,0.077659975
09/04/2010,38.14,0.014525543
08/04/2010,37.59,-0.054361209
07/04/2010,39.69,0.100083459
06/04/2010,35.91,0.023954929
05/04/2010,35.06,0.027470283
01/04/2010,34.11,-0.000879121
31/03/2010,34.14,-0.001463486
30/03/2010,34.19,-0.007575794
29/03/2010,34.45,0.006990998
26/03/2010,34.21,-0.008731138
25/03/2010,34.51,0.039603284
24/03/2010,33.17,-0.003310763
23/03/2010,33.28,-0.003299838
22/03/2010,33.39,-0.041360933
19/03/2010,34.8,0.004608303
18/03/2010,34.64,0.006661864
17/03/2010,34.41,0.023523578
16/03/2010,33.61,-0.020904633
15/03/2010,34.32,0.002625822
12/03/2010,34.23,-0.025383538
11/03/2010,35.11,-0.031677491
10/03/2010,36.24,0.100650018
09/03/2010,32.77,0.118775289
08/03/2010,29.1,0.035680595
05/03/2010,28.08,0.050019552
04/03/2010,26.71,0.070973759
03/03/2010,24.88,-0.006010838
02/03/2010,25.03,-0.029523892
01/03/2010,25.78,0.039965754
26/02/2010,24.77,-0.104916331
25/02/2010,27.51,-0.017297729
24/02/2010,27.99,0.044939068
23/02/2010,26.76,-0.06053669
22/02/2010,28.43,0.069168758
19/02/2010,26.53,-0.006761859
18/02/2010,26.71,-0.007088259
17/02/2010,26.9,-0.019511018
16/02/2010,27.43,0.022489427
12/02/2010,26.82,0.019578939
11/02/2010,26.3,-0.023300566
10/02/2010,26.92,0.151306783
09/02/2010,23.14,0.04327386
08/02/2010,22.16,-0.011218426
05/02/2010,22.41,-0.008000043
04/02/2010,22.59,-0.051757994
03/02/2010,23.79,-0.007537724
02/02/2010,23.97,0.000417275
01/02/2010,23.96,-0.011205762
29/01/2010,24.23,0.002893162
28/01/2010,24.16,-0.030570956
27/01/2010,24.91,0.020686197
26/01/2010,24.4,-0.066968967
25/01/2010,26.09,-0.015592634
22/01/2010,26.5,-0.038857803
21/01/2010,27.55,-0.014772382
20/01/2010,27.96,-0.01031854
19/01/2010,28.25,0.006748383
15/01/2010,28.06,-0.019061643
14/01/2010,28.6,-0.01595594
13/01/2010,29.06,0.020863065
12/01/2010,28.46,-0.040287769
11/01/2010,29.63,0.009835589
08/01/2010,29.34,0.0262446
07/01/2010,28.58,-0.019404628
06/01/2010,29.14,-0.006499082
05/01/2010,29.33,-0.018913093
04/01/2010,29.89,-0.003006516
31/12/2009,29.98,-0.020469516
30/12/2009,30.6,-0.034054045
29/12/2009,31.66,0.005066509
28/12/2009,31.5,0.044798143
24/12/2009,30.12,0.02385465
23/12/2009,29.41,-0.054264056
22/12/2009,31.05,0.101253734
21/12/2009,28.06,-0.00462223
18/12/2009,28.19,-0.00070922
17/12/2009,28.21,-0.025893679
16/12/2009,28.95,0.000691085
15/12/2009,28.93,-0.005171534
14/12/2009,29.08,0.024718404
11/12/2009,28.37,-0.01954687
10/12/2009,28.93,-0.024920218
09/12/2009,29.66,-0.011064656
08/12/2009,29.99,-0.00598406
07/12/2009,30.17,0.00165865
04/12/2009,30.12,0.007665427
03/12/2009,29.89,-0.042573554
02/12/2009,31.19,0.011284982
01/12/2009,30.84,0.082423404
30/11/2009,28.4,-0.159168252
27/11/2009,33.3,-0.040605755
25/11/2009,34.68,-0.00918491
24/11/2009,35,-0.00796817
23/11/2009,35.28,0.005115101
20/11/2009,35.1,-0.015828482
19/11/2009,35.66,-0.013923923
18/11/2009,36.16,0.00166067
17/11/2009,36.1,0.009742596
16/11/2009,35.75,-0.017743742
13/11/2009,36.39,0.003578806
12/11/2009,36.26,-0.01342302
11/11/2009,36.75,-0.022599832
10/11/2009,37.59,0.038231578
09/11/2009,36.18,0.019537323
06/11/2009,35.48,-0.101746326
05/11/2009,39.28,0.081656365
04/11/2009,36.2,-0.080127702
03/11/2009,39.22,0.133749964
02/11/2009,34.31,0.020315729
30/10/2009,33.62,-0.075318253
29/10/2009,36.25,0.02570692
28/10/2009,35.33,0.038077862
27/10/2009,34.01,-0.063784782
26/10/2009,36.25,-0.070554869
23/10/2009,38.9,-0.064458184
22/10/2009,41.49,0.061121853
21/10/2009,39.03,-0.035241502
20/10/2009,40.43,-0.018137752
19/10/2009,41.17,-0.048130659
16/10/2009,43.2,-0.032117554
15/10/2009,44.61,0.00449338
14/10/2009,44.41,-0.00269845
13/10/2009,44.53,0.00292365
12/10/2009,44.4,0.004062294
09/10/2009,44.22,0.010685563
08/10/2009,43.75,-0.047973504
07/10/2009,45.9,0.023587559
06/10/2009,44.83,0.047508363
05/10/2009,42.75,-0.007689657
02/10/2009,43.08,0.051928789
01/10/2009,40.9,-0.075556451
30/09/2009,44.11,-0.024852953
29/09/2009,45.22,-0.020140786
28/09/2009,46.14,0.033946394
25/09/2009,44.6,-0.008928631
24/09/2009,45,-0.037295785
23/09/2009,46.71,0.019674183
22/09/2009,45.8,-0.055215723
21/09/2009,48.4,0.192872895
18/09/2009,39.91,0.012099971
17/09/2009,39.43,-0.022320676
16/09/2009,40.32,0.038427377
15/09/2009,38.8,-0.057831154
14/09/2009,41.11,0.090578023
11/09/2009,37.55,-0.007957602
10/09/2009,37.85,-0.027106168
09/09/2009,38.89,0.081393581
08/09/2009,35.85,-0.110785106
04/09/2009,40.05,-0.041570778
03/09/2009,41.75,0.095429947
02/09/2009,37.95,0.052750565
01/09/2009,36,-0.230450126
31/08/2009,45.33,-0.102643393
28/08/2009,50.23,0.048750348
27/08/2009,47.84,0.238467302
26/08/2009,37.69,0.103917025
25/08/2009,33.97,0.003538783
24/08/2009,33.85,0.029987254
21/08/2009,32.85,0.016884515
20/08/2009,32.3,0.192653385
19/08/2009,26.64,0.081701991
18/08/2009,24.55,0.047121496
17/08/2009,23.42,-0.039762509
14/08/2009,24.37,-0.026322637
13/08/2009,25.02,-0.012313959
12/08/2009,25.33,0.01631877
11/08/2009,24.92,-0.141226429
10/08/2009,28.7,0.055888468
07/08/2009,27.14,0.1861609
06/08/2009,22.53,0.023805301
05/08/2009,22,0.486872383
04/08/2009,13.52,-0.005899722
03/08/2009,13.6,0.03440878
31/07/2009,13.14,0.000761325
30/07/2009,13.13,0.006111555
29/07/2009,13.05,-0.022728251
28/07/2009,13.35,0.026567027
27/07/2009,13,0.042425844
24/07/2009,12.46,-0.015923903
23/07/2009,12.66,-0.035690367
22/07/2009,13.12,-0.015128882
21/07/2009,13.32,-0.010455659
20/07/2009,13.46,-0.004447746
17/07/2009,13.52,0.058638799
16/07/2009,12.75,-0.109118153
15/07/2009,14.22,-0.007007737
14/07/2009,14.32,-0.017307459
13/07/2009,14.57,0.215962806
10/07/2009,11.74,0.213817498
09/07/2009,9.48,-0.323427914
08/07/2009,13.1,-0.048426594
07/07/2009,13.75,-0.163354944
06/07/2009,16.19,-0.119771312
02/07/2009,18.25,0.009358725
01/07/2009,18.08,2.74638635
30/06/2009,1.16,-0.136758937
29/06/2009,1.33,-0.093257493
26/06/2009,1.46,0
25/06/2009,1.46,0.027779564
24/06/2009,1.42,0.007067167
23/06/2009,1.41,0.014285957
22/06/2009,1.39,-0.095963988
19/06/2009,1.53,0.040005335
18/06/2009,1.47,0.048790164
17/06/2009,1.4,-0.055569851
16/06/2009,1.48,-0.033225648
15/06/2009,1.53,-0.050966444
12/06/2009,1.61,0
11/06/2009,1.61,0.00623055
10/06/2009,1.6,-0.030771659
09/06/2009,1.65,-0.006042314
08/06/2009,1.66,-0.029675768
05/06/2009,1.71,0.041797129
04/06/2009,1.64,0.109433841
03/06/2009,1.47,-0.05942342
02/06/2009,1.56,-0.062131781
01/06/2009,1.66,-0.017910927
29/05/2009,1.69,0.011904903
28/05/2009,1.67,0.006006024
27/05/2009,1.66,-0.023810649
26/05/2009,1.7,0
22/05/2009,1.7,-0.057158414
21/05/2009,1.8,0.011173301
20/05/2009,1.78,-0.016713481
19/05/2009,1.81,-0.010989122
18/05/2009,1.83,0.061991676
15/05/2009,1.72,-0.067441281
14/05/2009,1.84,0.139761942
13/05/2009,1.6,-0.123323216
12/05/2009,1.81,-0.048527041
11/05/2009,1.9,-0.056280836
08/05/2009,2.01,0.030305349
07/05/2009,1.95,0.058063801
06/05/2009,1.84,0.061644163
05/05/2009,1.73,0.169684973
04/05/2009,1.46,0.056352937
01/05/2009,1.38,0
30/04/2009,1.38,-0.021506205
29/04/2009,1.41,0.05092009
28/04/2009,1.34,-0.043802623
27/04/2009,1.4,-0.041964199
24/04/2009,1.46,-0.027028672
23/04/2009,1.5,0.047790664
22/04/2009,1.43,-0.020761991
21/04/2009,1.46,0.123794217
20/04/2009,1.29,-0.227783931
17/04/2009,1.62,-0.04230238
16/04/2009,1.69,0.0547249
15/04/2009,1.6,0.051293294
14/04/2009,1.52,0.068053463
13/04/2009,1.42,0.202236866
09/04/2009,1.16,0.071458964
08/04/2009,1.08,0.028170877
07/04/2009,1.05,-0.046520016
06/04/2009,1.1,-0.035718083
03/04/2009,1.14,0
02/04/2009,1.14,0.063369614
01/04/2009,1.07,0.067658648
31/03/2009,1,0.051293294
30/03/2009,0.95,-0.071095922
27/03/2009,1.02,-0.075507553
26/03/2009,1.1,-0.087011377
25/03/2009,1.2,-0.14698219
24/03/2009,1.39,-0.062738341
23/03/2009,1.48,0.160930367
20/03/2009,1.26,-0.251314428
19/03/2009,1.62,0.16034265
18/03/2009,1.38,0.362905494
17/03/2009,0.96,0.145507584
16/03/2009,0.83,0.506817602
13/03/2009,0.5,0.198450939
12/03/2009,0.41,0
11/03/2009,0.41,-0.024097552
10/03/2009,0.42,0.182321557
09/03/2009,0.35,0
06/03/2009,0.35,0
05/03/2009,0.35,-0.205852054
04/03/2009,0.43,0
03/03/2009,0.43,0.023530497
02/03/2009,0.42,0
27/02/2009,0.42,-0.2135741
26/02/2009,0.52,0.122602322
25/02/2009,0.46,0.11506933
24/02/2009,0.41,-0.256719847
23/02/2009,0.53,-0.018692133
20/02/2009,0.54,-0.088553397
19/02/2009,0.59,-0.212921997
18/02/2009,0.73,-0.066249386
17/02/2009,0.78,-0.08594243
13/02/2009,0.85,-0.057158414
12/02/2009,0.9,-0.064538521
11/02/2009,0.96,0.042559614
10/02/2009,0.92,-0.122602322
09/02/2009,1.04,0
06/02/2009,1.04,0.039220713
05/02/2009,1,-0.029558802
04/02/2009,1.03,-0.047402239
03/02/2009,1.08,-0.130053128
02/02/2009,1.23,-0.039845909
30/01/2009,1.28,-0.00778214
29/01/2009,1.29,-0.088947486
28/01/2009,1.41,0.043485112
27/01/2009,1.35,0.068992871
26/01/2009,1.26,-0.083699019
23/01/2009,1.37,0.044783603
22/01/2009,1.31,-0.101536419
21/01/2009,1.45,0.056752817
20/01/2009,1.37,-0.035846132
16/01/2009,1.42,0.007067167
15/01/2009,1.41,-0.055186416
14/01/2009,1.49,-0.058648727
13/01/2009,1.58,0.025642431
12/01/2009,1.54,-0.050643733
09/01/2009,1.62,-0.018349139
08/01/2009,1.65,0.006079046
07/01/2009,1.64,-0.059188871
06/01/2009,1.74,0.047067511
05/01/2009,1.66,
