Date,Close,TDC
06/01/2014,45.54,0.003960401
03/01/2014,45.36,0.013986242
02/01/2014,44.73,-0.016848104
31/12/2013,45.49,0.01751902
30/12/2013,44.7,-0.001341382
27/12/2013,44.76,0.00156512
26/12/2013,44.69,0.007637054
24/12/2013,44.35,0.001128032
23/12/2013,44.3,-0.010776934
20/12/2013,44.78,0.059815436
19/12/2013,42.18,0.00689904
18/12/2013,41.89,0.00382684
17/12/2013,41.73,0.002639474
16/12/2013,41.62,0.015252686
13/12/2013,40.99,0.036521262
12/12/2013,39.52,-0.013571457
11/12/2013,40.06,-0.026845597
10/12/2013,41.15,-0.01973115
09/12/2013,41.97,0.002146691
06/12/2013,41.88,0.006708219
05/12/2013,41.6,-0.022109542
04/12/2013,42.53,-0.064200467
03/12/2013,45.35,-0.010092231
02/12/2013,45.81,0.003717883
29/11/2013,45.64,-0.00087604
27/11/2013,45.68,0.006589086
26/11/2013,45.38,0.003532013
25/11/2013,45.22,-0.001546791
22/11/2013,45.29,-0.00901204
21/11/2013,45.7,0.006586193
20/11/2013,45.4,0.003972638
19/11/2013,45.22,-0.005073354
18/11/2013,45.45,-0.003075574
15/11/2013,45.59,0.017480255
14/11/2013,44.8,-0.003342621
13/11/2013,44.95,0.022953303
12/11/2013,43.93,0.003191977
11/11/2013,43.79,0.006644543
08/11/2013,43.5,0.002071109
07/11/2013,43.41,0.009954938
06/11/2013,42.98,0.00817666
05/11/2013,42.63,-0.008874416
04/11/2013,43.01,-0.022756987
01/11/2013,44,-0.001589645
31/10/2013,44.07,-0.031273489
30/10/2013,45.47,-0.017008696
29/10/2013,46.25,0.007814236
28/10/2013,45.89,0.031432424
25/10/2013,44.47,-0.021798016
24/10/2013,45.45,0.045692656
23/10/2013,43.42,-0.012359965
22/10/2013,43.96,0.011899454
21/10/2013,43.44,0.018587896
18/10/2013,42.64,0.002818226
17/10/2013,42.52,0.02476317
16/10/2013,41.48,-0.033893516
15/10/2013,42.91,-0.20323092
14/10/2013,52.58,-0.007012253
11/10/2013,52.95,0.004922388
10/10/2013,52.69,-0.001138088
09/10/2013,52.75,0.003227953
08/10/2013,52.58,-0.016597891
07/10/2013,53.46,-0.012270093
04/10/2013,54.12,-0.00497651
03/10/2013,54.39,-0.017857617
02/10/2013,55.37,0.00216959
01/10/2013,55.25,-0.003433014
30/09/2013,55.44,-0.019116259
27/09/2013,56.51,-0.006877727
26/09/2013,56.9,-0.020009367
25/09/2013,58.05,-0.006695879
24/09/2013,58.44,-0.024341973
23/09/2013,59.88,-0.01409525
20/09/2013,60.73,0.027545352
19/09/2013,59.08,-0.023420274
18/09/2013,60.48,0.016504501
17/09/2013,59.49,-0.003691279
16/09/2013,59.71,0.006721585
13/09/2013,59.31,-0.004374166
12/09/2013,59.57,0.012330196
11/09/2013,58.84,0.013861778
10/09/2013,58.03,0.017382673
09/09/2013,57.03,0.001930672
06/09/2013,56.92,-0.010312073
05/09/2013,57.51,-0.022183009
04/09/2013,58.8,0.001702128
03/09/2013,58.7,0.002387857
30/08/2013,58.56,-0.022123675
29/08/2013,59.87,0.015994953
28/08/2013,58.92,0.003740865
27/08/2013,58.7,-0.030534162
26/08/2013,60.52,-0.006915885
23/08/2013,60.94,0.013048331
22/08/2013,60.15,0.01086513
21/08/2013,59.5,-0.024897552
20/08/2013,61,0.006578971
19/08/2013,60.6,-0.01782695
16/08/2013,61.69,-0.002751924
15/08/2013,61.86,-0.036662045
14/08/2013,64.17,-0.009306721
13/08/2013,64.77,0.00993026
12/08/2013,64.13,0.005786239
09/08/2013,63.76,-0.001253919
08/08/2013,63.84,0.010708764
07/08/2013,63.16,-0.001582028
06/08/2013,63.26,-0.022507984
05/08/2013,64.7,0.020770638
02/08/2013,63.37,0.003161058
01/08/2013,63.17,0.066260228
31/07/2013,59.12,0.006618607
30/07/2013,58.73,0.0028988
29/07/2013,58.56,0.005307777
26/07/2013,58.25,-0.022743682
25/07/2013,59.59,0.032057306
24/07/2013,57.71,0.006083272
23/07/2013,57.36,-0.012301983
22/07/2013,58.07,-0.000172191
19/07/2013,58.08,-0.019944409
18/07/2013,59.25,0.03015476
17/07/2013,57.49,0.002961417
16/07/2013,57.32,0.005598335
15/07/2013,57,0.019308013
12/07/2013,55.91,-0.004639552
11/07/2013,56.17,0.061871616
10/07/2013,52.8,0.019893541
09/07/2013,51.76,0.007952714
08/07/2013,51.35,-0.006599403
05/07/2013,51.69,0.005820738
03/07/2013,51.39,0.027020676
02/07/2013,50.02,-0.012318852
01/07/2013,50.64,0.00812932
28/06/2013,50.23,-0.017367715
27/06/2013,51.11,0.013988998
26/06/2013,50.4,0.038427377
25/06/2013,48.5,0.003304423
24/06/2013,48.34,-0.047666535
21/06/2013,50.7,-0.042855429
20/06/2013,52.92,-0.043991569
19/06/2013,55.3,-0.000723066
18/06/2013,55.34,-0.002166066
17/06/2013,55.46,-0.011117203
14/06/2013,56.08,-0.0150432
13/06/2013,56.93,0.018973882
12/06/2013,55.86,-0.01192291
11/06/2013,56.53,-0.014052576
10/06/2013,57.33,0.007528706
07/06/2013,56.9,0.030151245
06/06/2013,55.21,0.007636401
05/06/2013,54.79,-0.007092873
04/06/2013,55.18,-0.007582632
03/06/2013,55.6,-0.002694209
31/05/2013,55.75,-0.023926706
30/05/2013,57.1,0.040019631
29/05/2013,54.86,0.007317998
28/05/2013,54.46,0.001102333
24/05/2013,54.4,-0.009149195
23/05/2013,54.9,-0.022869458
22/05/2013,56.17,-0.036189597
21/05/2013,58.24,0.028386756
20/05/2013,56.61,-0.012812812
17/05/2013,57.34,0.013519651
16/05/2013,56.57,0.041507221
15/05/2013,54.27,0.014850839
14/05/2013,53.47,-0.007081655
13/05/2013,53.85,-0.025665937
10/05/2013,55.25,0.002718624
09/05/2013,55.1,0.018685284
08/05/2013,54.08,0.038259637
07/05/2013,52.05,0.001730603
06/05/2013,51.96,0.025534961
03/05/2013,50.65,-0.046484118
02/05/2013,53.06,0.032953173
01/05/2013,51.34,0.005272935
30/04/2013,51.07,-0.009742867
29/04/2013,51.57,-0.010032884
26/04/2013,52.09,0.032386756
25/04/2013,50.43,0.011367158
24/04/2013,49.86,0.009066245
23/04/2013,49.41,-0.008865664
22/04/2013,49.85,-0.009980123
19/04/2013,50.35,-0.023359586
18/04/2013,51.54,-0.022446986
17/04/2013,52.71,-0.041254456
16/04/2013,54.93,0.019300296
15/04/2013,53.88,-0.024203602
12/04/2013,55.2,-0.00379713
11/04/2013,55.41,-0.01522372
10/04/2013,56.26,0.040629455
09/04/2013,54.02,0.013418017
08/04/2013,53.3,-0.000937647
05/04/2013,53.35,0.027747884
04/04/2013,51.89,-0.077474817
03/04/2013,56.07,-0.019253443
02/04/2013,57.16,0.00245227
01/04/2013,57.02,-0.025795596
28/03/2013,58.51,0.021770037
27/03/2013,57.25,0.005429561
26/03/2013,56.94,0.002461756
25/03/2013,56.8,-0.005793047
22/03/2013,57.13,-0.001748864
21/03/2013,57.23,-0.006444331
20/03/2013,57.6,0.023183335
19/03/2013,56.28,-0.011483211
18/03/2013,56.93,-0.013954526
15/03/2013,57.73,-0.013420711
14/03/2013,58.51,0.002738321
13/03/2013,58.35,-0.009042116
12/03/2013,58.88,-0.003052402
11/03/2013,59.06,0.000508087
08/03/2013,59.03,0.027304865
07/03/2013,57.44,-0.031868381
06/03/2013,59.3,-0.005381782
05/03/2013,59.62,0.021017723
04/03/2013,58.38,-0.003078504
01/03/2013,58.56,0.008574911
28/02/2013,58.06,-0.005496407
27/02/2013,58.38,-0.035008624
26/02/2013,60.46,-0.038132307
25/02/2013,62.81,-0.006031764
22/02/2013,63.19,0.026296208
21/02/2013,61.55,-0.008251806
20/02/2013,62.06,-0.022938247
19/02/2013,63.5,0.014434385
15/02/2013,62.59,0.007054703
14/02/2013,62.15,0.007591089
13/02/2013,61.68,0.004061414
12/02/2013,61.43,-0.01342085
11/02/2013,62.26,-0.007839413
08/02/2013,62.75,0.014931641
07/02/2013,61.82,-0.073726608
06/02/2013,66.55,-0.015654438
05/02/2013,67.6,0.011007102
04/02/2013,66.86,0.006602665
01/02/2013,66.42,-0.003606857
31/01/2013,66.66,0.000900495
30/01/2013,66.6,0.00693087
29/01/2013,66.14,-0.029350338
28/01/2013,68.11,-0.017897895
25/01/2013,69.34,0.041819993
24/01/2013,66.5,0.006335818
23/01/2013,66.08,0.007747855
22/01/2013,65.57,-0.000609849
18/01/2013,65.61,-0.010612592
17/01/2013,66.31,0.018262568
16/01/2013,65.11,-0.014333884
15/01/2013,66.05,0.000302847
14/01/2013,66.03,0.010504778
11/01/2013,65.34,0.010461634
10/01/2013,64.66,0.013232854
09/01/2013,63.81,0.001097609
08/01/2013,63.74,-0.001724273
07/01/2013,63.85,0.016103916
04/01/2013,62.83,0.008631767
03/01/2013,62.29,-0.022540637
02/01/2013,63.71,0.02898292
31/12/2012,61.89,0.019579676
28/12/2012,60.69,-0.009348162
27/12/2012,61.26,0.002451582
26/12/2012,61.11,-0.018000973
24/12/2012,62.22,-0.002888784
21/12/2012,62.4,-0.005274527
20/12/2012,62.73,0.003673245
19/12/2012,62.5,-0.003513819
18/12/2012,62.72,0.02797046
17/12/2012,60.99,0.025910767
14/12/2012,59.43,-0.009712066
13/12/2012,60.01,-0.019472562
12/12/2012,61.19,0.004094004
11/12/2012,60.94,0.038643263
10/12/2012,58.63,0.007532992
07/12/2012,58.19,-0.008726208
06/12/2012,58.7,0.013031734
05/12/2012,57.94,-0.002757672
04/12/2012,58.1,-0.007202912
03/12/2012,58.52,-0.016271545
30/11/2012,59.48,-0.005198301
29/11/2012,59.79,0.008735147
28/11/2012,59.27,-0.037746577
27/11/2012,61.55,-0.009379111
26/11/2012,62.13,-0.002411383
23/11/2012,62.28,0.017820008
21/11/2012,61.18,-0.00424075
20/11/2012,61.44,-0.008589308
19/11/2012,61.97,-0.007555699
16/11/2012,62.44,0.003690337
15/11/2012,62.21,-0.024923903
14/11/2012,63.78,-0.006251974
13/11/2012,64.18,0.006408775
12/11/2012,63.77,0.00692371
09/11/2012,63.33,0.000947867
08/11/2012,63.27,0.002532048
07/11/2012,63.11,-0.0168124
06/11/2012,64.18,0.009078165
05/11/2012,63.6,0.008209708
02/11/2012,63.08,-0.010565422
01/11/2012,63.75,-0.069086985
31/10/2012,68.31,0.008969989
26/10/2012,67.7,-0.001918395
25/10/2012,67.83,-0.012307848
24/10/2012,68.67,-0.038284921
23/10/2012,71.35,-0.002938915
22/10/2012,71.56,-0.010149548
19/10/2012,72.29,-0.022027021
18/10/2012,73.9,-0.007414931
17/10/2012,74.45,-0.014534558
16/10/2012,75.54,0.007174204
15/10/2012,75,0.005481664
12/10/2012,74.59,0.021547009
11/10/2012,73,0.003842991
10/10/2012,72.72,0.007592003
09/10/2012,72.17,-0.029893716
08/10/2012,74.36,-0.017463618
05/10/2012,75.67,0.017732616
04/10/2012,74.34,-0.022873338
03/10/2012,76.06,0.001842348
02/10/2012,75.92,0.019283795
01/10/2012,74.47,-0.012543532
28/09/2012,75.41,-0.01042157
27/09/2012,76.2,0.036620422
26/09/2012,73.46,-0.015667527
25/09/2012,74.62,-0.008407336
24/09/2012,75.25,-0.023508864
21/09/2012,77.04,0.012539349
20/09/2012,76.08,-0.003673581
19/09/2012,76.36,0.005778845
18/09/2012,75.92,-0.003812533
17/09/2012,76.21,0.012809683
14/09/2012,75.24,0.00386178
13/09/2012,74.95,-0.00093352
12/09/2012,75.02,-0.001598295
11/09/2012,75.14,0.006810469
10/09/2012,74.63,-0.071980944
07/09/2012,80.2,-0.005223243
06/09/2012,80.62,0.028560789
05/09/2012,78.35,0.011940824
04/09/2012,77.42,0.013524263
