Date,Close,ZION
24/01/2011,23.75,-0.023305258
21/01/2011,24.31,0.023726399
20/01/2011,23.74,-0.007971513
19/01/2011,23.93,-0.018630222
18/01/2011,24.38,-0.008576732
14/01/2011,24.59,0.032654276
13/01/2011,23.8,-0.009201236
12/01/2011,24.02,-0.012000972
11/01/2011,24.31,0.007431909
10/01/2011,24.13,-0.018070307
07/01/2011,24.57,-0.010526413
06/01/2011,24.83,-0.002815204
05/01/2011,24.9,0.005638356
04/01/2011,24.76,-0.016423361
03/01/2011,25.17,0.038061274
31/12/2010,24.23,-0.001649485
30/12/2010,24.27,0
29/12/2010,24.27,-0.007798111
28/12/2010,24.46,0.01482729
27/12/2010,24.1,0.015050451
23/12/2010,23.74,0.002530579
22/12/2010,23.68,0.028267407
21/12/2010,23.02,0.020628337
20/12/2010,22.55,0.012494585
17/12/2010,22.27,-0.002242656
16/12/2010,22.32,0.007645641
15/12/2010,22.15,-0.024086802
14/12/2010,22.69,-0.006589086
13/12/2010,22.84,-0.022511773
10/12/2010,23.36,0.009030377
09/12/2010,23.15,0.030704166
08/12/2010,22.45,0.05352295
07/12/2010,21.28,-0.005155859
06/12/2010,21.39,0.004686044
03/12/2010,21.29,0.009438484
02/12/2010,21.09,0.059587938
01/12/2010,19.87,0.021363986
30/11/2010,19.45,0.010336009
29/11/2010,19.25,-0.012903405
26/11/2010,19.5,0.002567396
24/11/2010,19.45,-0.005128216
23/11/2010,19.55,-0.024255863
22/11/2010,20.03,-0.023193736
19/11/2010,20.5,-0.009225606
18/11/2010,20.69,-0.001448926
17/11/2010,20.72,-0.011993428
16/11/2010,20.97,-0.031450609
15/11/2010,21.64,0.01302344
12/11/2010,21.36,-0.025879448
11/11/2010,21.92,-0.003642991
10/11/2010,22,0.029990714
09/11/2010,21.35,-0.023606743
08/11/2010,21.86,-0.007746678
05/11/2010,22.03,0.030417091
04/11/2010,21.37,0.028960011
03/11/2010,20.76,0.027345454
02/11/2010,20.2,-0.012789156
01/11/2010,20.46,-0.014074486
29/10/2010,20.75,-0.016252748
28/10/2010,21.09,-0.010377452
27/10/2010,21.31,-0.005615363
26/10/2010,21.43,0.00280374
25/10/2010,21.37,-0.014863256
22/10/2010,21.69,0.006475508
21/10/2010,21.55,-0.011075332
20/10/2010,21.79,-0.003207334
19/10/2010,21.86,0.023606743
18/10/2010,21.35,0.029952322
15/10/2010,20.72,-0.030420597
14/10/2010,21.36,-0.021306966
13/10/2010,21.82,-0.013655196
12/10/2010,22.12,0.014572207
11/10/2010,21.8,-0.004119942
08/10/2010,21.89,0.00595649
07/10/2010,21.76,-0.008693718
06/10/2010,21.95,0.001823986
05/10/2010,21.91,0.035776173
04/10/2010,21.14,-0.003305788
01/10/2010,21.21,-0.007047246
30/09/2010,21.36,0.014144507
29/09/2010,21.06,0.018692133
28/09/2010,20.67,-0.000483676
27/09/2010,20.68,-0.010103526
24/09/2010,20.89,0.038550761
23/09/2010,20.1,-0.025541664
22/09/2010,20.62,-0.045505481
21/09/2010,21.58,-0.019275494
20/09/2010,22,0.025317808
17/09/2010,21.45,0.027891196
16/09/2010,20.86,-0.003827756
15/09/2010,20.94,0.004786989
14/09/2010,20.84,-0.022302229
13/09/2010,21.31,0.071476344
10/09/2010,19.84,-0.023413274
09/09/2010,20.31,0.025936616
08/09/2010,19.79,0.012713113
07/09/2010,19.54,-0.039633981
03/09/2010,20.33,0.030971506
02/09/2010,19.71,0.022576639
01/09/2010,19.27,0.045112452
31/08/2010,18.42,0.009820046
30/08/2010,18.24,-0.025441156
27/08/2010,18.71,0.030938696
26/08/2010,18.14,-0.007140926
25/08/2010,18.27,-0.002732989
24/08/2010,18.32,-0.026926775
23/08/2010,18.82,-0.016860252
20/08/2010,19.14,-0.010912033
19/08/2010,19.35,-0.032539729
18/08/2010,19.99,-0.015881227
17/08/2010,20.31,0.017884232
16/08/2010,19.95,0.00301205
13/08/2010,19.89,-0.014970339
12/08/2010,20.19,0.003473087
11/08/2010,20.12,-0.064476392
10/08/2010,21.46,-0.017552414
09/08/2010,21.84,0.009199697
06/08/2010,21.64,-0.021486541
05/08/2010,22.11,-0.022804476
04/08/2010,22.62,0.000442184
03/08/2010,22.61,-0.012307848
02/08/2010,22.89,0.031058397
30/07/2010,22.19,0.006329135
29/07/2010,22.05,0.036485229
28/07/2010,21.26,-0.007497692
27/07/2010,21.42,0.003741819
26/07/2010,21.34,0.037722305
23/07/2010,20.55,0.018664589
22/07/2010,20.17,0.037892889
21/07/2010,19.42,-0.004623692
20/07/2010,19.51,-0.09339791
19/07/2010,21.42,-0.01252626
16/07/2010,21.69,-0.065143456
15/07/2010,23.15,-0.007745306
14/07/2010,23.33,-0.036612547
13/07/2010,24.2,0.043062795
12/07/2010,23.18,-0.003015294
09/07/2010,23.25,0.038137429
08/07/2010,22.38,0.003132694
07/07/2010,22.31,0.066243245
06/07/2010,20.88,0.006245516
02/07/2010,20.75,-0.046147548
01/07/2010,21.73,0.007390334
30/06/2010,21.57,-0.017007994
29/06/2010,21.94,-0.070814366
28/06/2010,23.55,-0.011399743
25/06/2010,23.82,0.037207627
24/06/2010,22.95,-0.017279048
23/06/2010,23.35,-0.011920107
22/06/2010,23.63,-0.01177969
21/06/2010,23.91,-0.002923368
18/06/2010,23.98,0.013011726
17/06/2010,23.67,-0.020903771
16/06/2010,24.17,-0.002891966
15/06/2010,24.24,0.035268139
14/06/2010,23.4,-0.011894788
11/06/2010,23.68,0.005080451
10/06/2010,23.56,0.033228516
09/06/2010,22.79,0.01191804
08/06/2010,22.52,0.047281534
07/06/2010,21.48,-0.039704051
04/06/2010,22.35,-0.052724038
03/06/2010,23.56,-0.009294532
02/06/2010,23.78,0.026850111
01/06/2010,23.15,-0.033973543
28/05/2010,23.95,-0.037291762
27/05/2010,24.86,0.036874313
26/05/2010,23.96,0.036120349
25/05/2010,23.11,0.008691928
24/05/2010,22.91,-0.038112084
21/05/2010,23.8,0.043363737
20/05/2010,22.79,-0.069080625
19/05/2010,24.42,-0.065766268
18/05/2010,26.08,-0.045717965
17/05/2010,27.3,-0.001098298
14/05/2010,27.33,-0.041919087
13/05/2010,28.5,-0.013245227
12/05/2010,28.88,0.040273899
11/05/2010,27.74,-0.003239161
10/05/2010,27.83,0.084694786
07/05/2010,25.57,-0.033458226
06/05/2010,26.44,-0.052313953
05/05/2010,27.86,0.003235667
04/05/2010,27.77,-0.043339529
03/05/2010,29,0.009353957
30/04/2010,28.73,-0.00451468
29/04/2010,28.86,0.042469227
28/04/2010,27.66,-0.003248514
27/04/2010,27.75,-0.036444861
26/04/2010,28.78,-0.04151668
23/04/2010,30,0.01342302
22/04/2010,29.6,0.024971368
21/04/2010,28.87,0.05153032
20/04/2010,27.42,0.075343095
19/04/2010,25.43,-0.003924652
16/04/2010,25.53,-0.023612477
15/04/2010,26.14,-0.008381001
14/04/2010,26.36,0.070321523
13/04/2010,24.57,-0.013341617
12/04/2010,24.9,0.039734902
09/04/2010,23.93,-0.001252871
08/04/2010,23.96,0.008803243
07/04/2010,23.75,-0.021658489
06/04/2010,24.27,0.044657799
05/04/2010,23.21,0.059010243
01/04/2010,21.88,0.001829827
31/03/2010,21.84,0.008275909
30/03/2010,21.66,-0.004146516
29/03/2010,21.75,-0.02182897
26/03/2010,22.23,-0.018275525
25/03/2010,22.64,-0.018381262
24/03/2010,23.06,0.01046217
23/03/2010,22.82,0.009245058
22/03/2010,22.61,0.022362291
19/03/2010,22.11,-0.027655643
18/03/2010,22.73,-0.020035513
17/03/2010,23.19,0.042728367
16/03/2010,22.22,0.045106588
15/03/2010,21.24,0.011840063
12/03/2010,20.99,-0.020745676
11/03/2010,21.43,0.044854847
10/03/2010,20.49,0.061906556
09/03/2010,19.26,0.017282441
08/03/2010,18.93,0.010087688
05/03/2010,18.74,0.035853922
04/03/2010,18.08,-0.01754431
03/03/2010,18.4,-0.012959145
02/03/2010,18.64,0.018408749
01/03/2010,18.3,-0.0130295
26/02/2010,18.54,0.005408342
25/02/2010,18.44,-0.012395739
24/02/2010,18.67,0.026595869
23/02/2010,18.18,-0.037251271
22/02/2010,18.87,0.023051141
19/02/2010,18.44,0.039828273
18/02/2010,17.72,-0.01845174
17/02/2010,18.05,-0.01156719
16/02/2010,18.26,0.022709367
12/02/2010,17.85,-0.017768374
11/02/2010,18.17,-0.019079347
10/02/2010,18.52,0.016880335
09/02/2010,18.21,0.012154846
08/02/2010,17.99,-0.00055571
05/02/2010,18,0.028742469
04/02/2010,17.49,-0.062606983
03/02/2010,18.62,-0.066985846
02/02/2010,19.91,-0.000502134
01/02/2010,19.92,0.048865468
29/01/2010,18.97,-0.019316706
28/01/2010,19.34,0.020899402
27/01/2010,18.94,-0.007364578
26/01/2010,19.08,0.062723258
25/01/2010,17.92,0.014615212
22/01/2010,17.66,-0.03887219
21/01/2010,18.36,0.024256978
20/01/2010,17.92,0.04625432
19/01/2010,17.11,0.050954984
15/01/2010,16.26,-0.027299238
14/01/2010,16.71,0.021779445
13/01/2010,16.35,0.018519048
12/01/2010,16.05,-0.028257408
11/01/2010,16.51,0.006075353
08/01/2010,16.41,-0.016319492
07/01/2010,16.68,0.106160196
06/01/2010,15,0.083381609
05/01/2010,13.8,0.034651458
04/01/2010,13.33,0.038230956
31/12/2009,12.83,0.002341008
30/12/2009,12.8,0.003913899
29/12/2009,12.75,-0.000784006
28/12/2009,12.76,-0.010912033
24/12/2009,12.9,-0.001549187
23/12/2009,12.92,-0.022954336
22/12/2009,13.22,0.000756716
21/12/2009,13.21,0.006836335
18/12/2009,13.12,0.03253579
17/12/2009,12.7,-0.016400211
16/12/2009,12.91,-0.010785929
15/12/2009,13.05,-0.052977699
14/12/2009,13.76,0.012431604
11/12/2009,13.59,0.005164158
10/12/2009,13.52,-0.033457666
09/12/2009,13.98,0.01731645
08/12/2009,13.74,0.035559302
07/12/2009,13.26,0.015197861
04/12/2009,13.06,0.036651276
03/12/2009,12.59,-0.057864192
02/12/2009,13.34,0.013585115
01/12/2009,13.16,0.000760167
30/11/2009,13.15,0.041138902
27/11/2009,12.62,-0.035801489
25/11/2009,13.08,-0.020432039
24/11/2009,13.35,-0.056075847
23/11/2009,14.12,0.117871566
20/11/2009,12.55,-0.015025985
19/11/2009,12.74,-0.044520015
18/11/2009,13.32,-0.010455659
17/11/2009,13.46,0.00596127
16/11/2009,13.38,0.020385757
13/11/2009,13.11,0.013052009
12/11/2009,12.94,-0.022919261
11/11/2009,13.24,-0.001509434
10/11/2009,13.26,-0.078997957
09/11/2009,14.35,0.036909797
06/11/2009,13.83,-0.01578225
05/11/2009,14.05,0.028882874
04/11/2009,13.65,-0.053488685
03/11/2009,14.4,0.024605811
02/11/2009,14.05,-0.007798692
30/10/2009,14.16,-0.062948274
29/10/2009,15.08,0.034404742
28/10/2009,14.57,-0.0482344
27/10/2009,15.29,-0.023271897
26/10/2009,15.65,-0.072097738
23/10/2009,16.82,-0.032751465
22/10/2009,17.38,0.038116605
21/10/2009,16.73,-0.029448536
20/10/2009,17.23,-0.061887011
19/10/2009,18.33,0.008767179
16/10/2009,18.17,-0.035148252
15/10/2009,18.82,0.009073988
14/10/2009,18.65,0.034363894
13/10/2009,18.02,0.058268908
12/10/2009,17,-0.015757548
09/10/2009,17.27,0.007555979
08/10/2009,17.14,-0.011601058
07/10/2009,17.34,-0.001152738
06/10/2009,17.36,0.013337397
05/10/2009,17.13,0.026620915
02/10/2009,16.68,0.018149319
01/10/2009,16.38,-0.092642622
30/09/2009,17.97,-0.012168292
29/09/2009,18.19,0
28/09/2009,18.19,0.022797762
25/09/2009,17.78,0.001688714
24/09/2009,17.75,-0.048924293
23/09/2009,18.64,-0.02280661
22/09/2009,19.07,0.046694826
21/09/2009,18.2,-0.010929071
18/09/2009,18.4,0.007090294
17/09/2009,18.27,-0.055362726
16/09/2009,19.31,0.063606796
15/09/2009,18.12,0.102176969
14/09/2009,16.36,0.029149351
11/09/2009,15.89,-0.003141693
10/09/2009,15.94,-0.014944238
09/09/2009,16.18,0.006821732
08/09/2009,16.07,-0.040846885
04/09/2009,16.74,0.021129672
03/09/2009,16.39,0.006734032
02/09/2009,16.28,-0.009171571
01/09/2009,16.43,-0.073325125
31/08/2009,17.68,-0.024582243
28/08/2009,18.12,0.038249882
27/08/2009,17.44,0.001147447
26/08/2009,17.42,-0.008004617
25/08/2009,17.56,-0.000569314
24/08/2009,17.57,-0.03632699
21/08/2009,18.22,0.03632699
20/08/2009,17.57,0.052582205
19/08/2009,16.67,0.018160305
18/08/2009,16.37,0.026618718
17/08/2009,15.94,-0.06143616
14/08/2009,16.95,0.005323881
13/08/2009,16.86,0.038082571
12/08/2009,16.23,-0.012247551
11/08/2009,16.43,-0.087366356
10/08/2009,17.93,0.049738746
07/08/2009,17.06,0.095251565
06/08/2009,15.51,0.020189549
05/08/2009,15.2,0.003294896
04/08/2009,15.15,0.068285908
03/08/2009,14.15,0.041116502
31/07/2009,13.58,0.008875798
30/07/2009,13.46,0.070001659
29/07/2009,12.55,-0.019724505
28/07/2009,12.8,0.011787956
27/07/2009,12.65,0.121743437
24/07/2009,11.2,-0.011540297
23/07/2009,11.33,0.029558802
22/07/2009,11,0.029522439
21/07/2009,10.68,-0.13470112
20/07/2009,12.22,0.05552309
17/07/2009,11.56,-0.070145609
16/07/2009,12.4,0.006472515
15/07/2009,12.32,0.046520016
14/07/2009,11.76,-0.015190165
13/07/2009,11.94,0.081998835
10/07/2009,11,-0.031322471
09/07/2009,11.35,0.035878288
08/07/2009,10.95,-0.006372347
07/07/2009,11.02,-0.009932362
06/07/2009,11.13,0.006309169
02/07/2009,11.06,-0.025882748
01/07/2009,11.35,-0.018333119
30/06/2009,11.56,-0.057158414
29/06/2009,12.24,0.028170877
26/06/2009,11.9,-0.022435507
25/06/2009,12.17,0.025802513
24/06/2009,11.86,0.008467451
23/06/2009,11.76,-0.012674441
22/06/2009,11.91,-0.113388657
19/06/2009,13.34,0.010550211
18/06/2009,13.2,0.022989518
17/06/2009,12.9,-0.069612834
16/06/2009,13.83,-0.079875832
15/06/2009,14.98,0.013441063
12/06/2009,14.78,0.006788892
11/06/2009,14.68,0.035358969
10/06/2009,14.17,-0.033313282
09/06/2009,14.65,0.022783174
08/06/2009,14.32,-0.010420379
05/06/2009,14.47,-0.011679968
04/06/2009,14.64,0.039712637
03/06/2009,14.07,-0.040395464
02/06/2009,14.65,0.030494393
01/06/2009,14.21,0.03801103
29/05/2009,13.68,-0.004376375
28/05/2009,13.74,-0.002906979
27/05/2009,13.78,-0.050240491
26/05/2009,14.49,0.131069671
22/05/2009,12.71,-0.031748698
21/05/2009,13.12,-0.097248433
20/05/2009,14.46,-0.03799643
19/05/2009,15.02,-0.153960439
18/05/2009,17.52,0.151965094
15/05/2009,15.05,-0.068682746
14/05/2009,16.12,0.030229002
13/05/2009,15.64,-0.101452634
12/05/2009,17.31,-0.062152662
11/05/2009,18.42,-0.100135161
08/05/2009,20.36,0.23973425
07/05/2009,16.02,-0.00498133
06/05/2009,16.1,0.231720602
05/05/2009,12.77,-0.006245141
04/05/2009,12.85,0.182165927
01/05/2009,10.71,-0.020333418
30/04/2009,10.93,-0.025294935
29/04/2009,11.21,0.061628694
28/04/2009,10.54,-0.034502257
27/04/2009,10.91,-0.101871393
24/04/2009,12.08,0.117576103
23/04/2009,10.74,0.032169283
22/04/2009,10.4,-0.050619991
21/04/2009,10.94,-0.167124396
20/04/2009,12.93,-0.149832454
17/04/2009,15.02,0.091986814
16/04/2009,13.7,0.065609654
15/04/2009,12.83,0.064382649
14/04/2009,12.03,-0.110831805
13/04/2009,13.44,0.083769883
09/04/2009,12.36,0.234125968
08/04/2009,9.78,-0.047913356
07/04/2009,10.26,-0.068732929
06/04/2009,10.99,-0.02338236
03/04/2009,11.25,0.007136516
02/04/2009,11.17,0.073350735
01/04/2009,10.38,0.054441944
31/03/2009,9.83,0.046859171
30/03/2009,9.38,-0.108978696
27/03/2009,10.46,-0.039367783
26/03/2009,10.88,0.033648034
25/03/2009,10.52,0.006676229
24/03/2009,10.45,-0.109562203
23/03/2009,11.66,0.16161126
20/03/2009,9.92,-0.053961104
19/03/2009,10.47,-0.113635638
18/03/2009,11.73,0.077984583
17/03/2009,10.85,0.08358199
16/03/2009,9.98,0.057748002
13/03/2009,9.42,0.025807884
12/03/2009,9.18,0.080496696
11/03/2009,8.47,0.101824861
10/03/2009,7.65,0.111917916
09/03/2009,6.84,0.054067221
06/03/2009,6.48,-0.043780577
05/03/2009,6.77,-0.164437325
04/03/2009,7.98,-0.040521197
03/03/2009,8.31,-0.070836338
02/03/2009,8.92,-0.04921715
27/02/2009,9.37,-0.152166704
26/02/2009,10.91,0.125835535
25/02/2009,9.62,-0.054614177
24/02/2009,10.16,0.158589651
23/02/2009,8.67,-0.037355787
20/02/2009,9,-0.032789823
19/02/2009,9.3,-0.083510633
18/02/2009,10.11,0.00994044
17/02/2009,10.01,-0.131781611
13/02/2009,11.42,-0.022511773
12/02/2009,11.68,-0.076612173
11/02/2009,12.61,0.053758872
10/02/2009,11.95,-0.216594959
09/02/2009,14.84,0.034273403
06/02/2009,14.34,0.101185144
05/02/2009,12.96,0.009302393
04/02/2009,12.84,-0.02081
03/02/2009,13.11,-0.098010919
02/02/2009,14.46,-0.031316378
30/01/2009,14.92,-0.096406337
29/01/2009,16.43,-0.089038131
28/01/2009,17.96,0.243391712
27/01/2009,14.08,0.144139407
26/01/2009,12.19,-0.106508339
23/01/2009,13.56,-0.022603952
22/01/2009,13.87,-0.082313988
21/01/2009,15.06,0.122025088
20/01/2009,13.33,-0.212737002
16/01/2009,16.49,-0.100862848
15/01/2009,18.24,-0.140429149
14/01/2009,20.99,-0.04289702
13/01/2009,21.91,0.05102909
12/01/2009,20.82,-0.045078054
09/01/2009,21.78,-0.019100171
08/01/2009,22.2,-0.01697227
07/01/2009,22.58,-0.107793338
06/01/2009,25.15,0.03314774
05/01/2009,24.33,
