Date,Close,APD
25/01/2011,86.68,0.002078763
24/01/2011,86.5,-0.0001156
21/01/2011,86.51,-0.008632154
20/01/2011,87.26,-0.014223372
19/01/2011,88.51,-0.006643794
18/01/2011,89.1,0.004161284
14/01/2011,88.73,-0.001464047
13/01/2011,88.86,0.002366065
12/01/2011,88.65,0.00372945
11/01/2011,88.32,-0.002148957
10/01/2011,88.51,0.000112988
07/01/2011,88.5,0.001809546
06/01/2011,88.34,-0.005193644
05/01/2011,88.8,-0.004382276
04/01/2011,89.19,-0.014912362
03/01/2011,90.53,-0.004628617
31/12/2010,90.95,0
30/12/2010,90.95,-0.003293087
29/12/2010,91.25,0.000328821
28/12/2010,91.22,0.003624187
27/12/2010,90.89,0.000990699
23/12/2010,90.8,0.002536253
22/12/2010,90.57,0.000441745
21/12/2010,90.53,0.006649698
20/12/2010,89.93,0.006694212
17/12/2010,89.33,0.008431279
16/12/2010,88.58,0.006342037
15/12/2010,88.02,0.004897225
14/12/2010,87.59,-0.012367549
13/12/2010,88.68,-0.001802614
10/12/2010,88.84,0.001013571
09/12/2010,88.75,0.019225892
08/12/2010,87.06,-0.005269803
07/12/2010,87.52,-0.001940529
06/12/2010,87.69,0.000912721
03/12/2010,87.61,-0.011575254
02/12/2010,88.63,0.025598472
01/12/2010,86.39,0.001969759
30/11/2010,86.22,0.00465009
29/11/2010,85.82,0.002333179
26/11/2010,85.62,-0.010803381
24/11/2010,86.55,0.023142688
23/11/2010,84.57,-0.010936782
22/11/2010,85.5,-0.005947193
19/11/2010,86.01,0.004194344
18/11/2010,85.65,0.022552464
17/11/2010,83.74,0.006349228
16/11/2010,83.21,-0.01562066
15/11/2010,84.52,0.006171394
12/11/2010,84,-0.017582611
11/11/2010,85.49,0.002576717
10/11/2010,85.27,-0.003628918
09/11/2010,85.58,-0.018867392
08/11/2010,87.21,0.006441987
05/11/2010,86.65,-0.002420611
04/11/2010,86.86,0.016249197
03/11/2010,85.46,-0.010476175
02/11/2010,86.36,0.016461758
01/11/2010,84.95,-0.000235405
29/10/2010,84.97,-0.002116154
28/10/2010,85.15,0.011575844
27/10/2010,84.17,-0.018014262
26/10/2010,85.7,-0.000466636
25/10/2010,85.74,0.011731716
22/10/2010,84.74,-0.002239643
21/10/2010,84.93,0.021782686
20/10/2010,83.1,0.021898685
19/10/2010,81.3,-0.020092
18/10/2010,82.95,0.015673731
15/10/2010,81.66,-0.005373731
14/10/2010,82.1,-0.009817666
13/10/2010,82.91,0.003988162
12/10/2010,82.58,0.000605657
11/10/2010,82.53,-0.002057738
08/10/2010,82.7,0.003512813
07/10/2010,82.41,-0.019348077
06/10/2010,84.02,-0.002140056
05/10/2010,84.2,0.02562238
04/10/2010,82.07,-0.011509001
01/10/2010,83.02,0.002411965
30/09/2010,82.82,-0.000362166
29/09/2010,82.85,-0.013427848
28/09/2010,83.97,0.00131085
27/09/2010,83.86,-0.00404618
24/09/2010,84.2,0.015077466
23/09/2010,82.94,-0.002889479
22/09/2010,83.18,0.002166327
21/09/2010,83,-0.000602228
20/09/2010,83.05,0.010287534
17/09/2010,82.2,0.005489492
16/09/2010,81.75,0.004536267
15/09/2010,81.38,0.014481347
14/09/2010,80.21,0.017989038
13/09/2010,78.78,0.010591562
10/09/2010,77.95,0
09/09/2010,77.95,0.002054707
08/09/2010,77.79,0.005284539
07/09/2010,77.38,-0.008493166
03/09/2010,78.04,0.010951601
02/09/2010,77.19,0.032120703
01/09/2010,74.75,0.009678796
31/08/2010,74.03,0.004467617
30/08/2010,73.7,-0.009721924
27/08/2010,74.42,0.011623323
26/08/2010,73.56,0.000135953
25/08/2010,73.55,-0.003935143
24/08/2010,73.84,-0.011445624
23/08/2010,74.69,-0.004275224
20/08/2010,75.01,-0.007702561
19/08/2010,75.59,-0.018870957
18/08/2010,77.03,0.004032526
17/08/2010,76.72,0.010745746
16/08/2010,75.9,0.00290276
13/08/2010,75.68,0.013033833
12/08/2010,74.7,-0.009327183
11/08/2010,75.4,-0.020088642
10/08/2010,76.93,-0.000909504
09/08/2010,77,0.010181526
06/08/2010,76.22,-0.010960444
05/08/2010,77.06,0.004682631
04/08/2010,76.7,0.013387784
03/08/2010,75.68,0.009159153
02/08/2010,74.99,0.03266537
30/07/2010,72.58,-0.001514422
29/07/2010,72.69,0.00247934
28/07/2010,72.51,0.001932635
27/07/2010,72.37,-0.005924106
26/07/2010,72.8,0.009800617
23/07/2010,72.09,0.006820264
22/07/2010,71.6,0.021885801
21/07/2010,70.05,-0.010225909
20/07/2010,70.77,0.020701717
19/07/2010,69.32,0
16/07/2010,69.32,-0.014322789
15/07/2010,70.32,0.000853607
14/07/2010,70.26,-0.009490828
13/07/2010,70.93,0.025126233
12/07/2010,69.17,-0.008206799
09/07/2010,69.74,0.013861036
08/07/2010,68.78,0.015236158
07/07/2010,67.74,0.029969279
06/07/2010,65.74,0.011781943
02/07/2010,64.97,-0.000461645
01/07/2010,65,0.002927357
30/06/2010,64.81,-0.010895527
29/06/2010,65.52,-0.034059252
28/06/2010,67.79,-0.011586256
25/06/2010,68.58,0.018543578
24/06/2010,67.32,-0.024649135
23/06/2010,69,-0.017526666
22/06/2010,70.22,-0.013157154
21/06/2010,71.15,-0.005466409
18/06/2010,71.54,0.012518625
17/06/2010,70.65,0.001558184
16/06/2010,70.54,0.004261975
15/06/2010,70.24,0.017521632
14/06/2010,69.02,-0.005922733
11/06/2010,69.43,0.007517745
10/06/2010,68.91,0.020673707
09/06/2010,67.5,0.010274828
08/06/2010,66.81,0.018277074
07/06/2010,65.6,-0.014377849
04/06/2010,66.55,-0.035718083
03/06/2010,68.97,-0.002172497
02/06/2010,69.12,0.024902415
01/06/2010,67.42,-0.024033982
28/05/2010,69.06,-0.023186955
27/05/2010,70.68,0.0301617
26/05/2010,68.58,0.018098044
25/05/2010,67.35,0.02070281
24/05/2010,65.97,-0.014596603
21/05/2010,66.94,0.01399045
20/05/2010,66.01,-0.049936519
19/05/2010,69.39,-0.009466508
18/05/2010,70.05,-0.007537545
17/05/2010,70.58,0.014413378
14/05/2010,69.57,-0.026944341
13/05/2010,71.47,-0.015273832
12/05/2010,72.57,0.012479363
11/05/2010,71.67,-0.012754921
10/05/2010,72.59,0.022429024
07/05/2010,70.98,-0.018149319
06/05/2010,72.28,-0.025407732
05/05/2010,74.14,-0.008461537
04/05/2010,74.77,-0.029518549
03/05/2010,77.01,0.002991094
30/04/2010,76.78,-0.016149179
29/04/2010,78.03,-0.000384394
28/04/2010,78.06,0.008232617
27/04/2010,77.42,-0.020202707
26/04/2010,79,-0.00278094
23/04/2010,79.22,0.024276138
22/04/2010,77.32,0.008442157
21/04/2010,76.67,0.002742769
20/04/2010,76.46,0.008010022
19/04/2010,75.85,-0.002370293
16/04/2010,76.03,-0.009425387
15/04/2010,76.75,0.009688476
14/04/2010,76.01,0.014043686
13/04/2010,74.95,-0.005189978
12/04/2010,75.34,-0.000265428
09/04/2010,75.36,0.016861098
08/04/2010,74.1,0.000539957
07/04/2010,74.06,-0.007666996
06/04/2010,74.63,0.006182815
05/04/2010,74.17,0.004052964
01/04/2010,73.87,-0.001082398
31/03/2010,73.95,-0.001891381
30/03/2010,74.09,-0.002830381
29/03/2010,74.3,-0.000269143
26/03/2010,74.32,0.008377295
25/03/2010,73.7,-0.014948767
24/03/2010,74.81,-0.009710751
23/03/2010,75.54,0.007040879
22/03/2010,75.01,0.007628006
19/03/2010,74.44,-0.004289551
18/03/2010,74.76,0.002812941
17/03/2010,74.55,-0.004416791
16/03/2010,74.88,0.010201431
15/03/2010,74.12,-0.005918769
12/03/2010,74.56,-0.001340303
11/03/2010,74.66,0.003488532
10/03/2010,74.4,0.002287561
09/03/2010,74.23,0.000404231
08/03/2010,74.2,0.009478744
05/03/2010,73.5,0.022148233
04/03/2010,71.89,0.00796038
03/03/2010,71.32,0.009155638
02/03/2010,70.67,0.021598494
01/03/2010,69.16,0.008421714
26/02/2010,68.58,-0.00581566
25/02/2010,68.98,-0.012819765
24/02/2010,69.87,-0.00285837
23/02/2010,70.07,0.002143011
22/02/2010,69.92,0.004012616
19/02/2010,69.64,-0.004441586
18/02/2010,69.95,-0.003282669
17/02/2010,70.18,-0.003271928
16/02/2010,70.41,0.027063693
12/02/2010,68.53,0.001898781
11/02/2010,68.4,0.002635048
10/02/2010,68.22,0.003965636
09/02/2010,67.95,-0.005869423
08/02/2010,68.35,-0.004233892
05/02/2010,68.64,-0.07099165
04/02/2010,73.69,-0.033363116
03/02/2010,76.19,-0.005627919
02/02/2010,76.62,-0.002476701
01/02/2010,76.81,0.011127954
29/01/2010,75.96,-0.014117882
28/01/2010,77.04,-0.023349361
27/01/2010,78.86,-0.009088677
26/01/2010,79.58,-0.00850856
25/01/2010,80.26,0.027665505
22/01/2010,78.07,-0.022669242
21/01/2010,79.86,-0.02008249
20/01/2010,81.48,-0.013409929
19/01/2010,82.58,-0.002298156
15/01/2010,82.77,0.008493135
14/01/2010,82.07,-0.01247216
13/01/2010,83.1,0.009916637
12/01/2010,82.28,-0.012800561
11/01/2010,83.34,0.018162504
08/01/2010,81.84,0.006374133
07/01/2010,81.32,-0.005762998
06/01/2010,81.79,-0.008279604
05/01/2010,82.47,-0.008331872
04/01/2010,83.16,0.025576842
31/12/2009,81.06,-0.014452181
30/12/2009,82.24,-0.005335933
29/12/2009,82.68,0.007039718
28/12/2009,82.1,0.003416304
24/12/2009,81.82,0.006498705
23/12/2009,81.29,0.00332697
22/12/2009,81.02,0.009424673
21/12/2009,80.26,-0.012997645
18/12/2009,81.31,0.001723289
17/12/2009,81.17,-0.017948104
16/12/2009,82.64,0.008628601
15/12/2009,81.93,-0.005962902
14/12/2009,82.42,0.008162316
11/12/2009,81.75,-0.004394002
10/12/2009,82.11,-0.001703578
09/12/2009,82.25,0.021133604
08/12/2009,80.53,-0.016991298
07/12/2009,81.91,-0.002195123
04/12/2009,82.09,-0.004860868
03/12/2009,82.49,-0.020874078
02/12/2009,84.23,0.007507632
01/12/2009,83.6,0.008046642
30/11/2009,82.93,0.009937067
27/11/2009,82.11,-0.014868814
25/11/2009,83.34,0.009040018
24/11/2009,82.59,-0.004711007
23/11/2009,82.98,0.007742599
20/11/2009,82.34,0.001215215
19/11/2009,82.24,-0.01891053
18/11/2009,83.81,-0.008199202
17/11/2009,84.5,-0.002482124
16/11/2009,84.71,0.015825186
13/11/2009,83.38,0.010246609
12/11/2009,82.53,-0.003266198
11/11/2009,82.8,0.00702948
10/11/2009,82.22,0.002313547
09/11/2009,82.03,0.023185155
06/11/2009,80.15,0.008017079
05/11/2009,79.51,0.02367125
04/11/2009,77.65,-0.012032915
03/11/2009,78.59,0.003696862
02/11/2009,78.3,0.015055293
30/10/2009,77.13,-0.037533825
29/10/2009,80.08,0.03132985
28/10/2009,77.61,-0.039290091
27/10/2009,80.72,0.006213516
26/10/2009,80.22,-0.011403197
23/10/2009,81.14,-0.025311646
22/10/2009,83.22,0.015134377
21/10/2009,81.97,-0.015374675
20/10/2009,83.24,-0.006585667
19/10/2009,83.79,0.009714054
16/10/2009,82.98,-0.011621769
15/10/2009,83.95,0.004417127
14/10/2009,83.58,0.015190165
13/10/2009,82.32,0.013206355
12/10/2009,81.24,0.012385593
09/10/2009,80.24,0.013045845
08/10/2009,79.2,0.013346242
07/10/2009,78.15,0.005903508
06/10/2009,77.69,0.020284144
05/10/2009,76.13,0.007912477
02/10/2009,75.53,0.001722653
01/10/2009,75.4,-0.028502387
30/09/2009,77.58,-0.006808428
29/09/2009,78.11,-0.005744574
28/09/2009,78.56,0.023960956
25/09/2009,76.7,-0.007921605
24/09/2009,77.31,-0.003228517
23/09/2009,77.56,-0.022312394
22/09/2009,79.31,-0.002267003
21/09/2009,79.49,-0.008892287
18/09/2009,80.2,0.008389206
17/09/2009,79.53,0.00415801
16/09/2009,79.2,0.027132455
15/09/2009,77.08,0.02655605
14/09/2009,75.06,0.016387204
11/09/2009,73.84,-0.005133065
10/09/2009,74.22,-0.017893387
09/09/2009,75.56,0.001059322
08/09/2009,75.48,0.00451468
04/09/2009,75.14,0.010703875
03/09/2009,74.34,0.011091687
02/09/2009,73.52,-0.006507615
01/09/2009,74,-0.01382294
31/08/2009,75.03,-0.009682415
28/08/2009,75.76,0.001585205
27/08/2009,75.64,0.000396694
26/08/2009,75.61,0.000529171
25/08/2009,75.57,-0.007383026
24/08/2009,76.13,-0.006676728
21/08/2009,76.64,0.028991375
20/08/2009,74.45,-0.000671366
19/08/2009,74.5,0.008763116
18/08/2009,73.85,0.011165693
17/08/2009,73.03,-0.017375217
14/08/2009,74.31,-0.021698023
13/08/2009,75.94,0.007268915
12/08/2009,75.39,0.018609547
11/08/2009,74,-0.000675448
10/08/2009,74.05,-0.00780203
07/08/2009,74.63,0.006587373
06/08/2009,74.14,-0.002424897
05/08/2009,74.32,-0.004162477
04/08/2009,74.63,-0.010132069
03/08/2009,75.39,0.010534133
31/07/2009,74.6,0.001878439
30/07/2009,74.46,0.0273654
29/07/2009,72.45,-0.014252674
28/07/2009,73.49,-0.007996248
27/07/2009,74.08,0.009903086
24/07/2009,73.35,0.013312486
23/07/2009,72.38,0.035150533
22/07/2009,69.88,0.002579167
21/07/2009,69.7,0.016345196
20/07/2009,68.57,0.011883071
17/07/2009,67.76,-0.010861695
16/07/2009,68.5,0.017227843
15/07/2009,67.33,0.034449698
14/07/2009,65.05,0.002925104
13/07/2009,64.86,0.024187806
10/07/2009,63.31,0.003322525
09/07/2009,63.1,0.015009063
08/07/2009,62.16,0.023603277
07/07/2009,60.71,-0.034960673
06/07/2009,62.87,0.007984712
02/07/2009,62.37,-0.035749024
01/07/2009,64.64,0.000773814
30/06/2009,64.59,-0.015058674
29/06/2009,65.57,0.005812191
26/06/2009,65.19,0.004766673
25/06/2009,64.88,0.023075548
24/06/2009,63.4,0.002526849
23/06/2009,63.24,0.020447997
22/06/2009,61.96,-0.046974751
19/06/2009,64.94,-0.009044286
18/06/2009,65.53,0.017860367
17/06/2009,64.37,-0.005113515
16/06/2009,64.7,-0.016250549
15/06/2009,65.76,-0.033348885
12/06/2009,67.99,-0.009223402
11/06/2009,68.62,0.013054824
10/06/2009,67.73,-0.008526956
09/06/2009,68.31,0.013262794
08/06/2009,67.41,-0.012090976
05/06/2009,68.23,-0.001318199
04/06/2009,68.32,0.026249005
03/06/2009,66.55,-0.025809798
02/06/2009,68.29,0.002198931
01/06/2009,68.14,0.050567498
29/05/2009,64.78,0.032794968
28/05/2009,62.69,0.00800773
27/05/2009,62.19,-0.027125146
26/05/2009,63.9,0.02407465
22/05/2009,62.38,0.016812552
21/05/2009,61.34,-0.034135195
20/05/2009,63.47,-0.00690849
19/05/2009,63.91,-0.006083788
18/05/2009,64.3,0.043060112
15/05/2009,61.59,0.000324781
14/05/2009,61.57,0.02466419
13/05/2009,60.07,-0.043329253
12/05/2009,62.73,0.002234281
11/05/2009,62.59,0.001919079
08/05/2009,62.47,-0.004790811
07/05/2009,62.77,-0.043641022
06/05/2009,65.57,-0.010166236
05/05/2009,66.24,-0.014388737
04/05/2009,67.2,0.021813576
01/05/2009,65.75,-0.00227877
30/04/2009,65.9,0.01837724
29/04/2009,64.7,0.028692099
28/04/2009,62.87,0.007183366
27/04/2009,62.42,-0.002879541
24/04/2009,62.6,0.026219337
23/04/2009,60.98,-0.003437836
22/04/2009,61.19,0.052679069
21/04/2009,58.05,0.004488958
20/04/2009,57.79,-0.048303885
17/04/2009,60.65,0.002806904
16/04/2009,60.48,0.011474309
15/04/2009,59.79,0.020274389
14/04/2009,58.59,-0.016252262
13/04/2009,59.55,-0.008860712
09/04/2009,60.08,0.033683475
08/04/2009,58.09,0.02404297
07/04/2009,56.71,-0.032954768
06/04/2009,58.61,-0.032233779
03/04/2009,60.53,0.021879787
02/04/2009,59.22,0.028084037
01/04/2009,57.58,0.023369244
31/03/2009,56.25,0.015045958
30/03/2009,55.41,-0.058871438
27/03/2009,58.77,-0.018711039
26/03/2009,59.88,0.038299294
25/03/2009,57.63,0.020865138
24/03/2009,56.44,0.009613747
23/03/2009,55.9,0.012601427
20/03/2009,55.2,-0.028573372
19/03/2009,56.8,0.012757083
18/03/2009,56.08,0.026379127
17/03/2009,54.62,0.024463785
16/03/2009,53.3,0.010751778
13/03/2009,52.73,0.025740953
12/03/2009,51.39,0.031227834
11/03/2009,49.81,0.028922586
10/03/2009,48.39,0.06070212
09/03/2009,45.54,-0.018923893
06/03/2009,46.41,0.026417866
05/03/2009,45.2,-0.030288839
04/03/2009,46.59,0.061752108
03/03/2009,43.8,-0.005464494
02/03/2009,44.04,-0.048963152
27/02/2009,46.25,-0.009896811
26/02/2009,46.71,-0.01191757
25/02/2009,47.27,-0.037779503
24/02/2009,49.09,0.023913735
23/02/2009,47.93,-0.066778864
20/02/2009,51.24,-0.034714388
19/02/2009,53.05,0.003966385
18/02/2009,52.84,0.015832472
17/02/2009,52.01,-0.03810344
13/02/2009,54.03,-0.009211561
12/02/2009,54.53,0.042711118
11/02/2009,52.25,-0.0104713
10/02/2009,52.8,-0.056158335
09/02/2009,55.85,0.008089932
06/02/2009,55.4,0.023191033
05/02/2009,54.13,0.029623463
04/02/2009,52.55,0.012061025
03/02/2009,51.92,0.034087531
02/02/2009,50.18,-0.002388536
30/01/2009,50.3,-0.057743619
29/01/2009,53.29,-0.050317025
28/01/2009,56.04,0.023288353
27/01/2009,54.75,0.011019395
26/01/2009,54.15,0.023921903
23/01/2009,52.87,0.018131998
22/01/2009,51.92,-0.041130113
21/01/2009,54.1,0.027357899
20/01/2009,52.64,-0.079925796
16/01/2009,57.02,0.016801173
15/01/2009,56.07,0.030788379
14/01/2009,54.37,-0.033460034
13/01/2009,56.22,0.007498696
12/01/2009,55.8,-0.01458841
09/01/2009,56.62,-0.026319602
08/01/2009,58.13,0.020332615
07/01/2009,56.96,-0.04059725
06/01/2009,59.32,0.069269858
05/01/2009,55.35,
