Date,Close,CLX
26/01/2011,63.58,0.003308392
25/01/2011,63.37,-0.006449098
24/01/2011,63.78,0.000627353
21/01/2011,63.74,-0.003601914
20/01/2011,63.97,0.00942366
19/01/2011,63.37,-0.008328798
18/01/2011,63.9,-0.001251173
14/01/2011,63.98,0.008791265
13/01/2011,63.42,0.004741593
12/01/2011,63.12,0.008112667
11/01/2011,62.61,0.001598466
10/01/2011,62.51,0.002883693
07/01/2011,62.33,-0.002403655
06/01/2011,62.48,0.008680331
05/01/2011,61.94,0.005991436
04/01/2011,61.57,0
03/01/2011,61.57,-0.027394585
31/12/2010,63.28,-0.00567288
30/12/2010,63.64,-0.002510987
29/12/2010,63.8,-0.001566171
28/12/2010,63.9,0.001566171
27/12/2010,63.8,-0.000156728
23/12/2010,63.81,0.001568382
22/12/2010,63.71,0.006298242
21/12/2010,63.31,0.002530446
20/12/2010,63.15,0.009706497
17/12/2010,62.54,0.001440115
16/12/2010,62.45,0.003207701
15/12/2010,62.25,-0.004168009
14/12/2010,62.51,0.001280615
13/12/2010,62.43,-0.000480423
10/12/2010,62.46,0.002564926
09/12/2010,62.3,-0.002404811
08/12/2010,62.45,0.004332832
07/12/2010,62.18,0.001931746
06/12/2010,62.06,-0.006904885
03/12/2010,62.49,-0.00287632
02/12/2010,62.67,0.005760938
01/12/2010,62.31,0.008056763
30/11/2010,61.81,0.000161799
29/11/2010,61.8,-0.006451635
26/11/2010,62.2,-0.004171352
24/11/2010,62.46,0.001602308
23/11/2010,62.36,-0.007985987
22/11/2010,62.86,0.002070229
19/11/2010,62.73,-0.003183195
18/11/2010,62.93,0.002386446
17/11/2010,62.78,-0.003339432
16/11/2010,62.99,-0.01026622
15/11/2010,63.64,0.001887387
12/11/2010,63.52,0.003943534
11/11/2010,63.27,0.004276557
10/11/2010,63,0.003816799
09/11/2010,62.76,-0.005561308
08/11/2010,63.11,0.008433497
05/11/2010,62.58,0.007055834
04/11/2010,62.14,-0.01358608
03/11/2010,62.99,-0.008378833
02/11/2010,63.52,-0.042985898
01/11/2010,66.31,-0.003612829
29/10/2010,66.55,0.003160511
28/10/2010,66.34,-0.000301432
27/10/2010,66.36,-0.005859832
26/10/2010,66.75,-0.011469553
25/10/2010,67.52,-0.009874076
22/10/2010,68.19,0.002790221
21/10/2010,68,0.000441274
20/10/2010,67.97,0.00501476
19/10/2010,67.63,-0.008832679
18/10/2010,68.23,0.00411221
15/10/2010,67.95,-0.008061605
14/10/2010,68.5,-0.002915454
13/10/2010,68.7,0.003937874
12/10/2010,68.43,0.001755156
11/10/2010,68.31,0.002345011
08/10/2010,68.15,0.014335574
07/10/2010,67.18,0.000148865
06/10/2010,67.17,0.007171703
05/10/2010,66.69,0.00029994
04/10/2010,66.67,-0.004937543
01/10/2010,67,0.003588521
30/09/2010,66.76,-0.002991327
29/09/2010,66.96,0.00524071
28/09/2010,66.61,0.004966524
27/09/2010,66.28,0.000452728
24/09/2010,66.25,0.003629219
23/09/2010,66.01,-0.006041402
22/09/2010,66.41,-0.00465711
21/09/2010,66.72,-0.013251143
20/09/2010,67.61,0.014300854
17/09/2010,66.65,-0.003295389
16/09/2010,66.87,-0.00104626
15/09/2010,66.94,0.006895545
14/09/2010,66.48,0.00497626
13/09/2010,66.15,-0.001661506
10/09/2010,66.26,-0.000754319
09/09/2010,66.31,-0.000301568
08/09/2010,66.33,0.003171011
07/09/2010,66.12,-0.000453618
03/09/2010,66.15,0.004545462
02/09/2010,65.85,0.007315991
01/09/2010,65.37,0.00844924
31/08/2010,64.82,0.008676844
30/08/2010,64.26,-0.006514681
27/08/2010,64.68,0.008227944
26/08/2010,64.15,-0.004044809
25/08/2010,64.41,-0.003100297
24/08/2010,64.61,0.004809566
23/08/2010,64.3,-0.001864513
20/08/2010,64.42,0.000310511
19/08/2010,64.4,-0.011732151
18/08/2010,65.16,0.004768873
17/08/2010,64.85,0.009295187
16/08/2010,64.25,-0.000933416
13/08/2010,64.31,-0.003260113
12/08/2010,64.52,-0.001703446
11/08/2010,64.63,-0.019156206
10/08/2010,65.88,0.000151803
09/08/2010,65.87,0.01206582
06/08/2010,65.08,0.00246154
05/08/2010,64.92,0.000308119
04/08/2010,64.9,0.006647624
03/08/2010,64.47,-0.003561202
02/08/2010,64.7,-0.002778208
30/07/2010,64.88,-0.000308214
29/07/2010,64.9,-0.011946841
28/07/2010,65.68,-0.007885998
27/07/2010,66.2,0.006820792
26/07/2010,65.75,0.004878802
23/07/2010,65.43,0.007517102
22/07/2010,64.94,0.008505425
21/07/2010,64.39,-0.012807829
20/07/2010,65.22,0.004764475
19/07/2010,64.91,0.007732794
16/07/2010,64.41,-0.01249727
15/07/2010,65.22,0.002609965
14/07/2010,65.05,0.002462676
13/07/2010,64.89,0.008045843
12/07/2010,64.37,0.003891358
09/07/2010,64.12,0.00249844
08/07/2010,63.96,0.011795371
07/07/2010,63.21,0.020619287
06/07/2010,61.92,0.00291121
02/07/2010,61.74,-0.007583739
01/07/2010,62.21,0.000804052
30/06/2010,62.16,-0.009128096
29/06/2010,62.73,-0.011412392
28/06/2010,63.45,0.000157617
25/06/2010,63.44,-0.008319646
24/06/2010,63.97,-0.004989875
23/06/2010,64.29,-0.002020046
22/06/2010,64.42,-0.006806957
21/06/2010,64.86,-0.003232513
18/06/2010,65.07,-0.002149218
17/06/2010,65.21,0.003687207
16/06/2010,64.97,-0.000461645
15/06/2010,65,0.013007306
14/06/2010,64.16,-0.000311672
11/06/2010,64.18,-0.00621313
10/06/2010,64.58,0.012465104
09/06/2010,63.78,0.002983436
08/06/2010,63.59,0.01170529
07/06/2010,62.85,-0.003494286
04/06/2010,63.07,-0.015262667
03/06/2010,64.04,0.008153071
02/06/2010,63.52,0.012674441
01/06/2010,62.72,-0.001593118
28/05/2010,62.82,-0.008717069
27/05/2010,63.37,0.008080532
26/05/2010,62.86,0.000159096
25/05/2010,62.85,0.00302765
24/05/2010,62.66,-0.001116517
21/05/2010,62.73,-0.001115271
20/05/2010,62.8,-0.01752077
19/05/2010,63.91,-0.010274063
18/05/2010,64.57,-0.006945008
17/05/2010,65.02,0.020039506
14/05/2010,63.73,0.001098987
13/05/2010,63.66,-0.003449901
12/05/2010,63.88,0.01165184
11/05/2010,63.14,-0.005842891
10/05/2010,63.51,0.032160199
07/05/2010,61.5,-0.014848562
06/05/2010,62.42,-0.010993499
05/05/2010,63.11,0.00110979
04/05/2010,63.04,-0.015894583
03/05/2010,64.05,-0.010097173
30/04/2010,64.7,-0.000772499
29/04/2010,64.75,0.010557465
28/04/2010,64.07,0.006262742
27/04/2010,63.67,-0.012486505
26/04/2010,64.47,-0.013098269
23/04/2010,65.32,0.010310163
22/04/2010,64.65,-0.007857679
21/04/2010,65.16,0.003382017
20/04/2010,64.94,0.002003854
19/04/2010,64.81,0.004949739
16/04/2010,64.49,0.004818537
15/04/2010,64.18,-0.002800686
14/04/2010,64.36,0.00795574
13/04/2010,63.85,0.006126796
12/04/2010,63.46,-0.000945031
09/04/2010,63.52,0.003153582
08/04/2010,63.32,-0.000789328
07/04/2010,63.37,-0.005350973
06/04/2010,63.71,-0.004072687
05/04/2010,63.97,-0.004834317
01/04/2010,64.28,0.002180347
31/03/2010,64.14,-0.009156578
30/03/2010,64.73,-0.004008639
29/03/2010,64.99,0.006638388
26/03/2010,64.56,-0.003247509
25/03/2010,64.77,-0.001234378
24/03/2010,64.85,-0.004001236
23/03/2010,65.11,0.002922405
22/03/2010,64.92,0.007576379
19/03/2010,64.43,-0.002789834
18/03/2010,64.61,-0.000464217
17/03/2010,64.64,0.010731886
16/03/2010,63.95,0.01607853
15/03/2010,62.93,0.000635829
12/03/2010,62.89,0.005261072
11/03/2010,62.56,0.003362424
10/03/2010,62.35,0.00546801
09/03/2010,62.01,0.002098637
08/03/2010,61.88,0.006159851
05/03/2010,61.5,-0.001462345
04/03/2010,61.59,0.003415471
03/03/2010,61.38,-0.003577821
02/03/2010,61.6,0.000649562
01/03/2010,61.56,0.004069347
26/02/2010,61.31,0.002286089
25/02/2010,61.17,0.002783009
24/02/2010,61,0.000820008
23/02/2010,60.95,-0.001147823
22/02/2010,61.02,0.000163894
19/02/2010,61.01,0.00180461
18/02/2010,60.9,0.00857525
17/02/2010,60.38,0.007981419
16/02/2010,59.9,0.009055906
12/02/2010,59.36,-0.012721966
11/02/2010,60.12,-0.001994019
10/02/2010,60.24,-0.007607115
09/02/2010,60.7,0.007109231
08/02/2010,60.27,-0.004965253
05/02/2010,60.57,0.003638773
04/02/2010,60.35,-0.005123555
03/02/2010,60.66,0.006615969
02/02/2010,60.26,0.013028412
01/02/2010,59.48,0.005225465
29/01/2010,59.17,-0.002026001
28/01/2010,59.29,0.000843668
27/01/2010,59.24,-0.000337553
26/01/2010,59.26,-0.015239347
25/01/2010,60.17,0.000831324
22/01/2010,60.12,-0.014531299
21/01/2010,61,-0.006535971
20/01/2010,61.4,-0.001302084
19/01/2010,61.48,0.004728141
15/01/2010,61.19,-0.011374838
14/01/2010,61.89,-0.000646099
13/01/2010,61.93,0.0081064
12/01/2010,61.43,0.001466156
11/01/2010,61.34,-0.000325998
08/01/2010,61.36,0.000162986
07/01/2010,61.35,-0.009571003
06/01/2010,61.94,-0.002579814
05/01/2010,62.1,0.010847674
04/01/2010,61.43,0.007024451
31/12/2009,61,-0.009463278
30/12/2009,61.58,-0.004213262
29/12/2009,61.84,-0.001454311
28/12/2009,61.93,0.000646099
24/12/2009,61.89,0.000646517
23/12/2009,61.85,-0.000484927
22/12/2009,61.88,0.00194112
21/12/2009,61.76,0.005846071
18/12/2009,61.4,-0.003252035
17/12/2009,61.6,-0.003888534
16/12/2009,61.84,-0.01045614
15/12/2009,62.49,-0.002716742
14/12/2009,62.66,0.001277547
11/12/2009,62.58,0.009795341
10/12/2009,61.97,0.001291781
09/12/2009,61.89,0.009578773
08/12/2009,61.3,0.004086642
07/12/2009,61.05,-0.005716635
04/12/2009,61.4,0.004407091
03/12/2009,61.13,-0.001797827
02/12/2009,61.24,0.008362761
01/12/2009,60.73,0.007603342
30/11/2009,60.27,0.003656919
27/11/2009,60.05,-0.006804441
25/11/2009,60.46,0.001158461
24/11/2009,60.39,0.001325601
23/11/2009,60.31,0.011003779
20/11/2009,59.65,-0.003347283
19/11/2009,59.85,-0.014102266
18/11/2009,60.7,0.008105247
17/11/2009,60.21,0.002827445
16/11/2009,60.04,0.005009194
13/11/2009,59.74,0.000502302
12/11/2009,59.71,-0.010495723
11/11/2009,60.34,-0.005289269
10/11/2009,60.66,-0.008535836
09/11/2009,61.18,0.020643124
06/11/2009,59.93,0.007705231
05/11/2009,59.47,0.010650088
04/11/2009,58.84,0.003063832
03/11/2009,58.66,-0.012536163
02/11/2009,59.4,0.002866056
30/10/2009,59.23,0.006776241
29/10/2009,58.83,0.014381347
28/10/2009,57.99,-0.001206377
27/10/2009,58.06,-0.003267134
26/10/2009,58.25,-0.015163422
23/10/2009,59.14,-0.004049955
22/10/2009,59.38,0.026276891
21/10/2009,57.84,-0.005173317
20/10/2009,58.14,-0.001546791
19/10/2009,58.23,0.001030928
16/10/2009,58.17,-0.003946132
15/10/2009,58.4,0.002743486
14/10/2009,58.24,-0.005308686
13/10/2009,58.55,-0.000853607
12/10/2009,58.6,-0.001534658
09/10/2009,58.69,-0.003062268
08/10/2009,58.87,0.02668202
07/10/2009,57.32,0.003845486
06/10/2009,57.1,0.003684538
05/10/2009,56.89,-0.012402989
02/10/2009,57.6,-0.000694203
01/10/2009,57.64,-0.020265162
30/09/2009,58.82,0.005113357
29/09/2009,58.52,-0.007321051
28/09/2009,58.95,0.005102052
25/09/2009,58.65,-0.001533351
24/09/2009,58.74,-0.000510595
23/09/2009,58.77,-0.006275994
22/09/2009,59.14,0.025343822
21/09/2009,57.66,-0.004671693
18/09/2009,57.93,0.015132039
17/09/2009,57.06,-0.005069498
16/09/2009,57.35,0.001745201
15/09/2009,57.25,-0.009907094
14/09/2009,57.82,0.002771044
11/09/2009,57.66,-0.01940808
10/09/2009,58.79,0.007512414
09/09/2009,58.35,-0.009042116
08/09/2009,58.88,0.004937441
04/09/2009,58.59,0.007194276
03/09/2009,58.17,0.000171925
02/09/2009,58.16,-0.003775532
01/09/2009,58.38,-0.01208834
31/08/2009,59.09,0.004579772
28/08/2009,58.82,-0.004410525
27/08/2009,59.08,-0.003042084
26/08/2009,59.26,0.004736139
25/08/2009,58.98,0.008342604
24/08/2009,58.49,-0.003413555
21/08/2009,58.69,0.008727702
20/08/2009,58.18,0.007591479
19/08/2009,57.74,0.009396276
18/08/2009,57.2,-0.000349589
17/08/2009,57.22,-0.008007005
14/08/2009,57.68,-0.006221935
13/08/2009,58.04,0.000689417
12/08/2009,58,0.006399745
11/08/2009,57.63,0.001562907
10/08/2009,57.54,-0.005891544
07/08/2009,57.88,0.014794457
06/08/2009,57.03,-0.017554983
05/08/2009,58.04,-0.012158725
04/08/2009,58.75,-0.004246291
03/08/2009,59,-0.033500341
31/07/2009,61.01,0.003612483
30/07/2009,60.79,0.008756768
29/07/2009,60.26,0.002658692
28/07/2009,60.1,0.009529454
27/07/2009,59.53,-0.002181392
24/07/2009,59.66,-0.001842084
23/07/2009,59.77,0.007894557
22/07/2009,59.3,0.00948838
21/07/2009,58.74,0.002215595
20/07/2009,58.61,0.008911798
17/07/2009,58.09,0.00448586
16/07/2009,57.83,0.001038062
15/07/2009,57.77,0.006251106
14/07/2009,57.41,0.000696986
13/07/2009,57.37,0.018826983
10/07/2009,56.3,-0.001242567
09/07/2009,56.37,-0.000709346
08/07/2009,56.41,0.001419195
07/07/2009,56.33,-0.008485114
06/07/2009,56.81,0.014896534
02/07/2009,55.97,-0.011016458
01/07/2009,56.59,0.013520932
30/06/2009,55.83,-0.012460111
29/06/2009,56.53,0.011028216
26/06/2009,55.91,-0.007483998
25/06/2009,56.33,0.015565213
24/06/2009,55.46,0.00306998
23/06/2009,55.29,-0.012045089
22/06/2009,55.96,-0.00196376
19/06/2009,56.07,-0.010820505
18/06/2009,56.68,0.006371703
17/06/2009,56.32,0.013586194
16/06/2009,55.56,-0.007530966
15/06/2009,55.98,-0.007297354
12/06/2009,56.39,0.049810369
11/06/2009,53.65,0.002986749
10/06/2009,53.49,-0.003359466
09/06/2009,53.67,-0.001861505
08/06/2009,53.77,0.015556494
05/06/2009,52.94,0.001890717
04/06/2009,52.84,-0.004343317
03/06/2009,53.07,-0.005824347
02/06/2009,53.38,0.015100325
01/06/2009,52.58,0.00266616
29/05/2009,52.44,0.016341804
28/05/2009,51.59,0.005247316
27/05/2009,51.32,-0.013739936
26/05/2009,52.03,0.017840303
22/05/2009,51.11,-0.007407441
21/05/2009,51.49,-0.018091333
20/05/2009,52.43,0.001145038
19/05/2009,52.37,0.00555291
18/05/2009,52.08,0.018800825
15/05/2009,51.11,0.013195662
14/05/2009,50.44,-0.018853661
13/05/2009,51.4,-0.011605546
12/05/2009,52,-0.002880463
11/05/2009,52.15,-0.005164016
08/05/2009,52.42,-0.006085983
07/05/2009,52.74,-0.011312338
06/05/2009,53.34,-0.011185799
05/05/2009,53.94,-0.005177526
04/05/2009,54.22,-0.019723064
01/05/2009,55.3,-0.013471241
30/04/2009,56.05,0.001785715
29/04/2009,55.95,0.005196679
28/04/2009,55.66,-0.001256845
27/04/2009,55.73,-0.00536866
24/04/2009,56.03,0.006266246
23/04/2009,55.68,-0.005016134
22/04/2009,55.96,0.002504922
21/04/2009,55.82,0.003949027
20/04/2009,55.6,-0.005381179
17/04/2009,55.9,0.012963811
16/04/2009,55.18,0.025141245
15/04/2009,53.81,0.016111251
14/04/2009,52.95,-0.003581868
13/04/2009,53.14,-0.017534491
09/04/2009,54.08,0.004262028
08/04/2009,53.85,0.027677565
07/04/2009,52.38,-0.019660369
06/04/2009,53.42,0.002061277
03/04/2009,53.31,-0.001874064
02/04/2009,53.41,0.029257406
01/04/2009,51.87,0.007547206
31/03/2009,51.48,0.009956158
30/03/2009,50.97,-0.014220557
27/03/2009,51.7,-0.007707167
26/03/2009,52.1,0.016839651
25/03/2009,51.23,0.004891899
24/03/2009,50.98,-0.007815593
23/03/2009,51.38,0.038286934
20/03/2009,49.45,-0.005445209
19/03/2009,49.72,-0.037501928
18/03/2009,51.62,0.003881992
17/03/2009,51.42,0.012918559
16/03/2009,50.76,0.006125896
13/03/2009,50.45,0.01739522
12/03/2009,49.58,0.029474094
11/03/2009,48.14,0.00729702
10/03/2009,47.79,0.040351296
09/03/2009,45.9,-0.018990644
06/03/2009,46.78,0.015945177
05/03/2009,46.04,-0.031429631
04/03/2009,47.51,0.006546323
03/03/2009,47.2,-0.002961711
02/03/2009,47.34,-0.026267927
27/02/2009,48.6,0.007849658
26/02/2009,48.22,-0.019102974
25/02/2009,49.15,-0.005275986
24/02/2009,49.41,0.019207783
23/02/2009,48.47,-0.02526107
20/02/2009,49.71,-0.011202358
19/02/2009,50.27,0.005585492
18/02/2009,49.99,0.002403366
17/02/2009,49.87,-0.04143941
13/02/2009,51.98,-0.000576979
12/02/2009,52.01,-0.008042939
11/02/2009,52.43,0.00938974
10/02/2009,51.94,-0.035555939
09/02/2009,53.82,-0.004634358
06/02/2009,54.07,0.017537763
05/02/2009,53.13,0.008126285
04/02/2009,52.7,0.01683928
03/02/2009,51.82,0.027189939
02/02/2009,50.43,0.005567722
30/01/2009,50.15,-0.005964232
29/01/2009,50.45,0.012365535
28/01/2009,49.83,0.018635338
27/01/2009,48.91,0.008211912
26/01/2009,48.51,-0.02161585
23/01/2009,49.57,-0.03858427
22/01/2009,51.52,0.009556387
21/01/2009,51.03,0.014408618
20/01/2009,50.3,-0.020854582
16/01/2009,51.36,0.008407518
15/01/2009,50.93,-0.009380565
14/01/2009,51.41,-0.021551729
13/01/2009,52.53,-0.002661599
12/01/2009,52.67,-0.004357305
09/01/2009,52.9,-0.028695839
08/01/2009,54.44,-0.003300938
07/01/2009,54.62,-0.016523299
06/01/2009,55.53,-0.012527007
05/01/2009,56.23,
