Date,Close,CAT
27/01/2011,96.63,0.009148624
26/01/2011,95.75,0.014305493
25/01/2011,94.39,-0.001905166
24/01/2011,94.57,0.0194326
21/01/2011,92.75,-0.009229514
20/01/2011,93.61,-0.020407793
19/01/2011,95.54,-0.007196151
18/01/2011,96.23,0.02334
14/01/2011,94.01,-0.001381876
13/01/2011,94.14,0.006928557
12/01/2011,93.49,-0.004908247
11/01/2011,93.95,0.005978453
10/01/2011,93.39,-0.003634036
07/01/2011,93.73,0.002029156
06/01/2011,93.54,-0.0104223
05/01/2011,94.52,0.008606545
04/01/2011,93.71,-0.004684348
03/01/2011,94.15,0.005218051
31/12/2010,93.66,-0.002239643
30/12/2010,93.87,0.000959233
29/12/2010,93.78,0.000960154
28/12/2010,93.69,-0.004047726
27/12/2010,94.07,-0.004031408
23/12/2010,94.45,-0.001269707
22/12/2010,94.57,-0.000634249
21/12/2010,94.63,0.014154443
20/12/2010,93.3,0.007638963
17/12/2010,92.59,-0.006566577
16/12/2010,93.2,0.000858738
15/12/2010,93.12,0.011122624
14/12/2010,92.09,0.005007631
13/12/2010,91.63,0.018615948
10/12/2010,89.94,0.003006516
09/12/2010,89.67,0.000557756
08/12/2010,89.62,-0.008112508
07/12/2010,90.35,0.012809977
06/12/2010,89.2,-0.002015904
03/12/2010,89.38,0.008539378
02/12/2010,88.62,0.013290364
01/12/2010,87.45,0.033132935
30/11/2010,84.6,0.011053776
29/11/2010,83.67,-0.005482731
26/11/2010,84.13,-0.006634309
24/11/2010,84.69,0.02462472
23/11/2010,82.63,-0.016443988
22/11/2010,84,0.000357207
19/11/2010,83.97,0.010294561
18/11/2010,83.11,0.023619311
17/11/2010,81.17,0.009904749
16/11/2010,80.37,-0.01788074
15/11/2010,81.82,0.009578853
12/11/2010,81.04,-0.017127896
11/11/2010,82.44,-0.000242571
10/11/2010,82.46,0.006692244
09/11/2010,81.91,-0.014664263
08/11/2010,83.12,-0.005040212
05/11/2010,83.54,0.004318625
04/11/2010,83.18,0.040481426
03/11/2010,79.88,0.001628767
02/11/2010,79.75,0.006036995
01/11/2010,79.27,0.008488047
29/10/2010,78.6,0.011001774
28/10/2010,77.74,-0.006155444
27/10/2010,78.22,-0.00548226
26/10/2010,78.65,-0.005072934
25/10/2010,79.05,0.009149892
22/10/2010,78.33,-0.007123806
21/10/2010,78.89,-0.017964179
20/10/2010,80.32,0.022283291
19/10/2010,78.55,-0.021286779
18/10/2010,80.24,0.006125402
15/10/2010,79.75,-0.00200426
14/10/2010,79.91,-0.004744079
13/10/2010,80.29,0.011902665
12/10/2010,79.34,-0.008034188
11/10/2010,79.98,-0.004864369
08/10/2010,80.37,0.020489687
07/10/2010,78.74,-0.004308713
06/10/2010,79.08,-0.00403837
05/10/2010,79.4,0.027192586
04/10/2010,77.27,-0.012219587
01/10/2010,78.22,-0.005863624
30/09/2010,78.68,-0.016512633
29/09/2010,79.99,0.004008523
28/09/2010,79.67,0.001633064
27/09/2010,79.54,-0.002385887
24/09/2010,79.73,0.044497372
23/09/2010,76.26,0.001049593
22/09/2010,76.18,-0.002752837
21/09/2010,76.39,0.021702585
20/09/2010,74.75,0.021227053
17/09/2010,73.18,0.016256041
16/09/2010,72,-0.001803927
15/09/2010,72.13,0.00416783
14/09/2010,71.83,-0.005691693
13/09/2010,72.24,0.013658749
10/09/2010,71.26,0.008738604
09/09/2010,70.64,-0.001414627
08/09/2010,70.74,0.014810866
07/09/2010,69.7,-0.005437129
03/09/2010,70.08,0.02221993
02/09/2010,68.54,0.005559634
01/09/2010,68.16,0.045012099
31/08/2010,65.16,0.010645784
30/08/2010,64.47,-0.021938442
27/08/2010,65.9,0.030036913
26/08/2010,63.95,-0.011659673
25/08/2010,64.7,-0.005241264
24/08/2010,65.04,-0.027299238
23/08/2010,66.84,-0.029773754
20/08/2010,68.86,-0.006225138
19/08/2010,69.29,-0.006616825
18/08/2010,69.75,0.000143379
17/08/2010,69.74,0.018086292
16/08/2010,68.49,0.007032996
13/08/2010,68.01,0.007527155
12/08/2010,67.5,-0.017767151
11/08/2010,68.71,-0.038683193
10/08/2010,71.42,-0.009059927
09/08/2010,72.07,0.00710161
06/08/2010,71.56,-0.00557415
05/08/2010,71.96,0.011741818
04/08/2010,71.12,0.010601555
03/08/2010,70.37,-0.009616819
02/08/2010,71.05,0.018466434
30/07/2010,69.75,0.005030553
29/07/2010,69.4,-0.004600353
28/07/2010,69.72,0.007775417
27/07/2010,69.18,-0.011640571
26/07/2010,69.99,0.009763179
23/07/2010,69.31,0.019081491
22/07/2010,68,0.016757269
21/07/2010,66.87,0.006601674
20/07/2010,66.43,0.024843158
19/07/2010,64.8,0.01336046
16/07/2010,63.94,-0.039407169
15/07/2010,66.51,-0.002852641
14/07/2010,66.7,-0.001348416
13/07/2010,66.79,0.038304828
12/07/2010,64.28,-0.006821732
09/07/2010,64.72,0.024240768
08/07/2010,63.17,0.0157961
07/07/2010,62.18,0.038860534
06/07/2010,59.81,0.010589224
02/07/2010,59.18,-0.01326079
01/07/2010,59.97,-0.001666112
30/06/2010,60.07,-0.012901271
29/06/2010,60.85,-0.056701814
28/06/2010,64.4,-0.004802116
25/06/2010,64.71,0.020925186
24/06/2010,63.37,-0.015035522
23/06/2010,64.33,0.003425727
22/06/2010,64.11,-0.030114428
21/06/2010,66.07,0.003335358
18/06/2010,65.85,0.013761685
17/06/2010,64.95,0.008659402
16/06/2010,64.39,0.014548555
15/06/2010,63.46,0.039535922
14/06/2010,61,0.012703297
11/06/2010,60.23,0.004659686
10/06/2010,59.95,0.053798515
09/06/2010,56.81,0.003526719
08/06/2010,56.61,0.013874289
07/06/2010,55.83,-0.033985135
04/06/2010,57.76,-0.056379024
03/06/2010,61.11,0.004099374
02/06/2010,60.86,0.026472869
01/06/2010,59.27,-0.024828402
28/05/2010,60.76,-0.021169981
27/05/2010,62.06,0.038267252
26/05/2010,59.73,0.00874396
25/05/2010,59.21,-0.000168876
24/05/2010,59.22,-0.014584116
21/05/2010,60.09,0.023914915
20/05/2010,58.67,-0.046132566
19/05/2010,61.44,-0.028084972
18/05/2010,63.19,-0.009293601
17/05/2010,63.78,-0.017099748
14/05/2010,64.88,-0.030809023
13/05/2010,66.91,-0.018362725
12/05/2010,68.15,0.030996372
11/05/2010,66.07,-0.009340231
10/05/2010,66.69,0.071309028
07/05/2010,62.1,-0.022293917
06/05/2010,63.5,-0.038008592
05/05/2010,65.96,-0.011156455
04/05/2010,66.7,-0.047432779
03/05/2010,69.94,0.026807372
30/04/2010,68.09,-0.038322177
29/04/2010,70.75,0.025480909
28/04/2010,68.97,0.006400022
27/04/2010,68.53,-0.044521549
26/04/2010,71.65,0.040880149
23/04/2010,68.78,0.01863727
22/04/2010,67.51,-0.003548725
21/04/2010,67.75,0.003696862
20/04/2010,67.5,0.007584243
19/04/2010,66.99,0.001643386
16/04/2010,66.88,-0.019837808
15/04/2010,68.22,0.013874761
14/04/2010,67.28,0.016333622
13/04/2010,66.19,-0.008125233
12/04/2010,66.73,0.022122114
09/04/2010,65.27,0.012177414
08/04/2010,64.48,0.000155099
07/04/2010,64.47,-0.012638886
06/04/2010,65.29,0.004605473
05/04/2010,64.99,0.015506591
01/04/2010,63.99,0.017975886
31/03/2010,62.85,-0.004920254
30/03/2010,63.16,-0.005053706
29/03/2010,63.48,0.0165188
26/03/2010,62.44,0.004816192
25/03/2010,62.14,0.001288245
24/03/2010,62.06,-0.00562386
23/03/2010,62.41,0.040214637
22/03/2010,59.95,0.009721833
19/03/2010,59.37,-0.006714815
18/03/2010,59.77,-0.00750066
17/03/2010,60.22,0.0128689
16/03/2010,59.45,-0.000336361
15/03/2010,59.47,-0.01485465
12/03/2010,60.36,0.024485543
11/03/2010,58.9,0.00203943
10/03/2010,58.78,-0.006781986
09/03/2010,59.18,0.004572791
08/03/2010,58.91,-0.005417315
05/03/2010,59.23,0.013256482
04/03/2010,58.45,-0.002050932
03/03/2010,58.57,0.007196741
02/03/2010,58.15,0.005172425
01/03/2010,57.85,0.013925377
26/02/2010,57.05,0.004567822
25/02/2010,56.79,-0.002989013
24/02/2010,56.96,0.005280773
23/02/2010,56.66,-0.023891624
22/02/2010,58.03,-0.003783974
19/02/2010,58.25,0.007582321
18/02/2010,57.81,0.005376823
17/02/2010,57.5,0.00663063
16/02/2010,57.12,0.016237561
12/02/2010,56.2,0.000890076
11/02/2010,56.15,0.054908576
10/02/2010,53.15,-0.00712414
09/02/2010,53.53,0.052739668
08/02/2010,50.78,-0.018921856
05/02/2010,51.75,0.00678626
04/02/2010,51.4,-0.03798529
03/02/2010,53.39,-0.002992334
02/02/2010,53.55,0.0114566
01/02/2010,52.94,0.013310712
29/01/2010,52.24,0.007300705
28/01/2010,51.86,-0.030011749
27/01/2010,53.44,-0.044109996
26/01/2010,55.85,0.01279412
25/01/2010,55.14,0.016272413
22/01/2010,54.25,-0.046813228
21/01/2010,56.85,-0.049920321
20/01/2010,59.76,-0.019389123
19/01/2010,60.93,0.013383099
15/01/2010,60.12,-0.030469187
14/01/2010,61.98,-0.005631098
13/01/2010,62.33,0.001444971
12/01/2010,62.24,-0.029914393
11/01/2010,64.13,0.060917039
08/01/2010,60.34,0.011165852
07/01/2010,59.67,0.004030232
06/01/2010,59.43,0.003033369
05/01/2010,59.25,0.01188469
04/01/2010,58.55,0.027005276
31/12/2009,56.99,-0.018428894
30/12/2009,58.05,-0.002236945
29/12/2009,58.18,-0.005656027
28/12/2009,58.51,0.003081139
24/12/2009,58.33,0.000171453
23/12/2009,58.32,0.00740043
22/12/2009,57.89,0.00502209
21/12/2009,57.6,0.00714351
18/12/2009,57.19,-0.005927493
17/12/2009,57.53,-0.012094135
16/12/2009,58.23,0.000515331
15/12/2009,58.2,-0.001716739
14/12/2009,58.3,0.013643248
11/12/2009,57.51,0.009960764
10/12/2009,56.94,0.01343726
09/12/2009,56.18,-0.003553664
08/12/2009,56.38,-0.020713396
07/12/2009,57.56,-0.012774211
04/12/2009,58.3,0.001716739
03/12/2009,58.2,-0.012634623
02/12/2009,58.94,-0.012476979
01/12/2009,59.68,0.021852314
30/11/2009,58.39,0.016229638
27/11/2009,57.45,-0.027300176
25/11/2009,59.04,0.01777217
24/11/2009,58,-0.002410885
23/11/2009,58.14,0.003273325
20/11/2009,57.95,-0.011324761
19/11/2009,58.61,-0.013557232
18/11/2009,59.41,-0.007879997
17/11/2009,59.88,-0.008646545
16/11/2009,60.4,0.027187444
13/11/2009,58.78,0.003579041
12/11/2009,58.57,-0.025121442
11/11/2009,60.06,0.001666389
10/11/2009,59.96,-0.000666889
09/11/2009,60,0.040821995
06/11/2009,57.6,-0.006748014
05/11/2009,57.99,0.030998016
04/11/2009,56.22,-0.004259857
03/11/2009,56.46,0.017329598
02/11/2009,55.49,0.007779325
30/10/2009,55.06,-0.039004143
29/10/2009,57.25,0.05051217
28/10/2009,54.43,-0.040682356
27/10/2009,56.69,-0.006680756
26/10/2009,57.07,-0.009243983
23/10/2009,57.6,-0.019598358
22/10/2009,58.74,0.005805036
21/10/2009,58.4,-0.020507455
20/10/2009,59.61,0.029969892
19/10/2009,57.85,0.058369172
16/10/2009,54.57,-0.003658318
15/10/2009,54.77,0.004758428
14/10/2009,54.51,0.03300999
13/10/2009,52.74,-0.005860684
12/10/2009,53.05,-0.011060193
09/10/2009,53.64,0.010306472
08/10/2009,53.09,0.022669796
07/10/2009,51.9,0.003861009
06/10/2009,51.7,0.018546164
05/10/2009,50.75,0.03856674
02/10/2009,48.83,-0.01261718
01/10/2009,49.45,-0.037313319
30/09/2009,51.33,-0.005246296
29/09/2009,51.6,-0.011177607
28/09/2009,52.18,0.018959748
25/09/2009,51.2,-0.012615403
24/09/2009,51.85,-0.024575006
23/09/2009,53.14,-0.022330664
22/09/2009,54.34,0.03520963
21/09/2009,52.46,-0.018134233
18/09/2009,53.42,-0.008759724
17/09/2009,53.89,0.023848656
16/09/2009,52.62,0.017638494
15/09/2009,51.7,0.058342412
14/09/2009,48.77,0.004933206
11/09/2009,48.53,-0.003291507
10/09/2009,48.69,0.005767266
09/09/2009,48.41,0.030197304
08/09/2009,46.97,0.018479254
04/09/2009,46.11,0.023478862
03/09/2009,45.04,0.034560187
02/09/2009,43.51,-0.007555846
01/09/2009,43.84,-0.032981116
31/08/2009,45.31,-0.030430516
28/08/2009,46.71,-0.007890008
27/08/2009,47.08,-0.003604372
26/08/2009,47.25,-0.012200404
25/08/2009,47.83,0.005660986
24/08/2009,47.56,0.005481776
21/08/2009,47.3,0.03879797
20/08/2009,45.5,0.007279176
19/08/2009,45.17,0.001329198
18/08/2009,45.11,0.026051327
17/08/2009,43.95,-0.045588772
14/08/2009,46,-0.025116701
13/08/2009,47.17,-0.008654408
12/08/2009,47.58,0.027702603
11/08/2009,46.28,-0.018624107
10/08/2009,47.15,-0.013273133
07/08/2009,47.78,0.013485244
06/08/2009,47.14,0.010663355
05/08/2009,46.64,-0.026448172
04/08/2009,47.89,0.059581107
03/08/2009,45.12,0.023773266
31/07/2009,44.06,0.014862512
30/07/2009,43.41,0.037076044
29/07/2009,41.83,-0.02525804
28/07/2009,42.9,0.000932836
27/07/2009,42.86,0.020269372
24/07/2009,42,0.017776111
23/07/2009,41.26,0.065088034
22/07/2009,38.66,-0.020482027
21/07/2009,39.46,0.073874072
20/07/2009,36.65,0.075347065
17/07/2009,33.99,-0.004696222
16/07/2009,34.15,0.009119051
15/07/2009,33.84,0.058097528
14/07/2009,31.93,0.004079717
13/07/2009,31.8,0.040756483
10/07/2009,30.53,-0.003922856
09/07/2009,30.65,0.002286462
08/07/2009,30.58,0.009528575
07/07/2009,30.29,-0.045499056
06/07/2009,31.7,-0.001261034
02/07/2009,31.74,-0.044670911
01/07/2009,33.19,0.004529677
30/06/2009,33.04,-0.050172812
29/06/2009,34.74,0.005194817
26/06/2009,34.56,0.002027517
25/06/2009,34.49,0.032113527
24/06/2009,33.4,0.012048339
23/06/2009,33,0.019584469
22/06/2009,32.36,-0.039089964
19/06/2009,33.65,-0.012697646
18/06/2009,34.08,-0.020906685
17/06/2009,34.8,-0.021604024
16/06/2009,35.56,-0.015625318
15/06/2009,36.12,-0.043608805
12/06/2009,37.73,0.003185561
11/06/2009,37.61,-0.000265851
10/06/2009,37.62,-0.016346264
09/06/2009,38.24,-0.008592684
08/06/2009,38.57,0.002596055
05/06/2009,38.47,0.01176638
04/06/2009,38.02,0.036426095
03/06/2009,36.66,-0.021320468
02/06/2009,37.45,-0.002666668
01/06/2009,37.55,0.057268078
29/05/2009,35.46,0.024840678
28/05/2009,34.59,-0.013210991
27/05/2009,35.05,0.001427552
26/05/2009,35,0.019911205
22/05/2009,34.31,-0.035221966
21/05/2009,35.54,-0.048334504
20/05/2009,37.3,-0.009870695
19/05/2009,37.67,-0.00291584
18/05/2009,37.78,0.055509352
15/05/2009,35.74,-0.009190985
14/05/2009,36.07,-0.0002772
13/05/2009,36.08,-0.053425167
12/05/2009,38.06,-0.009674543
11/05/2009,38.43,-0.031000305
08/05/2009,39.64,0.044360032
07/05/2009,37.92,-0.053400777
06/05/2009,40,0.014859863
05/05/2009,39.41,0.023880965
04/05/2009,38.48,0.032218261
01/05/2009,37.26,0.046136683
30/04/2009,35.58,0.054582625
29/04/2009,33.69,0.027382484
28/04/2009,32.78,-0.018437881
27/04/2009,33.39,-0.007162072
24/04/2009,33.63,0.035718083
23/04/2009,32.45,0
22/04/2009,32.45,0.033211072
21/04/2009,31.39,0.02941864
20/04/2009,30.48,-0.057686854
17/04/2009,32.29,-0.012923257
16/04/2009,32.71,-0.009432597
15/04/2009,33.02,0.009738361
14/04/2009,32.7,-0.013969252
13/04/2009,33.16,0.019489046
09/04/2009,32.52,0.095094951
08/04/2009,29.57,0.004066424
07/04/2009,29.45,-0.061243625
06/04/2009,31.31,-0.026474915
03/04/2009,32.15,0.019155869
02/04/2009,31.54,0.084305639
01/04/2009,28.99,0.036176026
31/03/2009,27.96,0.015498598
30/03/2009,27.53,-0.097520198
27/03/2009,30.35,-0.014068611
26/03/2009,30.78,0.062677572
25/03/2009,28.91,-0.016807118
24/03/2009,29.4,-0.007792687
23/03/2009,29.63,0.090361258
20/03/2009,27.07,-0.048315092
19/03/2009,28.41,0.033646696
18/03/2009,27.47,0.023573836
17/03/2009,26.83,0.015399365
16/03/2009,26.42,-0.013534041
13/03/2009,26.78,-0.008921992
12/03/2009,27.02,0.026628237
11/03/2009,26.31,-0.007572925
10/03/2009,26.51,0.102807091
09/03/2009,23.92,0.029270382
06/03/2009,23.23,-0.011130252
05/03/2009,23.49,-0.07974794
04/03/2009,25.44,0.124141652
03/03/2009,22.47,0.013441063
02/03/2009,22.17,-0.104412841
27/02/2009,24.61,0.01556133
26/02/2009,24.23,-0.032483571
25/02/2009,25.03,-0.039558712
24/02/2009,26.04,0.035969476
23/02/2009,25.12,-0.059499973
20/02/2009,26.66,-0.013413018
19/02/2009,27.02,-0.051219272
18/02/2009,28.44,-0.018809332
17/02/2009,28.98,-0.065443908
13/02/2009,30.94,-0.002582313
12/02/2009,31.02,-0.003539827
11/02/2009,31.13,0.006768761
10/02/2009,30.92,-0.056583288
09/02/2009,32.72,-0.016970104
06/02/2009,33.28,0.05148309
05/02/2009,31.61,0.032473517
04/02/2009,30.6,0.020136016
03/02/2009,29.99,-0.009953632
02/02/2009,30.29,-0.018319125
30/01/2009,30.85,-0.031900632
29/01/2009,31.85,-0.035470179
28/01/2009,33,0.020821328
27/01/2009,32.32,-0.010770992
26/01/2009,32.67,-0.087572387
23/01/2009,35.66,-0.043085275
22/01/2009,37.23,-0.060450806
21/01/2009,39.55,0.031593741
20/01/2009,38.32,-0.031593741
16/01/2009,39.55,0.004053717
15/01/2009,39.39,0.001016002
14/01/2009,39.35,-0.050784906
13/01/2009,41.4,0.005085372
12/01/2009,41.19,-0.047644987
09/01/2009,43.2,-0.018803581
08/01/2009,44.02,0.007982709
07/01/2009,43.67,-0.047622724
06/01/2009,45.8,-0.006094925
05/01/2009,46.08,
