Date,Close,ACT
27/01/2011,54.73,-0.020973468
26/01/2011,55.89,0.02408446
25/01/2011,54.56,0
24/01/2011,54.56,0.008651688
21/01/2011,54.09,0.022813256
20/01/2011,52.87,0.008166411
19/01/2011,52.44,-0.017953804
18/01/2011,53.39,0.028882874
14/01/2011,51.87,-0.008446969
13/01/2011,52.31,0.004406559
12/01/2011,52.08,-0.01297233
11/01/2011,52.76,-0.01299331
10/01/2011,53.45,0.015650362
07/01/2011,52.62,0.015513095
06/01/2011,51.81,0.023829253
05/01/2011,50.59,-0.008267764
04/01/2011,51.01,-0.009365922
03/01/2011,51.49,-0.003102582
31/12/2010,51.65,0.006214819
30/12/2010,51.33,-0.00252943
29/12/2010,51.46,-0.003491759
28/12/2010,51.64,-0.004636793
27/12/2010,51.88,0.004056017
23/12/2010,51.67,0.01265963
22/12/2010,51.02,-0.007614993
21/12/2010,51.41,-0.004076488
20/12/2010,51.62,0.000193742
17/12/2010,51.61,0.00174537
16/12/2010,51.52,0.007598673
15/12/2010,51.13,0.027360945
14/12/2010,49.75,0.022153126
13/12/2010,48.66,-0.015093087
10/12/2010,49.4,0.011810359
09/12/2010,48.82,-0.011810359
08/12/2010,49.4,-0.007261024
07/12/2010,49.76,-0.011985761
06/12/2010,50.36,0.016214948
03/12/2010,49.55,0.003031837
02/12/2010,49.4,-0.007662873
01/12/2010,49.78,0.021113249
30/11/2010,48.74,-0.004707818
29/11/2010,48.97,-0.004279171
26/11/2010,49.18,-0.006283592
24/11/2010,49.49,0.002022654
23/11/2010,49.39,-0.01107431
22/11/2010,49.94,-0.006188262
19/11/2010,50.25,-0.005754555
18/11/2010,50.54,0.016961396
17/11/2010,49.69,0.001812872
16/11/2010,49.6,-0.023708651
15/11/2010,50.79,0.007509917
12/11/2010,50.41,-0.011243831
11/11/2010,50.98,-0.009565715
10/11/2010,51.47,-0.009282604
09/11/2010,51.95,0.012396053
08/11/2010,51.31,0.001365188
05/11/2010,51.24,0.017323268
04/11/2010,50.36,0.035367938
03/11/2010,48.61,-0.010029764
02/11/2010,49.1,0.051400493
01/11/2010,46.64,-0.000214385
29/10/2010,46.65,0.006235909
28/10/2010,46.36,-0.005163523
27/10/2010,46.6,0.000214615
26/10/2010,46.59,-0.008548887
25/10/2010,46.99,0.004906677
22/10/2010,46.76,-0.007457156
21/10/2010,47.11,-0.0019086
20/10/2010,47.2,0.006376217
19/10/2010,46.9,-0.011869576
18/10/2010,47.46,0.00210926
15/10/2010,47.36,0.005717326
14/10/2010,47.09,0.015839372
13/10/2010,46.35,0.005191446
12/10/2010,46.11,0.021261075
11/10/2010,45.14,0.002217788
08/10/2010,45.04,0.013861165
07/10/2010,44.42,0.003834447
06/10/2010,44.25,-0.000451875
05/10/2010,44.27,0.025856606
04/10/2010,43.14,-0.005317317
01/10/2010,43.37,0.024744493
30/09/2010,42.31,-0.008941236
29/09/2010,42.69,-0.024526912
28/09/2010,43.75,-0.002967023
27/09/2010,43.88,-0.0178435
24/09/2010,44.67,0.02126777
23/09/2010,43.73,-0.005245764
22/09/2010,43.96,0.002505411
21/09/2010,43.85,-0.001822739
20/09/2010,43.93,0.014675797
17/09/2010,43.29,0.003007521
16/09/2010,43.16,0.006508624
15/09/2010,42.88,0.009136763
14/09/2010,42.49,-0.004930166
13/09/2010,42.7,-0.008859932
10/09/2010,43.08,-0.041824278
09/09/2010,44.92,0.003344858
08/09/2010,44.77,0.000223389
07/09/2010,44.76,0.003356834
03/09/2010,44.61,-0.005365539
02/09/2010,44.85,0.015730661
01/09/2010,44.15,0.024766228
31/08/2010,43.07,-0.004170534
30/08/2010,43.25,-0.011494379
27/08/2010,43.75,0.018222163
26/08/2010,42.96,0.008884791
25/08/2010,42.58,0.008253791
24/08/2010,42.23,-0.003309696
23/08/2010,42.37,0.004257339
20/08/2010,42.19,-0.003076561
19/08/2010,42.32,-0.015475104
18/08/2010,42.98,0
17/08/2010,42.98,0.012879232
16/08/2010,42.43,0.016635365
13/08/2010,41.73,0.004804237
12/08/2010,41.53,0.007735112
11/08/2010,41.21,-0.012059963
10/08/2010,41.71,0.000479616
09/08/2010,41.69,0.011337716
06/08/2010,41.22,-0.003390655
05/08/2010,41.36,0.000725602
04/08/2010,41.33,0.011437039
03/08/2010,40.86,-0.005613194
02/08/2010,41.09,0.014462809
30/07/2010,40.5,0.015928659
29/07/2010,39.86,-0.01271362
28/07/2010,40.37,-0.024952371
27/07/2010,41.39,-0.017245936
26/07/2010,42.11,0.011223998
23/07/2010,41.64,-0.044618812
22/07/2010,43.54,0.00229938
21/07/2010,43.44,0.000690846
20/07/2010,43.41,-0.003679011
19/07/2010,43.57,0.016896595
16/07/2010,42.84,-0.022161572
15/07/2010,43.8,-0.002052686
14/07/2010,43.89,0.015151805
13/07/2010,43.23,0.015150039
12/07/2010,42.58,0
09/07/2010,42.58,0.002822203
08/07/2010,42.46,0.010654771
07/07/2010,42.01,0.015110013
06/07/2010,41.38,0.019275941
02/07/2010,40.59,-0.001477105
01/07/2010,40.65,0.001969959
30/06/2010,40.57,-0.01613727
29/06/2010,41.23,-0.021119095
28/06/2010,42.11,-0.011334242
25/06/2010,42.59,0.000469704
24/06/2010,42.57,-0.003517415
23/06/2010,42.72,-0.01071023
22/06/2010,43.18,0.003479878
21/06/2010,43.03,-0.022519334
18/06/2010,44.01,-0.005664454
17/06/2010,44.26,0.007256268
16/06/2010,43.94,-0.004314756
15/06/2010,44.13,0.032940903
14/06/2010,42.7,0.000702823
11/06/2010,42.67,-0.001405152
10/06/2010,42.73,0.016755554
09/06/2010,42.02,-0.005931919
08/06/2010,42.27,-0.014327902
07/06/2010,42.88,-0.018942585
04/06/2010,43.7,-0.027980165
03/06/2010,44.94,0.01141335
02/06/2010,44.43,0.029696106
01/06/2010,43.13,-0.023600591
28/05/2010,44.16,-0.000905387
27/05/2010,44.2,0.015274434
26/05/2010,43.53,0.022300576
25/05/2010,42.57,-0.000939188
24/05/2010,42.61,-0.006083313
21/05/2010,42.87,-0.011134423
20/05/2010,43.35,-0.008727662
19/05/2010,43.73,0.030178706
18/05/2010,42.43,-0.003529
17/05/2010,42.58,-0.003984536
14/05/2010,42.75,-0.02266517
13/05/2010,43.73,0.00803586
12/05/2010,43.38,0.005084365
11/05/2010,43.16,0.037535387
10/05/2010,41.57,-0.010052741
07/05/2010,41.99,-0.00900907
06/05/2010,42.37,-0.028387202
05/05/2010,43.59,0.013627651
04/05/2010,43,-0.009950331
03/05/2010,43.43,0.014145163
30/04/2010,42.82,-0.001166997
29/04/2010,42.87,0.003271031
28/04/2010,42.73,0.015328681
27/04/2010,42.08,-0.023950429
26/04/2010,43.1,-0.00115942
23/04/2010,43.15,0.009079331
22/04/2010,42.76,-0.009774339
21/04/2010,43.18,-0.003467811
20/04/2010,43.33,0.016287005
19/04/2010,42.63,0.001878376
16/04/2010,42.55,0.004003302
15/04/2010,42.38,0.001889467
14/04/2010,42.3,-0.003304228
13/04/2010,42.44,0.002359048
12/04/2010,42.34,0.000708801
09/04/2010,42.31,0.004026056
08/04/2010,42.14,0.003804094
07/04/2010,41.98,0.000714881
06/04/2010,41.95,-0.007835728
05/04/2010,42.28,-0.002834201
01/04/2010,42.4,0.014969984
31/03/2010,41.77,-0.009056306
30/03/2010,42.15,0.007620899
29/03/2010,41.83,0.012509184
26/03/2010,41.31,-0.001693071
25/03/2010,41.38,-0.001448926
24/03/2010,41.44,0.000965717
23/03/2010,41.4,0.017790161
22/03/2010,40.67,0.006166008
19/03/2010,40.42,-0.008867053
18/03/2010,40.78,0.003685055
17/03/2010,40.63,-0.000492126
16/03/2010,40.65,0.009143768
15/03/2010,40.28,-0.026700913
12/03/2010,41.37,0.009471838
11/03/2010,40.98,0.009808808
10/03/2010,40.58,0.009905975
09/03/2010,40.18,0.004489905
08/03/2010,40,-0.013902905
05/03/2010,40.56,0.017409044
04/03/2010,39.86,-0.002005013
03/03/2010,39.94,-0.003499129
02/03/2010,40.08,-0.000997506
01/03/2010,40.12,0.008259339
26/02/2010,39.79,0.002264437
25/02/2010,39.7,0.002269576
24/02/2010,39.61,0.016032918
23/02/2010,38.98,-0.009701378
22/02/2010,39.36,0.006371883
19/02/2010,39.11,0.005383938
18/02/2010,38.9,0.008001075
17/02/2010,38.59,-0.000259101
16/02/2010,38.6,0.013563067
12/02/2010,38.08,0.00210305
11/02/2010,38,0.00686562
10/02/2010,37.74,-0.009493742
09/02/2010,38.1,0.010819475
08/02/2010,37.69,-0.013178894
05/02/2010,38.19,0
04/02/2010,38.19,-0.030176371
03/02/2010,39.36,-0.003803732
02/02/2010,39.51,0.028496345
01/02/2010,38.4,0.000781555
29/01/2010,38.37,0
28/01/2010,38.37,-0.01268954
27/01/2010,38.86,-0.003596202
26/01/2010,39,-0.009950331
25/01/2010,39.39,-0.003041827
22/01/2010,39.51,-0.022523475
21/01/2010,40.41,-0.027579539
20/01/2010,41.54,-0.006956967
19/01/2010,41.83,0.022483722
15/01/2010,40.9,-0.004878058
14/01/2010,41.1,0.005122587
13/01/2010,40.89,0.029030695
12/01/2010,39.72,-0.00125802
11/01/2010,39.77,0.009093268
08/01/2010,39.41,-0.007331596
07/01/2010,39.7,-0.008028141
06/01/2010,40.02,0.003253663
05/01/2010,39.89,-0.009977633
04/01/2010,40.29,0.017021688
31/12/2009,39.61,-0.005287687
30/12/2009,39.82,-0.002007025
29/12/2009,39.9,-0.005498639
28/12/2009,40.12,0.005248044
24/12/2009,39.91,0.002760007
23/12/2009,39.8,0.019536331
22/12/2009,39.03,0.007974319
21/12/2009,38.72,0.016404482
18/12/2009,38.09,0.004209425
17/12/2009,37.93,-0.008401205
16/12/2009,38.25,-0.00287169
15/12/2009,38.36,-0.007531525
14/12/2009,38.65,0.009619208
11/12/2009,38.28,0
10/12/2009,38.28,0.016594612
09/12/2009,37.65,-0.003182182
08/12/2009,37.77,-0.004227219
07/12/2009,37.93,0.000791244
04/12/2009,37.9,0.016225918
03/12/2009,37.29,-0.010404256
02/12/2009,37.68,0.003456071
01/12/2009,37.55,0.012325987
30/11/2009,37.09,0.003511145
27/11/2009,36.96,-0.022737371
25/11/2009,37.81,0.020305266
24/11/2009,37.05,0.041328195
23/11/2009,35.55,0.011315538
20/11/2009,35.15,-0.010752792
19/11/2009,35.53,-0.009523882
18/11/2009,35.87,-0.002783966
17/11/2009,35.97,-0.011883517
16/11/2009,36.4,0.012161565
13/11/2009,35.96,0.001948504
12/11/2009,35.89,-0.009980676
11/11/2009,36.25,0.010259344
10/11/2009,35.88,-0.007496911
09/11/2009,36.15,0.021812945
06/11/2009,35.37,0.015384919
05/11/2009,34.83,-0.005154651
04/11/2009,35.01,-0.009381732
03/11/2009,35.34,0.000849257
02/11/2009,35.31,0.025528419
30/10/2009,34.42,-0.005215891
29/10/2009,34.6,0.019259422
28/10/2009,33.94,-0.015495121
27/10/2009,34.47,-0.009528006
26/10/2009,34.8,-0.028609797
23/10/2009,35.81,-0.010555654
22/10/2009,36.19,-0.005236336
21/10/2009,36.38,-0.011206896
20/10/2009,36.79,0.000543774
19/10/2009,36.77,-0.024447154
16/10/2009,37.68,-0.007140054
15/10/2009,37.95,0.002110262
14/10/2009,37.87,0.007953382
13/10/2009,37.57,-0.007160885
12/10/2009,37.84,0.019210836
09/10/2009,37.12,0.003237995
08/10/2009,37,0.007596347
07/10/2009,36.72,0.006283315
06/10/2009,36.49,-0.004920732
05/10/2009,36.67,0.027368674
02/10/2009,35.68,0.000560695
01/10/2009,35.66,-0.027110927
30/09/2009,36.64,-0.009777373
29/09/2009,37,0.0035197
28/09/2009,36.87,0.024434984
25/09/2009,35.98,-0.001388696
24/09/2009,36.03,0.002501043
23/09/2009,35.94,0.002507314
22/09/2009,35.85,-0.016049044
21/09/2009,36.43,-0.010376936
18/09/2009,36.81,0.02058533
17/09/2009,36.06,0.006677821
16/09/2009,35.82,0.006441697
15/09/2009,35.59,-0.017822805
14/09/2009,36.23,-0.005505106
11/09/2009,36.43,0.00357487
10/09/2009,36.3,0.003311261
09/09/2009,36.18,0.038889093
08/09/2009,34.8,-0.000287315
04/09/2009,34.81,0.009815321
03/09/2009,34.47,-0.002896873
02/09/2009,34.57,-0.010646051
01/09/2009,34.94,-0.009967333
31/08/2009,35.29,-0.001698755
28/08/2009,35.35,0.009379065
27/08/2009,35.02,-0.001711841
26/08/2009,35.08,-0.000569963
25/08/2009,35.1,-0.002844952
24/08/2009,35.2,-0.001135718
21/08/2009,35.24,0.000851668
20/08/2009,35.21,0.004269254
19/08/2009,35.06,0.012918222
18/08/2009,34.61,0.002603791
17/08/2009,34.52,0.004354775
14/08/2009,34.37,-0.002324907
13/08/2009,34.45,-0.005211361
12/08/2009,34.63,-0.007479897
11/08/2009,34.89,0.016763398
10/08/2009,34.31,-0.004362374
07/08/2009,34.46,0.009329514
06/08/2009,34.14,-0.012805763
05/08/2009,34.58,-0.018054653
04/08/2009,35.21,0.008556812
03/08/2009,34.91,0.005169454
31/07/2009,34.73,-0.006028438
30/07/2009,34.94,0.005452733
29/07/2009,34.75,0.002881846
28/07/2009,34.65,-0.007762005
27/07/2009,34.92,0.012100407
24/07/2009,34.5,0.00902612
23/07/2009,34.19,0.021881417
22/07/2009,33.45,-0.002388774
21/07/2009,33.53,0.015932999
20/07/2009,33,-0.007246409
17/07/2009,33.24,-0.001803427
16/07/2009,33.3,-0.005988042
15/07/2009,33.5,0
14/07/2009,33.5,-0.000596837
13/07/2009,33.52,0.013818183
10/07/2009,33.06,-0.0093332
09/07/2009,33.37,-0.011619377
08/07/2009,33.76,0.00148214
07/07/2009,33.71,-0.001185888
06/07/2009,33.75,0.017033133
02/07/2009,33.18,-0.022057526
01/07/2009,33.92,0.006803754
30/06/2009,33.69,-0.005623812
29/06/2009,33.88,0.014568416
26/06/2009,33.39,-0.000299446
25/06/2009,33.4,0.042195192
24/06/2009,32.02,0.00125
23/06/2009,31.98,0.013537118
22/06/2009,31.55,-0.001583532
19/06/2009,31.6,-0.009448889
18/06/2009,31.9,0.052448887
17/06/2009,30.27,0.048393811
16/06/2009,28.84,-0.011720231
15/06/2009,29.18,-0.02470933
12/06/2009,29.91,0.002008033
11/06/2009,29.85,0.002347813
10/06/2009,29.78,-0.007360354
09/06/2009,30,-0.003659961
08/06/2009,30.11,-0.01090019
05/06/2009,30.44,-0.005895857
04/06/2009,30.62,0.008527438
03/06/2009,30.36,-0.009832921
02/06/2009,30.66,0.003266909
01/06/2009,30.56,0.01019578
29/05/2009,30.25,0.010634863
28/05/2009,29.93,-0.004666675
27/05/2009,30.07,0.000332613
26/05/2009,30.06,0.004000005
22/05/2009,29.94,0.003010539
21/05/2009,29.85,-0.038769639
20/05/2009,31.03,-0.009302393
19/05/2009,31.32,0.015768629
18/05/2009,30.83,0.02729086
15/05/2009,30,-0.030852463
14/05/2009,30.94,0.013340038
13/05/2009,30.53,0.009874998
12/05/2009,30.23,0.012985033
11/05/2009,29.84,-0.005347606
08/05/2009,30,0.008704441
07/05/2009,29.74,0.001345895
06/05/2009,29.7,-0.011049836
05/05/2009,30.03,-0.002992521
04/05/2009,30.12,-0.002321341
01/05/2009,30.19,-0.024539101
30/04/2009,30.94,-0.006443321
29/04/2009,31.14,0.016186822
28/04/2009,30.64,-0.0097435
27/04/2009,30.94,-0.030242636
24/04/2009,31.89,0.031536297
23/04/2009,30.9,0.026563293
22/04/2009,30.09,-0.023646422
21/04/2009,30.81,0.034338138
20/04/2009,29.77,-0.019624777
17/04/2009,30.36,0.009265453
16/04/2009,30.08,0.014398374
15/04/2009,29.65,0.008807645
14/04/2009,29.39,-0.010155808
13/04/2009,29.69,0.012199406
09/04/2009,29.33,-0.001703288
08/04/2009,29.38,0.010607456
07/04/2009,29.07,-0.024130313
06/04/2009,29.78,-0.002012748
03/04/2009,29.84,-0.004013383
02/04/2009,29.96,-0.00996355
01/04/2009,30.26,-0.027702603
31/03/2009,31.11,0.075765998
30/03/2009,28.84,0.00277778
27/03/2009,28.76,-0.018260628
26/03/2009,29.29,0.020000667
25/03/2009,28.71,0.012265792
24/03/2009,28.36,-0.004222385
23/03/2009,28.48,0.03283664
20/03/2009,27.56,-0.010826522
19/03/2009,27.86,-0.027961475
18/03/2009,28.65,-0.0183301
17/03/2009,29.18,0.017283527
16/03/2009,28.68,0.003842799
13/03/2009,28.57,0.007377515
12/03/2009,28.36,0.03662887
11/03/2009,27.34,-0.014885009
10/03/2009,27.75,0.049493114
09/03/2009,26.41,0.001895017
06/03/2009,26.36,-0.001137441
05/03/2009,26.39,-0.004159582
04/03/2009,26.5,0.033381193
03/03/2009,25.63,0.008227275
02/03/2009,25.42,-0.106264906
27/02/2009,28.27,-0.008804424
26/02/2009,28.52,-0.048923729
25/02/2009,29.95,0.002005348
24/02/2009,29.89,0.026785802
23/02/2009,29.1,-0.024105734
20/02/2009,29.81,0
19/02/2009,29.81,0.029964789
18/02/2009,28.93,0.010074777
17/02/2009,28.64,-0.014214141
13/02/2009,29.05,-0.012656232
12/02/2009,29.42,0.028267997
11/02/2009,28.6,0.022989518
10/02/2009,27.95,-0.021940017
09/02/2009,28.57,0.005264094
06/02/2009,28.42,0.023857282
05/02/2009,27.75,0.004695692
04/02/2009,27.62,-0.007574428
03/02/2009,27.83,0.024369273
02/02/2009,27.16,-0.00440853
30/01/2009,27.28,0.011799547
29/01/2009,26.96,-0.013996545
28/01/2009,27.34,0.019948944
27/01/2009,26.8,0.022642477
26/01/2009,26.2,0.036537294
23/01/2009,25.26,0.010346292
22/01/2009,25,0.051714436
21/01/2009,23.74,-0.005042027
20/01/2009,23.86,-0.033789782
16/01/2009,24.68,0.006096341
15/01/2009,24.53,0.021010042
14/01/2009,24.02,-0.014055626
13/01/2009,24.36,-0.001640689
12/01/2009,24.4,-0.008569732
09/01/2009,24.61,-0.002435066
08/01/2009,24.67,-0.002833436
07/01/2009,24.74,-0.00403389
06/01/2009,24.84,-0.013991833
05/01/2009,25.19,
