Date,Close,PGR
20/01/2011,19.97,0.033090319
19/01/2011,19.32,-0.012856953
18/01/2011,19.57,0.005122962
14/01/2011,19.47,0.016050047
13/01/2011,19.16,-0.003646787
12/01/2011,19.23,-0.002077923
11/01/2011,19.27,-0.001555613
10/01/2011,19.3,-0.022541938
07/01/2011,19.74,-0.010582109
06/01/2011,19.95,-0.008982096
05/01/2011,20.13,0.003982086
04/01/2011,20.05,-0.00298805
03/01/2011,20.11,0.012006147
31/12/2010,19.87,0
30/12/2010,19.87,0.003529119
29/12/2010,19.8,0.007604599
28/12/2010,19.65,-0.006088299
27/12/2010,19.77,0.001012146
23/12/2010,19.75,-0.003538038
22/12/2010,19.82,0.000504668
21/12/2010,19.81,0.006583969
20/12/2010,19.68,0.003053437
17/12/2010,19.62,-0.007110238
16/12/2010,19.76,-0.048886554
15/12/2010,20.75,0.015052481
14/12/2010,20.44,-0.020818956
13/12/2010,20.87,-0.004780124
10/12/2010,20.97,0.004780124
09/12/2010,20.87,0.003359734
08/12/2010,20.8,0.002888784
07/12/2010,20.74,-0.001926783
06/12/2010,20.78,-0.003362963
03/12/2010,20.85,-0.002395211
02/12/2010,20.9,0.016401718
01/12/2010,20.56,0.01075805
30/11/2010,20.34,-0.007835496
29/11/2010,20.5,-0.007290433
26/11/2010,20.65,-0.01011813
24/11/2010,20.86,0.009633986
23/11/2010,20.66,-0.014893381
22/11/2010,20.97,0.010064787
19/11/2010,20.76,-0.007199455
18/11/2010,20.91,0.012512194
17/11/2010,20.65,-0.009638629
16/11/2010,20.85,-0.016647233
15/11/2010,21.2,0.000943842
12/11/2010,21.18,-0.01870962
11/11/2010,21.58,-0.005084365
10/11/2010,21.69,0.010660588
09/11/2010,21.46,-0.01342302
08/11/2010,21.75,-0.008697697
05/11/2010,21.94,-0.001366432
04/11/2010,21.97,0.020695151
03/11/2010,21.52,0.005124633
02/11/2010,21.41,0.007971906
01/11/2010,21.24,0.003773589
29/10/2010,21.16,-0.008470639
28/10/2010,21.34,-0.000936768
27/10/2010,21.36,-0.001870908
26/10/2010,21.4,0.018392407
25/10/2010,21.01,0.00190567
22/10/2010,20.97,0.02071864
21/10/2010,20.54,-0.004372123
20/10/2010,20.63,0.015632951
19/10/2010,20.31,-0.017086088
18/10/2010,20.66,-0.002417212
15/10/2010,20.71,-0.008175088
14/10/2010,20.88,-0.020853836
13/10/2010,21.32,0.00942514
12/10/2010,21.12,0.000947418
11/10/2010,21.1,-0.000947418
08/10/2010,21.12,0.004270469
07/10/2010,21.03,0.000475624
06/10/2010,21.02,-0.00616554
05/10/2010,21.15,0.025863511
04/10/2010,20.61,-0.012057055
01/10/2010,20.86,-0.000479272
30/09/2010,20.87,0.003359734
29/09/2010,20.8,-0.026098753
28/09/2010,21.35,0.012727016
27/09/2010,21.08,-0.012258522
24/09/2010,21.34,0.027555188
23/09/2010,20.76,-0.016718804
22/09/2010,21.11,-0.012709044
21/09/2010,21.38,-0.001869159
20/09/2010,21.42,0.014104606
17/09/2010,21.12,0.006174325
16/09/2010,20.99,0.011499887
15/09/2010,20.75,0.011146226
14/09/2010,20.52,-0.007767029
13/09/2010,20.68,0.016086138
10/09/2010,20.35,-0.002453989
09/09/2010,20.4,-0.017493157
08/09/2010,20.76,0.014067659
07/09/2010,20.47,-0.013103803
03/09/2010,20.74,0.009203262
02/09/2010,20.55,0.01027155
01/09/2010,20.34,0.026907453
31/08/2010,19.8,0.001516301
30/08/2010,19.77,-0.006554095
27/08/2010,19.9,0.025446666
26/08/2010,19.4,-0.006166515
25/08/2010,19.52,0.012371292
24/08/2010,19.28,-0.005173317
23/08/2010,19.38,-0.003605464
20/08/2010,19.45,-0.003080085
19/08/2010,19.51,-0.010198967
18/08/2010,19.71,0.02361506
17/08/2010,19.25,0.008870395
16/08/2010,19.08,-0.005227403
13/08/2010,19.18,-0.000521241
12/08/2010,19.19,-0.000520969
11/08/2010,19.2,-0.028243212
10/08/2010,19.75,-0.003033369
09/08/2010,19.81,0.008109522
06/08/2010,19.65,-0.005076153
05/08/2010,19.75,0.0035506
04/08/2010,19.68,0.003563251
03/08/2010,19.61,-0.018692133
02/08/2010,19.98,0.01716347
30/07/2010,19.64,-0.003557818
29/07/2010,19.71,-0.00506074
28/07/2010,19.81,-0.017513582
27/07/2010,20.16,-0.000991572
26/07/2010,20.18,0.015480958
23/07/2010,19.87,0.011133718
22/07/2010,19.65,0.021085893
21/07/2010,19.24,-0.027679881
20/07/2010,19.78,0.006593988
19/07/2010,19.65,0.003058106
16/07/2010,19.59,-0.025700583
15/07/2010,20.1,-0.000497389
14/07/2010,20.11,0.013517102
13/07/2010,19.84,0.001513241
12/07/2010,19.81,-0.00754341
09/07/2010,19.96,0.014127379
08/07/2010,19.68,0.015877414
07/07/2010,19.37,0.033598961
06/07/2010,18.73,0.005890245
02/07/2010,18.62,-0.001609874
01/07/2010,18.65,-0.003746325
30/06/2010,18.72,-0.010098412
29/06/2010,18.91,-0.031236272
28/06/2010,19.51,0.001025641
25/06/2010,19.49,0.016033444
24/06/2010,19.18,-0.011404997
23/06/2010,19.4,-0.0051414
22/06/2010,19.5,-0.013751172
21/06/2010,19.77,-0.019038651
18/06/2010,20.15,0.003978126
17/06/2010,20.07,0.01203022
16/06/2010,19.83,-0.006033201
15/06/2010,19.95,0.025896344
14/06/2010,19.44,-0.008196767
11/06/2010,19.6,0.004089985
10/06/2010,19.52,0.031220017
09/06/2010,18.92,-0.013648506
08/06/2010,19.18,0.019479426
07/06/2010,18.81,-0.007942854
04/06/2010,18.96,-0.034727511
03/06/2010,19.63,0.000509554
02/06/2010,19.62,0.029482353
01/06/2010,19.05,-0.02795213
28/05/2010,19.59,-0.013688427
27/05/2010,19.86,0.032236099
26/05/2010,19.23,-0.017015105
25/05/2010,19.56,0.005639595
24/05/2010,19.45,-0.018339791
21/05/2010,19.81,0.022977779
20/05/2010,19.36,-0.046426097
19/05/2010,20.28,-0.003445733
18/05/2010,20.35,-0.011238819
17/05/2010,20.58,0.013698844
14/05/2010,20.3,-0.01467019
13/05/2010,20.6,-0.007255171
12/05/2010,20.75,0.019956856
11/05/2010,20.34,-0.004904375
10/05/2010,20.44,0.044518479
07/05/2010,19.55,-0.012706651
06/05/2010,19.8,-0.022472856
05/05/2010,20.25,0.012922645
04/05/2010,19.99,-0.019812436
03/05/2010,20.39,0.014822406
30/04/2010,20.09,-0.014822406
29/04/2010,20.39,0.012336697
28/04/2010,20.14,0.009980123
27/04/2010,19.94,-0.03304863
26/04/2010,20.61,-0.012057055
23/04/2010,20.86,0.007216774
22/04/2010,20.71,0.018027285
21/04/2010,20.34,-0.021401595
20/04/2010,20.78,0.002409059
19/04/2010,20.73,0.018009735
16/04/2010,20.36,-0.018009735
15/04/2010,20.73,0.005320448
14/04/2010,20.62,0.057386659
13/04/2010,19.47,0.005665738
12/04/2010,19.36,-0.002063984
09/04/2010,19.4,0.002063984
08/04/2010,19.36,-0.004637988
07/04/2010,19.45,0.006188777
06/04/2010,19.33,0.000517464
05/04/2010,19.32,0.005189425
01/04/2010,19.22,0.006786766
31/03/2010,19.09,-0.000523697
30/03/2010,19.1,-0.008342071
29/03/2010,19.26,-0.000519076
26/03/2010,19.27,0.035925681
25/03/2010,18.59,0.005393756
24/03/2010,18.49,-0.001081081
23/03/2010,18.51,0.014146047
22/03/2010,18.25,0.008253142
19/03/2010,18.1,0.012788609
18/03/2010,17.87,-0.001118568
17/03/2010,17.89,0.029497317
16/03/2010,17.37,0.000575871
15/03/2010,17.36,0.015675212
12/03/2010,17.09,-0.001753874
11/03/2010,17.12,0.003510829
10/03/2010,17.06,-0.004678371
09/03/2010,17.14,-0.001748762
08/03/2010,17.17,-0.008698228
05/03/2010,17.32,0.012198815
04/03/2010,17.11,0.004686593
03/03/2010,17.03,-0.011675556
02/03/2010,17.23,-0.002897713
01/03/2010,17.28,0.00755159
26/02/2010,17.15,-0.005234092
25/02/2010,17.24,0.000580215
24/02/2010,17.23,0.008743862
23/02/2010,17.08,-0.006419631
22/02/2010,17.19,0.002329646
19/02/2010,17.15,0
18/02/2010,17.15,0.013501819
17/02/2010,16.92,-0.008826183
16/02/2010,17.07,0.021315194
12/02/2010,16.71,0.004799049
11/02/2010,16.63,0.007847912
10/02/2010,16.5,0.00790999
09/02/2010,16.37,0.009822056
08/02/2010,16.21,-0.018943432
05/02/2010,16.52,0.016478859
04/02/2010,16.25,-0.031498667
03/02/2010,16.77,-0.00949562
02/02/2010,16.93,0.010688938
01/02/2010,16.75,0.010201109
29/01/2010,16.58,-0.010201109
28/01/2010,16.75,-0.012459372
27/01/2010,16.96,0.009478744
26/01/2010,16.8,-0.00415801
25/01/2010,16.87,-0.001184834
22/01/2010,16.89,-0.028022849
21/01/2010,17.37,-0.013154322
20/01/2010,17.6,-0.00623055
19/01/2010,17.71,0.015936592
15/01/2010,17.43,-0.018192656
14/01/2010,17.75,0.001691571
13/01/2010,17.72,0.023987444
12/01/2010,17.3,0.002314816
11/01/2010,17.26,-0.025737766
08/01/2010,17.71,0.009075502
07/01/2010,17.55,-0.013582552
06/01/2010,17.79,-0.010067199
05/01/2010,17.97,-0.003333336
04/01/2010,18.03,0.002220989
31/12/2009,17.99,-0.003329637
30/12/2009,18.05,0.002218526
29/12/2009,18.01,0
28/12/2009,18.01,-0.001109878
24/12/2009,18.03,0.015651521
23/12/2009,17.75,0.011331566
22/12/2009,17.55,0.008583744
21/12/2009,17.4,0.012142387
18/12/2009,17.19,0.005834322
17/12/2009,17.09,-0.012213004
16/12/2009,17.3,-0.003462208
15/12/2009,17.36,-0.011454879
14/12/2009,17.56,0.008578834
11/12/2009,17.41,0.013881079
10/12/2009,17.17,0.013485986
09/12/2009,16.94,0.010682594
08/12/2009,16.76,-0.000596481
07/12/2009,16.77,-0.007130155
04/12/2009,16.89,0.020335629
03/12/2009,16.55,-0.014992785
02/12/2009,16.8,0.001191185
01/12/2009,16.78,0.000596125
30/11/2009,16.77,0.009586652
27/11/2009,16.61,-0.027903265
25/11/2009,17.08,-0.002339182
24/11/2009,17.12,0
23/11/2009,17.12,0.015896714
20/11/2009,16.85,0.004162956
19/11/2009,16.78,-0.015962503
18/11/2009,17.05,-0.007595713
17/11/2009,17.18,0.002331003
16/11/2009,17.14,0.00233645
13/11/2009,17.1,0.003514942
12/11/2009,17.04,-0.014564778
11/11/2009,17.29,0.030536724
10/11/2009,16.77,0.007181359
09/11/2009,16.65,0.031729324
06/11/2009,16.13,-0.006180489
05/11/2009,16.23,0.013647855
04/11/2009,16.01,-0.003118182
03/11/2009,16.06,-0.011145626
02/11/2009,16.24,0.014888612
30/10/2009,16,-0.031983046
29/10/2009,16.52,0.027617588
28/10/2009,16.07,-0.014824237
27/10/2009,16.31,-0.003060915
26/10/2009,16.36,-0.007914805
23/10/2009,16.49,-0.009055299
22/10/2009,16.64,0.021258013
21/10/2009,16.29,-0.024258315
20/10/2009,16.69,-0.011319751
19/10/2009,16.88,0.004155542
16/10/2009,16.81,-0.020607147
15/10/2009,17.16,0.015859363
14/10/2009,16.89,0.026396254
13/10/2009,16.45,-0.003034904
12/10/2009,16.5,0.010969031
09/10/2009,16.32,-0.00122474
08/10/2009,16.34,-0.005492843
07/10/2009,16.43,-0.011497857
06/10/2009,16.62,0.006035021
05/10/2009,16.52,0.015863664
02/10/2009,16.26,0.005550431
01/10/2009,16.17,-0.025039476
30/09/2009,16.58,-0.009603915
29/09/2009,16.74,-0.010695289
28/09/2009,16.92,0.036105005
25/09/2009,16.32,-0.012785562
24/09/2009,16.53,-0.010231808
23/09/2009,16.7,-0.011313011
22/09/2009,16.89,-0.007079676
21/09/2009,17.01,-0.004692091
18/09/2009,17.09,-0.004087597
17/09/2009,17.16,-0.010434877
16/09/2009,17.34,0.021568892
15/09/2009,16.97,-0.010551094
14/09/2009,17.15,0.017054221
11/09/2009,16.86,0.011333256
10/09/2009,16.67,-0.0119262
09/09/2009,16.87,0.0119262
08/09/2009,16.67,-0.001199041
04/09/2009,16.69,0.009632826
03/09/2009,16.53,0.018931863
02/09/2009,16.22,-0.007371041
01/09/2009,16.34,-0.010955679
31/08/2009,16.52,-0.007237667
28/08/2009,16.64,0
27/08/2009,16.64,0.00240674
26/08/2009,16.6,-0.019093659
25/08/2009,16.92,0.007712883
24/08/2009,16.79,-0.002973538
21/08/2009,16.84,0.02769593
20/08/2009,16.38,0.006123718
19/08/2009,16.28,0.016099419
18/08/2009,16.02,-0.004360019
17/08/2009,16.09,-0.006813281
14/08/2009,16.2,-0.01409769
13/08/2009,16.43,0.006105025
12/08/2009,16.33,0.032993967
11/08/2009,15.8,-0.023147734
10/08/2009,16.17,-0.012292718
07/08/2009,16.37,0.026618718
06/08/2009,15.94,-0.009366288
05/08/2009,16.09,-0.007430375
04/08/2009,16.21,0.024353373
03/08/2009,15.82,0.015286922
31/07/2009,15.58,-0.007035526
30/07/2009,15.69,0.005111832
29/07/2009,15.61,-0.005111832
28/07/2009,15.69,-0.003816799
27/07/2009,15.75,0.005730675
24/07/2009,15.66,0.005763705
23/07/2009,15.57,0.028005738
22/07/2009,15.14,0.017994488
21/07/2009,14.87,-0.005365539
20/07/2009,14.95,0.006711435
17/07/2009,14.85,-0.00470273
16/07/2009,14.92,0.002012748
15/07/2009,14.89,0.021725226
14/07/2009,14.57,-0.022396593
13/07/2009,14.9,0.039704051
10/07/2009,14.32,-0.007652211
09/07/2009,14.43,0.004166673
08/07/2009,14.37,-0.00277971
07/07/2009,14.41,-0.030077455
06/07/2009,14.85,0.025231478
02/07/2009,14.48,-0.046551406
01/07/2009,15.17,0.003963017
30/06/2009,15.11,-0.013802388
29/06/2009,15.32,0.017781173
26/06/2009,15.05,0.003994679
25/06/2009,14.99,0.016140229
24/06/2009,14.75,0.010221554
23/06/2009,14.6,0.006872879
22/06/2009,14.5,-0.045171144
19/06/2009,15.17,0.000659413
18/06/2009,15.16,0.004628107
17/06/2009,15.09,0.00199005
16/06/2009,15.06,-0.029442755
15/06/2009,15.51,-0.00128866
12/06/2009,15.53,-0.027938325
11/06/2009,15.97,-0.006242218
10/06/2009,16.07,-0.035456037
09/06/2009,16.65,-0.00896867
08/06/2009,16.8,0.013181737
05/06/2009,16.58,-0.003612286
04/06/2009,16.64,0.007843177
03/06/2009,16.51,-0.015028837
02/06/2009,16.76,0.004784698
01/06/2009,16.68,0.033529505
29/05/2009,16.13,0.015620436
28/05/2009,15.88,0.020999817
27/05/2009,15.55,-0.06292951
26/05/2009,16.56,0.036904557
22/05/2009,15.96,0.001253919
21/05/2009,15.94,-0.016796662
20/05/2009,16.21,-0.021965496
19/05/2009,16.57,0.004233451
18/05/2009,16.5,0.030771659
15/05/2009,16,-0.016119382
14/05/2009,16.26,0.046578589
13/05/2009,15.52,0.004520511
12/05/2009,15.45,0.008449839
11/05/2009,15.32,-0.051521728
08/05/2009,16.13,0.032128748
07/05/2009,15.62,-0.029024119
06/05/2009,16.08,0.035446749
05/05/2009,15.52,-0.009618542
04/05/2009,15.67,0.024549036
01/05/2009,15.29,0.000654236
30/04/2009,15.28,-0.020726131
29/04/2009,15.6,0.01030937
28/04/2009,15.44,-0.01095019
27/04/2009,15.61,0.009655691
24/04/2009,15.46,-0.0179492
23/04/2009,15.74,0.023787685
22/04/2009,15.37,-0.05197621
21/04/2009,16.19,0.060470217
20/04/2009,15.24,-0.037983324
17/04/2009,15.83,0.003163558
16/04/2009,15.78,-0.001266625
15/04/2009,15.8,0.089315525
14/04/2009,14.45,-0.034685558
13/04/2009,14.96,0.015493742
09/04/2009,14.73,0.047263835
08/04/2009,14.05,0.034760922
07/04/2009,13.57,-0.018255344
06/04/2009,13.82,0.006533599
03/04/2009,13.73,-0.001455604
02/04/2009,13.75,-0.003629768
01/04/2009,13.8,0.026433257
31/03/2009,13.44,0.04957172
30/03/2009,12.79,-0.048827395
27/03/2009,13.43,-0.012578782
26/03/2009,13.6,0.000735565
25/03/2009,13.59,0.008869238
24/03/2009,13.47,-0.030704166
23/03/2009,13.89,0.077047438
20/03/2009,12.86,-0.00851728
19/03/2009,12.97,-0.031122056
18/03/2009,13.38,0.049014405
17/03/2009,12.74,0.060673681
16/03/2009,11.99,-0.026338971
13/03/2009,12.31,0.02550529
12/03/2009,12,0.076161361
11/03/2009,11.12,0.056418104
10/03/2009,10.51,0.060803039
09/03/2009,9.89,-0.042559614
06/03/2009,10.32,-0.005797118
05/03/2009,10.38,-0.089336866
04/03/2009,11.35,0.024076063
03/03/2009,11.08,-0.012556219
02/03/2009,11.22,-0.030717641
27/02/2009,11.57,-0.04147865
26/02/2009,12.06,0.012515808
25/02/2009,11.91,-0.026513566
24/02/2009,12.23,0.063285559
23/02/2009,11.48,-0.03509132
20/02/2009,11.89,0.00675108
19/02/2009,11.81,-0.023432034
18/02/2009,12.09,-0.000826788
17/02/2009,12.1,-0.054675996
13/02/2009,12.78,-0.027779564
12/02/2009,13.14,0.026997397
11/02/2009,12.79,0.050511739
10/02/2009,12.16,-0.084335102
09/02/2009,13.23,0.010638398
06/02/2009,13.09,0.032611586
05/02/2009,12.67,0.004746844
04/02/2009,12.61,0.007162784
03/02/2009,12.52,0.027532103
02/02/2009,12.18,0.002466092
30/01/2009,12.15,-0.027599154
29/01/2009,12.49,-0.073307011
28/01/2009,13.44,0.088636073
27/01/2009,12.3,0.013917539
26/01/2009,12.13,-0.040393213
23/01/2009,12.63,0.021609484
22/01/2009,12.36,-0.09265883
21/01/2009,13.56,0.042174925
20/01/2009,13,-0.084765267
16/01/2009,14.15,0.011371835
15/01/2009,13.99,0.046077621
14/01/2009,13.36,-0.072181396
13/01/2009,14.36,-0.006939653
12/01/2009,14.46,-0.007578403
09/01/2009,14.57,-0.025077559
08/01/2009,14.94,0.016194686
07/01/2009,14.7,-0.018868484
06/01/2009,14.98,0.002004678
05/01/2009,14.95,
