Date,Close,DRI
27/01/2011,45.94,0.004144406
26/01/2011,45.75,-0.033952552
25/01/2011,47.33,0.021138825
24/01/2011,46.34,-0.00129394
21/01/2011,46.4,-0.000861698
20/01/2011,46.44,0.011042658
19/01/2011,45.93,0.0050202
18/01/2011,45.7,-0.009798663
14/01/2011,46.15,0.001084011
13/01/2011,46.1,0.002171554
12/01/2011,46,0.009391791
11/01/2011,45.57,-0.015028052
10/01/2011,46.26,-0.005389686
07/01/2011,46.51,0.001721541
06/01/2011,46.43,0.00583218
05/01/2011,46.16,-0.011630542
04/01/2011,46.7,0.000214156
03/01/2011,46.69,0.005368852
31/12/2010,46.44,-0.008789852
30/12/2010,46.85,-0.002345167
29/12/2010,46.96,0.008124911
28/12/2010,46.58,-0.006419881
27/12/2010,46.88,0.00277689
23/12/2010,46.75,-0.009579637
22/12/2010,47.2,-0.007177569
21/12/2010,47.54,-0.059014774
20/12/2010,50.43,0.010765654
17/12/2010,49.89,0.003614462
16/12/2010,49.71,0.014589924
15/12/2010,48.99,0.013149974
14/12/2010,48.35,-0.003921978
13/12/2010,48.54,-0.019180347
10/12/2010,49.48,-0.003026942
09/12/2010,49.63,0.000604656
08/12/2010,49.6,-0.014014243
07/12/2010,50.3,0.003784488
06/12/2010,50.11,-0.004182023
03/12/2010,50.32,0.005979687
02/12/2010,50.02,0.014093247
01/12/2010,49.32,0.007530309
30/11/2010,48.95,-0.006313024
29/11/2010,49.26,-0.004658236
26/11/2010,49.49,-0.003831809
24/11/2010,49.68,0.010725591
23/11/2010,49.15,-0.001016777
22/11/2010,49.2,0.003257332
19/11/2010,49.04,0.003677226
18/11/2010,48.86,-0.003269312
17/11/2010,49.02,0.030026068
16/11/2010,47.57,-0.030433981
15/11/2010,49.04,0.007984483
12/11/2010,48.65,-0.013475092
11/11/2010,49.31,0.022353027
10/11/2010,48.22,0.017784756
09/11/2010,47.37,-0.013836699
08/11/2010,48.03,-0.003325715
05/11/2010,48.19,0.006662527
04/11/2010,47.87,0.023033242
03/11/2010,46.78,0.013125525
02/11/2010,46.17,0.003036879
01/11/2010,46.03,0.006976265
29/10/2010,45.71,0.005924318
28/10/2010,45.44,0.006845561
27/10/2010,45.13,-0.027967739
26/10/2010,46.41,-0.005157974
25/10/2010,46.65,-0.004704885
22/10/2010,46.87,0.050765658
21/10/2010,44.55,-0.004032264
20/10/2010,44.73,0.020097775
19/10/2010,43.84,-0.014043266
18/10/2010,44.46,-0.006278048
15/10/2010,44.74,-0.002009602
14/10/2010,44.83,0.015737735
13/10/2010,44.13,0.002722942
12/10/2010,44.01,-0.003628945
11/10/2010,44.17,0.001132631
08/10/2010,44.12,-0.004297191
07/10/2010,44.31,0.015694624
06/10/2010,43.62,-0.00890112
05/10/2010,44.01,0.023216765
04/10/2010,43,0.000232585
01/10/2010,42.99,0.004896827
30/09/2010,42.78,-0.006523788
29/09/2010,43.06,-0.012921269
28/09/2010,43.62,0.005747803
27/09/2010,43.37,-0.005518524
24/09/2010,43.61,0.01199553
23/09/2010,43.09,-0.007859495
22/09/2010,43.43,-0.01349363
21/09/2010,44.02,-0.022684858
20/09/2010,45.03,0.006684517
17/09/2010,44.73,-0.006018072
16/09/2010,45,-0.014779137
15/09/2010,45.67,0.00109541
14/09/2010,45.62,0.002194427
13/09/2010,45.52,0.017060345
10/09/2010,44.75,0.019404941
09/09/2010,43.89,-0.010877062
08/09/2010,44.37,-0.000225352
07/09/2010,44.38,-0.004047678
03/09/2010,44.56,0.00765942
02/09/2010,44.22,0.034509981
01/09/2010,42.72,0.034773687
31/08/2010,41.26,-0.002904165
30/08/2010,41.38,-0.026471082
27/08/2010,42.49,0.023575327
26/08/2010,41.5,0.016031434
25/08/2010,40.84,0.010584714
24/08/2010,40.41,-0.019846296
23/08/2010,41.22,-0.001212268
20/08/2010,41.27,0.005101432
19/08/2010,41.06,-0.012103755
18/08/2010,41.56,0.014298075
17/08/2010,40.97,0.018724371
16/08/2010,40.21,0.014024773
13/08/2010,39.65,-0.020222884
12/08/2010,40.46,0.003218223
11/08/2010,40.33,-0.046272031
10/08/2010,42.24,-0.009190591
09/08/2010,42.63,0.019183537
06/08/2010,41.82,-0.007385382
05/08/2010,42.13,-0.004263389
04/08/2010,42.31,0.00307729
03/08/2010,42.18,-0.002840911
02/08/2010,42.3,0.009739951
30/07/2010,41.89,-0.001907942
29/07/2010,41.97,-0.014429582
28/07/2010,42.58,-0.013992766
27/07/2010,43.18,-0.00669362
26/07/2010,43.47,0.020921265
23/07/2010,42.57,0
22/07/2010,42.57,0.045413209
21/07/2010,40.68,-0.003435586
20/07/2010,40.82,0.027569112
19/07/2010,39.71,-0.001258337
16/07/2010,39.76,-0.033390019
15/07/2010,41.11,0.006099812
14/07/2010,40.86,-0.008286667
13/07/2010,41.2,0.037590974
12/07/2010,39.68,0.006320335
09/07/2010,39.43,0.024128481
08/07/2010,38.49,0.005209702
07/07/2010,38.29,0.017918793
06/07/2010,37.61,-0.022868653
02/07/2010,38.48,-0.018793191
01/07/2010,39.21,0.009223739
30/06/2010,38.85,-0.003340617
29/06/2010,38.98,-0.01754654
28/06/2010,39.67,0.017033588
25/06/2010,39,-0.011725854
24/06/2010,39.46,-0.059998326
23/06/2010,41.9,-0.011626658
22/06/2010,42.39,-0.012425432
21/06/2010,42.92,-0.035701732
18/06/2010,44.48,-0.001348012
17/06/2010,44.54,-0.002690585
16/06/2010,44.66,0.008771
15/06/2010,44.27,0.010673429
14/06/2010,43.8,0.011712156
11/06/2010,43.29,0.011383559
10/06/2010,42.8,0.022207386
09/06/2010,41.86,0.010084119
08/06/2010,41.44,0.007022671
07/06/2010,41.15,-0.026853687
04/06/2010,42.27,-0.035784487
03/06/2010,43.81,-0.006824412
02/06/2010,44.11,0.022931525
01/06/2010,43.11,0.004883163
28/05/2010,42.9,-0.019391189
27/05/2010,43.74,0.039165845
26/05/2010,42.06,0.010035927
25/05/2010,41.64,0.007472615
24/05/2010,41.33,-0.006511539
21/05/2010,41.6,-0.007901394
20/05/2010,41.93,-0.038826205
19/05/2010,43.59,-0.003206599
18/05/2010,43.73,-0.005473218
17/05/2010,43.97,0.011436538
14/05/2010,43.47,-0.016653744
13/05/2010,44.2,-0.020600818
12/05/2010,45.12,0.00868119
11/05/2010,44.73,0.0078555
10/05/2010,44.38,0.04069995
07/05/2010,42.61,-0.006549731
06/05/2010,42.89,-0.018022669
05/05/2010,43.67,-0.003885275
04/05/2010,43.84,-0.036286176
03/05/2010,45.46,0.015741374
30/04/2010,44.75,-0.029721505
29/04/2010,46.1,0.006965635
28/04/2010,45.78,-0.026513031
27/04/2010,47.01,-0.021048978
26/04/2010,48.01,-0.013858946
23/04/2010,48.68,0.000410931
22/04/2010,48.66,0.026235109
21/04/2010,47.4,0.005924689
20/04/2010,47.12,-0.001908195
19/04/2010,47.21,0.007441301
16/04/2010,46.86,-0.001279591
15/04/2010,46.92,-0.009545093
14/04/2010,47.37,0.007841515
13/04/2010,47,0.002343169
12/04/2010,46.89,0.00192123
09/04/2010,46.8,0.009014871
08/04/2010,46.38,-0.000215587
07/04/2010,46.39,0.024660279
06/04/2010,45.26,-0.005508442
05/04/2010,45.51,0.022442893
01/04/2010,44.5,-0.000898473
31/03/2010,44.54,-0.005820478
30/03/2010,44.8,-0.003787461
29/03/2010,44.97,0.015236683
26/03/2010,44.29,-0.008990845
25/03/2010,44.69,-0.004910724
24/03/2010,44.91,0.022518403
23/03/2010,43.91,-0.004997739
22/03/2010,44.13,0.010936541
19/03/2010,43.65,0.003672256
18/03/2010,43.49,0
17/03/2010,43.49,0.020676773
16/03/2010,42.6,0.00376294
15/03/2010,42.44,0.009945618
12/03/2010,42.02,-0.006168466
11/03/2010,42.28,0.000709807
10/03/2010,42.25,0.005220705
09/03/2010,42.03,0.000952154
08/03/2010,41.99,0.024347352
05/03/2010,40.98,0.013017499
04/03/2010,40.45,-0.003455087
03/03/2010,40.59,0.001972874
02/03/2010,40.51,-0.01567507
01/03/2010,41.15,0.014688147
26/02/2010,40.55,0.005440172
25/02/2010,40.33,-0.016232526
24/02/2010,40.99,0.009067578
23/02/2010,40.62,-0.01053028
22/02/2010,41.05,0
19/02/2010,41.05,0.012995157
18/02/2010,40.52,-0.001726051
17/02/2010,40.59,0.004444452
16/02/2010,40.41,0.035772076
12/02/2010,38.99,0.005916416
11/02/2010,38.76,0.018487703
10/02/2010,38.05,-0.009416758
09/02/2010,38.41,0.023177229
08/02/2010,37.53,-0.001597444
05/02/2010,37.59,0.005067353
04/02/2010,37.4,-0.016441633
03/02/2010,38.02,-0.007076428
02/02/2010,38.29,0.011557786
01/02/2010,37.85,0.023794733
29/01/2010,36.96,-0.013170463
28/01/2010,37.45,0.022412171
27/01/2010,36.62,0.003830374
26/01/2010,36.48,0.012967488
25/01/2010,36.01,-0.004156858
22/01/2010,36.16,-0.010727651
21/01/2010,36.55,0.000547345
20/01/2010,36.53,0.019069253
19/01/2010,35.84,0.015181624
15/01/2010,35.3,-0.013226589
14/01/2010,35.77,0.047518957
13/01/2010,34.11,0.006765727
12/01/2010,33.88,-0.004711434
11/01/2010,34.04,-0.002640459
08/01/2010,34.13,-0.016851067
07/01/2010,34.71,0.009262005
06/01/2010,34.39,-0.013287313
05/01/2010,34.85,-0.004294924
04/01/2010,35,-0.001998003
31/12/2009,35.07,-0.004551928
30/12/2009,35.23,-0.008197926
29/12/2009,35.52,0.002254792
28/12/2009,35.44,-0.013731475
24/12/2009,35.93,-0.00027828
23/12/2009,35.94,0.000556638
22/12/2009,35.92,0.007545097
21/12/2009,35.65,0.014693681
18/12/2009,35.13,0.070152504
17/12/2009,32.75,-0.018454615
16/12/2009,33.36,0.024273036
15/12/2009,32.56,0.007398307
14/12/2009,32.32,-0.004014209
11/12/2009,32.45,0.00991027
10/12/2009,32.13,0.00593103
09/12/2009,31.94,0.000939702
08/12/2009,31.91,-0.00749301
07/12/2009,32.15,-0.001864513
04/12/2009,32.21,0.01785482
03/12/2009,31.64,-0.020954637
02/12/2009,32.31,0.014967539
01/12/2009,31.83,0.01264639
30/11/2009,31.43,0.008948606
27/11/2009,31.15,0.001284934
25/11/2009,31.11,-0.008322711
24/11/2009,31.37,-0.013614268
23/11/2009,31.8,0.011385322
20/11/2009,31.44,-0.008235713
19/11/2009,31.7,-0.025538604
18/11/2009,32.52,0.001230769
17/11/2009,32.48,-0.009194058
16/11/2009,32.78,0.020962543
13/11/2009,32.1,0.006877176
12/11/2009,31.88,-0.022946743
11/11/2009,32.62,0.001841056
10/11/2009,32.56,-0.003066546
09/11/2009,32.66,0.000306232
06/11/2009,32.65,-0.003973718
05/11/2009,32.78,0.027839719
04/11/2009,31.88,0.028314282
03/11/2009,30.99,0.01889307
02/11/2009,30.41,0.003293811
30/10/2009,30.31,-0.032140406
29/10/2009,31.3,0.013833259
28/10/2009,30.87,-0.007744472
27/10/2009,31.11,-0.00896006
26/10/2009,31.39,0.003190813
23/10/2009,31.29,-0.018993923
22/10/2009,31.89,0.022836387
21/10/2009,31.17,-0.044856195
20/10/2009,32.6,-0.028724575
19/10/2009,33.55,0.010185828
16/10/2009,33.21,-0.004806257
15/10/2009,33.37,0.018754331
14/10/2009,32.75,-0.006998355
13/10/2009,32.98,-0.00965608
12/10/2009,33.3,0.009352912
09/10/2009,32.99,0.001820389
08/10/2009,32.93,0.001215436
07/10/2009,32.89,-0.016883126
06/10/2009,33.45,-0.007446051
05/10/2009,33.7,0.014947961
02/10/2009,33.2,0.001507159
01/10/2009,33.15,-0.029134046
30/09/2009,34.13,-0.057500186
29/09/2009,36.15,0.000276663
28/09/2009,36.14,0.015054647
25/09/2009,35.6,0.004504512
24/09/2009,35.44,0.010209958
23/09/2009,35.08,-0.047323052
22/09/2009,36.78,0.001632653
21/09/2009,36.72,-0.010834342
18/09/2009,37.12,0.013015368
17/09/2009,36.64,0.00767127
16/09/2009,36.36,0.039550801
15/09/2009,34.95,0.001431639
14/09/2009,34.9,0.010079279
11/09/2009,34.55,-0.004332137
10/09/2009,34.7,0
09/09/2009,34.7,0.015977101
08/09/2009,34.15,-0.007584634
04/09/2009,34.41,0.021739987
03/09/2009,33.67,0.019796687
02/09/2009,33.01,0.001515841
01/09/2009,32.96,0.000910609
31/08/2009,32.93,-0.017758179
28/08/2009,33.52,-0.006245373
27/08/2009,33.73,-0.001777252
26/08/2009,33.79,0.005638834
25/08/2009,33.6,0.0104713
24/08/2009,33.25,-0.000601323
21/08/2009,33.27,0.020343802
20/08/2009,32.6,0.020453146
19/08/2009,31.94,0.010702022
18/08/2009,31.6,0.012418564
17/08/2009,31.21,-0.015893532
14/08/2009,31.71,0.016534558
13/08/2009,31.19,-0.000641026
12/08/2009,31.21,-0.017154169
11/08/2009,31.75,-0.026726264
10/08/2009,32.61,0.021386217
07/08/2009,31.92,-0.005623258
06/08/2009,32.1,-0.058386458
05/08/2009,34.03,0.007965819
04/08/2009,33.76,0.014019618
03/08/2009,33.29,0.027407318
31/07/2009,32.39,-0.014406379
30/07/2009,32.86,0.009478744
29/07/2009,32.55,-0.029066533
28/07/2009,33.51,-0.004169154
27/07/2009,33.65,0.00387078
24/07/2009,33.52,-0.019790928
23/07/2009,34.19,0.002342607
22/07/2009,34.11,0.014469468
21/07/2009,33.62,-0.010650988
20/07/2009,33.98,0.007977587
17/07/2009,33.71,-0.004439847
16/07/2009,33.86,0.016076559
15/07/2009,33.32,-0.01104324
14/07/2009,33.69,0.030131837
13/07/2009,32.69,0.010146129
10/07/2009,32.36,-0.00308547
09/07/2009,32.46,0.00308547
08/07/2009,32.36,0.006510642
07/07/2009,32.15,-0.032739654
06/07/2009,33.22,0.004828012
02/07/2009,33.06,-0.030093139
01/07/2009,34.07,0.032515915
30/06/2009,32.98,-0.023967594
29/06/2009,33.78,0.047591948
26/06/2009,32.21,-0.01754161
25/06/2009,32.78,0.025959431
24/06/2009,31.94,-0.032648419
23/06/2009,33,-0.03688699
22/06/2009,34.24,-0.013345136
19/06/2009,34.7,0.034000931
18/06/2009,33.54,0.013205474
17/06/2009,33.1,0.000906755
16/06/2009,33.07,-0.02390314
15/06/2009,33.87,0.002068864
12/06/2009,33.8,0.024862745
11/06/2009,32.97,-0.026340942
10/06/2009,33.85,-0.021625624
09/06/2009,34.59,0.012509254
08/06/2009,34.16,-0.02229069
05/06/2009,34.93,-0.003144207
04/06/2009,35.04,-0.034776359
03/06/2009,36.28,-0.017757604
02/06/2009,36.93,-0.017713829
01/06/2009,37.59,0.038508012
29/05/2009,36.17,0.021800752
28/05/2009,35.39,-0.002257974
27/05/2009,35.47,-0.004781334
26/05/2009,35.64,0.075749654
22/05/2009,33.04,-0.011734752
21/05/2009,33.43,-0.039876289
20/05/2009,34.79,-0.015685478
19/05/2009,35.34,-0.009855071
18/05/2009,35.69,0.045573153
15/05/2009,34.1,-0.00584797
14/05/2009,34.3,0.027188436
13/05/2009,33.38,-0.044243337
12/05/2009,34.89,-0.029650626
11/05/2009,35.94,-0.002223458
08/05/2009,36.02,-0.028463881
07/05/2009,37.06,-0.020299842
06/05/2009,37.82,-0.029183937
05/05/2009,38.94,0.011883374
04/05/2009,38.48,0.063291897
01/05/2009,36.12,-0.023260044
30/04/2009,36.97,0.006240693
29/04/2009,36.74,-0.036610635
28/04/2009,38.11,-0.010960444
27/04/2009,38.53,-0.030417681
24/04/2009,39.72,-0.011763369
23/04/2009,40.19,-0.001740212
22/04/2009,40.26,0.028724575
21/04/2009,39.12,0.003585151
20/04/2009,38.98,-0.014011183
17/04/2009,39.53,0.025363214
16/04/2009,38.54,0.050010421
15/04/2009,36.66,-0.003539827
14/04/2009,36.79,-0.031570305
13/04/2009,37.97,0.024797964
09/04/2009,37.04,0.033212878
08/04/2009,35.83,0.044515195
07/04/2009,34.27,-0.044515195
06/04/2009,35.83,-0.018252719
03/04/2009,36.49,0.005771625
02/04/2009,36.28,0.038779796
01/04/2009,34.9,0.018508336
31/03/2009,34.26,-0.019939976
30/03/2009,34.95,-0.013075797
27/03/2009,35.41,-0.04419388
26/03/2009,37.01,0.0509947
25/03/2009,35.17,0.022136882
24/03/2009,34.4,-0.049896971
23/03/2009,36.16,0.065128666
20/03/2009,33.88,-0.030807435
19/03/2009,34.94,-0.026268987
18/03/2009,35.87,0.182042811
17/03/2009,29.9,0.038177779
16/03/2009,28.78,0.006273984
13/03/2009,28.6,0.016925651
12/03/2009,28.12,0.048452383
11/03/2009,26.79,-0.006696454
10/03/2009,26.97,0.10342608
09/03/2009,24.32,-0.021961029
06/03/2009,24.86,0.005243005
05/03/2009,24.73,-0.030269137
04/03/2009,25.49,0.009856181
03/03/2009,25.24,-0.018838862
02/03/2009,25.72,-0.053739755
27/02/2009,27.14,0.029919958
26/02/2009,26.34,-0.065036689
25/02/2009,28.11,-0.009206864
24/02/2009,28.37,0.035154266
23/02/2009,27.39,-0.030207259
20/02/2009,28.23,0.035698761
19/02/2009,27.24,-0.013129291
18/02/2009,27.6,-0.013674197
17/02/2009,27.98,-0.046779908
13/02/2009,29.32,0.001706776
12/02/2009,29.27,0.037950594
11/02/2009,28.18,0.033926025
10/02/2009,27.24,-0.048720237
09/02/2009,28.6,-0.003141912
06/02/2009,28.69,0.008400469
05/02/2009,28.45,0.019879959
04/02/2009,27.89,0.031320841
03/02/2009,27.03,0.0319516
02/02/2009,26.18,-0.001526718
30/01/2009,26.22,-0.042925045
29/01/2009,27.37,-0.027033544
28/01/2009,28.12,0.015048654
27/01/2009,27.7,0.020055367
26/01/2009,27.15,0.019338647
23/01/2009,26.63,-0.013798466
22/01/2009,27,0.080969063
21/01/2009,24.9,0.055741983
20/01/2009,23.55,-0.097816205
16/01/2009,25.97,0.032481823
15/01/2009,25.14,0.029877071
14/01/2009,24.4,-0.050350227
13/01/2009,25.66,-0.001946662
12/01/2009,25.71,-0.0370342
09/01/2009,26.68,-0.034987918
08/01/2009,27.63,0.006171739
07/01/2009,27.46,-0.052494321
06/01/2009,28.94,0.006934841
05/01/2009,28.74,
