Date,Close,DHR
25/01/2011,47.18,-0.004019043
24/01/2011,47.37,0.022847156
21/01/2011,46.3,0.000864304
20/01/2011,46.26,-0.016508039
19/01/2011,47.03,-0.008258385
18/01/2011,47.42,0.005710072
14/01/2011,47.15,0.005529576
13/01/2011,46.89,-0.004468568
12/01/2011,47.1,0.008957194
11/01/2011,46.68,0.008605905
10/01/2011,46.28,-0.01266791
07/01/2011,46.87,-0.000639864
06/01/2011,46.9,0.000639864
05/01/2011,46.87,-0.001066212
04/01/2011,46.92,-0.005737982
03/01/2011,47.19,0.000423908
31/12/2010,47.17,0.0006362
30/12/2010,47.14,-0.000424178
29/12/2010,47.16,-0.001694916
28/12/2010,47.24,0.000847099
27/12/2010,47.2,0.001484152
23/12/2010,47.13,0
22/12/2010,47.13,-0.005079376
21/12/2010,47.37,0.012533356
20/12/2010,46.78,-0.000427442
17/12/2010,46.8,0.000213698
16/12/2010,46.79,0.018986547
15/12/2010,45.91,0.003928421
14/12/2010,45.73,-0.001311189
13/12/2010,45.79,-0.001745582
10/12/2010,45.87,0.007879227
09/12/2010,45.51,0.000879314
08/12/2010,45.47,0.002642591
07/12/2010,45.35,0.01354222
06/12/2010,44.74,0.003582628
03/12/2010,44.58,0.001796139
02/12/2010,44.5,0.008575995
01/12/2010,44.12,0.019915961
30/11/2010,43.25,-0.001848002
29/11/2010,43.33,-0.014662347
26/11/2010,43.97,-0.006121774
24/11/2010,44.24,0.027267126
23/11/2010,43.05,-0.013841051
22/11/2010,43.65,-0.000915961
19/11/2010,43.69,0.010584544
18/11/2010,43.23,0.015150039
17/11/2010,42.58,-0.005153443
16/11/2010,42.8,-0.02263899
15/11/2010,43.78,0.005267389
12/11/2010,43.55,-0.012323296
11/11/2010,44.09,0.009342668
10/11/2010,43.68,0.00643089
09/11/2010,43.4,-0.020299477
08/11/2010,44.29,-0.015903572
05/11/2010,45,0.006688988
04/11/2010,44.7,0.020339684
03/11/2010,43.8,0.002743486
02/11/2010,43.68,0.011049836
01/11/2010,43.2,-0.003696862
29/10/2010,43.36,0.006710658
28/10/2010,43.07,0.004188001
27/10/2010,42.89,-0.001863499
26/10/2010,42.97,0.002563208
25/10/2010,42.86,-0.007438435
22/10/2010,43.18,-0.004390533
21/10/2010,43.37,0.041908204
20/10/2010,41.59,0.009178808
19/10/2010,41.21,-0.018274132
18/10/2010,41.97,0.001192037
15/10/2010,41.92,0.00191022
14/10/2010,41.84,-0.004530829
13/10/2010,42.03,0.016069419
12/10/2010,41.36,0.00145173
11/10/2010,41.3,-0.002176806
08/10/2010,41.39,0.016319934
07/10/2010,40.72,-0.003921574
06/10/2010,40.88,0.002449181
05/10/2010,40.78,0.026336926
04/10/2010,39.72,-0.016974946
01/10/2010,40.4,-0.005184557
30/09/2010,40.61,0.000985464
29/09/2010,40.57,-0.021459004
28/09/2010,41.45,0.0158058
27/09/2010,40.8,-0.010484065
24/09/2010,41.23,0.027540467
23/09/2010,40.11,-0.013127123
22/09/2010,40.64,-0.009794398
21/09/2010,41.04,-0.002190581
20/09/2010,41.13,0.008546017
17/09/2010,40.78,0.015071317
16/09/2010,40.17,0.002991775
15/09/2010,40.05,-0.003489535
14/09/2010,40.19,-0.000248787
13/09/2010,40.2,0.015290435
10/09/2010,39.59,0.002529086
09/09/2010,39.49,0.001774174
08/09/2010,39.42,0.00712834
07/09/2010,39.14,-0.002296798
03/09/2010,39.23,0.01982302
02/09/2010,38.46,0.01203258
01/09/2010,38,0.044942313
31/08/2010,36.33,-0.000275217
30/08/2010,36.34,-0.010947017
27/08/2010,36.74,0.023686043
26/08/2010,35.88,-0.004171888
25/08/2010,36.03,0.008081415
24/08/2010,35.74,-0.016923694
23/08/2010,36.35,0.000550358
20/08/2010,36.33,-0.000825423
19/08/2010,36.36,-0.026863642
18/08/2010,37.35,-0.006671139
17/08/2010,37.6,0.010695289
16/08/2010,37.2,0.004850454
13/08/2010,37.02,-0.005119235
12/08/2010,37.21,-0.009095836
11/08/2010,37.55,-0.035834879
10/08/2010,38.92,-0.006913355
09/08/2010,39.19,0.004347277
06/08/2010,39.02,-0.017276852
05/08/2010,39.7,0.007839211
04/08/2010,39.39,0.018965202
03/08/2010,38.65,-0.009271248
02/08/2010,39.01,0.015500181
30/07/2010,38.41,0.003390276
29/07/2010,38.28,0.00681523
28/07/2010,38.02,-0.007598622
27/07/2010,38.31,-0.007541318
26/07/2010,38.6,0.014088415
23/07/2010,38.06,0.015890165
22/07/2010,37.46,-0.009035406
21/07/2010,37.8,-0.008429976
20/07/2010,38.12,0.011344272
19/07/2010,37.69,0.007456759
16/07/2010,37.41,-0.024816479
15/07/2010,38.35,0.006802747
14/07/2010,38.09,0
13/07/2010,38.09,0.015077656
12/07/2010,37.52,-0.00558141
09/07/2010,37.73,0.004782156
08/07/2010,37.55,0.009095836
07/07/2010,37.21,0.035840247
06/07/2010,35.9,-0.009702086
02/07/2010,36.25,-0.011246861
01/07/2010,36.66,-0.012469666
30/06/2010,37.12,-0.012316086
29/06/2010,37.58,-0.032463584
28/06/2010,38.82,-0.007186889
25/06/2010,39.1,0.008475715
24/06/2010,38.77,-0.020424504
23/06/2010,39.57,-0.002019693
22/06/2010,39.65,-0.021704731
21/06/2010,40.52,-0.004678083
18/06/2010,40.71,0.003691403
17/06/2010,40.56,-0.003937013
16/06/2010,40.72,0.000982801
15/06/2010,40.68,0.025393448
14/06/2010,39.66,-0.684918765
11/06/2010,78.67,0.000508582
10/06/2010,78.63,0.031523086
09/06/2010,76.19,-0.006280277
08/06/2010,76.67,0.007199455
07/06/2010,76.12,-0.021573286
04/06/2010,77.78,-0.046595985
03/06/2010,81.49,0.003441921
02/06/2010,81.21,0.030379235
01/06/2010,78.78,-0.00758729
28/05/2010,79.38,-0.014010737
27/05/2010,80.5,0.022486972
26/05/2010,78.71,-0.002030715
25/05/2010,78.87,0.00177665
24/05/2010,78.73,-0.014751576
21/05/2010,79.9,0.017167804
20/05/2010,78.54,-0.027502204
19/05/2010,80.73,-0.027007201
18/05/2010,82.94,-0.017449947
17/05/2010,84.4,-0.007436734
14/05/2010,85.03,-0.013085828
13/05/2010,86.15,-0.014634126
12/05/2010,87.42,0.037291667
11/05/2010,84.22,0.000712674
10/05/2010,84.16,0.053070939
07/05/2010,79.81,-0.005747142
06/05/2010,80.27,-0.026796097
05/05/2010,82.45,-0.008213599
04/05/2010,83.13,-0.02775979
03/05/2010,85.47,0.014020848
30/04/2010,84.28,-0.008624308
29/04/2010,85.01,0.017802511
28/04/2010,83.51,0.002998143
27/04/2010,83.26,-0.020683015
26/04/2010,85,-0.004811933
23/04/2010,85.41,0.012014279
22/04/2010,84.39,0.035214057
21/04/2010,81.47,0.008010395
20/04/2010,80.82,0.011198325
19/04/2010,79.92,0.001126761
16/04/2010,79.83,-0.015536948
15/04/2010,81.08,0.002222498
14/04/2010,80.9,0.020858809
13/04/2010,79.23,-0.014161525
12/04/2010,80.36,0.000497884
09/04/2010,80.32,0.005868781
08/04/2010,79.85,-0.006864302
07/04/2010,80.4,-0.002112196
06/04/2010,80.57,-0.004087452
05/04/2010,80.9,0.003343035
01/04/2010,80.63,0.008969787
31/03/2010,79.91,-0.012065573
30/03/2010,80.88,0.044367466
29/03/2010,77.37,0.009740969
26/03/2010,76.62,0.001959632
25/03/2010,76.47,0.001439508
24/03/2010,76.36,-0.015463891
23/03/2010,77.55,0.001161216
22/03/2010,77.46,0.006216026
19/03/2010,76.98,-0.013034965
18/03/2010,77.99,0.007464642
17/03/2010,77.41,-0.007336412
16/03/2010,77.98,-0.000512821
15/03/2010,78.02,-0.001280902
12/03/2010,78.12,-0.002046037
11/03/2010,78.28,0.004609483
10/03/2010,77.92,0.00475977
09/03/2010,77.55,0.012325813
08/03/2010,76.6,-0.004558784
05/03/2010,76.95,0.013870937
04/03/2010,75.89,0.0079376
03/03/2010,75.29,-0.003050198
02/03/2010,75.52,0.002253597
01/03/2010,75.35,0.018484319
26/02/2010,73.97,-0.007810436
25/02/2010,74.55,0.000402495
24/02/2010,74.52,-0.001609011
23/02/2010,74.64,-0.014761888
22/02/2010,75.75,-0.002636785
19/02/2010,75.95,0.006075032
18/02/2010,75.49,0.00345011
17/02/2010,75.23,0.023264681
16/02/2010,73.5,0.021591982
12/02/2010,71.93,0.000417159
11/02/2010,71.9,0.012878118
10/02/2010,70.98,0.001268767
09/02/2010,70.89,0.010493573
08/02/2010,70.15,-0.012184906
05/02/2010,71.01,0.00338553
04/02/2010,70.77,-0.029379071
03/02/2010,72.88,-0.002603633
02/02/2010,73.07,0.016837273
01/02/2010,71.85,0.006983269
29/01/2010,71.35,-0.020942448
28/01/2010,72.86,-0.018089579
27/01/2010,74.19,0.001753795
26/01/2010,74.06,-0.00619197
25/01/2010,74.52,0.014462643
22/01/2010,73.45,-0.017009049
21/01/2010,74.71,-0.016987801
20/01/2010,75.99,-0.010733087
19/01/2010,76.81,0.007842152
15/01/2010,76.21,-0.012647668
14/01/2010,77.18,0.004154771
13/01/2010,76.86,0.002475088
12/01/2010,76.67,-0.013988053
11/01/2010,77.75,0.011252786
08/01/2010,76.88,0.013883655
07/01/2010,75.82,0.008210879
06/01/2010,75.2,0.001863437
05/01/2010,75.06,-0.001198322
04/01/2010,75.15,-0.000665115
31/12/2009,75.2,-0.007683175
30/12/2009,75.78,-0.000263887
29/12/2009,75.8,0
28/12/2009,75.8,-0.003949972
24/12/2009,76.1,0.003818055
23/12/2009,75.81,0.002244966
22/12/2009,75.64,-0.005668725
21/12/2009,76.07,0.012034794
18/12/2009,75.16,0.009491415
17/12/2009,74.45,0.021587968
16/12/2009,72.86,0.001236009
15/12/2009,72.77,-0.001647673
14/12/2009,72.89,0.011174842
11/12/2009,72.08,-0.000832062
10/12/2009,72.14,-0.00193879
09/12/2009,72.28,0.012950122
08/12/2009,71.35,-0.01488516
07/12/2009,72.42,-0.000138074
04/12/2009,72.43,0.013202888
03/12/2009,71.48,-0.005302091
02/12/2009,71.86,-0.000695555
01/12/2009,71.91,0.013862856
30/11/2009,70.92,-0.0035189
27/11/2009,71.17,-0.011316921
25/11/2009,71.98,0.002086087
24/11/2009,71.83,-0.009698053
23/11/2009,72.53,0.011788501
20/11/2009,71.68,0.000139519
19/11/2009,71.67,-0.008613557
18/11/2009,72.29,-0.014693021
17/11/2009,73.36,0.003824096
16/11/2009,73.08,0.00672756
13/11/2009,72.59,0.004279706
12/11/2009,72.28,-0.002073112
11/11/2009,72.43,-0.003583245
10/11/2009,72.69,0.001927844
09/11/2009,72.55,0.00816557
06/11/2009,71.96,0.006133278
05/11/2009,71.52,0.021481889
04/11/2009,70,0.014678635
03/11/2009,68.98,0.006253202
02/11/2009,68.55,0.004679055
30/10/2009,68.23,-0.013682892
29/10/2009,69.17,0.020005048
28/10/2009,67.8,-0.014932205
27/10/2009,68.82,-0.003046792
26/10/2009,69.03,-0.013954049
23/10/2009,70,-0.016013947
22/10/2009,71.13,0.007904064
21/10/2009,70.57,-0.000849858
20/10/2009,70.63,0.009245496
19/10/2009,69.98,0.010486342
16/10/2009,69.25,-0.007910865
15/10/2009,69.8,0.00215131
14/10/2009,69.65,0.022065055
13/10/2009,68.13,0.00441307
12/10/2009,67.83,-0.000147417
09/10/2009,67.84,0.019048195
08/10/2009,66.56,0.01849939
07/10/2009,65.34,-0.002751033
06/10/2009,65.52,0.007352974
05/10/2009,65.04,0.004623217
02/10/2009,64.74,-0.008459637
01/10/2009,65.29,-0.030618484
30/09/2009,67.32,-0.000890869
29/09/2009,67.38,0.004015174
28/09/2009,67.11,0.015013043
25/09/2009,66.11,-0.008734995
24/09/2009,66.69,-0.015917034
23/09/2009,67.76,-0.008376858
22/09/2009,68.33,0.009853745
21/09/2009,67.66,-0.007215995
18/09/2009,68.15,-0.006727139
17/09/2009,68.61,0.00394305
16/09/2009,68.34,0.006017483
15/09/2009,67.93,-0.0001472
14/09/2009,67.94,0.007386649
11/09/2009,67.44,0.000593296
10/09/2009,67.4,0.012390992
09/09/2009,66.57,0.010570923
08/09/2009,65.87,0.001671352
04/09/2009,65.76,0.02478766
03/09/2009,64.15,0.031995127
02/09/2009,62.13,0.027908788
01/09/2009,60.42,-0.004788253
31/08/2009,60.71,-0.014391091
28/08/2009,61.59,-0.013866717
27/08/2009,62.45,0.001121525
26/08/2009,62.38,-0.006869585
25/08/2009,62.81,0.00799237
24/08/2009,62.31,0.006601747
21/08/2009,61.9,0.018753097
20/08/2009,60.75,0.005446906
19/08/2009,60.42,0.009478744
18/08/2009,59.85,0.013795643
17/08/2009,59.03,-0.017964052
14/08/2009,60.1,0.000332834
13/08/2009,60.08,-0.008782889
12/08/2009,60.61,0.005293643
11/08/2009,60.29,-0.017265906
10/08/2009,61.34,-0.005851772
07/08/2009,61.7,0.007646665
06/08/2009,61.23,-0.000163305
05/08/2009,61.24,-0.020365986
04/08/2009,62.5,0.005776653
03/08/2009,62.14,0.014589333
31/07/2009,61.24,0.001634254
30/07/2009,61.14,0.005905529
29/07/2009,60.78,0.001976285
28/07/2009,60.66,-0.019265902
27/07/2009,61.84,-0.012055117
24/07/2009,62.59,0.032640715
23/07/2009,60.58,-0.056167497
22/07/2009,64.08,0.004379112
21/07/2009,63.8,0.008025852
20/07/2009,63.29,0.031784377
17/07/2009,61.31,-0.015215574
16/07/2009,62.25,0.015541838
15/07/2009,61.29,0.026787316
14/07/2009,59.67,0.008076773
13/07/2009,59.19,0.013265501
10/07/2009,58.41,0.005493576
09/07/2009,58.09,0.005697037
08/07/2009,57.76,-0.003801629
07/07/2009,57.98,-0.025541998
06/07/2009,59.48,-0.002350967
02/07/2009,59.62,-0.025665785
01/07/2009,61.17,-0.009275146
30/06/2009,61.74,-0.016545233
29/06/2009,62.77,0.000159324
26/06/2009,62.76,0.0167099
25/06/2009,61.72,0.02377356
24/06/2009,60.27,0.012858155
23/06/2009,59.5,0.000504329
22/06/2009,59.47,-0.028675206
19/06/2009,61.2,-0.003262646
18/06/2009,61.4,0.005061648
17/06/2009,61.09,0.007723315
16/06/2009,60.62,-0.020087227
15/06/2009,61.85,-0.014765153
12/06/2009,62.77,-0.00745976
11/06/2009,63.24,0.001107507
10/06/2009,63.17,-0.012897316
09/06/2009,63.99,0.00485628
08/06/2009,63.68,0.00031412
05/06/2009,63.66,0.011215661
04/06/2009,62.95,0.012629054
03/06/2009,62.16,-0.009765546
02/06/2009,62.77,-0.00730162
01/06/2009,63.23,0.046617925
29/05/2009,60.35,0.005649733
28/05/2009,60.01,-0.004655037
27/05/2009,60.29,-0.016287273
26/05/2009,61.28,0.034194203
22/05/2009,59.22,0.003721879
21/05/2009,59,-0.022954849
20/05/2009,60.37,0.00681462
19/05/2009,59.96,0.009551811
18/05/2009,59.39,0.026445284
15/05/2009,57.84,-0.004829261
14/05/2009,58.12,-0.004120885
13/05/2009,58.36,-0.029379118
12/05/2009,60.1,-0.005310334
11/05/2009,60.42,-0.015763873
08/05/2009,61.38,0.006210185
07/05/2009,61,-0.018676954
06/05/2009,62.15,-0.002892033
05/05/2009,62.33,0.016010692
04/05/2009,61.34,0.03567955
01/05/2009,59.19,0.012752022
30/04/2009,58.44,-0.009536857
29/04/2009,59,0.025752496
28/04/2009,57.5,-0.017241806
27/04/2009,58.5,-0.032458916
24/04/2009,60.43,0.040353242
23/04/2009,58.04,0.053072234
22/04/2009,55.04,0.012431604
21/04/2009,54.36,0.021758181
20/04/2009,53.19,-0.036367644
17/04/2009,55.16,0.004542572
16/04/2009,54.91,0.025079684
15/04/2009,53.55,-0.016115936
14/04/2009,54.42,-0.022889283
13/04/2009,55.68,-0.01603455
09/04/2009,56.58,0.06668528
08/04/2009,52.93,0.002459095
07/04/2009,52.8,-0.023398353
06/04/2009,54.05,0.003892859
03/04/2009,53.84,-0.010715048
02/04/2009,54.42,0.035728106
01/04/2009,52.51,-0.032046216
31/03/2009,54.22,0.00684744
30/03/2009,53.85,-0.029098951
27/03/2009,55.44,-0.017699577
26/03/2009,56.43,0.015177508
25/03/2009,55.58,0.007766679
24/03/2009,55.15,-0.018504076
23/03/2009,56.18,0.047011754
20/03/2009,53.6,-0.020862937
19/03/2009,54.73,-0.022761098
18/03/2009,55.99,0.013123784
17/03/2009,55.26,0.022324806
16/03/2009,54.04,-0.001294499
13/03/2009,54.11,-0.005712722
12/03/2009,54.42,0.043182981
11/03/2009,52.12,0.019568579
10/03/2009,51.11,0.062154357
09/03/2009,48.03,-0.026301085
06/03/2009,49.31,-0.007878033
05/03/2009,49.7,-0.044661696
04/03/2009,51.97,0.044460509
03/03/2009,49.71,0.017451742
02/03/2009,48.85,-0.038354264
27/02/2009,50.76,-0.013501819
26/02/2009,51.45,-0.009286196
25/02/2009,51.93,-0.01262933
24/02/2009,52.59,0.024250611
23/02/2009,51.33,-0.021394282
20/02/2009,52.44,-0.014388737
19/02/2009,53.2,-0.012886536
18/02/2009,53.89,-0.002409416
17/02/2009,54.02,-0.042760137
13/02/2009,56.38,0.000354799
12/02/2009,56.36,-0.000354799
11/02/2009,56.38,0.008729012
10/02/2009,55.89,-0.035677275
09/02/2009,57.92,-0.010647533
06/02/2009,58.54,0.009784646
05/02/2009,57.97,0.026393213
04/02/2009,56.46,0.005327663
03/02/2009,56.16,0.010381335
02/02/2009,55.58,-0.006277485
30/01/2009,55.93,-0.01349692
29/01/2009,56.69,-0.018179141
28/01/2009,57.73,0.008000043
27/01/2009,57.27,0.020284671
26/01/2009,56.12,0.088827319
23/01/2009,51.35,-0.00756624
22/01/2009,51.74,-0.009234387
21/01/2009,52.22,0.012525455
20/01/2009,51.57,-0.044746801
16/01/2009,53.93,-0.003701651
15/01/2009,54.13,0.022796204
14/01/2009,52.91,-0.001888218
13/01/2009,53.01,-0.02918694
12/01/2009,54.58,-0.000732601
09/01/2009,54.62,-0.016703366
08/01/2009,55.54,-0.011813275
07/01/2009,56.2,-0.027206593
06/01/2009,57.75,0.014652277
05/01/2009,56.91,
