Date,Close,VAR
26/01/2011,71.96,0.009073839
25/01/2011,71.31,-0.000560774
24/01/2011,71.35,-0.000840572
21/01/2011,71.41,0.011407771
20/01/2011,70.6,-0.003393668
19/01/2011,70.84,-0.012485257
18/01/2011,71.73,0.017721983
14/01/2011,70.47,0.0069776
13/01/2011,69.98,0.005732317
12/01/2011,69.58,0.001726122
11/01/2011,69.46,0.011438625
10/01/2011,68.67,0.001603148
07/01/2011,68.56,-0.00639723
06/01/2011,69,-0.008514374
05/01/2011,69.59,0.001869832
04/01/2011,69.46,-0.004739686
03/01/2011,69.79,0.007334469
31/12/2010,69.28,-0.010767457
30/12/2010,70.03,0.006302843
29/12/2010,69.59,-0.013842533
28/12/2010,70.56,-0.001133145
27/12/2010,70.64,-0.000707564
23/12/2010,70.69,0.001273976
22/12/2010,70.6,0.006251796
21/12/2010,70.16,-0.00412489
20/12/2010,70.45,0.001136202
17/12/2010,70.37,0.009136395
16/12/2010,69.73,0.020135395
15/12/2010,68.34,-0.000438885
14/12/2010,68.37,0.011030335
13/12/2010,67.62,-0.001625416
10/12/2010,67.73,0.007558391
09/12/2010,67.22,-0.002228993
08/12/2010,67.37,-0.003851857
07/12/2010,67.63,-0.018168998
06/12/2010,68.87,-0.005213625
03/12/2010,69.23,0.00914176
02/12/2010,68.6,0.012910977
01/12/2010,67.72,0.028305896
30/11/2010,65.83,0.001520219
29/11/2010,65.73,0.003200003
26/11/2010,65.52,-0.001677469
24/11/2010,65.63,0.017988032
23/11/2010,64.46,-0.008957589
22/11/2010,65.04,0.000615195
19/11/2010,65,0.007722046
18/11/2010,64.5,0.01546785
17/11/2010,63.51,0.004102246
16/11/2010,63.25,-0.013193218
15/11/2010,64.09,0.001249024
12/11/2010,64.01,-0.010103451
11/11/2010,64.66,-0.002625687
10/11/2010,64.83,0.000462856
09/11/2010,64.8,0
08/11/2010,64.8,-0.003081667
05/11/2010,65,0.009118369
04/11/2010,64.41,0.018964599
03/11/2010,63.2,0.010178205
02/11/2010,62.56,-0.002075849
01/11/2010,62.69,-0.008418762
29/10/2010,63.22,0.040512278
28/10/2010,60.71,-0.005912318
27/10/2010,61.07,-0.001636126
26/10/2010,61.17,0.000327011
25/10/2010,61.15,0.001964316
22/10/2010,61.03,-0.005881409
21/10/2010,61.39,0.000977836
20/10/2010,61.33,-0.001140716
19/10/2010,61.4,-0.0137487
18/10/2010,62.25,0.002090537
15/10/2010,62.12,0.003386281
14/10/2010,61.91,-0.001130035
13/10/2010,61.98,0.004852023
12/10/2010,61.68,0.003573173
11/10/2010,61.46,-0.001950586
08/10/2010,61.58,-0.005667572
07/10/2010,61.93,0.00210135
06/10/2010,61.8,0.000323677
05/10/2010,61.78,0.019779966
04/10/2010,60.57,-0.001814433
01/10/2010,60.68,0.002970789
30/09/2010,60.5,-0.001486498
29/09/2010,60.59,0.003471939
28/09/2010,60.38,0.006313362
27/09/2010,60,-0.013245227
24/09/2010,60.8,0.019934215
23/09/2010,59.6,-0.005354765
22/09/2010,59.92,-0.006321765
21/09/2010,60.3,0.007992051
20/09/2010,59.82,0.010587444
17/09/2010,59.19,0.002537428
16/09/2010,59.04,-0.014962034
15/09/2010,59.93,0.018015472
14/09/2010,58.86,-0.000679348
13/09/2010,58.9,0.009381732
10/09/2010,58.35,0.022005566
09/09/2010,57.08,0.013581653
08/09/2010,56.31,0.004092897
07/09/2010,56.08,-0.001781579
03/09/2010,56.18,0.013079108
02/09/2010,55.45,0.014898531
01/09/2010,54.63,0.025773189
31/08/2010,53.24,-0.000751033
30/08/2010,53.28,-0.017119882
27/08/2010,54.2,0.02125756
26/08/2010,53.06,0.004344138
25/08/2010,52.83,0.014298213
24/08/2010,52.08,-0.034534992
23/08/2010,53.91,-0.005733855
20/08/2010,54.22,-0.009727525
19/08/2010,54.75,-0.019175696
18/08/2010,55.81,-0.011402226
17/08/2010,56.45,0.03222311
16/08/2010,54.66,-0.012183076
13/08/2010,55.33,-0.004148261
12/08/2010,55.56,0.003064446
11/08/2010,55.39,-0.021433219
10/08/2010,56.59,0.003363133
09/08/2010,56.4,0.010695289
06/08/2010,55.8,-0.007320808
05/08/2010,56.21,-0.013430136
04/08/2010,56.97,0.017530329
03/08/2010,55.98,0.016026273
02/08/2010,55.09,-0.001994742
30/07/2010,55.2,0.007455258
29/07/2010,54.79,0.002924513
28/07/2010,54.63,-0.016340233
27/07/2010,55.53,-0.012882626
26/07/2010,56.25,0.008032172
23/07/2010,55.8,0.016807118
22/07/2010,54.87,0.031660517
21/07/2010,53.16,-0.025444775
20/07/2010,54.53,0.011620531
19/07/2010,53.9,0.007261926
16/07/2010,53.51,-0.019065825
15/07/2010,54.54,-0.003112131
14/07/2010,54.71,0.000548496
13/07/2010,54.68,0.024061868
12/07/2010,53.38,0
09/07/2010,53.38,0.000374742
08/07/2010,53.36,-0.003367636
07/07/2010,53.54,0.021904199
06/07/2010,52.38,0.016360677
02/07/2010,51.53,-0.004646669
01/07/2010,51.77,-0.009803058
30/06/2010,52.28,0.000573998
29/06/2010,52.25,-0.019521135
28/06/2010,53.28,0.011514993
25/06/2010,52.67,0.013956827
24/06/2010,51.94,-0.018503151
23/06/2010,52.91,-0.005841909
22/06/2010,53.22,-0.016954295
21/06/2010,54.13,0.013952417
18/06/2010,53.38,0.014149845
17/06/2010,52.63,0.002663624
16/06/2010,52.49,0.013039494
15/06/2010,51.81,0.029379316
14/06/2010,50.31,-0.003175236
11/06/2010,50.47,-0.001386002
10/06/2010,50.54,0.033601391
09/06/2010,48.87,0.003895443
08/06/2010,48.68,-0.002462045
07/06/2010,48.8,-0.014242357
04/06/2010,49.5,-0.046382265
03/06/2010,51.85,0.014374762
02/06/2010,51.11,0.026768724
01/06/2010,49.76,-0.006609939
28/05/2010,50.09,-0.007557713
27/05/2010,50.47,0.03344389
26/05/2010,48.81,-0.00531264
25/05/2010,49.07,0.002857145
24/05/2010,48.93,0.008414621
21/05/2010,48.52,-0.016961682
20/05/2010,49.35,-0.059205175
19/05/2010,52.36,-0.012337634
18/05/2010,53.01,-0.00583092
17/05/2010,53.32,0.009232284
14/05/2010,52.83,-0.022460237
13/05/2010,54.03,-0.006640866
12/05/2010,54.39,0.016685593
11/05/2010,53.49,0.005436324
10/05/2010,53.2,0.043606255
07/05/2010,50.93,-0.037951198
06/05/2010,52.9,-0.054624225
05/05/2010,55.87,-0.006600684
04/05/2010,56.24,-0.018148679
03/05/2010,57.27,0.015662441
30/04/2010,56.38,0.007656051
29/04/2010,55.95,0.002326207
28/04/2010,55.82,0.019902955
27/04/2010,54.72,-0.004376375
26/04/2010,54.96,-0.008695707
23/04/2010,55.44,0.001986098
22/04/2010,55.33,-0.005946499
21/04/2010,55.66,-0.019217673
20/04/2010,56.74,0.01027467
19/04/2010,56.16,-0.004441688
16/04/2010,56.41,-0.018442606
15/04/2010,57.46,0.037231742
14/04/2010,55.36,-0.003606207
13/04/2010,55.56,0.005414198
12/04/2010,55.26,-0.001988611
09/04/2010,55.37,0.00907118
08/04/2010,54.87,-0.007444428
07/04/2010,55.28,-0.009541885
06/04/2010,55.81,-0.003398626
05/04/2010,56,-0.006762795
01/04/2010,56.38,0.018799229
31/03/2010,55.33,-0.005946499
30/03/2010,55.66,-0.008764925
29/03/2010,56.15,0.008944603
26/03/2010,55.65,-0.002870987
25/03/2010,55.81,0.019175696
24/03/2010,54.75,-0.000912825
23/03/2010,54.8,0.016003285
22/03/2010,53.93,0.011750578
19/03/2010,53.3,-0.009337136
18/03/2010,53.8,0.008961972
17/03/2010,53.32,0.009989716
16/03/2010,52.79,-0.008676026
15/03/2010,53.25,0.007729325
12/03/2010,52.84,0.000946701
11/03/2010,52.79,-0.010552199
10/03/2010,53.35,0.007148262
09/03/2010,52.97,0.009484138
08/03/2010,52.47,0.001716739
05/03/2010,52.38,0.036947621
04/03/2010,50.48,0.001982947
03/03/2010,50.38,-0.004554914
02/03/2010,50.61,0.006541802
01/03/2010,50.28,0.026399518
26/02/2010,48.97,0.006967241
25/02/2010,48.63,-0.004309025
24/02/2010,48.84,0.010290274
23/02/2010,48.34,-0.008035482
22/02/2010,48.73,0.007621831
19/02/2010,48.36,-0.006595242
18/02/2010,48.68,0.000205444
17/02/2010,48.67,0.013653501
16/02/2010,48.01,0.008996818
12/02/2010,47.58,-0.001470125
11/02/2010,47.65,0.006738286
10/02/2010,47.33,-0.011553537
09/02/2010,47.88,0.00796817
08/02/2010,47.5,-0.005668116
05/02/2010,47.77,-0.013308577
04/02/2010,48.41,-0.029913717
03/02/2010,49.88,-0.014331455
02/02/2010,50.6,0.009531446
01/02/2010,50.12,-0.00338612
29/01/2010,50.29,0.010393857
28/01/2010,49.77,0.016204527
27/01/2010,48.97,-0.016405431
26/01/2010,49.78,0.025843335
25/01/2010,48.51,0.000206164
22/01/2010,48.5,0.010571142
21/01/2010,47.99,-0.01796641
20/01/2010,48.86,-0.009167834
19/01/2010,49.31,0.019660678
15/01/2010,48.35,-0.013149974
14/01/2010,48.99,0.000612557
13/01/2010,48.96,0.017721461
12/01/2010,48.1,0.009609433
11/01/2010,47.64,0.005261509
08/01/2010,47.39,0.001055632
07/01/2010,47.34,-0.016550079
06/01/2010,48.13,0.006043574
05/01/2010,47.84,0.014104012
04/01/2010,47.17,0.006807089
31/12/2009,46.85,-0.010615811
30/12/2009,47.35,0.001267963
29/12/2009,47.29,0.006576877
28/12/2009,46.98,0.001917546
24/12/2009,46.89,0.004702873
23/12/2009,46.67,0.003004294
22/12/2009,46.53,0.010369503
21/12/2009,46.05,0.023509816
18/12/2009,44.98,0.006468184
17/12/2009,44.69,-0.018402027
16/12/2009,45.52,-0.010489607
15/12/2009,46,-0.006068506
14/12/2009,46.28,0.006068506
11/12/2009,46,-0.001520582
10/12/2009,46.07,0.011351355
09/12/2009,45.55,0.000439174
08/12/2009,45.53,-0.005038898
07/12/2009,45.76,-0.005883011
04/12/2009,46.03,0.008070717
03/12/2009,45.66,-0.007636123
02/12/2009,46.01,-0.021288838
01/12/2009,47,0.005547273
30/11/2009,46.74,-0.001923694
27/11/2009,46.83,-0.012941731
25/11/2009,47.44,0.001054519
24/11/2009,47.39,0.013383099
23/11/2009,46.76,0.024901146
20/11/2009,45.61,-0.003283356
19/11/2009,45.76,-0.013889112
18/11/2009,46.4,0.00150976
17/11/2009,46.33,-0.005381565
16/11/2009,46.58,0.029631798
13/11/2009,45.22,0.004210533
12/11/2009,45.03,-0.006198824
11/11/2009,45.31,0.007087516
10/11/2009,44.99,0.008706384
09/11/2009,44.6,0.025202832
06/11/2009,43.49,-0.005274637
05/11/2009,43.72,0.023372578
04/11/2009,42.71,-0.003039161
03/11/2009,42.84,-0.00790518
02/11/2009,43.18,0.052293282
30/10/2009,40.98,-0.0298099
29/10/2009,42.22,0.013592674
28/10/2009,41.65,-0.028870912
27/10/2009,42.87,0.012676226
26/10/2009,42.33,0.016674993
23/10/2009,41.63,-0.005748519
22/10/2009,41.87,0.026377815
21/10/2009,40.78,-0.002204532
20/10/2009,40.87,-0.012643008
19/10/2009,41.39,0.000725076
16/10/2009,41.36,-0.002897153
15/10/2009,41.48,0.008230499
14/10/2009,41.14,0.015432027
13/10/2009,40.51,0.007184473
12/10/2009,40.22,0.003237458
09/10/2009,40.09,0.012045315
08/10/2009,39.61,0.01193665
07/10/2009,39.14,-0.008649253
06/10/2009,39.48,-0.008826183
05/10/2009,39.83,-0.004509026
02/10/2009,40.01,-0.016852939
01/10/2009,40.69,-0.034777714
30/09/2009,42.13,0.001662906
29/09/2009,42.06,-0.01603808
28/09/2009,42.74,0.027035083
25/09/2009,41.6,0.003853569
24/09/2009,41.44,-0.032291505
23/09/2009,42.8,-0.012307133
22/09/2009,43.33,0.005322239
21/09/2009,43.1,-0.002548953
18/09/2009,43.21,-0.009214532
17/09/2009,43.61,-0.006172154
16/09/2009,43.88,0.001368301
15/09/2009,43.82,-0.00682286
14/09/2009,44.12,0.008421582
11/09/2009,43.75,0.004352315
10/09/2009,43.56,-0.000688468
09/09/2009,43.59,0.018990844
08/09/2009,42.77,-0.003034904
04/09/2009,42.9,0.018349139
03/09/2009,42.12,0.010741242
02/09/2009,41.67,-0.005504381
01/09/2009,41.9,-0.027540872
31/08/2009,43.07,0.053409594
28/08/2009,40.83,-0.000244888
27/08/2009,40.84,0.00490919
26/08/2009,40.64,-0.014655856
25/08/2009,41.24,0.014163851
24/08/2009,40.66,0.015365854
21/08/2009,40.04,0.052292795
20/08/2009,38,0.010848102
19/08/2009,37.59,0.008012863
18/08/2009,37.29,0.009700965
17/08/2009,36.93,0.003526384
14/08/2009,36.8,-0.013495481
13/08/2009,37.3,0.013223779
12/08/2009,36.81,0.021140115
11/08/2009,36.04,-0.009114826
10/08/2009,36.37,0.005514213
07/08/2009,36.17,0.02123578
06/08/2009,35.41,0.000282446
05/08/2009,35.4,-0.015139061
04/08/2009,35.94,-0.003055982
03/08/2009,36.05,0.021874119
31/07/2009,35.27,0.019757264
30/07/2009,34.58,-0.026538867
29/07/2009,35.51,-0.013982331
28/07/2009,36.01,0.00892614
27/07/2009,35.69,0.013824455
24/07/2009,35.2,0.016325724
23/07/2009,34.63,0.028707302
22/07/2009,33.65,-0.005925943
21/07/2009,33.85,0.022405717
20/07/2009,33.1,0.009409692
17/07/2009,32.79,-0.013329492
16/07/2009,33.23,0.005431516
15/07/2009,33.05,0.008508104
14/07/2009,32.77,0.005201174
13/07/2009,32.6,0.029890145
10/07/2009,31.64,-0.000316006
09/07/2009,31.65,-0.022184944
08/07/2009,32.36,-0.002777351
07/07/2009,32.45,-0.047835861
06/07/2009,34.04,0.015990865
02/07/2009,33.5,0.016250734
01/07/2009,32.96,-0.064045378
30/06/2009,35.14,-0.013567195
29/06/2009,35.62,-0.00168303
26/06/2009,35.68,0.006749182
25/06/2009,35.44,0.028332128
24/06/2009,34.45,-0.027202823
23/06/2009,35.4,-0.016529302
22/06/2009,35.99,-0.037627121
19/06/2009,37.37,0.017002164
18/06/2009,36.74,-0.00975089
17/06/2009,37.1,0.022074748
16/06/2009,36.29,0.005249356
15/06/2009,36.1,-0.047073879
12/06/2009,37.84,0.00556514
11/06/2009,37.63,0.011761697
10/06/2009,37.19,0.010542063
09/06/2009,36.8,0.024203602
08/06/2009,35.92,-0.007212237
05/06/2009,36.18,-0.015631746
04/06/2009,36.75,-0.018067095
03/06/2009,37.42,-0.020630195
02/06/2009,38.2,0.020362994
01/06/2009,37.43,0.045642572
29/05/2009,35.76,0.019769071
28/05/2009,35.06,-0.01920963
27/05/2009,35.74,-0.008636354
26/05/2009,36.05,0.018195044
22/05/2009,35.4,0.005665738
21/05/2009,35.2,-0.016901811
20/05/2009,35.8,0.020316726
19/05/2009,35.08,-0.004266825
18/05/2009,35.23,0.006264257
15/05/2009,35.01,0.037839206
14/05/2009,33.71,-0.012968057
13/05/2009,34.15,-0.02943086
12/05/2009,35.17,0.000284374
11/05/2009,35.16,-0.018876458
08/05/2009,35.83,0.023723225
07/05/2009,34.99,0.019916952
06/05/2009,34.3,-0.001456664
05/05/2009,34.35,0.022671367
04/05/2009,33.58,0.008974036
01/05/2009,33.28,-0.002700677
30/04/2009,33.37,-0.078358526
29/04/2009,36.09,0.032956088
28/04/2009,34.92,0.022004362
27/04/2009,34.16,0.007050558
24/04/2009,33.92,0.02901355
23/04/2009,32.95,-0.023396388
22/04/2009,33.73,0.017043319
21/04/2009,33.16,-0.015856727
20/04/2009,33.69,-0.033278027
17/04/2009,34.83,0.0211817
16/04/2009,34.1,0.023139567
15/04/2009,33.32,0.007228947
14/04/2009,33.08,-0.003319756
13/04/2009,33.19,-0.005708293
09/04/2009,33.38,0.061786171
08/04/2009,31.38,0.025170738
07/04/2009,30.6,0.009522318
06/04/2009,30.31,0.017976516
03/04/2009,29.77,-0.026190789
02/04/2009,30.56,0.00722499
01/04/2009,30.34,-0.003290559
31/03/2009,30.44,0.007253576
30/03/2009,30.22,-0.021280882
27/03/2009,30.87,0
26/03/2009,30.87,0.051173956
25/03/2009,29.33,-0.002383791
24/03/2009,29.4,-0.019869318
23/03/2009,29.99,0.041183291
20/03/2009,28.78,-0.032139518
19/03/2009,29.72,-0.033419156
18/03/2009,30.73,-0.014537487
17/03/2009,31.18,0.012262174
16/03/2009,30.8,-0.016103408
13/03/2009,31.3,0.056857764
12/03/2009,29.57,0.034053161
11/03/2009,28.58,-0.011134423
10/03/2009,28.9,0.051475427
09/03/2009,27.45,-0.010148692
06/03/2009,27.73,-0.003599716
05/03/2009,27.83,-0.051131585
04/03/2009,29.29,0.003419976
03/03/2009,29.19,0.002400962
02/03/2009,29.12,-0.046629275
27/02/2009,30.51,-0.023324673
26/02/2009,31.23,-0.049658914
25/02/2009,32.82,-0.022594725
24/02/2009,33.57,0.007174919
23/02/2009,33.33,-0.036528362
20/02/2009,34.57,-0.016069212
19/02/2009,35.13,-0.017494803
18/02/2009,35.75,-0.013613212
17/02/2009,36.24,-0.025338503
13/02/2009,37.17,-0.01203384
12/02/2009,37.62,-0.00079713
11/02/2009,37.65,0.00372539
10/02/2009,37.51,-0.029939211
09/02/2009,38.65,-0.006190373
06/02/2009,38.89,0.026049923
05/02/2009,37.89,0.020531317
04/02/2009,37.12,0.011924261
03/02/2009,36.68,0.014278112
02/02/2009,36.16,-0.026471733
30/01/2009,37.13,0.037874999
29/01/2009,35.75,-0.000559284
28/01/2009,35.77,0.016063471
27/01/2009,35.2,0.052490183
26/01/2009,33.4,0.00721157
23/01/2009,33.16,-0.039614994
22/01/2009,34.5,-0.001448226
21/01/2009,34.55,0.015458963
20/01/2009,34.02,-0.046239393
16/01/2009,35.63,0.010155235
15/01/2009,35.27,-0.009874534
14/01/2009,35.62,-0.036928969
13/01/2009,36.96,0.081712572
12/01/2009,34.06,0.05336609
09/01/2009,32.29,-0.004017932
08/01/2009,32.42,-0.048760787
07/01/2009,34.04,0.010632114
06/01/2009,33.68,-0.019406666
05/01/2009,34.34,
