Date,Close,TEG
25/01/2011,48.17,0.00187013
24/01/2011,48.08,0.001456968
21/01/2011,48.01,-0.006436231
20/01/2011,48.32,0.001449726
19/01/2011,48.25,0.000414594
18/01/2011,48.23,0.005405419
14/01/2011,47.97,0.005225218
13/01/2011,47.72,-0.007099633
12/01/2011,48.06,-0.001039825
11/01/2011,48.11,0.006673643
10/01/2011,47.79,-0.010615148
07/01/2011,48.3,0.001865092
06/01/2011,48.21,-0.000829359
05/01/2011,48.25,-0.011129546
04/01/2011,48.79,-0.001842941
03/01/2011,48.88,0.007598353
31/12/2010,48.51,-0.006165248
30/12/2010,48.81,-0.004497146
29/12/2010,49.03,-0.001833928
28/12/2010,49.12,-0.000203562
27/12/2010,49.13,-0.001423777
23/12/2010,49.2,-0.001827597
22/12/2010,49.29,0.002640936
21/12/2010,49.16,0.004893974
20/12/2010,48.92,-0.00651999
17/12/2010,49.24,-0.00202881
16/12/2010,49.34,0.007118915
15/12/2010,48.99,-0.008334229
14/12/2010,49.4,-0.000607103
13/12/2010,49.43,0.004867177
10/12/2010,49.19,0.013508187
09/12/2010,48.53,0.004129678
08/12/2010,48.33,0.011445344
07/12/2010,47.78,-0.005218674
06/12/2010,48.03,0.004590993
03/12/2010,47.81,-0.003757833
02/12/2010,47.99,-0.021031703
01/12/2010,49.01,0.006345329
30/11/2010,48.7,0.001027221
29/11/2010,48.65,-0.008596041
26/11/2010,49.07,-0.019974436
24/11/2010,50.06,0.00420379
23/11/2010,49.85,-0.020647944
22/11/2010,50.89,0.009675266
19/11/2010,50.4,-0.003762753
18/11/2010,50.59,-0.000592827
17/11/2010,50.62,0.001779536
16/11/2010,50.53,-0.018626163
15/11/2010,51.48,0.006821974
12/11/2010,51.13,-0.011086372
11/11/2010,51.7,-0.004246291
10/11/2010,51.92,-0.003268919
09/11/2010,52.09,-0.0059336
08/11/2010,52.4,-0.017404904
05/11/2010,53.32,-0.007101506
04/11/2010,53.7,0.00747667
03/11/2010,53.3,-0.003745323
02/11/2010,53.5,0.012413174
01/11/2010,52.84,-0.006601929
29/10/2010,53.19,0.003012618
28/10/2010,53.03,0.009473356
27/10/2010,52.53,-0.004937344
26/10/2010,52.79,-0.007360607
25/10/2010,53.18,-0.003941077
22/10/2010,53.39,0.000749485
21/10/2010,53.35,-0.002433774
20/10/2010,53.48,0.010337466
19/10/2010,52.93,-0.007153645
18/10/2010,53.31,0.002253522
15/10/2010,53.19,0.010774133
14/10/2010,52.62,0.003235941
13/10/2010,52.45,-0.002475484
12/10/2010,52.58,-0.009275978
11/10/2010,53.07,0
08/10/2010,53.07,0.006616907
07/10/2010,52.72,0.001708591
06/10/2010,52.63,-0.006439416
05/10/2010,52.97,0.01790524
04/10/2010,52.03,-0.005558232
01/10/2010,52.32,0.004981808
30/09/2010,52.06,-0.001727282
29/09/2010,52.15,-0.002298411
28/09/2010,52.27,0.008839412
27/09/2010,51.81,0.007945008
24/09/2010,51.4,0.025218042
23/09/2010,50.12,-0.012097322
22/09/2010,50.73,0.001775674
21/09/2010,50.64,-0.0035482
20/09/2010,50.82,0.016867153
17/09/2010,49.97,-0.002398562
16/09/2010,50.09,-0.013090231
15/09/2010,50.75,0.002564863
14/09/2010,50.62,0.005944143
13/09/2010,50.32,0.011995346
10/09/2010,49.72,-0.001607717
09/09/2010,49.8,0.008874604
08/09/2010,49.36,-0.016675424
07/09/2010,50.19,-0.000398406
03/09/2010,50.21,0.01101443
02/09/2010,49.66,-0.006223045
01/09/2010,49.97,0.030890487
31/08/2010,48.45,0.001032525
30/08/2010,48.4,-0.017409554
27/08/2010,49.25,-0.002636116
26/08/2010,49.38,0.000810373
25/08/2010,49.34,0.006302755
24/08/2010,49.03,0.005316986
23/08/2010,48.77,-0.003275336
20/08/2010,48.93,0.004506357
19/08/2010,48.71,-0.010009276
18/08/2010,49.2,-0.003044142
17/08/2010,49.35,0.014902797
16/08/2010,48.62,0.00370905
13/08/2010,48.44,0.007251663
12/08/2010,48.09,-0.010137668
11/08/2010,48.58,-0.030210103
10/08/2010,50.07,0.008423636
09/08/2010,49.65,0.010528544
06/08/2010,49.13,-0.006289967
05/08/2010,49.44,0.0130295
04/08/2010,48.8,0.003489688
03/08/2010,48.63,0.005981249
02/08/2010,48.34,0.020692556
30/07/2010,47.35,-0.014050771
29/07/2010,48.02,-0.015497779
28/07/2010,48.77,-0.007557997
27/07/2010,49.14,0.015173553
26/07/2010,48.4,0.013939683
23/07/2010,47.73,0.008627092
22/07/2010,47.32,0.026988145
21/07/2010,46.06,-0.019351281
20/07/2010,46.96,0.018266329
19/07/2010,46.11,0.01112213
16/07/2010,45.6,-0.030665327
15/07/2010,47.02,0.001276868
14/07/2010,46.96,0.000852152
13/07/2010,46.92,0.007058098
12/07/2010,46.59,0.003870973
09/07/2010,46.41,0.005184717
08/07/2010,46.17,0.008046145
07/07/2010,45.8,0.037370897
06/07/2010,44.12,0.011626713
02/07/2010,43.61,0.005518524
01/07/2010,43.37,-0.008495057
30/06/2010,43.74,-0.002283627
29/06/2010,43.84,-0.025226563
28/06/2010,44.96,0.006247231
25/06/2010,44.68,0.003362855
24/06/2010,44.53,0.000449236
23/06/2010,44.51,-0.020458797
22/06/2010,45.43,-0.021988477
21/06/2010,46.44,-0.00686698
18/06/2010,46.76,-0.003415887
17/06/2010,46.92,0.016330402
16/06/2010,46.16,0.009359085
15/06/2010,45.73,0.026142384
14/06/2010,44.55,-0.00291382
11/06/2010,44.68,0.00291382
10/06/2010,44.55,0.029614921
09/06/2010,43.25,-0.005303829
08/06/2010,43.48,0.009010111
07/06/2010,43.09,-0.005785044
04/06/2010,43.34,-0.042021091
03/06/2010,45.2,0.001328315
02/06/2010,45.14,0.021496573
01/06/2010,44.18,-0.023267269
28/05/2010,45.22,0.001770695
27/05/2010,45.14,0.019687437
26/05/2010,44.26,-0.025871202
25/05/2010,45.42,-0.010294692
24/05/2010,45.89,-0.001959291
21/05/2010,45.98,0.000870322
20/05/2010,45.94,-0.038852272
19/05/2010,47.76,-0.010621781
18/05/2010,48.27,-0.009279374
17/05/2010,48.72,0.00658981
14/05/2010,48.4,-0.010482061
13/05/2010,48.91,-0.005708476
12/05/2010,49.19,0.012684294
11/05/2010,48.57,0.011388466
10/05/2010,48.02,0.037123788
07/05/2010,46.27,-0.033368307
06/05/2010,47.84,-0.032290723
05/05/2010,49.41,-0.010669452
04/05/2010,49.94,-0.008970458
03/05/2010,50.39,0.015600316
30/04/2010,49.61,-0.013812651
29/04/2010,50.3,0.007383053
28/04/2010,49.93,0.014931674
27/04/2010,49.19,-0.017332155
26/04/2010,50.05,-0.002594035
23/04/2010,50.18,0.013643871
22/04/2010,49.5,0.009336378
21/04/2010,49.04,0.009424368
20/04/2010,48.58,0.004952548
19/04/2010,48.34,-0.000206847
16/04/2010,48.35,-0.011924483
15/04/2010,48.93,0.005533368
14/04/2010,48.66,0.013448015
13/04/2010,48.01,0.001041992
12/04/2010,47.96,0.004807199
09/04/2010,47.73,0.000628733
08/04/2010,47.7,-0.008350779
07/04/2010,48.1,-0.014857888
06/04/2010,48.82,0.014026633
05/04/2010,48.14,0.00145515
01/04/2010,48.07,0.014458083
31/03/2010,47.38,-0.000843882
30/03/2010,47.42,0.009960875
29/03/2010,46.95,0.013725285
26/03/2010,46.31,0.009982722
25/03/2010,45.85,-0.00087203
24/03/2010,45.89,-0.008246575
23/03/2010,46.27,0.004331824
22/03/2010,46.07,-0.003683245
19/03/2010,46.24,-0.013959209
18/03/2010,46.89,0.000853424
17/03/2010,46.85,-0.010193335
16/03/2010,47.33,0.014257077
15/03/2010,46.66,0.005587807
12/03/2010,46.4,-0.008583744
11/03/2010,46.8,-0.000427259
10/03/2010,46.82,0.006213196
09/03/2010,46.53,0.00885057
08/03/2010,46.12,0.004345943
05/03/2010,45.92,0.007870613
04/03/2010,45.56,0.000658689
03/03/2010,45.53,0.00219877
02/03/2010,45.43,0.013295122
01/03/2010,44.83,0.016871393
26/02/2010,44.08,-0.016425164
25/02/2010,44.81,-0.003119432
24/02/2010,44.95,-0.01873333
23/02/2010,45.8,-0.001963137
22/02/2010,45.89,0.003711389
19/02/2010,45.72,0.026597313
18/02/2010,44.52,0.015848192
17/02/2010,43.82,0.031056957
16/02/2010,42.48,0.031566466
12/02/2010,41.16,-0.010152371
11/02/2010,41.58,0.01355953
10/02/2010,41.02,-0.001948369
09/02/2010,41.1,0.006591016
08/02/2010,40.83,-0.010961016
05/02/2010,41.28,-0.011800257
04/02/2010,41.77,-0.019441105
03/02/2010,42.59,-0.000938747
02/02/2010,42.63,0.010849163
01/02/2010,42.17,0.007617271
29/01/2010,41.85,-0.007142888
28/01/2010,42.15,-0.0131984
27/01/2010,42.71,0.00375323
26/01/2010,42.55,0.003295672
25/01/2010,42.41,0.017602738
22/01/2010,41.67,-0.026522985
21/01/2010,42.79,0.003980804
20/01/2010,42.62,0.021342997
19/01/2010,41.72,0.006010356
15/01/2010,41.47,-0.009599306
14/01/2010,41.87,0.005748519
13/01/2010,41.63,0.007958561
12/01/2010,41.3,-0.001935172
11/01/2010,41.38,0.011912138
08/01/2010,40.89,-0.006824301
07/01/2010,41.17,-0.015664858
06/01/2010,41.82,0.006477173
05/01/2010,41.55,-0.017180093
04/01/2010,42.27,0.00664612
31/12/2009,41.99,-0.01700159
30/12/2009,42.71,0.001405811
29/12/2009,42.65,-0.003744446
28/12/2009,42.81,0.007973776
24/12/2009,42.47,0.006851769
23/12/2009,42.18,-0.000947867
22/12/2009,42.22,-0.008255737
21/12/2009,42.57,0.012290393
18/12/2009,42.05,-0.000475511
17/12/2009,42.07,-0.008285052
16/12/2009,42.42,-0.000706964
15/12/2009,42.45,-0.006340282
14/12/2009,42.72,0.006104738
11/12/2009,42.46,0.018061327
10/12/2009,41.7,0.005530855
09/12/2009,41.47,0.00362363
08/12/2009,41.32,-0.005550877
07/12/2009,41.55,0.01235032
04/12/2009,41.04,-0.005588643
03/12/2009,41.27,0.012189327
02/12/2009,40.77,0.029875261
01/12/2009,39.57,0.026374592
30/11/2009,38.54,0.010170905
27/11/2009,38.15,-0.012244519
25/11/2009,38.62,-0.016181167
24/11/2009,39.25,0.013078786
23/11/2009,38.74,0.0153469
20/11/2009,38.15,-0.006010733
19/11/2009,38.38,-0.006492686
18/11/2009,38.63,-0.002327086
17/11/2009,38.72,-0.000516396
16/11/2009,38.74,0.011161699
13/11/2009,38.31,0.010232281
12/11/2009,37.92,-0.00315956
11/11/2009,38.04,0.011634187
10/11/2009,37.6,0.016086138
09/11/2009,37,0.034367644
06/11/2009,35.75,0.004204631
05/11/2009,35.6,0.019858809
04/11/2009,34.9,0.00661207
03/11/2009,34.67,0.005495314
02/11/2009,34.48,-0.003474236
30/10/2009,34.6,-0.010922788
29/10/2009,34.98,0.020214376
28/10/2009,34.28,-0.009002529
27/10/2009,34.59,-0.002310137
26/10/2009,34.67,-0.015739343
23/10/2009,35.22,-0.01549545
22/10/2009,35.77,0.010680259
21/10/2009,35.39,-0.003103402
20/10/2009,35.5,-0.015651521
19/10/2009,36.06,0.018189952
16/10/2009,35.41,0.008223497
15/10/2009,35.12,-0.001422678
14/10/2009,35.17,-0.005953242
13/10/2009,35.38,-0.009284073
12/10/2009,35.71,-0.01611146
09/10/2009,36.29,0.00969134
08/10/2009,35.94,0.002507314
07/10/2009,35.85,-0.001393728
06/10/2009,35.9,0.008953613
05/10/2009,35.58,0.017293131
02/10/2009,34.97,-0.017855087
01/10/2009,35.6,-0.008113067
30/09/2009,35.89,-0.01163448
29/09/2009,36.31,0.010520584
28/09/2009,35.93,0.007823454
25/09/2009,35.65,-0.008658063
24/09/2009,35.96,-0.005546326
23/09/2009,36.16,0.00082999
22/09/2009,36.13,0.008058957
21/09/2009,35.84,0.00447428
18/09/2009,35.68,-0.000840454
17/09/2009,35.71,-0.00447053
16/09/2009,35.87,0.01516883
15/09/2009,35.33,0.009670155
14/09/2009,34.99,0.011497683
11/09/2009,34.59,-0.001444461
10/09/2009,34.64,0.012491085
09/09/2009,34.21,0.012057197
08/09/2009,33.8,-0.002954212
04/09/2009,33.9,0.002067032
03/09/2009,33.83,0.002960334
02/09/2009,33.73,-0.007090133
01/09/2009,33.97,-0.010541825
31/08/2009,34.33,-0.006387943
28/08/2009,34.55,0.000579039
27/08/2009,34.53,-0.029111645
26/08/2009,35.55,-0.003650151
25/08/2009,35.68,-0.00503216
24/08/2009,35.86,0.011217168
21/08/2009,35.46,0.023973751
20/08/2009,34.62,0.012790872
19/08/2009,34.18,0.003517002
18/08/2009,34.06,0.004708661
17/08/2009,33.9,-0.007347572
14/08/2009,34.15,-0.004965689
13/08/2009,34.32,-0.014176427
12/08/2009,34.81,0.022368398
11/08/2009,34.04,-0.004104374
10/08/2009,34.18,0.009111011
07/08/2009,33.87,0.036378579
06/08/2009,32.66,-0.046659181
05/08/2009,34.22,-0.000292184
04/08/2009,34.23,0.006741928
03/08/2009,34,0.006491613
31/07/2009,33.78,-0.014693182
30/07/2009,34.28,0.019143568
29/07/2009,33.63,0.005964825
28/07/2009,33.43,-0.012189834
27/07/2009,33.84,0.008904778
24/07/2009,33.54,0.016231195
23/07/2009,33,0.031084208
22/07/2009,31.99,0.001564211
21/07/2009,31.94,0.01641451
20/07/2009,31.42,0.004785461
17/07/2009,31.27,0.016444027
16/07/2009,30.76,-0.003245702
15/07/2009,30.86,0.033611072
14/07/2009,29.84,0.018603614
13/07/2009,29.29,0.020349038
10/07/2009,28.7,-0.006944472
09/07/2009,28.9,0.001731602
08/07/2009,28.85,-0.012401123
07/07/2009,29.21,-0.021673723
06/07/2009,29.85,0.008072698
02/07/2009,29.61,-0.034846731
01/07/2009,30.66,0.022094881
30/06/2009,29.99,-0.013578616
29/06/2009,30.4,0.037196448
26/06/2009,29.29,-0.006465906
25/06/2009,29.48,0.020562753
24/06/2009,28.88,0.004511547
23/06/2009,28.75,-0.027445977
22/06/2009,29.55,0.026750566
19/06/2009,28.77,-0.009685306
18/06/2009,29.05,0.021573558
17/06/2009,28.43,0.003170691
16/06/2009,28.34,-0.001762736
15/06/2009,28.39,-0.023325688
12/06/2009,29.06,0.018406493
11/06/2009,28.53,0.007387896
10/06/2009,28.32,0.008154628
09/06/2009,28.09,-0.010975504
08/06/2009,28.4,0.004587973
05/06/2009,28.27,-0.001413927
04/06/2009,28.31,0.006023047
03/06/2009,28.14,-0.00849262
02/06/2009,28.38,-0.001760254
01/06/2009,28.43,0.04828027
29/05/2009,27.09,-0.001106807
28/05/2009,27.12,-0.001105583
27/05/2009,27.15,-0.059692544
26/05/2009,28.82,0.032084543
22/05/2009,27.91,0.006109633
21/05/2009,27.74,-0.005034171
20/05/2009,27.88,-0.013183872
19/05/2009,28.25,0.011034104
18/05/2009,27.94,0.010433626
15/05/2009,27.65,-0.025353974
14/05/2009,28.36,-0.004924386
13/05/2009,28.5,-0.025633548
12/05/2009,29.24,-0.004095569
11/05/2009,29.36,-0.013532006
08/05/2009,29.76,0.017285636
07/05/2009,29.25,0.000683995
06/05/2009,29.23,-0.005118592
05/05/2009,29.38,0.01924458
04/05/2009,28.82,-0.012413953
01/05/2009,29.18,0.099740817
30/04/2009,26.41,0.012573989
29/04/2009,26.08,0.015066926
28/04/2009,25.69,-0.004272681
27/04/2009,25.8,0.017990317
24/04/2009,25.34,-0.001183199
23/04/2009,25.37,0.001183199
22/04/2009,25.34,-0.013717636
21/04/2009,25.69,-0.007368659
20/04/2009,25.88,-0.025559278
17/04/2009,26.55,0.011744784
16/04/2009,26.24,0.007651147
15/04/2009,26.04,0.035571466
14/04/2009,25.13,-0.021260643
13/04/2009,25.67,-0.012773543
09/04/2009,26,0.001924928
08/04/2009,25.95,-0.018706405
07/04/2009,26.44,-0.007535831
06/04/2009,26.64,-0.000375305
03/04/2009,26.65,-0.011565135
02/04/2009,26.96,0.019854557
01/04/2009,26.43,0.014865911
31/03/2009,26.04,0.012364918
30/03/2009,25.72,-0.021919739
27/03/2009,26.29,-0.024423532
26/03/2009,26.94,0.01082302
25/03/2009,26.65,-0.011565135
24/03/2009,26.96,-0.018740214
23/03/2009,27.47,0.046953483
20/03/2009,26.21,0.009969408
19/03/2009,25.95,0.028930868
18/03/2009,25.21,0.037587775
17/03/2009,24.28,0.003300333
16/03/2009,24.2,0.029352212
13/03/2009,23.5,0.002556456
12/03/2009,23.44,0.043598884
11/03/2009,22.44,0.013459153
10/03/2009,22.14,0.067252227
09/03/2009,20.7,-0.014864815
06/03/2009,21.01,0.049766366
05/03/2009,19.99,-0.074215163
04/03/2009,21.53,-0.005096143
03/03/2009,21.64,-0.050021691
02/03/2009,22.75,-0.055569851
27/02/2009,24.05,-0.110130824
26/02/2009,26.85,-0.310328718
25/02/2009,36.62,-0.018934837
24/02/2009,37.32,0.017843134
23/02/2009,36.66,-0.019717047
20/02/2009,37.39,-0.03288472
19/02/2009,38.64,-0.019477807
18/02/2009,39.4,-0.014113137
17/02/2009,39.96,-0.051218216
13/02/2009,42.06,-0.001425517
12/02/2009,42.12,-0.008275257
11/02/2009,42.47,-0.001646865
10/02/2009,42.54,-0.032152648
09/02/2009,43.93,-0.002273762
06/02/2009,44.03,0.01050238
05/02/2009,43.57,0.021810609
04/02/2009,42.63,0.01655667
03/02/2009,41.93,0.009826322
02/02/2009,41.52,-0.005524212
30/01/2009,41.75,0.001438159
29/01/2009,41.69,-0.010261395
28/01/2009,42.12,0.002139038
27/01/2009,42.03,0.003097822
26/01/2009,41.9,0.022201684
23/01/2009,40.98,-0.007536197
22/01/2009,41.29,0.000726832
21/01/2009,41.26,-0.008927554
20/01/2009,41.63,-0.035861356
16/01/2009,43.15,0.011889638
15/01/2009,42.64,0.002583071
14/01/2009,42.53,-0.016093642
13/01/2009,43.22,-0.01058698
12/01/2009,43.68,-0.007299302
09/01/2009,44,-0.009275035
08/01/2009,44.41,0.000901104
07/01/2009,44.37,-0.000225352
06/01/2009,44.38,-0.001351047
05/01/2009,44.44,
