Date,Close,AMT
29/08/2013,69.69,0.008646833
28/08/2013,69.09,-0.013942015
27/08/2013,70.06,0.001714286
26/08/2013,69.94,-0.001714286
23/08/2013,70.06,0.016986158
22/08/2013,68.88,-0.002175333
21/08/2013,69.03,-0.005057449
20/08/2013,69.38,0.014810783
19/08/2013,68.36,-0.003213089
16/08/2013,68.58,-0.013037994
15/08/2013,69.48,-0.003161376
14/08/2013,69.7,0.006044054
13/08/2013,69.28,-0.005470001
12/08/2013,69.66,-0.007152083
09/08/2013,70.16,0.016816782
08/08/2013,68.99,-0.001448436
07/08/2013,69.09,-0.016934963
06/08/2013,70.27,-0.009489484
05/08/2013,70.94,0.00622174
02/08/2013,70.5,-0.011003073
01/08/2013,71.28,0.006898035
31/07/2013,70.79,-0.026210897
30/07/2013,72.67,0.00344614
29/07/2013,72.42,-0.002206897
26/07/2013,72.58,0.00372697
25/07/2013,72.31,-0.022291521
24/07/2013,73.94,-0.010895259
23/07/2013,74.75,0.005769118
22/07/2013,74.32,-0.010839852
19/07/2013,75.13,0.009226515
18/07/2013,74.44,0.00768664
17/07/2013,73.87,-0.01130716
16/07/2013,74.71,-0.019222438
15/07/2013,76.16,-0.021819047
12/07/2013,77.84,0.007867455
11/07/2013,77.23,0.01948156
10/07/2013,75.74,0.038766631
09/07/2013,72.86,0.011179469
08/07/2013,72.05,0.005288072
05/07/2013,71.67,-0.009857768
03/07/2013,72.38,0.002905571
02/07/2013,72.17,0.002219449
01/07/2013,72.01,-0.015980503
28/06/2013,73.17,-0.01438288
27/06/2013,74.23,0.005403228
26/06/2013,73.83,0.012676514
25/06/2013,72.9,0.025141959
24/06/2013,71.09,-0.012580541
21/06/2013,71.99,0.021765937
20/06/2013,70.44,-0.055232148
19/06/2013,74.44,-0.037571149
18/06/2013,77.29,0.00479866
17/06/2013,76.92,-0.005316058
14/06/2013,77.33,0.01105271
13/06/2013,76.48,0.024888762
12/06/2013,74.6,-0.016221603
11/06/2013,75.82,-0.008274822
10/06/2013,76.45,-0.029895281
07/06/2013,78.77,0.003688398
06/06/2013,78.48,0.033822466
05/06/2013,75.87,-0.009967296
04/06/2013,76.63,-0.0102565
03/06/2013,77.42,-0.005410293
31/05/2013,77.84,-0.011876776
30/05/2013,78.77,-0.008469806
29/05/2013,79.44,-0.025601001
28/05/2013,81.5,-0.00269575
24/05/2013,81.72,0.001714636
23/05/2013,81.58,-0.007206138
22/05/2013,82.17,-0.029616696
21/05/2013,84.64,0.008543004
20/05/2013,83.92,-0.006295679
17/05/2013,84.45,0.01479211
16/05/2013,83.21,-0.013370141
15/05/2013,84.33,0.007140337
14/05/2013,83.73,0.009238772
13/05/2013,82.96,-0.001686138
10/05/2013,83.1,-0.005520235
09/05/2013,83.56,-0.012723877
08/05/2013,84.63,0.012843559
07/05/2013,83.55,0.005641256
06/05/2013,83.08,-0.005760938
03/05/2013,83.56,-0.003464552
02/05/2013,83.85,-0.00095363
01/05/2013,83.93,-0.000714626
30/04/2013,83.99,0.011375325
29/04/2013,83.04,0.000843323
26/04/2013,82.97,-0.010431124
25/04/2013,83.84,0.034461066
24/04/2013,81,-0.011049836
23/04/2013,81.9,0.010802953
22/04/2013,81.02,-0.00037021
19/04/2013,81.05,0.012289895
18/04/2013,80.06,0.003503507
17/04/2013,79.78,-0.010101726
16/04/2013,80.59,0.014498442
15/04/2013,79.43,-0.015490628
12/04/2013,80.67,0.004348103
11/04/2013,80.32,0.005618343
10/04/2013,79.87,0.007288296
09/04/2013,79.29,0.003664165
08/04/2013,79,0.015049385
05/04/2013,77.82,-0.009718747
04/04/2013,78.58,0.00715201
03/04/2013,78.02,-0.009059073
02/04/2013,78.73,0.012525726
01/04/2013,77.75,0.01073263
28/03/2013,76.92,0.000780336
27/03/2013,76.86,0.012700662
26/03/2013,75.89,-0.004863631
25/03/2013,76.26,-0.006144212
22/03/2013,76.73,0.005750898
21/03/2013,76.29,0.012796164
20/03/2013,75.32,0.010543975
19/03/2013,74.53,-0.006952829
18/03/2013,75.05,-0.006772485
15/03/2013,75.56,-0.011186535
14/03/2013,76.41,0.003802535
13/03/2013,76.12,0.001183043
12/03/2013,76.03,-0.011377877
11/03/2013,76.9,-0.003116076
08/03/2013,77.14,-0.005429878
07/03/2013,77.56,0.000773894
06/03/2013,77.5,-0.014729693
05/03/2013,78.65,-0.002666499
04/03/2013,78.86,0.009300022
01/03/2013,78.13,0.006806679
28/02/2013,77.6,0.002580647
27/02/2013,77.4,0.024721683
26/02/2013,75.51,0.024805187
25/02/2013,73.66,-0.011607635
22/02/2013,74.52,0.009979854
21/02/2013,73.78,-0.002301497
20/02/2013,73.95,-0.009019379
19/02/2013,74.62,-0.00747667
15/02/2013,75.18,0.022871978
14/02/2013,73.48,-0.007051833
13/02/2013,74,-0.021258906
12/02/2013,75.59,-0.010396882
11/02/2013,76.38,-0.008863457
08/02/2013,77.06,0.015299416
07/02/2013,75.89,-0.000790306
06/02/2013,75.95,-0.010217537
05/02/2013,76.73,0.003525038
04/02/2013,76.46,-0.002481877
01/02/2013,76.65,0.006544526
31/01/2013,76.15,-0.010450781
30/01/2013,76.95,-0.02147026
29/01/2013,78.62,-0.00330159
28/01/2013,78.88,-0.012848142
25/01/2013,79.9,0.003384947
24/01/2013,79.63,0.008322873
23/01/2013,78.97,-0.003539379
22/01/2013,79.25,-0.001261034
18/01/2013,79.35,0.00606752
17/01/2013,78.87,0.002157772
16/01/2013,78.7,-0.007847148
15/01/2013,79.32,0.007847148
14/01/2013,78.7,-0.001016002
11/01/2013,78.78,0.001397269
10/01/2013,78.67,0.012020605
09/01/2013,77.73,0.005935501
08/01/2013,77.27,0.004019976
07/01/2013,76.96,-0.001168755
04/01/2013,77.05,-0.000908089
03/01/2013,77.12,-0.024717913
02/01/2013,79.05,0.022774782
31/12/2012,77.27,0.018020859
28/12/2012,75.89,-0.005256945
27/12/2012,76.29,0
26/12/2012,76.29,-0.009263554
24/12/2012,77,0.002991483
21/12/2012,76.77,-0.006362418
20/12/2012,77.26,0.014733952
19/12/2012,76.13,-0.008762235
18/12/2012,76.8,-0.001301236
17/12/2012,76.9,0.002995379
14/12/2012,76.67,0.007593647
13/12/2012,76.09,-0.00131337
12/12/2012,76.19,0.01294602
11/12/2012,75.21,0.001197366
10/12/2012,75.12,-0.00438335
07/12/2012,75.45,0.006248774
06/12/2012,74.98,0.004946865
05/12/2012,74.61,-0.002944328
04/12/2012,74.83,-0.000667958
03/12/2012,74.88,-0.000667512
30/11/2012,74.93,0.000400454
29/11/2012,74.9,0.009254979
28/11/2012,74.21,0.000134762
27/11/2012,74.2,-0.002019523
26/11/2012,74.35,-0.008437738
23/11/2012,74.98,0.01153601
21/11/2012,74.12,0.005004406
20/11/2012,73.75,0.00054252
19/11/2012,73.71,-0.002032934
16/11/2012,73.86,0.020655956
15/11/2012,72.35,-0.014953293
14/11/2012,73.44,-0.010699635
13/11/2012,74.23,-0.006847043
12/11/2012,74.74,-0.001337077
09/11/2012,74.84,0.004821868
08/11/2012,74.48,-0.010152371
07/11/2012,75.24,0.01973086
06/11/2012,73.77,-0.002977804
05/11/2012,73.99,-0.006466411
02/11/2012,74.47,-0.001476015
01/11/2012,74.58,-0.009474949
31/10/2012,75.29,0.025832191
26/10/2012,73.37,0.00068171
25/10/2012,73.32,-0.002451983
24/10/2012,73.5,0.000952835
23/10/2012,73.43,-0.001768828
22/10/2012,73.56,-0.00379919
19/10/2012,73.84,-0.022099607
18/10/2012,75.49,0.009316011
17/10/2012,74.79,0.000401204
16/10/2012,74.76,-0.007860942
15/10/2012,75.35,0.043119478
12/10/2012,72.17,0.006952197
11/10/2012,71.67,-0.012203729
10/10/2012,72.55,0.012622402
09/10/2012,71.64,-0.012070906
08/10/2012,72.51,-0.004266159
05/10/2012,72.82,0.012436253
04/10/2012,71.92,-0.010236637
03/10/2012,72.66,0.013858315
02/10/2012,71.66,0.008267405
01/10/2012,71.07,-0.004492497
28/09/2012,71.39,0.004633213
27/09/2012,71.06,0.004796172
26/09/2012,70.72,0.008948288
25/09/2012,70.09,-0.011490303
24/09/2012,70.9,0.006935135
21/09/2012,70.41,-0.005382449
20/09/2012,70.79,0.001838106
19/09/2012,70.66,-0.006348332
18/09/2012,71.11,-0.001124385
17/09/2012,71.19,-0.002385129
14/09/2012,71.36,-0.019841095
13/09/2012,72.79,0.01160715
12/09/2012,71.95,0.002922961
11/09/2012,71.74,0.004750603
10/09/2012,71.4,-0.007256521
07/09/2012,71.92,0.003900813
06/09/2012,71.64,0.009819128
05/09/2012,70.94,0.002257974
04/09/2012,70.78,0.005383212
31/08/2012,70.4,0.003985203
30/08/2012,70.12,0.005290639
29/08/2012,69.75,0.003734563
28/08/2012,69.49,-0.000143895
27/08/2012,69.5,0.000863682
24/08/2012,69.44,0.003317709
23/08/2012,69.21,-0.009491012
22/08/2012,69.87,-0.004284497
21/08/2012,70.17,-0.016115701
20/08/2012,71.31,0.001262892
17/08/2012,71.22,0.002389823
16/08/2012,71.05,-0.002108964
15/08/2012,71.2,-0.0025249
14/08/2012,71.38,0.00238446
13/08/2012,71.21,0.009878714
10/08/2012,70.51,0.00326728
09/08/2012,70.28,0.003420756
08/08/2012,70.04,-0.00682985
07/08/2012,70.52,-0.027690204
06/08/2012,72.5,-0.007831324
03/08/2012,73.07,0.012116354
02/08/2012,72.19,0.008765274
01/08/2012,71.56,-0.010426174
31/07/2012,72.31,0.002769701
30/07/2012,72.11,-0.00304625
27/07/2012,72.33,0.018136658
26/07/2012,71.03,0.025234784
25/07/2012,69.26,0.001734104
24/07/2012,69.14,-0.011504297
23/07/2012,69.94,-0.01391475
20/07/2012,70.92,0.005656124
19/07/2012,70.52,0.005973563
18/07/2012,70.1,-0.040947522
17/07/2012,73.03,0.01032285
16/07/2012,72.28,0.001800181
13/07/2012,72.15,0.014800605
12/07/2012,71.09,0.012598369
11/07/2012,70.2,0.004282662
10/07/2012,69.9,-0.02709734
09/07/2012,71.82,0.014445241
06/07/2012,70.79,-0.00605593
05/07/2012,71.22,-0.002944271
03/07/2012,71.43,-0.000979501
