Date,Close,FTI
27/01/2011,92.03,-0.002712822
26/01/2011,92.28,0.055935266
25/01/2011,87.26,-0.001603115
24/01/2011,87.4,0.013941121
21/01/2011,86.19,0.007920833
20/01/2011,85.51,-0.015434017
19/01/2011,86.84,-0.023444798
18/01/2011,88.9,0.001238111
14/01/2011,88.79,-0.0004504
13/01/2011,88.83,0.002592573
12/01/2011,88.6,0.011579196
11/01/2011,87.58,0.01867059
10/01/2011,85.96,-0.001046451
07/01/2011,86.05,0.033440819
06/01/2011,83.22,-0.031812533
05/01/2011,85.91,-0.003949819
04/01/2011,86.25,-0.020086759
03/01/2011,88,-0.010287808
31/12/2010,88.91,0.00462207
30/12/2010,88.5,0.00045208
29/12/2010,88.46,0.02078887
28/12/2010,86.64,0.00196407
27/12/2010,86.47,0.000694123
23/12/2010,86.41,-0.010017932
22/12/2010,87.28,-0.00343132
21/12/2010,87.58,0.008370169
20/12/2010,86.85,0.004731961
17/12/2010,86.44,-0.023326006
16/12/2010,88.48,0.032624074
15/12/2010,85.64,-0.019770573
14/12/2010,87.35,-0.003998863
13/12/2010,87.7,-0.00125349
10/12/2010,87.81,0.006741727
09/12/2010,87.22,-0.002519181
08/12/2010,87.44,-0.007519689
07/12/2010,88.1,-0.011511243
06/12/2010,89.12,0.002921679
03/12/2010,88.86,0.001351352
02/12/2010,88.74,0.018079974
01/12/2010,87.15,0.033960904
30/11/2010,84.24,-0.003554927
29/11/2010,84.54,0.012378163
26/11/2010,83.5,-0.009060625
24/11/2010,84.26,0.034163501
23/11/2010,81.43,-0.01993987
22/11/2010,83.07,0.003255564
19/11/2010,82.8,0.031779866
18/11/2010,80.21,0.035273893
17/11/2010,77.43,0.012868183
16/11/2010,76.44,-0.015061308
15/11/2010,77.6,0.011535349
12/11/2010,76.71,-0.030807211
11/11/2010,79.11,0.006594824
10/11/2010,78.59,0.017197549
09/11/2010,77.25,-0.016433802
08/11/2010,78.53,0.006002956
05/11/2010,78.06,0.008361791
04/11/2010,77.41,0.035234353
03/11/2010,74.73,0.013065039
02/11/2010,73.76,0.01999245
01/11/2010,72.3,0.002770085
29/10/2010,72.1,0.024713417
28/10/2010,70.34,-0.040810621
27/10/2010,73.27,0.015126801
26/10/2010,72.17,-0.000554093
25/10/2010,72.21,-0.001245589
22/10/2010,72.3,0.001799682
21/10/2010,72.17,0.008907505
20/10/2010,71.53,0.016776315
19/10/2010,70.34,-0.022630806
18/10/2010,71.95,-0.013117206
15/10/2010,72.9,0.011867119
14/10/2010,72.04,-0.011043735
13/10/2010,72.84,0.014938037
12/10/2010,71.76,0.007974859
11/10/2010,71.19,0.005210912
08/10/2010,70.82,0.03272393
07/10/2010,68.54,-0.016782801
06/10/2010,69.7,0.000143482
05/10/2010,69.69,0.0317811
04/10/2010,67.51,-0.027611132
01/10/2010,69.4,0.016123525
30/09/2010,68.29,-0.009763283
29/09/2010,68.96,0.028983272
28/09/2010,66.99,0.007341407
27/09/2010,66.5,-0.015666117
24/09/2010,67.55,0.037558143
23/09/2010,65.06,-0.005670948
22/09/2010,65.43,-0.010641633
21/09/2010,66.13,-0.021837541
20/09/2010,67.59,0.036460803
17/09/2010,65.17,-0.00764296
16/09/2010,65.67,-0.011506561
15/09/2010,66.43,0.001657251
14/09/2010,66.32,-0.015559859
13/09/2010,67.36,0.022064685
10/09/2010,65.89,0.01298422
09/09/2010,65.04,-0.000922084
08/09/2010,65.1,-0.001841621
07/09/2010,65.22,-0.020638062
03/09/2010,66.58,0.010114057
02/09/2010,65.91,0.017138905
01/09/2010,64.79,0.046439172
31/08/2010,61.85,-0.004516865
30/08/2010,62.13,-0.02871618
27/08/2010,63.94,0.034527334
26/08/2010,61.77,-0.000323729
25/08/2010,61.79,-0.003392846
24/08/2010,62,0.000483988
23/08/2010,61.97,0.005501632
20/08/2010,61.63,-0.010652134
19/08/2010,62.29,-0.02285451
18/08/2010,63.73,-0.020654512
17/08/2010,65.06,0.035036427
16/08/2010,62.82,0.013623097
13/08/2010,61.97,0.014465917
12/08/2010,61.08,-0.006527438
11/08/2010,61.48,-0.032170495
10/08/2010,63.49,-0.023043212
09/08/2010,64.97,0.016449781
06/08/2010,63.91,-0.01336669
05/08/2010,64.77,-0.008149503
04/08/2010,65.3,0.013412673
03/08/2010,64.43,-0.003872672
02/08/2010,64.68,0.021882711
30/07/2010,63.28,0.002531647
29/07/2010,63.12,0.030563743
28/07/2010,61.22,0.02046276
27/07/2010,59.98,-0.030215763
26/07/2010,61.82,-0.030585372
23/07/2010,63.74,0.020125867
22/07/2010,62.47,0.029072287
21/07/2010,60.68,-0.014560584
20/07/2010,61.57,0.026663857
19/07/2010,59.95,0.010901575
16/07/2010,59.3,-0.029083895
15/07/2010,61.05,-0.005227916
14/07/2010,61.37,-0.005362815
13/07/2010,61.7,0.00748336
12/07/2010,61.24,-0.006185922
09/07/2010,61.62,-0.000811096
08/07/2010,61.67,0.024789909
07/07/2010,60.16,0.060998694
06/07/2010,56.6,0.037441378
02/07/2010,54.52,0.020382399
01/07/2010,53.42,0.014329054
30/06/2010,52.66,0.018978812
29/06/2010,51.67,-0.019168691
28/06/2010,52.67,-0.023455433
25/06/2010,53.92,0.008193714
24/06/2010,53.48,-0.010601792
23/06/2010,54.05,0.010040992
22/06/2010,53.51,-0.027282798
21/06/2010,54.99,-0.002905395
18/06/2010,55.15,0.006914147
17/06/2010,54.77,-0.010353376
16/06/2010,55.34,-0.000361337
15/06/2010,55.36,0.048293539
14/06/2010,52.75,0.003608398
11/06/2010,52.56,0.009558475
10/06/2010,52.06,0.076830431
09/06/2010,48.21,-0.006409616
08/06/2010,48.52,0.019143323
07/06/2010,47.6,-0.03509132
04/06/2010,49.3,-0.024445216
03/06/2010,50.52,-0.011610875
02/06/2010,51.11,0.035447758
01/06/2010,49.33,-0.164493464
28/05/2010,58.15,-0.070058512
27/05/2010,62.37,0.0530078
26/05/2010,59.15,0.000338181
25/05/2010,59.13,0.027431859
24/05/2010,57.53,-0.025230893
21/05/2010,59,0.062777361
20/05/2010,55.41,-0.063116287
19/05/2010,59.02,-0.014800136
18/05/2010,59.9,-0.006323869
17/05/2010,60.28,-0.018897941
14/05/2010,61.43,-0.040515908
13/05/2010,63.97,-0.015819188
12/05/2010,64.99,0.02745454
11/05/2010,63.23,-0.03450762
10/05/2010,65.45,0.099183217
07/05/2010,59.27,-0.040018567
06/05/2010,61.69,-0.03801046
05/05/2010,64.08,-0.034509981
04/05/2010,66.33,-0.038739321
03/05/2010,68.95,0.018443146
30/04/2010,67.69,-0.079894964
29/04/2010,73.32,0.083595109
28/04/2010,67.44,0.006545694
27/04/2010,67,-0.047082951
26/04/2010,70.23,0.00614156
23/04/2010,69.8,0.024950526
22/04/2010,68.08,0.017335051
21/04/2010,66.91,-0.004324815
20/04/2010,67.2,0.033132143
19/04/2010,65.01,-0.014810562
16/04/2010,65.98,-0.028242445
15/04/2010,67.87,-0.002942477
14/04/2010,68.07,0.015694725
13/04/2010,67.01,-0.011572829
12/04/2010,67.79,0.006363322
09/04/2010,67.36,-0.007837378
08/04/2010,67.89,0.003098033
07/04/2010,67.68,-0.018735911
06/04/2010,68.96,0.013577842
05/04/2010,68.03,0.029536753
01/04/2010,66.05,0.021733332
31/03/2010,64.63,-0.011231751
30/03/2010,65.36,0.037410846
29/03/2010,62.96,0.021188594
26/03/2010,61.64,0.005531168
25/03/2010,61.3,0.003595363
24/03/2010,61.08,-0.013981694
23/03/2010,61.94,0.015948263
22/03/2010,60.96,0.01287784
19/03/2010,60.18,-0.029955591
18/03/2010,62.01,-0.025317808
17/03/2010,63.6,0.003780723
16/03/2010,63.36,0.040256603
15/03/2010,60.86,-0.021296424
12/03/2010,62.17,0.017688088
11/03/2010,61.08,-0.005876608
10/03/2010,61.44,0.011294007
09/03/2010,60.75,0.002142211
08/03/2010,60.62,-0.014737454
05/03/2010,61.52,0.029695353
04/03/2010,59.72,-0.014792923
03/03/2010,60.61,0.051805761
02/03/2010,57.55,0.011534556
01/03/2010,56.89,0.012736772
26/02/2010,56.17,-0.010801345
25/02/2010,56.78,0.012940002
24/02/2010,56.05,0.038371832
23/02/2010,53.94,-0.019279033
22/02/2010,54.99,-0.001816861
19/02/2010,55.09,0.005460516
18/02/2010,54.79,-0.019519868
17/02/2010,55.87,-0.047195057
16/02/2010,58.57,0.019655805
12/02/2010,57.43,0.000522512
11/02/2010,57.4,0.03546471
10/02/2010,55.4,0.001083619
09/02/2010,55.34,0.034001254
08/02/2010,53.49,-0.002240897
05/02/2010,53.61,-0.008728814
04/02/2010,54.08,-0.038452325
03/02/2010,56.2,0.010373908
02/02/2010,55.62,0.008304796
01/02/2010,55.16,0.036743725
29/01/2010,53.17,-0.005813425
28/01/2010,53.48,-0.013557641
27/01/2010,54.21,0.004251786
26/01/2010,53.98,-0.011603409
25/01/2010,54.61,0.006982755
22/01/2010,54.23,-0.035682496
21/01/2010,56.2,-0.0389127
20/01/2010,58.43,-0.021167499
19/01/2010,59.68,0.014855101
15/01/2010,58.8,0.012148323
14/01/2010,58.09,-0.00515111
13/01/2010,58.39,0.00963697
12/01/2010,57.83,-0.030651131
11/01/2010,59.63,-0.021074372
08/01/2010,60.9,0.017725967
07/01/2010,59.83,-0.011631903
06/01/2010,60.53,0.004636538
05/01/2010,60.25,0.017074402
04/01/2010,59.23,0.023747592
31/12/2009,57.84,-0.009121481
30/12/2009,58.37,-0.006659292
29/12/2009,58.76,-0.001360544
28/12/2009,58.84,0.001190375
24/12/2009,58.77,0.000510595
23/12/2009,58.74,-0.000340426
22/12/2009,58.76,0.008888947
21/12/2009,58.24,0.011744522
18/12/2009,57.56,0.008374089
17/12/2009,57.08,-0.008721493
16/12/2009,57.58,0.02248075
15/12/2009,56.3,0.015212821
14/12/2009,55.45,0.017464515
11/12/2009,54.49,0.001285465
10/12/2009,54.42,0.024743147
09/12/2009,53.09,0.002640515
08/12/2009,52.95,-0.029036099
07/12/2009,54.51,-0.007129177
04/12/2009,54.9,-0.010869672
03/12/2009,55.5,-0.026492793
02/12/2009,56.99,0.009697687
01/12/2009,56.44,0.035528036
30/11/2009,54.47,0.011819159
27/11/2009,53.83,-0.035405158
25/11/2009,55.77,0.013902905
24/11/2009,55,-0.004173099
23/11/2009,55.23,0.015693753
20/11/2009,54.37,-0.022190798
19/11/2009,55.59,-0.024170361
18/11/2009,56.95,-0.012216557
17/11/2009,57.65,-0.016173787
16/11/2009,58.59,0.026110241
13/11/2009,57.08,0.004917467
12/11/2009,56.8,-0.029490429
11/11/2009,58.5,0.003939373
10/11/2009,58.27,-0.005817949
09/11/2009,58.61,0.03436645
06/11/2009,56.63,0.007266315
05/11/2009,56.22,0.038068762
04/11/2009,54.12,-0.006996898
03/11/2009,54.5,0.017958457
02/11/2009,53.53,0.017526125
30/10/2009,52.6,-0.055287209
29/10/2009,55.59,0.030872851
28/10/2009,53.9,-0.048525088
27/10/2009,56.58,0.001768973
26/10/2009,56.48,-0.020850514
23/10/2009,57.67,-0.019234665
22/10/2009,58.79,0.008026685
21/10/2009,58.32,0.022718397
20/10/2009,57.01,-0.018078017
19/10/2009,58.05,0.014226472
16/10/2009,57.23,-0.007485456
15/10/2009,57.66,0.008884302
14/10/2009,57.15,0.031822079
13/10/2009,55.36,-0.009349223
12/10/2009,55.88,0.011157215
09/10/2009,55.26,-0.001265937
08/10/2009,55.33,0.025628348
07/10/2009,53.93,0.010250765
06/10/2009,53.38,0.03139826
05/10/2009,51.73,0.034815199
02/10/2009,49.96,-0.012728891
01/10/2009,50.6,-0.031896909
30/09/2009,52.24,-0.010852082
29/09/2009,52.81,-0.002080773
28/09/2009,52.92,0.021584259
25/09/2009,51.79,-0.003469549
24/09/2009,51.97,-0.032932575
23/09/2009,53.71,-0.02935452
22/09/2009,55.31,0.012736708
21/09/2009,54.61,0.004588427
18/09/2009,54.36,0.004055305
17/09/2009,54.14,-0.009192931
16/09/2009,54.64,-0.000182999
15/09/2009,54.65,0.02971435
14/09/2009,53.05,0.02887666
11/09/2009,51.54,0.021573694
10/09/2009,50.44,0.013774047
09/09/2009,49.75,-0.010000083
08/09/2009,50.25,0.052918075
04/09/2009,47.66,0.022706546
03/09/2009,46.59,0.017757071
02/09/2009,45.77,-0.003489644
01/09/2009,45.93,-0.0378129
31/08/2009,47.7,-0.020131426
28/08/2009,48.67,0.003911482
27/08/2009,48.48,0.000206292
26/08/2009,48.47,0.006416249
25/08/2009,48.16,-0.010328536
24/08/2009,48.66,0.015115724
21/08/2009,47.93,0.037194809
20/08/2009,46.18,0.022335065
19/08/2009,45.16,0.020130405
18/08/2009,44.26,0.023084101
17/08/2009,43.25,-0.030288095
14/08/2009,44.58,-0.028525981
13/08/2009,45.87,0.024049697
12/08/2009,44.78,0.031993653
11/08/2009,43.37,-0.019861399
10/08/2009,44.24,0.013426075
07/08/2009,43.65,0.002752927
06/08/2009,43.53,-0.005269803
05/08/2009,43.76,-0.00955204
04/08/2009,44.18,-0.013042685
03/08/2009,44.76,0.028553945
31/07/2009,43.5,0.016690234
30/07/2009,42.78,0.018639209
29/07/2009,41.99,0.009812212
28/07/2009,41.58,-0.003121626
27/07/2009,41.71,0.008426678
24/07/2009,41.36,0.008742163
23/07/2009,41,0.021946387
22/07/2009,40.11,-0.021214412
21/07/2009,40.97,0.013268008
20/07/2009,40.43,0.02860205
17/07/2009,39.29,0.010490054
16/07/2009,38.88,0.018430113
15/07/2009,38.17,0.042001626
14/07/2009,36.6,0.026018628
13/07/2009,35.66,0.013551873
10/07/2009,35.18,-0.004537728
09/07/2009,35.34,0.006814336
08/07/2009,35.1,-0.006248245
07/07/2009,35.32,-0.03423181
06/07/2009,36.55,0.003288575
02/07/2009,36.43,-0.041667094
01/07/2009,37.98,0.010587711
30/06/2009,37.58,-0.012954576
29/06/2009,38.07,0.006852952
26/06/2009,37.81,-0.014702286
25/06/2009,38.37,0.063201565
24/06/2009,36.02,0.005288808
23/06/2009,35.83,0.017455398
22/06/2009,35.21,-0.063543991
19/06/2009,37.52,0
18/06/2009,37.52,-0.003724399
17/06/2009,37.66,-0.021280194
16/06/2009,38.47,-0.021345802
15/06/2009,39.3,-0.038437474
12/06/2009,40.84,-0.026101047
11/06/2009,41.92,0.018053204
10/06/2009,41.17,-0.007742599
09/06/2009,41.49,0.015300845
08/06/2009,40.86,-0.027518029
05/06/2009,42,-0.021202208
04/06/2009,42.9,0.031012072
03/06/2009,41.59,-0.047426728
02/06/2009,43.61,-0.00206162
01/06/2009,43.7,0.048767281
29/05/2009,41.62,0.066815659
28/05/2009,38.93,-0.000256838
27/05/2009,38.94,-0.032342384
26/05/2009,40.22,0.041889612
22/05/2009,38.57,0.005720244
21/05/2009,38.35,-0.043623802
20/05/2009,40.06,0.026303995
19/05/2009,39.02,0.032294473
18/05/2009,37.78,0.059715163
15/05/2009,35.59,-0.001964913
14/05/2009,35.66,0.02326346
13/05/2009,34.84,-0.060692155
12/05/2009,37.02,0.001351534
11/05/2009,36.97,-0.047282014
08/05/2009,38.76,0.074147665
07/05/2009,35.99,-0.034679243
06/05/2009,37.26,0.023626354
05/05/2009,36.39,-0.023089441
04/05/2009,37.24,0.064323721
01/05/2009,34.92,0.019957278
30/04/2009,34.23,-0.048748429
29/04/2009,35.94,0.060798538
28/04/2009,33.82,-0.032007388
27/04/2009,34.92,-0.034063814
24/04/2009,36.13,0.038081036
23/04/2009,34.78,-0.018798617
22/04/2009,35.44,0
21/04/2009,35.44,0.031821518
20/04/2009,34.33,-0.082705587
17/04/2009,37.29,0.042454684
16/04/2009,35.74,0.032705887
15/04/2009,34.59,-0.000578035
14/04/2009,34.61,-0.020023552
13/04/2009,35.31,-0.008179428
09/04/2009,35.6,0.058117234
08/04/2009,33.59,0.036069981
07/04/2009,32.4,-0.029199155
06/04/2009,33.36,-0.043408574
03/04/2009,34.84,0.052744586
02/04/2009,33.05,0.043915529
01/04/2009,31.63,0.008254015
31/03/2009,31.37,-0.008570121
30/03/2009,31.64,-0.01785482
27/03/2009,32.21,-0.011114656
26/03/2009,32.57,-0.000920669
25/03/2009,32.6,-0.006421059
24/03/2009,32.81,-0.034744435
23/03/2009,33.97,0.081220911
20/03/2009,31.32,-0.044340701
19/03/2009,32.74,0.070215366
18/03/2009,30.52,0.026225569
17/03/2009,29.73,0.034562893
16/03/2009,28.72,0.058798296
13/03/2009,27.08,0.00258828
12/03/2009,27.01,0.050494689
11/03/2009,25.68,-0.035198737
10/03/2009,26.6,0.081014358
09/03/2009,24.53,0.008186701
06/03/2009,24.33,0.010328536
05/03/2009,24.08,-0.042282721
04/03/2009,25.12,0.054399017
03/03/2009,23.79,-0.020799419
02/03/2009,24.29,-0.08670256
27/02/2009,26.49,-0.009019227
26/02/2009,26.73,0.025384958
25/02/2009,26.06,-0.001150527
24/02/2009,26.09,0.064921883
23/02/2009,24.45,-0.072558423
20/02/2009,26.29,-0.044269829
19/02/2009,27.48,0.01799204
18/02/2009,26.99,-0.023435712
17/02/2009,27.63,-0.01258783
13/02/2009,27.98,-0.044389604
12/02/2009,29.25,0.020028294
11/02/2009,28.67,-0.014886894
10/02/2009,29.1,-0.029458707
09/02/2009,29.97,0.006024115
06/02/2009,29.79,0.027911955
05/02/2009,28.97,0.043024972
04/02/2009,27.75,0.023702112
03/02/2009,27.1,0.017870915
02/02/2009,26.62,-0.105773653
30/01/2009,29.59,-0.020074277
29/01/2009,30.19,-0.061656764
28/01/2009,32.11,0.098773036
27/01/2009,29.09,-0.014334716
26/01/2009,29.51,0.050384114
23/01/2009,28.06,0.072026692
22/01/2009,26.11,-0.044934553
21/01/2009,27.31,0.091582242
20/01/2009,24.92,-0.0512331
16/01/2009,26.23,0.030188051
15/01/2009,25.45,0.044183893
14/01/2009,24.35,-0.051231691
13/01/2009,25.63,0.014937385
12/01/2009,25.25,-0.061812035
09/01/2009,26.86,-0.062418815
08/01/2009,28.59,0.031263647
07/01/2009,27.71,-0.035452135
06/01/2009,28.71,0.081989336
05/01/2009,26.45,
