Date,Close,CHRW
25/01/2011,77.83,0.00102841
24/01/2011,77.75,0.001673425
21/01/2011,77.62,-0.002316305
20/01/2011,77.8,0.001028807
19/01/2011,77.72,-0.020503743
18/01/2011,79.33,0.005688657
14/01/2011,78.88,-0.006318737
13/01/2011,79.38,-0.004650294
12/01/2011,79.75,0.003013942
11/01/2011,79.51,-0.000880005
10/01/2011,79.58,0.000251351
07/01/2011,79.56,-0.001005025
06/01/2011,79.64,-0.003009029
05/01/2011,79.88,-0.007110365
04/01/2011,80.45,-0.013089839
03/01/2011,81.51,0.016326893
31/12/2010,80.19,0.001372684
30/12/2010,80.08,-0.005231049
29/12/2010,80.5,0.010113077
28/12/2010,79.69,-0.000878018
27/12/2010,79.76,0.000627077
23/12/2010,79.71,-0.002505953
22/12/2010,79.91,-0.001500563
21/12/2010,80.03,0.012953712
20/12/2010,79,0
17/12/2010,79,-0.002528446
16/12/2010,79.2,0.008622929
15/12/2010,78.52,0.000764429
14/12/2010,78.46,0.004983081
13/12/2010,78.07,-0.000640246
10/12/2010,78.12,0.004618946
09/12/2010,77.76,0.007875581
08/12/2010,77.15,0.00937629
07/12/2010,76.43,0.006431734
06/12/2010,75.94,-0.005384477
03/12/2010,76.35,0.007097822
02/12/2010,75.81,0.009942416
01/12/2010,75.06,0.018149319
30/11/2010,73.71,0.002580997
29/11/2010,73.52,-0.007992998
26/11/2010,74.11,-0.00148318
24/11/2010,74.22,0.025794675
23/11/2010,72.33,-0.007575272
22/11/2010,72.88,0.00041172
19/11/2010,72.85,0.008270206
18/11/2010,72.25,0.016326324
17/11/2010,71.08,0.003664557
16/11/2010,70.82,-0.008156423
15/11/2010,71.4,0.002805051
12/11/2010,71.2,-0.008391658
11/11/2010,71.8,0.015580356
10/11/2010,70.69,-0.007048239
09/11/2010,71.19,-0.013672088
08/11/2010,72.17,0.005279256
05/11/2010,71.79,-0.006387136
04/11/2010,72.25,0.023952402
03/11/2010,70.54,-0.007766755
02/11/2010,71.09,0.008475824
01/11/2010,70.49,0.000141874
29/10/2010,70.48,0.004265611
28/10/2010,70.18,-0.01849421
27/10/2010,71.49,-0.006830723
26/10/2010,71.98,-0.01105289
25/10/2010,72.78,0.003578806
22/10/2010,72.52,0.001656086
21/10/2010,72.4,0.000552639
20/10/2010,72.36,0.009162913
19/10/2010,71.7,-0.00083647
18/10/2010,71.76,-0.006666691
15/10/2010,72.24,0.002494804
14/10/2010,72.06,0.007801656
13/10/2010,71.5,0.012242466
12/10/2010,70.63,-0.006913608
11/10/2010,71.12,-0.001264667
08/10/2010,71.21,0.001545921
07/10/2010,71.1,0
06/10/2010,71.1,0.002957957
05/10/2010,70.89,0.019227253
04/10/2010,69.54,-0.001436988
01/10/2010,69.64,-0.004012616
30/09/2010,69.92,0.005018291
29/09/2010,69.57,0.002302491
28/09/2010,69.41,0.010427321
27/09/2010,68.69,0.001311093
24/09/2010,68.6,0.021959471
23/09/2010,67.11,-0.01435042
22/09/2010,68.08,-0.011101487
21/09/2010,68.84,0.000726586
20/09/2010,68.79,0.004954834
17/09/2010,68.45,0.00895156
16/09/2010,67.84,-0.00543919
15/09/2010,68.21,0.003083476
14/09/2010,68,0
13/09/2010,68,0.007380107
10/09/2010,67.5,-0.002810861
09/09/2010,67.69,0.000295508
08/09/2010,67.67,0.009055209
07/09/2010,67.06,-0.007428351
03/09/2010,67.56,0.004896515
02/09/2010,67.23,0.012874429
01/09/2010,66.37,0.021011735
31/08/2010,64.99,0.001385788
30/08/2010,64.9,-0.015594262
27/08/2010,65.92,0.015440191
26/08/2010,64.91,-0.003230027
25/08/2010,65.12,-0.000307078
24/08/2010,65.14,-0.010992477
23/08/2010,65.86,-0.004544774
20/08/2010,66.16,0.014769968
19/08/2010,65.19,-0.012045583
18/08/2010,65.98,-0.00468739
17/08/2010,66.29,0.021807955
16/08/2010,64.86,0.00401669
13/08/2010,64.6,-0.004479118
12/08/2010,64.89,-0.001386002
11/08/2010,64.98,-0.018600933
10/08/2010,66.2,-0.023439156
09/08/2010,67.77,0.01307014
06/08/2010,66.89,-0.006853424
05/08/2010,67.35,0.001932081
04/08/2010,67.22,0.011822061
03/08/2010,66.43,0.00316623
02/08/2010,66.22,0.015523063
30/07/2010,65.2,0.00878077
29/07/2010,64.63,-0.003706568
28/07/2010,64.87,0.058238078
27/07/2010,61.2,-0.014598799
26/07/2010,62.1,0.019841275
23/07/2010,60.88,0.024610487
22/07/2010,59.4,0.030598063
21/07/2010,57.61,-0.017891411
20/07/2010,58.65,0.006843483
19/07/2010,58.25,0.013829088
16/07/2010,57.45,-0.019478337
15/07/2010,58.58,-0.002897812
14/07/2010,58.75,0.012675744
13/07/2010,58.01,0.018266142
12/07/2010,56.96,-0.001754079
09/07/2010,57.06,0.004743092
08/07/2010,56.79,0.006891095
07/07/2010,56.4,0.013566791
06/07/2010,55.64,0.010660504
02/07/2010,55.05,-0.012097286
01/07/2010,55.72,0.001077393
30/06/2010,55.66,-0.005017932
29/06/2010,55.94,-0.017015653
28/06/2010,56.9,-0.005782895
25/06/2010,57.23,0.004202423
24/06/2010,56.99,-0.00821324
23/06/2010,57.46,-0.002259888
22/06/2010,57.59,-0.026051173
21/06/2010,59.11,0.000846239
18/06/2010,59.06,-0.004729739
17/06/2010,59.34,0.001011634
16/06/2010,59.28,-0.000674536
15/06/2010,59.32,0.01050679
14/06/2010,58.7,0.008382566
11/06/2010,58.21,0.013316237
10/06/2010,57.44,0.042862434
09/06/2010,55.03,0.002729508
08/06/2010,54.88,0.00255428
07/06/2010,54.74,-0.020969677
04/06/2010,55.9,-0.037568048
03/06/2010,58.04,-0.001377411
02/06/2010,58.12,0.018056046
01/06/2010,57.08,-0.017883973
28/05/2010,58.11,-0.010101961
27/05/2010,58.7,0.023092531
26/05/2010,57.36,-0.000697107
25/05/2010,57.4,0.001220256
24/05/2010,57.33,-0.014717606
21/05/2010,58.18,0.019964208
20/05/2010,57.03,-0.03970617
19/05/2010,59.34,0.002024292
18/05/2010,59.22,-0.009077218
17/05/2010,59.76,0.002513196
14/05/2010,59.61,-0.016471548
13/05/2010,60.6,-0.01017904
12/05/2010,61.22,0.008859779
11/05/2010,60.68,0
10/05/2010,60.68,0.048106482
07/05/2010,57.83,-0.022737966
06/05/2010,59.16,-0.025862791
05/05/2010,60.71,0.000164731
04/05/2010,60.7,-0.017474112
03/05/2010,61.77,0.023754086
30/04/2010,60.32,-0.013666138
29/04/2010,61.15,0.009695253
28/04/2010,60.56,0.004800142
27/04/2010,60.27,-0.014495395
26/04/2010,61.15,-0.00700728
23/04/2010,61.58,0.001950586
22/04/2010,61.46,0.024041994
21/04/2010,60,0.018503472
20/04/2010,58.9,0.00459458
19/04/2010,58.63,0.004273146
16/04/2010,58.38,-0.009376933
15/04/2010,58.93,0.020400125
14/04/2010,57.74,0.020117883
13/04/2010,56.59,0.002654164
12/04/2010,56.44,-0.000177164
09/04/2010,56.45,0.015172089
08/04/2010,55.6,0.008126456
07/04/2010,55.15,-0.002354434
06/04/2010,55.28,-0.006850577
05/04/2010,55.66,-0.00035926
01/04/2010,55.68,-0.003048509
31/03/2010,55.85,-0.00660304
30/03/2010,56.22,0.002315022
29/03/2010,56.09,0.009494026
26/03/2010,55.56,-0.00161856
25/03/2010,55.65,-0.008410178
24/03/2010,56.12,-0.005508677
23/03/2010,56.43,0.00355051
22/03/2010,56.23,-0.006558563
19/03/2010,56.6,0.000353419
18/03/2010,56.58,0.01603455
17/03/2010,55.68,0.007209837
16/03/2010,55.28,0.025651828
15/03/2010,53.88,0.000185615
12/03/2010,53.87,0.007640026
11/03/2010,53.46,-0.003920475
10/03/2010,53.67,0.005230724
09/03/2010,53.39,0.001311967
08/03/2010,53.32,0.001313691
05/03/2010,53.25,0.010951771
04/03/2010,52.67,0.003804456
03/03/2010,52.47,-0.014004771
02/03/2010,53.21,-0.006556172
01/03/2010,53.56,0.004303496
26/02/2010,53.33,-0.002995696
25/02/2010,53.49,-0.003545772
24/02/2010,53.68,0.002237972
23/02/2010,53.56,-0.011140108
22/02/2010,54.16,0.012260975
19/02/2010,53.5,0.011278315
18/02/2010,52.9,-0.001888575
17/02/2010,53,0.004728141
16/02/2010,52.75,0.01201502
12/02/2010,52.12,-0.018628176
11/02/2010,53.1,0.024014876
10/02/2010,51.84,-0.015883981
09/02/2010,52.67,0.011265036
08/02/2010,52.08,-0.006888661
05/02/2010,52.44,-0.015328146
04/02/2010,53.25,-0.005431234
03/02/2010,53.54,-0.069963637
02/02/2010,57.42,0.000348371
01/02/2010,57.4,0.013505423
29/01/2010,56.63,0.001590528
28/01/2010,56.54,-0.016140701
27/01/2010,57.46,0.006284937
26/01/2010,57.1,-0.006284937
25/01/2010,57.46,0.00191621
22/01/2010,57.35,-0.004870422
21/01/2010,57.63,-0.00259943
20/01/2010,57.78,-0.006039187
19/01/2010,58.13,0.007078148
15/01/2010,57.72,0.001734004
14/01/2010,57.62,0.005220127
13/01/2010,57.32,0.005773789
12/01/2010,56.99,-0.01272792
11/01/2010,57.72,0.002949599
08/01/2010,57.55,0.013293881
07/01/2010,56.79,-0.009638207
06/01/2010,57.34,-0.013339306
05/01/2010,58.11,-0.020945849
04/01/2010,59.34,0.010332945
31/12/2009,58.73,-0.016716303
30/12/2009,59.72,0.003522607
29/12/2009,59.51,0.007759823
28/12/2009,59.05,0.004242688
24/12/2009,58.8,0.004431574
23/12/2009,58.54,-0.002559073
22/12/2009,58.69,0.000681779
21/12/2009,58.65,0.007874056
18/12/2009,58.19,0.006897768
17/12/2009,57.79,-0.026636371
16/12/2009,59.35,-0.00604739
15/12/2009,59.71,0.01128433
14/12/2009,59.04,0.016049516
11/12/2009,58.1,0.007081816
10/12/2009,57.69,0.003994795
09/12/2009,57.46,0.000870549
08/12/2009,57.41,0.002616205
07/12/2009,57.26,-0.009905373
04/12/2009,57.83,0.010604185
03/12/2009,57.22,-0.008526981
02/12/2009,57.71,0.019774903
01/12/2009,56.58,0.014778156
30/11/2009,55.75,-0.001433949
27/11/2009,55.83,-0.010512346
25/11/2009,56.42,-0.003008586
24/11/2009,56.59,-0.008971826
23/11/2009,57.1,-0.001749782
20/11/2009,57.2,-0.002618945
19/11/2009,57.35,-0.009889905
18/11/2009,57.92,-0.011671949
17/11/2009,58.6,0.001024415
16/11/2009,58.54,0.023855928
13/11/2009,57.16,-0.009229495
12/11/2009,57.69,-0.007942031
11/11/2009,58.15,0.015772924
10/11/2009,57.24,-0.002094242
09/11/2009,57.36,0.015106558
06/11/2009,56.5,0.008174917
05/11/2009,56.04,0.024384844
04/11/2009,54.69,-0.023849369
03/11/2009,56.01,0.010409283
02/11/2009,55.43,0.005789776
30/10/2009,55.11,-0.02490945
29/10/2009,56.5,0.007996489
28/10/2009,56.05,-0.007819482
27/10/2009,56.49,-0.005824745
26/10/2009,56.82,-0.007364578
23/10/2009,57.24,-0.030114983
22/10/2009,58.99,0.004417268
21/10/2009,58.73,-0.045598581
20/10/2009,61.47,0.004402061
19/10/2009,61.2,0.004585661
16/10/2009,60.92,-0.000984414
15/10/2009,60.98,0.004272808
14/10/2009,60.72,0.026703856
13/10/2009,59.12,0.005937756
12/10/2009,58.77,0.006144413
09/10/2009,58.41,0.010844413
08/10/2009,57.78,0.004683849
07/10/2009,57.51,-0.002604846
06/10/2009,57.66,0.000173445
05/10/2009,57.65,0.024228713
02/10/2009,56.27,0.002312963
01/10/2009,56.14,-0.028274778
30/09/2009,57.75,0.004338402
29/09/2009,57.5,-0.013302433
28/09/2009,58.27,0.012085782
25/09/2009,57.57,-0.006751519
24/09/2009,57.96,-0.005505864
23/09/2009,58.28,-0.013971943
22/09/2009,59.1,0.008154989
21/09/2009,58.62,-0.001193419
18/09/2009,58.69,0
17/09/2009,58.69,-0.002382574
16/09/2009,58.83,0.007164821
15/09/2009,58.41,-0.003247589
14/09/2009,58.6,-0.002045688
11/09/2009,58.72,0.022736081
10/09/2009,57.4,0.013682024
09/09/2009,56.62,-0.005460163
08/09/2009,56.93,-0.002806527
04/09/2009,57.09,0.01838482
03/09/2009,56.05,0.011845077
02/09/2009,55.39,0.000361141
01/09/2009,55.37,-0.015945872
31/08/2009,56.26,-0.008848049
28/08/2009,56.76,-0.005096224
27/08/2009,57.05,-0.005244767
26/08/2009,57.35,-0.004349724
25/08/2009,57.6,0.002259495
24/08/2009,57.47,-0.001738526
21/08/2009,57.57,0.032482997
20/08/2009,55.73,0.0023354
19/08/2009,55.6,0.013034218
18/08/2009,54.88,0.020247333
17/08/2009,53.78,-0.018240948
14/08/2009,54.77,-0.012879997
13/08/2009,55.48,-0.000720721
12/08/2009,55.52,0.015611136
11/08/2009,54.66,0.005319649
10/08/2009,54.37,-0.007330068
07/08/2009,54.77,0.032850685
06/08/2009,53,-0.010137125
05/08/2009,53.54,-0.018505339
04/08/2009,54.54,-0.004573318
03/08/2009,54.79,0.004756687
31/07/2009,54.53,0.001835536
30/07/2009,54.43,0.020603977
29/07/2009,53.32,-0.006169974
28/07/2009,53.65,-0.003349463
27/07/2009,53.83,-0.002597404
24/07/2009,53.97,-0.011422379
23/07/2009,54.59,0.023351691
22/07/2009,53.33,0.017401612
21/07/2009,52.41,-0.012137452
20/07/2009,53.05,0.008518745
17/07/2009,52.6,0.001141335
16/07/2009,52.54,0.027398974
15/07/2009,51.12,-0.000977613
14/07/2009,51.17,0.011597182
13/07/2009,50.58,-0.005520519
10/07/2009,50.86,0.013659521
09/07/2009,50.17,0.00139623
08/07/2009,50.1,0.000199621
07/07/2009,50.09,-0.028730823
06/07/2009,51.55,0.014655856
02/07/2009,50.8,-0.036908836
01/07/2009,52.71,0.010681009
30/06/2009,52.15,-0.009162118
29/06/2009,52.63,0.014738519
26/06/2009,51.86,-0.002503612
25/06/2009,51.99,0.035634154
24/06/2009,50.17,0.008808866
23/06/2009,49.73,0.006657949
22/06/2009,49.4,-0.021230519
19/06/2009,50.46,0.005564402
18/06/2009,50.18,0.008807103
17/06/2009,49.74,-0.00040201
16/06/2009,49.76,-0.025789963
15/06/2009,51.06,-0.026286786
12/06/2009,52.42,-0.026356947
11/06/2009,53.82,-0.001299787
10/06/2009,53.89,0.001671465
09/06/2009,53.8,0.016870128
08/06/2009,52.9,0.007590169
05/06/2009,52.5,0.005922264
04/06/2009,52.19,-0.007064469
03/06/2009,52.56,-0.018100042
02/06/2009,53.52,0.010140932
01/06/2009,52.98,0.041624506
29/05/2009,50.82,0.014668251
28/05/2009,50.08,0.017118533
27/05/2009,49.23,-0.034341566
26/05/2009,50.95,0.047427011
22/05/2009,48.59,-0.003287449
21/05/2009,48.75,-0.042764722
20/05/2009,50.88,-0.012888286
19/05/2009,51.54,-0.009270055
18/05/2009,52.02,0.025110808
15/05/2009,50.73,-0.001772526
14/05/2009,50.82,0.011080446
13/05/2009,50.26,-0.033072185
12/05/2009,51.95,-0.005183846
11/05/2009,52.22,-0.005538064
08/05/2009,52.51,-0.016245163
07/05/2009,53.37,-0.031356313
06/05/2009,55.07,0.003638352
05/05/2009,54.87,0.001824152
04/05/2009,54.77,0.036442032
01/05/2009,52.81,-0.006605667
30/04/2009,53.16,0.003203017
29/04/2009,52.99,0.019244187
28/04/2009,51.98,0.00578817
27/04/2009,51.68,-0.031803118
24/04/2009,53.35,0.001500657
23/04/2009,53.27,0.01056813
22/04/2009,52.71,0.071149843
21/04/2009,49.09,0.022246026
20/04/2009,48.01,-0.034796798
17/04/2009,49.71,0.003022063
16/04/2009,49.56,0.024717835
15/04/2009,48.35,0.01647415
14/04/2009,47.56,0.01184447
13/04/2009,47,-0.026248226
09/04/2009,48.25,0.04710247
08/04/2009,46.03,0.020411111
07/04/2009,45.1,-0.048895744
06/04/2009,47.36,-0.020067563
03/04/2009,48.32,0.004771298
02/04/2009,48.09,0.058664079
01/04/2009,45.35,-0.005716814
31/03/2009,45.61,0.020601017
30/03/2009,44.68,-0.035615987
27/03/2009,46.3,-0.03062766
26/03/2009,47.74,0.070505176
25/03/2009,44.49,-0.015611379
24/03/2009,45.19,-0.055731318
23/03/2009,47.78,0.086516808
20/03/2009,43.82,-0.034540325
19/03/2009,45.36,-0.014010737
18/03/2009,46,0.017323095
17/03/2009,45.21,0.026447082
16/03/2009,44.03,0.030204025
13/03/2009,42.72,0.005398441
12/03/2009,42.49,0.042303832
11/03/2009,40.73,0.00665109
10/03/2009,40.46,0.061412747
09/03/2009,38.05,-0.000262778
06/03/2009,38.06,-0.008633147
05/03/2009,38.39,-0.043080448
04/03/2009,40.08,0.022711044
03/03/2009,39.18,-0.012932854
02/03/2009,39.69,-0.041698406
27/02/2009,41.38,0.015832751
26/02/2009,40.73,-0.025213457
25/02/2009,41.77,-0.032504039
24/02/2009,43.15,0.011889638
23/02/2009,42.64,-0.047628049
20/02/2009,44.72,-0.004907438
19/02/2009,44.94,-0.002222717
18/02/2009,45.04,-0.006418081
17/02/2009,45.33,-0.042541231
13/02/2009,47.3,-0.00316623
12/02/2009,47.45,0.00804067
11/02/2009,47.07,-0.019773467
10/02/2009,48.01,-0.034595611
09/02/2009,49.7,-0.006018072
06/02/2009,50,0.033556784
05/02/2009,48.35,0.029596031
04/02/2009,46.94,-0.003190474
03/02/2009,47.09,0.045398174
02/02/2009,45,-0.02154403
30/01/2009,45.98,0.016888218
29/01/2009,45.21,-0.024039619
28/01/2009,46.31,0.038296934
27/01/2009,44.57,0.021086826
26/01/2009,43.64,-0.00343132
23/01/2009,43.79,-0.030141733
22/01/2009,45.13,-0.020397681
21/01/2009,46.06,0.024839171
20/01/2009,44.93,-0.050135268
16/01/2009,47.24,-0.032079401
15/01/2009,48.78,0.036960048
14/01/2009,47.01,-0.033674624
13/01/2009,48.62,0.003296253
12/01/2009,48.46,-0.016982505
09/01/2009,49.29,-0.040164444
08/01/2009,51.31,-0.009697516
07/01/2009,51.81,-0.032098473
06/01/2009,53.5,-0.004662013
05/01/2009,53.75,
