Date,Close,HCN
25/01/2011,48.5,0.01349268
24/01/2011,47.85,0.005658613
21/01/2011,47.58,-0.005449605
20/01/2011,47.84,0.001883043
19/01/2011,47.75,0.004197278
18/01/2011,47.55,0.010570923
14/01/2011,47.05,-0.000849798
13/01/2011,47.09,0.001913063
12/01/2011,47,-0.005728243
11/01/2011,47.27,-0.001690975
10/01/2011,47.35,-0.001055409
07/01/2011,47.4,-0.006309169
06/01/2011,47.7,-0.002930712
05/01/2011,47.84,0.001883043
04/01/2011,47.75,-0.014140389
03/01/2011,48.43,0.016446712
31/12/2010,47.64,0
30/12/2010,47.64,0.002311654
29/12/2010,47.53,-0.000420698
28/12/2010,47.55,0.00358159
27/12/2010,47.38,0.002959207
23/12/2010,47.24,0.000635257
22/12/2010,47.21,0.011718468
21/12/2010,46.66,0.021007811
20/12/2010,45.69,0.012775504
17/12/2010,45.11,0.015864482
16/12/2010,44.4,0.003384098
15/12/2010,44.25,-0.01190624
14/12/2010,44.78,-0.016829449
13/12/2010,45.54,0
10/12/2010,45.54,0.007493974
09/12/2010,45.2,-0.002209946
08/12/2010,45.3,-0.010758694
07/12/2010,45.79,0.003500332
06/12/2010,45.63,-0.003718696
03/12/2010,45.8,-0.005877888
02/12/2010,46.07,0.010254262
01/12/2010,45.6,-0.014802186
30/11/2010,46.28,-0.001295617
29/11/2010,46.34,0.004758824
26/11/2010,46.12,-0.004543004
24/11/2010,46.33,0.01741825
23/11/2010,45.53,-0.008093668
22/11/2010,45.9,0.000435825
19/11/2010,45.88,0.010517187
18/11/2010,45.4,-0.000660575
17/11/2010,45.43,0.00154202
16/11/2010,45.36,-0.030825102
15/11/2010,46.78,-0.004691841
12/11/2010,47,-0.017505456
11/11/2010,47.83,-0.013291992
10/11/2010,48.47,0.00849482
09/11/2010,48.06,-0.04892887
08/11/2010,50.47,0.003771717
05/11/2010,50.28,-0.015002255
04/11/2010,51.04,0.013015368
03/11/2010,50.38,-0.016926206
02/11/2010,51.24,-0.009130709
01/11/2010,51.71,0.011866689
29/10/2010,51.1,0.004904375
28/10/2010,50.85,0.001377546
27/10/2010,50.78,-0.007650847
26/10/2010,51.17,-0.000976658
25/10/2010,51.22,0.006267157
22/10/2010,50.9,0.000393005
21/10/2010,50.88,0.001573564
20/10/2010,50.8,0.013675766
19/10/2010,50.11,-0.003187889
18/10/2010,50.27,0.016244216
15/10/2010,49.46,0
14/10/2010,49.46,0.002631847
13/10/2010,49.33,0.004266131
12/10/2010,49.12,0.005716635
11/10/2010,48.84,0.002665301
08/10/2010,48.71,-0.002665301
07/10/2010,48.84,0.002665301
06/10/2010,48.71,-0.001231022
05/10/2010,48.77,0.021345749
04/10/2010,47.74,0.007569422
01/10/2010,47.38,0.000844595
30/09/2010,47.34,0.007420791
29/09/2010,46.99,-0.006786877
28/09/2010,47.31,0.009770681
27/09/2010,46.85,-0.011038108
24/09/2010,47.37,0.022415284
23/09/2010,46.32,-0.013509372
22/09/2010,46.95,-0.001064396
21/09/2010,47,-0.029971855
20/09/2010,48.43,0.010795206
17/09/2010,47.91,0.005441621
16/09/2010,47.65,-0.002096437
15/09/2010,47.75,0.006513312
14/09/2010,47.44,0.001898935
13/09/2010,47.35,0.013822655
10/09/2010,46.7,0.001714531
09/09/2010,46.62,-0.01194044
08/09/2010,47.18,0.001484781
07/09/2010,47.11,-0.013493774
03/09/2010,47.75,0.009257377
02/09/2010,47.31,0.010197666
01/09/2010,46.83,0.019405525
31/08/2010,45.93,0.010725724
30/08/2010,45.44,-0.005486681
27/08/2010,45.69,0.018110036
26/08/2010,44.87,-0.007991164
25/08/2010,45.23,0.009106115
24/08/2010,44.82,0.003352333
23/08/2010,44.67,-0.009136554
20/08/2010,45.08,0.00489216
19/08/2010,44.86,-0.010863647
18/08/2010,45.35,-0.00088164
17/08/2010,45.39,0.020027372
16/08/2010,44.49,-0.005156384
13/08/2010,44.72,0.001342582
12/08/2010,44.66,-0.001118944
11/08/2010,44.71,-0.019271834
10/08/2010,45.58,-0.000438693
09/08/2010,45.6,0.002415195
06/08/2010,45.49,-0.000219804
05/08/2010,45.5,-0.011146438
04/08/2010,46.01,-0.000434594
03/08/2010,46.03,-0.011448446
02/08/2010,46.56,0.027214045
30/07/2010,45.31,0.003980545
29/07/2010,45.13,-0.007945308
28/07/2010,45.49,-0.000219804
27/07/2010,45.5,-0.002853069
26/07/2010,45.63,0.012126706
23/07/2010,45.08,0.00600736
22/07/2010,44.81,0.02165661
21/07/2010,43.85,-0.014264931
20/07/2010,44.48,0.015405833
19/07/2010,43.8,0.018898926
16/07/2010,42.98,-0.017299474
15/07/2010,43.73,-0.003879955
14/07/2010,43.9,-0.004998874
13/07/2010,44.12,0.018991533
12/07/2010,43.29,0.002544236
09/07/2010,43.18,0.00767178
08/07/2010,42.85,0.005616678
07/07/2010,42.61,0.031710846
06/07/2010,41.28,-0.011560822
02/07/2010,41.76,-0.005254371
01/07/2010,41.98,-0.003329373
30/06/2010,42.12,-0.005917877
29/06/2010,42.37,-0.009396358
28/06/2010,42.77,0.000467727
25/06/2010,42.75,0.022472856
24/06/2010,41.8,-0.014487844
23/06/2010,42.41,0.007574001
22/06/2010,42.09,-0.022552048
21/06/2010,43.05,-0.006483005
18/06/2010,43.33,-0.024394234
17/06/2010,44.4,0.004967271
16/06/2010,44.18,-0.01438227
15/06/2010,44.82,0.013477293
14/06/2010,44.22,0.004987542
11/06/2010,44,0.0040993
10/06/2010,43.82,0.033177849
09/06/2010,42.39,0.005677801
08/06/2010,42.15,0.024010757
07/06/2010,41.15,-0.001457018
04/06/2010,41.21,-0.032468834
03/06/2010,42.57,-0.004687142
02/06/2010,42.77,0.009632402
01/06/2010,42.36,-0.016854332
28/05/2010,43.08,-0.011998298
27/05/2010,43.6,0.040726433
26/05/2010,41.86,-0.01799291
25/05/2010,42.62,0.026389265
24/05/2010,41.51,0
21/05/2010,41.51,0.037054908
20/05/2010,40,-0.026641931
19/05/2010,41.08,-0.008242471
18/05/2010,41.42,-0.015808712
17/05/2010,42.08,0.001664883
14/05/2010,42.01,-0.014415941
13/05/2010,42.62,-0.009806289
12/05/2010,43.04,0.003025017
11/05/2010,42.91,0.0004662
10/05/2010,42.89,0.056102918
07/05/2010,40.55,-0.00467463
06/05/2010,40.74,-0.066239945
05/05/2010,43.53,-0.019563863
04/05/2010,44.39,-0.034321978
03/05/2010,45.94,0.022230474
30/04/2010,44.93,-0.018741591
29/04/2010,45.78,0.025665126
28/04/2010,44.62,0.003817227
27/04/2010,44.45,-0.022467856
26/04/2010,45.46,0.005072235
23/04/2010,45.23,0.0104457
22/04/2010,44.76,0.008075414
21/04/2010,44.4,0.012464751
20/04/2010,43.85,0.013777485
19/04/2010,43.25,-0.000693401
16/04/2010,43.28,-0.0223907
15/04/2010,44.26,-0.036819417
14/04/2010,45.92,-0.004996209
13/04/2010,46.15,0.018589928
12/04/2010,45.3,-0.007258362
09/04/2010,45.63,0.011904903
08/04/2010,45.09,-0.000886721
07/04/2010,45.13,-0.017135744
06/04/2010,45.91,0.011391142
05/04/2010,45.39,0.006631324
01/04/2010,45.09,-0.003100091
31/03/2010,45.23,-0.010556509
30/03/2010,45.71,-0.002621806
29/03/2010,45.83,-0.001090394
26/03/2010,45.88,-0.008464511
25/03/2010,46.27,-0.000864118
24/03/2010,46.31,0.001296457
23/03/2010,46.25,-0.000216193
22/03/2010,46.26,0.011085865
19/03/2010,45.75,-0.003491167
18/03/2010,45.91,-0.006513267
17/03/2010,46.21,0.004989706
16/03/2010,45.98,0.022433314
15/03/2010,44.96,0.004011594
12/03/2010,44.78,0.006721961
11/03/2010,44.48,0.009941338
10/03/2010,44.04,0.009353325
09/03/2010,43.63,0.005285546
08/03/2010,43.4,0.005545301
05/03/2010,43.16,0.01235591
04/03/2010,42.63,0.006825965
03/03/2010,42.34,-0.004477444
02/03/2010,42.53,-0.003989211
01/03/2010,42.7,0.0079944
26/02/2010,42.36,-0.00635371
25/02/2010,42.63,0.008717219
24/02/2010,42.26,0.017184194
23/02/2010,41.54,-0.0110128
22/02/2010,42,0.003338901
19/02/2010,41.86,-0.011637704
18/02/2010,42.35,0.007822726
17/02/2010,42.02,0.007404787
16/02/2010,41.71,0.0230397
12/02/2010,40.76,-0.005626926
11/02/2010,40.99,0.01252011
10/02/2010,40.48,0.003960401
09/02/2010,40.32,0.001489204
08/02/2010,40.26,-0.018701332
05/02/2010,41.02,0.014735041
04/02/2010,40.42,-0.055810538
03/02/2010,42.74,-0.014402107
02/02/2010,43.36,0.006942865
01/02/2010,43.06,0.001394376
29/01/2010,43,-0.006721546
28/01/2010,43.29,-0.002998503
27/01/2010,43.42,0.007629213
26/01/2010,43.09,-0.005323471
25/01/2010,43.32,0.002542472
22/01/2010,43.21,-0.022200248
21/01/2010,44.18,-0.023930472
20/01/2010,45.25,-0.00397001
19/01/2010,45.43,0.025188003
15/01/2010,44.3,-0.00180424
14/01/2010,44.38,-0.007408273
13/01/2010,44.71,0.021248539
12/01/2010,43.77,-0.009097174
11/01/2010,44.17,0.002266547
08/01/2010,44.07,-0.01038384
07/01/2010,44.53,0.002023155
06/01/2010,44.44,-0.004938282
05/01/2010,44.66,0.013979935
04/01/2010,44.04,-0.006337731
31/12/2009,44.32,-0.035682456
30/12/2009,45.93,0.0021796
29/12/2009,45.83,-0.007174724
28/12/2009,46.16,-0.000649702
24/12/2009,46.19,0.013513719
23/12/2009,45.57,-0.002848693
22/12/2009,45.7,0.004825629
21/12/2009,45.48,0.007282389
18/12/2009,45.15,0.003550037
17/12/2009,44.99,-0.008851574
16/12/2009,45.39,-0.005492709
15/12/2009,45.64,-0.009811482
14/12/2009,46.09,0.013763188
11/12/2009,45.46,0.001761339
10/12/2009,45.38,-0.002421042
09/12/2009,45.49,0.001760176
08/12/2009,45.41,-0.003956049
07/12/2009,45.59,-0.010907613
04/12/2009,46.09,0.019941496
03/12/2009,45.18,-0.008156113
02/12/2009,45.55,0.013482357
01/12/2009,44.94,0.008716113
30/11/2009,44.55,0.040074051
27/11/2009,42.8,-0.02878725
25/11/2009,44.05,0
24/11/2009,44.05,-0.003625655
23/11/2009,44.21,0.008404365
20/11/2009,43.84,0.001826485
19/11/2009,43.76,-0.011587089
18/11/2009,44.27,0.023772548
17/11/2009,43.23,-0.006226239
16/11/2009,43.5,0.007846798
13/11/2009,43.16,0.007208495
12/11/2009,42.85,-0.013905207
11/11/2009,43.45,0.009945728
10/11/2009,43.02,-0.016140539
09/11/2009,43.72,0.036808255
06/11/2009,42.14,-0.017874418
05/11/2009,42.9,-0.019162539
04/11/2009,43.73,-0.02773884
03/11/2009,44.96,-0.001555729
02/11/2009,45.03,0.014765369
30/10/2009,44.37,-0.024269253
29/10/2009,45.46,0.031734507
28/10/2009,44.04,-0.025998775
27/10/2009,45.2,0.003768153
26/10/2009,45.03,0.012064489
23/10/2009,44.49,-0.012952392
22/10/2009,45.07,0.02584704
21/10/2009,43.92,-0.015139821
20/10/2009,44.59,-0.01976305
19/10/2009,45.48,0.027417297
16/10/2009,44.25,-0.012799097
15/10/2009,44.82,0.00022314
14/10/2009,44.81,0.025769961
13/10/2009,43.67,-0.00593609
12/10/2009,43.93,0.005478215
09/10/2009,43.69,0.016849793
08/10/2009,42.96,0.010059741
07/10/2009,42.53,0.005186245
06/10/2009,42.31,-0.0014171
05/10/2009,42.37,0.023642892
02/10/2009,41.38,0.009225606
01/10/2009,41,-0.015008754
30/09/2009,41.62,-0.019981635
29/09/2009,42.46,-0.013335091
28/09/2009,43.03,0.027327967
25/09/2009,41.87,-0.003338105
24/09/2009,42.01,-0.016291235
23/09/2009,42.7,-0.029536065
22/09/2009,43.98,0.022767455
21/09/2009,42.99,-0.010413145
18/09/2009,43.44,0.003459014
17/09/2009,43.29,-0.00368919
16/09/2009,43.45,0.019991368
15/09/2009,42.59,0.014664407
14/09/2009,41.97,0.016576956
11/09/2009,41.28,0.003397237
10/09/2009,41.14,-0.006058422
09/09/2009,41.39,0.015338097
08/09/2009,40.76,0.015327865
04/09/2009,40.14,0.003493889
03/09/2009,40,0
02/09/2009,40,-0.001998003
01/09/2009,40.08,-0.063555628
31/08/2009,42.71,-0.008625767
28/08/2009,43.08,0.006053569
27/08/2009,42.82,0.013400929
26/08/2009,42.25,-0.003544008
25/08/2009,42.4,-0.001649582
24/08/2009,42.47,-0.012634702
21/08/2009,43.01,0.024001152
20/08/2009,41.99,0.036376465
19/08/2009,40.49,0.002968095
18/08/2009,40.37,0.015225553
17/08/2009,39.76,-0.024839827
14/08/2009,40.76,0.004672331
13/08/2009,40.57,-0.012005534
12/08/2009,41.06,0.000974659
11/08/2009,41.02,-0.023847933
10/08/2009,42.01,-0.025615312
07/08/2009,43.1,0.040725325
06/08/2009,41.38,-0.058433043
05/08/2009,43.87,0.032197338
04/08/2009,42.48,0.040841612
03/08/2009,40.78,0.017813435
31/07/2009,40.06,-0.001496633
30/07/2009,40.12,0.025496774
29/07/2009,39.11,-0.002553628
28/07/2009,39.21,-0.004834
27/07/2009,39.4,0.01534557
24/07/2009,38.8,-0.000772897
23/07/2009,38.83,0.038860232
22/07/2009,37.35,-0.006937061
21/07/2009,37.61,0.006401729
20/07/2009,37.37,0.027398974
17/07/2009,36.36,-0.010668956
16/07/2009,36.75,0.006004385
15/07/2009,36.53,0.028601144
14/07/2009,35.5,0.003951459
13/07/2009,35.36,0.031602745
10/07/2009,34.26,0.006442189
09/07/2009,34.04,-0.011101487
08/07/2009,34.42,0.009047194
07/07/2009,34.11,-0.008756623
06/07/2009,34.41,0.039720693
02/07/2009,33.07,-0.038557564
01/07/2009,34.37,0.007886707
30/06/2009,34.1,0.003525268
29/06/2009,33.98,0.008867927
26/06/2009,33.68,-0.005330187
25/06/2009,33.86,0.009197513
24/06/2009,33.55,0.00868139
23/06/2009,33.26,0.001805598
22/06/2009,33.2,-0.032012218
19/06/2009,34.28,0.002921416
18/06/2009,34.18,-0.000877321
17/06/2009,34.21,-0.000876552
16/06/2009,34.24,-0.004952669
15/06/2009,34.41,-0.042390076
12/06/2009,35.9,0.034862536
11/06/2009,34.67,-0.016874417
10/06/2009,35.26,-0.022435041
09/06/2009,36.06,0.003055134
08/06/2009,35.95,0.006978395
05/06/2009,35.7,-0.005029348
04/06/2009,35.88,0.032864147
03/06/2009,34.72,0.010713871
02/06/2009,34.35,-0.01674404
01/06/2009,34.93,0.019659494
29/05/2009,34.25,0.029331091
28/05/2009,33.26,0.016674632
27/05/2009,32.71,-0.036618737
26/05/2009,33.93,0.041829477
22/05/2009,32.54,-0.00643286
21/05/2009,32.75,0.005204359
20/05/2009,32.58,-0.009774055
19/05/2009,32.9,-0.029942357
18/05/2009,33.9,0.055182231
15/05/2009,32.08,-0.036723833
14/05/2009,33.28,0.023408882
13/05/2009,32.51,-0.037136343
12/05/2009,33.74,0.00743719
11/05/2009,33.49,-0.02942254
08/05/2009,34.49,0.073684305
07/05/2009,32.04,-0.063777464
06/05/2009,34.15,0.02821271
05/05/2009,33.2,-0.050796183
04/05/2009,34.93,0.055021966
01/05/2009,33.06,-0.030093139
30/04/2009,34.07,-0.040551926
29/04/2009,35.48,0.020501857
28/04/2009,34.76,0.033346172
27/04/2009,33.62,-0.02959923
24/04/2009,34.63,0.026629225
23/04/2009,33.72,0.05799611
22/04/2009,31.82,-0.047262555
21/04/2009,33.36,0.074661529
20/04/2009,30.96,-0.084505009
17/04/2009,33.69,-0.026652625
16/04/2009,34.6,0.002314816
15/04/2009,34.52,0.06740086
14/04/2009,32.27,-0.090028204
13/04/2009,35.31,0
09/04/2009,35.31,0.091268514
08/04/2009,32.23,0.028002459
07/04/2009,31.34,-0.077043762
06/04/2009,33.85,0.00503481
03/04/2009,33.68,0.043386146
02/04/2009,32.25,0.062040352
01/04/2009,30.31,-0.009195467
31/03/2009,30.59,0.083125804
30/03/2009,28.15,-0.064316472
27/03/2009,30.02,-0.031478009
26/03/2009,30.98,-0.037692506
25/03/2009,32.17,-0.006815392
24/03/2009,32.39,-0.072342201
23/03/2009,34.82,0.141687977
20/03/2009,30.22,-0.034794601
19/03/2009,31.29,-0.066753229
18/03/2009,33.45,0.040884278
17/03/2009,32.11,0.072312876
16/03/2009,29.87,-0.064810496
13/03/2009,31.87,-0.018959387
12/03/2009,32.48,0.055059777
11/03/2009,30.74,0
10/03/2009,30.74,0.098013897
09/03/2009,27.87,0.021763645
06/03/2009,27.27,-0.014200129
05/03/2009,27.66,-0.06643477
04/03/2009,29.56,0.005087344
03/03/2009,29.41,0.019918241
02/03/2009,28.83,-0.065123678
27/02/2009,30.77,-0.025350307
26/02/2009,31.56,-0.037622967
25/02/2009,32.77,-0.020538324
24/02/2009,33.45,0.072522476
23/02/2009,31.11,-0.046782977
20/02/2009,32.6,0.085785135
19/02/2009,29.92,-0.055262679
18/02/2009,31.62,0.009532961
17/02/2009,31.32,-0.028951047
13/02/2009,32.24,-0.052564199
12/02/2009,33.98,-0.032429014
11/02/2009,35.1,0.012903405
10/02/2009,34.65,-0.079576399
09/02/2009,37.52,-0.001863933
06/02/2009,37.59,0.053269455
05/02/2009,35.64,-0.035826372
04/02/2009,36.94,-0.028817362
03/02/2009,38.02,-0.015139939
02/02/2009,38.6,0.020678659
30/01/2009,37.81,0.021655705
29/01/2009,37,-0.118383456
28/01/2009,41.65,0.069593292
27/01/2009,38.85,0.008011414
26/01/2009,38.54,-0.000518807
23/01/2009,38.56,0.039137729
22/01/2009,37.08,-0.024771542
21/01/2009,38.01,0.061858611
20/01/2009,35.73,-0.096251141
16/01/2009,39.34,0.051908901
15/01/2009,37.35,0.042664387
14/01/2009,35.79,-0.042396613
13/01/2009,37.34,0.03321841
12/01/2009,36.12,-0.026770241
09/01/2009,37.1,-0.02159796
08/01/2009,37.91,-0.03013998
07/01/2009,39.07,-0.025522548
06/01/2009,40.08,0.036589447
05/01/2009,38.64,
