Date,Close,SHW
26/01/2011,84.87,-0.014272587
25/01/2011,86.09,0.032944711
24/01/2011,83.3,0.012198956
21/01/2011,82.29,0.00487271
20/01/2011,81.89,-0.014788148
19/01/2011,83.11,-0.021780093
18/01/2011,84.94,0.007800536
14/01/2011,84.28,0.007981459
13/01/2011,83.61,0.005757483
12/01/2011,83.13,-0.001322354
11/01/2011,83.24,0.00747622
10/01/2011,82.62,-0.000604997
07/01/2011,82.67,-0.002295657
06/01/2011,82.86,0.003142756
05/01/2011,82.6,-0.013468217
04/01/2011,83.72,-0.012227849
03/01/2011,84.75,0.011869576
31/12/2010,83.75,-0.003694659
30/12/2010,84.06,0.002262849
29/12/2010,83.87,0.00143181
28/12/2010,83.75,-0.006071086
27/12/2010,84.26,0.001781791
23/12/2010,84.11,-0.004626068
22/12/2010,84.5,0.01442304
21/12/2010,83.29,0.004090477
20/12/2010,82.95,0.011274897
17/12/2010,82.02,0.000609793
16/12/2010,81.97,0.011904172
15/12/2010,81,0.020202707
14/12/2010,79.38,0.015232587
13/12/2010,78.18,0.0053867
10/12/2010,77.76,0.003349224
09/12/2010,77.5,0.003360479
08/12/2010,77.24,0.006364071
07/12/2010,76.75,-0.002862349
06/12/2010,76.97,-0.000779221
03/12/2010,77.03,0.010702269
02/12/2010,76.21,0.002890935
01/12/2010,75.99,0.024241997
30/11/2010,74.17,-0.0006739
29/11/2010,74.22,-0.006981768
26/11/2010,74.74,-0.004805135
24/11/2010,75.1,0.013539988
23/11/2010,74.09,-0.008734854
22/11/2010,74.74,0.018364005
19/11/2010,73.38,0.008897465
18/11/2010,72.73,-0.000962001
17/11/2010,72.8,-0.010385445
16/11/2010,73.56,0.000679948
15/11/2010,73.51,0.00614043
12/11/2010,73.06,-0.010213202
11/11/2010,73.81,0.00325689
10/11/2010,73.57,0.005725206
09/11/2010,73.15,0
08/11/2010,73.15,-0.001639121
05/11/2010,73.27,0.005885993
04/11/2010,72.84,0.00951797
03/11/2010,72.15,-0.003182733
02/11/2010,72.38,0.000829302
01/11/2010,72.32,-0.008947682
29/10/2010,72.97,0.016860543
28/10/2010,71.75,-0.002922554
27/10/2010,71.96,0.000138976
26/10/2010,71.95,-0.035766848
25/10/2010,74.57,0.021552851
22/10/2010,72.98,0.007150746
21/10/2010,72.46,-0.004543898
20/10/2010,72.79,0.000687144
19/10/2010,72.74,0.007866992
18/10/2010,72.17,0.002358328
15/10/2010,72,-0.015299037
14/10/2010,73.11,-0.001913092
13/10/2010,73.25,0.007261798
12/10/2010,72.72,0.00939493
11/10/2010,72.04,-0.01979174
08/10/2010,73.48,-0.0025824
07/10/2010,73.67,-0.004469433
06/10/2010,74,-0.009682701
05/10/2010,74.72,0.013609319
04/10/2010,73.71,-0.004467013
01/10/2010,74.04,-0.014747552
30/09/2010,75.14,-0.010063644
29/09/2010,75.9,-0.009049836
28/09/2010,76.59,0.016455318
27/09/2010,75.34,0.001062417
24/09/2010,75.26,0.011089699
23/09/2010,74.43,-0.01387614
22/09/2010,75.47,0.001458596
21/09/2010,75.36,0.008662678
20/09/2010,74.71,0.030441269
17/09/2010,72.47,0.000828272
16/09/2010,72.41,0.004290367
15/09/2010,72.1,-0.004980641
14/09/2010,72.46,-0.0066025
13/09/2010,72.94,0.00922808
10/09/2010,72.27,0.003326406
09/09/2010,72.03,-0.003879733
08/09/2010,72.31,0.006242651
07/09/2010,71.86,-0.006380934
03/09/2010,72.32,-0.002209946
02/09/2010,72.48,0.022322355
01/09/2010,70.88,0.007079174
31/08/2010,70.38,0.016330402
30/08/2010,69.24,-0.014339219
27/08/2010,70.24,0.017956383
26/08/2010,68.99,-0.002316492
25/08/2010,69.15,0.029349135
24/08/2010,67.15,-0.007270601
23/08/2010,67.64,-0.010295723
20/08/2010,68.34,0.010443575
19/08/2010,67.63,-0.028138018
18/08/2010,69.56,-0.001723643
17/08/2010,69.68,0.020442901
16/08/2010,68.27,-0.012084299
13/08/2010,69.1,-0.004332137
12/08/2010,69.4,0.006795371
11/08/2010,68.93,-0.00881063
10/08/2010,69.54,-0.004591113
09/08/2010,69.86,0.002436404
06/08/2010,69.69,-0.003437906
05/08/2010,69.93,-0.00939375
04/08/2010,70.59,0.001417636
03/08/2010,70.49,-0.006222619
02/08/2010,70.93,0.025415417
30/07/2010,69.15,0.008131307
29/07/2010,68.59,-0.011596013
28/07/2010,69.39,-0.001583988
27/07/2010,69.5,-0.00258658
26/07/2010,69.68,0.009951766
23/07/2010,68.99,0.031061598
22/07/2010,66.88,-0.039289721
21/07/2010,69.56,-0.004160396
20/07/2010,69.85,0.00057282
19/07/2010,69.81,0.005314196
16/07/2010,69.44,-0.023202236
15/07/2010,71.07,-0.00798827
14/07/2010,71.64,-0.02181503
13/07/2010,73.22,0.016524749
12/07/2010,72.02,-0.002911614
09/07/2010,72.23,-0.005384894
08/07/2010,72.62,0.007741261
07/07/2010,72.06,0.031578604
06/07/2010,69.82,0.005601451
02/07/2010,69.43,-0.007318681
01/07/2010,69.94,0.010781388
30/06/2010,69.19,-0.01733692
29/06/2010,70.4,-0.00961274
28/06/2010,71.08,-0.005611687
25/06/2010,71.48,-0.002375464
24/06/2010,71.65,-0.034162043
23/06/2010,74.14,-0.008327785
22/06/2010,74.76,-0.022223137
21/06/2010,76.44,0.003407158
18/06/2010,76.18,-0.005498116
17/06/2010,76.6,-0.008320381
16/06/2010,77.24,-0.008765202
15/06/2010,77.92,0.016694014
14/06/2010,76.63,-0.000130489
11/06/2010,76.64,0.006151449
10/06/2010,76.17,0.027687114
09/06/2010,74.09,0.002973779
08/06/2010,73.87,0.003661766
07/06/2010,73.6,-0.017642367
04/06/2010,74.91,-0.025958372
03/06/2010,76.88,-0.004801151
02/06/2010,77.25,0.01106422
01/06/2010,76.4,-0.003005949
28/05/2010,76.63,-0.006114636
27/05/2010,77.1,0.026815487
26/05/2010,75.06,-0.006109728
25/05/2010,75.52,-0.004755623
24/05/2010,75.88,0.002110819
21/05/2010,75.72,0.004235051
20/05/2010,75.4,-0.033003713
19/05/2010,77.93,-0.001922954
18/05/2010,78.08,-0.013231745
17/05/2010,79.12,0.017595762
14/05/2010,77.74,-0.006155444
13/05/2010,78.22,-0.027737532
12/05/2010,80.42,0.011757484
11/05/2010,79.48,0.000377525
10/05/2010,79.45,0.045052664
07/05/2010,75.95,-0.004990817
06/05/2010,76.33,-0.009388516
05/05/2010,77.05,-0.018006917
04/05/2010,78.45,-0.019690148
03/05/2010,80.01,0.024545767
30/04/2010,78.07,-0.013738926
29/04/2010,79.15,-0.002145517
28/04/2010,79.32,-0.001134001
27/04/2010,79.41,-0.006652048
26/04/2010,79.94,0.005016314
23/04/2010,79.54,0.002643672
22/04/2010,79.33,0.065370835
21/04/2010,74.31,0.004450746
20/04/2010,73.98,0.011009286
19/04/2010,73.17,0.002874155
16/04/2010,72.96,-0.007237997
15/04/2010,73.49,0.009570759
14/04/2010,72.79,0.006339602
13/04/2010,72.33,0.000276549
12/04/2010,72.31,0.015329174
09/04/2010,71.21,0.005209445
08/04/2010,70.84,0.014073727
07/04/2010,69.85,-0.000286287
06/04/2010,69.87,0.012674806
05/04/2010,68.99,0.010784132
01/04/2010,68.25,0.008386719
31/03/2010,67.68,0.010545957
30/03/2010,66.97,-0.000597104
29/03/2010,67.01,0.002540158
26/03/2010,66.84,0.006604647
25/03/2010,66.4,0.008317628
24/03/2010,65.85,-0.009220835
23/03/2010,66.46,0.010588512
22/03/2010,65.76,0.007019714
19/03/2010,65.3,0.000306326
18/03/2010,65.28,-0.00732604
17/03/2010,65.76,0.010548137
16/03/2010,65.07,-0.00826451
15/03/2010,65.61,0.00106748
12/03/2010,65.54,0.004434597
11/03/2010,65.25,0.008464845
10/03/2010,64.7,-0.012288941
09/03/2010,65.5,0.003670851
08/03/2010,65.26,0.001533507
05/03/2010,65.16,0.006621011
04/03/2010,64.73,0.011185451
03/03/2010,64.01,-0.001092982
02/03/2010,64.08,0.005319994
01/03/2010,63.74,0.005663955
26/02/2010,63.38,-0.015033168
25/02/2010,64.34,-0.00077682
24/02/2010,64.39,0.004046068
23/02/2010,64.13,-0.010547639
22/02/2010,64.81,-0.008603525
19/02/2010,65.37,0.002143952
18/02/2010,65.23,0.002917021
17/02/2010,65.04,0.007717279
16/02/2010,64.54,0.009183659
12/02/2010,63.95,0.003446119
11/02/2010,63.73,0.011838194
10/02/2010,62.98,-0.012465645
09/02/2010,63.77,0.008978559
08/02/2010,63.2,-0.01101506
05/02/2010,63.9,0.000782779
04/02/2010,63.85,-0.006245141
03/02/2010,64.25,-0.02018403
02/02/2010,65.56,0.014441793
01/02/2010,64.62,0.019849054
29/01/2010,63.35,-0.003624049
28/01/2010,63.58,-0.004550812
27/01/2010,63.87,0.016417101
26/01/2010,62.83,0.064252075
25/01/2010,58.92,0.015737581
22/01/2010,58,-0.01046232
21/01/2010,58.61,-0.003066442
20/01/2010,58.79,-0.009817276
19/01/2010,59.37,0.00303644
15/01/2010,59.19,-0.022386501
14/01/2010,60.53,0.005799039
13/01/2010,60.18,0.012709201
12/01/2010,59.42,-0.003527933
11/01/2010,59.63,-0.013823186
08/01/2010,60.46,0.008471108
07/01/2010,59.95,0.008880011
06/01/2010,59.42,-0.013207581
05/01/2010,60.21,-0.023959138
04/01/2010,61.67,0.000324359
31/12/2009,61.65,-0.005822433
30/12/2009,62.01,-0.002737742
29/12/2009,62.18,0
28/12/2009,62.18,0.002576491
24/12/2009,62.02,0.008419739
23/12/2009,61.5,-0.011639317
22/12/2009,62.22,0.003542106
21/12/2009,62,0.003069221
18/12/2009,61.81,0.001781233
17/12/2009,61.7,0.001459736
16/12/2009,61.61,0.00178702
15/12/2009,61.5,-0.016129382
14/12/2009,62.5,-0.003992021
11/12/2009,62.75,0.014123168
10/12/2009,61.87,0.00453589
09/12/2009,61.59,-0.000324675
08/12/2009,61.61,-0.014502349
07/12/2009,62.51,0.010614445
04/12/2009,61.85,0.008442979
03/12/2009,61.33,-0.015852807
02/12/2009,62.31,0.001927711
01/12/2009,62.19,0.021946748
30/11/2009,60.84,-0.004755277
27/11/2009,61.13,-0.009929275
25/11/2009,61.74,0.015671232
24/11/2009,60.78,0.004617422
23/11/2009,60.5,0.009299303
20/11/2009,59.94,0.001669728
19/11/2009,59.84,-0.01162997
18/11/2009,60.54,-0.003956484
17/11/2009,60.78,-0.003613077
16/11/2009,61,0.012039397
13/11/2009,60.27,0.012186112
12/11/2009,59.54,-0.008862193
11/11/2009,60.07,0.008190602
10/11/2009,59.58,-0.003852924
09/11/2009,59.81,0.014652894
06/11/2009,58.94,0.013322144
05/11/2009,58.16,0.015770191
04/11/2009,57.25,0.000698934
03/11/2009,57.21,-0.003315595
02/11/2009,57.4,0.006291527
30/10/2009,57.04,-0.002801122
29/10/2009,57.2,0.01231326
28/10/2009,56.5,-0.015629434
27/10/2009,57.39,-0.004346699
26/10/2009,57.64,-0.01069898
23/10/2009,58.26,-0.001543607
22/10/2009,58.35,0.003777477
21/10/2009,58.13,-0.015533299
20/10/2009,59.04,-0.06603004
19/10/2009,63.07,0.006681539
16/10/2009,62.65,-0.007157088
15/10/2009,63.1,-0.010248414
14/10/2009,63.75,0.007874056
13/10/2009,63.25,0.019960743
12/10/2009,62,0.007447015
09/10/2009,61.54,0.005050104
08/10/2009,61.23,0.027653058
07/10/2009,59.56,-0.006359854
06/10/2009,59.94,0.005856287
05/10/2009,59.59,0.012665879
02/10/2009,58.84,-0.01182646
01/10/2009,59.54,-0.010359324
30/09/2009,60.16,-0.001660854
29/09/2009,60.26,-0.006945621
28/09/2009,60.68,0.01795858
25/09/2009,59.6,-0.024201413
24/09/2009,61.06,0.000163787
23/09/2009,61.05,-0.001309543
22/09/2009,61.13,-0.007334398
21/09/2009,61.58,-0.007442196
18/09/2009,62.04,-0.001449626
17/09/2009,62.13,0.025429243
16/09/2009,60.57,0.010789382
15/09/2009,59.92,0
14/09/2009,59.92,0.010738358
11/09/2009,59.28,0.010684406
10/09/2009,58.65,-0.008489015
09/09/2009,59.15,-0.025867108
08/09/2009,60.7,0.00512017
04/09/2009,60.39,0.002486945
03/09/2009,60.24,0.014715985
02/09/2009,59.36,-0.004202746
01/09/2009,59.61,-0.009849007
31/08/2009,60.2,-0.012053312
28/08/2009,60.93,0.004276322
27/08/2009,60.67,0.004791418
26/08/2009,60.38,-0.005285774
25/08/2009,60.7,-0.005749502
24/08/2009,61.05,-0.016730675
21/08/2009,62.08,0.020505194
20/08/2009,60.82,0.006929577
19/08/2009,60.4,-0.005284028
18/08/2009,60.72,0.011595293
17/08/2009,60.02,-0.007304149
14/08/2009,60.46,-0.017055185
13/08/2009,61.5,-0.000975134
12/08/2009,61.56,0.01160049
11/08/2009,60.85,-0.007041706
10/08/2009,61.28,-0.011842137
07/08/2009,62.01,0.018226705
06/08/2009,60.89,-0.005731613
05/08/2009,61.24,0.008362761
04/08/2009,60.73,0.021133992
03/08/2009,59.46,0.029180468
31/07/2009,57.75,0.009569451
30/07/2009,57.2,0.017815093
29/07/2009,56.19,0.000355999
28/07/2009,56.17,0
27/07/2009,56.17,-0.010977447
24/07/2009,56.79,0.011867999
23/07/2009,56.12,0.02270777
22/07/2009,54.86,-0.005634842
21/07/2009,55.17,-0.041191692
20/07/2009,57.49,0.017016462
17/07/2009,56.52,0.003012317
16/07/2009,56.35,0.030816025
15/07/2009,54.64,0.01512107
14/07/2009,53.82,0.011022998
13/07/2009,53.23,0.019156584
10/07/2009,52.22,0.001149646
09/07/2009,52.16,0.00153492
08/07/2009,52.08,0.000576203
07/07/2009,52.05,-0.03176671
06/07/2009,53.73,0.047841424
02/07/2009,51.22,-0.050814851
01/07/2009,53.89,0.002601265
30/06/2009,53.75,-0.000557984
29/06/2009,53.78,-0.006117361
26/06/2009,54.11,0.011711259
25/06/2009,53.48,0.015261719
24/06/2009,52.67,0.003232864
23/06/2009,52.5,0.000571592
22/06/2009,52.47,-0.020934286
19/06/2009,53.58,0.004489345
18/06/2009,53.34,-0.011741818
17/06/2009,53.97,0.019080265
16/06/2009,52.95,-0.02885263
15/06/2009,54.5,-0.010949014
12/06/2009,55.1,-0.002537612
11/06/2009,55.24,-0.003072754
10/06/2009,55.41,-0.008983172
09/06/2009,55.91,0.018776504
08/06/2009,54.87,0.011363759
05/06/2009,54.25,0.008329525
04/06/2009,53.8,-0.005930336
03/06/2009,54.12,-0.009928377
02/06/2009,54.66,0.014001703
01/06/2009,53.9,0.020619287
29/05/2009,52.8,-0.005289019
28/05/2009,53.08,0.000753864
27/05/2009,53.04,-0.040821995
26/05/2009,55.25,0.031439302
22/05/2009,53.54,-0.002797726
21/05/2009,53.69,-0.021010725
20/05/2009,54.83,-0.040916829
19/05/2009,57.12,0.024815169
18/05/2009,55.72,0.038603531
15/05/2009,53.61,0.006925624
14/05/2009,53.24,-0.010463474
13/05/2009,53.8,-0.02786104
12/05/2009,55.32,0.001085187
11/05/2009,55.26,-0.029773123
08/05/2009,56.93,0.013795762
07/05/2009,56.15,-0.026710426
06/05/2009,57.67,-0.012064952
05/05/2009,58.37,-0.001369629
04/05/2009,58.45,0.051788667
01/05/2009,55.5,-0.020332429
30/04/2009,56.64,-0.006861996
29/04/2009,57.03,-0.000175331
28/04/2009,57.04,-0.020991316
27/04/2009,58.25,-0.004282662
24/04/2009,58.5,0.01880825
23/04/2009,57.41,0.007167236
22/04/2009,57,0.004043251
21/04/2009,56.77,0.023345977
20/04/2009,55.46,-0.021935788
17/04/2009,56.69,-0.004751439
16/04/2009,56.96,0.108369094
15/04/2009,51.11,-0.006241487
14/04/2009,51.43,-0.020210485
13/04/2009,52.48,-0.020183652
09/04/2009,53.55,0.019993122
08/04/2009,52.49,0.032135944
07/04/2009,50.83,-0.032516896
06/04/2009,52.51,-0.009288286
03/04/2009,53,0.002077628
02/04/2009,52.89,0.012940238
01/04/2009,52.21,0.004607418
31/03/2009,51.97,-0.00307397
30/03/2009,52.13,0.015854934
27/03/2009,51.31,-0.023117963
26/03/2009,52.51,0.019227664
25/03/2009,51.51,0.025760937
24/03/2009,50.2,0.016064603
23/03/2009,49.4,0.092843589
20/03/2009,45.02,0.005121935
19/03/2009,44.79,-0.04667223
18/03/2009,46.93,-0.01648389
17/03/2009,47.71,0.021611011
16/03/2009,46.69,-0.014036811
13/03/2009,47.35,0.016180894
12/03/2009,46.59,-0.002786413
11/03/2009,46.72,0.015530942
10/03/2009,46,0.050149784
09/03/2009,43.75,0.017756722
06/03/2009,42.98,-0.021634906
05/03/2009,43.92,-0.027398974
04/03/2009,45.14,-0.004641405
03/03/2009,45.35,0.00331309
02/03/2009,45.2,-0.016456762
27/02/2009,45.95,-0.000870133
26/02/2009,45.99,0
25/02/2009,45.99,-0.004555817
24/02/2009,46.2,0.048108578
23/02/2009,44.03,-0.044422138
20/02/2009,46.03,0.003264066
19/02/2009,45.88,-0.002829472
18/02/2009,46.01,0.002829472
17/02/2009,45.88,-0.022840898
13/02/2009,46.94,-0.014172633
12/02/2009,47.61,0.004209646
11/02/2009,47.41,-0.000421763
10/02/2009,47.43,-0.044735894
09/02/2009,49.6,-0.006831451
06/02/2009,49.94,0.030702828
05/02/2009,48.43,0.008710134
04/02/2009,48.01,-0.006022238
03/02/2009,48.3,0.036045635
02/02/2009,46.59,-0.024593141
30/01/2009,47.75,-0.019905281
29/01/2009,48.71,-0.019114043
28/01/2009,49.65,0.021786467
27/01/2009,48.58,0.039896116
26/01/2009,46.68,-0.006193293
23/01/2009,46.97,-0.025849921
22/01/2009,48.2,-0.139581518
21/01/2009,55.42,0.005246507
20/01/2009,55.13,-0.040001778
16/01/2009,57.38,0.018291048
15/01/2009,56.34,0.008735237
14/01/2009,55.85,-0.04891805
13/01/2009,58.65,0.00051164
12/01/2009,58.62,-0.013218291
09/01/2009,59.4,-0.02805396
08/01/2009,61.09,0.025363979
07/01/2009,59.56,-0.014170446
06/01/2009,60.41,0.00948032
05/01/2009,59.84,
