Date,Close,DNR
25/01/2011,18.58,-0.003760413
24/01/2011,18.65,0.004298771
21/01/2011,18.57,-0.014965539
20/01/2011,18.85,-0.015789802
19/01/2011,19.15,-0.019136865
18/01/2011,19.52,0.018614808
14/01/2011,19.16,0.005232874
13/01/2011,19.06,-0.014066395
12/01/2011,19.33,0.021967411
11/01/2011,18.91,0.009564366
10/01/2011,18.73,0.001068376
07/01/2011,18.71,0.01399377
06/01/2011,18.45,-0.013459153
05/01/2011,18.7,-0.019068374
04/01/2011,19.06,-0.015617184
03/01/2011,19.36,0.014044444
31/12/2010,19.09,0.004725659
30/12/2010,19,-0.014110503
29/12/2010,19.27,0.006246767
28/12/2010,19.15,-0.001043841
27/12/2010,19.17,-0.000521512
23/12/2010,19.18,-0.009341012
22/12/2010,19.36,-0.004637988
21/12/2010,19.45,0.009816664
20/12/2010,19.26,0.02737013
17/12/2010,18.74,-0.002664537
16/12/2010,18.79,-0.015839824
15/12/2010,19.09,-0.010422189
14/12/2010,19.29,-0.02457881
13/12/2010,19.77,0.006088299
10/12/2010,19.65,0.011259075
09/12/2010,19.43,0.01086686
08/12/2010,19.22,-0.017023883
07/12/2010,19.55,-0.002043946
06/12/2010,19.59,0.003579651
03/12/2010,19.52,0.006166515
02/12/2010,19.4,0.029290797
01/12/2010,18.84,0.03566018
30/11/2010,18.18,-0.008216973
29/11/2010,18.33,0.015947547
26/11/2010,18.04,-0.011573565
24/11/2010,18.25,0.019364367
23/11/2010,17.9,-0.034590327
22/11/2010,18.53,0.002701974
19/11/2010,18.48,-0.000540979
18/11/2010,18.49,0.020213745
17/11/2010,18.12,-0.002755582
16/11/2010,18.17,-0.019079347
15/11/2010,18.52,-0.02926519
12/11/2010,19.07,-0.03706034
11/11/2010,19.79,0.01630194
10/11/2010,19.47,0.047866092
09/11/2010,18.56,-0.008049413
08/11/2010,18.71,0.00589656
05/11/2010,18.6,-0.002684565
04/11/2010,18.65,0.067079728
03/11/2010,17.44,0.010374733
02/11/2010,17.26,0.016944606
01/11/2010,16.97,-0.002942044
29/10/2010,17.02,0.015990865
28/10/2010,16.75,-0.002385213
27/10/2010,16.79,0
26/10/2010,16.79,-0.0194639
25/10/2010,17.12,0.002924834
22/10/2010,17.07,-0.000585652
21/10/2010,17.08,-0.008163311
20/10/2010,17.22,-0.009823829
19/10/2010,17.39,-0.05155203
18/10/2010,18.31,0.013194254
15/10/2010,18.07,-0.002763196
14/10/2010,18.12,0.000552029
13/10/2010,18.11,0.034263391
12/10/2010,17.5,-0.006266042
11/10/2010,17.61,0.009127274
08/10/2010,17.45,0.025538242
07/10/2010,17.01,-0.006445964
06/10/2010,17.12,0.004683849
05/10/2010,17.04,0.048086187
04/10/2010,16.24,-0.01041357
01/10/2010,16.41,0.032200925
30/09/2010,15.89,0.003783107
29/09/2010,15.83,0.012075139
28/09/2010,15.64,0.00770222
27/09/2010,15.52,-0.00578222
24/09/2010,15.61,0.023332231
23/09/2010,15.25,-0.018837842
22/09/2010,15.54,-0.021643111
21/09/2010,15.88,-0.005651506
20/09/2010,15.97,0.030517308
17/09/2010,15.49,-0.014102798
16/09/2010,15.71,-0.029478459
15/09/2010,16.18,0.016828069
14/09/2010,15.91,0.018395698
13/09/2010,15.62,0.021353124
10/09/2010,15.29,-0.007817629
09/09/2010,15.41,-0.013535495
08/09/2010,15.62,0.00642263
07/09/2010,15.52,-0.01534557
03/09/2010,15.76,0.017926216
02/09/2010,15.48,0.024854124
01/09/2010,15.1,0.024129857
31/08/2010,14.74,-0.014146413
30/08/2010,14.95,-0.000668673
27/08/2010,14.96,0.022989518
26/08/2010,14.62,-0.00613708
25/08/2010,14.71,0.00613708
24/08/2010,14.62,-0.018970759
23/08/2010,14.9,0.014194223
20/08/2010,14.69,-0.035443362
19/08/2010,15.22,-0.013703314
18/08/2010,15.43,-0.016072349
17/08/2010,15.68,0.014777012
16/08/2010,15.45,-0.01859624
13/08/2010,15.74,-0.005069719
12/08/2010,15.82,-0.013187004
11/08/2010,16.03,-0.040347771
10/08/2010,16.69,-0.012503884
09/08/2010,16.9,0.007125921
06/08/2010,16.78,-0.014201422
05/08/2010,17.02,0.014201422
04/08/2010,16.78,0.001789443
03/08/2010,16.75,0.010804427
02/08/2010,16.57,0.045055445
30/07/2010,15.84,0.005063302
29/07/2010,15.76,0.023757137
28/07/2010,15.39,0.000649984
27/07/2010,15.38,-0.018041726
26/07/2010,15.66,0.021950526
23/07/2010,15.32,0.007206058
22/07/2010,15.21,0.032745993
21/07/2010,14.72,-0.016172859
20/07/2010,14.96,0.034685558
19/07/2010,14.45,0.002772005
16/07/2010,14.41,-0.041460236
15/07/2010,15.02,0.002666668
14/07/2010,14.98,-0.00399734
13/07/2010,15.04,0.02969179
12/07/2010,14.6,-0.0210106
09/07/2010,14.91,-0.004683849
08/07/2010,14.98,0.010063822
07/07/2010,14.83,0.044819635
06/07/2010,14.18,-0.007727471
02/07/2010,14.29,-0.014588657
01/07/2010,14.5,-0.009608859
30/06/2010,14.64,-0.012220111
29/06/2010,14.82,-0.054493297
28/06/2010,15.65,-0.046200476
25/06/2010,16.39,0.033501892
24/06/2010,15.85,-0.031058397
23/06/2010,16.35,-0.009738361
22/06/2010,16.51,-0.043266007
21/06/2010,17.24,-0.013825105
18/06/2010,17.48,0.018476276
17/06/2010,17.16,-0.011011412
16/06/2010,17.35,0.008683123
15/06/2010,17.2,0.020558727
14/06/2010,16.85,-0.004145697
11/06/2010,16.92,0.004739345
10/06/2010,16.84,0.062482046
09/06/2010,15.82,0.024313418
08/06/2010,15.44,0.005194817
07/06/2010,15.36,-0.018065007
04/06/2010,15.64,-0.060775054
03/06/2010,16.62,0.0048251
02/06/2010,16.54,0.048941324
01/06/2010,15.75,-0.043485112
28/05/2010,16.45,-0.004851435
27/05/2010,16.53,0.036345238
26/05/2010,15.94,-0.018645661
25/05/2010,16.24,0.024938948
24/05/2010,15.84,-0.028626721
21/05/2010,16.3,0.018576386
20/05/2010,16,-0.044614793
19/05/2010,16.73,0.001196172
18/05/2010,16.71,0.01933595
17/05/2010,16.39,-0.002437539
14/05/2010,16.43,-0.021078769
13/05/2010,16.78,-0.027624442
12/05/2010,17.25,0.022868191
11/05/2010,16.86,-0.028072019
10/05/2010,17.34,0.03282827
07/05/2010,16.78,-0.051114494
06/05/2010,17.66,-0.019624964
05/05/2010,18.01,-0.027383967
04/05/2010,18.51,-0.028755975
03/05/2010,19.05,-0.005235614
30/04/2010,19.15,0.038865685
29/04/2010,18.42,0.020845516
28/04/2010,18.04,0.017333395
27/04/2010,17.73,-0.024513762
26/04/2010,18.17,-0.013665148
23/04/2010,18.42,0.022509872
22/04/2010,18.01,0.019624964
21/04/2010,17.66,-0.004519782
20/04/2010,17.74,0.033823803
19/04/2010,17.15,-0.00581397
16/04/2010,17.25,-0.020654779
15/04/2010,17.61,-0.005097717
14/04/2010,17.7,0.001696353
13/04/2010,17.67,-0.031200302
12/04/2010,18.23,-0.002738977
09/04/2010,18.28,0.017103865
08/04/2010,17.97,-0.0083126
07/04/2010,18.12,0.006644543
06/04/2010,18,0.006688988
05/04/2010,17.88,0.030666798
01/04/2010,17.34,0.027479075
31/03/2010,16.87,0.023389372
30/03/2010,16.48,0.014054616
29/03/2010,16.25,0.040821995
26/03/2010,15.6,0.007722046
25/03/2010,15.48,-0.001936109
24/03/2010,15.51,-0.007707167
23/03/2010,15.63,0.008352121
22/03/2010,15.5,0.003231021
19/03/2010,15.45,-0.023033648
18/03/2010,15.81,-0.013819315
17/03/2010,16.03,0.020164514
16/03/2010,15.71,0.006385718
15/03/2010,15.61,-0.027173868
12/03/2010,16.04,-0.006834447
11/03/2010,16.15,0.0062112
10/03/2010,16.05,0.039395183
09/03/2010,15.43,0.009114646
08/03/2010,15.29,0.010519492
05/03/2010,15.13,0.013976933
04/03/2010,14.92,0.043842638
03/03/2010,14.28,-0.01252626
02/03/2010,14.46,-0.011687998
01/03/2010,14.63,0.038318864
26/02/2010,14.08,0.008559253
25/02/2010,13.96,0.005747142
24/02/2010,13.88,0.021850833
23/02/2010,13.58,-0.052360471
22/02/2010,14.31,-0.030962226
19/02/2010,14.76,-0.01011131
18/02/2010,14.91,-0.012662615
17/02/2010,15.1,0.002652521
16/02/2010,15.06,0.05248223
12/02/2010,14.29,-0.019404628
11/02/2010,14.57,0.01382192
10/02/2010,14.37,-0.007625687
09/02/2010,14.48,0.025884621
08/02/2010,14.11,0.000708968
05/02/2010,14.1,-0.02659359
04/02/2010,14.48,-0.043911141
03/02/2010,15.13,-0.010519492
02/02/2010,15.29,0.055812803
01/02/2010,14.46,0.064999669
29/01/2010,13.55,-0.050370359
28/01/2010,14.25,0.014846508
27/01/2010,14.04,-0.023927954
26/01/2010,14.38,-0.01996624
25/01/2010,14.67,0.002730377
22/01/2010,14.63,-0.044778613
21/01/2010,15.3,0.006557401
20/01/2010,15.2,-0.024692613
19/01/2010,15.58,0.011620531
15/01/2010,15.4,-0.028170877
14/01/2010,15.84,0.007604599
13/01/2010,15.72,0.003824096
12/01/2010,15.66,-0.032666221
11/01/2010,16.18,-0.034025153
08/01/2010,16.74,0.027249642
07/01/2010,16.29,-0.003676475
06/01/2010,16.35,0.026651717
05/01/2010,15.92,0.018384036
04/01/2010,15.63,0.054564964
31/12/2009,14.8,-0.006734032
30/12/2009,14.9,-0.009352106
29/12/2009,15.04,-0.005966209
28/12/2009,15.13,-0.011173301
24/12/2009,15.3,0.007874056
23/12/2009,15.18,0.014598799
22/12/2009,14.96,0.020257276
21/12/2009,14.66,0.009595687
18/12/2009,14.52,0.027226813
17/12/2009,14.13,-0.029290797
16/12/2009,14.55,0.027169905
15/12/2009,14.16,0.019972133
14/12/2009,13.88,0.04118229
11/12/2009,13.32,-0.011198325
10/12/2009,13.47,0.045565969
09/12/2009,12.87,-0.032865014
08/12/2009,13.3,-0.039798915
07/12/2009,13.84,0.003619258
04/12/2009,13.79,0.019773621
03/12/2009,13.52,0.025469542
02/12/2009,13.18,-0.024729623
01/12/2009,13.51,0.017924304
30/11/2009,13.27,-0.009002311
27/11/2009,13.39,-0.053084072
25/11/2009,14.12,0.04046795
24/11/2009,13.56,0.005917177
23/11/2009,13.48,0.015701257
20/11/2009,13.27,0.00908409
19/11/2009,13.15,-0.024785347
18/11/2009,13.48,-0.01106614
17/11/2009,13.63,-0.035318986
16/11/2009,14.12,0.035318986
13/11/2009,13.63,0.002939018
12/11/2009,13.59,0.002209946
11/11/2009,13.56,0.021618434
10/11/2009,13.27,-0.017924304
09/11/2009,13.51,0.050086341
06/11/2009,12.85,-0.006979478
05/11/2009,12.94,-0.034931418
04/11/2009,13.4,0.038027396
03/11/2009,12.9,-0.014621269
02/11/2009,13.09,-0.109172949
30/10/2009,14.6,-0.052046435
29/10/2009,15.38,0.039793049
28/10/2009,14.78,-0.06356545
27/10/2009,15.75,-0.011991308
26/10/2009,15.94,-0.028449661
23/10/2009,16.4,-0.023502136
22/10/2009,16.79,-0.006530151
21/10/2009,16.9,0.021531932
20/10/2009,16.54,0.03007284
19/10/2009,16.05,0.021411397
16/10/2009,15.71,-0.012021657
15/10/2009,15.9,-0.001885015
14/10/2009,15.93,0.026719147
13/10/2009,15.51,0.007767029
12/10/2009,15.39,0.007173164
09/10/2009,15.28,0.00722499
08/10/2009,15.17,0.061160362
07/10/2009,14.27,-0.0104567
06/10/2009,14.42,0.012561226
05/10/2009,14.24,0.020575398
02/10/2009,13.95,-0.026875734
01/10/2009,14.33,-0.054324286
30/09/2009,15.13,0.007962882
29/09/2009,15.01,0.004674466
28/09/2009,14.94,0.020284671
25/09/2009,14.64,0
24/09/2009,14.64,-0.030937235
23/09/2009,15.1,-0.040874973
22/09/2009,15.73,0.020553068
21/09/2009,15.41,-0.019280803
18/09/2009,15.71,-0.036867656
17/09/2009,16.3,0.004303726
16/09/2009,16.23,0.009285118
15/09/2009,16.08,0.010000083
14/09/2009,15.92,-0.001882649
11/09/2009,15.95,-0.003129893
10/09/2009,16,0.020202707
09/09/2009,15.68,-0.00508907
08/09/2009,15.76,0.048092438
04/09/2009,15.02,0.017461827
03/09/2009,14.76,0.007480484
02/09/2009,14.65,-0.006124551
01/09/2009,14.74,-0.032045466
31/08/2009,15.22,-0.012406297
28/08/2009,15.41,-0.002592354
27/08/2009,15.45,-0.00902068
26/08/2009,15.59,-0.00957556
25/08/2009,15.74,-0.069924246
24/08/2009,16.88,0.006537913
21/08/2009,16.77,0.055161041
20/08/2009,15.87,0.02746899
19/08/2009,15.44,0.015008438
18/08/2009,15.21,0.02800183
17/08/2009,14.79,-0.058434738
14/08/2009,15.68,-0.036322089
13/08/2009,16.26,0.011753924
12/08/2009,16.07,0.01694424
11/08/2009,15.8,-0.042137584
10/08/2009,16.48,0.007308193
07/08/2009,16.36,-0.004269601
06/08/2009,16.43,-0.030568757
05/08/2009,16.94,-0.037084203
04/08/2009,17.58,-0.006802747
03/08/2009,17.7,0.064161944
31/07/2009,16.6,0.020079774
30/07/2009,16.27,0.03121352
29/07/2009,15.77,-0.029983508
28/07/2009,16.25,-0.008578484
27/07/2009,16.39,0.011660151
24/07/2009,16.2,0.021841742
23/07/2009,15.85,0.026207956
22/07/2009,15.44,-0.035627178
21/07/2009,16,0.027885203
20/07/2009,15.56,0.042000924
17/07/2009,14.92,0.014855101
16/07/2009,14.7,0.027587957
15/07/2009,14.3,0.050925309
14/07/2009,13.59,0.025336676
13/07/2009,13.25,0.015209419
10/07/2009,13.05,-0.002296212
09/07/2009,13.08,0.023985676
08/07/2009,12.77,-0.017850687
07/07/2009,13,-0.036257748
06/07/2009,13.48,-0.02563304
02/07/2009,13.83,-0.061007348
01/07/2009,14.7,-0.002038737
30/06/2009,14.73,-0.014155949
29/06/2009,14.94,-0.006671139
26/06/2009,15.04,0.017438403
25/06/2009,14.78,0.033015378
24/06/2009,14.3,0.0226318
23/06/2009,13.98,0.000715564
22/06/2009,13.97,-0.055008646
19/06/2009,14.76,0.002713706
18/06/2009,14.72,-0.023498899
17/06/2009,15.07,-0.035205722
16/06/2009,15.61,-0.043253373
15/06/2009,16.3,-0.040281971
12/06/2009,16.97,-0.034745823
11/06/2009,17.57,0.04124895
10/06/2009,16.86,0.021583572
09/06/2009,16.5,0.010969031
08/06/2009,16.32,-0.03728634
05/06/2009,16.94,-0.000590145
04/06/2009,16.95,-0.001179245
03/06/2009,16.97,-0.070523814
02/06/2009,18.21,-0.013635335
01/06/2009,18.46,0.07127841
29/05/2009,17.19,0.034925124
28/05/2009,16.6,0.036189168
27/05/2009,16.01,-0.016723834
26/05/2009,16.28,0.016099419
22/05/2009,16.02,0.001249219
21/05/2009,16,-0.061212684
20/05/2009,17.01,0.010044398
19/05/2009,16.84,0.020396628
18/05/2009,16.5,0.062520357
15/05/2009,15.5,-0.046021358
14/05/2009,16.23,0.004322328
13/05/2009,16.16,-0.054783484
12/05/2009,17.07,-0.012227227
11/05/2009,17.28,-0.041377396
08/05/2009,18.01,0.035031831
07/05/2009,17.39,-0.032808372
06/05/2009,17.97,0.036841798
05/05/2009,17.32,-0.064827163
04/05/2009,18.48,0.062520357
01/05/2009,17.36,0.064231349
30/04/2009,16.28,-0.003066546
29/04/2009,16.33,0.015427643
28/04/2009,16.08,-0.002484473
27/04/2009,16.12,-0.022086787
24/04/2009,16.48,0.019608471
23/04/2009,16.16,0.012453461
22/04/2009,15.96,-0.032668545
21/04/2009,16.49,0.03079061
20/04/2009,15.99,-0.070617567
17/04/2009,17.16,0.021202208
16/04/2009,16.8,0.020445691
15/04/2009,16.46,-0.013876542
14/04/2009,16.69,-0.017226443
13/04/2009,16.98,-0.008795131
09/04/2009,17.13,0.038077176
08/04/2009,16.49,0.044010821
07/04/2009,15.78,-0.033648034
06/04/2009,16.32,-0.042585145
03/04/2009,17.03,0.01717543
02/04/2009,16.74,0.096505637
01/04/2009,15.2,0.022622389
31/03/2009,14.86,-0.002688174
30/03/2009,14.9,-0.045909701
27/03/2009,15.6,-0.040821995
26/03/2009,16.25,0.001231527
25/03/2009,16.23,-0.022541314
24/03/2009,16.6,-0.05394039
23/03/2009,17.52,0.110319519
20/03/2009,15.69,-0.043647826
19/03/2009,16.39,0.102044212
18/03/2009,14.8,0.007460191
17/03/2009,14.69,0.037452366
16/03/2009,14.15,-0.016818897
13/03/2009,14.39,-0.063278172
12/03/2009,15.33,0.02845048
11/03/2009,14.9,0.006058585
10/03/2009,14.81,0.064133472
09/03/2009,13.89,0.062381023
06/03/2009,13.05,0.019342963
05/03/2009,12.8,-0.023930127
04/03/2009,13.11,0.092644019
03/03/2009,11.95,0.08374551
02/03/2009,10.99,-0.158689952
27/02/2009,12.88,0.001554002
26/02/2009,12.86,-0.001554002
25/02/2009,12.88,0.046889797
24/02/2009,12.29,0.07868751
23/02/2009,11.36,-0.07868751
20/02/2009,12.29,-0.025704226
19/02/2009,12.61,0.038808427
18/02/2009,12.13,-0.0356313
17/02/2009,12.57,-0.082426499
13/02/2009,13.65,0.032765403
12/02/2009,13.21,0.034658841
11/02/2009,12.76,-0.013234915
10/02/2009,12.93,-0.080934689
09/02/2009,14.02,0.019446057
06/02/2009,13.75,0.031772159
05/02/2009,13.32,0.033590944
04/02/2009,12.88,0.042829702
03/02/2009,12.34,0.035467635
02/02/2009,11.91,-0.027330894
30/01/2009,12.24,-0.035316672
29/01/2009,12.68,-0.049991185
28/01/2009,13.33,0.073934867
27/01/2009,12.38,0.009740337
26/01/2009,12.26,0.070100453
23/01/2009,11.43,0.092514441
22/01/2009,10.42,-0.0523484
21/01/2009,10.98,0.099508415
20/01/2009,9.94,-0.079268534
16/01/2009,10.76,0.015925395
15/01/2009,10.59,0.024857876
14/01/2009,10.33,-0.094165461
13/01/2009,11.35,0.039537944
12/01/2009,10.91,-0.059599672
09/01/2009,11.58,-0.043099192
08/01/2009,12.09,-0.009057287
07/01/2009,12.2,-0.113767699
06/01/2009,13.67,-0.003650972
05/01/2009,13.72,
