Date,Close,COP
26/01/2011,69.25,0.025891887
25/01/2011,67.48,-0.009145955
24/01/2011,68.1,0.00648205
21/01/2011,67.66,0.006673117
20/01/2011,67.21,-0.008297573
19/01/2011,67.77,-0.00471074
18/01/2011,68.09,0.005448802
14/01/2011,67.72,0.006815851
13/01/2011,67.26,-0.021037922
12/01/2011,68.69,0.007599043
11/01/2011,68.17,0.019104617
10/01/2011,66.88,-0.003433095
07/01/2011,67.11,0.002088306
06/01/2011,66.97,-0.008623306
05/01/2011,67.55,-0.004873376
04/01/2011,67.88,-0.005289463
03/01/2011,68.24,0.00205369
31/12/2010,68.1,0.001469508
30/12/2010,68,0.001029942
29/12/2010,67.93,0.005609699
28/12/2010,67.55,0.005939141
27/12/2010,67.15,0.001042986
23/12/2010,67.08,0.000745657
22/12/2010,67.03,0.005985354
21/12/2010,66.63,0.009651711
20/12/2010,65.99,0.014193294
17/12/2010,65.06,-0.009332279
16/12/2010,65.67,0.008410479
15/12/2010,65.12,-0.008105879
14/12/2010,65.65,0.002745578
13/12/2010,65.47,0.013687257
10/12/2010,64.58,-0.00139265
09/12/2010,64.67,0.000928218
08/12/2010,64.61,0.003721512
07/12/2010,64.37,0.00295605
06/12/2010,64.18,0.004059334
03/12/2010,63.92,0.003447739
02/12/2010,63.7,0.019818326
01/12/2010,62.45,0.037192347
30/11/2010,60.17,-0.008440265
29/11/2010,60.68,-0.002140095
26/11/2010,60.81,-0.010469587
24/11/2010,61.45,0.015249947
23/11/2010,60.52,-0.015900671
22/11/2010,61.49,-0.006968669
19/11/2010,61.92,0.002749254
18/11/2010,61.75,0.015339726
17/11/2010,60.81,-0.002135524
16/11/2010,60.94,-0.018373007
15/11/2010,62.07,-0.005622956
12/11/2010,62.42,-0.007501432
11/11/2010,62.89,-0.005075348
10/11/2010,63.21,0.018844377
09/11/2010,62.03,-0.00610738
08/11/2010,62.41,0.009660355
05/11/2010,61.81,0.009101314
04/11/2010,61.25,0.030501287
03/11/2010,59.41,0.001178948
02/11/2010,59.34,0.006593988
01/11/2010,58.95,-0.007436235
29/10/2010,59.39,-0.003194085
28/10/2010,59.58,-0.00835706
27/10/2010,60.08,-0.021244109
26/10/2010,61.37,0.000488958
25/10/2010,61.34,-0.00536543
22/10/2010,61.67,0.008958444
21/10/2010,61.12,-0.002451182
20/10/2010,61.27,0.020945765
19/10/2010,60,-0.020782539
18/10/2010,61.26,0.007866314
15/10/2010,60.78,0.007597064
14/10/2010,60.32,0.003154839
13/10/2010,60.13,0.00868554
12/10/2010,59.61,-0.003015078
11/10/2010,59.79,0.003015078
08/10/2010,59.61,-0.001676165
07/10/2010,59.71,0.00016749
06/10/2010,59.7,0.015360248
05/10/2010,58.79,0.026369473
04/10/2010,57.26,-0.010424
01/10/2010,57.86,0.007459485
30/09/2010,57.43,0.001219619
29/09/2010,57.36,0.004718226
28/09/2010,57.09,0.014645167
27/09/2010,56.26,-0.001775884
24/09/2010,56.36,0.020434481
23/09/2010,55.22,-0.015097339
22/09/2010,56.06,-0.008172012
21/09/2010,56.52,-0.005469797
20/09/2010,56.83,0.027834089
17/09/2010,55.27,-0.001627045
16/09/2010,55.36,-0.003606207
15/09/2010,55.56,0.003425587
14/09/2010,55.37,-0.000180587
13/09/2010,55.38,0.011441149
10/09/2010,54.75,0.000365364
09/09/2010,54.73,0.007519522
08/09/2010,54.32,0.012224638
07/09/2010,53.66,-0.025574018
03/09/2010,55.05,0.011326391
02/09/2010,54.43,0.006820932
01/09/2010,54.06,0.030615594
31/08/2010,52.43,-0.004567087
30/08/2010,52.67,-0.014139174
27/08/2010,53.42,0.019087795
26/08/2010,52.41,-0.019836298
25/08/2010,53.46,0.000561325
24/08/2010,53.43,-0.005226818
23/08/2010,53.71,-0.003345728
20/08/2010,53.89,-0.015101576
19/08/2010,54.71,-0.012894031
18/08/2010,55.42,-0.008087024
17/08/2010,55.87,0.016967916
16/08/2010,54.93,-0.001637108
13/08/2010,55.02,-0.005979904
12/08/2010,55.35,-0.002886526
11/08/2010,55.51,-0.024204777
10/08/2010,56.87,-0.007707167
09/08/2010,57.31,0.006652686
06/08/2010,56.93,-0.013434731
05/08/2010,57.7,0.004864499
04/08/2010,57.42,-0.002435207
03/08/2010,57.56,0.000521331
02/08/2010,57.53,0.040981344
30/07/2010,55.22,0.012024193
29/07/2010,54.56,0.002201836
28/07/2010,54.44,0
27/07/2010,54.44,0.000183705
26/07/2010,54.43,0.011827896
23/07/2010,53.79,0.009714255
22/07/2010,53.27,0.021824569
21/07/2010,52.12,-0.010307402
20/07/2010,52.66,0.015694102
19/07/2010,51.84,-0.000192883
16/07/2010,51.85,-0.019291975
15/07/2010,52.86,0.001135718
14/07/2010,52.8,-0.007923075
13/07/2010,53.22,0.021269317
12/07/2010,52.1,-0.003831422
09/07/2010,52.3,0.014444161
08/07/2010,51.55,0.007594234
07/07/2010,51.16,0.039064353
06/07/2010,49.2,0.007753559
02/07/2010,48.82,-0.001023646
01/07/2010,48.87,-0.004491637
30/06/2010,49.09,-0.015162526
29/06/2010,49.84,-0.026726326
28/06/2010,51.19,-0.014159872
25/06/2010,51.92,-0.011299555
24/06/2010,52.51,-0.018864925
23/06/2010,53.51,-0.017597935
22/06/2010,54.46,-0.024307382
21/06/2010,55.8,-0.003756377
18/06/2010,56.01,0.014929677
17/06/2010,55.18,0.012950477
16/06/2010,54.47,0.003125864
15/06/2010,54.3,0.028013036
14/06/2010,52.8,-0.013170463
11/06/2010,53.5,0.002432864
10/06/2010,53.37,0.05092848
09/06/2010,50.72,-0.002363136
08/06/2010,50.84,0.024894246
07/06/2010,49.59,-0.009433086
04/06/2010,50.06,-0.037636743
03/06/2010,51.98,-0.009763646
02/06/2010,52.49,0.042021354
01/06/2010,50.33,-0.029946459
28/05/2010,51.86,-0.006726267
27/05/2010,52.21,0.051888235
26/05/2010,49.57,-0.007035912
25/05/2010,49.92,-0.003798865
24/05/2010,50.11,-0.026778525
21/05/2010,51.47,0.010546973
20/05/2010,50.93,-0.056863849
19/05/2010,53.91,-0.013999123
18/05/2010,54.67,-0.009466665
17/05/2010,55.19,-0.011708681
14/05/2010,55.84,-0.019507623
13/05/2010,56.94,-0.012912411
12/05/2010,57.68,0.00695897
11/05/2010,57.28,0.010706552
10/05/2010,56.67,0.035746958
07/05/2010,54.68,-0.0074702
06/05/2010,55.09,-0.029863641
05/05/2010,56.76,-0.021783557
04/05/2010,58.01,-0.028716611
03/05/2010,59.7,0.008579412
30/04/2010,59.19,0.001521684
29/04/2010,59.1,0.009349834
28/04/2010,58.55,0.017400732
27/04/2010,57.54,-0.013121735
26/04/2010,58.3,0.003608561
23/04/2010,58.09,0.019293203
22/04/2010,56.98,-0.004203159
21/04/2010,57.22,-0.003140816
20/04/2010,57.4,0.013328854
19/04/2010,56.64,0.0104713
16/04/2010,56.05,-0.017859196
15/04/2010,57.06,0.002983767
14/04/2010,56.89,0.021678177
13/04/2010,55.67,-0.005195748
12/04/2010,55.96,0.011502643
09/04/2010,55.32,0.025262189
08/04/2010,53.94,0.019279961
07/04/2010,52.91,-0.007343974
06/04/2010,53.3,0.000375305
05/04/2010,53.28,0.023932766
01/04/2010,52.02,0.016474837
31/03/2010,51.17,-0.001757298
30/03/2010,51.26,0.002148229
29/03/2010,51.15,0.00254478
26/03/2010,51.02,-0.00994645
25/03/2010,51.53,-0.019220273
24/03/2010,52.53,0.000380807
23/03/2010,52.51,0.007838679
22/03/2010,52.1,-0.00516896
19/03/2010,52.37,-0.006471283
18/03/2010,52.71,-0.005109293
17/03/2010,52.98,0.015406867
16/03/2010,52.17,0.010017421
15/03/2010,51.65,-0.000580664
12/03/2010,51.68,0.007380107
11/03/2010,51.3,-0.003308361
10/03/2010,51.47,0.012118991
09/03/2010,50.85,0.002362671
08/03/2010,50.73,0.006327883
05/03/2010,50.41,0.021454457
04/03/2010,49.34,-0.000810373
03/03/2010,49.38,-0.006660636
02/03/2010,49.71,0.016224246
01/03/2010,48.91,0.018780864
26/02/2010,48,-0.00623055
25/02/2010,48.3,-0.001034661
24/02/2010,48.35,0.010395104
23/02/2010,47.85,-0.017607912
22/02/2010,48.7,-0.004098366
19/02/2010,48.9,0.000613685
18/02/2010,48.87,-0.00876037
17/02/2010,49.3,-0.012497643
16/02/2010,49.92,0.0253589
12/02/2010,48.67,-0.004714573
11/02/2010,48.9,0.013174336
10/02/2010,48.26,-0.004754531
09/02/2010,48.49,0.023368474
08/02/2010,47.37,-0.01279514
05/02/2010,47.98,-0.003744544
04/02/2010,48.16,-0.037294184
03/02/2010,49.99,-0.003195529
02/02/2010,50.15,0.021770664
01/02/2010,49.07,0.022046839
29/01/2010,48,-0.007265211
28/01/2010,48.35,-0.029749545
27/01/2010,49.81,-0.012370469
26/01/2010,50.43,-0.006325382
25/01/2010,50.75,0.002960042
22/01/2010,50.6,-0.031896909
21/01/2010,52.24,-0.015574864
20/01/2010,53.06,-0.012175855
19/01/2010,53.71,0.012930003
15/01/2010,53.02,0.000754717
14/01/2010,52.98,0.004161156
13/01/2010,52.76,0.006274381
12/01/2010,52.43,-0.021510263
11/01/2010,53.57,0.00580363
08/01/2010,53.26,0.00867439
07/01/2010,52.8,-0.003969384
06/01/2010,53.01,0.007194276
05/01/2010,52.63,0.00095048
04/01/2010,52.58,0.029138579
31/12/2009,51.07,0.001567706
30/12/2009,50.99,0.00373318
29/12/2009,50.8,-0.007061622
28/12/2009,51.16,0.005684618
24/12/2009,50.87,0.007696141
23/12/2009,50.48,-0.007106228
22/12/2009,50.84,0.00473187
21/12/2009,50.6,0.015936592
18/12/2009,49.8,-0.008199226
17/12/2009,50.21,-0.01286255
16/12/2009,50.86,0.003940115
15/12/2009,50.66,-0.008452139
14/12/2009,51.09,0.00333301
11/12/2009,50.92,0.000589333
10/12/2009,50.89,0.013253087
09/12/2009,50.22,0.005591069
08/12/2009,49.94,-0.017467693
07/12/2009,50.82,0.003153333
04/12/2009,50.66,-0.010016778
03/12/2009,51.17,-0.013008629
02/12/2009,51.84,-0.008069208
01/12/2009,52.26,0.009420429
30/11/2009,51.77,-0.002893241
27/11/2009,51.92,-0.018699266
25/11/2009,52.9,0.004167462
24/11/2009,52.68,0.005901969
23/11/2009,52.37,0.00555291
20/11/2009,52.08,-0.009174376
19/11/2009,52.56,-0.01922049
18/11/2009,53.58,-0.0020509
17/11/2009,53.69,-0.002789921
16/11/2009,53.84,0.018937474
13/11/2009,52.83,0.011613648
12/11/2009,52.22,-0.017840671
11/11/2009,53.16,-0.00786963
10/11/2009,53.58,0.013718152
09/11/2009,52.85,0.014100843
06/11/2009,52.11,0.003075151
05/11/2009,51.95,0.0135661
04/11/2009,51.25,0.009804
03/11/2009,50.75,0.015288693
02/11/2009,49.98,-0.003993616
30/10/2009,50.18,-0.022658836
29/10/2009,51.33,0.036504748
28/10/2009,49.49,-0.037867543
27/10/2009,51.4,0.012923618
26/10/2009,50.74,-0.023952075
23/10/2009,51.97,-0.018303657
22/10/2009,52.93,-0.00075543
21/10/2009,52.97,0.001322377
20/10/2009,52.9,-0.003396871
19/10/2009,53.08,0.021326018
16/10/2009,51.96,0.003663361
15/10/2009,51.77,0.018127385
14/10/2009,50.84,-0.002553778
13/10/2009,50.97,-0.007622435
12/10/2009,51.36,0.011357083
09/10/2009,50.78,-0.01233013
08/10/2009,51.41,0.033827773
07/10/2009,49.7,0.026298529
06/10/2009,48.41,0.011426321
05/10/2009,47.86,0.02239688
02/10/2009,46.8,0.028170877
01/10/2009,45.5,0.007500587
30/09/2009,45.16,-0.001327728
29/09/2009,45.22,-0.010339989
28/09/2009,45.69,0.013884521
25/09/2009,45.06,0
24/09/2009,45.06,-0.016943964
23/09/2009,45.83,-0.017519644
22/09/2009,46.64,0.010561581
21/09/2009,46.15,-0.013986242
18/09/2009,46.8,0.000213698
17/09/2009,46.79,0
16/09/2009,46.79,0.009879805
15/09/2009,46.33,-0.005596226
14/09/2009,46.59,0.013614473
11/09/2009,45.96,-0.009096879
10/09/2009,46.38,0.011929433
09/09/2009,45.83,-0.003702498
08/09/2009,46,0.022645796
04/09/2009,44.97,0.016818425
03/09/2009,44.22,-0.002710029
02/09/2009,44.34,0.004294277
01/09/2009,44.15,-0.019736007
31/08/2009,45.03,-0.014769364
28/08/2009,45.7,-0.00065624
27/08/2009,45.73,0.003066143
26/08/2009,45.59,0.01235946
25/08/2009,45.03,-0.006198824
24/08/2009,45.31,0.02480297
21/08/2009,44.2,0.021727556
20/08/2009,43.25,0.003010307
19/08/2009,43.12,0.012367443
18/08/2009,42.59,0.005414963
17/08/2009,42.36,-0.03274413
14/08/2009,43.77,-0.010002357
13/08/2009,44.21,0.007264504
12/08/2009,43.89,0.006170743
11/08/2009,43.62,-0.013661415
10/08/2009,44.22,0.003397897
07/08/2009,44.07,-0.001133916
06/08/2009,44.12,-0.010596424
05/08/2009,44.59,-0.00581397
04/08/2009,44.85,-0.003116654
03/08/2009,44.99,0.028863334
31/07/2009,43.71,0.011967922
30/07/2009,43.19,0.007669997
29/07/2009,42.86,-0.046498805
28/07/2009,44.9,-0.007764875
27/07/2009,45.25,0.006651909
24/07/2009,44.95,0.021588426
23/07/2009,43.99,0.019048195
22/07/2009,43.16,-0.007846798
21/07/2009,43.5,0.007151951
20/07/2009,43.19,0.018932434
17/07/2009,42.38,0.000235988
16/07/2009,42.37,0.017379321
15/07/2009,41.64,0.026525463
14/07/2009,40.55,-0.001724776
13/07/2009,40.62,0.022405717
10/07/2009,39.72,-0.014744738
09/07/2009,40.31,0.021819047
08/07/2009,39.44,-0.013848893
07/07/2009,39.99,-0.020787682
06/07/2009,40.83,-0.003178875
02/07/2009,40.96,-0.02650119
01/07/2009,42.06,0
30/06/2009,42.06,-0.00355999
29/06/2009,42.21,0.014076339
26/06/2009,41.62,-0.003358123
25/06/2009,41.76,0.001437815
24/06/2009,41.7,0.010850016
23/06/2009,41.25,0.020079029
22/06/2009,40.43,-0.060930114
19/06/2009,42.97,0.003730478
18/06/2009,42.81,0.006562011
17/06/2009,42.53,-0.017249845
16/06/2009,43.27,0.003936557
15/06/2009,43.1,-0.029040568
12/06/2009,44.37,-0.026247058
11/06/2009,45.55,-0.004599723
10/06/2009,45.76,0.004599723
09/06/2009,45.55,0.011703788
08/06/2009,45.02,0.000444346
05/06/2009,45,-0.02132652
04/06/2009,45.97,0.007423615
03/06/2009,45.63,-0.049176218
02/06/2009,47.93,0.000626109
01/06/2009,47.9,0.043958432
29/05/2009,45.84,0.005030082
28/05/2009,45.61,0.025312186
27/05/2009,44.47,-0.01251413
26/05/2009,45.03,0.014540017
22/05/2009,44.38,-0.006289329
21/05/2009,44.66,-0.033685078
20/05/2009,46.19,0.006298207
19/05/2009,45.9,0.008313327
18/05/2009,45.52,0.035554332
15/05/2009,43.93,-0.018270498
14/05/2009,44.74,0.003134097
13/05/2009,44.6,-0.019318909
12/05/2009,45.47,0.007505554
11/05/2009,45.13,-0.038683659
08/05/2009,46.91,0.069967857
07/05/2009,43.74,-0.01091416
06/05/2009,44.22,0.028907725
05/05/2009,42.96,-0.020961265
04/05/2009,43.87,0.031726639
01/05/2009,42.5,0.035932009
30/04/2009,41,-0.012362295
29/04/2009,41.51,0.01970627
28/04/2009,40.7,-0.008075414
27/04/2009,41.03,-0.004377439
24/04/2009,41.21,0.031553024
23/04/2009,39.93,0.047964059
22/04/2009,38.06,-0.016934103
21/04/2009,38.71,0.020092
20/04/2009,37.94,-0.057114484
17/04/2009,40.17,0.009504824
16/04/2009,39.79,0.002264437
15/04/2009,39.7,0.003279932
14/04/2009,39.57,-0.012307075
13/04/2009,40.06,-0.008451455
09/04/2009,40.4,0.021264091
08/04/2009,39.55,-0.003533573
07/04/2009,39.69,-0.036367644
06/04/2009,41.16,-0.02873761
03/04/2009,42.36,0.021716639
02/04/2009,41.45,0.040620969
01/04/2009,39.8,0.016211095
31/03/2009,39.16,0.003581482
30/03/2009,39.02,-0.033021274
27/03/2009,40.33,0.000496032
26/03/2009,40.31,0.015248389
25/03/2009,39.7,0.002017146
24/03/2009,39.62,-0.028121798
23/03/2009,40.75,0.074882222
20/03/2009,37.81,-0.011569942
19/03/2009,38.25,-0.001045205
18/03/2009,38.29,0.018184715
17/03/2009,37.6,0.040157322
16/03/2009,36.12,-0.007996734
13/03/2009,36.41,-0.026559827
12/03/2009,37.39,-0.015656416
11/03/2009,37.98,-0.000526454
10/03/2009,38,0.039452319
09/03/2009,36.53,0.032552603
06/03/2009,35.36,-0.001130582
05/03/2009,35.4,-0.045556532
04/03/2009,37.05,0.049235607
03/03/2009,35.27,0.003977278
02/03/2009,35.13,-0.061277445
27/02/2009,37.35,-0.029025784
26/02/2009,38.45,0.001561687
25/02/2009,38.39,-0.022154435
24/02/2009,39.25,0.04347945
23/02/2009,37.58,-0.048308536
20/02/2009,39.44,-0.057876547
19/02/2009,41.79,-0.011420538
18/02/2009,42.27,-0.015726178
17/02/2009,42.94,-0.061637835
13/02/2009,45.67,-0.011538171
12/02/2009,46.2,0.005208345
11/02/2009,45.96,-0.003258393
10/02/2009,46.11,-0.051152317
09/02/2009,48.53,0.012231934
06/02/2009,47.94,0.021719357
05/02/2009,46.91,0.023291974
04/02/2009,45.83,-0.009122565
03/02/2009,46.25,0.011306926
02/02/2009,45.73,-0.038606553
30/01/2009,47.53,0.007815015
29/01/2009,47.16,-0.061671821
28/01/2009,50.16,0.013043227
27/01/2009,49.51,0.007704823
26/01/2009,49.13,0.019525849
23/01/2009,48.18,0.001869742
22/01/2009,48.09,-0.026471229
21/01/2009,49.38,0.077666028
20/01/2009,45.69,-0.077666028
16/01/2009,49.38,0.018806769
15/01/2009,48.46,-0.01556133
14/01/2009,49.22,-0.039830036
13/01/2009,51.22,0.01475098
12/01/2009,50.47,-0.029672292
09/01/2009,51.99,-0.037747452
08/01/2009,53.99,0.013988851
07/01/2009,53.24,-0.044811022
06/01/2009,55.68,0.003778682
05/01/2009,55.47,
