Date,Close,CNP
25/01/2011,16.15,0.003722089
24/01/2011,16.09,0.011878852
21/01/2011,15.9,-0.002512564
20/01/2011,15.94,0.007556711
19/01/2011,15.82,0.005069719
18/01/2011,15.74,0.002544531
14/01/2011,15.7,-0.004448689
13/01/2011,15.77,0
12/01/2011,15.77,0.008917257
11/01/2011,15.63,-0.007013099
10/01/2011,15.74,0.003819228
07/01/2011,15.68,0.00447428
06/01/2011,15.61,-0.010197666
05/01/2011,15.77,-0.003797473
04/01/2011,15.83,0.001896934
03/01/2011,15.8,0.005076153
31/12/2010,15.72,-0.002541297
30/12/2010,15.76,-0.004431789
29/12/2010,15.83,-0.001262626
28/12/2010,15.85,-0.003149609
27/12/2010,15.9,0
23/12/2010,15.9,0.001258653
22/12/2010,15.88,0
21/12/2010,15.88,-0.001887387
20/12/2010,15.91,0.002517308
17/12/2010,15.87,-0.001888575
16/12/2010,15.9,0.002518893
15/12/2010,15.86,-0.015019056
14/12/2010,16.1,0.010615148
13/12/2010,15.93,0.005665738
10/12/2010,15.84,0.005698021
09/12/2010,15.75,0.007648221
08/12/2010,15.63,-0.000639591
07/12/2010,15.64,-0.001277955
06/12/2010,15.66,-0.015209419
03/12/2010,15.9,0.003780723
02/12/2010,15.84,0.005063302
01/12/2010,15.76,0.00828294
30/11/2010,15.63,0.00192123
29/11/2010,15.6,-0.012105914
26/11/2010,15.79,-0.008199352
24/11/2010,15.92,0.010101096
23/11/2010,15.76,-0.00695545
22/11/2010,15.87,0.003155572
19/11/2010,15.82,-0.001894538
18/11/2010,15.85,0.010145934
17/11/2010,15.69,-0.012036889
16/11/2010,15.88,-0.021184593
15/11/2010,16.22,0.006804851
12/11/2010,16.11,-0.029359907
11/11/2010,16.59,0.000602954
10/11/2010,16.58,-0.001205546
09/11/2010,16.6,0.003016594
08/11/2010,16.55,-0.007824295
05/11/2010,16.68,-0.014285957
04/11/2010,16.92,0.011890747
03/11/2010,16.72,-0.002985968
02/11/2010,16.77,0.013205474
01/11/2010,16.55,-0.000604047
29/10/2010,16.56,0.010318756
28/10/2010,16.39,-0.001828711
27/10/2010,16.42,0
26/10/2010,16.42,0.001218769
25/10/2010,16.4,-0.001218769
22/10/2010,16.42,0.001828711
21/10/2010,16.39,0
20/10/2010,16.39,0.014751343
19/10/2010,16.15,0
18/10/2010,16.15,0.001239158
15/10/2010,16.13,0.0105953
14/10/2010,15.96,-0.001877935
13/10/2010,15.99,-0.005612737
12/10/2010,16.08,-0.004962789
11/10/2010,16.16,0.004341092
08/10/2010,16.09,0.005609239
07/10/2010,16,0.006898742
06/10/2010,15.89,-0.008771986
05/10/2010,16.03,0.015718651
04/10/2010,15.78,-0.007575794
01/10/2010,15.9,0.011385322
30/09/2010,15.72,-0.002541297
29/09/2010,15.76,-0.005063302
28/09/2010,15.84,0.007604599
27/09/2010,15.72,0.00446287
24/09/2010,15.65,0.026547367
23/09/2010,15.24,-0.011093099
22/09/2010,15.41,0.003249922
21/09/2010,15.36,-0.001301236
20/09/2010,15.38,0.02301976
17/09/2010,15.03,0.002664892
16/09/2010,14.99,-0.008635059
15/09/2010,15.12,-0.008561132
14/09/2010,15.25,-0.000655523
13/09/2010,15.26,0.003939598
10/09/2010,15.2,-0.000657678
09/09/2010,15.21,0.009910884
08/09/2010,15.06,-0.013847897
07/09/2010,15.27,0.000655093
03/09/2010,15.26,0.013192803
02/09/2010,15.06,-0.003976148
01/09/2010,15.12,0.022067094
31/08/2010,14.79,0.008146685
30/08/2010,14.67,-0.01957538
27/08/2010,14.96,0.022989518
26/08/2010,14.62,-0.010207642
25/08/2010,14.77,0.006793504
24/08/2010,14.67,0.008213599
23/08/2010,14.55,0
20/08/2010,14.55,0.004132237
19/08/2010,14.49,-0.015748357
18/08/2010,14.72,-0.004067802
17/08/2010,14.78,0.019126266
16/08/2010,14.5,0
13/08/2010,14.5,0.001380262
12/08/2010,14.48,-0.0177965
11/08/2010,14.74,-0.021477336
10/08/2010,15.06,0.00666225
09/08/2010,14.96,0.008053735
06/08/2010,14.84,0.002023609
05/08/2010,14.81,0.005416398
04/08/2010,14.73,0.018500014
03/08/2010,14.46,-0.004829261
02/08/2010,14.53,0.020863065
30/07/2010,14.23,-0.00700283
29/07/2010,14.33,-0.01454823
28/07/2010,14.54,-0.004118057
27/07/2010,14.6,0.013793322
26/07/2010,14.4,0.0104713
23/07/2010,14.25,0.004219416
22/07/2010,14.19,0.019929485
21/07/2010,13.91,-0.018519048
20/07/2010,14.17,0.008504658
19/07/2010,14.05,0.008577608
16/07/2010,13.93,-0.026214749
15/07/2010,14.3,0.008427016
14/07/2010,14.18,-0.00070497
13/07/2010,14.19,0.00849262
12/07/2010,14.07,0.001422475
09/07/2010,14.05,0.005710223
08/07/2010,13.97,0.01878668
07/07/2010,13.71,0.034882943
06/07/2010,13.24,0.015988159
02/07/2010,13.03,-0.002299733
01/07/2010,13.06,-0.007627802
30/06/2010,13.16,-0.011333707
29/06/2010,13.31,-0.03033899
28/06/2010,13.72,0.014684552
25/06/2010,13.52,-0.001478197
24/06/2010,13.54,0.001478197
23/06/2010,13.52,-0.008836582
22/06/2010,13.64,-0.025336136
21/06/2010,13.99,-0.001428572
18/06/2010,14.01,0.004291852
17/06/2010,13.95,0.012261243
16/06/2010,13.78,0.013148473
15/06/2010,13.6,0.019302752
14/06/2010,13.34,0.005261192
11/06/2010,13.27,0.008323922
10/06/2010,13.16,0.019954615
09/06/2010,12.9,-0.032789823
08/06/2010,13.33,0.003005261
07/06/2010,13.29,0.006795043
04/06/2010,13.2,-0.038637793
03/06/2010,13.72,0.0102565
02/06/2010,13.58,0.022338978
01/06/2010,13.28,-0.025280157
28/05/2010,13.62,0.00736923
27/05/2010,13.52,0.027748312
26/05/2010,13.15,0.006867635
25/05/2010,13.06,-0.010662706
24/05/2010,13.2,-0.009800305
21/05/2010,13.33,0.004511286
20/05/2010,13.27,-0.036259984
19/05/2010,13.76,-0.015861904
18/05/2010,13.98,-0.014204784
17/05/2010,14.18,0.002117897
14/05/2010,14.15,-0.007042283
13/05/2010,14.25,-0.002803085
12/05/2010,14.29,0.007727471
11/05/2010,14.18,0.002824861
10/05/2010,14.14,0.027968836
07/05/2010,13.75,-0.009410131
06/05/2010,13.88,-0.035389397
05/05/2010,14.38,0.002785517
04/05/2010,14.34,-0.015911785
03/05/2010,14.57,0.014518057
30/04/2010,14.36,-0.002086957
29/04/2010,14.39,0.003480686
28/04/2010,14.34,0.011220314
27/04/2010,14.18,-0.025758473
26/04/2010,14.55,-0.001373627
23/04/2010,14.57,0.014518057
22/04/2010,14.36,-0.001391789
21/04/2010,14.38,0.001391789
20/04/2010,14.36,0.007689657
19/04/2010,14.25,-0.004900255
16/04/2010,14.32,-0.020733293
15/04/2010,14.62,0.006863445
14/04/2010,14.52,0.00137836
13/04/2010,14.5,-0.002066828
12/04/2010,14.53,0.002066828
09/04/2010,14.5,0.009005949
08/04/2010,14.37,-0.006934841
07/04/2010,14.47,-0.018487346
06/04/2010,14.74,0.006807378
05/04/2010,14.64,0.009608859
01/04/2010,14.5,0.009702086
31/03/2010,14.36,-0.00555557
30/03/2010,14.44,-0.002075407
29/03/2010,14.47,0.019540049
26/03/2010,14.19,0.004237294
25/03/2010,14.13,-0.004237294
24/03/2010,14.19,-0.007722046
23/03/2010,14.3,0.00139958
22/03/2010,14.28,-0.010449416
19/03/2010,14.43,0.001386963
18/03/2010,14.41,-0.003463807
17/03/2010,14.46,0.002076844
16/03/2010,14.43,0.013956961
15/03/2010,14.23,-0.000702494
12/03/2010,14.24,-0.002805051
11/03/2010,14.28,0.011267725
10/03/2010,14.12,0.000708466
09/03/2010,14.11,-0.002830858
08/03/2010,14.15,0.009943264
05/03/2010,14.01,-0.000713521
04/03/2010,14.02,0.017992569
03/03/2010,13.77,-0.004347833
02/03/2010,13.83,0.016770353
01/03/2010,13.6,0.016308738
26/02/2010,13.38,-0.052413743
25/02/2010,14.1,-0.007771145
24/02/2010,14.21,-0.007012651
23/02/2010,14.31,-0.009735821
22/02/2010,14.45,-0.005521063
19/02/2010,14.53,0.009681957
18/02/2010,14.39,0.023199635
17/02/2010,14.06,0.007854378
16/02/2010,13.95,0.021739987
12/02/2010,13.65,-0.006571765
11/02/2010,13.74,-0.006528859
10/02/2010,13.83,-0.012931215
09/02/2010,14.01,0.018732536
08/02/2010,13.75,-0.012287831
05/02/2010,13.92,0.002157498
04/02/2010,13.89,-0.034669196
03/02/2010,14.38,-0.005547864
02/02/2010,14.46,0.013927802
01/02/2010,14.26,0.021978907
29/01/2010,13.95,-0.010695289
28/01/2010,14.1,0.001419447
27/01/2010,14.08,-0.008486614
26/01/2010,14.2,-0.009113277
25/01/2010,14.33,0.009113277
22/01/2010,14.2,-0.025036078
21/01/2010,14.56,-0.020394997
20/01/2010,14.86,0.002695419
19/01/2010,14.82,0.014271394
15/01/2010,14.61,-0.000684229
14/01/2010,14.62,0.004799461
13/01/2010,14.55,0.008281621
12/01/2010,14.43,0.006256538
11/01/2010,14.34,0.006997929
08/01/2010,14.24,-0.011867504
07/01/2010,14.41,0.009762979
06/01/2010,14.27,-0.009762979
05/01/2010,14.41,-0.007604599
04/01/2010,14.52,0.000688943
31/12/2009,14.51,-0.012328923
30/12/2009,14.69,-0.004753829
29/12/2009,14.76,-0.003381809
28/12/2009,14.81,0.002704532
24/12/2009,14.77,0.004750603
23/12/2009,14.7,0
22/12/2009,14.7,0.003407158
21/12/2009,14.65,0.006849342
18/12/2009,14.55,0.006204777
17/12/2009,14.46,-0.008950146
16/12/2009,14.59,0.004120885
15/12/2009,14.53,-0.002749143
14/12/2009,14.57,0.008270206
11/12/2009,14.45,0.031637085
10/12/2009,14,0.007888173
09/12/2009,13.89,0.000720202
08/12/2009,13.88,0
07/12/2009,13.88,0.007956642
04/12/2009,13.77,-0.002176279
03/12/2009,13.8,0.01607047
02/12/2009,13.58,0.008133132
01/12/2009,13.47,0.014959142
30/11/2009,13.27,0.023638157
27/11/2009,12.96,-0.017591276
25/11/2009,13.19,0.012204576
24/11/2009,13.03,0.00384468
23/11/2009,12.98,0.016311041
20/11/2009,12.77,0.003137257
19/11/2009,12.73,-0.009382399
18/11/2009,12.85,-0.002331909
17/11/2009,12.88,0.000776699
16/11/2009,12.87,0.018824085
13/11/2009,12.63,0.014354313
12/11/2009,12.45,-0.029285829
11/11/2009,12.82,-0.009316838
10/11/2009,12.94,0.003871472
09/11/2009,12.89,0.011705167
06/11/2009,12.74,0
05/11/2009,12.74,0.012638399
04/11/2009,12.58,0.007980888
03/11/2009,12.48,-0.004796172
02/11/2009,12.54,-0.004773279
30/10/2009,12.6,0.000793966
29/10/2009,12.59,-0.000793966
28/10/2009,12.6,-0.008692271
27/10/2009,12.71,0.000787092
26/10/2009,12.7,-0.011741818
23/10/2009,12.85,-0.011605546
22/10/2009,13,0.016285742
21/10/2009,12.79,-0.010886577
20/10/2009,12.93,-0.012298387
19/10/2009,13.09,0.011525291
16/10/2009,12.94,0.006979478
15/10/2009,12.85,0.009382399
14/10/2009,12.73,0.003935464
13/10/2009,12.68,-0.007072721
12/10/2009,12.77,0.007861676
09/10/2009,12.67,0.011111225
08/10/2009,12.53,0.014469706
07/10/2009,12.35,-0.002426204
06/10/2009,12.38,0.001616815
05/10/2009,12.36,0.011391498
02/10/2009,12.22,-0.00571197
01/10/2009,12.29,-0.011326982
30/09/2009,12.43,-0.013583908
29/09/2009,12.6,0.00876849
28/09/2009,12.49,0.019402387
25/09/2009,12.25,-0.000815994
24/09/2009,12.26,-0.009740337
23/09/2009,12.38,-0.008045096
22/09/2009,12.48,-0.001601281
21/09/2009,12.5,0.00080032
18/09/2009,12.49,0
17/09/2009,12.49,-0.022170346
16/09/2009,12.77,0.006284388
15/09/2009,12.69,0.012688513
14/09/2009,12.53,0.006405146
11/09/2009,12.45,0.0260389
10/09/2009,12.13,-0.006573565
09/09/2009,12.21,0.006573565
08/09/2009,12.13,0.004958688
04/09/2009,12.07,-0.004133946
03/09/2009,12.12,-0.004116926
02/09/2009,12.17,-0.012250051
01/09/2009,12.32,-0.006472515
31/08/2009,12.4,-0.01361655
28/08/2009,12.57,-0.014218249
27/08/2009,12.75,-0.006254907
26/08/2009,12.83,0.004687509
25/08/2009,12.77,-0.003127446
24/08/2009,12.81,0.000780945
21/08/2009,12.8,0.010208177
20/08/2009,12.67,0.007923972
19/08/2009,12.57,0.002389487
18/08/2009,12.54,0.004796172
17/08/2009,12.48,0
14/08/2009,12.48,0.00643089
13/08/2009,12.4,0.004850454
12/08/2009,12.34,-0.014481347
11/08/2009,12.52,0.006410278
10/08/2009,12.44,0.008071069
07/08/2009,12.34,0.017164296
06/08/2009,12.13,0.004958688
05/08/2009,12.07,-0.00165563
04/08/2009,12.09,-0.006595242
03/08/2009,12.17,0.009909247
31/07/2009,12.05,0.003325024
30/07/2009,12.01,0.021886396
29/07/2009,11.75,-0.007630389
28/07/2009,11.84,-0.01091989
27/07/2009,11.97,0.008389311
24/07/2009,11.87,0.011864546
23/07/2009,11.73,0.01893344
22/07/2009,11.51,-0.003469214
21/07/2009,11.55,0.010443959
20/07/2009,11.43,0.021220955
17/07/2009,11.19,-0.000893256
16/07/2009,11.2,-0.0080036
15/07/2009,11.29,0.0080036
14/07/2009,11.2,0.008068175
13/07/2009,11.11,0.017249633
10/07/2009,10.92,0.012903405
09/07/2009,10.78,-0.001853569
08/07/2009,10.8,-0.012879663
07/07/2009,10.94,-0.020805816
06/07/2009,11.17,0.020805816
02/07/2009,10.94,-0.023487981
01/07/2009,11.2,0.010772097
30/06/2009,11.08,-0.014337163
29/06/2009,11.24,0.016143848
26/06/2009,11.06,0.000904568
25/06/2009,11.05,0.022884294
24/06/2009,10.8,0.010237409
23/06/2009,10.69,-0.033121703
22/06/2009,11.05,0.027524673
19/06/2009,10.75,0.001862198
18/06/2009,10.73,0.021668299
17/06/2009,10.5,0.002861232
16/06/2009,10.47,0.000955566
15/06/2009,10.46,-0.01893996
12/06/2009,10.66,0.011320876
11/06/2009,10.54,0.034752532
10/06/2009,10.18,0.013847897
09/06/2009,10.04,-0.010896591
08/06/2009,10.15,0.015889113
05/06/2009,9.99,-0.002998503
04/06/2009,10.02,-0.002989539
03/06/2009,10.05,-0.018728985
02/06/2009,10.24,-0.002925404
01/06/2009,10.27,0.01471336
29/05/2009,10.12,0.00197824
28/05/2009,10.1,0.033218958
27/05/2009,9.77,-0.023268627
26/05/2009,10,0.015113638
22/05/2009,9.85,0.002032521
21/05/2009,9.83,-0.013138137
20/05/2009,9.96,-0.035506688
19/05/2009,10.32,0.004856736
18/05/2009,10.27,0.021654389
15/05/2009,10.05,-0.018728985
14/05/2009,10.24,0.004894772
13/05/2009,10.19,-0.046965986
12/05/2009,10.68,-0.010246946
11/05/2009,10.79,-0.012891523
08/05/2009,10.93,0.007346222
07/05/2009,10.85,0.000922084
06/05/2009,10.84,0.006478505
05/05/2009,10.77,-0.018399783
04/05/2009,10.97,-0.003639676
01/05/2009,11.01,0.034183467
30/04/2009,10.64,-0.005623258
29/04/2009,10.7,-0.003731348
28/04/2009,10.74,0.006539024
27/04/2009,10.67,0.034321767
24/04/2009,10.31,0.010726578
23/04/2009,10.2,-0.010726578
22/04/2009,10.31,-0.012530284
21/04/2009,10.44,0.001917546
20/04/2009,10.42,-0.009551171
17/04/2009,10.52,0.023077947
16/04/2009,10.28,0.009775249
15/04/2009,10.18,0.005911347
14/04/2009,10.12,-0.005911347
13/04/2009,10.18,-0.004899569
09/04/2009,10.23,-0.00292826
08/04/2009,10.26,-0.003891055
07/04/2009,10.3,-0.018278527
06/04/2009,10.49,-0.006650856
03/04/2009,10.56,0.00951482
02/04/2009,10.46,0.017358199
01/04/2009,10.28,-0.014486009
31/03/2009,10.43,0.031161236
30/03/2009,10.11,-0.005917177
27/03/2009,10.17,-0.01464155
26/03/2009,10.32,0.00291121
25/03/2009,10.29,-0.014472033
24/03/2009,10.44,-0.032975197
23/03/2009,10.79,0.030105754
20/03/2009,10.47,0.00767022
19/03/2009,10.39,-0.002883231
18/03/2009,10.42,0.020359404
17/03/2009,10.21,0.010832208
16/03/2009,10.1,-0.003952574
13/03/2009,10.14,0.040246881
12/03/2009,9.74,0.046226717
11/03/2009,9.3,0
10/03/2009,9.3,0.02614528
09/03/2009,9.06,0.020067563
06/03/2009,8.88,-0.007851975
05/03/2009,8.95,-0.061741317
04/03/2009,9.52,0.036367644
03/03/2009,9.18,-0.048893904
02/03/2009,9.64,-0.068162651
27/02/2009,10.32,-0.026770241
26/02/2009,10.6,0.007575794
25/02/2009,10.52,-0.121578107
24/02/2009,11.88,0.018692133
23/02/2009,11.66,-0.014474497
20/02/2009,11.83,-0.029977266
19/02/2009,12.19,-0.004093334
18/02/2009,12.24,-0.025807884
17/02/2009,12.56,-0.044382527
13/02/2009,13.13,-0.006831146
12/02/2009,13.22,0.004548909
11/02/2009,13.16,-0.026988145
10/02/2009,13.52,-0.049775871
09/02/2009,14.21,-0.012587579
06/02/2009,14.39,0.006273984
05/02/2009,14.3,0.0226318
04/02/2009,13.98,-0.001429593
03/02/2009,14,0.012217184
02/02/2009,13.83,0.033079091
30/01/2009,13.38,-0.019245598
29/01/2009,13.64,-0.00584797
28/01/2009,13.72,0.00878483
27/01/2009,13.6,0.009604802
26/01/2009,13.47,0.037055279
23/01/2009,12.98,0.01787844
22/01/2009,12.75,0.012628424
21/01/2009,12.59,0.012789943
20/01/2009,12.43,-0.024633745
16/01/2009,12.74,0.015823115
15/01/2009,12.54,0.00881063
14/01/2009,12.43,-0.016753483
13/01/2009,12.64,-0.012578782
12/01/2009,12.8,-0.00389864
09/01/2009,12.85,-0.016210313
08/01/2009,13.06,0.026378566
07/01/2009,12.72,-0.014826647
06/01/2009,12.91,-0.017658808
05/01/2009,13.14,
