Date,Close,CPB
25/01/2011,35.01,-0.001427145
24/01/2011,35.06,-0.007388496
21/01/2011,35.32,0.001983846
20/01/2011,35.25,0.011412392
19/01/2011,34.85,-0.00657803
18/01/2011,35.08,0.003712699
14/01/2011,34.95,0.000858738
13/01/2011,34.92,0.000572902
12/01/2011,34.9,0.010079279
11/01/2011,34.55,-0.001446132
10/01/2011,34.6,0.003474236
07/01/2011,34.48,-0.004052104
06/01/2011,34.62,0.001445296
05/01/2011,34.57,0.003187023
04/01/2011,34.46,-0.00665223
03/01/2011,34.69,-0.001728111
31/12/2010,34.75,0.005482628
30/12/2010,34.56,-0.002600782
29/12/2010,34.65,0.002890175
28/12/2010,34.55,0.001158413
27/12/2010,34.51,0.000869691
23/12/2010,34.48,0.004359838
22/12/2010,34.33,-0.01503353
21/12/2010,34.85,0.002298191
20/12/2010,34.77,-0.017674348
17/12/2010,35.39,0.008228164
16/12/2010,35.1,0.009158622
15/12/2010,34.78,0.001150748
14/12/2010,34.74,0.006352895
13/12/2010,34.52,0.00115942
10/12/2010,34.48,-0.000289981
09/12/2010,34.49,0.01813976
08/12/2010,33.87,-0.000885348
07/12/2010,33.9,-0.005002217
06/12/2010,34.07,0.000293556
03/12/2010,34.06,0
02/12/2010,34.06,-0.004978777
01/12/2010,34.23,0.009687438
30/11/2010,33.9,-0.003827474
29/11/2010,34.03,-0.003227229
26/11/2010,34.14,0.004697601
24/11/2010,33.98,-0.000588408
23/11/2010,34,-0.02411856
22/11/2010,34.83,0.005181359
19/11/2010,34.65,0.000866176
18/11/2010,34.62,0.00521287
17/11/2010,34.44,-0.000870701
16/11/2010,34.47,-0.005785379
15/11/2010,34.67,0.004335893
12/11/2010,34.52,0.000579542
11/11/2010,34.5,-0.010093813
10/11/2010,34.85,-0.033853727
09/11/2010,36.05,-0.009387148
08/11/2010,36.39,-0.006027416
05/11/2010,36.61,-0.001364815
04/11/2010,36.66,0.009042396
03/11/2010,36.33,-0.002199616
02/11/2010,36.41,0.005784343
01/11/2010,36.2,-0.001380262
29/10/2010,36.25,0.010259344
28/10/2010,35.88,-0.005281458
27/10/2010,36.07,-0.006907059
26/10/2010,36.32,0.0013776
25/10/2010,36.27,-0.002753306
22/10/2010,36.37,0.001926518
21/10/2010,36.3,0.00137836
20/10/2010,36.25,0.006365042
19/10/2010,36.02,-0.010769122
18/10/2010,36.41,-0.005477965
15/10/2010,36.61,0.001640241
14/10/2010,36.55,-0.001367054
13/10/2010,36.6,0.021541844
12/10/2010,35.82,-0.001394895
11/10/2010,35.87,0.005591292
08/10/2010,35.67,0.005340842
07/10/2010,35.48,-0.016769538
06/10/2010,36.08,0.003609611
05/10/2010,35.95,0.000278203
04/10/2010,35.94,-0.004164937
01/10/2010,36.09,0.00946555
30/09/2010,35.75,-0.007524071
29/09/2010,36.02,-0.011867119
28/09/2010,36.45,0.006053954
27/09/2010,36.23,-0.000275976
24/09/2010,36.24,0.001933435
23/09/2010,36.17,-0.009903795
22/09/2010,36.53,0.006867216
21/09/2010,36.28,-0.006045635
20/09/2010,36.5,0.005494519
17/09/2010,36.3,-0.000275444
16/09/2010,36.31,0.004416237
15/09/2010,36.15,0.013086641
14/09/2010,35.68,-0.01059391
13/09/2010,36.06,0.001943096
10/09/2010,35.99,0.000555864
09/09/2010,35.97,0.001112657
08/09/2010,35.93,0.000835306
07/09/2010,35.9,-0.008598028
03/09/2010,36.21,-0.030194052
02/09/2010,37.32,0.009422603
01/09/2010,36.97,-0.007813592
31/08/2010,37.26,0.007543139
30/08/2010,36.98,-0.013163387
27/08/2010,37.47,0.013974965
26/08/2010,36.95,-0.008086297
25/08/2010,37.25,0.009169428
24/08/2010,36.91,0.000270966
23/08/2010,36.9,0.007071011
20/08/2010,36.64,0.003554344
19/08/2010,36.51,-0.010896321
18/08/2010,36.91,0.000813118
17/08/2010,36.88,0.016678445
16/08/2010,36.27,0.002208116
13/08/2010,36.19,0.003044142
12/08/2010,36.08,-0.00055417
11/08/2010,36.1,-0.008825209
10/08/2010,36.42,0.005782751
09/08/2010,36.21,0.000828844
06/08/2010,36.18,-0.003035741
05/08/2010,36.29,-0.00275179
04/08/2010,36.39,0.013556716
03/08/2010,35.9,-0.004169568
02/08/2010,36.05,0.004169568
30/07/2010,35.9,0.003627742
29/07/2010,35.77,-0.015534293
28/07/2010,36.33,-0.010950014
27/07/2010,36.73,0.014534741
26/07/2010,36.2,-0.001380262
23/07/2010,36.25,0.003039096
22/07/2010,36.14,0.005271201
21/07/2010,35.95,-0.014360921
20/07/2010,36.47,0.011860572
19/07/2010,36.04,0.006123036
16/07/2010,35.82,-0.006400467
15/07/2010,36.05,0.004726827
14/07/2010,35.88,-0.004171888
13/07/2010,36.03,0.001944715
12/07/2010,35.96,-0.009410532
09/07/2010,36.3,-0.004946424
08/07/2010,36.48,0.00549754
07/07/2010,36.28,0.016396088
06/07/2010,35.69,0.010704328
02/07/2010,35.31,-0.007617472
01/07/2010,35.58,-0.007001849
30/06/2010,35.83,-0.005566393
29/06/2010,36.03,-0.014602822
28/06/2010,36.56,0.012384911
25/06/2010,36.11,-0.009645934
24/06/2010,36.46,-0.007922456
23/06/2010,36.75,0.003270649
22/06/2010,36.63,-0.013018898
21/06/2010,37.11,-0.001077296
18/06/2010,37.15,-0.00911046
17/06/2010,37.49,0.013426625
16/06/2010,36.99,-0.000270307
15/06/2010,37,0.008413674
14/06/2010,36.69,0.006014234
11/06/2010,36.47,-0.002738227
10/06/2010,36.57,-0.000546747
09/06/2010,36.59,-0.003274218
08/06/2010,36.71,0.018697273
07/06/2010,36.03,0.000832986
04/06/2010,36,-0.01789449
03/06/2010,36.65,0.006295354
02/06/2010,36.42,0.021088462
01/06/2010,35.66,-0.004197572
28/05/2010,35.81,-0.003345417
27/05/2010,35.93,0.029659002
26/05/2010,34.88,-0.00856414
25/05/2010,35.18,-0.005668949
24/05/2010,35.38,-0.002822469
21/05/2010,35.48,0.014764607
20/05/2010,34.96,-0.018702727
19/05/2010,35.62,0.00393812
18/05/2010,35.48,-0.005340842
17/05/2010,35.67,0.009294532
14/05/2010,35.34,-0.018503472
13/05/2010,36,-0.000555401
12/05/2010,36.02,0.003894303
11/05/2010,35.88,0.002232144
10/05/2010,35.8,0.021457627
07/05/2010,35.04,-0.000855798
06/05/2010,35.07,-0.018364692
05/05/2010,35.72,0.002242153
04/05/2010,35.64,-0.010883322
03/05/2010,36.03,0.004729457
30/04/2010,35.86,0.003911712
29/04/2010,35.72,0.009564067
28/04/2010,35.38,0.007660699
27/04/2010,35.11,-0.010483167
26/04/2010,35.48,-0.003095542
23/04/2010,35.59,-0.005324379
22/04/2010,35.78,-0.004183523
21/04/2010,35.93,-0.001946337
20/04/2010,36,0.006968669
19/04/2010,35.75,0.001119508
16/04/2010,35.71,-0.006976448
15/04/2010,35.96,0.00921923
14/04/2010,35.63,0.002529157
13/04/2010,35.54,0.00338219
12/04/2010,35.42,0.001695395
09/04/2010,35.36,0.006525771
08/04/2010,35.13,-0.007656354
07/04/2010,35.4,0.001979359
06/04/2010,35.33,-0.002544171
05/04/2010,35.42,-0.003944778
01/04/2010,35.56,0.005923018
31/03/2010,35.35,-0.007889587
30/03/2010,35.63,0.001966569
29/03/2010,35.56,0.01816168
26/03/2010,34.92,0.00143287
25/03/2010,34.87,-0.01055494
24/03/2010,35.24,-0.007914117
23/03/2010,35.52,0.005363457
22/03/2010,35.33,0.000566251
19/03/2010,35.31,0.007675944
18/03/2010,35.04,-0.0025652
17/03/2010,35.13,0.003707405
16/03/2010,35,0.008608375
15/03/2010,34.7,0.00607026
12/03/2010,34.49,0.006982862
11/03/2010,34.25,0.010861695
10/03/2010,33.88,-0.005298805
09/03/2010,34.06,-0.002931694
08/03/2010,34.16,-0.006710456
05/03/2010,34.39,0.007003238
04/03/2010,34.15,0.003226282
03/03/2010,34.04,0.005597304
02/03/2010,33.85,0.014881227
01/03/2010,33.35,0.00059988
26/02/2010,33.33,0.001801802
25/02/2010,33.27,0.003613373
24/02/2010,33.15,-0.001205909
23/02/2010,33.19,-0.009296813
22/02/2010,33.5,-0.01275414
19/02/2010,33.93,0.002360579
18/02/2010,33.85,0.006817871
17/02/2010,33.62,0.000892724
16/02/2010,33.59,0.016509455
12/02/2010,33.04,-0.015615933
11/02/2010,33.56,0.007177064
10/02/2010,33.32,0
09/02/2010,33.32,0.019088597
08/02/2010,32.69,0.006752635
05/02/2010,32.47,0.000924357
04/02/2010,32.44,-0.026765588
03/02/2010,33.32,-0.010152371
02/02/2010,33.66,0.009252416
01/02/2010,33.35,0.007222421
29/01/2010,33.11,-0.012306924
28/01/2010,33.52,0.014120709
27/01/2010,33.05,0.008813307
26/01/2010,32.76,-0.000305204
25/01/2010,32.77,-0.000305111
22/01/2010,32.78,0.004892976
21/01/2010,32.62,-0.00763479
20/01/2010,32.87,-0.005461179
19/01/2010,33.05,0.001817081
15/01/2010,32.99,-0.019808571
14/01/2010,33.65,-0.005039287
13/01/2010,33.82,0.014894526
12/01/2010,33.32,0.011773721
11/01/2010,32.93,0.003041365
08/01/2010,32.83,-0.006376217
07/01/2010,33.04,-0.015317915
06/01/2010,33.55,-0.011262715
05/01/2010,33.93,0.001769912
04/01/2010,33.87,0.002068864
31/12/2009,33.8,-0.011764842
30/12/2009,34.2,0.00468934
29/12/2009,34.04,-0.006734032
28/12/2009,34.27,-0.006978801
24/12/2009,34.51,0.004938282
23/12/2009,34.34,0.016441944
22/12/2009,33.78,0.009219396
21/12/2009,33.47,0.013536077
18/12/2009,33.02,-0.008744214
17/12/2009,33.31,-0.032198912
16/12/2009,34.4,-0.003771947
15/12/2009,34.53,-0.008650573
14/12/2009,34.83,0.000861698
11/12/2009,34.8,-0.001148765
10/12/2009,34.84,-0.005724114
09/12/2009,35.04,-0.000855798
08/12/2009,35.07,-0.009365756
07/12/2009,35.4,-0.001975449
04/12/2009,35.47,0.003388876
03/12/2009,35.35,-0.001413428
02/12/2009,35.4,-0.004509591
01/12/2009,35.56,0.01673086
30/11/2009,34.97,-0.005418522
27/11/2009,35.16,-0.006237616
25/11/2009,35.38,-0.000565131
24/11/2009,35.4,0.022858138
23/11/2009,34.6,0.013969959
20/11/2009,34.12,0.00205369
19/11/2009,34.05,0.008257198
18/11/2009,33.77,0.005642183
17/11/2009,33.58,0.002982406
16/11/2009,33.48,0.009000961
13/11/2009,33.18,0.001809955
12/11/2009,33.12,0.00272109
11/11/2009,33.03,0.009429728
10/11/2009,32.72,0.002141656
09/11/2009,32.65,0.01418901
06/11/2009,32.19,0.001554485
05/11/2009,32.14,0.016627834
04/11/2009,31.61,0.012094355
03/11/2009,31.23,-0.012726866
02/11/2009,31.63,-0.003786688
30/10/2009,31.75,-0.017793508
29/10/2009,32.32,0.014021105
28/10/2009,31.87,-0.005632055
27/10/2009,32.05,0.006573822
26/10/2009,31.84,-0.00156912
23/10/2009,31.89,-0.013084299
22/10/2009,32.31,-0.004323663
21/10/2009,32.45,-0.00981302
20/10/2009,32.77,-0.005781242
19/10/2009,32.96,0.010369108
16/10/2009,32.62,0.002455495
15/10/2009,32.54,0.007712517
14/10/2009,32.29,-0.003709432
13/10/2009,32.41,-0.00645858
12/10/2009,32.62,0.008311576
09/10/2009,32.35,-0.001235712
08/10/2009,32.39,0.00340189
07/10/2009,32.28,0.001239926
06/10/2009,32.24,0.013427212
05/10/2009,31.81,-0.002198148
02/10/2009,31.88,-0.009676991
01/10/2009,32.19,-0.013269752
30/09/2009,32.62,-0.008850966
29/09/2009,32.91,0.003348048
28/09/2009,32.8,0.008265775
25/09/2009,32.53,-0.00490648
24/09/2009,32.69,0.000611995
23/09/2009,32.67,0.001531628
22/09/2009,32.62,-0.00580775
21/09/2009,32.81,0.015975762
18/09/2009,32.29,0.01340628
17/09/2009,31.86,-0.003133816
16/09/2009,31.96,-0.011201113
15/09/2009,32.32,-0.010770992
14/09/2009,32.67,-0.013981991
11/09/2009,33.13,0.000301887
10/09/2009,33.12,0.023214237
09/09/2009,32.36,-0.000617856
08/09/2009,32.38,0.037443418
04/09/2009,31.19,0.009988805
03/09/2009,30.88,0.001296176
02/09/2009,30.84,0.000324307
01/09/2009,30.83,-0.017044954
31/08/2009,31.36,-0.001593118
28/08/2009,31.41,-0.002543722
27/08/2009,31.49,0.009893171
26/08/2009,31.18,0.00032077
25/08/2009,31.17,0.001926783
24/08/2009,31.11,-0.000321388
21/08/2009,31.12,0.018158735
20/08/2009,30.56,-0.003266909
19/08/2009,30.66,0.020761991
18/08/2009,30.03,-0.012245726
17/08/2009,30.4,-0.006557401
14/08/2009,30.6,-0.000326744
13/08/2009,30.61,-0.002935902
12/08/2009,30.7,-0.004225587
11/08/2009,30.83,-0.000648508
10/08/2009,30.85,0.000648508
07/08/2009,30.83,0.003248866
06/08/2009,30.73,-0.000650618
05/08/2009,30.75,-0.016769177
04/08/2009,31.27,0.009963123
03/08/2009,30.96,-0.00225843
31/07/2009,31.03,-0.004180743
30/07/2009,31.16,0.000963237
29/07/2009,31.13,0.020445301
28/07/2009,30.5,-0.004253237
27/07/2009,30.63,0.003270114
24/07/2009,30.53,0.006242833
23/07/2009,30.34,0.012603815
22/07/2009,29.96,-0.002999502
21/07/2009,30.05,0.006008029
20/07/2009,29.87,-0.00200669
17/07/2009,29.93,-0.00333556
16/07/2009,30.03,0.009703941
15/07/2009,29.74,0.011838461
14/07/2009,29.39,-0.001360082
13/07/2009,29.43,0.02025125
10/07/2009,28.84,-0.012062872
09/07/2009,29.19,-0.00784853
08/07/2009,29.42,-0.000339847
07/07/2009,29.43,-0.009132484
06/07/2009,29.7,0.016635929
02/07/2009,29.21,-0.024016037
01/07/2009,29.92,0.016852438
30/06/2009,29.42,-0.009135574
29/06/2009,29.69,0.005403593
26/06/2009,29.53,0.000338696
25/06/2009,29.52,0.014329826
24/06/2009,29.1,0.012448294
23/06/2009,28.74,0.002787458
22/06/2009,28.66,0.003145206
19/06/2009,28.57,-0.010792098
18/06/2009,28.88,0.020994473
17/06/2009,28.28,0.001415428
16/06/2009,28.24,-0.013366362
15/06/2009,28.62,-0.0166324
12/06/2009,29.1,0.001719691
11/06/2009,29.05,0.005522969
10/06/2009,28.89,-0.00207469
09/06/2009,28.95,0.001382648
08/06/2009,28.91,0.004854378
05/06/2009,28.77,-0.000694927
04/06/2009,28.79,-0.000694444
03/06/2009,28.81,0
02/06/2009,28.81,0.016801235
01/06/2009,28.33,0.02176714
29/05/2009,27.72,-0.005396667
28/05/2009,27.87,-0.005367699
27/05/2009,28.02,-0.007820872
26/05/2009,28.24,0.032022884
22/05/2009,27.35,0.020687845
21/05/2009,26.79,-0.005583487
20/05/2009,26.94,-0.004813933
19/05/2009,27.07,-0.003319199
18/05/2009,27.16,0.009990832
15/05/2009,26.89,0.005219997
14/05/2009,26.75,-0.009672694
13/05/2009,27.01,-0.003695496
12/05/2009,27.11,0.018615579
11/05/2009,26.61,0.007923075
08/05/2009,26.4,0.000757863
07/05/2009,26.38,-0.000379003
06/05/2009,26.39,0
05/05/2009,26.39,0.014888612
04/05/2009,26,0.007722046
01/05/2009,25.8,0.003105593
30/04/2009,25.72,0.00584911
29/04/2009,25.57,0.011801868
28/04/2009,25.27,0.008344972
27/04/2009,25.06,0.007610692
24/04/2009,24.87,-0.039421738
23/04/2009,25.87,-0.014200968
22/04/2009,26.24,-0.012121361
21/04/2009,26.56,0.005663598
20/04/2009,26.41,-0.001135289
17/04/2009,26.44,-0.004904745
16/04/2009,26.57,0.016316052
15/04/2009,26.14,0.008066109
14/04/2009,25.93,-0.001926412
13/04/2009,25.98,-0.005374293
09/04/2009,26.12,-0.002294456
08/04/2009,26.18,0.000764234
07/04/2009,26.16,-0.017806873
06/04/2009,26.63,-0.029598905
03/04/2009,27.43,-0.017347743
02/04/2009,27.91,0.006109633
01/04/2009,27.74,0.013793322
31/03/2009,27.36,0.013245227
30/03/2009,27,-0.016529302
27/03/2009,27.45,0.008781615
26/03/2009,27.21,-0.001468968
25/03/2009,27.25,0.015905643
24/03/2009,26.82,-0.004464293
23/03/2009,26.94,0.01722244
20/03/2009,26.48,0.004542021
19/03/2009,26.36,-0.021764461
18/03/2009,26.94,-0.016930842
17/03/2009,27.4,0.000730194
16/03/2009,27.38,0.016571913
13/03/2009,26.93,0.027481496
12/03/2009,26.2,0.023557761
11/03/2009,25.59,-0.027747445
10/03/2009,26.31,0.025405523
09/03/2009,25.65,-0.034486176
06/03/2009,26.55,0.010221554
05/03/2009,26.28,-0.014731145
04/03/2009,26.67,-0.000374883
03/03/2009,26.68,0.007902205
02/03/2009,26.47,-0.011269841
27/02/2009,26.77,-0.026904147
26/02/2009,27.5,-0.042362625
25/02/2009,28.69,0.001395187
24/02/2009,28.65,0.000698324
23/02/2009,28.63,-0.028238791
20/02/2009,29.45,-0.003728186
19/02/2009,29.56,0.006448351
18/02/2009,29.37,-0.013863282
17/02/2009,29.78,-0.036271698
13/02/2009,30.88,0.008128804
12/02/2009,30.63,0.012483736
11/02/2009,30.25,0.002648131
10/02/2009,30.17,-0.02746168
09/02/2009,31.01,0.014617769
06/02/2009,30.56,-0.005221944
05/02/2009,30.72,-0.005194817
04/02/2009,30.88,-0.013509372
03/02/2009,31.3,0.018378721
02/02/2009,30.73,0.011784097
30/01/2009,30.37,-0.019563715
29/01/2009,30.97,-0.004510317
28/01/2009,31.11,0.011964573
27/01/2009,30.74,0.014417026
26/01/2009,30.3,0.001651528
23/01/2009,30.25,0.008632192
22/01/2009,29.99,0.0003335
21/01/2009,29.98,0.010394058
20/01/2009,29.67,-0.001683786
16/01/2009,29.72,0.010485467
15/01/2009,29.41,0.009909529
14/01/2009,29.12,0.003439976
13/01/2009,29.02,-0.009943507
12/01/2009,29.31,0.008566097
09/01/2009,29.06,-0.006174977
08/01/2009,29.24,-0.002049881
07/01/2009,29.3,-0.016920877
06/01/2009,29.8,-0.019934215
05/01/2009,30.4,
