Date,Close,KEY
19/01/2011,8.54,-0.037913789
18/01/2011,8.87,0.01133799
14/01/2011,8.77,0.023069074
13/01/2011,8.57,-0.023069074
12/01/2011,8.77,0.010315278
11/01/2011,8.68,0.002306806
10/01/2011,8.66,-0.008050647
07/01/2011,8.73,0.002293579
06/01/2011,8.71,-0.034972543
05/01/2011,9.02,0.006674107
04/01/2011,8.96,-0.011098893
03/01/2011,9.06,0.023451661
31/12/2010,8.85,0
30/12/2010,8.85,0
29/12/2010,8.85,0
28/12/2010,8.85,0.035656451
27/12/2010,8.54,0.001171646
23/12/2010,8.53,-0.012813221
22/12/2010,8.64,0.017513582
21/12/2010,8.49,0.009467526
20/12/2010,8.41,-0.001188354
17/12/2010,8.42,0.039981097
16/12/2010,8.09,0.00993797
15/12/2010,8.01,-0.018553408
14/12/2010,8.16,-0.017011346
13/12/2010,8.3,-0.0095924
10/12/2010,8.38,0.00119403
09/12/2010,8.37,0.022961734
08/12/2010,8.18,0.028520222
07/12/2010,7.95,-0.028520222
06/12/2010,8.18,-0.002442004
03/12/2010,8.2,0.009804
02/12/2010,8.12,0.04405999
01/12/2010,7.77,0.031375123
30/11/2010,7.53,-0.022325287
29/11/2010,7.7,0.028987537
26/11/2010,7.48,-0.01723038
24/11/2010,7.61,0.005270104
23/11/2010,7.57,-0.02220862
22/11/2010,7.74,0.010389704
19/11/2010,7.66,-0.024501548
18/11/2010,7.85,0.021893985
17/11/2010,7.68,-0.038318864
16/11/2010,7.98,-0.016159457
15/11/2010,8.11,0.011159446
12/11/2010,8.02,-0.030696087
11/11/2010,8.27,-0.017975319
10/11/2010,8.42,0.021609484
09/11/2010,8.24,-0.010863112
08/11/2010,8.33,-0.00836825
05/11/2010,8.4,-0.024692613
04/11/2010,8.61,0.012858155
03/11/2010,8.5,0.013025643
02/11/2010,8.39,0.019254506
01/11/2010,8.23,0.00365186
29/10/2010,8.2,-0.001218769
28/10/2010,8.21,0.003660773
27/10/2010,8.18,0.016020059
26/10/2010,8.05,-0.003719781
25/10/2010,8.08,-0.026863642
22/10/2010,8.3,-0.004807702
21/10/2010,8.34,0.031671344
20/10/2010,8.08,-0.026863642
19/10/2010,8.3,0
18/10/2010,8.3,0.033070987
15/10/2010,8.03,-0.018507623
14/10/2010,8.18,-0.013357819
13/10/2010,8.29,-0.025016194
12/10/2010,8.5,0.002355714
11/10/2010,8.48,0.009478744
08/10/2010,8.4,-0.009478744
07/10/2010,8.48,0.017846994
06/10/2010,8.33,-0.015485717
05/10/2010,8.46,0.047195691
04/10/2010,8.07,-0.004944386
01/10/2010,8.11,0.018668868
30/09/2010,7.96,0.001257071
29/09/2010,7.95,0.005044147
28/09/2010,7.91,0.008888947
27/09/2010,7.84,-0.007623925
24/09/2010,7.9,0.032157112
23/09/2010,7.65,-0.029622256
22/09/2010,7.88,-0.034916265
21/09/2010,8.16,-0.024214258
20/09/2010,8.36,0.015672412
17/09/2010,8.23,0.006093864
16/09/2010,8.18,-0.003660773
15/09/2010,8.21,0.017199441
14/09/2010,8.07,-0.029306127
13/09/2010,8.31,0.0108894
10/09/2010,8.22,0.012240055
09/09/2010,8.12,0.017391743
08/09/2010,7.98,0.033124047
07/09/2010,7.72,-0.039370164
03/09/2010,8.03,0.012531492
02/09/2010,7.93,0.010139504
01/09/2010,7.85,0.063095826
31/08/2010,7.37,0.013661415
30/08/2010,7.27,-0.041756908
27/08/2010,7.58,0.032174357
26/08/2010,7.34,0.009582551
25/08/2010,7.27,-0.010944022
24/08/2010,7.35,-0.03869729
23/08/2010,7.64,0
20/08/2010,7.64,0.005249356
19/08/2010,7.6,-0.023408091
18/08/2010,7.78,-0.008957194
17/08/2010,7.85,0.007672672
16/08/2010,7.79,-0.003843695
13/08/2010,7.82,0.002560821
12/08/2010,7.8,-0.014004048
11/08/2010,7.91,-0.070761219
10/08/2010,8.49,0.014235116
09/08/2010,8.37,0.024184976
06/08/2010,8.17,-0.034880265
05/08/2010,8.46,-0.002361276
04/08/2010,8.48,-0.003531493
03/08/2010,8.51,-0.045932299
02/08/2010,8.91,0.051825068
30/07/2010,8.46,0.002366865
29/07/2010,8.44,-0.002366865
28/07/2010,8.46,0.004739345
27/07/2010,8.42,0.013150219
26/07/2010,8.31,0.034275081
23/07/2010,8.03,0.010012599
22/07/2010,7.95,0.052949747
21/07/2010,7.54,-0.026179506
20/07/2010,7.74,-0.003868477
19/07/2010,7.77,0.002577321
16/07/2010,7.75,-0.05766008
15/07/2010,8.21,-0.00364742
14/07/2010,8.24,-0.015653541
13/07/2010,8.37,0.01686787
12/07/2010,8.23,-0.014475524
09/07/2010,8.35,0.026700615
08/07/2010,8.13,0.016119382
07/07/2010,8,0.076611102
06/07/2010,7.41,0.025975486
02/07/2010,7.22,-0.020562753
01/07/2010,7.37,-0.042503077
30/06/2010,7.69,-0.01548418
29/06/2010,7.81,-0.051165245
28/06/2010,8.22,-0.0060643
25/06/2010,8.27,0.026962418
24/06/2010,8.05,-0.020898118
23/06/2010,8.22,0.0061013
22/06/2010,8.17,-0.0325134
21/06/2010,8.44,0.008328424
18/06/2010,8.37,0.007194276
17/06/2010,8.31,-0.009580912
16/06/2010,8.39,0.009580912
15/06/2010,8.31,0.023129455
14/06/2010,8.12,-0.01467019
11/06/2010,8.24,0.001214329
10/06/2010,8.23,0.039658233
09/06/2010,7.91,0.012722818
08/06/2010,7.81,0.035182782
07/06/2010,7.54,-0.030047982
04/06/2010,7.77,-0.050198744
03/06/2010,8.17,-0.008531435
02/06/2010,8.24,0.043404209
01/06/2010,7.89,-0.016342287
28/05/2010,8.02,-0.022195732
27/05/2010,8.2,0.061615967
26/05/2010,7.71,-0.010322672
25/05/2010,7.79,0.037937839
24/05/2010,7.5,-0.048155042
21/05/2010,7.87,0.052163063
20/05/2010,7.47,-0.041945861
19/05/2010,7.79,-0.010217203
18/05/2010,7.87,-0.048366525
17/05/2010,8.26,-0.020372184
14/05/2010,8.43,-0.029224757
13/05/2010,8.68,-0.005743841
12/05/2010,8.73,0.017331456
11/05/2010,8.58,0.027172375
10/05/2010,8.35,0.057933635
07/05/2010,7.88,-0.011356589
06/05/2010,7.97,-0.069076515
05/05/2010,8.54,-0.011641575
04/05/2010,8.64,-0.039710266
03/05/2010,8.99,-0.003331486
30/04/2010,9.02,0.006674107
29/04/2010,8.96,0.028298436
28/04/2010,8.71,0.010386706
27/04/2010,8.62,-0.020666637
26/04/2010,8.8,-0.043364215
23/04/2010,9.19,0.007646132
22/04/2010,9.12,0.019934215
21/04/2010,8.94,0.041101676
20/04/2010,8.58,0.05387299
19/04/2010,8.13,0.016119382
16/04/2010,8,-0.042819997
15/04/2010,8.35,-0.020154802
14/04/2010,8.52,0.045626161
13/04/2010,8.14,-0.024273036
12/04/2010,8.34,-0.001198322
09/04/2010,8.35,0.001198322
08/04/2010,8.34,-0.021353124
07/04/2010,8.52,0.005885832
06/04/2010,8.47,0.03728634
05/04/2010,8.16,0.045120435
01/04/2010,7.8,0.00643089
31/03/2010,7.75,-0.001289491
30/03/2010,7.76,0.00516797
29/03/2010,7.72,-0.017972242
26/03/2010,7.86,-0.008866429
25/03/2010,7.93,0.003790276
24/03/2010,7.9,0.026941976
23/03/2010,7.69,0.00652318
22/03/2010,7.64,0.005249356
19/03/2010,7.6,0.005277057
18/03/2010,7.56,-0.043991569
17/03/2010,7.9,0.025642431
16/03/2010,7.7,0.017027261
15/03/2010,7.57,0.002645504
12/03/2010,7.55,-0.042780341
11/03/2010,7.88,0.041456714
10/03/2010,7.56,0.040491361
09/03/2010,7.26,-0.001376463
08/03/2010,7.27,0.002754823
05/03/2010,7.25,0.020906685
04/03/2010,7.1,0.008486614
03/03/2010,7.04,0
02/03/2010,7.04,0.009992945
01/03/2010,6.97,-0.025497132
26/02/2010,7.15,0.0226318
25/02/2010,6.99,-0.017021688
24/02/2010,7.11,0.053442319
23/02/2010,6.74,-0.0335553
22/02/2010,6.97,0.026164283
19/02/2010,6.79,0.007391017
18/02/2010,6.74,-0.013264749
17/02/2010,6.83,-0.013091096
16/02/2010,6.92,0.018964828
12/02/2010,6.79,-0.011713165
11/02/2010,6.87,-0.001454546
10/02/2010,6.88,-0.005797118
09/02/2010,6.92,0.014556298
08/02/2010,6.82,-0.010211613
05/02/2010,6.89,-0.008670575
04/02/2010,6.95,-0.06408878
03/02/2010,7.41,-0.014735699
02/02/2010,7.52,0.024227295
01/02/2010,7.34,0.02203946
29/01/2010,7.18,-0.012456908
28/01/2010,7.27,0.016643935
27/01/2010,7.15,0.037041272
26/01/2010,6.89,-0.024373966
25/01/2010,7.06,-0.026556417
22/01/2010,7.25,-0.012337374
21/01/2010,7.34,0.053159368
20/01/2010,6.96,0.029156584
19/01/2010,6.76,-0.017595762
15/01/2010,6.88,0.00437
14/01/2010,6.85,0.053986122
13/01/2010,6.49,0.01240326
12/01/2010,6.41,-0.018547672
11/01/2010,6.53,0.004604766
08/01/2010,6.5,0.017067909
07/01/2010,6.39,0.041539518
06/01/2010,6.13,-0.006504088
05/01/2010,6.17,0.037989705
04/01/2010,5.94,0.067911206
31/12/2009,5.55,-0.017857617
30/12/2009,5.65,-0.00881063
29/12/2009,5.7,0.010582109
28/12/2009,5.64,-0.021053409
24/12/2009,5.76,0.017513582
23/12/2009,5.66,-0.008795131
22/12/2009,5.71,-0.001749782
21/12/2009,5.72,0.028370697
18/12/2009,5.56,0.007220248
17/12/2009,5.52,-0.03908135
16/12/2009,5.74,-0.013841051
15/12/2009,5.82,-0.046988509
14/12/2009,6.1,0.004930166
11/12/2009,6.07,0.031801843
10/12/2009,5.88,-0.011834458
09/12/2009,5.95,0.020374219
08/12/2009,5.83,-0.010238997
07/12/2009,5.89,-0.04482078
04/12/2009,6.16,0.049927174
03/12/2009,5.86,-0.04177717
02/12/2009,6.11,0.026535554
01/12/2009,5.95,0.015241616
30/11/2009,5.86,0.05075455
27/11/2009,5.57,-0.054161708
25/11/2009,5.88,-0.010152371
24/11/2009,5.94,-0.001682086
23/11/2009,5.95,0.037675689
20/11/2009,5.73,-0.015584731
19/11/2009,5.82,-0.020408872
18/11/2009,5.94,0.032509279
17/11/2009,5.75,0.028220568
16/11/2009,5.59,0
13/11/2009,5.59,-0.022989518
12/11/2009,5.72,-0.006968669
11/11/2009,5.76,0.012227227
10/11/2009,5.69,-0.026020549
09/11/2009,5.84,0.019015266
06/11/2009,5.73,0.03733767
05/11/2009,5.52,0.036904557
04/11/2009,5.32,-0.040521197
03/11/2009,5.54,-0.001803427
02/11/2009,5.55,0.029252543
30/10/2009,5.39,-0.048878507
29/10/2009,5.66,0.0286758
28/10/2009,5.5,-0.058268908
27/10/2009,5.83,-0.046909773
26/10/2009,6.11,-0.058793737
23/10/2009,6.48,-0.022884294
22/10/2009,6.63,0.054234824
21/10/2009,6.28,-0.040567185
20/10/2009,6.54,0.029482353
19/10/2009,6.35,-0.015625318
16/10/2009,6.45,-0.030536724
15/10/2009,6.65,-0.004501133
14/10/2009,6.68,0.038143449
13/10/2009,6.43,0.018838862
12/10/2009,6.31,0.01920059
09/10/2009,6.19,-0.00483482
08/10/2009,6.22,-0.009600074
07/10/2009,6.28,0.007993648
06/10/2009,6.23,0
05/10/2009,6.23,0.009677495
02/10/2009,6.17,0.004874096
01/10/2009,6.14,-0.056977435
30/09/2009,6.5,-0.007662873
29/09/2009,6.55,0.009202519
28/09/2009,6.49,0.039282348
25/09/2009,6.24,-0.023754086
24/09/2009,6.39,-0.047373258
23/09/2009,6.7,-0.022141126
22/09/2009,6.85,0.032643848
21/09/2009,6.63,0
18/09/2009,6.63,0.012139755
17/09/2009,6.55,-0.069298168
16/09/2009,7.02,0.0831339
15/09/2009,6.46,0.072204569
14/09/2009,6.01,0.013400536
11/09/2009,5.93,-0.041294058
10/09/2009,6.18,-0.004842624
09/09/2009,6.21,0.006462058
08/09/2009,6.17,-0.008071069
04/09/2009,6.22,0.044378687
03/09/2009,5.95,0.022090958
02/09/2009,5.82,-0.05515182
01/09/2009,6.15,-0.079667403
31/08/2009,6.66,-0.002998503
28/08/2009,6.68,0.015083242
27/08/2009,6.58,0.027736755
26/08/2009,6.4,-0.01242252
25/08/2009,6.48,0.010861239
24/08/2009,6.41,-0.048715873
21/08/2009,6.73,0.044046604
20/08/2009,6.44,0.017228304
19/08/2009,6.33,-0.017228304
18/08/2009,6.44,0.029947076
17/08/2009,6.25,-0.062035391
14/08/2009,6.65,0
13/08/2009,6.65,0.035198737
12/08/2009,6.42,0.044593376
11/08/2009,6.14,-0.064640307
10/08/2009,6.55,-0.034512052
07/08/2009,6.78,0.031463269
06/08/2009,6.57,0.024654562
05/08/2009,6.41,-0.013942906
04/08/2009,6.5,0.010827639
03/08/2009,6.43,0.106570856
31/07/2009,5.78,0.04965559
30/07/2009,5.5,0.063811513
29/07/2009,5.16,-0.017291497
28/07/2009,5.25,-0.055569851
27/07/2009,5.55,0.053666901
24/07/2009,5.26,-0.026267927
23/07/2009,5.4,0.045462374
22/07/2009,5.16,0.068162651
21/07/2009,4.82,-0.052537334
20/07/2009,5.08,-0.005888143
17/07/2009,5.11,-0.019380452
16/07/2009,5.21,-0.017126965
15/07/2009,5.3,0.019048195
14/07/2009,5.2,-0.034029749
13/07/2009,5.38,0.049533935
10/07/2009,5.12,-0.00778214
09/07/2009,5.16,0.015625318
08/07/2009,5.08,-0.040506984
07/07/2009,5.29,0.040506984
06/07/2009,5.08,-0.007843177
02/07/2009,5.12,-0.00778214
01/07/2009,5.16,-0.015384919
30/06/2009,5.24,-0.015151805
29/06/2009,5.32,0.022814678
26/06/2009,5.2,0.015504187
25/06/2009,5.12,-0.00778214
24/06/2009,5.16,-0.021093783
23/06/2009,5.27,-0.04271773
22/06/2009,5.5,-0.098610513
19/06/2009,6.07,0.033503971
18/06/2009,5.87,0.072405844
17/06/2009,5.46,-0.080887659
16/06/2009,5.92,-0.005054771
15/06/2009,5.95,-0.028170877
12/06/2009,6.12,0.024815169
11/06/2009,5.97,0.06398033
10/06/2009,5.6,-0.007117468
09/06/2009,5.64,0.032435276
08/06/2009,5.46,0.005509656
05/06/2009,5.43,-0.012808958
04/06/2009,5.5,0.178691789
03/06/2009,4.6,-0.046717625
02/06/2009,4.82,0.016736792
01/06/2009,4.74,-0.053400777
29/05/2009,5,-0.005982072
28/05/2009,5.03,0.055172316
27/05/2009,4.76,-0.088410957
26/05/2009,5.2,-0.011472401
22/05/2009,5.26,-0.033648034
21/05/2009,5.44,-0.036105005
20/05/2009,5.64,-0.010582109
19/05/2009,5.7,-0.059592097
18/05/2009,6.05,0.042200354
15/05/2009,5.8,-0.022166295
14/05/2009,5.93,0.048368668
13/05/2009,5.65,-0.060103924
12/05/2009,6,-0.045610511
11/05/2009,6.28,-0.104245244
08/05/2009,6.97,0.027638123
07/05/2009,6.78,-0.125943682
06/05/2009,7.69,0.154367435
05/05/2009,6.59,-0.06320987
04/05/2009,7.02,0.177206456
01/05/2009,5.88,-0.04489532
30/04/2009,6.15,-0.017728103
29/04/2009,6.26,0.03082158
28/04/2009,6.07,-0.014718172
27/04/2009,6.16,-0.127833372
24/04/2009,7,0.131085407
23/04/2009,6.14,-0.00162734
22/04/2009,6.15,-0.136575535
21/04/2009,7.05,-0.048452383
20/04/2009,7.4,-0.201284758
17/04/2009,9.05,0.049840439
16/04/2009,8.61,0.03066278
15/04/2009,8.35,0.018127385
14/04/2009,8.2,-0.118324894
13/04/2009,9.23,0.112245848
09/04/2009,8.25,0.227699368
08/04/2009,6.57,-0.1257002
07/04/2009,7.45,-0.063699243
06/04/2009,7.94,-0.072847733
03/04/2009,8.54,0.009411834
02/04/2009,8.46,0.013087635
01/04/2009,8.35,0.059203476
31/03/2009,7.87,0.0779272
30/03/2009,7.28,-0.133531393
27/03/2009,8.32,-0.045809536
26/03/2009,8.71,0.017371601
25/03/2009,8.56,-0.004662013
24/03/2009,8.6,-0.060898182
23/03/2009,9.14,0.201765386
20/03/2009,7.47,-0.092018899
19/03/2009,8.19,-0.093198951
18/03/2009,8.99,0.08226988
17/03/2009,8.28,0.048246834
16/03/2009,7.89,0.024375806
13/03/2009,7.7,-0.033208671
12/03/2009,7.96,0.124242294
11/03/2009,7.03,0.017217068
10/03/2009,6.91,0.131259838
09/03/2009,6.06,0.122745825
06/03/2009,5.36,-0.043802623
05/03/2009,5.6,-0.147495933
04/03/2009,6.49,0.004633213
03/03/2009,6.46,-0.028987537
02/03/2009,6.65,-0.052720846
27/02/2009,7.01,-0.13833439
26/02/2009,8.05,0.037979248
25/02/2009,7.75,0.073611817
24/02/2009,7.2,0.159256284
23/02/2009,6.14,0.011466137
20/02/2009,6.07,0.12439463
19/02/2009,5.36,-0.142354296
18/02/2009,6.18,0.017959666
17/02/2009,6.07,-0.149669012
13/02/2009,7.05,-0.05115144
12/02/2009,7.42,0.0370667
11/02/2009,7.15,0.075507553
10/02/2009,6.63,-0.308947563
09/02/2009,9.03,0.064021859
06/02/2009,8.47,0.152774217
05/02/2009,7.27,0.047896478
04/02/2009,6.93,0.02928467
03/02/2009,6.73,-0.056332582
02/02/2009,7.12,-0.022223137
30/01/2009,7.28,-0.071553692
29/01/2009,7.82,-0.110080815
28/01/2009,8.73,0.103707307
27/01/2009,7.87,0.048155042
26/01/2009,7.5,-0.015873349
23/01/2009,7.62,0.0791682
22/01/2009,7.04,0.050994296
21/01/2009,6.69,0.137596874
20/01/2009,5.83,-0.079118676
16/01/2009,6.31,0.01436577
15/01/2009,6.22,-0.108089906
14/01/2009,6.93,-0.065620187
13/01/2009,7.4,0.059864775
12/01/2009,6.97,-0.083897975
09/01/2009,7.58,-0.057671328
08/01/2009,8.03,0.010012599
07/01/2009,7.95,-0.089001011
06/01/2009,8.69,0.024462489
05/01/2009,8.48,
