Date,Close,IRM
26/01/2011,25.31,0.016733458
25/01/2011,24.89,0.002413517
24/01/2011,24.83,0.009306157
21/01/2011,24.6,0.004073325
20/01/2011,24.5,-0.004886003
19/01/2011,24.62,-0.010103137
18/01/2011,24.87,0.002818605
14/01/2011,24.8,0.002826572
13/01/2011,24.73,-0.007653612
12/01/2011,24.92,0.012111573
11/01/2011,24.62,-0.006477755
10/01/2011,24.78,0.002828856
07/01/2011,24.71,-0.000809062
06/01/2011,24.73,-0.002423265
05/01/2011,24.79,0.010951235
04/01/2011,24.52,-0.013770975
03/01/2011,24.86,-0.006015659
31/12/2010,25.01,0
30/12/2010,25.01,-0.000799361
29/12/2010,25.03,0
28/12/2010,25.03,0.001599361
27/12/2010,24.99,0.000800641
23/12/2010,24.97,-0.002400001
22/12/2010,25.03,-0.003589236
21/12/2010,25.12,-0.006349228
20/12/2010,25.28,-0.001581028
17/12/2010,25.32,0.002768442
16/12/2010,25.25,0.026893052
15/12/2010,24.58,-0.006488263
14/12/2010,24.74,0.019180347
13/12/2010,24.27,0.036077738
10/12/2010,23.41,0.004280828
09/12/2010,23.31,0.00128783
08/12/2010,23.28,-0.000429461
07/12/2010,23.29,0.006461362
06/12/2010,23.14,-0.009890427
03/12/2010,23.37,-0.003843695
02/12/2010,23.46,0.026783458
01/12/2010,22.84,0.027970747
30/11/2010,22.21,-0.016964693
29/11/2010,22.59,-0.000442576
26/11/2010,22.6,-0.008371937
24/11/2010,22.79,0.028935916
23/11/2010,22.14,-0.005854554
22/11/2010,22.27,-0.004033167
19/11/2010,22.36,0.006280864
18/11/2010,22.22,0.012681329
17/11/2010,21.94,-0.002730999
16/11/2010,22,-0.035718083
15/11/2010,22.8,-0.005685561
12/11/2010,22.93,-0.012137123
11/11/2010,23.21,0.010829649
10/11/2010,22.96,0.00087146
09/11/2010,22.94,0.005244767
08/11/2010,22.82,-0.003499566
05/11/2010,22.9,0.003937874
04/11/2010,22.81,0.018138077
03/11/2010,22.4,0.00896867
02/11/2010,22.2,0.024625047
01/11/2010,21.66,-0.005983907
29/10/2010,21.79,0.027921777
28/10/2010,21.19,-0.062649054
27/10/2010,22.56,-0.011897034
26/10/2010,22.83,-0.00306145
25/10/2010,22.9,0.012744624
22/10/2010,22.61,0.007547206
21/10/2010,22.44,0.014815086
20/10/2010,22.11,0.010000083
19/10/2010,21.89,-0.000913242
18/10/2010,21.91,0.017495842
15/10/2010,21.53,0.007459242
14/10/2010,21.37,0.005631174
13/10/2010,21.25,0.013741036
12/10/2010,20.96,0.0028667
11/10/2010,20.9,0.020300359
08/10/2010,20.48,0.007351173
07/10/2010,20.33,-0.004906781
06/10/2010,20.43,-0.000978474
05/10/2010,20.45,-0.089737893
04/10/2010,22.37,0.002237638
01/10/2010,22.32,-0.000895656
30/09/2010,22.34,0.006286505
29/09/2010,22.2,-0.005390849
28/09/2010,22.32,0.020824655
27/09/2010,21.86,0.000457561
24/09/2010,21.85,0.038726556
23/09/2010,21.02,0.007640916
22/09/2010,20.86,-0.001437126
21/09/2010,20.89,0.009136875
20/09/2010,20.7,0.014108723
17/09/2010,20.41,0.007870183
16/09/2010,20.25,-0.005908437
15/09/2010,20.37,-0.02137041
14/09/2010,20.81,-0.012416587
13/09/2010,21.07,-0.003316753
10/09/2010,21.14,0.013333531
09/09/2010,20.86,0.020339684
08/09/2010,20.44,-0.003418807
07/09/2010,20.51,-0.023609866
03/09/2010,21,-0.001427552
02/09/2010,21.03,0.024549969
01/09/2010,20.52,0.011764842
31/08/2010,20.28,-0.001970444
30/08/2010,20.32,-0.021422436
27/08/2010,20.76,0.016023649
26/08/2010,20.43,-0.025134238
25/08/2010,20.95,-0.001907487
24/08/2010,20.99,-0.015130312
23/08/2010,21.31,-0.012590514
20/08/2010,21.58,0.007441895
19/08/2010,21.42,-0.022618089
18/08/2010,21.91,-0.004553742
17/08/2010,22.01,0.000454442
16/08/2010,22,0.001364567
13/08/2010,21.97,-0.009513096
12/08/2010,22.18,-0.004498433
11/08/2010,22.28,-0.036576009
10/08/2010,23.11,-0.01033156
09/08/2010,23.35,0.005152437
06/08/2010,23.23,-0.012406576
05/08/2010,23.52,-0.003819228
04/08/2010,23.61,-0.003382667
03/08/2010,23.69,-0.028299849
02/08/2010,24.37,0.029144444
30/07/2010,23.67,-0.016342287
29/07/2010,24.06,-0.056165032
28/07/2010,25.45,-0.001962709
27/07/2010,25.5,-0.003132344
26/07/2010,25.58,0.01894295
23/07/2010,25.1,0.017685348
22/07/2010,24.66,0.022555806
21/07/2010,24.11,0.002075982
20/07/2010,24.06,0.023550289
19/07/2010,23.5,0.000851426
16/07/2010,23.48,-0.030616776
15/07/2010,24.21,-0.000412967
14/07/2010,24.22,0.008291921
13/07/2010,24.02,0.025723535
12/07/2010,23.41,-0.004687842
09/07/2010,23.52,0.008111037
08/07/2010,23.33,0.011640571
07/07/2010,23.06,0.039810653
06/07/2010,22.16,0.006791966
02/07/2010,22.01,-0.010395574
01/07/2010,22.24,-0.00984348
30/06/2010,22.46,-0.010188349
29/06/2010,22.69,-0.025240679
28/06/2010,23.27,-0.006852275
25/06/2010,23.43,-0.002983169
24/06/2010,23.5,0.001703578
23/06/2010,23.46,-0.011443227
22/06/2010,23.73,-0.012146746
21/06/2010,24.02,-0.013234271
18/06/2010,24.34,-0.00532679
17/06/2010,24.47,-0.019425945
16/06/2010,24.95,-0.002002003
15/06/2010,25,0.025933382
14/06/2010,24.36,0.012807446
11/06/2010,24.05,0.009609433
10/06/2010,23.82,0.023360587
09/06/2010,23.27,0.003012699
08/06/2010,23.2,0.009963262
07/06/2010,22.97,-0.018119564
04/06/2010,23.39,-0.046364537
03/06/2010,24.5,0.006962961
02/06/2010,24.33,0.019087716
01/06/2010,23.87,-0.026866671
28/05/2010,24.52,-0.014173147
27/05/2010,24.87,0.02524564
26/05/2010,24.25,0.001237879
25/05/2010,24.22,-0.000412797
24/05/2010,24.23,-0.015154908
21/05/2010,24.6,0.026778119
20/05/2010,23.95,-0.049287108
19/05/2010,25.16,-0.020067563
18/05/2010,25.67,0.012149865
17/05/2010,25.36,0.035316672
14/05/2010,24.48,-0.020619287
13/05/2010,24.99,-0.020202707
12/05/2010,25.5,0.018603347
11/05/2010,25.03,-0.003191068
10/05/2010,25.11,0.049806212
07/05/2010,23.89,0
06/05/2010,23.89,-0.045015784
05/05/2010,24.99,-0.003196167
04/05/2010,25.07,-0.007946009
03/05/2010,25.27,0.004760025
30/04/2010,25.15,-0.025516595
29/04/2010,25.8,-0.081830018
28/04/2010,28,0.02421951
27/04/2010,27.33,-0.033462377
26/04/2010,28.26,-0.004589593
23/04/2010,28.39,0.002821871
22/04/2010,28.31,0.015305513
21/04/2010,27.88,0.005034171
20/04/2010,27.74,0.013427892
19/04/2010,27.37,0.005495526
16/04/2010,27.22,-0.007320677
15/04/2010,27.42,0.019890158
14/04/2010,26.88,0.014237783
13/04/2010,26.5,0
12/04/2010,26.5,-0.000377287
09/04/2010,26.51,-0.000377145
08/04/2010,26.52,-0.007513183
07/04/2010,26.72,-0.010794819
06/04/2010,27.01,-0.010679534
05/04/2010,27.3,-0.005479466
01/04/2010,27.45,0.001823155
31/03/2010,27.4,-0.000729661
30/03/2010,27.42,-0.011602741
29/03/2010,27.74,0.025928055
26/03/2010,27.03,-0.002586368
25/03/2010,27.1,0.002956395
24/03/2010,27.02,-0.0095765
23/03/2010,27.28,0.035824727
22/03/2010,26.32,0.012232568
19/03/2010,26,-0.013751172
18/03/2010,26.36,-0.001137441
17/03/2010,26.39,0.011049836
16/03/2010,26.1,0.001917546
15/03/2010,26.05,0.005388774
12/03/2010,25.91,0.00541797
11/03/2010,25.77,0.005057393
10/03/2010,25.64,-0.00038994
09/03/2010,25.65,-0.007380107
08/03/2010,25.84,0.000387072
05/03/2010,25.83,0.007382975
04/03/2010,25.64,0.000780336
03/03/2010,25.62,-0.008163311
02/03/2010,25.83,-0.006175242
01/03/2010,25.99,0.004241379
26/02/2010,25.88,-0.005395003
25/02/2010,26.02,0.068389123
24/02/2010,24.3,0.01785391
23/02/2010,23.87,0
22/02/2010,23.87,-0.01166194
19/02/2010,24.15,0.012919538
18/02/2010,23.84,0.012239022
17/02/2010,23.55,0.050064862
16/02/2010,22.4,0.031287975
12/02/2010,21.71,-0.00092081
11/02/2010,21.73,0.005074982
10/02/2010,21.62,-0.014692643
09/02/2010,21.94,0.006401485
08/02/2010,21.8,-0.013667639
05/02/2010,22.1,-0.021929722
04/02/2010,22.59,-0.022758094
03/02/2010,23.11,-0.005179122
02/02/2010,23.23,0.010820274
01/02/2010,22.98,0.005235614
29/01/2010,22.86,-0.001748252
28/01/2010,22.9,-0.01344631
27/01/2010,23.21,0.000430942
26/01/2010,23.2,-0.015822438
25/01/2010,23.57,-0.007186672
22/01/2010,23.74,-0.013804863
21/01/2010,24.07,-0.009510099
20/01/2010,24.3,-0.017540731
19/01/2010,24.73,0.014253957
15/01/2010,24.38,-0.018289475
14/01/2010,24.83,0.006870102
13/01/2010,24.66,0.025463388
12/01/2010,24.04,-0.011991047
11/01/2010,24.33,0.007425777
08/01/2010,24.15,0.00290276
07/01/2010,24.08,0.015906572
06/01/2010,23.7,0.031721477
05/01/2010,22.96,0.003053437
04/01/2010,22.89,0.005695525
31/12/2009,22.76,-0.010489607
30/12/2009,23,-0.009950331
29/12/2009,23.23,0
28/12/2009,23.23,-0.007718735
24/12/2009,23.41,0.000854701
23/12/2009,23.39,-0.005967622
22/12/2009,23.53,0.00554018
21/12/2009,23.4,0.009877684
18/12/2009,23.17,-0.000431499
17/12/2009,23.18,-0.014986365
16/12/2009,23.53,-0.005509656
15/12/2009,23.66,-0.009674103
14/12/2009,23.89,0.003354301
11/12/2009,23.81,0.00801185
10/12/2009,23.62,0.008930529
09/12/2009,23.41,0.002566297
08/12/2009,23.35,-0.020767858
07/12/2009,23.84,-0.006688988
04/12/2009,24,0.009629549
03/12/2009,23.77,-0.011710715
02/12/2009,24.05,0.002081166
01/12/2009,24,0
30/11/2009,24,-0.021435281
27/11/2009,24.52,-0.011757687
25/11/2009,24.81,0.007687677
24/11/2009,24.62,-0.004457961
23/11/2009,24.73,0.016306925
20/11/2009,24.33,-0.004920059
19/11/2009,24.45,-0.001634655
18/11/2009,24.49,-0.029768892
17/11/2009,25.23,-0.007109035
16/11/2009,25.41,0.014668251
13/11/2009,25.04,0.001598721
12/11/2009,25,-0.022543964
11/11/2009,25.57,0.004704046
10/11/2009,25.45,-0.008996736
09/11/2009,25.68,0.020854582
06/11/2009,25.15,0.004782791
05/11/2009,25.03,0.016109893
04/11/2009,24.63,0.000406091
03/11/2009,24.62,0.006111243
02/11/2009,24.47,0.001635992
30/10/2009,24.43,-0.037755488
29/10/2009,25.37,-0.039417777
28/10/2009,26.39,0.000379003
27/10/2009,26.38,-0.004538586
26/10/2009,26.5,0.019817722
23/10/2009,25.98,-0.014899989
22/10/2009,26.37,0.014515152
21/10/2009,25.99,-0.022447205
20/10/2009,26.58,-0.010479138
19/10/2009,26.86,0.004477619
16/10/2009,26.74,-0.006708933
15/10/2009,26.92,0.001486989
14/10/2009,26.88,0.004100658
13/10/2009,26.77,-0.016302695
12/10/2009,27.21,-0.010601452
09/10/2009,27.5,0.009866698
08/10/2009,27.23,0.026043139
07/10/2009,26.53,0.000754148
06/10/2009,26.51,0.014055312
05/10/2009,26.14,0.029505246
02/10/2009,25.38,-0.019895331
01/10/2009,25.89,-0.029307521
30/09/2009,26.66,-0.018949109
29/09/2009,27.17,-0.001838574
28/09/2009,27.22,0.015923314
25/09/2009,26.79,0.000746826
24/09/2009,26.77,-0.012989606
23/09/2009,27.12,-0.020438668
22/09/2009,27.68,0.001446132
21/09/2009,27.64,-0.022537173
18/09/2009,28.27,-0.010906001
17/09/2009,28.58,-0.019404628
16/09/2009,29.14,0.004126553
15/09/2009,29.02,0.005528694
14/09/2009,28.86,0.015011628
11/09/2009,28.43,0.008477621
10/09/2009,28.19,0.003197729
09/09/2009,28.1,-0.008504658
08/09/2009,28.34,-0.008782772
04/09/2009,28.59,0.015154475
03/09/2009,28.16,0.001065909
02/09/2009,28.13,-0.015170515
01/09/2009,28.56,-0.025239023
31/08/2009,29.29,-0.019608471
28/08/2009,29.87,-0.017916869
27/08/2009,30.41,0.013240842
26/08/2009,30.01,0.01680147
25/08/2009,29.51,0.004074709
24/08/2009,29.39,-0.005429263
21/08/2009,29.55,0.04216243
20/08/2009,28.33,0.013146396
19/08/2009,27.96,0.005379249
18/08/2009,27.81,0.002880809
17/08/2009,27.73,-0.025984733
14/08/2009,28.46,-0.014995922
13/08/2009,28.89,0.002425924
12/08/2009,28.82,0.018561205
11/08/2009,28.29,-0.019601608
10/08/2009,28.85,-0.02228027
07/08/2009,29.5,0.010221554
06/08/2009,29.2,0.000342524
05/08/2009,29.19,-0.033684559
04/08/2009,30.19,0.003317853
03/08/2009,30.09,0.029681774
31/07/2009,29.21,0.001370333
30/07/2009,29.17,-0.091031397
29/07/2009,31.95,0.01768281
28/07/2009,31.39,0.019299409
27/07/2009,30.79,0.005210041
24/07/2009,30.63,0.006879634
23/07/2009,30.42,0.013236461
22/07/2009,30.02,-0.000666001
21/07/2009,30.04,0.006010035
20/07/2009,29.86,0.002682765
17/07/2009,29.78,-0.01466693
16/07/2009,30.22,0.01433119
15/07/2009,29.79,0.031369773
14/07/2009,28.87,0.024900462
13/07/2009,28.16,0.01035169
10/07/2009,27.87,0
09/07/2009,27.87,0.014456341
08/07/2009,27.47,-0.004358888
07/07/2009,27.59,-0.029287808
06/07/2009,28.41,0.002466962
02/07/2009,28.34,-0.030921345
01/07/2009,29.23,0.016557812
30/06/2009,28.75,-0.008658063
29/06/2009,29,0.007267725
26/06/2009,28.79,-0.014825302
25/06/2009,29.22,0.036595824
24/06/2009,28.17,0.011783746
23/06/2009,27.84,-0.007514797
22/06/2009,28.05,-0.026039473
19/06/2009,28.79,0.021060799
18/06/2009,28.19,0.01609189
17/06/2009,27.74,0.017088218
16/06/2009,27.27,-0.004025623
15/06/2009,27.38,-0.02060438
12/06/2009,27.95,-0.008904778
11/06/2009,28.2,-0.002832863
10/06/2009,28.28,-0.019261671
09/06/2009,28.83,0.016084263
08/06/2009,28.37,-0.001760874
05/06/2009,28.42,0.000351927
04/06/2009,28.41,-0.002109705
03/06/2009,28.47,-0.022230856
02/06/2009,29.11,0.021879671
01/06/2009,28.48,0.044148565
29/05/2009,27.25,0.021514183
28/05/2009,26.67,-0.023347364
27/05/2009,27.3,-0.020305266
26/05/2009,27.86,0.031355102
22/05/2009,27,-0.004434597
21/05/2009,27.12,-0.029429917
20/05/2009,27.93,-0.005712261
19/05/2009,28.09,0.000356062
18/05/2009,28.08,0.041074282
15/05/2009,26.95,-0.002964063
14/05/2009,27.03,0.017541036
13/05/2009,26.56,-0.041665013
12/05/2009,27.69,-0.013630053
11/05/2009,28.07,-0.026021159
08/05/2009,28.81,0.027447184
07/05/2009,28.03,-0.053823092
06/05/2009,29.58,-0.012096922
05/05/2009,29.94,0.015144156
04/05/2009,29.49,0.02506569
01/05/2009,28.76,0.009432384
30/04/2009,28.49,0.051127045
29/04/2009,27.07,0.060924815
28/04/2009,25.47,-0.014035318
27/04/2009,25.83,-0.004635003
24/04/2009,25.95,0.000385431
23/04/2009,25.94,0.026168257
22/04/2009,25.27,0.001584159
21/04/2009,25.23,0.017996886
20/04/2009,24.78,-0.061431399
17/04/2009,26.35,-0.000379435
16/04/2009,26.36,0.06019793
15/04/2009,24.82,0.009309924
14/04/2009,24.59,-0.027278065
13/04/2009,25.27,-0.021918686
09/04/2009,25.83,0.039484008
08/04/2009,24.83,0.031917603
07/04/2009,24.05,-0.02220486
06/04/2009,24.59,-0.014533966
03/04/2009,24.95,0.030521189
02/04/2009,24.2,0.088515137
01/04/2009,22.15,-0.000902527
31/03/2009,22.17,0.023272782
30/03/2009,21.66,-0.026425228
27/03/2009,22.24,-0.043982463
26/03/2009,23.24,0.036813973
25/03/2009,22.4,0.002234638
24/03/2009,22.35,-0.014216143
23/03/2009,22.67,0.068929858
20/03/2009,21.16,-0.024738718
19/03/2009,21.69,0.012993222
18/03/2009,21.41,0.045386342
17/03/2009,20.46,0.006374133
16/03/2009,20.33,0.007405613
13/03/2009,20.18,0.013469897
12/03/2009,19.91,0.036311839
11/03/2009,19.2,0.020521636
10/03/2009,18.81,0.064219593
09/03/2009,17.64,-0.009029407
06/03/2009,17.8,0.001124227
05/03/2009,17.78,-0.029373129
04/03/2009,18.31,0.070124822
03/03/2009,17.07,-0.014539366
02/03/2009,17.32,-0.07022383
27/02/2009,18.58,0.008105962
26/02/2009,18.43,-0.110825749
25/02/2009,20.59,-0.020192994
24/02/2009,21.01,0.052772381
23/02/2009,19.93,0.002009041
20/02/2009,19.89,0.003525564
19/02/2009,19.82,0
18/02/2009,19.82,0.007088637
17/02/2009,19.68,-0.036422085
13/02/2009,20.41,-0.007322464
12/02/2009,20.56,-0.0038835
11/02/2009,20.64,-0.008683123
10/02/2009,20.82,-0.023262383
09/02/2009,21.31,-0.004681656
06/02/2009,21.41,0.026024653
05/02/2009,20.86,0.025244059
04/02/2009,20.34,0.005917177
03/02/2009,20.22,-0.010821552
02/02/2009,20.44,-0.000977995
30/01/2009,20.46,-0.035529421
29/01/2009,21.2,-0.034310273
28/01/2009,21.94,0.004568304
27/01/2009,21.84,0.007352974
26/01/2009,21.68,0
23/01/2009,21.68,-0.032670782
22/01/2009,22.4,-0.018138077
21/01/2009,22.81,0.02126797
20/01/2009,22.33,-0.018194422
16/01/2009,22.74,-0.004825629
15/01/2009,22.85,0.005705523
14/01/2009,22.72,-0.034605529
13/01/2009,23.52,0.024969011
12/01/2009,22.94,-0.000435825
09/01/2009,22.95,-0.025383165
08/01/2009,23.54,0.002126303
07/01/2009,23.49,-0.008900249
06/01/2009,23.7,-0.045368605
05/01/2009,24.8,
