Date,Close,BIIB
26/01/2011,67.5,0.009825894
25/01/2011,66.84,-0.004478288
24/01/2011,67.14,0.005526114
21/01/2011,66.77,-0.029659127
20/01/2011,68.78,0.037628495
19/01/2011,66.24,-0.011557352
18/01/2011,67.01,0.006587836
14/01/2011,66.57,-0.014169825
13/01/2011,67.52,0.001778832
12/01/2011,67.4,-0.013264749
11/01/2011,68.3,0.020710799
10/01/2011,66.9,-0.007149271
07/01/2011,67.38,0.001782532
06/01/2011,67.26,0.008660648
05/01/2011,66.68,0.004208001
04/01/2011,66.4,-0.011976191
03/01/2011,67.2,0.002234638
31/12/2010,67.05,0.003735529
30/12/2010,66.8,0.002398083
29/12/2010,66.64,0
28/12/2010,66.64,-0.004192878
27/12/2010,66.92,-0.004472946
23/12/2010,67.22,-0.007115358
22/12/2010,67.7,-0.007651597
21/12/2010,68.22,0.003524233
20/12/2010,67.98,-0.002350868
17/12/2010,68.14,0.00323387
16/12/2010,67.92,0.027767122
15/12/2010,66.06,0.004855852
14/12/2010,65.74,-0.002279117
13/12/2010,65.89,-0.006203212
10/12/2010,66.3,-0.00105525
09/12/2010,66.37,-0.014806223
08/12/2010,67.36,0.003718306
07/12/2010,67.11,0.005978197
06/12/2010,66.71,-0.004337753
03/12/2010,67,-0.001193318
02/12/2010,67.08,0.025822499
01/12/2010,65.37,0.021649214
30/11/2010,63.97,-0.011656049
29/11/2010,64.72,-0.009381076
26/11/2010,65.33,0
24/11/2010,65.33,0.023384728
23/11/2010,63.82,-0.01616448
22/11/2010,64.86,-0.000770594
19/11/2010,64.91,0.002004781
18/11/2010,64.78,0.00402166
17/11/2010,64.52,0.002949168
16/11/2010,64.33,-0.017413184
15/11/2010,65.46,0.014774045
12/11/2010,64.5,-0.003559549
11/11/2010,64.73,-0.003392971
10/11/2010,64.95,0.024311623
09/11/2010,63.39,0.005695317
08/11/2010,63.03,0.003974252
05/11/2010,62.78,0.004469995
04/11/2010,62.5,-0.00796817
03/11/2010,63,0
02/11/2010,63,0.007168489
01/11/2010,62.55,-0.002554688
29/10/2010,62.71,-0.018015658
28/10/2010,63.85,0.021690077
27/10/2010,62.48,0.040668624
26/10/2010,59.99,0.001501377
25/10/2010,59.9,0.019385352
22/10/2010,58.75,0.007517548
21/10/2010,58.31,-0.005984458
20/10/2010,58.66,0.006670682
19/10/2010,58.27,-0.004452062
18/10/2010,58.53,0.014975751
15/10/2010,57.66,0.011863363
14/10/2010,56.98,-0.003678729
13/10/2010,57.19,0.004556615
12/10/2010,56.93,-0.002280903
11/10/2010,57.06,-0.009245596
08/10/2010,57.59,0.006095987
07/10/2010,57.24,0.010714075
06/10/2010,56.63,-0.015767671
05/10/2010,57.53,0.015238056
04/10/2010,56.66,0.002297024
01/10/2010,56.53,0.007279215
30/09/2010,56.12,0.013634944
29/09/2010,55.36,-0.001083228
28/09/2010,55.42,0.011432844
27/09/2010,54.79,-0.02931601
24/09/2010,56.42,0.021136377
23/09/2010,55.24,0.006902843
22/09/2010,54.86,-0.0596162
21/09/2010,58.23,0.00741191
20/09/2010,57.8,-0.002073972
17/09/2010,57.92,0.00432564
16/09/2010,57.67,-0.012921189
15/09/2010,58.42,0.008768216
14/09/2010,57.91,0.00172831
13/09/2010,57.81,0.002251278
10/09/2010,57.68,0.011683802
09/09/2010,57.01,-0.002452699
08/09/2010,57.15,0.017830819
07/09/2010,56.14,-0.001779677
03/09/2010,56.24,0.017759907
02/09/2010,55.25,-0.001085384
01/09/2010,55.31,0.027680257
31/08/2010,53.8,-0.002227999
30/08/2010,53.92,-0.012532416
27/08/2010,54.6,0.012717893
26/08/2010,53.91,-0.026721941
25/08/2010,55.37,0.028021245
24/08/2010,53.84,-0.019678796
23/08/2010,54.91,-0.008523036
20/08/2010,55.38,0.005795018
19/08/2010,55.06,-0.026171058
18/08/2010,56.52,-0.006876515
17/08/2010,56.91,0.018801547
16/08/2010,55.85,-0.001610162
13/08/2010,55.94,-0.01190596
12/08/2010,56.61,0.014411779
11/08/2010,55.8,-0.03625243
10/08/2010,57.86,0.004851014
09/08/2010,57.58,-0.001388407
06/08/2010,57.66,0.008709339
05/08/2010,57.16,-0.004015719
04/08/2010,57.39,0.000871612
03/08/2010,57.34,0.002619403
02/08/2010,57.19,0.023172524
30/07/2010,55.88,-0.011564936
29/07/2010,56.53,0.010849373
28/07/2010,55.92,-0.032201251
27/07/2010,57.75,-0.002421309
26/07/2010,57.89,0.079423909
23/07/2010,53.47,-0.049262058
22/07/2010,56.17,0.021595225
21/07/2010,54.97,0.017433234
20/07/2010,54.02,0.015671963
19/07/2010,53.18,0.025134606
16/07/2010,51.86,-0.029824606
15/07/2010,53.43,0.00864667
14/07/2010,52.97,0.005489839
13/07/2010,52.68,0.019552089
12/07/2010,51.66,-0.000967399
09/07/2010,51.71,0.016771064
08/07/2010,50.85,0.020062248
07/07/2010,49.84,0.029731369
06/07/2010,48.38,-0.021268695
02/07/2010,49.42,0.055968844
01/07/2010,46.73,-0.015290168
30/06/2010,47.45,-0.026002505
29/06/2010,48.7,-0.017706782
28/06/2010,49.57,0
25/06/2010,49.57,0.003840328
24/06/2010,49.38,-0.006258222
23/06/2010,49.69,0.003023282
22/06/2010,49.54,0.001009795
21/06/2010,49.49,-0.007448449
18/06/2010,49.86,0.017194719
17/06/2010,49.01,0.013558137
16/06/2010,48.35,0.004768331
15/06/2010,48.12,0.028028386
14/06/2010,46.79,0.0122569
11/06/2010,46.22,-0.040700828
10/06/2010,48.14,0.02226515
09/06/2010,47.08,0.004897274
08/06/2010,46.85,-0.016721736
07/06/2010,47.64,-0.004189365
04/06/2010,47.84,-0.029047258
03/06/2010,49.25,0.018443146
02/06/2010,48.35,0.02364869
01/06/2010,47.22,-0.004437408
28/05/2010,47.43,-0.017762456
27/05/2010,48.28,0.019239406
26/05/2010,47.36,-0.020688231
25/05/2010,48.35,0.001655972
24/05/2010,48.27,-0.014601802
21/05/2010,48.98,-0.005497316
20/05/2010,49.25,-0.024271576
19/05/2010,50.46,-0.004744967
18/05/2010,50.7,0.002567396
17/05/2010,50.57,0.008738884
14/05/2010,50.13,-0.025018541
13/05/2010,51.4,-0.012374481
12/05/2010,52.04,0.012763662
11/05/2010,51.38,0.004877583
10/05/2010,51.13,0.014578666
07/05/2010,50.39,-0.006133168
06/05/2010,50.7,-0.038689545
05/05/2010,52.7,0.007619084
04/05/2010,52.3,-0.024552697
03/05/2010,53.6,0.005800372
30/04/2010,53.29,-0.000375235
29/04/2010,53.31,0.022575179
28/04/2010,52.12,0.000383803
27/04/2010,52.1,-0.002874942
26/04/2010,52.25,-0.006486097
23/04/2010,52.59,0.010705512
22/04/2010,52.03,-0.013174415
21/04/2010,52.72,-0.022321099
20/04/2010,53.91,-0.016191706
19/04/2010,54.79,0.021212637
16/04/2010,53.64,-0.014252902
15/04/2010,54.41,-0.010057687
14/04/2010,54.96,-0.001999455
13/04/2010,55.07,-0.016746587
12/04/2010,56,-0.009242867
09/04/2010,56.52,0.001593626
08/04/2010,56.43,-0.014775994
07/04/2010,57.27,-0.004008021
06/04/2010,57.5,-0.000521603
05/04/2010,57.53,0.000173837
01/04/2010,57.52,0.002262641
31/03/2010,57.39,-0.005560397
30/03/2010,57.71,-0.012227828
29/03/2010,58.42,0.004632418
26/03/2010,58.15,-0.002061502
25/03/2010,58.27,-0.009904453
24/03/2010,58.85,-0.0166825
23/03/2010,59.84,0.00033428
22/03/2010,59.82,0.00318125
19/03/2010,59.63,0.007237261
18/03/2010,59.2,-0.002699057
17/03/2010,59.36,-0.006213808
16/03/2010,59.73,0.013993316
15/03/2010,58.9,0.002379739
12/03/2010,58.76,-0.00034031
11/03/2010,58.78,0.001191591
10/03/2010,58.71,0.014929492
09/03/2010,57.84,0.00294347
08/03/2010,57.67,0.008008399
05/03/2010,57.21,0.009660214
04/03/2010,56.66,-0.002291759
03/03/2010,56.79,-0.009114875
02/03/2010,57.31,0.009290978
01/03/2010,56.78,0.031669164
26/02/2010,55.01,0.002183804
25/02/2010,54.89,-0.007260878
24/02/2010,55.29,0.00072372
23/02/2010,55.25,-0.007573062
22/02/2010,55.67,-0.016744246
19/02/2010,56.61,0.011191164
18/02/2010,55.98,-0.004455938
17/02/2010,56.23,0.019937796
16/02/2010,55.12,-0.00163147
12/02/2010,55.21,-0.008656501
11/02/2010,55.69,0.023620284
10/02/2010,54.39,0.005530988
09/02/2010,54.09,0.023380846
08/02/2010,52.84,-0.012973765
05/02/2010,53.53,0.008065316
04/02/2010,53.1,-0.027856955
03/02/2010,54.6,-0.006207798
02/02/2010,54.94,0.018925691
01/02/2010,53.91,0.003158386
29/01/2010,53.74,0.008784282
28/01/2010,53.27,-0.005802543
27/01/2010,53.58,0.010883951
26/01/2010,53,0.00624588
25/01/2010,52.67,-0.007377315
22/01/2010,53.06,-0.002823
21/01/2010,53.21,-0.027982925
20/01/2010,54.72,-0.009277011
19/01/2010,55.23,0.019194447
15/01/2010,54.18,-0.003316753
14/01/2010,54.36,0.005164158
13/01/2010,54.08,0.015466627
12/01/2010,53.25,-0.012132673
11/01/2010,53.9,-0.003333954
08/01/2010,54.08,0.020361215
07/01/2010,52.99,-0.008269169
06/01/2010,53.43,0.000936242
05/01/2010,53.38,-0.004858914
04/01/2010,53.64,0.002613405
31/12/2009,53.5,-0.003731348
30/12/2009,53.7,0.005602256
29/12/2009,53.4,0.002437425
28/12/2009,53.27,0.019524836
24/12/2009,52.24,0.001532567
23/12/2009,52.16,-0.00306279
22/12/2009,52.32,0.023789924
21/12/2009,51.09,0.020166757
18/12/2009,50.07,0.012459968
17/12/2009,49.45,-0.016048489
16/12/2009,50.25,0.01645302
15/12/2009,49.43,0.011393816
14/12/2009,48.87,0.004511903
11/12/2009,48.65,0.008048748
10/12/2009,48.26,0.00186664
09/12/2009,48.17,0.00228619
08/12/2009,48.06,-0.00498133
07/12/2009,48.3,0.002487563
04/12/2009,48.18,0.016743798
03/12/2009,47.38,-0.007569422
02/12/2009,47.74,-0.002092489
01/12/2009,47.84,0.018991919
30/11/2009,46.94,0.000426167
27/11/2009,46.92,-0.011232501
25/11/2009,47.45,0.001476326
24/11/2009,47.38,0.012530694
23/11/2009,46.79,0.008801173
20/11/2009,46.38,0.011493133
19/11/2009,45.85,-0.006738423
18/11/2009,46.16,0.002385859
17/11/2009,46.05,-0.010369503
16/11/2009,46.53,-0.004075073
13/11/2009,46.72,0.004720026
12/11/2009,46.5,0.001506511
11/11/2009,46.43,0.02001372
10/11/2009,45.51,0.002199737
09/11/2009,45.41,-0.007678002
06/11/2009,45.76,0.030396128
05/11/2009,44.39,0.036476116
04/11/2009,42.8,-0.010459131
03/11/2009,43.25,0.015377749
02/11/2009,42.59,0.010859408
30/10/2009,42.13,-0.022298776
29/10/2009,43.08,-0.010391503
28/10/2009,43.53,-0.023161798
27/10/2009,44.55,0.009472331
26/10/2009,44.13,0.007277721
23/10/2009,43.81,-0.075167182
22/10/2009,47.23,0.017083482
21/10/2009,46.43,-0.034504428
20/10/2009,48.06,-0.027297744
19/10/2009,49.39,0.003854351
16/10/2009,49.2,-0.011920537
15/10/2009,49.79,-0.005008525
14/10/2009,50.04,0.025092373
13/10/2009,48.8,0.002256643
12/10/2009,48.69,-0.006550689
09/10/2009,49.01,0.008400828
08/10/2009,48.6,-0.011660151
07/10/2009,49.17,0.003055303
06/10/2009,49.02,0.009840178
05/10/2009,48.54,-0.007184676
02/10/2009,48.89,-0.009162235
01/10/2009,49.34,-0.023634186
30/09/2009,50.52,-0.017463409
29/09/2009,51.41,0.016474191
28/09/2009,50.57,0.009137926
25/09/2009,50.11,-0.002391869
24/09/2009,50.23,0
23/09/2009,50.23,-0.005954762
22/09/2009,50.53,-0.007099221
21/09/2009,50.89,0.017643435
18/09/2009,50,-0.008959741
17/09/2009,50.45,-0.021569464
16/09/2009,51.55,0.002719504
15/09/2009,51.41,0.011345975
14/09/2009,50.83,-0.000196715
11/09/2009,50.84,0.010082126
10/09/2009,50.33,-0.014008318
09/09/2009,51.04,-0.002739192
08/09/2009,51.18,0.003327139
04/09/2009,51.01,0.021800308
03/09/2009,49.91,0.014531033
02/09/2009,49.19,-0.001015951
01/09/2009,49.24,-0.019308725
31/08/2009,50.2,0.005393002
28/08/2009,49.93,-0.002400481
27/08/2009,50.05,0.002600782
26/08/2009,49.92,0.004215604
25/08/2009,49.71,0.003627574
24/08/2009,49.53,-0.008844279
21/08/2009,49.97,0.008037013
20/08/2009,49.57,0.010953456
19/08/2009,49.03,0.013966134
18/08/2009,48.35,0.002070394
17/08/2009,48.25,-0.010924565
14/08/2009,48.78,-0.002865918
13/08/2009,48.92,-0.001633987
12/08/2009,49,0.024585475
11/08/2009,47.81,-0.002506791
10/08/2009,47.93,0.01365424
07/08/2009,47.28,0.013414446
06/08/2009,46.65,-0.020579914
05/08/2009,47.62,-0.02057643
04/08/2009,48.61,0.005156245
03/08/2009,48.36,0.016891237
31/07/2009,47.55,0.004003798
30/07/2009,47.36,-0.015919901
29/07/2009,48.12,-0.018530487
28/07/2009,49.02,-0.003868477
27/07/2009,49.21,0.004684803
24/07/2009,48.98,0.007994303
23/07/2009,48.59,0.036253315
22/07/2009,46.86,-0.019024036
21/07/2009,47.76,0.017744445
20/07/2009,46.92,0.018282045
17/07/2009,46.07,-0.022111022
16/07/2009,47.1,0.009171441
15/07/2009,46.67,0.015765363
14/07/2009,45.94,-0.004777425
13/07/2009,46.16,0.031022177
10/07/2009,44.75,-0.015081235
09/07/2009,45.43,0.012626151
08/07/2009,44.86,0.008282084
07/07/2009,44.49,-0.016275022
06/07/2009,45.22,0.004876977
02/07/2009,45,-0.038579482
01/07/2009,46.77,0.035251692
30/06/2009,45.15,-0.046942759
29/06/2009,47.32,-0.056488987
26/06/2009,50.07,0.001599041
25/06/2009,49.99,0.015319792
24/06/2009,49.23,0.010208337
23/06/2009,48.73,-0.007564178
22/06/2009,49.1,-0.051018307
19/06/2009,51.67,-0.00617405
18/06/2009,51.99,0.003275217
17/06/2009,51.82,0.018109735
16/06/2009,50.89,0.013850637
15/06/2009,50.19,-0.023433188
12/06/2009,51.38,-0.001555815
11/06/2009,51.46,-0.003104387
10/06/2009,51.62,-0.014615645
09/06/2009,52.38,0.010555707
08/06/2009,51.83,-0.00557962
05/06/2009,52.12,-0.019569353
04/06/2009,53.15,-0.005254281
03/06/2009,53.43,0.020993679
02/06/2009,52.32,0.027515784
01/06/2009,50.9,-0.017334157
29/05/2009,51.79,0.013412583
28/05/2009,51.1,0.002351098
27/05/2009,50.98,-0.005087078
26/05/2009,51.24,0.016727734
22/05/2009,50.39,-0.006724709
21/05/2009,50.73,-0.017779114
20/05/2009,51.64,0.015809835
19/05/2009,50.83,0.002560821
18/05/2009,50.7,0.03267806
15/05/2009,49.07,0.001427552
14/05/2009,49,0.009844214
13/05/2009,48.52,-0.013917539
12/05/2009,49.2,0.001220256
11/05/2009,49.14,0.011049836
08/05/2009,48.6,0.029229638
07/05/2009,47.2,0.010435618
06/05/2009,46.71,0.006012472
05/05/2009,46.43,-0.003869308
04/05/2009,46.61,0.007537454
01/05/2009,46.26,-0.043981718
30/04/2009,48.34,0.019215295
29/04/2009,47.42,0.001899737
28/04/2009,47.33,0.025680846
27/04/2009,46.13,0.001084481
24/04/2009,46.08,0.002172497
23/04/2009,45.98,-0.023004347
22/04/2009,47.05,-0.010570923
21/04/2009,47.55,-0.016684433
20/04/2009,48.35,-0.035355165
17/04/2009,50.09,-0.027566227
16/04/2009,51.49,0.006038783
15/04/2009,51.18,-0.006038783
14/04/2009,51.49,-0.019806435
13/04/2009,52.52,-0.008342862
09/04/2009,52.96,-0.012758147
08/04/2009,53.64,0.029322067
07/04/2009,52.09,0.048377502
06/04/2009,49.63,-0.013807123
03/04/2009,50.32,-0.036679882
02/04/2009,52.2,0.006149135
01/04/2009,51.88,-0.010354838
31/03/2009,52.42,-0.002286586
30/03/2009,52.54,0.004960896
27/03/2009,52.28,-0.007242265
26/03/2009,52.66,0.021886072
25/03/2009,51.52,0.013089959
24/03/2009,50.85,-0.012701685
23/03/2009,51.5,0.030158982
20/03/2009,49.97,-0.01292393
19/03/2009,50.62,0.011124469
18/03/2009,50.06,0.008626796
17/03/2009,49.63,0.042182985
16/03/2009,47.58,-0.019151293
13/03/2009,48.5,-0.007804517
12/03/2009,48.88,0.058772308
11/03/2009,46.09,0.009373366
10/03/2009,45.66,0.040904127
09/03/2009,43.83,-0.009084777
06/03/2009,44.23,0.013429131
05/03/2009,43.64,-0.057005637
04/03/2009,46.2,0.035021749
03/03/2009,44.61,0.013768415
02/03/2009,44,-0.04532095
27/02/2009,46.04,-0.035211148
26/02/2009,47.69,-0.058241213
25/02/2009,50.55,0.017964555
24/02/2009,49.65,0.005452907
23/02/2009,49.38,-0.027957092
20/02/2009,50.78,0.000393933
19/02/2009,50.76,-0.001968117
18/02/2009,50.86,-0.004903413
17/02/2009,51.11,-0.025308025
13/02/2009,52.42,-0.003618018
12/02/2009,52.61,0.030296577
11/02/2009,51.04,0.00333628
10/02/2009,50.87,-0.025042559
09/02/2009,52.16,-0.006116227
06/02/2009,52.48,-0.015128882
05/02/2009,53.28,0.009997254
04/02/2009,52.75,0.005512798
03/02/2009,52.46,0.045830385
02/02/2009,50.11,0.02956878
30/01/2009,48.65,-0.012866511
29/01/2009,49.28,-0.010697448
28/01/2009,49.81,0.010900391
27/01/2009,49.27,0.015545414
26/01/2009,48.51,0.022725882
23/01/2009,47.42,-0.070425838
22/01/2009,50.88,-0.025037698
21/01/2009,52.17,0.051525356
20/01/2009,49.55,-0.029823284
16/01/2009,51.05,0.035084324
15/01/2009,49.29,0.024646965
14/01/2009,48.09,-0.031521234
13/01/2009,49.63,0.024063151
12/01/2009,48.45,0.004136511
09/01/2009,48.25,0.006237026
08/01/2009,47.95,0.024061946
07/01/2009,46.81,0.007289912
06/01/2009,46.47,-0.020658812
05/01/2009,47.44,
