Date,Close,T
24/01/2011,28.48,0.005280773
21/01/2011,28.33,0.003536072
20/01/2011,28.23,-0.003536072
19/01/2011,28.33,0
18/01/2011,28.33,-0.003523612
14/01/2011,28.43,0.012387347
13/01/2011,28.08,0.001425517
12/01/2011,28.04,0.004647015
11/01/2011,27.91,-0.015289187
10/01/2011,28.34,-0.017835759
07/01/2011,28.85,-0.01034492
06/01/2011,29.15,-0.02807558
05/01/2011,29.98,0.003341132
04/01/2011,29.88,0.007052926
03/01/2011,29.67,0.009822264
31/12/2010,29.38,0.001703288
30/12/2010,29.33,0.000682128
29/12/2010,29.31,0.002733176
28/12/2010,29.23,-0.000683995
27/12/2010,29.25,0.001710864
23/12/2010,29.2,0.002400138
22/12/2010,29.13,0.002061856
21/12/2010,29.07,-0.002061856
20/12/2010,29.13,-0.002742545
17/12/2010,29.21,-0.000684463
16/12/2010,29.23,0.003427008
15/12/2010,29.13,-0.007183202
14/12/2010,29.34,0.019271071
13/12/2010,28.78,-0.003814813
10/12/2010,28.89,0.002425924
09/12/2010,28.82,0.006614471
08/12/2010,28.63,0.003148507
07/12/2010,28.54,0.008444807
06/12/2010,28.3,-0.006691344
03/12/2010,28.49,-0.002103788
02/12/2010,28.55,0.009502095
01/12/2010,28.28,0.017478597
30/11/2010,27.79,0.003243831
29/11/2010,27.7,-0.008268967
26/11/2010,27.93,-0.007490672
24/11/2010,28.14,0.003916687
23/11/2010,28.03,-0.00923302
22/11/2010,28.29,-0.001059884
19/11/2010,28.32,-0.004228336
18/11/2010,28.44,0.017021688
17/11/2010,27.96,-0.009964495
16/11/2010,28.24,-0.013715706
15/11/2010,28.63,0.005955526
12/11/2010,28.46,-0.012916919
11/11/2010,28.83,-0.007601972
10/11/2010,29.05,-0.00446506
09/11/2010,29.18,0
08/11/2010,29.18,-0.003079558
05/11/2010,29.27,-0.005791193
04/11/2010,29.44,0.012991636
03/11/2010,29.06,0.004137937
02/11/2010,28.94,0.007630977
01/11/2010,28.72,0.006988149
29/10/2010,28.52,0.000701508
28/10/2010,28.5,0.005277057
27/10/2010,28.35,0.001411931
26/10/2010,28.31,-0.001764603
25/10/2010,28.36,0.002471316
22/10/2010,28.29,-0.001765849
21/10/2010,28.34,-0.009482073
20/10/2010,28.61,0.014079782
19/10/2010,28.21,-0.014429249
18/10/2010,28.62,0.01018446
15/10/2010,28.33,-0.005982773
14/10/2010,28.5,0.001053186
13/10/2010,28.47,0.002813931
12/10/2010,28.39,0.002468702
11/10/2010,28.32,0.003537322
08/10/2010,28.22,-0.001062511
07/10/2010,28.25,-0.013012317
06/10/2010,28.62,-0.02552743
05/10/2010,29.36,0.01717665
04/10/2010,28.86,0.001734004
01/10/2010,28.81,0.007315831
30/09/2010,28.6,-0.003838776
29/09/2010,28.71,-0.007287903
28/09/2010,28.92,0.001730404
27/09/2010,28.87,0.010095821
24/09/2010,28.58,0.00245227
23/09/2010,28.51,-0.002802103
22/09/2010,28.59,-0.000699301
21/09/2010,28.61,0.002449695
20/09/2010,28.54,0.01304903
17/09/2010,28.17,0.002132197
16/09/2010,28.11,0.003563796
15/09/2010,28.01,0.002860209
14/09/2010,27.93,0
13/09/2010,27.93,0.003586804
10/09/2010,27.83,0.000718907
09/09/2010,27.81,0.015217685
08/09/2010,27.39,0.004390786
07/09/2010,27.27,-0.006214606
03/09/2010,27.44,0.001458789
02/09/2010,27.4,0.001826485
01/09/2010,27.35,0.011769169
31/08/2010,27.03,0.01490896
30/08/2010,26.63,-0.011573771
27/08/2010,26.94,0.008948606
26/08/2010,26.7,-0.007090905
25/08/2010,26.89,0.006342122
24/08/2010,26.72,0.008645045
23/08/2010,26.49,0.001511145
20/08/2010,26.45,-0.019468979
19/08/2010,26.97,-0.011428696
18/08/2010,27.28,0.011428696
17/08/2010,26.97,0.011935987
16/08/2010,26.65,-0.002623198
13/08/2010,26.72,0.002248034
12/08/2010,26.66,0.004134567
11/08/2010,26.55,-0.01717742
10/08/2010,27.01,0.005568977
09/08/2010,26.86,0.011985162
06/08/2010,26.54,-0.007507543
05/08/2010,26.74,0.003746726
04/08/2010,26.64,-0.001875118
03/08/2010,26.69,0.003753758
02/08/2010,26.59,0.024749026
30/07/2010,25.94,-0.003079294
29/07/2010,26.02,-0.006893938
28/07/2010,26.2,0.00191022
27/07/2010,26.15,0.007292299
26/07/2010,25.96,0.016311041
23/07/2010,25.54,0.001175318
22/07/2010,25.51,0.023399838
21/07/2010,24.92,0.005230348
20/07/2010,24.79,-0.003623922
19/07/2010,24.88,0.007665965
16/07/2010,24.69,-0.012477522
15/07/2010,25,0.001601281
14/07/2010,24.96,0.000400721
13/07/2010,24.95,0.004418565
12/07/2010,24.84,0.000402658
09/07/2010,24.83,0.010526413
08/07/2010,24.57,0.00981603
07/07/2010,24.33,-0.003282728
06/07/2010,24.41,0.004928141
02/07/2010,24.29,-0.002056345
01/07/2010,24.34,0.006181763
30/06/2010,24.19,-0.011099806
29/06/2010,24.46,-0.019834692
28/06/2010,24.95,0.006433476
25/06/2010,24.79,-0.010433481
24/06/2010,25.05,-0.015448911
23/06/2010,25.44,0.003149609
22/06/2010,25.36,-0.003149609
21/06/2010,25.44,0.000393159
18/06/2010,25.43,-0.00549021
17/06/2010,25.57,0.001957331
16/06/2010,25.52,-0.000783392
15/06/2010,25.54,0.014593041
14/06/2010,25.17,-0.004756252
11/06/2010,25.29,-0.005913678
10/06/2010,25.44,0.021454935
09/06/2010,24.9,-0.002807301
08/06/2010,24.97,0.026376047
07/06/2010,24.32,0.006186862
04/06/2010,24.17,-0.025731458
03/06/2010,24.8,0.000806777
02/06/2010,24.78,0.018326719
01/06/2010,24.33,0.001233806
28/05/2010,24.3,-0.013488862
27/05/2010,24.63,0.020509332
26/05/2010,24.13,-0.007843177
25/05/2010,24.32,-0.004512828
24/05/2010,24.43,-0.017045867
21/05/2010,24.85,-0.004416791
20/05/2010,24.96,-0.024145246
19/05/2010,25.57,-0.000781861
18/05/2010,25.59,-0.007009374
17/05/2010,25.77,0.014461851
14/05/2010,25.4,-0.013297028
13/05/2010,25.74,-0.003103183
12/05/2010,25.82,0.006995753
11/05/2010,25.64,-0.001169363
10/05/2010,25.67,0.022455149
07/05/2010,25.1,-0.001592357
06/05/2010,25.14,-0.024750822
05/05/2010,25.77,-0.005031944
04/05/2010,25.9,-0.014565225
03/05/2010,26.28,0.008406622
30/04/2010,26.06,-0.003065136
29/04/2010,26.14,0.008837714
28/04/2010,25.91,-0.001542615
27/04/2010,25.95,-0.012255994
26/04/2010,26.27,0.000761615
23/04/2010,26.25,-0.000761615
22/04/2010,26.27,-0.002661093
21/04/2010,26.34,-0.012075618
20/04/2010,26.66,0.010558167
19/04/2010,26.38,0.017205548
16/04/2010,25.93,-0.011884365
15/04/2010,26.24,0
14/04/2010,26.24,0.001525553
13/04/2010,26.2,-0.006846737
12/04/2010,26.38,-0.002271868
09/04/2010,26.44,0.016012542
08/04/2010,26.02,0.014321901
07/04/2010,25.65,-0.025405523
06/04/2010,26.31,0
05/04/2010,26.31,0.007630712
01/04/2010,26.11,0.010394704
31/03/2010,25.84,-0.004247931
30/03/2010,25.95,-0.021350411
29/03/2010,26.51,0.010237056
26/03/2010,26.24,0.003435774
25/03/2010,26.15,-0.004197678
24/03/2010,26.26,-0.010982879
23/03/2010,26.55,0.005665738
22/03/2010,26.4,0.006079046
19/03/2010,26.24,0.006883392
18/03/2010,26.06,0.006158603
17/03/2010,25.9,0.001932368
16/03/2010,25.85,0.002711603
15/03/2010,25.78,0.006225701
12/03/2010,25.62,0.000780945
11/03/2010,25.6,0.003129893
10/03/2010,25.52,-0.001566171
09/03/2010,25.56,0.01101506
08/03/2010,25.28,0.011537824
05/03/2010,24.99,0.001201201
04/03/2010,24.96,0.002808427
03/03/2010,24.89,0.000401849
02/03/2010,24.88,-0.004811557
01/03/2010,25,0.007629027
26/02/2010,24.81,0.001613554
25/02/2010,24.77,-0.005636086
24/02/2010,24.91,0.00321673
23/02/2010,24.83,-0.007622906
22/02/2010,25.02,-0.003192341
19/02/2010,25.1,-0.005562192
18/02/2010,25.24,-0.006319136
17/02/2010,25.4,0.003154577
16/02/2010,25.32,0.009922685
12/02/2010,25.07,-0.004775178
11/02/2010,25.19,0.002782749
10/02/2010,25.12,-0.005557775
09/02/2010,25.26,0.011146612
08/02/2010,24.98,-0.010354533
05/02/2010,25.24,0.008354932
04/02/2010,25.03,-0.021735691
03/02/2010,25.58,-0.004291015
02/02/2010,25.69,0.012140349
01/02/2010,25.38,0.000788333
29/01/2010,25.36,-0.007072721
28/01/2010,25.54,-0.003127446
27/01/2010,25.62,0.011383832
26/01/2010,25.33,-0.009821332
25/01/2010,25.58,0.0074554
22/01/2010,25.39,-0.010967599
21/01/2010,25.67,-0.006213612
20/01/2010,25.83,-0.014222804
19/01/2010,26.2,0.015772591
15/01/2010,25.79,-0.015390839
14/01/2010,26.19,-0.017036187
13/01/2010,26.64,-0.01194044
12/01/2010,26.96,-0.000370851
11/01/2010,26.97,-0.004808591
08/01/2010,27.1,-0.007352974
07/01/2010,27.3,-0.011291324
06/01/2010,27.61,-0.029618579
05/01/2010,28.44,-0.004910568
04/01/2010,28.58,0.019431807
31/12/2009,28.03,-0.010292904
30/12/2009,28.32,-0.000705965
29/12/2009,28.34,0.00035292
28/12/2009,28.33,0.008151738
24/12/2009,28.1,0.002137514
23/12/2009,28.04,0.005005373
22/12/2009,27.9,0.012987196
21/12/2009,27.54,0.008020459
18/12/2009,27.32,0.003667037
17/12/2009,27.22,-0.010961016
16/12/2009,27.52,-0.00290276
15/12/2009,27.6,-0.016172859
14/12/2009,28.05,0.001427043
11/12/2009,28.01,0.008965454
10/12/2009,27.76,0.007230689
09/12/2009,27.56,-0.00181258
08/12/2009,27.61,-0.012954481
07/12/2009,27.97,0.013316734
04/12/2009,27.6,0.00290276
03/12/2009,27.52,0.006196484
02/12/2009,27.35,0.00623512
01/12/2009,27.18,0.008869238
30/11/2009,26.94,-0.001854256
27/11/2009,26.99,-0.003329021
25/11/2009,27.08,-0.00073828
24/11/2009,27.1,0.011878388
23/11/2009,26.78,0.028789867
20/11/2009,26.02,-0.00345291
19/11/2009,26.11,-0.007630712
18/11/2009,26.31,0.001140901
17/11/2009,26.28,-0.000380445
16/11/2009,26.29,0.00152265
13/11/2009,26.25,-0.00152265
12/11/2009,26.29,-0.005689376
11/11/2009,26.44,0.003030305
10/11/2009,26.36,0.000759013
09/11/2009,26.34,0.015688097
06/11/2009,25.93,-0.000385579
05/11/2009,25.94,0.015931948
04/11/2009,25.53,0.006681102
03/11/2009,25.36,-0.009028521
02/11/2009,25.59,-0.003121345
30/10/2009,25.67,-0.021580799
29/10/2009,26.23,0.005735057
28/10/2009,26.08,0.018576386
27/10/2009,25.6,0.011392777
26/10/2009,25.31,-0.016458052
23/10/2009,25.73,-0.014277688
22/10/2009,26.1,0.006149135
21/10/2009,25.94,-0.00192567
20/10/2009,25.99,-0.000384689
19/10/2009,26,0.011605546
16/10/2009,25.7,-0.008138003
15/10/2009,25.91,0.003092387
14/10/2009,25.83,-0.002706362
13/10/2009,25.9,0.011650617
12/10/2009,25.6,-0.002341008
09/10/2009,25.66,-0.01085282
08/10/2009,25.94,-0.009209582
07/10/2009,26.18,-0.036381286
06/10/2009,27.15,0.014468811
05/10/2009,26.76,0.00900907
02/10/2009,26.52,-0.00338792
01/10/2009,26.61,-0.014920083
30/09/2009,27.01,-0.007009805
29/09/2009,27.2,-0.008420332
28/09/2009,27.43,0.017283019
25/09/2009,26.96,-0.002593074
24/09/2009,27.03,-0.003692766
23/09/2009,27.13,0.023495394
22/09/2009,26.5,-0.01386569
21/09/2009,26.87,-0.006676583
18/09/2009,27.05,0.025460005
17/09/2009,26.37,-0.006426029
16/09/2009,26.54,-0.006010537
15/09/2009,26.7,0.006387397
14/09/2009,26.53,-0.004888147
11/09/2009,26.66,0.00375799
10/09/2009,26.56,0.023620146
09/09/2009,25.94,0.007351552
08/09/2009,25.75,0.009364095
04/09/2009,25.51,0.014212636
03/09/2009,25.15,-0.008709477
02/09/2009,25.37,0.000394244
01/09/2009,25.36,-0.026844639
31/08/2009,26.05,-0.006123249
28/08/2009,26.21,-0.007980282
27/08/2009,26.42,-0.003400721
26/08/2009,26.51,0.007953081
25/08/2009,26.3,0.006102231
24/08/2009,26.14,0.00537017
21/08/2009,26,0.017850687
20/08/2009,25.54,0.006284388
19/08/2009,25.38,0.011093616
18/08/2009,25.1,0.003192341
17/08/2009,25.02,-0.017040238
14/08/2009,25.45,-0.001178088
13/08/2009,25.48,-0.006649741
12/08/2009,25.65,0.011370442
11/08/2009,25.36,-0.008637667
10/08/2009,25.58,-0.0015625
07/08/2009,25.62,0.00273598
06/08/2009,25.55,-0.00702031
05/08/2009,25.73,-0.020769977
04/08/2009,26.27,0.00152381
03/08/2009,26.23,0
31/07/2009,26.23,-0.004184902
30/07/2009,26.34,0.014917087
29/07/2009,25.95,0.016709151
28/07/2009,25.52,-0.008195168
27/07/2009,25.73,0.010941883
24/07/2009,25.45,-0.001178088
23/07/2009,25.48,0.025438574
22/07/2009,24.84,0.010929071
21/07/2009,24.57,0.006123718
20/07/2009,24.42,0.018182319
17/07/2009,23.98,0.01132325
16/07/2009,23.71,-0.010906148
15/07/2009,23.97,0.021932554
14/07/2009,23.45,-0.013553786
13/07/2009,23.77,0.013980317
10/07/2009,23.44,0.002563009
09/07/2009,23.38,-0.006820146
08/07/2009,23.54,-0.033009055
07/07/2009,24.33,-0.019133496
06/07/2009,24.8,0.008503797
02/07/2009,24.59,-0.019332056
01/07/2009,25.07,0.009216655
30/06/2009,24.84,-0.015182073
29/06/2009,25.22,0.015987551
26/06/2009,24.82,-0.001207973
25/06/2009,24.85,0.008080852
24/06/2009,24.65,-0.000405597
23/06/2009,24.66,0.020898118
22/06/2009,24.15,0.00456527
19/06/2009,24.04,-0.00373677
18/06/2009,24.13,-0.000414336
17/06/2009,24.14,-0.003308522
16/06/2009,24.22,-0.016786474
15/06/2009,24.63,-0.015310533
12/06/2009,25.01,0.008835399
11/06/2009,24.79,0.02078738
10/06/2009,24.28,0.002887195
09/06/2009,24.21,-0.007817361
08/06/2009,24.4,-0.006535971
05/06/2009,24.56,0.00817666
04/06/2009,24.36,-0.004096687
03/06/2009,24.46,-0.015416127
02/06/2009,24.84,0.008084118
01/06/2009,24.64,-0.006069207
29/05/2009,24.79,0.006475134
28/05/2009,24.63,0.02299896
27/05/2009,24.07,-0.018114946
26/05/2009,24.51,0.034450388
22/05/2009,23.68,0.000422386
21/05/2009,23.67,-0.019247456
20/05/2009,24.13,-0.022132051
19/05/2009,24.67,0.003248074
18/05/2009,24.59,-0.011724412
15/05/2009,24.88,-0.004011237
14/05/2009,24.98,-0.010354533
13/05/2009,25.24,-0.019227589
12/05/2009,25.73,0.014484497
11/05/2009,25.36,0.004346974
08/05/2009,25.25,-0.007889587
07/05/2009,25.45,-0.04757322
06/05/2009,26.69,0.00714423
05/05/2009,26.5,-0.00714423
04/05/2009,26.69,0.025807884
01/05/2009,26.01,0.015107783
30/04/2009,25.62,0.003910838
29/04/2009,25.52,-0.005081113
28/04/2009,25.65,0.013343997
27/04/2009,25.31,0.005944143
24/04/2009,25.16,-0.01342302
23/04/2009,25.5,-0.00936775
22/04/2009,25.74,0.018032633
21/04/2009,25.28,-0.000395491
20/04/2009,25.29,-0.025762549
17/04/2009,25.95,-0.001540239
16/04/2009,25.99,0.020996106
15/04/2009,25.45,0.006702174
14/04/2009,25.28,-0.028851904
13/04/2009,26.02,-0.003069841
09/04/2009,26.1,0.027579919
08/04/2009,25.39,-0.005498836
07/04/2009,25.53,-0.040680974
06/04/2009,26.59,-0.008985459
03/04/2009,26.83,0.010867636
02/04/2009,26.54,0.023638157
01/04/2009,25.92,0.028170877
31/03/2009,25.2,0.001588563
30/03/2009,25.16,-0.032841106
27/03/2009,26,-0.013371737
26/03/2009,26.35,0.006472515
25/03/2009,26.18,-0.005713213
24/03/2009,26.33,-0.022160531
23/03/2009,26.92,0.060880041
20/03/2009,25.33,-0.010602887
19/03/2009,25.6,-0.00389864
18/03/2009,25.7,0.012923618
17/03/2009,25.37,0.040624931
16/03/2009,24.36,0.003701423
13/03/2009,24.27,-0.00329083
12/03/2009,24.35,0.041934865
11/03/2009,23.35,0.014233581
10/03/2009,23.02,0.058129908
09/03/2009,21.72,-0.038831064
06/03/2009,22.58,0.000886132
05/03/2009,22.56,-0.019315789
04/03/2009,23,0.014451751
03/03/2009,22.67,-0.016189371
02/03/2009,23.04,-0.031192446
27/02/2009,23.77,-0.013372535
26/02/2009,24.09,0.015899917
25/02/2009,23.71,0.019591768
24/02/2009,23.25,0.024821653
23/02/2009,22.68,-0.038915416
20/02/2009,23.58,0.016677744
19/02/2009,23.19,0.00996758
18/02/2009,22.96,-0.011260405
17/02/2009,23.22,-0.040925348
13/02/2009,24.19,-0.004125418
12/02/2009,24.29,-0.006156391
11/02/2009,24.44,-0.004897969
10/02/2009,24.56,-0.05273769
09/02/2009,25.89,-0.007311943
06/02/2009,26.08,0.036310841
05/02/2009,25.15,0.019675399
04/02/2009,24.66,-0.028384876
03/02/2009,25.37,0.008311942
02/02/2009,25.16,0.021696311
30/01/2009,24.62,-0.003648899
29/01/2009,24.71,-0.047420975
28/01/2009,25.91,-0.000771605
27/01/2009,25.93,-0.034120065
26/01/2009,26.83,0.02681936
23/01/2009,26.12,0.023630772
22/01/2009,25.51,-0.010916288
21/01/2009,25.79,0.030311315
20/01/2009,25.02,-0.008358258
16/01/2009,25.23,0.004369421
15/01/2009,25.12,-0.011478456
14/01/2009,25.41,-0.022569051
13/01/2009,25.99,0.00192567
12/01/2009,25.94,-0.028128042
09/01/2009,26.68,-0.018567188
08/01/2009,27.18,-0.001103144
07/01/2009,27.21,-0.039277252
06/01/2009,28.3,-0.004583121
05/01/2009,28.43,
